"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","class","order","individualCount","continentOcean","preparationType","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","infraspecificEpithet","typeStatus","sex"
"2430","2019-12-09 10:46:11-03","UFSJ","HUFSJ","8045","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Costa, MTR; Costa, MA; Resende, PC","2015","03","13","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro","-44.491028","-21.235194","-44.491028","-21.235194","HUFSJ008045",NA,"Costa, MTR","398","108","108","Erva de 0,6 m de altura com flores rosadas.","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2431","2019-12-09 10:46:11-03","UFSJ","HUFSJ","10103","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Costa, MTR; Bueno, T; Costa, AL","2018","01","27","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre próximos às torres de transmissão.","-44.518361","-21.271969","-44.518361","-21.271969","HUFSJ010103",NA,"Costa, MTR","s.n.","113","113","Erva 0,45 m de altura, flores rosadas.","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2432","2019-12-09 10:46:11-03","UFSJ","HUFSJ","9249","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Costa, MTR; et al.","2017","07","17","Brasil","Minas Gerais","São João del-Rei","Campo rupestre, acesso pela estrada para Trindade.","-44.502881","-21.220075","-44.502881","-21.220075","HUFSJ009249",NA,"Alves, R","1048","119","119","Erva rupícola 0,3 m de altura, flores liláses, frutos.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2433","2019-12-09 10:46:11-03","UFSJ","HUFSJ","8068","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Costa, MTR","2014","06","06","Brasil","Minas Gerais","Santa Cruz de Minas","Serra de São José, Marco Zero.","-44.3435","-21.210417","-44.3435","-21.210417","HUFSJ008068",NA,"Costa, MTR","421","912","912","Erva de 0,45 m de altura com flores rosadas e fruto.","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2434","2019-12-09 10:46:11-03","UFSJ","HUFSJ","7253","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Costa, MTR; Alves, C","2014","05","08","Brasil","Minas Gerais","São João del-Rei","Rua Domingos Pio Teixeira, bairro Colônia.","-44.379139","-21.192861","-44.379139","-21.192861","HUFSJ007253",NA,"Costa, MTR","117","91","91","Erva de flores liláses e frutos.","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2435","2019-12-09 10:46:11-03","UFSJ","HUFSJ","4070","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Sobral, M; et al.","2012","09","28","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.896722","-21.187472","-43.896722","-21.187472","HUFSJ004070",NA,"Hall, CF","14993",NA,NA,"Erva em campo rupestre.","2013","09","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2436","2019-12-20 18:46:49-03","UFSJ","HUFSJ","7933","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Carvalho, SN; Costa, MTR","2015","05","09","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro","-44.293","-21.141889","-44.293","-21.141889","HUFSJ007933","HUFSJ007933_v00","Costa, MTR","52","105","105","Erva com flores rosas, aproximadamente 0,7m.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2437","2019-12-09 10:46:11-03","UFSJ","HUFSJ","9274","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Costa, MTR; Alves, RJV; Silva, NG","2017","01","08","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro","-44.302072","-21.130344","-44.302072","-21.130344","HUFSJ009274","HUFSJ009274_01 HUFSJ009274_02","Alves, R","706","117","117","Erva rupícola de 0,5 m de altura, flores rosadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2438","2019-12-09 10:46:11-03","UFSJ","HUFSJ","1087","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Sobral, M; Guimarães, R; Teixeira, LR","2010","03","30","Brasil","Minas Gerais","Tiradentes","Cachoeira do Bom Despacho","-44.1781005859375","-21.1103000640869",NA,NA,"HUFSJ001087","HUFSJ001087_v00","Hall, CF","13119",NA,NA,"Erva em campo rupestre; flores róseo-claras.","2013","09","16","10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2439","2021-04-08 17:13:25-03","UESB","HUESB","4524","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Silva, R.P.G.; et al.; et al.","2008","11","20","Brasil","Bahia","Morro do Chapéu","Cidade das Pedras.","-41.333056","-11.488889","-41.333056","-11.488889",NA,NA,"Pessoa, E.","5","230","230","Arbusto. Folhas verdes rosuladas, paralelinérvea. Flores rosas, inflorescência em umbela.","2011","08",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2440","2021-04-08 17:13:25-03","UESB","HUESB","9363","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Moreira, R.S.; Silva, G.S.; Souza, R.S.; Silva, G.S.; Souza, R.S.","2014","04","03","Brasil","Bahia","Jequié","Oriente Novo, Fazenda Orixás.","-40.162306","-14.217444","-40.162306","-14.217444","HUESB000009363",NA,"Souza, R.S.","208","856","856","Epífita. Folhas simples, alternas, crassas, verde. Fruto imaturo, verde.; Mata Atlântica.","2015","09","30",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2441","2021-04-08 17:13:25-03","UESB","HUESB","4614","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Freitas, E.M.","2008","11","19","Brasil","Bahia","Morro do Chapéu","Cachoeira do Ferro Doido","-41.05","-11.627778","-41.05","-11.627778",NA,NA,"Pessoa, E.","4","944","944","Herbáceo Folhas coreáceas, herbáceas, lisas, glabra. Flores unissexuadas, heteroclamídeas, pentâmeras, actinomorfa.; Caatinga","2011","08",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2442","2021-04-08 17:13:25-03","UESB","HUESB","9170","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Moreira, R.S.; Silva, G.S.; Souza, A.S.; Silva, G.S.; Souza, A.S.","2013","11","11","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.216028","-14.329611","-40.216028","-14.329611","HUESB000009170",NA,"Souza, R.S.","158","884","884","Epífita, ca. 45 cm de alt. Folhas simples alternas, crassas suculentas. Frutos imaturos de cor verde, deiscentes.; Mata Atlântica.","2015","09","30",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2443","2021-04-08 17:13:25-03","UESB","HUESB","9172","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Moreira, R.S.; Silva, G.S.; Souza, A.S.; Silva, G.S.; Souza, A.S.","2013","11","11","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.216028","-14.329611","-40.216028","-14.329611","HUESB000009172",NA,"Souza, R.S.","152","884","884","Epífita, ca. 30 cm de alt. Folhas simples alternas, crassas suculenta. Flores de cor rosa com branco.; Mata Atlântica.","2015","09","30",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2444","2021-04-08 17:13:25-03","UESB","HUESB","9364","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Moreira, R.S.; Silva, G.S.; Souza, R.S.; Silva, G.S.; Souza, R.S.","2014","04","03","Brasil","Bahia","Jequié","Oriente Novo, Fazenda Orixás.","-40.162306","-14.217444","-40.162306","-14.217444","HUESB000009364",NA,"Souza, A.F.","209","856","856","Epífita. Folhas simples, alternas, crassa, verde. Flores rosa amarelado.; Mata Atlântica.","2015","09","30",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2445","2021-04-08 17:13:25-03","UESB","HUESB","9509","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Souza, R.S.; Moreira, R.S.; Silva, G.S.; Moreira, R.S.; Silva, G.S.","2014","04","04","Brasil","Bahia","Jequié","Oriente Novo, Fazenda Orixás.","-40.159056","-14.217806","-40.159056","-14.217806","HUESB000009509",NA,"Moreira, R.S.","463",NA,NA,"Herbácea. Folhas simples, suculentas. Inflorescência com flores lilás e outras avermelhadas. Fruto imaturo, verde.; Mata Atlântica.","2014","05","12",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2446","2021-04-08 17:13:25-03","UESB","HUESB","9356","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Moreira, R.S.; Silva, G.S.; Souza, R.S.; Silva, G.S.; Souza, R.S.","2014","04","03","Brasil","Bahia","Jequié","Oriente Novo, Fazenda Orixás.","-40.162306","-14.217444","-40.162306","-14.217444","HUESB000009356",NA,"Souza, R.S.","201","856","856","Epífita. Folhas simples, alternas, crassas, verde. Inflorescência racemosa. Flores com cálice trímero, rosa claro; corola rosa amarelado. Fruto imaturo, verde.; Mata Atlântica.","2015","09","30",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2447","2021-04-08 17:13:25-03","UESB","HUESB","9361","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Moreira, R.S.; Silva, G.S.; Souza, R.S.; Silva, G.S.; Souza, R.S.","2014","04","03","Brasil","Bahia","Jequié","Oriente Novo, Fazenda Orixás.","-40.162306","-14.217444","-40.162306","-14.217444","HUESB000009361",NA,"Souza, R.S.","206","856","856","Epífita. Folhas simples, alternas, crassas, verde. Frutos imaturos, verde.; Mata Atlântica.","2015","09","30",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2448","2021-04-08 17:13:25-03","UESB","HUESB","9362","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Moreira, R.S.; Silva, G.S.; Souza, R.S.; Silva, G.S.; Souza, R.S.","2014","04","03","Brasil","Bahia","Jequié","Oriente Novo, Fazenda Orixás.","-40.162306","-14.217444","-40.162306","-14.217444","HUESB000009362",NA,"Souza, R.S.","207","856","856","Epífita. Folhas simples, alternas, crassas, verde. Flores rosa amarelado.; Mata Atlântica.","2015","09","30",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2449","2021-04-08 17:13:25-03","UESB","HUESB","4490","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Santos, M.N.; RIBEIRO, M.S.; Campos, L.S.; Silva, R.P.G.; RIBEIRO, M.S.; Campos, L.S.; Silva, R.P.G.","2008","11","19","Brasil","Bahia","Morro do Chapéu","Cachoeira do Ferro Doido","-41.041667","-11.626667","-41.041667","-11.626667",NA,NA,"Pessoa, E.","2","907","907","Com cheiro; Epífita terrestre Folhas verdes, membranacea. Flor lilás. Fruto ausente.","2011","08",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2450","2021-04-08 17:13:25-03","UESB","HUESB","7927","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Silva, G.S.","2012","08","28","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.2075004577637","-14.3625001907349",NA,NA,"HUESB000007927",NA,"Souza, R.S.","15",NA,NA,"Herbácea. Folhas simples. Flores com pétalas lilás.; Mata Atlântica","2015","09","30","31265","auto","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2451","2021-04-08 17:13:25-03","UESB","HUESB","7819","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Novais, K.; Nascimento, A.; Silva, M.; Souza, J.; Nascimento, A.; Silva, M.; Souza, J.","2009","12","05","Brasil","Bahia","Morro do Chapéu","Morrão","-41.1561012268066","-11.5500001907349",NA,NA,"HUESB000007819",NA,"Souza, R.S.","1",NA,NA,"Herbácea. Folhas suculentas, verde. Flores lilás com labelo amarelo. Encontrada em substrato rochoso.; Transição entre Caatinga e Cerrado.","2021","03",NA,"98143","auto","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2452","2019-11-13 16:04:57-03","UNISANTA","HUSC","11481","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Sampaio, A.F.P.","2015",NA,NA,"Brasil","Minas Gerais","São Thomé das Letras",NA,"-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"Fabio Pinheiro","s.n.",NA,NA,"fotografada","2015",NA,NA,"16076","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2453","2019-11-13 16:04:57-03","UNISANTA","HUSC","1495","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Martins, S.E.; Sampaio, P.S.P.; Magenta, M.A.G.","1998","11","26","Brasil","São Paulo","Bertioga","Fazenda Três Marias, estrada da captação de Guaratuba.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Catharino, E.L.M.","341s.n.",NA,NA,"Erva, sobre solo arenoso. Flores lilases, parte inferior do labelo branco e amarelo.; Área degradada.","1999","03","26","37616","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2454","2020-11-04 17:30:10-03","UEM","HUEM","6555","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Sakuragui, CM; Sakuragui, CM; et al.","2000","01","28","Brasil","Minas Gerais","Datas","Estrada para Diamantina","-43.6557998657227","-18.4456005096436",NA,NA,"HUEM000009512","HUEM000009512","J.F. Stancik","1121",NA,NA,"Sépalas róseas, coluna amarela, botões vináceos.","2004","02",NA,"23532","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2455","2020-11-04 17:30:10-03","UEM","HUEM","9198","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Milaneze-Gutierre, MA","2002","07","03","Brasil","Paraná","Maringá","Vila Esperança","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000009513","HUEM000009513","J.F. Stancik","s.n.",NA,NA,"Cultivada.","2004","02",NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2456","2020-11-04 17:30:10-03","UEM","HUEM","9199","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Milaneze-Gutierre, MA","2002","07","03","Brasil","Paraná","Maringá","Vila Esperança","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000009514","HUEM000009514","J.F. Stancik","s.n.",NA,NA,"Cultivada. Flores amarelas-lilás.","2004","02",NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2457","2021-03-10 11:38:48-03","UNILA","EVB","147","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Buttura, E.","1980","02","06","Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas","-54.295556","-24.068889","54º17'44''W","24º4'8''S","EVB000147","EVB000147","Hatschbach, G.","425",NA,NA,NA,"1980","07","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2458","2016-08-23 09:45:44-03","NHMLondon","NHM-LONDON-BOT","BM000091919","S","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","George Gardner; b.1812; d.1849; Gardner","1837",NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,"629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4639464",NA,NA,NA,NA,NA,NA
"2459","2016-08-23 11:00:03-03","NHMLondon","NHM-LONDON-BOT","BM000091920","S","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","George Gardner; b.1812; d.1849; Gardner","1840","08",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Thiago Andre; University of California; College of Natural Resources","5205",NA,NA,"Habitat: Mosit bushy places<a href=http://www.nhm.ac.uk/services/media-store/asset/4ad9dde004f39cc13f3b0427dea637f72f0c6af4/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4639465",NA,NA,NA,NA,"Syntype",NA
"2460","2016-08-23 09:45:44-03","NHMLondon","NHM-LONDON-BOT","BM000091921","S","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","A. Macedo","1950","12","31","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,"2835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4639466",NA,NA,NA,NA,NA,NA
"2461","2016-08-23 09:45:44-03","NHMLondon","NHM-LONDON-BOT","BM000091922","S","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","L.B. Smith","1929","01","10","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,"1784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4639467",NA,NA,NA,NA,NA,NA
"2462","2016-08-23 09:45:44-03","NHMLondon","NHM-LONDON-BOT","BM000091923","S","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","L.B. Smith","1929","03","23","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,"2138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4639468",NA,NA,NA,NA,NA,NA
"2463","2016-08-23 09:45:44-03","NHMLondon","NHM-LONDON-BOT","BM000091924","S","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","1931","04","30","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,"5726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4639469",NA,NA,NA,NA,NA,NA
"2464","2016-08-23 09:45:44-03","NHMLondon","NHM-LONDON-BOT","BM000091925","S","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","1930","01","26","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,"4229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4639470",NA,NA,NA,NA,NA,NA
"2465","2016-08-23 09:45:44-03","NHMLondon","NHM-LONDON-BOT","BM000091927","S","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","John Miers; b.1789; d.1879; Miers",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4639473",NA,NA,NA,NA,NA,NA
"2466","2016-08-23 09:45:44-03","NHMLondon","NHM-LONDON-BOT","BM000091928","S","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","George Gardner; b.1812; d.1849; Gardner","1840","06",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,"4365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4639474",NA,NA,NA,NA,NA,NA
"2467","2016-08-23 09:45:45-03","NHMLondon","NHM-LONDON-BOT","BM000091930","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","L.","Collaboration; Sir Joseph Banks & Daniel Solander","1768",NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4639475",NA,NA,NA,NA,NA,NA
"2468","2021-02-12 15:02:22-03","UFSCar","SPSC","8373","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ansiferum","Epidendrum ansiferum","Rchb.f.& Warsz.","F.A. Botoghin","2012","04","30","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"F.A. Botoghin",NA,NA,NA,"Epifita.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2469","2021-02-12 15:02:22-03","UFSCar","SPSC","2036","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","J.J. Soares;M.H.A.O. Souza","1984","02","23","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,"Planta de flores roxas e de aproximadamente 1,5 metros de altura.;Cerradao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2470","2021-02-12 15:02:22-03","UFSCar","SPSC","2033","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","J.J. Soares;M.H.A.O. Souza","1980","07","10","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,"Planta de flores roxas e de aproximadamente 1,5 metros de altura.;Cerradao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2471","2021-02-12 15:02:22-03","UFSCar","SPSC","2035","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","J.J. Soares;M.H.A.O. Souza","1984","02","23","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,"Planta de flores roxas e de aproximadamente 1,5 metros de altura.;Cerradao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2472","2021-02-12 15:02:22-03","UFSCar","SPSC","2037","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","M.H.A.O. Souza;J.J. Soares","1985","04","25","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,"Planta de flores lilas.;Cerradao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2473","2021-02-12 15:02:22-03","UFSCar","SPSC","2034","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","J.J. Soares;M.H.A.O. Souza","1981","06","04","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,"Planta de flores roxas e de aproximadamente 1,5 metros de altura.;Cerradao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2474","2020-11-12 16:58:07-03","UEL","FUEL","46007","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","Dall#?#Agnol, RF; et al.","2009","07","17","Brasil","Paraná","Sengés","Fazenda Morungaba","-49.401944","-24.113167","-49.401944","-24.113167",NA,NA,"Estevan, DA","111",NA,NA,NA,"2009",NA,NA,NA,NA,"Tracheophyta",NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2475","2020-11-12 16:58:07-03","UEL","FUEL","29178","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","Albino, UB; Saridakis, DP","1995","07","08","Brasil","Paraná","Sengés","Margem direita do Rio Santa Bárbara","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"Kersten, RA","s.n.",NA,NA,NA,"2002","05",NA,"55682","auto","Tracheophyta",NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2476","2020-11-12 16:58:07-03","UEL","FUEL","29182","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","Ito, ET; Domingos, JB","1997","09","12","Brasil","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Kersten, RA","s.n.",NA,NA,NA,"2002","05",NA,"56988","auto","Tracheophyta",NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2477","2020-11-12 16:58:07-03","UEL","FUEL","29183","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","Mehta, A","1996","09","13","Brasil","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Kersten, RA","s.n.",NA,NA,NA,"2002","05",NA,"56988","auto","Tracheophyta",NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2478","2020-11-12 16:58:07-03","UEL","FUEL","29184","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","Paula, A","1996","09","13","Brasil","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Kersten, RA","s.n.",NA,NA,NA,"2002","05",NA,"56988","auto","Tracheophyta",NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
