"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","county","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"625","2019-08-16 08:40:53-03","UTFPR","HCF","16545","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","M.G. Caxambu","5977","2015","03","27",NA,"Brasil",NA,NA,"arbusto ca. 1m, semi-ciófilo. Frutos imaturos verdes.",NA,NA,NA,"A.Rich. ex DC.",NA,"SP","Fazenda Itaipava/ Catre",NA,"-48.105028","-24.555","44","44","E. Barboza","Eldorado",NA,NA,NA,"48°06'18,1 W","24°33'18 S","2016",NA,NA,NA,NA,NA,NA,NA
"626","2019-08-16 08:40:53-03","UTFPR","HCF","15539","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","M.G. Caxambu","5774","2014","11","01",NA,"Brasil",NA,NA,"arbusto semi-ciófilo, ca. 2 m. Frutos imaturos verdes e maduros roxos. Em barranco.",NA,NA,NA,"A.Rich. ex DC.",NA,"PR","estrada Pedra Chata, beira do Rio Serra",NA,"-48.354056","-25.133806","47","47","E. Barboza","Guaraqueçaba",NA,NA,NA,"48°21'14,6 W","25°08'01,7 S","2016",NA,NA,NA,NA,NA,NA,NA
"627","2019-08-16 08:40:53-03","UTFPR","HCF","16795","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","M.G. Caxambu","6167","2015","04","24",NA,"Brasil",NA,NA,"arbusto ciófilo, ca. 1,20 m. Flores azuladas.",NA,NA,NA,"A.Rich. ex DC.",NA,"MG","Estância Jo, próxima à Serra da Canastra",NA,"-46.903639","-20.297472","682","682","E. Barboza","Delfinópolis",NA,NA,NA,"46°54'13,1 W","20°17'50,9 S","2016",NA,NA,NA,NA,NA,NA,NA
"628","2020-03-01 12:47:40-03","UTFPR","HCF","30662","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","F. Marinero","519","2016","12","18",NA,"Brasil",NA,NA,"arbusto 1,5 m, flores azuladas.",NA,NA,NA,"A.Rich. ex DC.",NA,"PR","Serra Gigante, trilha para o cume",NA,"-48.200556","-25.154444","70","70","F. Marinero","Guaraqueçaba",NA,NA,NA,"48°12'02 W","25°09'16 S","2019","09","12",NA,NA,NA,NA,NA
"629","2019-08-16 08:40:53-03","UTFPR","HCF","15496","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","M.G. Caxambu","5731","2014","10","31",NA,"Brasil",NA,NA,"arbusto ca. 1,80 m, semi-ciófilo. Flores azuis. Frutos imaturos verde-azulados.",NA,NA,NA,"A.Rich. ex DC.",NA,"PR","Agropecuária Bananal. Propriedade do Sr.",NA,"-48.38475","-25.179111","33","33","E. Barboza","Guaraqueçaba",NA,NA,NA,"48°23'05,1 W","25°10'44,8 S","2016",NA,NA,NA,NA,NA,NA,NA
"630","2019-08-16 08:40:53-03","UTFPR","HCF","10565","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","M.G. Caxambu","3994","2012","04","28",NA,"Brasil",NA,NA,"arbusto ca. 1,5 m, ciófilo. Frutos maduros lilases.",NA,NA,NA,"A.Rich. ex DC.",NA,"SP","Propriedade do Sr. Flávio",NA,"-47.872556","-24.807361","36","36","J. Cordeiro & G. Felitto","Pariquera-Açu",NA,NA,NA,"47°52'21,2 W","24°48'26,5 S","2012",NA,NA,NA,NA,NA,NA,NA
"631","2020-10-07 16:08:36-03","UFRRJ","RBR","35853","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","R.R. Moraes",NA,"2016","05","31",NA,"Brasil",NA,NA,NA,"RBR00035853",NA,NA,"A.Rich. in DC.",NA,"Rio de Janeiro","Parque Natural Municipal do Curió, Trilha dos Bugios. Coordenadas:22°34#?#53.39'S 43°42#?#8.04'O. Floresta Ombrófila Densa Submontana.",NA,"-43.7092018127441","-22.6107997894287",NA,NA,"R.R. Moraes","Paracambi",NA,"13366","auto",NA,NA,"2016","05","31",NA,NA,NA,NA,NA
"632","2020-10-07 16:08:36-03","UFRRJ","RBR","24188","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","M.R. Barbosa","1077","1988","12","20",NA,"Brasil",NA,NA,NA,"RBR00024188",NA,NA,"A.Rich. in DC.",NA,"Rio de Janeiro","Represa de Ribeirão das Lajes, renascente de mata secundária.",NA,"-43.8981018066406","-22.6291999816895",NA,NA,NA,"Piraí",NA,"20293","auto",NA,NA,"1988","10","22",NA,NA,NA,NA,NA
"633","2020-10-07 16:08:36-03","UFRRJ","RBR","30194","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","H.C. Lima","4472","1992","11","26",NA,"Brasil",NA,NA,NA,"RBR00030194",NA,NA,"A.Rich. in DC.",NA,"Rio de Janeiro","Reserva Biológica de Poço das Antas",NA,"-42.3917007446289","-22.6508007049561",NA,NA,"M. Gomes","Silva Jardim",NA,"29995","auto",NA,NA,"1993","03","01",NA,NA,NA,NA,NA
"634","2020-10-07 16:08:36-03","UFRRJ","RBR","25866","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","M.M.T. Rosa","471","1995","11","17",NA,"Brasil",NA,NA,NA,"RBR00025866",NA,NA,"A.Rich. in DC.",NA,"Rio de Janeiro","Reserva Biológica do Tinguá, Estrada do Macuco Reserva Biológica do Tinguá",NA,"-43.451099395752","-22.7591991424561",NA,NA,"M. Gomes","Nova Iguaçu",NA,"25743","auto",NA,NA,"2006","10","09",NA,NA,NA,NA,NA
"635","2020-10-07 16:08:36-03","UFRRJ","RBR","25862","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","A.L. Peixoto; F.R. Maio","AV9","1992","07","31",NA,"Brasil",NA,NA,NA,"RBR00025862",NA,NA,"A.Rich. in DC.",NA,"Rio de Janeiro","'Reserva Biológica do Tinguá, Floresta Atlântica, REBIO, Trilha da Sede.' Reserva Biológica do Tinguá",NA,"-43.451099395752","-22.7591991424561",NA,NA,"M. Gomes","Nova Iguaçu",NA,"25743","auto",NA,NA,"1994","08","25",NA,NA,NA,NA,NA
"636","2020-10-07 16:08:36-03","UFRRJ","RBR","25863","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","F.R. Di-Maio","80","1993","12","08",NA,"Brasil",NA,NA,NA,"RBR00025863",NA,NA,"A.Rich. in DC.",NA,"Rio de Janeiro","Reserva Biológica do Tinguá, REBIO do Tinguá, trilha atrás da sede da Reserva. Reserva Biológica do Tinguá",NA,"-43.451099395752","-22.7591991424561",NA,NA,"M. Gomes","Nova Iguaçu",NA,"25743","auto",NA,NA,"1994","08","25",NA,NA,NA,NA,NA
"637","2020-10-07 16:08:36-03","UFRRJ","RBR","29218","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","F.C. Nettesheim","213",NA,NA,NA,NA,"Brasil",NA,NA,NA,"RBR00029218",NA,NA,"A.Rich. in DC.",NA,"Rio de Janeiro","Ilha da Marambaia, Bravo 6.",NA,"-44.040599822998","-22.9596996307373",NA,NA,NA,"Mangaratiba",NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2020-10-07 16:08:36-03","UFRRJ","RBR","8489","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora",NA,"ATR7","1990","11","19",NA,"Brasil",NA,NA,NA,"RBR00008489",NA,NA,"A.Rich. in DC.",NA,"Rio de Janeiro","Reserva Biológica do Tinguá, Estrada do Comércio em direção à Arcádia lado direito, à mais ou menos 200 m do portão de entrada da Reserva. Reserva Biológica do Tinguá",NA,"-43.451099395752","-22.7591991424561",NA,NA,"M. Gomes","Nova Iguaçu",NA,"25743","auto",NA,NA,"2006","10","09",NA,NA,NA,NA,NA
"639","2020-06-29 09:31:57-03","UFRRJ","RBR","19020","S","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","M.M.T. Rosa","257","1991","11","27",NA,"Brasil",NA,NA,NA,"RBR00019020",NA,NA,"C.Presl",NA,"Rio de Janeiro","Estação Ecológica de Piraí",NA,"-43.8981018066406","-22.6291999816895",NA,NA,NA,"Piraí",NA,"20293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2020-06-29 09:31:57-03","UFRRJ","RBR","24190","S","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","L.B. Pace; N.S. Coelho, D. Grativol","42",NA,NA,NA,NA,"Brasil",NA,NA,NA,"RBR00024190",NA,NA,"C.Presl",NA,"Rio de Janeiro","Estação Ecológica de Piraí",NA,"-43.8981018066406","-22.6291999816895",NA,NA,NA,"Piraí",NA,"20293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2020-06-29 09:31:57-03","UFRRJ","RBR","24189","S","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","M.M.T. Rosa","158","1983","12","01",NA,"Brasil",NA,NA,NA,"RBR00024189",NA,NA,"C.Presl",NA,"Rio de Janeiro","Estação Ecológica de Piraí",NA,"-43.8981018066406","-22.6291999816895",NA,NA,NA,"Piraí",NA,"20293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-06-29 09:31:57-03","UFRRJ","RBR","24192","S","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","M.R. Barbosa","1078","1988","12","20",NA,"Brasil",NA,NA,NA,"RBR00024192",NA,NA,"C.Presl",NA,"Rio de Janeiro","Represa de Ribeirão das Lajes, remanescente de mata secundária.",NA,"-43.8981018066406","-22.6291999816895",NA,NA,NA,"Piraí",NA,"20293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2020-06-29 09:31:57-03","UFRRJ","RBR","24191","S","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","M.R. Barbosa","1074","1988","12","09",NA,"Brasil",NA,NA,NA,"RBR00024191",NA,NA,"C.Presl",NA,"Rio de Janeiro","Represa de Ribeirão das Lajes, remanescente de mata secundária.",NA,"-43.8981018066406","-22.6291999816895",NA,NA,NA,"Piraí",NA,"20293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2021-03-21 19:38:22-03","UFC","EAC","29923","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Souza, E.B.; Delprete, P.G.; Cavalcanti, F.S.; Silva, W.","421","2000","03","25","Southern America","Brasil",NA,NA,"Arbusto, 1-3m.; Floresta secundária.","EAC0029923","Dicotyledon",NA,"A.Rich. ex DC.",NA,"Ceará","Sítio Boqueirão, Sa. Aratanha",NA,"-38.6203002929688","-3.98416996002197",NA,NA,"Jardim, J.","Pacatuba",NA,"16295","auto",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"645","2021-03-21 19:38:22-03","UFC","EAC","28927","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Delprete, P.G.; Souza, E.B.; Cavalcanti, F.S.; Silva, W.","7258","2000","03","26","Southern America","Brasil",NA,NA,"Arvoreta piramidal, 3-5m, ramela lateral quase horizontal, folha papirácea, face superior verde escura brilhante e face inferior verde-claro, ráquis e fruto imaturo verde-claro; Floresta úmida perenifólia","EAC0028927","Dicotyledon",NA,"A.Rich. ex DC.",NA,"Ceará","Sa. Aratanha, Sítio Boqueirão, Propriedade Sr. Miguel Cunha, trilha da Pedra do Gavião até Pedra do Letreiro, floresta secundária em recuperação, Mata Atlântica c/ copa 10-15m",NA,"-38.616667","-3.95",NA,NA,"Jardim, J.","Pacatuba",NA,NA,NA,"-38.616667","-3.95","2014","12",NA,NA,NA,NA,NA,NA
"646","2020-12-21 16:43:17-03","MBM","MBM","179959","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Hatschbach, G.; Pott, A.; Pott, V.; Silva, J.M.; Pott, A.; Pott, V.; Silva, J.M.","62577",NA,NA,NA,"Southern America","Brazil",NA,NA,"Arbusto, 2m, fruto vermelho. Mata às margens de rio encaichoeirado","MBM179959",NA,NA,"A. Rich. ex DC.",NA,"Mato Grosso","Rio Branco, Salto das Nuvens","MBM179959","-58.1267013549805","-15.1296997070312",NA,NA,"Jardim, J.","Salto do Céu",NA,"47529","auto",NA,NA,"2009","07",NA,NA,NA,NA,NA,NA
"647","2020-12-21 16:43:17-03","MBM","MBM","252395","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Reitz, R.; Klein, R.M.; Klein, R.M.","5775",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM252395",NA,NA,"(Presl.) Steyerm.",NA,"Santa Catarina","Mina Velha",NA,"-48.8549995422363","-26.0266990661621",NA,NA,"Smith, L.B.","Garuva","salicifolia","22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2020-12-21 16:43:17-03","MBM","MBM","340305","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Melo Junior, J.C.F.; J.C.F.","787","2008","01","16","Southern America","Brazil",NA,NA,"Floresta Ombrófila Densa Sub-Montana - Estágio Médio de Regeneração","MBM340305",NA,NA,"A. Rich. ex DC.",NA,"Santa Catarina","Vila Amizade BR 280","MBM340305","-49.002799987793","-26.4731006622314",NA,NA,"Jardim, J.","Guaramirim",NA,"15937","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"649","2020-12-21 16:43:17-03","MBM","MBM","227951","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Sposito","50",NA,NA,NA,"Southern America","Brazil",NA,NA,"Fruto com pedúnculo azul. Arbusto 2m, Floresta Atlântica","MBM227951",NA,NA,"A. Rich. ex DC.",NA,"Minas Gerais","Estação Bilógica de Caratinga","MBM227951","-42.1391983032227","-19.7896995544434",NA,NA,"Lombardi, J.A.","Caratinga",NA,"49886","auto",NA,NA,"1998","08",NA,NA,NA,NA,NA,NA
"650","2020-12-21 16:43:17-03","MBM","MBM","193763","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Secco, R.; et al.; et al.","245","1982","05","17","Southern America","Brazil",NA,NA,"Arbusto de 60 cm; flor azul; fruto amarelo, imaturo. Transição de campo para mata","MBM193763",NA,NA,"A. Rich. ex DC.",NA,"Pará","Serra Norte, Arredores da estrada para N 1","MBM193763","-49.1178016662598","-5.36860990524292",NA,NA,"Delprete, P.G.","Marabá",NA,"262883","auto",NA,NA,"2005","10",NA,NA,NA,NA,NA,NA
"651","2020-12-21 16:43:17-03","MBM","MBM","34788","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Hatschbach, G.","25602",NA,NA,NA,"Southern America","Brazil",NA,NA,"Arbusto 2m, flor anil, mata pluvial solo levemente úmido","MBM034788",NA,NA,"A. Rich. ex DC.",NA,"Paraná","Sapitanduva","MBM034788","-48.7118988037109","-25.4286003112793",NA,NA,"Jardim, J.","Antonina",NA,"38300","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"652","2020-12-21 16:43:17-03","MBM","MBM","272839","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Hatschbach, G.; Silva, J.M.; Lorenzi, H.; Silva, J.M.; Lorenzi, H.","72744","2001","10","28","Southern America","Brazil",NA,NA,"Arbusto 2m flor anil. Floresta de planície litorânea","MBM272839",NA,NA,"A. Rich. ex DC.",NA,"Paraná","Rod. PR 405, trevo para Paruquara","MBM272839","-48.3288993835449","-25.3066997528076",NA,NA,"Delprete, P.G.","Guaraqueçaba",NA,"37295","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"653","2020-12-21 16:43:17-03","MBM","MBM","341784","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Vieira, F.C.S.","170","2003","12","11","Southern America","Brazil",NA,NA,"Arbusto, 2m alt.; Flor cálice e corola azul. Terrestre Terras baixas, mata 2ª","MBM341784",NA,NA,"A. Rich. ex DC.",NA,"Santa Catarina","Sambaqui Guaíra","MBM341784","-48.8456001281738","-26.3043994903564","10","10","Vieira, F.C.S.","Joinville",NA,"37150","auto",NA,NA,"2005","05","23",NA,NA,NA,NA,NA
"654","2020-12-21 16:43:17-03","MBM","MBM","108672","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Freitas, C.A.A.; et al.; et al.","84",NA,NA,NA,"Southern America","Brazil",NA,NA,"Árvore de 15m de altura x 50 cm de diâmetro; frutos imaturos verde. Madeira. Mata de terra firme; solo argiloso","MBM108672",NA,NA,"A. Rich. ex DC.",NA,"Rondônia","Estrada PortoVelho - Cuiabá, BR 364","MBM108672",NA,NA,NA,NA,"Coelho, L.; et al.",NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA
"655","2020-12-21 16:43:17-03","MBM","MBM","120358","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Solomon, J.C.; et al.; et al.","12685","1984","10","31","Southern America","Bolivia",NA,NA,"Small tree 4m. Corollas white. Montane wat forest. Trees to 25m, some buttresed trunks.","MBM120358",NA,NA,"A. Rich. ex DC.",NA,"La Paz","Prov. Nor Yungas. Serrania de Bella Vista, 16 km N of Carrasco (37 km N of Caranavi) on road to Palos Blancos.","MBM120358",NA,NA,"1500","1500","Jardim, J.",NA,NA,NA,NA,NA,NA,"2005","10","11",NA,NA,NA,NA,NA
"656","2020-12-21 16:43:17-03","MBM","MBM","191815","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Cervi, A.C.; Hatschbach, G.; Acro, L.A.; Hatschbach, G.; Acro, L.A.","2406","1986","12","05","Southern America","Brazil",NA,NA,"Planta do interior de mata. Flores azuladas","MBM191815",NA,NA,"A. Rich. ex DC.",NA,"Paraná","Sapitanduva","MBM191815",NA,NA,NA,NA,"Jardim, J.",NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"657","2020-12-21 16:43:17-03","MBM","MBM","250421","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Ivanauskas, N.M.; et al.; et al.","4603",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM250421",NA,NA,"A. Rich. ex DC.",NA,NA,"Praia da Baleia","MBM250421",NA,NA,NA,NA,"Vidal, E.","São Sebastião",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-12-21 16:43:17-03","MBM","MBM","409435","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Caxambu, M.G.","6167","2015","04","24",NA,"Brasil",NA,NA,"Arbusto ca. 1,2 m, ciófilo. Flores azuladas.; Relevo: ondulado.","MBM409435",NA,NA,"A. Rich. ex DC.",NA,"Minas Gerais","Estância Jo, Próxima à Serra da Canastra","MBM409435","-46.903639","-20.297472","682","682","Barboza, E.","Delfinópolis",NA,NA,NA,"-46.903639","-20.297472","2016",NA,NA,NA,NA,NA,NA,NA
"659","2020-12-21 16:43:17-03","MBM","MBM","409448","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Caxambu, M.G.","5731","2014","10","31",NA,"Brasil",NA,NA,"Arbusto ca. 1,80 m, semi-ciófilo. Flores azuis. Frutos imaturos verde-azulados.; Relevo: suave-ondulado. Vegetação: Floresta Ombrófila Densa Submontana.","MBM409448",NA,NA,"A. Rich. ex DC.",NA,"Paraná","Agropecuária Bananal. Propriedade do Sr. Werner","MBM409448","-48.38475","-25.179111","33","33","Barboza, E.","Guaraqueçaba",NA,NA,NA,"-48.38475","-25.179111","2016",NA,NA,NA,NA,NA,NA,NA
"660","2020-12-21 16:43:17-03","MBM","MBM","409449","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Caxambu, M.G.","5774","2014","11","01",NA,"Brasil",NA,NA,"Arbusto ca. 2 m, semi-ciófilo. Frutos imaturos verdes e maduros roxos.; Relevo: suave-ondulado. Vegetação: Floresta Ombrófila Densa Submontana.","MBM409449",NA,NA,"A. Rich. ex DC.",NA,"Paraná","Estrada Pedra Chata, Beira do Rio Serra Negra, em barranco","MBM409449","-48.354056","-25.133806","47","47","Barboza, E.","Guaraqueçaba",NA,NA,NA,"-48.354056","-25.133806","2016",NA,NA,NA,NA,NA,NA,NA
"661","2020-12-21 16:43:17-03","MBM","MBM","413803","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Brotto, M.L.; Antoniuk-Bonato, R.G.; Antoniuk-Bonato, R.G.","2635","2018","06","21","Southern America","Brazil",NA,NA,"Arbusto com 1,5 m de altura; inflorescência esbranquiçada, flores azuis.; Floresta Ombrófila Densa Submontana.","MBM413803",NA,NA,"A. Rich. ex DC.",NA,"Paraná","Parque Estadual Pico do Marumbi, trilha Noroeste","MBM413803","-48.9175","-25.443056","600","600","Antoniuk-Bonato, R.G.","Morretes",NA,NA,NA,"-48.9175","-25.443056","2018","07","16",NA,NA,NA,NA,NA
"662","2020-12-21 16:43:17-03","MBM","MBM","416557","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Marinero, F.; Brotto, M.L.; Brotto, M.L.","519","2016","12","18","Southern America","Brazil",NA,NA,"Arbusto, 1,5 m; flores azuladas.; Floresta Ombrófila Densa Submontana.","MBM416557",NA,NA,"A. Rich. ex DC.",NA,"Paraná","Serra Gigante, Trilha para o cume",NA,"-48.200556","-25.154306","70","70","Marinero, F.","Guaraqueçaba",NA,NA,NA,"-48.200556","-25.154306","2019","09","12",NA,NA,NA,NA,NA
"663","2020-12-21 16:43:17-03","MBM","MBM","420848","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Mazziero, F.F.F.; Bonin Junior, P.; Bonin Junior, P.","3892","2018","11","11","Southern America","Brazil",NA,NA,"Subarbusto, 1 m, crescendo no interior da flores, corola azul.; Vegetação secundária média/avançada","MBM420848",NA,NA,"A. Rich. ex DC.",NA,"Minas Gerais",NA,NA,"-43.353333","-20.254167","693","693","Mazziero, F.F.F.","Mariana",NA,NA,NA,"-43.353333","-20.254167","2018","12","01",NA,NA,NA,NA,NA
"664","2020-12-21 16:43:17-03","MBM","MBM","92690","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Gómes, L.D.; et al.; et al.","20360","1983","05","04","Southern America","Costa Rica",NA,NA,"Shrub 2m. Pedicels blue","MBM092690",NA,NA,"A. Rich. ex DC.",NA,NA,"7 km SW of Bribri, Limón","MBM092690",NA,NA,"100","250","Jardim, J.",NA,NA,NA,NA,NA,NA,"2009","07",NA,NA,NA,NA,NA,NA
"665","2020-12-21 16:43:17-03","MBM","MBM","79063","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Byron; et al.; et al.","576",NA,NA,NA,"Southern America","Brazil",NA,NA,"Árvore de 6m de altura, flores arroxeadas. Margem inundável do lago, terra firme; solo arenoso","MBM079063",NA,NA,"A. Rich. ex DC.",NA,"Amazonas","Lago de Tefé","MBM079063","-64.7114028930664","-3.35417008399963",NA,NA,"Zappi, D.C.","Tefé",NA,"340205","auto",NA,NA,"1993","12",NA,NA,NA,NA,NA,NA
"666","2020-12-21 16:43:17-03","MBM","MBM","216428","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Rozza, A.; et al.; et al.","333",NA,NA,NA,"Southern America","Brazil",NA,NA,"Inflorescência com flores em botões azuis. Contato Floresta estacional/Floresta Ombrófila Aberta. Área alterada por extrativismo seletivo de madeira. Relevo suave ondulado. Solo do tipo Latossolo Vermelho-amarelado, textura média","MBM216428",NA,NA,"A. Rich. ex DC.",NA,"Mato Grosso","Estrada de terra para Rio Arinos","MBM216428","-56.7214012145996","-13.4467000961304",NA,NA,"Taylor, C.M.","São José do Rio Claro",NA,"74983","auto",NA,NA,"1997","08",NA,NA,NA,NA,NA,NA
"667","2020-12-21 16:43:17-03","MBM","MBM","297529","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Forzza, R.C.; et al.; et al.","2923","2004","03","06","Southern America","Brazil",NA,NA,"Arbusto até 2m alt.; frutos verdes passando a negros","MBM297529",NA,NA,"A. Rich. ex DC.",NA,"Minas Gerais","Reserva Biológica da Represa do Grama, trilha principal partindo da casa de Seu Luiz","MBM297529","-42.9674987792969","-21.4596996307373","550","550","Jardim, J.","Descoberto",NA,"11991","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
