"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","typeStatus","class","relationshipType","relatedCatalogItem","previousCatalogNumber","fieldNumber","sex"
"320","2020-12-11 11:34:14-03","UFMG","BHCB","42404","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-12-11 11:34:14-03","UFMG","BHCB","70489","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Brugger, M","22958",NA,NA,NA,"Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó. Vale Verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-12-11 11:34:14-03","UFMG","BHCB","147054","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Venda, AKL; Forzza, RC; Stehmann, JR; Amorim, AMA","27","2010","11","30","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Rio do Braço Norte.","-41.736167","-20.445111","-41.736167","-20.445111","1164","1164","Epífita. Frutos imaturos alvos, frutos maduros margenteos.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-12-11 11:34:14-03","UFMG","BHCB","75578","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Mota, RC da; Viana, PL","1690","2002","11","09","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo.","-43.574528","-19.067972","-43.574528","-19.067972",NA,NA,"Planta coletada em mata de galeria; erva epífita; frutos maduros avermelhados.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-12-11 11:34:14-03","UFMG","BHCB","70518","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Oliveira, RC","25194","1950","07","08","Brasil","Minas Gerais","Lima Duarte","Conceição do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"30417","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-12-11 11:34:14-03","UFMG","BHCB","149977","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Lau, BL; Mota, NFO; Almeida, TE; Ramalho, AJ","46","2011","03","22","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança, Trilha do Marlon","-45.2799987792969","-22.5091991424561",NA,NA,NA,NA,"Floresta Ombrófila Densa em regeneração. Erva epífita, flores brancas",NA,NA,"Dicotyledon",NA,NA,"20219","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-12-11 11:34:14-03","UFMG","BHCB","18674","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,"2015","05","11","Grandi, TSM; Braga, MMN","325","1989","07",NA,"Brasil","Minas Gerais","Rio Preto","Gruta do Funil.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Epífita, flores brancas, umbrófila; Mata junto ao leito do rio","BHCB024510",NA,"Dicotyledon",NA,NA,"20815","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-12-11 11:34:14-03","UFMG","BHCB","172933","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,"2010","10","15","Korte, A; Kniess, A","4390","2010","09","17","Brasil","Santa Catarina","Monte Castelo","Serra da Garganta","-50.2310981750488","-26.4622001647949",NA,NA,NA,NA,"Epífita flor amarela.","BHCB017680",NA,"Dicotyledon",NA,NA,"43489","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-02-11 17:18:26-03","UFPR","UPCB","63026","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Ribas, O.S.","2009","02",NA,"Urben-Filho, A.","13","2008","07","31","Brasil","Paraná","Telêmaco Borba","Foz do Rio das Antas.","-50.683333","-24.033333","-50.683333","-24.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-02-11 17:18:26-03","UFPR","UPCB","69760","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Kollmann, L.","2008","07","17","Kollmann, L.","11110","2008","07","17","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999","1134","1400","Rupícola na sombra. Flores brancas. Frutos verdes..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-02-11 17:18:26-03","UFPR","UPCB","44794","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Kersten, R.","2001","01","01","Goldenberg, R.","516","2001","11","05","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Epífita, ca. 4m alt. do solo, com frutos vermelhos..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-02-11 17:18:26-03","UFPR","UPCB","75749","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","Lem.Barthlott","Ariati, V.",NA,NA,NA,"Ariati, V.","550","2011",NA,NA,"Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Epífita.",NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-02-11 17:18:26-03","UFPR","UPCB","31378","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Oliveira, H.F.","1995","12",NA,"Oliveira, H.F.","327","1995","12","17","Brasil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Epífita, flor amarela, fruto róseo..",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-02-11 17:18:26-03","UFPR","UPCB","15174","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Dittrich, V.A.O.","1996","07",NA,"Kummrow, R.","1538","1981","08","19","Brasil","Paraná","Lapa","Capão Bonito","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Epífita, flor alvescente. Capão..",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-02-11 17:18:26-03","UFPR","UPCB","15902","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Dittrich, V.A.O.","1996","07",NA,"Vieira, R.F.","323","1987","09","28","Brasil","Paraná","Curitiba","Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Epífita, flor alvescente na antese, amarela quando velha..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-02-11 17:18:26-03","UFPR","UPCB","39901","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Petean, M.P.","1999","10",NA,"Petean, M.P.","64","1999","08","18","Brasil","Paraná","Pinhais","Estação Experimental do Cangüiri","-49.1925010681152","-25.4447002410889",NA,NA,NA,NA,"Epífita em galho caído, flores brancas amareladas..",NA,NA,NA,NA,NA,"10418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-02-11 17:18:26-03","UFPR","UPCB","85350","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Hatschbach, G.","2005",NA,NA,"Silva, J.M | Abe, L.M.","4355","2005","06","09","Brasil","Paraná","Adrianópolis","Fazenda Mato Limpo","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Epífita, flor alva. Floresta Atlântica..",NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-02-11 17:18:26-03","UFPR","UPCB","31375","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Oliveira, H.F.","1996","01",NA,"Oliveira, H.F.","333","1996","01","28","Brasil","Paraná","Ponta Grossa","Furnas Gêmeas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Epífita pendente, flor amarela, fruto vináceo..",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2021-02-11 17:18:26-03","UFPR","UPCB","42665","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Petean, M.P.","1998","08",NA,"Borgo, M.","213","1998","07","06","Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Epífita, flores creme-amareladas, floresta ombrófila densa..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-02-11 17:18:26-03","UFPR","UPCB","46024","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Guimarães, O.A.","2002","01","01","Goldenberg, R.","569","2002","07","06","Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Epífita desenvolvendo-se a ca. de 5m de altura, flores brancas..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-02-11 17:18:26-03","UFPR","UPCB","51363","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Reginato, M.","2005","01","01","Reginato, M.","410","2005","05",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Epífita a 4m, botões..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2021-02-11 17:18:26-03","UFPR","UPCB","51501","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Reginato, M.","2005","01","01","Reginato, M.","437","2005","06",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Epífita, flor alva..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2021-02-11 17:18:26-03","UFPR","UPCB","51621","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Matos, F.B.","2004","01","01","Matos, F.B.","31","2004","09","03","Brasil","Paraná","Piraquara","Margem Rio Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Epífita a 3m do solo, flores alvas. Floresta ombrófila mista aluvial. Alt.: 1000m s.n.m..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-02-11 17:18:26-03","UFPR","UPCB","25996","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Dittrich, V.A.O.","1995","10",NA,"Carrião, D.J.S.",NA,"1995","08","22","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Epífita. Comum na floresta com Araucária sobre Podocarpus lambertii..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2021-02-11 17:18:26-03","UFPR","UPCB","25995","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Dittrich, V.A.O.","1996","07",NA,"Kozera, C.","13","1995","10","26","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Epífita sobre árvore, ca 3,5m do chão, flor alva, fruto avermelhado..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-02-11 17:18:26-03","UFPR","UPCB","31376","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Oliveira, H.F.","1996","07",NA,"Oliveira, H.F.","353","1996","07","06","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Epífita, com botões, flor amarela, fruto vináceo. Interior da mata..",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2021-02-11 17:18:26-03","UFPR","UPCB","44963","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Petean, M.P.","2001","05",NA,"Petean, M.P.","178","2001","05","15","Brasil","Paraná","Morretes","Parque Estadual do Pico do Marumbi, Pico do Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita, ca. 1m do solo. Coletada em floresta ombrófila densa altomontana..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2021-02-11 17:18:26-03","UFPR","UPCB","49779","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Kaehler, M.",NA,NA,NA,"Kaehler, M.","92","1999","05","30","Brasil","Paraná","Morretes","Parque Estadual do Pico Marumbi, Trilha para o Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita sobre árvore caída com flores brancas e amarelas. Floresta ombrófila densa montana..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2021-02-11 17:18:26-03","UFPR","UPCB","73032","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Soller, A.","2011","02","02","Soller, A.","90","2011","01","31","Brasil","Paraná","Curitiba","Pça Herculano Zibarth, rua augusto steembock, Uberaba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Frutos vináceos globosos, todos crescendo voltados para a mesma face do caule, até 1 m comprimento..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-02-11 17:18:26-03","UFPR","UPCB","73023","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Soller, A.","2011","01","30","Soller, A.","80","2011","01","26","Brasil","Paraná","Cerro Azul","P.E. das Lauráceas, estrada para Serraria","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Epífita.",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-02-11 17:18:26-03","UFPR","UPCB","73015","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Soller, A.","2010","12","02","Soller, A.","69","2010","11","30","Brasil","Paraná","Tibagi","P.E. Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Mata de Galeria, rupícola.",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2021-02-11 17:18:26-03","UFPR","UPCB","73059","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Soller, A.","2011","07","15","Soller, A.","140","2011","07","15","Brasil","Paraná","Ponta Grossa","P.E. Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-02-11 17:18:26-03","UFPR","UPCB","16359","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Dittrich, V.A.O.","1996","07",NA,"Hatschbach, G.","48112","1984","07","19","Brasil","Paraná","Cerro Azul","Rio Turvo","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Pendente, flor alva. Paredões rochosos..",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-02-11 17:18:26-03","UFPR","UPCB","31386","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Oliveira, H.F.","1996","01",NA,"Oliveira, H.F.","334","1996","01","28","Brasil","Paraná","Ponta Grossa","São Jorge","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Epífita pendente, flor amarela, fruto alaranjado..",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-02-11 17:18:26-03","UFPR","UPCB","28007","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Cervi, A.C.","1996","07",NA,"Cervi, A.C.","6129","1996","07","11","Brasil","Paraná","Morretes","Serra da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Erva pendente, flor alva. Sobre pedras, borda da floresta..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-02-11 17:18:26-03","UFPR","UPCB","44470","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Santos, E.P. & Borgo, M.","2003","10",NA,"Santos, E.P. et al.","1004","2001","06","22","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"850","850","Epífita, flor creme. Interior de Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-02-11 17:18:26-03","UFPR","UPCB","44482","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Santos, E.P. & Borgo, M.","2003","10",NA,"Santos, E.P | Blum, C.","1016","2001","06","30","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"850","850","Epífita, flor creme. Interior de Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-02-11 17:18:26-03","UFPR","UPCB","85780","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) W. Barthlott","Reginato, M.","2005",NA,NA,"Reginato, M.","523","2005","08","25","Brasil","Paraná","Piraquara","Várzea do rio Piraquara.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Epífita à 2m com flores alvas..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-02-11 17:18:26-03","UFPR","UPCB","49947","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott",NA,NA,NA,NA,"Barbosa, A.C.",NA,"2004","09","03","Brasil","Paraná","Piraquara","Várzea do Rio Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2021-02-11 17:18:26-03","UFPR","UPCB","15175","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Dittrich, V.A.O.","1996","07",NA,"Cordeiro, J.","301","1986","07","10","Brasil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita, flor alva..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2011-06-27 08:42:00-03","MO","MOBOT","1457535","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","N. Taylor, 1997 (K)",NA,NA,NA,"F. Sellow","Sellow 3975","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,"Type",NA,NA,NA,NA,NA,NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","1457538","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","N. Taylor, 1997 (K)",NA,NA,NA,"H. Johnson","Johnson s.n.","1961","5","15","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"362","2016-11-15 05:15:00-02","MO","MOBOT","1457541","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","N. Taylor, 1997 (K)",NA,NA,NA,"Antonio C. Krapovickas","Krapovickas 33637","1978","2","14","Brazil","Paraná",NA,"Mun Tijucas do Sul. Loc. Campina 46 km S de Curitiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"363","2009-07-09 17:05:00-03","MO","MOBOT","1457544","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","N. Taylor, 1997 (K)",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 48112","1984","7","19","Brazil","Paraná",NA,"Rio Turvo (mun. Cerro Azul)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"364","2017-08-25 05:21:00-03","MO","MOBOT","2197682","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","Tressens, S. G. & Keller, H. A., //",NA,NA,NA,"H. A. Keller","Keller 1128","2001","7","26","Argentina","Misiones","Guaraní","Predio Guaraní. Tramo I, bañado","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"365","2010-04-23 21:34:00-03","MO","MOBOT","2197710","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","Kiesling, R., /07/",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Diego Giraldo-Cañas","Morrone 1541","1996","10","17","Argentina","Misiones","San Pedro","Parque Prov. Cruce Caballero","-53.98333","-26.51666",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"366","2018-05-17 05:28:00-03","MO","MOBOT","2251572","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","Kiesling, R., 10/1/",NA,NA,NA,"María E. Múlgura|Manuel J. Belgrano","Múlgura 2547","2000","11","10","Argentina","Misiones","Guaraní","Sendero hacia río Paraíso, entre casa del gaurdaparque y casa de visitantes","-54.21666","-26.91666",NA,NA,"420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"367","2017-08-25 05:21:00-03","MO","MOBOT","2405756","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","Kiesling, R., //",NA,NA,NA,"Sara G. Tressens|H. A. Keller|Victor Maruñak|G.E. Pieszko|V. Revilla|F. Robledo|S. Valenzuela|O. Vebra","Tressens 5627","1996","8","23","Argentina","Misiones","Guaraní","Predio Guaraní. Picada al arroyo Soberbio. Borde de selva, sobre picada","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"368","2015-12-19 22:38:00-02","MO","MOBOT","3165835","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","E.L.M. Catharino, 14-IX-",NA,NA,NA,"J.V. Godoi|S. Romaniuc Neto|S.A.C. Chiea|D.F. Pereira","Godoi 115","1991",NA,NA,"Brazil","São Paulo",NA,"Itaberá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
