"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"861","2016-09-05 16:03:09-03","UFSM","HDCF","3087","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2016","Marchiori, J. N. C.","707","1986","12","04","Brasil","Rio Grande do Sul","Pinheiro Machado","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"04","19","Pedras Altas",NA,NA,"Inflorescências em formação",NA,NA,"América",NA,NA,NA,"70026","auto",NA,NA,NA,NA,NA,NA,NA
"862","2019-03-29 10:41:33-03","UFSM","HDCF","1601","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2016","Marchiori, J. N. C.",NA,"1985","02","10","Brasil","Rio Grande do Sul","Pinheiro Machado","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"04","19","Pedras Altas",NA,NA,"Com inflorescência",NA,NA,"América",NA,NA,NA,"70026","auto",NA,NA,NA,NA,NA,NA,NA
"863","2019-03-29 10:41:33-03","UFSM","HDCF","1602","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2016","Marchiori, J. N. C.",NA,"1985","02","10","Brasil","Rio Grande do Sul","Pinheiro Machado","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"04","19","Pedras Altas",NA,NA,"Com flores",NA,NA,"América",NA,NA,NA,"70026","auto",NA,NA,NA,NA,NA,NA,NA
"864","2016-09-05 16:03:09-03","UFSM","HDCF","2165","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2016","Marchiori, J. N. C.; Longhi, S. J.","213","1986","01","13","Brasil","Rio Grande do Sul","Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,"04","19","Cerro do Diogo",NA,NA,NA,NA,NA,"América",NA,NA,NA,"47489","auto",NA,NA,NA,NA,NA,NA,NA
"865","2016-09-05 16:03:09-03","UFSM","HDCF","2388","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2016","Marchiori, J. N. C.","409","1986","08","01","Brasil","Rio Grande do Sul","São Vicente do Sul","-54.6794013977051","-29.6916999816895",NA,NA,NA,NA,"04","19",NA,NA,NA,"Árvore pequena. Em mata ciliar do rio Ibicuí. Mad. Coletada. 2",NA,NA,"América",NA,NA,NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA
"866","2016-09-05 16:03:09-03","UFSM","HDCF","2051","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2016","Marchiori, J. N. C.","99","1985","12","26","Brasil","Rio Grande do Sul","São Vicente do Sul","-54.6794013977051","-29.6916999816895",NA,NA,NA,NA,"04","19","Cerro do Loreto",NA,NA,NA,NA,NA,"América",NA,NA,NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA
"867","2019-03-29 10:41:33-03","UFSM","HDCF","5242","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2015","Hess, A. F.",NA,"2000",NA,NA,"Brasil","Rio Grande do Sul","Venâncio Aires","-52.1918983459473","-29.6063995361328",NA,NA,NA,NA,"04","15",NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,"37026","auto",NA,NA,NA,NA,NA,NA,NA
"868","2019-03-29 10:41:33-03","UFSM","HDCF","5489","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2016","Kilca, R. V.",NA,"2002","11","20","Brasil","Rio Grande do Sul","Passo Fundo","-52.4","-28.25","-52.4","-28.25",NA,NA,"04","15","Coleção botânica da barragem Fazenda. Corsan","687","687","Árvore de 6 m. de alt., em borda de mata",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2016-09-05 16:03:09-03","UFSM","HDCF","953","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2016","Longhi, S. J.","224","1982","01","11","Brasil","Rio Grande do Sul","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"04","20","São João (III distrito de Canguçú)",NA,NA,"Inevntário de nativas (am. 1)",NA,NA,"América",NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA
"870","2016-09-05 16:03:09-03","UFSM","HDCF","2129","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2016","Marchiori, J. N. C.","177","1986","01","13","Brasil","Rio Grande do Sul","Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,"04","19",NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,"47489","auto",NA,NA,NA,NA,NA,NA,NA
"871","2019-03-29 10:41:33-03","UFSM","HDCF","5955","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sangoi Rodrigues, T. E.","2006","Sangoi Rodrigues, T. E.",NA,"2006","03","16","Brasil","Rio Grande do Sul","Santo Antônio da Patrulha","-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,"04","18",NA,NA,NA,"Trabalho da EMPOFLORA",NA,NA,"América",NA,NA,NA,"29157","auto",NA,NA,NA,NA,NA,NA,NA
"872","2019-03-29 10:41:33-03","UFSM","HDCF","5978","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sangoi Rodrigues, T. E.","2006","Sangoi Rodrigues, T. E.",NA,"2006","04","27","Brasil","Rio Grande do Sul","Santo Antônio da Patrulha","-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,"05","08",NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,"29157","auto",NA,NA,NA,NA,NA,NA,NA
"873","2019-03-29 10:41:33-03","UFSM","HDCF","5274","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2015","?",NA,"2000","09","27","Brasil","Rio Grande do Sul","São Pedro do Sul","-54.1789016723633","-29.6205997467041",NA,NA,NA,NA,"04","15","Arroio Inhamandá",NA,NA,NA,NA,NA,"América",NA,NA,NA,"32227","auto",NA,NA,NA,NA,NA,NA,NA
"874","2019-03-29 10:41:33-03","UFSM","HDCF","5776","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Longhi, S. J.","2006","Scipioni, M. C.",NA,"2006","01","20","Brasil","Rio Grande do Sul","Itaara","-54.358125","-29.900922","-54.358125","-29.900922",NA,NA,"01","20","Reserva Eológica do Ibicuí-mirim",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2018-09-12 14:48:21-03","UNIOESTE","UNOP","4305","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M.","2009","Snak, C.","84","2008","02","25","Brasil","Paraná","Cascavel","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,"02",NA,"Parque Ecológico Paulo Gorski, Lago Municipal.",NA,NA,"Arbórea ca. 4 m alt. Lâmina fortemente discolor, cartácea. Presença de tricomas nas nervuras da face abaxial. Fruto imaturo alaranjado e maduro de cor preta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2020-01-09 11:37:24-03","UNIOESTE","UNOP","10232","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M.; Conceição, L.H.S.M.","2019","Rauber, C.R.; Temponi, L.G.; Lima, L.C.P.; Hentz Junior, E.J.; Mano, G.B.; Hamme; Temponi, L.G.; Lima, L.C.P.; Hentz Junior, E.J.; Mano, G.B.; Hammes, J.K.; Nasc","252","2018","12","12","Brasil","Paraná","Céu Azul","-53.669333","-25.0895","-53.669333","-25.0895",NA,NA,"08","13","Parque Nacional do Iguaçu, Trilha do Rio Butu",NA,NA,"Árvore 5m, caule castanho, folha verde discolor cartácea, botão verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2019-09-27 09:50:54-03","UNIOESTE","UNOP","10349","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Grings, M.; Freitas, E.","2019","Bruxel, F.","8","2019","04","29","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.162689","-29.614903","-55.162689","-29.614903",NA,NA,"04","29","Jacaquá. Borda de mata em contato com o campo nativo.",NA,NA,"Arvoreta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2018-09-12 14:48:21-03","UNIOESTE","UNOP","4304","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M.","2009","Snak, C.","57","2007","11","28","Brasil","Paraná","Cascavel","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,"02",NA,"Parque Ecológico Paulo Gorski, Lago Municipal.",NA,NA,"Arbórea ca. 5 m alt. Lâmina discolor, cartácea com face abaxial amarronzada devido a presença de tricomas. Cálice verde persistente. Corola branca, antera amarela e botão floral verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2018-02-21 09:34:02-03","UNIOESTE","UNOP","1887","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M.","2017","Borges, J.P.; Borges, V.; Borges, V.","208","2013","09","22","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"12","15","Parque Ecológico Paulo Gorski.",NA,NA,"Arbustiva, cerca de 2 m. Frutos avermelhados. Coleta de indivíduo avulso na 2ª área.",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"880","2018-02-21 09:34:02-03","UNIOESTE","UNOP","1882","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M.","2017","Borges, J.P.; Borges, V.; Borges, V.","203","2013","09","22","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"12","15","Parque Ecológico Paulo Gorski.",NA,NA,"Arbustiva, cerca de 2 m. Frutos amarelados. Área 2, 928º indivíduo.",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"881","2018-02-21 09:34:02-03","UNIOESTE","UNOP","1737","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M.","2017","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","96","2012","11","11","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"12","15","Parque Ecológico Paulo Gorski.",NA,NA,"Arbórea. Área 2, 928º indivíduo.",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"882","2018-02-21 09:34:02-03","UNIOESTE","UNOP","8915","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M.","2017","Santos, C.V.","02","2017","12","08","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"12","12","Parque Ecológico Paulo Gorski #?# Lago Municipal",NA,NA,"Cerca de 2 metros de altura; folhas verdes, flores brancas/creme.",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"883","2015-10-22 10:03:07-02","UNIOESTE","UNOP","2012","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Barboza, E.","2014","Silva, J.M.","7718","2011","02","23","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"07","29","Rio Saí Guaçú",NA,NA,"Arbusto, 3 m. Flores alvas. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"884","2020-08-31 09:07:47-03","INPA","INPA","142317","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D.Legrand","Barroso, GM","1972","Sucre, D","8211","1972","01","06","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"INPA0142317",NA,"01",NA,"Restinga de Jacarepaguá",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2020-08-31 09:07:47-03","INPA","INPA","170720","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D.Legrand","Rambo, B",NA,"Sehnem, A","4449","1949","12","15","Brasil","Rio Grande do Sul","Monte Negro",NA,NA,NA,NA,"INPA0170720",NA,NA,NA,"Linha Campestre","450","450",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2020-08-31 09:08:01-03","INPA","INPA","159315","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Amorim, BS","2017","Sehnem, A","4415","1950","02","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"INPA0159315","INPA0159315 INPA0159315_e","01",NA,"Gloria","200","200",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"887","2021-01-10 20:47:07-03","INPA","INPA","240920","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, MEG","2009","Francisco, EM","FUEL24633","1999","03","02","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"INPA0240920","INPA0240920 INPA0240920_e","07","31","Vila esperança - lado direito da rod. Cerne.",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"888","2020-08-31 09:08:02-03","INPA","INPA","224979","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Amorim, BS","2017","Chagas e Silva, F","2167","1996","02","06","Brasil","Paraná","Porto Amazonas","-49.8903007507324","-25.5447006225586",NA,NA,"INPA0224979","INPA0224979 INPA0224979_e","01",NA,"Arredores de Porto Amazonas.",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,"14684","auto",NA,NA,NA,NA,NA,NA,NA
"889","2020-08-31 09:08:01-03","INPA","INPA","170712","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, MEG","2014","Shenem, A","1485","1945","11","21","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"INPA0170712","INPA0170712 INPA0170712_e INPA0170712_nd INPA0170712_num",NA,NA,"Pareci Velho",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2020-08-31 09:08:02-03","INPA","INPA","271129","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, MEG; Souza, MAD de","2016","Zardini, EM","48445","1998","03","13","Paraguai","San Pedro",NA,"-56.0859","-23.4754","-56.0859","-23.4754","INPA0271129",NA,"08",NA,"Yaguarete Forest, Sustainable Forest Systems site.","152","152",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2020-08-31 09:08:01-03","INPA","INPA","124639","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Amorim, BS","2017","Hatschbach, GG","40979","1978","02","12","Brasil","Santa Catarina","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,"INPA0124639","INPA0124639 INPA0124639_e","01",NA,"Caputera",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA,NA
"892","2020-08-31 09:08:02-03","INPA","INPA","227863","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sá, KLVR de","2003","Sá, KLVR de","488","2003","02","13","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"INPA0227863","INPA0227863 INPA0227863_e",NA,NA,"Reserva Indígena São Jerônimo. Beira de matinha misturada com pasto.",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"893","2020-08-31 09:08:02-03","INPA","INPA","171888","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Amorim, BS","2017","Koczicki, C","7","1967","12","24","Brasil","Paraná","União da Vitória","-51.0863990783691","-26.2299995422363",NA,NA,"INPA0171888","INPA0171888 INPA0171888_e","01",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,"35297","auto",NA,NA,NA,NA,NA,NA,NA
"894","2020-08-31 09:08:01-03","INPA","INPA","127904","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Amorim, BS","2017","Sobral, MEG","2059","1983","05","23","Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"INPA0127904","INPA0127904 INPA0127904_e","01",NA,"Itapuã, Itapuã, RS.",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"895","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","10884",NA,"Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","M. Sobral/1995",NA,"L. D. Thomaz","1388","1994","08","09","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML010884","MBML010884",NA,NA,"Estação Biológica de Santa Lúcia",NA,NA,"Altura 13m, PAP 22cm, caule interno branco, botões verdes, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","10885",NA,"Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","M. Sobral/1995",NA,"L. D. Thomaz","1413","1994","08","09","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML010885","MBML010885",NA,NA,"Estação Biológica de Santa Lúcia",NA,NA,"Altura 13m, PAP 22cm, caule interno branco, botões pequenos verdes, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","13224",NA,"Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","B.S.Amorim/III-2014",NA,"V. Demuner; et al","1333","2000","07","28","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML013224","MBML013224",NA,NA,"Estação Biológica de Santa Lúcia",NA,NA,"Arbusto 5m, botões florais e flores brancas. Parte alta da trilha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2021-01-04 11:29:56-03","UEMA","SLUI","4261","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.",NA,NA,"E. Valduza","358","2012","03","02","Brasil","Rio Grande do Sul","Cidreira","-50.2056007385254","-30.1811008453369",NA,NA,"SLUI004261",NA,NA,NA,"lagoa da Tapera",NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,"19547","auto",NA,NA,NA,NA,NA,NA,NA
"899","2021-01-09 21:48:43-03","UNICENTRO","HUCO","3447","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","M.Sobral","2009","M, Verdi, RP; G.klemz","(1510)","2009","03","09","Brasil","Santa Catarina","Anita Garbaldi",NA,NA,NA,NA,"HUCO003447",NA,"03",NA,"Centro de Anita Garibaldi",NA,NA,"Fito IFFSC 5000/l/64 E S/72 FURB11142&nf;; Com flor cor branca.; FOM; HABITAT: FOM; DESC: Com flor cor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2021-01-09 21:48:43-03","UNICENTRO","HUCO","5052","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Lopes, G. .L.","2011","Chiquetto, A.","654","2009","08","06","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"Flona",NA,NA,"B18P3F3; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"901","2021-01-09 21:48:43-03","UNICENTRO","HUCO","1991","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Lopes, G.L.","2010","Martins, E.; et al.; et al.","318","2010","09","09","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001991",NA,NA,NA,"Guamirim",NA,NA,"Projeto Emílio Gomes- parcela 9&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;.",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"902","2021-01-09 21:48:43-03","UNICENTRO","HUCO","1993","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Lopes, G.L.","2010","Martins, E.; et al.; et al.","329","2010","09","09","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001993",NA,NA,NA,"Guamirim",NA,NA,"Projeto Emílio Gomes- parcela 9&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;.",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"903","2021-01-09 21:48:43-03","UNICENTRO","HUCO","1989","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Lopes, G.L.","2010","Martins, E.; et al.; et al.","320","2010","09","09","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001989",NA,NA,NA,"Guamirim",NA,NA,"Projeto Emílio Gomes- parcela 9&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;.",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"904","2020-06-25 16:06:21-03","FUVATES","HVAT","3238","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","K. Hagelund","1980","K. Hagelund","13220","1980","01","08","Brasil","Rio Grande do Sul","Arroio dos Ratos","-51.729167","-30.077222","-51º43'45''W","-30º4'38''S","HVAT00003238",NA,"01","08","Fazenda Faxinal.",NA,NA,"Duplicata de registro ICN 156906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2020-06-25 16:06:21-03","FUVATES","HVAT","4321","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Gonzatti; Grizzon","2012","F. Gonzatti","340","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","-50.208889","-30.176944","-50º12'32''W","-30º10'37''S","HVAT00004321",NA,"03","01","Margem leste da Lagoa Suzana.",NA,NA,"Doação do Herbário HUCS, registro HUCS 38218; Na mata de restinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2019-11-07 11:44:39-03","FUVATES","HVAT","2960","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","M. Grings","2015","E. Freitas","s.n.","2014","01","08","Brasil","Rio Grande do Sul","Muçum","-51.8425","-29.144444","-51º50'33''W","-29º8'40''S","HVAT00002960",NA,"04","22","Linha Barra das Contas, Mata Ciliar do Rio Taquari.",NA,NA,"Arbórea.; Mata Ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2019-11-07 11:44:39-03","FUVATES","HVAT","2323","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","G. Bruisma; E. Freitas","2011","G. Bruisma","s.n.","2011","01","02","Brasil","Rio Grande do Sul","Arroio do Meio","-51.945","-29.401111","-51º56'42''W","-29º24'4''S","HVAT00002323",NA,"05","05","Morro Gaúcho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2019-11-07 11:44:39-03","FUVATES","HVAT","5381","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","C. R. Orlandi","2017","C. R. Orlandi","s.n.","2017","04","05","Brasil","Rio Grande do Sul","Pantano Grande","-52.808889","-30.537778","-52º48'32''W","-30º32'16''S","HVAT00005381",NA,"04","05","Vila Capivarita, Horto Tarumã CMPC.",NA,NA,"Arbórea; Beira de mata de galeria dentro do Horto Florestal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2019-11-07 11:44:39-03","FUVATES","HVAT","3136","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","E. Freitas","2015","G. Nicolini","s.n.","2014","11","20","Brasil","Rio Grande do Sul","Muçum","-52.390556","-29.226111","-52º23'26''W","-29º13'34''S","HVAT00003136",NA,"05","15","Linha Barra das Contas, Mata Ciliar do Rio Taquari.",NA,NA,"Mata Ciliar do Rio Taquari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2020-06-25 16:06:21-03","FUVATES","HVAT","2722","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","J. Mathos",NA,"K. Hagelund","13813","1982","11","12","Brasil","Rio Grande do Sul","Arroio dos Ratos","-51.729167","-30.077222","-51º43'45''W","-30º4'38''S","HVAT00002722",NA,NA,NA,"Fazenda Faxinal.",NA,NA,"Duplicata ICN: 156916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2021-01-26 14:12:44-03","CPACT","ECT","1628","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","T.S.Venzke","2008","T.S.Venzke","61","2008","01","03","Brasil","Rio Grande do Sul","Pelotas","-52.435278","-31.61","52º26'7''W","31º36'36''S","ECT0001628","ECT0001628","01","03","Colônia Monte Bonito, Sítio Panamar. Nome comum: guamirim. Borda de mata ciliar.","66","66",NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
