"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","locality","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"685","2021-01-26 13:53:45-03","IMA","MAC","63547","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","A.C.Martins-Monteiro; E.Lins","2017","01","19",NA,"Brasil",NA,NA,"Herbácea ca. 1 m. Inflorescência marrom avermelhada.; Caatinga.","MAC0063547","s.n.",NA,NA,"L.",NA,"Povoado Boacica.","Alagoas","Igreja Nova","-36.661806","-11.213019",NA,NA,NA,NA,NA,"-36.661806","-11.213019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2021-01-26 13:53:45-03","IMA","MAC","9015","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","A.P.Mendes; E.Rocha","1996","04","23",NA,"Brasil",NA,NA,"Erva.","MAC0009015","123",NA,NA,"L.","A.P.Mendes","BR-PE, Açude do Gurjaú.","Pernambuc","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2014-11-06 16:16:47-02","UFPB","EAN","3015","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1935","05","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L.","M.Luceno.",NA,"Pernambuco","Tapéra",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","06",NA,NA,NA,NA,NA,NA,NA,NA
"688","2021-02-04 10:27:18-03","UFRPE","HST","8812","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","A.M.Miranda","1999","04","07",NA,"Brasil",NA,NA,"Erva; segmentos vegetativos verdes; inflorescência amarronzada.","HST008812","3183",NA,NA,"L.","M.Alves","Baia do Sueste","Pernambuco","llha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA
"689","2021-02-04 10:27:18-03","UFRPE","HST","9017","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","A.M.Miranda; et M.Grillo","1999","06","08",NA,"Brasil",NA,NA,"Segmentos vegetativos verdes, inflorescência amarronzada.","HST009017","3461",NA,NA,"L.","M.Alves","Baia do Sueste","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA
"690","2021-02-04 10:27:18-03","UFRPE","HST","8814","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","A.M.Miranda","1999","04","09",NA,"Brasil",NA,NA,"Erva; segmentos vegetativos verdes; inflorescência amarronnzada. Frequente.","HST008814","3237",NA,NA,"L.","M.Alves",NA,"Pernambuco","llha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA
"691","2021-02-04 10:27:18-03","UFRPE","HST","9731","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","A.M.Miranda; L.P.Félix, M.L.Guedes et M.Grillo","1993","06","01",NA,"Brasil",NA,NA,"Erva cespitosa; folhas e escapo floral verdes, inflorescência com brácteas castanhas.","HST009731","861",NA,NA,"L.","M.Luceño","Ilha da Rata","Pernambuco","Arquipélago de Fernando de Noronha","-32.416667","-3.166667",NA,NA,NA,NA,NA,"32W25'","03S10'","1994","08",NA,NA,NA,NA,NA,NA,NA,NA
"692","2021-02-04 10:27:18-03","UFRPE","HST","17637","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","R.S.Melo","2005","04","11",NA,"Brasil",NA,NA,"Flores marrons.","HST017637","22",NA,NA,"L.","R.T.Queiroz e R.S.Melo","Campus universitário da UFRN","Rio Grande do Norte","Natal","-35.209400177002","-5.79500007629395",NA,NA,NA,"12751","auto",NA,NA,"2005","04","11",NA,NA,NA,NA,NA,NA,NA
"693","2021-02-09 10:12:30-03","UENF","HUENF","5086","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Amaral, F.","2009","06","19",NA,"Brasil",NA,NA,NA,"HUENF00005089",NA,NA,NA,"L.",NA,"Campus da UENF - UAP","Rio de Janeiro","Campos dos Goytacazes","-41.291111","-21.761944","11","11",NA,NA,NA,"41º17'28''W","21º45'43''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2014-07-30 10:40:59-03","CITSF","HXBH","009280","S","Plantae","Cyperaceae","Cyperus","rotundus l.","Cyperus rotundus l.","Pedralli G., Oliveira C.L. & Gonçalves, A.P.","1991","11","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedralli G.","Lagoa Olhos D'água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2014-07-30 10:40:59-03","CITSF","HXBH","003459","S","Plantae","Cyperaceae","Cyperus","rotundus l.","Cyperus rotundus l.","S. T. Meyer","1987","03","27",NA,"BR",NA,NA,NA,NA,NA,NA,NA,NA,"S. T. Meyer","Rio Araguari","MG","Sacramento","-47.44","-19.8653",NA,NA,NA,"69737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2014-07-30 10:40:59-03","CITSF","HXBH","015035","S","Plantae","Cyperaceae","Cyperus","rotundus l.","Cyperus rotundus l.","Saraiva, A .C.",NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,NA,NA,"Saraiva, A. C.","Olhos D'água","MG","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2014-07-30 10:40:59-03","CITSF","HXBH","015036","S","Plantae","Cyperaceae","Cyperus","rotundus l.","Cyperus rotundus l.","Saraiva, A .C.",NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,NA,NA,"Saraiva, A. C.","Olhos D'água","MG","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2014-07-30 10:40:59-03","CITSF","HXBH","015037","S","Plantae","Cyperaceae","Cyperus","rotundus l.","Cyperus rotundus l.","Saraiva, A .C.",NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,NA,NA,"Saraiva, A. C.","Olhos D'água","MG","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2014-07-30 10:40:59-03","CITSF","HXBH","003177","S","Plantae","Cyperaceae","Cyperus","rotundus l.","Cyperus rotundus l.","Pedralli & Oliveira & Carvalho","1989","02","16",NA,"BR",NA,NA,"Tiririca",NA,NA,NA,NA,NA,"G. Pedralli","Área 6. Rio Araçuaí","MG","Santa Rita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2014-07-30 10:40:59-03","CITSF","HXBH","005405","S","Plantae","Cyperaceae","Cyperus","rotundus l.","Cyperus rotundus l.","G. Pedralli & F.S. Lima","1988","04","06",NA,"BR",NA,NA,NA,NA,NA,NA,NA,NA,"G. Pedralli","Represa de Volta Grande","MG","Conceição das Alagoas","-48.3883","-19.9147",NA,NA,NA,"29208","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2021-02-25 10:11:32-03","CVRD","CVRD","10749","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Lucas, E.","2006","11","30","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Tiririca invasora","CVRD010749","970","Magnoliophyta","Poales","L.","Geovane S. Siqueira",NA,"ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto",NA,NA,"2008","03","10","Liliopsida",NA,NA,NA,NA,NA,NA
"702","2021-02-25 10:11:32-03","CVRD","CVRD","6036","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Folli, D.A.","1998","11","12","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Tiririca invasora","CVRD006036","3281","Magnoliophyta","Poales","L.","Marccus Vinícios Alves","Área do cajú","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD006036","48094","auto",NA,NA,"1999","01","07","Liliopsida",NA,NA,NA,NA,NA,NA
"703","2021-02-25 10:11:32-03","CVRD","CVRD","1416","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Sobral, M.","1986","03","23","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Tiririca invasora","CVRD001416","4717","Magnoliophyta","Poales","L.","Marcos Sobral","Erva em campo.","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto",NA,NA,"1987","04","14","Liliopsida",NA,NA,NA,NA,NA,NA
"704","2021-03-01 11:55:33-03","UFPE","UFP","15335","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Gouvea M.F.","1990","07","04",NA,"Brasil",NA,NA,"Herbáceo. 60 cm de altura, c. bulbo, inflorescência avermelhada.; Herbáceo. 60 cm de altura, c. bulbo, inflorescência avermelhada.","UFP015335","UFP15335",NA,"Poales","L.","Luceño, M",NA,"Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,"63728","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2021-03-01 11:55:33-03","UFPE","UFP","41195","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Shirley Martins; Alves-Araújo, A; Gomes, P","2005","03","21",NA,"Brasil",NA,NA,"Coletada na margem de lago temporário, formando touceiras. Material fixado para análise anatômica.; Coletada na margem de lago temporário, formando touceiras. Material fixado para análise anatômica.","UFP041195","82",NA,"Poales","L.","Alves, M",NA,"Pernambuco","Agrestina","-35.9446983337402","-8.4580602645874",NA,NA,NA,"13588","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2021-03-01 11:55:33-03","UFPE","UFP","41550","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Shirley Martins; Rodrigues, A; Melo, Y","2005","05","19",NA,"Brasil",NA,NA,"Ambiente antropizado. Solo arenoso. Material fixado em meio líquido para estudos anatômicos.; Ambiente antropizado. Solo arenoso. Material fixado em meio líquido para estudos anatômicos.","UFP041550","105",NA,"Poales","L.","Shirley Martins",NA,"Pernambuco","Caruaru","-35.9761009216309","-8.28332996368408",NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2021-03-01 11:55:33-03","UFPE","UFP","12127","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Romero, I","1996","01","26",NA,"Brasil",NA,NA,"Ruderal.; Ruderal.","UFP012127","UFP12127",NA,"Poales","L.",NA,NA,"Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2021-03-01 11:55:33-03","UFPE","UFP","44114","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Barros, AAM de","1990","02","28",NA,"Brasil",NA,NA,"Erva heliófila, folhas membranáceas concolores verdes, inflorescência com glumas esverdeadas.; Erva heliófila, folhas membranáceas concolores verdes, inflorescência com glumas esverdeadas.","UFP044114","526",NA,"Poales","L.","Alves, M",NA,"Rio de Janeiro","Saquarema","-42.5102996826172","-22.9200000762939",NA,NA,NA,"17036","auto",NA,NA,"2006","08","28",NA,NA,NA,NA,NA,NA,NA
"709","2021-03-01 11:55:33-03","UFPE","UFP","44379","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Barbosa, M","2006","09","08",NA,"Brasil",NA,NA,"Herbácea, perene, ereta; caule triangulado; com rizomas e tubéculos. exerce inibição (alelopatia) sobre algumas culturas.; Herbácea, perene, ereta; caule triangulado; com rizomas e tubéculos. exerce inibição (alelopatia) sobre algumas","UFP044379","142",NA,"Poales","L.","Alves, M",NA,"Pernambuco","Jaboatão dos Guararapes dos Gu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","09",NA,NA,NA,NA,NA,NA,NA,NA
"710","2021-03-01 11:55:33-03","UFPE","UFP","44870","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Shirley Martins","2006","07","26",NA,"Brasil",NA,NA,"Herbácea ocorrendo em área parcialmente antropizada.; Herbácea ocorrendo em área parcialmente antropizada.","UFP044870","232",NA,"Poales","L.","S.Martins",NA,"Pernambuco","Agrestina","-35.993889","-8.381944","638","638",NA,NA,NA,"-35.993889","-8.381944","2006","07","26",NA,NA,NA,NA,NA,NA,NA
"711","2021-03-01 11:55:33-03","UFPE","UFP","50350","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Miranda, AM","1999","04","07",NA,"Brasil",NA,NA,"Erva; segmentos vegetativos verdes; inflorescência amarronzada.; Erva; segmentos vegetativos verdes; inflorescência amarronzada.","UFP050350","3183",NA,"Poales","L.","Alves, M",NA,"Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA
"712","2021-03-01 11:55:33-03","UFPE","UFP","50351","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Miranda, AM","1999","04","09",NA,"Brasil",NA,NA,"Erva; segmentos vegetativos verdes; inflorescência amarronzada. Frequente.; Erva; segmentos vegetativos verdes; inflorescência amarronzada. Frequente.","UFP050351","3237",NA,"Poales","L.","Alves, M",NA,"Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA
"713","2021-03-01 11:55:33-03","UFPE","UFP","50352","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Miranda, AM; Grillo, M","1999","04","08",NA,"Brasil",NA,NA,"Segmentos vegetativos verdes, inflorescência amarronzada.; Segmentos vegetativos verdes, inflorescência amarronzada.","UFP050352","3461",NA,"Poales","L.","Alves, M",NA,"Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2021-03-01 11:55:33-03","UFPE","UFP","65160","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Alves-Araújo, A; Araújo, D; Marques, JS; Albuquerque, NA","2007","07","17",NA,"Brasil",NA,NA,"Erva com inflorescências marrons","UFP065160","427",NA,"Poales","L.","Alves-Araújo, A",NA,"Pernambuco","Igarassu","-34.986944","-7.725556","130","130",NA,NA,NA,"-34.986944","-7.725556","2007","07","17",NA,NA,NA,NA,NA,NA,NA
"715","2021-03-01 11:55:33-03","UFPE","UFP","79442","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Alves-Araújo, A; Araújo, D; Marques, JS; Albuquerque, NA","2007","07","17",NA,"Brasil",NA,NA,"Erva com inflorescências marrons","UFP079442","427",NA,"Poales","L.","Alves-Araújo, A",NA,"Pernambuco","Igarassu","-34.986944","-7.725556","130","130",NA,NA,NA,"-34.986944","-7.725556","2007","07","17",NA,NA,NA,NA,NA,NA,NA
"716","2021-03-01 11:55:33-03","UFPE","UFP","57333","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Ribeiro, ARO","2008","05","21",NA,"Brasil",NA,NA,"Erva rizomatosa; coletada em margem de lago; gleissolo; frequente.; Erva rizomatosa; coletada em margem de lago; gleissolo; frequente.","UFP057333","161",NA,"Poales","L.","Ribeiro, ARO",NA,"Rio Grande do Norte","Mossoró","-37.325278","-5.199444",NA,NA,NA,NA,NA,"-37.325278","-5.199444","2008","06","20",NA,NA,NA,NA,NA,NA,NA
"717","2021-03-01 11:55:33-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Ribeiro, ARO","2008","05","21",NA,"Brasil",NA,NA,"Erva rizomatosa; coletada em margem de lago; gleissolo; frequente.; Erva rizomatosa; coletada em margem de lago; gleissolo; frequente.",NA,"161",NA,"Poales","L.","Ribeiro, ARO",NA,"Rio Grande do Norte","Mossoró","-37.325278","-5.199444",NA,NA,NA,NA,NA,"-37.325278","-5.199444","2008","06","20",NA,NA,NA,NA,NA,NA,NA
"718","2021-03-01 11:55:33-03","UFPE","UFP","16319","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Mendes A.P.; Barros, CS","1999","10","15",NA,"Brasil",NA,NA,NA,"UFP016319","269",NA,"Poales","L.","Mendes A.P.",NA,"Alagoas","Maceió","-35.7352981567383","-9.6658296585083",NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2021-03-01 11:55:33-03","UFPE","UFP","47000","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Lemos, IC; Prata, AP","2006","07","18",NA,"Brasil",NA,NA,"Base rósea, inflorescência verde e castanho; Base rósea, inflorescência verde e castanho","UFP047000","27",NA,"Poales","L.","Alves, M",NA,"Alagoas","Marechal Deodoro","-35.8950004577637","-9.710280418396",NA,NA,NA,"15565","auto",NA,NA,"2007","11",NA,NA,NA,NA,NA,NA,NA,NA
"720","2021-03-01 11:55:33-03","UFPE","UFP","41961","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","D.A.Folli","1998","11","12",NA,"Brasil",NA,NA,"Terrestre, herbácea. Botão marrom. Flor branco. Futo imaturo marrom.; Terrestre, herbácea. Botão marrom. Flor branco. Futo imaturo marrom.","UFP041961","3281",NA,"Poales","L.","Alves, M",NA,"Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto",NA,NA,"1999","01",NA,NA,NA,NA,NA,NA,NA,NA
"721","2021-03-01 11:55:33-03","UFPE","UFP","41206","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Shirley Martins; Alves-Araújo, A; Gomes, P","2005","04","09",NA,"Brasil",NA,NA,"Margem de lagoa temporário em afloramento rochoso. Material fixado para análise anatômica.; Margem de lagoa temporário em afloramento rochoso. Material fixado para análise anatômica.","UFP041206","96",NA,"Poales","L.","Alves, M",NA,"Pernambuco","Agrestina","-35.9446983337402","-8.4580602645874",NA,NA,NA,"13588","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2021-03-01 11:55:33-03","UFPE","UFP","09366","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Luceño, M","1993","11","03",NA,"Brasil",NA,NA,NA,"UFP009366","37",NA,"Poales","L.","Alves, M; Luceño, M",NA,"Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"18865","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2021-03-01 11:55:33-03","UFPE","UFP","09329","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Luceño, M","1993","10","21",NA,"Brasil",NA,NA,NA,"UFP009329","5",NA,"Poales","L.","Luceño, M",NA,"Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2021-03-01 11:55:33-03","UFPE","UFP","09333","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Luceño, M","1993","10","21",NA,"Brasil",NA,NA,NA,"UFP009333","9",NA,"Poales","L.","Alves, M; Luceño, M",NA,"Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"18865","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2021-03-01 11:55:33-03","UFPE","UFP","09365","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Luceño, M","1993","11","03",NA,"Brasil",NA,NA,NA,"UFP009365","36",NA,"Poales","L.","Alves, M; Luceño, M",NA,"Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"18865","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2021-03-01 11:55:33-03","UFPE","UFP","33648","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Anna Flávia Loureiro",NA,NA,NA,NA,"Brasil",NA,NA,"Em solo pedregoso.; Em solo pedregoso.","UFP033648","s.n.",NA,"Poales","L.","Adelmo Santana",NA,"Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2021-03-01 11:55:33-03","UFPE","UFP","11927","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Nunes G.","1980","10","07",NA,"Brasil",NA,NA,NA,"UFP011927","UFP11927",NA,"Poales","L.","Luceño, M",NA,"Piauí","Teresina","-42.8018989562988","-5.08916997909546",NA,NA,NA,"56344","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2021-03-01 11:55:33-03","UFPE","UFP","44115","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","E.N.Fontes","2001","06","01",NA,"Brasil",NA,NA,"Erva, folhas discolores verdes, brácteas verdes, glumas avermelhadas.; Erva, folhas discolores verdes, brácteas verdes, glumas avermelhadas.","UFP044115","29",NA,"Poales","L.","Alves, M",NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,"2006","08","28",NA,NA,NA,NA,NA,NA,NA
"729","2020-09-12 05:00:02-03","US","US","1282637","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","comosus","Cyperus comosus","J. S. de la Cruz","1923","3","19","South America - Neotropics","Guyana",NA,NA,NA,"US00691943","3369",NA,"Cyperales","Poir.",NA,"Barima R., NW District","Barima-Waini",NA,"-59.71","8.2",NA,NA,"US00691943_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"730","2020-09-12 05:00:02-03","US","US","1481574","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","C. D. Mell & R. Mell","1933","8","12","South America - Neotropics","Guyana",NA,NA,NA,"US00692562","255",NA,"Cyperales","L.","Tucker, G. C.","Georgetown","Demerara-Mahaica",NA,"-58.16","6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"731","2020-09-12 05:00:02-03","US","US","1499445","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1930","6",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02224020","s.n.",NA,"Cyperales","L.",NA,"Tapera","Pernambuco",NA,NA,NA,NA,NA,"US02224020_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"732","2020-09-12 05:00:02-03","US","US","2929814","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","O. Boelcke","1945","4","12","South America","Argentina",NA,NA,NA,"US02224011","512",NA,"Cyperales","L.",NA,"Argentina: Porv. Buenos Aires, pdo. Pargamino, Pergamino, Estacion Experimental","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"733","2020-09-12 05:00:02-03","US","US","1280155","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","E. Marsh","1925","11","29","South America","Uruguay",NA,NA,NA,"US02224288","18",NA,"Cyperales","L.",NA,"Montevideo, Pocitos","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"734","2020-09-12 05:00:02-03","US","US","3203973","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Herter","1925","12",NA,"South America","Uruguay",NA,NA,NA,"US02224277","140A/79957",NA,"Cyperales","L.",NA,"Atahualpa","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"735","2020-09-12 05:00:02-03","US","US","2122503","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","T. Pederson","1949","12","1","South America","Argentina",NA,NA,NA,"US02224292","498",NA,"Cyperales","L.",NA,"Estancia, Santa Teresa","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"736","2020-09-12 05:00:02-03","US","US","1672058","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","E. Essed","1914","7",NA,"South America - Neotropics","Suriname",NA,NA,NA,"US00692560","80",NA,"Cyperales","L.","Uittien, H.","Paramaribo, Cultuurtuin",NA,NA,"-55.15","5.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"737","2020-09-12 05:00:02-03","US","US","987345","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","H. F. Pittier","1917","6","17","South America - Neotropics","Venezuela",NA,NA,NA,"US02224014","7220",NA,"Cyperales","L.",NA,"Lower Cotiza, near Caracas, in savannas or in wood gorge",NA,NA,NA,NA,"800","1200",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"738","2020-09-12 05:00:02-03","US","US","1594600","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","J. Santoro","1936","10","8","South America - Neotropics","Brazil",NA,NA,NA,"US02224290","742",NA,"Cyperales","L.",NA,"Estado de Sao Paulo, Campo Exp. do Instituto, Campinas S.P.","São Paulo",NA,NA,NA,NA,NA,"US02224290_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
