"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"576","2019-01-23 11:16:41-02","F","FMNH-SEEDPLANTS","V0057382F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","spicata","Bauhinia spicata",NA,NA,"F. Sellow","s.n.","1836",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0057382F","V0057382F_01","Spermatophyta",NA,"South America",NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"577","2019-07-08 15:24:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya",NA,"RRC ID Flag","R. J. Burnham","1831","1998","11","15","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1831",NA
"578","2019-06-11 13:39:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya",NA,"RRC ID Flag","R. B. Foster","15670","1996","10","24","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"15670",NA
"579","2019-06-11 13:35:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya",NA,"RRC ID Flag","R. B. Foster & B. Bell","6260","1977","4","3","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"6260",NA
"580","2019-06-11 13:35:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya",NA,"RRC ID Flag","R. B. Foster","3486","1974","8","17","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"3486",NA
"581","2019-06-11 13:28:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya",NA,"RRC ID Flag","R. B. Foster","6370","1977","6","1","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"6370",NA
"582","2019-01-25 15:40:27-02","IAC","IAC","10384","S","Plantae","Fabaceae","Bauhinia","tomentosa","Bauhinia tomentosa","L.","D.M. Dedecca","C. Pacheco","s/nº","1949","02","05","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,"Identificação confirmada por A.M.S.F. Vaz, 6/97",NA,NA,NA,NA,NA,NA,NA,NA,"1949","02","05",NA,NA,NA,NA,NA,NA,NA
"583","2019-01-25 15:34:53-02","IAC","IAC","37962","S","Plantae","Fabaceae","Bauhinia","tomentosa","Bauhinia tomentosa","L.","L.C. Bernacci & S.R. Pennaforte","L.C. Bernacci & S.R. Pennaforte","2773","1999","05","06","Brasil","São Paulo","Campinas","IAC, Av. Barão de Itapura, Parque","-47.065751","-22.9056","-47.065751","-22.9056",NA,NA,"Origem: Índia; nomes populares: sino-amarelo, árvore-de-são-tomaz",NA,NA,NA,NA,NA,NA,NA,NA,"1999","05","06",NA,NA,NA,NA,NA,NA,NA
"584","2019-01-25 15:41:13-02","IAC","IAC","20930","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","J. Kuntz-Galvão","J.C. Medina","s/nº","1968","04","20","Brasil","Paraná","Cascavel",NA,"-53.4553","-24.9558","-53.4553","-24.9558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","04","02",NA,NA,NA,NA,NA,NA,NA
"585","2019-01-25 15:41:13-02","IAC","IAC","21534","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","J. Kuntz-Galvão","J.C. Medina","s/nº","1968","07","13","Brasil","Paraná","Londrina","Fazenda Cascavel","-51.1628","-23.3103","-51.1628","-23.3103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","04","02",NA,NA,NA,NA,NA,NA,NA
"586","2019-01-25 15:41:13-02","IAC","IAC","24846","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","J. Kuntz-Galvão","J.P. Lanna Sobrinho","1056","1965","08","09","Brasil","Espírito Santo","Linhares","Refúgio Biológico Sooretama","-40.0722","-19.3911","-40.0722","-19.3911",NA,NA,"material recebido do ex-herbário do Centro de Pesquisa Florestais e Conservação da Natureza n.4598",NA,NA,NA,NA,NA,NA,NA,NA,"2018","04","02",NA,NA,NA,NA,NA,NA,NA
"587","2019-01-25 15:41:13-02","IAC","IAC","32107","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","J. Kuntz-Galvão","G.F. Árbocz","287","1994","04","16","Brasil","São Paulo","Mogi Mirim","Fazenda Esmeralda","-46.9578","-22.4319","-46.9578","-22.4319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","04","02",NA,NA,NA,NA,NA,NA,NA
"588","2019-01-25 15:41:13-02","IAC","IAC","8136","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","J. Kuntz-Galvão","A.R. Lima","56","1946","07","16","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa (Seção de Fumo)","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","04","02",NA,NA,NA,NA,NA,NA,NA
"589","2020-07-23 12:01:30-03","CEPLAC","CEPEC","137584","PreservedSpecimen","Plantae","Caesalpiniaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,"R. D. Ribeiro","R. D. Ribeiro","103",NA,NA,NA,"Brasil","Rio de Janeiro","ARMAÇÃO DE BÚZIOS",NA,"-41.8816986083984","-22.7469005584717",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12927","auto",NA,NA,NA,NA,NA
"590","2020-07-23 12:01:30-03","CEPLAC","CEPEC","131960","PreservedSpecimen","Plantae","Caesalpiniaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,"R. Marquete","R. Marquete","862","1993","04","27","Brasil","Rio de Janeiro","PARATY","À 29Kmdo trevo de Parati (Faz. Sr. Gilbtail), antiga trilha para o Saco de Mamanguá.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,"30/12/1993",NA,NA,NA
"591","2020-07-23 12:01:30-03","CEPLAC","CEPEC","131870","PreservedSpecimen","Plantae","Caesalpiniaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,"A. M. S. da F. Vaz","L. C. Giordano","1372","1983","07","05","Brasil","Rio de Janeiro","PARATY","Laranjeiras, caminho para a Praia do Sono, após a 2ª porteira, Fazenda Sta. Maria.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,"18/09/1992",NA,NA,NA
"592","2020-07-23 12:01:30-03","CEPLAC","CEPEC","13135","PreservedSpecimen","Plantae","Caesalpiniaceae","Bauhinia","tomentosa","Bauhinia tomentosa",NA,"R. S. Cowan","S. A. Mori","9264","1978","02","12","Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662","0*0'99","99*99'99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"03/12/1979",NA,NA,NA
"593","2020-07-23 12:02:06-03","CEPLAC","CEPEC","103230","PreservedSpecimen","Plantae","Caesalpiniaceae","Phanera","microstachya","Phanera microstachya",NA,"R. F. Machado","J. G. Jardim","2936","1991","04","02","Brasil","Bahia","ALMADINA","Rod. Almadina/Floresta Azul. Entrada ca. 3Km do ramal que leva a Fazenda.","-39.475556","-14.741389","39W28'32","14S44'29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2012",NA,NA,NA
"594","2020-07-23 12:02:06-03","CEPLAC","CEPEC","61344","PreservedSpecimen","Plantae","Caesalpiniaceae","Phanera","microstachya","Phanera microstachya",NA,"R. F. Machado","M. P. M. de Lima","186","1990","08","17","Brasil","Rio de Janeiro","nova friburgo","Reserva Ecológica Municipal de Macaé de Cima, caminho para o Sitio Hum New Baccus.","-42.05","-22","42W3'0","22S0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2012",NA,NA,NA
"595","2020-07-23 12:02:06-03","CEPLAC","CEPEC","61342","PreservedSpecimen","Plantae","Caesalpiniaceae","Phanera","microstachya","Phanera microstachya",NA,"R. F. Machado","H. C. de Lima","3746","1990","05","29","Brasil","Rio de Janeiro","nova friburgo","Reserva Ecológica Municipal de Macaé de Cima, estrara para o Hotel Faz. São João.","-42.05","-22","42W3'0","22S0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2012",NA,NA,NA
"596","2020-07-23 12:02:06-03","CEPLAC","CEPEC","50364","PreservedSpecimen","Plantae","Caesalpiniaceae","Phanera","microstachya","Phanera microstachya",NA,"R. F. Machado","G. P. Lewis","2026","1991","05","09","Brasil","Bahia","PORTO SEGURO","Rod. para Eunapolis.41Km W ESPAB. Vera Cruz estrada de terra p/ Vale Verde Km 17 entrada a dir., estrada de terra 4Km.","-39.3","-16.5","39W18'0","16S30'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2012",NA,NA,NA
"597","2020-07-23 12:02:06-03","CEPLAC","CEPEC","73742","PreservedSpecimen","Plantae","Caesalpiniaceae","Phanera","microstachya","Phanera microstachya",NA,"R. F. Machado","J. G. Jardim","1064","1997","05","23","Brasil","Bahia","ITACARÉ","Rod. para Itacaré. Entrada a ca. de 1Km da BR-101. Ramal que leva para as Fazs. Ao leste, marg. Rio de Contas, ca 2Km da entrada.","-39.286944","-14.321944","39W17'13","14S19'19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2012",NA,NA,NA
"598","2020-07-23 12:02:06-03","CEPLAC","CEPEC","88562","PreservedSpecimen","Plantae","Caesalpiniaceae","Phanera","microstachya","Phanera microstachya",NA,"R. F. Machado","A. M. de Carvalho","6962","2001","08","17","Brasil","Bahia","ENCRUZILHADA","Rod. Encruzilhada/Ribeirão do Largo 13,3Km ao N.","-40.814167","-15.515","40W48'51","15S30'54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2012",NA,NA,NA
"599","2020-07-23 12:02:06-03","CEPLAC","CEPEC","89910","PreservedSpecimen","Plantae","Caesalpiniaceae","Phanera","microstachya","Phanera microstachya",NA,"R. F. Machado","J. G. Jardim","3295","2001","03","31","Brasil","Bahia","LICÍNIO DE ALMEIDA","Rod. para Urandi, ca. 3,8Km da cidade.","-42.509167","-14.713056","42W30'33","14S42'47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2012",NA,NA,NA
"600","2020-07-23 12:02:06-03","CEPLAC","CEPEC","5124","PreservedSpecimen","Plantae","Caesalpiniaceae","Phanera","microstachya","Phanera microstachya",NA,"R. F. Machado","J. A. de Jesus","389","1969","05","19","Brasil","Bahia","ITIRUÇÚ","Saida de Itiruçú/Maracás.","-40.1502990722656","-13.5317001342773","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22271","auto",NA,"30/06/2012",NA,NA,NA
"601","2020-07-23 12:02:06-03","CEPLAC","CEPEC","43005","PreservedSpecimen","Plantae","Caesalpiniaceae","Phanera","microstachya","Phanera microstachya",NA,"R. F. Machado","L. A. Mattos-Silva","2326","1988","04","05","Brasil","Bahia","POÇÕES","Fazenda Boa Esperança. Rod. BR-116 (Rio/Bahia), 9Km ao S de Poções. Ramal com entrada em frente ao Posto Atalaia-2.","-40.3652992248535","-14.5297002792358","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31357","auto",NA,"30/06/2012",NA,NA,NA
"602","2020-07-23 12:02:06-03","CEPLAC","CEPEC","16288","PreservedSpecimen","Plantae","Caesalpiniaceae","Phanera","microstachya","Phanera microstachya",NA,"R. F. Machado","S. A. Mori","11787","1979","05","04","Brasil","Bahia","MARACÁS","Rod. BA-250, Faz. Dos Passaros. 24Km a E Maracás.","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50558","auto",NA,"30/06/2012",NA,NA,NA
"603","2020-07-23 12:02:06-03","CEPLAC","CEPEC","38909","PreservedSpecimen","Plantae","Caesalpiniaceae","Phanera","microstachya","Phanera microstachya",NA,"R. F. Machado","G. Hatschbach","42116","1979","03","12","Brasil","Bahia","RIACHÃO DAS NEVES","Arredores da cidade.","-44.9099998474121","-11.7461004257202","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"123228","auto",NA,"30/06/2012",NA,NA,NA
"604","2020-07-23 12:02:06-03","CEPLAC","CEPEC","77173","PreservedSpecimen","Plantae","Caesalpiniaceae","Phanera","microstachya","Phanera microstachya",NA,"R. F. Machado","A. Botelho","1187","1989","07","13","Brasil","Paraná","FOZ DO IGUAÇU","Área prioritária de Itaipu.","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,"30/06/2012",NA,NA,NA
"605","2020-07-23 12:02:06-03","CEPLAC","CEPEC","70600","PreservedSpecimen","Plantae","Caesalpiniaceae","Phanera","microstachya","Phanera microstachya",NA,"R. F. Machado","J. M. Silva","1625","1996","02","01","Brasil","Paraná","MORRETES","Manduíra.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,"30/06/2012",NA,NA,NA
"606","2020-07-23 12:02:06-03","CEPLAC","CEPEC","94906","PreservedSpecimen","Plantae","Caesalpiniaceae","Phanera","microstachya","Phanera microstachya",NA,"R. F. Machado","A. M. S. da F. Vaz","945","1995","05","27","Brasil","Rio de Janeiro","cabo frio","Estrada da Rosa. Ramal para lixeira.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40069","auto",NA,"30/06/2012",NA,NA,NA
"607","2020-07-23 12:02:06-03","CEPLAC","CEPEC","70624","PreservedSpecimen","Plantae","Caesalpiniaceae","Phanera","microstachya","Phanera microstachya",NA,"R. F. Machado","G. Hatschbach","64431","1996","02","22","Brasil","Paraná","PINHÃO","Vale do Rio Iguaçu, Corrego Estreito.","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37408","auto",NA,"30/06/2012",NA,NA,NA
"608","2020-07-23 12:02:10-03","CEPLAC","CEPEC","149341","PreservedSpecimen","Plantae","Caesalpiniaceae","Schnella","microstachya","Schnella microstachya",NA,"H. C. de Lima","H. C. de Lima","8259",NA,NA,NA,"Brasil","Rio de Janeiro","MARICÁ",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,"28/8/2016",NA,NA,NA
"609","2020-10-15 11:38:31-03","URICER","HPBR","4421","S","Plantae","Fabaceae","Bauhinia","langsdorffiana","Bauhinia langsdorffiana","Bong.","MILESI, T. R.","BERWANGER, I.",NA,"1990","09","10","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR004421",NA,NA,NA,NA,NA,NA,NA,"2013","12","09","46790","auto",NA,NA,"1",NA,NA
"610","2020-09-22 13:48:44-03","USP","SPFW","1026","PreservedSpecimen","Plantae","Leguminosae Caesalpinioideae","Bauhinia","microstachya","Bauhinia microstachya","J.F.Macbr.","A. Burkart 1961","Reitz ;Klein","6569","1958","03","06","Brasil","Santa Catarina","Vidal Ramos",NA,"-49.3558006286621","-27.3918991088867",NA,NA,"750","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA
"611","2021-04-08 17:12:46-03","UESB","HUESB","108","S","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","L.P. de Queiroz","Senra, L.C.; M.M Silva Castro; D.S.Carneiro Torres; Macedo, G.E.L.; M.M Silva Castro; D.S.Carneiro Torres; Macedo, G.E.L.","14","2002","05","19","Brasil","Bahia","Lagedo do Tabocal","Lagedo do Tabocal.","-40.266667","-13.478333","-40.266667","-13.478333","2847","2847","Substrato argilo-arenoso.; Subarbusto ou arbusto. Folhas pilosas, ferrugineas. Flores com cálice marrom brilhante; corola branca-amarela.; Caatinga alta, árvores de +/- 8m de altura.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,NA
"612","2019-07-02 15:55:44-03","UEM","HUEM","22887","S","Plantae","Leguminosae","Schnella","microstachya","Schnella microstachya","Raddi","L.M. Garcia; Angela Maria Studart da F. Vaz","L.M.Garcia","149","2010","02","26","Brasil","Paraná","Maringá","fazenda do CESUMAR, cabeceira da mata, próximo a cerca","-51.868742","-23.347758","-51.868742","-23.347758","461","461","liana; botões florais de coloração marrom, flores de coloração creme.; Floresta Estacional Semidecidual.","HUEM000005341","HUEM000005341",NA,NA,NA,NA,NA,NA,"2016","11",NA,NA,NA,NA,NA,NA,NA,NA
"613","2019-07-02 15:55:44-03","UEM","HUEM","23113","S","Plantae","Leguminosae","Schnella","microstachya","Schnella microstachya","Raddi","L.M. Garcia; Angela Maria Studart da F. Vaz","L.M.Garcia","457","2011","01","23","Brasil","Paraná","Maringá","fazenda do CESUMAR, próximo a cerca, borda esquerda","-51.853981","-23.340408","-51.853981","-23.340408","434","434","liana; botões florais de coloração marrom, flores de coloração bege.; Floresta Estacional Semidecidual.","HUEM000005340","HUEM000005340",NA,NA,NA,NA,NA,NA,"2016","05",NA,NA,NA,NA,NA,NA,NA,NA
"614","2020-11-04 17:29:31-03","UEM","HUEM","26294","S","Plantae","Leguminosae","Schnella","microstachya","Schnella microstachya","Raddi","A.Vaz","Romagnolo, MB","3470","2013","06","17","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá., Estrada do restaurante. Floresta Estacional Semidecidual.","-52.879167","-22.631667","-52.879167","-22.631667",NA,NA,"Trepadeira. Frutos imaturos de coloração vinácea.","HUEM000019061","HUEM000019061",NA,NA,NA,NA,NA,NA,"2016","11",NA,NA,NA,NA,NA,NA,NA,NA
"615","2020-11-04 17:29:31-03","UEM","HUEM","32430","S","Plantae","Leguminosae","Schnella","microstachya","Schnella microstachya","Raddi","In Flora do Brasil","Brotto, ML; Silva, JM; Santos, TF","1712","2014","07","09","Brasil","Paraná","Campina Grande do Sul","Próximo à Serra do Capivari., Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","-48.858056","-25.17","-48.858056","-25.17","870","870","Liana lenhosa; frutos marrom-avermelhados.","HUEM000015229","HUEM000015229",NA,NA,NA,NA,NA,NA,"2018","02",NA,NA,NA,NA,NA,NA,NA,NA
"616","2020-11-04 17:29:07-03","UEM","HUEM","17152","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","Tomazini, V","Tomazini, V; colaboradores","207","2005","04","09","Brasil","Paraná","Candói","rio Jordão, margem direita, ponto 11, área a ser alagada pelo reservatório da UHE Santa Clara","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,"Área desflorestada em V/2004. Cipó. Botões florais.; Cipó. Botões florais.; Área desflorestada em V/2004.","HUEM000025412",NA,NA,NA,NA,NA,NA,NA,"2006","01",NA,"42664","auto",NA,NA,NA,NA,NA
"617","2020-11-04 17:29:31-03","UEM","HUEM","19420","S","Plantae","Leguminosae","Schnella","microstachya","Schnella microstachya","Raddi","Angela Vaz","Gross, JS","27","2010","02","19","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Ribeirão Sherer","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Trepadeira; botões florais de coloração marrom.; Floresta Estacional Semidicidual","HUEM000019060","HUEM000019060",NA,NA,NA,NA,NA,NA,"2016","11",NA,"16110","auto",NA,NA,NA,NA,NA
"618","2019-07-02 15:55:44-03","UEM","HUEM","13743","S","Plantae","Leguminosae","Schnella","microstachya","Schnella microstachya","Raddi","Angela Maria Studart da F. Vaz","Adriano Antônio Silva","1","2007","04","02","Brasil","Paraná","Ibaiti","Reserva Estadual do Maquém, Encontrada próxima as margens do Rio Laranjinha.","-50.187801361084","-23.8486003875732",NA,NA,NA,NA,"Trepadeira.","HUEM000005176","HUEM000005176",NA,NA,NA,NA,NA,NA,"2016","11",NA,"34159","auto",NA,NA,NA,NA,NA
"619","2020-11-04 17:29:31-03","UEM","HUEM","11773","S","Plantae","Leguminosae","Schnella","microstachya","Schnella microstachya","Raddi","Angela Vaz","Rosa, SM","s.n.","2001","06","13","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Trepadeira com folhas e frutos jovens e adutos.","HUEM000005172","HUEM000005172",NA,NA,NA,NA,NA,NA,"2016","11",NA,"19250","auto",NA,NA,NA,NA,NA
"620","2019-07-03 20:06:28-03","UEM","HUEM","832","S","Plantae","Leguminosae","Schnella","microstachya","Schnella microstachya","Raddi","Angela Maria Studart da F. Vaz","Ma.C.Souza-Stevaux; col.","3287","1987","07","21","Brasil","Paraná","Maringá","Parque do Ingá., Zoológico.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Liana vigorosa; caule achatado com a parte central ondulada; ramos laterais quando jovens apresentam uma gavinha(caduca); folhas rosadas quando jovens.; Projeto Leguminosae. Espécime no. 397.","HUEM000005339","HUEM000005339",NA,NA,NA,NA,NA,NA,"2016","10","14","19250","auto",NA,NA,NA,NA,NA
"621","2021-03-10 11:38:40-03","UNILA","EVB","2181","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","Caxambu, M.G.","Caxambu, M.G.; et al.","6493","2015","06","04","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. BR 469, Km 25. Parque Nacional do Iguaçu","-54.451111","-25.633611","54º27'4''W","25º38'1''S","215","215","Frutos imaturos avermelhados. Habitat: Relevo suave-ondulado Habito: Trepadeira com gavinhas. Heliófita","EVB002181","EVB002181",NA,NA,NA,NA,NA,NA,"2015","08","11",NA,NA,NA,NA,NA,NA,NA
"622","2021-03-10 11:38:40-03","UNILA","EVB","1757","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","Lima, L.C.P.","Botelho, A.","1187","1989","07","13","Brasil","Paraná","Foz do Iguaçu","Refúgio Biológico Bela Vista. Refúgio Biológico Bela Vista","-54.556111","-25.448889","54º33'22''W","25º26'56''S",NA,NA,NA,"EVB001757","EVB001757",NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2021-03-10 11:38:40-03","UNILA","EVB","1345","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","Rauber, C.R.","Lima, L.C.P.","935","2017","04","29","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Próximo a polícia ambiental. Parque Nacional do Iguaçu","-54.478889","-25.613889","54º28'44''W","25º36'50''S","206","206","Fruto tipo legume samaróide. Habitat: Borda de Floresta Estacional Habito: Liana","EVB001345","EVB001345",NA,NA,NA,NA,NA,NA,"2019","05","16",NA,NA,NA,NA,NA,NA,NA
"624","2021-03-10 11:38:40-03","UNILA","EVB","2221","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","Neves, B.C.","Caxambu, M.G.; Oliveira, G.L.","3377","2011","01","26","Brasil","Paraná","Turvo","Propriedade da família Rickli.","-51.5775","-25.070278","51º34'39''W","25º4'13''S","1068","1068","Flor odorífera, com cálice ferrugíneo e corola alva. Habitat: Floresta Ombrófila Mista Montana. Relevo ondulado. Habito: Trepadeira com gavinhas. Heliófita","EVB002221","EVB002221",NA,NA,NA,NA,NA,NA,"2018","07","04",NA,NA,NA,NA,NA,NA,NA
"625","2021-03-10 11:38:40-03","UNILA","EVB","1344","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","Lima, L.C.P.","Lima, L.C.P.","920","2017","03","18","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Próximo a polícia ambiental. Parque Nacional do Iguaçu","-54.475833","-25.617778","54º28'33''W","25º37'4''S","240","240",NA,"EVB001344","EVB001344",NA,NA,NA,NA,NA,NA,"2019","05","16",NA,NA,NA,NA,NA,NA,NA
