"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1641","2019-11-01 15:04:32-03","UnB","UB","101281","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Dias, GF","8","Southern America","Brasil",NA,NA,NA,NA,"1979","04","26","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","9.4km ao WSW de Brasília",NA,NA,NA,"Munhoz, CBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642","2019-11-01 15:04:32-03","UnB","UB","101282","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Almeida, SP","1019","Southern America","Brasil",NA,NA,NA,NA,"1985","04","17","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal",NA,NA,NA,NA,"Munhoz, CBR","Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643","2019-11-01 15:04:32-03","UnB","UB","101284","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Marcondes, IS","5","Southern America","Brasil",NA,NA,NA,NA,"1982","09","21","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Cabeça de Veado",NA,NA,NA,"Munhoz, CBR","Brasília","-47.85","-15.866667",NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"1644","2019-11-01 15:04:32-03","UnB","UB","101285","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Alves, JH","17","Southern America","Brasil",NA,NA,NA,NA,"1979","04","19","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","23km ao NNW de Brasília",NA,NA,NA,"Munhoz, CBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645","2019-11-01 15:04:32-03","UnB","UB","101286","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Clayton, WD","4939","Southern America","Brasil",NA,NA,NA,NA,"1965","03","04","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Ribeirão Sobradinho",NA,NA,NA,"Munhoz, CBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646","2019-11-01 15:04:32-03","UnB","UB","101288","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Hakme, NA","4","Southern America","Brasil",NA,NA,NA,NA,"1984","03","27","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Vicente Pires",NA,NA,NA,"Munhoz, CBR","Brasília","-48.016667","-15.783333",NA,NA,NA,"-48.016667","-15.783333",NA,NA,NA,NA,NA,NA,NA,NA
"1647","2019-11-01 15:04:32-03","UnB","UB","101289","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Alvim, LC","5","Southern America","Brasil",NA,NA,NA,NA,"1984","03","27","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Vicente Pires",NA,NA,NA,"Munhoz, CBR","Brasília","-48.016667","-15.783333",NA,NA,NA,"-48.016667","-15.783333",NA,NA,NA,NA,NA,NA,NA,NA
"1648","2019-11-01 15:04:32-03","UnB","UB","101290","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Albuquerque, VR","12","Southern America","Brasil",NA,NA,NA,NA,"1984","04","07","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Vicente Pires",NA,NA,NA,"Munhoz, CBR","Brasília","-48.016667","-15.783333",NA,NA,NA,"-48.016667","-15.783333",NA,NA,NA,NA,NA,NA,NA,NA
"1649","2019-11-01 15:04:32-03","UnB","UB","101291","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Teixeira, IM","2","Southern America","Brasil",NA,NA,NA,NA,"1984","03","29","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Vicente Pires",NA,NA,NA,"Woodgyer, EM","Brasília","-48.016667","-15.783333",NA,NA,NA,"-48.016667","-15.783333",NA,NA,NA,NA,NA,NA,NA,NA
"1650","2019-11-01 15:04:32-03","UnB","UB","101292","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Lopes, SAG","1","Southern America","Brasil",NA,NA,NA,NA,"1983","08","30","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Vicente Pires",NA,NA,NA,"Munhoz, CBR","Brasília","-48.016667","-15.75",NA,NA,NA,"-48.016667","-15.75",NA,NA,NA,NA,NA,NA,NA,NA
"1651","2019-11-01 15:04:32-03","UnB","UB","101293","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Queiroz, JCC","5","Southern America","Brasil",NA,NA,NA,NA,"1983","08","30","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Vicente Pires",NA,NA,NA,"Munhoz, CBR","Brasília","-48.016667","-15.783333",NA,NA,NA,"-48.016667","-15.783333",NA,NA,NA,NA,NA,NA,NA,NA
"1652","2019-11-01 15:04:32-03","UnB","UB","101294","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Pereira, AB","6","Southern America","Brasil",NA,NA,NA,NA,"1984","03","27","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Vicente Pires",NA,NA,NA,"Munhoz, CBR","Brasília","-48.016667","-15.783333",NA,NA,NA,"-48.016667","-15.783333",NA,NA,NA,NA,NA,NA,NA,NA
"1653","2019-11-01 15:04:32-03","UnB","UB","101295","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Ratter, JA","3039","Southern America","Brasil",NA,NA,NA,NA,"1976","05","17","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Cabeça de Veado",NA,NA,NA,"Munhoz, CBR","Brasília","-47.85","-15.866667",NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"1654","2019-11-01 15:04:32-03","UnB","UB","101296","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Ratter, JA","2861","Southern America","Brasil",NA,NA,NA,NA,"1976","04","06","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Cabeça de Veado",NA,NA,NA,"Munhoz, CBR","Brasília","-47.85","-15.866667",NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"1655","2019-11-01 15:04:32-03","UnB","UB","101297","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Ratter, JA","2866","Southern America","Brasil",NA,NA,NA,NA,"1976","04","08","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Cabeça de Veado",NA,NA,NA,"Munhoz, CBR","Brasília","-47.85","-15.866667",NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"1656","2019-11-01 15:04:32-03","UnB","UB","101298","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Reis, PC","8","Southern America","Brasil",NA,NA,NA,NA,"1979","05","06","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Chapada da Contagem",NA,NA,NA,"Munhoz, CBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","2019-11-01 15:04:32-03","UnB","UB","101299","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Rodrigues, PC","22","Southern America","Brasil",NA,NA,NA,NA,"1979","04","26","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","9.4km ao WSW de Brasília",NA,NA,NA,"Munhoz, CBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","2019-11-01 15:04:32-03","UnB","UB","101300","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Melo, RM","s.n.","Southern America","Brasil",NA,NA,NA,NA,"1986","10","31","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal",NA,NA,NA,NA,"Munhoz, CBR","Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659","2019-11-01 15:04:32-03","UnB","UB","101302","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Otoni, EA","23","Southern America","Brasil",NA,NA,NA,NA,"1979","04","26","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Entre Brasília e o Aeroporto",NA,NA,NA,"Munhoz, CBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","2019-11-01 15:04:32-03","UnB","UB","101303","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Pereira, EM","7","Southern America","Brasil",NA,NA,NA,NA,"1982","05","07","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Fazenda Água Limpa da Universidade de Brasília",NA,NA,NA,"Munhoz, CBR","Brasília","-47.930556","-15.608333",NA,NA,NA,"-47.930556","-15.608333",NA,NA,NA,NA,NA,NA,NA,NA
"1661","2019-11-01 15:04:32-03","UnB","UB","101304","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Ferreira, MP","12","Southern America","Brasil",NA,NA,NA,NA,"1984","04","22","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Fazendinha",NA,NA,NA,"Munhoz, CBR","Brasília","-47.716667","-15.783333",NA,NA,NA,"-47.716667","-15.783333",NA,NA,NA,NA,NA,NA,NA,NA
"1662","2019-11-01 15:04:32-03","UnB","UB","101305","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Kunzler, S","11","Southern America","Brasil",NA,NA,NA,NA,"1979","04","26","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","9.4km ao WSW de Brasília",NA,NA,NA,"Munhoz, CBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663","2019-11-01 15:04:32-03","UnB","UB","101306","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Munhoz, CBR","15","Southern America","Brasil",NA,NA,NA,NA,"1993","03","03","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Reserva Biológica de Águas Emendadas",NA,NA,NA,"Munhoz, CBR","Brasília","-47.55","-15.533333",NA,NA,NA,"-47.55","-15.533333",NA,NA,NA,NA,NA,NA,NA,NA
"1664","2019-11-01 15:04:32-03","UnB","UB","101307","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Munhoz, CBR","245","Southern America","Brasil",NA,NA,NA,NA,"1995","04","26","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Reserva Ecológica de Águas Emendadas",NA,NA,NA,"Munhoz, CBR","Brasília","-47.55","-15.533333",NA,NA,NA,"-47.55","-15.533333",NA,NA,NA,NA,NA,NA,NA,NA
"1665","2019-11-01 15:04:32-03","UnB","UB","101308","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Munhoz, CBR","254","Southern America","Brasil",NA,NA,NA,NA,"1995","04","29","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Reserva Ecológica de Águas Emendadas",NA,NA,NA,"Munhoz, CBR","Brasília","-47.55","-15.533333",NA,NA,NA,"-47.55","-15.533333",NA,NA,NA,NA,NA,NA,NA,NA
"1666","2019-11-01 15:04:32-03","UnB","UB","101309","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Munhoz, CBR","255","Southern America","Brasil",NA,NA,NA,NA,"1995","04","29","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Reserva Ecológica de Águas Emendadas",NA,NA,NA,"Munhoz, CBR","Brasília","-47.55","-15.533333",NA,NA,NA,"-47.55","-15.533333",NA,NA,NA,NA,NA,NA,NA,NA
"1667","2019-11-01 15:04:32-03","UnB","UB","101313","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Taxonomy Class of Universidade de Brasília","1448","Southern America","Brasil",NA,NA,NA,NA,"2000","06","26","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Centro Olímpico da Universidade de Brasília",NA,NA,NA,"Proença, CEB","Brasília","-47.866667","-15.883333",NA,NA,NA,"-47.866667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA
"1668","2019-11-01 15:04:32-03","UnB","UB","107312","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Amaral, AG; Eugênio, CUO","1520","Southern America","Brasil",NA,NA,"Folhas novas e maduras. Flores murchas e botões. Sépalas verdes. Pétalas roxas. Estames brancos. Frutos novos. Dispersão autocórica.; Subarbusto 0,6m; Campo limpo.",NA,"2007","05","19","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Fazenda Água Limpa, borda de mata de galeria","1050","1050",NA,"Fonseca, ML","Brasília","-47.905556","-15.926389",NA,NA,NA,"-47.905556","-15.926389",NA,NA,NA,NA,NA,NA,NA,NA
"1669","2019-11-01 15:04:32-03","UnB","UB","107444","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Amaral, AG; Eugênio, CUO; Munhoz, CBR","1042","Southern America","Brasil",NA,NA,"Folhas maduras. Flores abertas e botões. Sépalas roxas. Pétalas roxas. Estames roxos. Frutos novos e maduros.; Subarbusto 0,8m; Campo limpo.",NA,"2007","03","14","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Fazenda Água Limpa, borda de mata de galeria","1050","1050",NA,"Fonseca, ML","Brasília","-47.905556","-15.926389",NA,NA,NA,"-47.905556","-15.926389",NA,NA,NA,NA,NA,NA,NA,NA
"1670","2019-11-01 15:04:32-03","UnB","UB","107462","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Amaral, AG; Eugênio, CUO; Munhoz, CBR","288","Southern America","Brasil",NA,NA,"Folhas novas e maduras. Flores (roxas) abertas e botões. Frutos novos e maduros.; Subarbusto; Campo limpo.",NA,"2006","10","11","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Fazenda Água Limpa, borda de mata de galeria","1050","1050",NA,"Munhoz, CBR","Brasília","-47.905556","-15.926389",NA,NA,NA,"-47.905556","-15.926389",NA,NA,NA,NA,NA,NA,NA,NA
"1671","2019-11-01 15:04:32-03","UnB","UB","108346","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Fernandes, CR; Souza, ENF","28","Southern America","Brasil",NA,NA,"Arbusto. Flor roxa; Cerrado sensu stricto.",NA,"2008","06","17","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","C.O da UnB",NA,NA,NA,"Souza, ENF","Brasília","-47.851667","-15.764167",NA,NA,NA,"-47.851667","-15.764167",NA,NA,NA,NA,NA,NA,NA,NA
"1672","2019-11-01 15:04:32-03","UnB","UB","108771","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Proença, CEB; Munhoz, CBR; Mendes, MRA","3325","Southern America","Brasil",NA,NA,"Cálice verde.; Erva 0,6m. Flor magenta escuro; Campo encharcado com afloramento de lagedos.",NA,"2007","07","23","Dicotyledoneae",NA,"(Aubl.) DC.","Piauí","Parque Nacional de Sete Cidades",NA,NA,NA,"Proença, CEB; Borges, DN","Piracuruca","-41.719444","-4.116944",NA,NA,NA,"-41.719444","-4.116944",NA,NA,NA,NA,NA,NA,NA,NA
"1673","2019-11-01 15:04:32-03","UnB","UB","111213","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Cezare, CHG; Souza-Silva, S; Machado Neto, A","586","Southern America","Brasil",NA,NA,"anteras amarelas e estame roxo, forma comunidade ou aglomerados; Arbusto higrófilo 0,9m. Flor roxa; Contato Campo limpo úmido (princípio de um Vereda). Topologia: Plano a suavemente inclinado.",NA,"2007","12","11","Dicotyledoneae",NA,"(Aubl.) DC.","Goiás","Hidrelétrica de Corumbá III, área de influência do empreendimento","868","868",NA,"Sant'Ana, IS","Luziânia","-47.9902","-16.6764",NA,NA,NA,"-47.9902","-16.6764","2010",NA,NA,NA,NA,NA,NA,NA
"1674","2019-11-01 15:04:32-03","UnB","UB","111500","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Cezare, CHG; Machado Neto, A","329","Southern America","Brasil",NA,NA,"Arvoreta 1,5m. Flor roxa. Fruto marrom.; Contato Campo limpo úmido (princípio de um Vereda). Topologia: Plano a suavemente inclinado.",NA,"2007","10","23","Dicotyledoneae",NA,"(Aubl.) DC.","Goiás","Hidrelétrica de Corumbá III, área de influência do empreendimento","863","863",NA,"Sant'Ana, IS","Luziânia","-47.9903","-16.6768",NA,NA,NA,"-47.9903","-16.6768",NA,NA,NA,NA,NA,NA,NA,NA
"1675","2019-11-01 15:04:32-03","UnB","UB","108062","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Correia, CAS","210","Southern America","Brasil",NA,NA,"Indivíduo em drenagem intermitente, com solo úmido coberto por braquiária. Caule verde-amarelado, com manchas vermelhas. Folhas verdes concolores, com pelos glandulares. Anteras amarelas. Foto; Arbusto 0,8m. Flor roxa; Campo sujo. Topologia: Inclina",NA,"2008","04","20","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","APA do rio São Bartolomeu. Chácara Angaturama.","1075","1075",NA,"Correia, CAS","Sobradinho","-47.736111","-15.733611",NA,NA,NA,"-47.736111","-15.733611",NA,NA,NA,NA,NA,NA,NA,NA
"1676","2019-11-01 15:04:32-03","UnB","UB","11796","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Taxonomy Class of Universidade de Brasília; Proença, CEB","1603","Southern America","Brasil",NA,NA,"Cálice vermelho, corola roxa, anteras creme, filetes roxo, planta viscosa.; Arbusto 1,30m. Flor cálice vermelho, corola roxa; Cerrado perturbado.",NA,"2002","05","07","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Parque Olhos D'Água - Asa Norte, Plano Piloto","1050","1050",NA,"Taxonomy Class of Universidade de Brasília","Brasília","-47.887778","-15.744444",NA,NA,NA,"-47.887778","-15.744444",NA,NA,NA,NA,NA,NA,NA,NA
"1677","2019-11-01 15:04:32-03","UnB","UB","134444","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Heringer, EP","7046","Southern America","Brasil",NA,NA,NA,NA,"1959","06","28","Dicotyledoneae",NA,"(Aubl.) DC.","Minas Gerais","Fazenda das Pindaíbas",NA,NA,NA,"Renner, SS",NA,NA,NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"1678","2019-11-01 15:04:32-03","UnB","UB","134446","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Giulietti, AML","SPF21840","Southern America","Brasil",NA,NA,"Flores roxas.; Arbusto 0,4m.; Campo rupestre",NA,"1981","10","30","Dicotyledoneae",NA,"(Aubl.) DC.","Minas Gerais","Estrada Diamantina-Sopa, a 25km de Diamantina",NA,NA,NA,"Wurdack, JJ",NA,NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"1679","2019-11-01 15:04:32-03","UnB","UB","134448","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Heringer, EP","5374","Southern America","Brasil",NA,NA,NA,NA,"1956","07","07","Dicotyledoneae",NA,"(Aubl.) DC.","Minas Gerais","Fazenda do Barreiro",NA,NA,NA,"Renner, SS",NA,NA,NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"1680","2019-11-01 15:04:32-03","UnB","UB","134449","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Roth, L","CESJ16665A","Southern America","Brasil",NA,NA,"Brejo",NA,"1962","02","16","Dicotyledoneae",NA,"(Aubl.) DC.","Minas Gerais","Belo Horizonte-Ressaca",NA,NA,NA,"Chiea, SC",NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"1681","2019-11-01 15:04:32-03","UnB","UB","134451","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Ramos, MVV","s.n.","Southern America","Brasil",NA,NA,NA,NA,"2003",NA,NA,"Dicotyledoneae",NA,"(Aubl.) DC.","Minas Gerais","Região do Triângulo Mineiro",NA,NA,NA,NA,NA,"-48.363056","-18.949722",NA,NA,NA,"-48.363056","-18.949722",NA,NA,NA,NA,NA,NA,NA,NA
"1682","2019-11-01 15:04:32-03","UnB","UB","134452","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Pereira Neto, M","229","Southern America","Brasil",NA,NA,"Flor lilás.; Arbusto 0,7m.; Brejo próximo a um cerradão",NA,"1989","03","01","Dicotyledoneae",NA,"(Aubl.) DC.","Minas Gerais",NA,NA,NA,NA,"Pereira, BAS","Patrocínio","-46.9","-18.833333",NA,NA,NA,"-46.9","-18.833333","1989",NA,NA,NA,NA,NA,NA,NA
"1683","2019-11-01 15:04:32-03","UnB","UB","13767","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Pinagé, ER","s.n.","Southern America","Brasil",NA,NA,"Folhas opostas pilosas.; .",NA,"2003","06","13","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Ao lado do Ribeirão Mestre D'Armas, próximo a entrada de Planaltina",NA,NA,NA,"Guimarães, PJF","Brasília","-47.7","-15.473056",NA,NA,NA,"-47.7","-15.473056",NA,NA,NA,NA,NA,NA,NA,NA
"1684","2019-11-01 15:04:32-03","UnB","UB","134454","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Anderson, WR","36500","Southern America","Brasil",NA,NA,"Petals purple-red.; Shrub 0,5m.",NA,"1972","03","03","Dicotyledoneae",NA,"(Aubl.) DC.","Bahia","Ca. 30km W of Barreiras",NA,NA,NA,"Renner, SS",NA,NA,NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"1685","2019-11-01 15:04:32-03","UnB","UB","151841","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Miranda, SC; Batista, MA; Santos, ML; Carvalho, PS","433","Southern America","Brasil",NA,NA,"Arbusto; Campo rupestre próximo a Campo úmido",NA,"2003","09","13","Dicotyledoneae",NA,"(Aubl.) DC.","Goiás","Parque estadual Serra dos Pirineus",NA,NA,NA,NA,"Serra dos Pireneus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686","2019-11-01 15:04:32-03","UnB","UB","184261","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Munhoz, CBR; Eugênio, CUO; Nascimento, TR; Bodens, FWP","4134","Southern America","Brasil",NA,NA,"Arbusto ca. 0,7m. Flor com pétalas roxas; Vereda",NA,"2008","06","05","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Reserva Ecológica do IBGE","1100","1100",NA,"Munhoz, CBR","Brasília","-47.9","-15.930833",NA,NA,NA,"-47.9","-15.930833","2008","10",NA,NA,NA,NA,NA,NA
"1687","2019-11-01 15:04:32-03","UnB","UB","184590","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Munhoz, CBR; Eugênio, CUO; Corrêa, ACG; Aguiar, P","4026","Southern America","Brasil",NA,NA,"Arbusto ca. 0,7m. Flor com sépalas verdes, pétalas e estames roxos; Vereda",NA,"2008","05","16","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Jardim Botânico de Brasília",NA,NA,NA,"Munhoz, CBR","Brasília","-47.847222","-15.8725",NA,NA,NA,"-47.847222","-15.8725","2008","10",NA,NA,NA,NA,NA,NA
