"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","scientificNameAuthorship","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"877","2020-09-12 05:00:02-03","US","US","2587053A","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. Schunke Vigo","2228","1967","10","16","South America - Neotropics","Peru",NA,NA,NA,"US02935865",NA,"Myrtales",NA,"Huánuco",NA,"Dpto. Huánuco: Prov. Pachitea, Dtto. Honoria, En bosque alto, Puerto de Tournavista. Bosque Nacional de Iparia: Región de bosque seco tropical (sensu Tosi, 1960) a lo largo del Río Pachitea cerca del campamento Miel de Abeja (1 km. arriba del pueblo de Tournavista o",NA,NA,"300",NA,"DC.","400",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"878","2020-09-12 05:00:02-03","US","US","2596288","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","G. T. Prance, D. F. Coêlho, J. Ramos & L. Faria","7551","1968","9","26","South America - Neotropics","Brazil",NA,NA,NA,"US01904985",NA,"Myrtales",NA,"Acre","Sena Madureira","Vicinity of Sena Madureira","-68.6568984985352","-9.06556034088135",NA,"US01904985_01 US01904985_02","DC.",NA,"278222","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"879","2020-09-12 05:00:02-03","US","US","2248260","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","L. Smith & A. Macedo","4749","1956","10","16","South America - Neotropics","Brazil",NA,NA,NA,"US01904976",NA,"Myrtales",NA,"Goiás","Anápolis","Est. Experim","-48.9528007507324","-16.3267002105713",NA,"US01904976_01 US01904976_02","DC.",NA,"31830","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"880","2020-09-12 05:00:02-03","US","US","1570744","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Ll. Williams","3823","1929","10",NA,"South America - Neotropics","Peru",NA,NA,NA,"US02935859",NA,"Myrtales",NA,"Loreto",NA,"Lower Rio Huallaga, Dept. Loreto.",NA,NA,"155","US02935859_01","DC.","210",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"881","2020-09-12 05:00:02-03","US","US","2984670","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. C. Solomon","6459","1981","9","27","South America - Neotropics","Bolivia",NA,NA,NA,"US02935845",NA,"Myrtales",NA,"Beni",NA,"Department of Beni, Province of Vaca Diez, 13 km E of Riberalta on the road to Guayaramerín, then 3 km N on small road.","-65.97","-10.97",NA,NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"882","2020-09-12 05:00:02-03","US","US","2938183","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","D. C. Daly","1329","1981","11","14","South America - Neotropics","Brazil",NA,NA,NA,"US01904982",NA,"Myrtales",NA,"Pará",NA,"Approx. 25 jm from Tucurui, SW on new road serving Fazendas. Road construction site","-49.78","-3.92",NA,"US01904982_01 US01904982_02","DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"883","2020-09-12 05:00:02-03","US","US","2587052A","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. Schunke Vigo","2245","1967","10","17","South America - Neotropics","Peru",NA,NA,NA,"US02935866",NA,"Myrtales",NA,"Huánuco",NA,"Prov. Pachitea, Dtto. Honoria, En bosque alto, Tournavista. Bosque Nacional de Iparia: Región de bosque seco tropical (sensu Tosi, 1960) a lo largo del Río Pachitea cerca del campamento Miel de Abeja (1 km. arriba del pueblo de Tournavista o unos 20 km. arriba de la",NA,NA,"300",NA,"DC.","400",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"884","2020-09-12 05:00:02-03","US","US","2991591","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","G. S. Bunting, J. Trujillo & R. León","11125","1982","4","1","South America - Neotropics","Venezuela",NA,NA,NA,"US02935780",NA,"Myrtales",NA,"Zulia",NA,"Lagunillas: cuenca del Embalse Burro Negro (Pueblo Viejo): laderas occidentales de la Serranía de Ziruma o El Empalado, a lo largo del río Grande, unos 13 km al norte de Embalse.","-70.82","10.42","550",NA,"DC.","600",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"885","2020-09-12 05:00:02-03","US","US","3322145","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","M. J. Jansen-Jacobs, B. Welle, C. G. Gustafsson, V. James & R. Andrew","4260","1995","6","28","South America - Neotropics","Guyana",NA,NA,NA,"US00606170",NA,"Myrtales","Wurdack, J. J., (US), US (UNITED STATES)","U. Takutu-U. Essequibo",NA,"Crabwood Creek, Rupununi River, Kanuku Mts.","-59.4","3.16","100","US00606170_01","DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"886","2020-09-12 05:00:02-03","US","US","3084404","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","G. A. Aymard, G. Acosta & I. Hinojosa","4539","1986","7","27","South America - Neotropics","Venezuela",NA,NA,NA,"US02935778",NA,"Myrtales",NA,"Merida",NA,"Dtto. Arzobispo Chacón. La Flórida, a 1 km al S-O de Santa María de Chaparo.","-71.47","7.72","350",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"887","2020-09-12 05:00:02-03","US","US","2841957","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. D. Shepherd","720","1977","2","3","South America - Neotropics","Colombia",NA,NA,NA,"US02935818",NA,"Myrtales",NA,"Antioquia",NA,"Rio Anori Valley near Planta Providencia.",NA,NA,"350",NA,"DC.","600",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"888","2020-09-12 05:00:02-03","US","US","2427036","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","B. A. Krukoff","5998","1934","9","8","South America - Neotropics","Brazil",NA,NA,NA,"US01904981",NA,"Myrtales",NA,"Amazonas","Manicoré","Near Bela Vista","-61.3003005981445","-5.80916976928711",NA,"US01904981_01 US01904981_02","DC.",NA,"344308","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"889","2020-09-12 05:00:02-03","US","US","3210359","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","R. Siamao-Bianchini","200","1989","10","23","South America - Neotropics","Brazil",NA,NA,NA,"US01904973",NA,"Myrtales",NA,"Minas Gerais","Muriaé","Fazenda Barra Alegre","-42.3664016723633","-21.1305999755859",NA,"US01904973_01 US01904973_02","DC.",NA,"32715","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"890","2020-09-12 05:00:02-03","US","US","2861414","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","E. Forero, R. Jaramillo, J. Espina Z. & P. Palacios H.","4565","1979","4","4","South America - Neotropics","Colombia",NA,NA,NA,"US02935827",NA,"Myrtales",NA,"Chocó",NA,"Departamento del Chocó. Hoya del Rio San Juan. Alrededores de Noanamá.","-76.92","4.7","20",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"891","2020-09-12 05:00:02-03","US","US","2966107","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","G. S. Bunting & A. Stoddart","9728","1980","9","6","South America - Neotropics","Venezuela",NA,NA,NA,"US02935782",NA,"Myrtales",NA,"Lara",NA,"Dtto. Torres: Páramo Agua Linda, en la vecindad de las torres de relevo de TV y en el Fundo Orion, arriba de la aldea Palmarito (en la carretera Lara-Zulia ca. 35 km al este de El Venado), en km 12-15 de la vía.","-70.7","10.17","1100",NA,"DC.","1200",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"892","2020-09-12 05:00:02-03","US","US","3585512","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","B. Wallnöfer & J. Tarin","13509","1997","11","13","South America - Neotropics","French Guiana",NA,NA,NA,"US01088413",NA,"Myrtales","Mori, S. A.","Saül",NA,"Inini: Saül and vicinity, W-WSW of Saül, south-side of summit of the NW peak of Mont Galbao","-53.29","3.61","720",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"893","2020-09-12 05:00:02-03","US","US","2704845","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","-. Veillon","121","1972","11","7","South America - Neotropics","Venezuela",NA,NA,NA,"US02935785",NA,"Myrtales",NA,"Zulia",NA,"Aricuiza.",NA,NA,NA,"US02935785_01","DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"894","2020-09-12 05:00:02-03","US","US","1574056","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Bro. Apollinaire","s.n.","1929","12",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02935838",NA,"Myrtales",NA,"Meta",NA,"Villavicencio.",NA,NA,NA,NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"895","2020-09-12 05:00:02-03","US","US","2369009","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. Huber","s.n.","1896","12",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01905000",NA,"Myrtales",NA,"Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,"US01905000_01 US01905000_02","DC.",NA,"48462","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"896","2020-09-12 05:00:02-03","US","US","2623537","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","A. P. Duarte","9251 A","1965","10","13","South America - Neotropics","Brazil",NA,NA,NA,"US01904969",NA,"Myrtales",NA,"Minas Gerais","Sete Lagoas",NA,"-44.2467002868652","-19.465799331665",NA,"US01904969_01 US01904969_02","DC.",NA,"22227","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"897","2020-09-12 05:00:02-03","US","US","3143552","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","R. Callejas, F. J. Roldán, R. Fonnegra & A. Arbeláez Alvarez","5799","1987","11","22","South America - Neotropics","Colombia",NA,NA,NA,"US02935820",NA,"Myrtales",NA,"Antioquia",NA,"Municipio Mutatá: 8-20 Kms. S de Mutatá en la vía a Dabeiba, Alto de Echeverri.","-76.5","7.25","210",NA,"DC.","230",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"898","2020-09-12 05:00:02-03","US","US","3431613","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","M. Nee & E. Chávez","51590","2000","11","20","South America - Neotropics","Bolivia",NA,NA,NA,"US02935850",NA,"Myrtales",NA,"Santa Cruz",NA,"Depto. Santa Cruz, Prov. Ichilo, 6 km SW of Villa San Germán, south side of Río Moile, opposite Campamento Moile of Parque Nacional Amboró.","-64.13","-17.4","275",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"899","2020-09-12 05:00:02-03","US","US","2906155","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J.-J. de Granville","3693","1980","8","31","South America - Neotropics","French Guiana",NA,NA,NA,"US00606166",NA,"Myrtales","Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,"Sommet Tabulaire, ±40 km SE de Saül, zone centrale","-52.83","3.25","600",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"900","2020-09-12 05:00:02-03","US","US","2574329A","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","W. Schwabe","C1-69/182","1969","12","1","South America - Neotropics","Colombia",NA,NA,NA,"US02935816",NA,"Myrtales",NA,"Putumayo",NA,"Mocoa; Rumiaco. Finca Fuerbringer.",NA,NA,"750",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"901","2020-09-12 05:00:02-03","US","US","2916195","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","K. Izawa","34","1979","6",NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02935843",NA,"Myrtales",NA,"Pando",NA,"Departamento de Pando, Province Nicolas Suárez: Mukden.","-69.07","-11.17","200",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"902","2020-09-12 05:00:02-03","US","US","2569922","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","L. Uribe","4699","1964","2","28","South America - Neotropics","Colombia",NA,NA,NA,"US02935826",NA,"Myrtales",NA,"Santander",NA,"San Vicente de Chucurí, camino a El Carmen.",NA,NA,"900",NA,"DC.","1000",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"903","2020-09-12 05:00:02-03","US","US","3314700","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","G. Araújo","s.n.","1988","11","11","South America - Neotropics","Brazil",NA,NA,NA,"US01904972",NA,"Myrtales",NA,"Minas Gerais","Uberlândia","Bosque John Kennedy; Araguari","-48.2771987915039","-18.9186000823975",NA,"US01904972_01 US01904972_02","DC.",NA,"58223","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"904","2020-09-12 05:00:02-03","US","US","3495217","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","11534","2004","6","10","South America - Neotropics","Guyana",NA,NA,NA,"US00904988",NA,"Myrtales","Michelangeli, F. A.; Martin, C.","Cuyuni-Mazaruni",NA,"Mt. Maringma, southern slopes near source of Arabaru River","-60.572","5.20656","1400","US00904988_01","DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"905","2020-09-12 05:00:02-03","US","US","2915519","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","D. C. Daly","453","1980","10","4","South America - Neotropics","Brazil",NA,NA,NA,"US01904991",NA,"Myrtales",NA,"Maranhão",NA,"Fazenda Bacaba, Doctor Haroldo. 5 Km S of MA 119 from entrance 3 Km NW of Lago do Junco","-44.97","-4.43",NA,"US01904991_01 US01904991_02","DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"906","2020-09-12 05:00:02-03","US","US","3397885","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","B. M. Boom","10857","1994","9","13","South America - Neotropics","French Guiana",NA,NA,NA,"US00645598",NA,"Myrtales","Almeda, F.","Saül",NA,"Saül, Mont Galbao, SE peak","-53.26","3.58","700",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"907","2020-09-12 05:00:02-03","US","US","2596297","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","G. T. Prance, D. F. Coêlho, J. T. Ramos & L. G. Farias","7708","1968","10","1","South America - Neotropics","Brazil",NA,NA,NA,"US01904987",NA,"Myrtales",NA,"Acre",NA,"Trail to Rio Iaco from km 7 road Sena Madureira to Rio Branco.",NA,NA,NA,"US01904987_01","DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"908","2020-09-12 05:00:02-03","US","US","3089053","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","R. L. Liesner & B. K. Holst","21364","1987","2","24","South America - Neotropics","Venezuela",NA,NA,NA,"US00749400",NA,"Myrtales","Wurdack, J. J., (US), US (UNITED STATES)","Amazonas","Atures","Río Coro-Coro, W of Serrania de Yutajé, 8 km N of settlement of Yutajé, above and below waterfall on main river","-66.13","5.7","400","US00749400_01","DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"909","2020-09-12 05:00:02-03","US","US","1996252","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","R. E. Schultes","8171","1946","9",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02935825",NA,"Myrtales",NA,"Amazônas",NA,"Trapecio amazónico, Amazon River: Leticia.",NA,NA,"100",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"910","2020-09-12 05:00:02-03","US","US","1495225","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Ll. Williams","2703","1929","8",NA,"South America - Neotropics","Peru",NA,NA,NA,"US02935858",NA,"Myrtales",NA,"Loreto",NA,"La Victoria on the Amazon river, Dept. Loreto.",NA,NA,NA,NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"911","2020-09-12 05:00:02-03","US","US","3103097","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J.-J. de Granville, C. Feuillet, L. Hollenberg, O. Poncy & M. S. Sangrey","8935","1986","1","23","South America - Neotropics","French Guiana",NA,NA,NA,"US00606172",NA,"Myrtales","Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,"Mont Galbao. Secteur Sud. Versant Ouest","-53.33","3.58","600",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"912","2020-09-12 05:00:02-03","US","US","2623525","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. G. Kuhlmann","277","1927","8","30","South America - Neotropics","Brazil",NA,NA,NA,"US01904974",NA,"Myrtales",NA,NA,NA,"Democracia, Madeira",NA,NA,NA,"US01904974_01 US01904974_02","DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"913","2020-09-12 05:00:02-03","US","US","3306035","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","T. Henkel, M. Chin & W. Ryan","911","1993","1","20","South America - Neotropics","Guyana",NA,NA,NA,"US00456446",NA,"Myrtales","Wurdack, J. J., (US), US (UNITED STATES)","Potaro-Siparuni",NA,"Pakaraima Mts, Tay-Klay-O Creek, upstream - juncture with upper Ireng R. and 2.5 km -small tributary","-59.9667","4.83333","650",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"914","2020-09-12 05:00:02-03","US","US","2758047","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. Denslow","2132","1974","3","8","South America - Neotropics","Colombia",NA,NA,NA,"US02935823",NA,"Myrtales",NA,"Antioquia",NA,"Dpto. Antioquia, Tropical Wet/Very Wet Forest Transition Zone, Vic. Planta Providencia, 26 kms S & 23 kms W (Air) of Zaragoza. In Valley of Río Anorí between Dos Bocas & Anorí.","-75.05","7.22","400",NA,"DC.","700",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"915","2020-09-12 05:00:02-03","US","US","3076285","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","B. G. Stergios, G. A. Aymard, O. Palacios & P. Hernández","5107","1983","1","13","South America - Neotropics","Venezuela",NA,NA,NA,"US00749399",NA,"Myrtales","Wurdack, J. J., (US), US (UNITED STATES)","Bolívar",NA,"Reserva Forestal Imataca, Carretera Casa Blanca - Anacoco",NA,NA,NA,NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"916","2020-09-12 05:00:02-03","US","US","2725060","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","G. A. Black","47 1648","1947","10","13","South America - Neotropics","Brazil",NA,NA,NA,"US01904984",NA,"Myrtales",NA,"Pará","Belterra","Beira da estrada.","-54.937198638916","-2.63638997077942",NA,"US01904984_01 US01904984_02","DC.",NA,"74752","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"917","2020-09-12 05:00:02-03","US","US","1515644","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. F. Macbride","5476","1923","8","10","South America - Neotropics","Peru",NA,NA,NA,"US02935855",NA,"Myrtales",NA,"Junín",NA,"La Merced.",NA,NA,"610",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"918","2020-09-12 05:00:02-03","US","US","3553690","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","O. Tostain & F. Crozier","1312","2007","12","3","South America - Neotropics","French Guiana",NA,NA,NA,"US01000919",NA,"Myrtales","Crozier, F.",NA,NA,"Maripasoula: Noveau Centre d'Enfouissement Technique; en bordure de la piste de Papaichton","-54.03","3.69","160",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"919","2020-09-12 05:00:02-03","US","US","1570745","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Ll. Williams","3839","1929","10",NA,"South America - Neotropics","Peru",NA,NA,NA,"US02935860",NA,"Myrtales",NA,"Loreto",NA,"Lower Rio Huallaga, Dept. Loreto.",NA,NA,"155","US02935860_01","DC.","210",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"920","2020-09-12 05:00:02-03","US","US","2842526","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","A. S. Silva, C. C. Berg, B. W. Nelson, A. J. Henderson, R. P. Bahia & et al.","39","1977","10","16","South America - Neotropics","Brazil",NA,NA,NA,"US01904978",NA,"Myrtales",NA,"Pará","Marabá","Serra dos Carajas, 13 km from mine headquarter","-49.1178016662598","-5.36860990524292",NA,"US01904978_01 US01904978_02","DC.",NA,"262883","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"921","2020-09-12 05:00:02-03","US","US","2725059","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","G. A. Black","47-1670","1947","10","14","South America - Neotropics","Brazil",NA,NA,NA,"US01904983",NA,"Myrtales",NA,"Pará","Belterra",NA,"-54.937198638916","-2.63638997077942",NA,"US01904983_01 US01904983_02","DC.",NA,"74752","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"922","2020-09-12 05:00:02-03","US","US","3250713","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","D. Rubio, G. Tipaz & M. Taicuz","2127","1991","10","15","South America - Neotropics","Ecuador",NA,NA,NA,"US02935851",NA,"Myrtales",NA,"Carchi",NA,"Tulcan Canton, Reserva Indígena Awá. Comunidad El Babosa, 8 km al norte de Lita.","-78.33","0.83","800","US02935851_01","DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"923","2020-09-12 05:00:02-03","US","US","2756299","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","C. C. Berg, W. C. Steward, J. F. Ramos, O. P. Monteiro & J. F. Lima","18522","1973","10","14","South America - Neotropics","Brazil",NA,NA,NA,"US01904995",NA,"Myrtales",NA,"Mato Grosso",NA,"Near Humboldt Center, along road to Rio Aripuanã, dowmstream from Salto dos Dardanelos","-59.35","-10.2",NA,"US01904995_01 US01904995_02","DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
