"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"1156","2019-11-07 11:15:52-03","UFMG","BHCB-SL","31675","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","1996","02",NA,"Salino, A","1996","02","25","Brasil","Espírito Santo","Santa Teresa","trilha que sobe a encosta ao lado da entrada do Country Club","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,"2646","23813","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1157","2019-11-07 11:15:52-03","UFMG","BHCB-SL","108579","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2007","09",NA,"Fernandes, HQB","1985","08","28","Brasil","Espírito Santo","Santa Teresa","Vargem Alta","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,"1455","23813","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1158","2020-03-04 20:43:04-03","UFMG","BHCB-SL","51706","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Fernandes, I","1995",NA,NA,"Sampaio, AJ de; Barreto, HLM","1934","02","26","Brasil","Minas Gerais","Belo Horizonte","Jardim Botânico","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"7157","17082","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1159","2019-11-07 11:15:53-03","UFMG","BHCB-SL","52133","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Salino, A",NA,NA,NA,"Brasil","Minas Gerais","Camanducaia",NA,"-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,"5596","22140","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1160","2019-11-07 11:15:53-03","UFMG","BHCB-SL","42919","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","1998","09",NA,"Salino, A; Morais, PO; Melo, LCN","1998","09","06","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"4315","49886","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1161","2019-11-07 11:15:53-03","UFMG","BHCB-SL","8708","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","1994","04",NA,"Andrade, PM de; Lopes, MA","1985","09","23","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga; Matão","-42.1391983032227","-19.7896995544434",NA,NA,"Mata Atlântica,feto arborescente",NA,NA,NA,NA,"710","49886","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1162","2021-01-12 15:23:51-03","UFMG","BHCB-SL","73910","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A",NA,NA,NA,"Mota, RC; Silva, CR; Viana, PL; Munoz, ACD","2002","07","07","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,NA,NA,NA,"1506","60318","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1163","2021-01-12 15:23:51-03","UFMG","BHCB-SL","16757","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","1995",NA,NA,"Pequeno, PHA; et al.","1989","09","14","Brasil","Minas Gerais","João Monlevade","CAF Belgo Mineira","-43.1735992431641","-19.8099994659424",NA,NA,NA,NA,NA,NA,NA,"s.n.","9985","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1164","2021-01-12 15:23:51-03","UFMG","BHCB-SL","57140","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2001","01",NA,"Salino, A; Morais, PO","2001","01","12","Brasil","Minas Gerais","Miradouro","Córrego Pai Inácio","-42.3424987792969","-20.8906002044678",NA,NA,"Arborescente de 1,5m de altura.",NA,NA,NA,NA,"6018","20127","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1165","2019-11-07 11:15:53-03","UFMG","BHCB-SL","467","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","1995",NA,NA,"Badini, J","1940",NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"s.n.","44599","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1166","2019-11-07 11:15:52-03","UFMG","BHCB-SL","2019","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","1995",NA,NA,"Rennó, L","1952",NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Campo",NA,NA,NA,NA,"s.n.","44599","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1167","2019-11-07 11:15:53-03","UFMG","BHCB-SL","51710","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2001","12",NA,"Badini, J","1937",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Manso","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"164","44599","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1168","2019-11-07 11:15:53-03","UFMG","BHCB-SL","41895","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","1998","05",NA,"Salino, A; Morais, PO; Melo, LCN; Mayrink, MNS","1998","05","13","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"4220","44599","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1169","2019-11-07 11:15:52-03","UFMG","BHCB-SL","105933","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A",NA,NA,NA,"Rolim, LB; Silva, JL","2003","05","31","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"102","44599","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1170","2019-11-07 11:15:52-03","UFMG","BHCB-SL","109353","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Rolim, LB; Salino, A","2006",NA,NA,"Rolim, LB; Silva, JL","2006","01","05","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"152","44599","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1171","2019-11-07 11:15:53-03","UFMG","BHCB-SL","462","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Schwacke, CAW","1904",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Saramenha","-43.5080986022949","-20.2875003814697",NA,NA,"variedade:crenata kunzi",NA,NA,NA,NA,"s.n.","44599","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1172","2019-11-07 11:15:53-03","UFMG","BHCB-SL","51835","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2001","12",NA,"Badini, J","1937",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Frazão","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"7158","44599","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1173","2019-11-07 11:15:52-03","UFMG","BHCB-SL","17057","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","1996","02",NA,"Souza, HC","1989","06","22","Brasil","Minas Gerais","Rio Piracicaba","Mina Morro Agudo Samitre","-43.1741981506348","-19.92919921875",NA,NA,NA,NA,NA,NA,NA,"s.n.","17919","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1174","2019-11-07 11:15:53-03","UFMG","BHCB-SL","51708","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Fernandes, I","1995",NA,NA,"Barreto, HLM; Brade, AC","1935","04","15","Brasil","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,"8147","19939","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1175","2020-03-04 20:43:04-03","UFMG","BHCB-SL","51707","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2001","12",NA,"Sampaio, AJ de; Barreto, HLM","1934","02","03","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,"6893","19939","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1176","2019-11-07 11:15:52-03","UFMG","BHCB-SL","170025","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Moura, IO","2017","03",NA,"Rodrigues, MJ","2001","03","29","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Próximo ao Juquinha.","-43.7144012451172","-19.1688995361328",NA,NA,"Arborescente. Mata ciliar. Mata Atlântica.",NA,NA,NA,NA,"1","26557","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1177","2019-11-07 11:15:52-03","UFMG","BHCB-SL","107030","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Almeida, TE; Salino, A","2007","01",NA,"Nakajima, JN; Romero, R","2002","11","19","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra do Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,NA,"3257","57119","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1178","2019-11-07 11:15:53-03","UFMG","BHCB-SL","51833","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2001","12",NA,"Barreto, HLM","1935","07","14","Brasil","Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,NA,NA,NA,"1597","16749","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1179","2019-11-07 11:15:53-03","UFMG","BHCB-SL","43311","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Smith, AR","1997",NA,NA,"Cordeiro, J; Barbosa, E","1996","10","15","Brasil","Paraná","Campina Grande do Sul","Estrada para o Parque da Lauráceas","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"1328","55154","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1180","2019-11-07 11:15:53-03","UFMG","BHCB-SL","61341","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Labiak, PH","1996","02",NA,"Athayde, SF","1994","05","20","Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"s.n.","25180","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1181","2019-11-07 11:15:52-03","UFMG","BHCB-SL","30776","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","1992",NA,NA,"Salino, A; Silva, SM; Britez, RM; Marques, MCM","1992","10","11","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"1460","24916","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1182","2019-11-07 11:15:52-03","UFMG","BHCB-SL","112955","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A; Prado, RO","2009","02",NA,"Marchett, F","2007","09","21","Brasil","Santa Catarina","Bombinhas","Praia do Mariscal","-48.5169982910156","-27.1380004882812",NA,NA,"Arborescente",NA,NA,NA,NA,"589","11943","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1183","2019-11-07 11:15:53-03","UFMG","BHCB-SL","52247","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Salino, A; et al.",NA,NA,NA,"Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,NA,NA,"5359","41977","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1184","2019-11-07 11:15:52-03","UFMG","BHCB-SL","29680","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","1992",NA,NA,"Salino, A","1992","06","08","Brasil","São Paulo","Campos do Jordão","São José dos Alpes","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"1413","21048","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1185","2019-11-07 11:15:52-03","UFMG","BHCB-SL","28688","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","1996","02",NA,"Stehmann, JR; Sobral, M","1994","08","17","Brasil","São Paulo","Peruíbe","Rio Verde","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,"1497","21922","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1186","2019-11-07 11:15:53-03","UFMG","BHCB-SL","53045","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Salino, A; et al.",NA,NA,NA,"Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,NA,NA,"2731","41977","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1187","2021-01-12 15:23:51-03","UFMG","BHCB-SL","29384","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","1994",NA,NA,"Salino, A","1994","07","21","Brasil","São Paulo","Sete Barras","Fazenda Intervales; Base de Saibadela","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"2015","34059","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1188","2019-11-07 11:15:52-03","UFMG","BHCB-SL","30268","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,"1993",NA,NA,"Salino, A","1993","11","12","Brasil","São Paulo","Ubatuba","Atrás do Instituto Agronômico","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"1898","34265","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1189","2019-11-07 11:15:52-03","UFMG","BHCB-SL","30100","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","1993",NA,NA,"Salino, A","1993","05","07","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"1702","34265","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1190","2015-02-26 09:31:21-03","NHMLondon","NHM-LONDON-BOT","BM001026780","S","Plantae","Cyatheaceae","Alsophila","decipiens","Alsophila decipiens","Fée",NA,NA,NA,NA,"Auguste François Marie Glaziou; b.1828; d.1906; Glaz.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"-44.588578","-22.445289","-44.588578","-22.445289",NA,NA,NA,NA,NA,"5244",NA,NA,"Pteridophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:1799273"
"1191","2016-08-23 09:46:41-03","NHMLondon","NHM-LONDON-BOT","BM001026009","S","Plantae","Cyatheaceae","Alsophila","hoehneana","Alsophila hoehneana","Brade",NA,NA,NA,NA,"Frederico Carlos Hoehne; b.1882; d.1959; Hoehne","1931","02","25","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Pteridophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:2349615"
"1192","2016-08-23 09:46:41-03","NHMLondon","NHM-LONDON-BOT","BM001026010","S","Plantae","Cyatheaceae","Alsophila","hoehneana","Alsophila hoehneana","Brade",NA,NA,NA,NA,"Frederico Carlos Hoehne; b.1882; d.1959; Hoehne","1931","02","25","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Pteridophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:2349614"
"1193","2020-11-12 16:59:02-03","UEL","FUEL","19865","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Matos, FB","2009","04",NA,"Athayde, SF; Carrião, DJS; Labiak, PH","1995","06","19","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbé ou Costão","-48.333333","-25.283333","-48.333333","-25.283333",NA,"FUEL002829",NA,NA,NA,"304",NA,NA,"Tracheophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","2020-11-12 16:59:02-03","UEL","FUEL","41321","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Sakagami, CR","2006",NA,NA,"T.I.N. de Azevedo; S.I. de Azevedo","2006","05","29","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, à beira do ribeirão Varanal.","-50.560333","-24.33325","-50.560333","-24.33325",NA,"FUEL002836",NA,NA,NA,"101 B",NA,NA,"Tracheophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2020-11-12 16:59:02-03","UEL","FUEL","50503","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Cordeiro, J","2008",NA,NA,"Caxambu, MG; et al.","2008","04","19","Brasil","Paraná","Piraquara","Mananciais da Serra, relevo forte ondulado, Floresta Ombrófila Densa Montana","-45.313889","-22.79","-45.313889","-22.79",NA,"FUEL002830",NA,"1020","1020","2149",NA,NA,"Tracheophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2020-11-12 16:59:02-03","UEL","FUEL","50508","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Cordeiro, J","2008",NA,NA,"Silva, AR; et al.","2008","05","24","Brasil","Santa Catarina","Bombinhas","caminho a esquerda do atalho de Porto Belo a Mariscal, saindo de Mariscal, beira de estrada, relevo ondulado, vegetação Floresta Ombrófila Densa Submontana","-48.542556","-27.172639","-48.542556","-27.172639",NA,"FUEL002831",NA,"220","220","711",NA,NA,"Tracheophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2020-11-12 16:59:02-03","UEL","FUEL","9467","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Fernandes, I","1995",NA,NA,"Britez, RM","1987","08","15","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,"FUEL002835",NA,NA,NA,"1756","24916","auto","Tracheophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","2020-11-12 16:59:02-03","UEL","FUEL","9820","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Fernandes, I","1995",NA,NA,"Souza, WS; Britez, RM","1987","05","29","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,"FUEL002833",NA,NA,NA,"s.n.","24916","auto","Tracheophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","2020-11-12 16:59:02-03","UEL","FUEL","43764","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Valim, AC; Gebien, G","2007","09","11","Valim, AC; Gebien, G","2007","09","11","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis","-49.0661010742188","-26.9193992614746",NA,NA,NA,"FUEL002828",NA,NA,NA,"s.n.","34291","auto","Tracheophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","2020-11-12 16:59:02-03","UEL","FUEL","49434","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Stival-Santos, A","2009","10","07","Stival-Santos, A; Legal, E; Silveira, S","2009","10","07","Brasil","Santa Catarina","Gaspar","Gaspar Alto, Rua Hésio Silveira de Souza, 27°00'02S 49°03'03O","-48.9589004516602","-26.9314002990723",NA,NA,NA,"FUEL002837",NA,"215","215","992","19036","auto","Tracheophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","2020-11-12 16:59:02-03","UEL","FUEL","43203","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Matos, FB","2009","04","06","Bussmann, DBG","2005","03","19","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Flores, Bosque","-48.6380996704102","-26.2432994842529",NA,NA,NA,"FUEL002832",NA,"41","41","90","23627","auto","Tracheophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","2020-11-12 16:59:02-03","UEL","FUEL","47703","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Matos, FB","2017","08","15","Maia, TM","2009","04","16","Brasil","Santa Catarina","São Francisco do Sul","Ilha do Cação","-48.6380996704102","-26.2432994842529",NA,NA,NA,"FUEL001171",NA,NA,NA,"40","23627","auto","Tracheophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","2020-11-12 16:59:02-03","UEL","FUEL","10228","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Fernandes, I","1995",NA,NA,"Torezan, JMD","1993","02","10","Brasil","São Paulo","Iporanga","Sitio Pica-pau, Bairro Betari 48.360000 S 24.370000 W","-48.5900001525879","-24.5799999237061",NA,NA,NA,"FUEL002834",NA,NA,NA,"148","38740","auto","Tracheophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","2019-11-01 15:17:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","Domin","Souza, MGM","2010","04",NA,"Eiten, G; Clayton, WD","1965","01","08","Brasil","São Paulo","São Paulo","Parque do Estado (on old maps Parque de Água Funda), grounds of the Instituto de Botânica, 10,1 km S and 2,2 km E of center of São Paulo (Praça da Sé)","-46.633333","-23.6","-46.633333","-23.6","Tree fern. All specimens of this number taken from one individual.&nf;Esta espécie faz parte do gênero Cyathea; Tree fern 2,5m tall.; At edge of tall secondary forest along roadside.","UB0033203","UB0033203","810","810","5786",NA,NA,"Pteridophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
