"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters"
"741","2021-02-11 17:19:48-03","UFPR","UPCB","52180","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Goldenberg, R.","2005","10","17","Brasil","Paraná","Tunas do Paraná","Estrada Tunas - Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,"UPCB0014317","UPCB0014317","Goldenberg, R.",NA,NA,"2005","01","01","739","Arbusto 1m, flores com hipanto verde (com ápice avermelhado), estames amarelo-pálido. Floresta ombrófila densa..",NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA,NA
"742","2021-02-11 17:19:48-03","UFPR","UPCB","58511","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Wasum, R.","2007","10","05","Brasil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"UPCB0014310","UPCB0014310","Goldenberg, R.","848","848","2007","01","01","4315","Em orla da mata..",NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA
"743","2021-02-11 17:19:48-03","UFPR","UPCB","59676","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Wasum, R.","2006","01","16","Brasil","Paraná","São Mateus do Sul","Fazenda Ronaldo Toppel","-50.3828010559082","-25.8742008209229",NA,NA,"UPCB0014592","UPCB0014592","Goldenberg, R.","850","850","2007","01","01","3383","Interior da mata.",NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA
"744","2021-02-11 17:19:48-03","UFPR","UPCB","41559","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Ribas, O.S.","1998","11","02","Brasil","Paraná","Piraí do Sul","Fazenda Santa Rita","-49.948600769043","-24.5261001586914",NA,NA,"UPCB0014600","UPCB0014600","Goldenberg, R.",NA,NA,"1999","01","01","2795","Arbusto 2m, cálice avermelhado, pétalas e estames alvos. Mata secundária..",NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA
"745","2021-02-11 17:19:48-03","UFPR","UPCB","87569","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","Cogn.","Engels, M.E.","2013","09","02","Brasil","Paraná","São José dos Pinhais","Floresta Ombrófila Mista.","-49.2064018249512","-25.5347003936768",NA,NA,"UPCB0012682","UPCB0012682","Meyer, F.S.",NA,NA,"2016","10",NA,"1606","Arbusto na borda da floresta. Folhas verdes. Flores rosadas..",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"746","2021-02-11 17:19:48-03","UFPR","UPCB","88307","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Silva, J.M. et al.","2003","10","27","Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"UPCB0031913","UPCB0031913","Goldenberg, R.",NA,NA,"2005",NA,NA,"3776","Arbusto, 2m, anteras amarelas. Floresta atlântica..",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"747","2021-02-11 17:19:48-03","UFPR","UPCB","23199","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Ribas, O.S.","1993","11","10","Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"UPCB0014300","UPCB0014300","Hatschbach, G.",NA,NA,"1994","01","01","619","Arbusto, 1m, flor alva, anteras amarelas. Orla mata..",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"748","2021-02-11 17:19:48-03","UFPR","UPCB","17290","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Ribas, O.S.","1989","07","02","Brasil","Paraná","Almirante Tamandaré","Jacuzal","-49.310001373291","-25.3246994018555",NA,NA,"UPCB0014295","UPCB0014295","Hatschbach, G.",NA,NA,"1990","01","01","142","Pétalas alvas, anteras amarelas, pilosidade da inflorescência vinosa. Mata de galeria, solo úmido..",NA,NA,NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA,NA,NA
"749","2021-02-11 17:19:48-03","UFPR","UPCB","46320","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Liebsch, D.","2002","10","02","Brasil","Paraná","Tijucas do Sul","Lagoa","-49.1988983154297","-25.9281005859375",NA,NA,"UPCB0014311","UPCB0014311","Liebsch, D.",NA,NA,"2002","01","01","392",NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"750","2021-02-11 17:19:48-03","UFPR","UPCB","44405","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Caxambú, M.G.","2001","09","19","Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"UPCB0014601","UPCB0014601","Goldenberg, R.",NA,NA,"2001","09","25",NA,"Emcontrada em picada aberta na floresta..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"751","2021-02-11 17:19:48-03","UFPR","UPCB","50692","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Reginato, M.","2004","08",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"UPCB0014315","UPCB0014315","Reginato, M.",NA,NA,"2004","01","01","25","Arbusto 1m, inflorescência avermelhada..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"752","2021-02-11 17:19:48-03","UFPR","UPCB","50698","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Reginato, M.","2004","12",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"UPCB0014314","UPCB0014314","Reginato, M.",NA,NA,"2004","01","01","124","Arbusto, tricomas vermelhos na inflorescência, frutos roxos..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"753","2021-02-11 17:19:48-03","UFPR","UPCB","44812","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Labiak, P.H.","2001","10","13","Brasil","Paraná","Piraquara","Mananciais da Serra, Vale do Rio Caiguava","-49.0633010864258","-25.4416999816895",NA,NA,"UPCB0014322","UPCB0014322","Goldenberg, R.",NA,NA,"2001","01","01","1919","Herbácea, flores vináceas, estames amarelos. Em local ensolarado, às margens da estrada. Floresta ombrófila densa montana..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"754","2021-02-11 17:19:48-03","UFPR","UPCB","52129","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Goldenberg, R.","2005","10","17","Brasil","Paraná","Campina Grande do Sul","Margem do Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,"UPCB0014320","UPCB0014320","Goldenberg, R.",NA,NA,"2005","01","01","711","Arbusto 1,5m, flores com hipanto vinoso, pétalas brancas e estames amarelos. Floresta ombrófila densa..",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"755","2021-02-11 17:19:48-03","UFPR","UPCB","72897","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Reginato, M.","2011","12","27","Brasil","Paraná","Flor da Serra do Sul","Margens da rodovia, início da descida","-53.3036003112793","-26.2602996826172",NA,NA,"UPCB0014307","UPCB0014307","Reginato, M.","900","900","2012","03","01","1246","Arbusto 1m. Pétalas alvas, anteras crème, filetes alvos.",NA,NA,NA,NA,NA,"19146","auto",NA,NA,NA,NA,NA,NA,NA,NA
"756","2021-02-11 17:19:48-03","UFPR","UPCB","43069","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Torres, R.B.","1999","10","14","Brasil","Minas Gerais","Camanducaia","Mata dos Mota","-46.1446990966797","-22.7553005218506",NA,NA,"UPCB0014605","UPCB0014605","Goldenberg, R.",NA,NA,"2001","01","01","811","Arbusto ca. 2m, flor com cálice verde-avermelhado, corola branca, frutos imaturos verdes e maduros pretos, flores com estames e estigma brancos. Mata de altitude, subosque..",NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA
"757","2021-02-11 17:19:48-03","UFPR","UPCB","34550","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Santos, E.P.","1996","11","01","Brasil","Paraná","Quatro Barras","Morro do Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,"UPCB0014309","UPCB0014309","Goldenberg, R.",NA,NA,"2007","08",NA,"140","Subarbusto, 70cm. Flores creme. Beira de caminho, 1120m de altitude..",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"758","2021-02-11 17:19:48-03","UFPR","UPCB","34547","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Santos, E.P.","1996","11","01","Brasil","Paraná","Quatro Barras","Morro do Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,"UPCB0014591","UPCB0014591","Goldenberg, R.",NA,NA,"2007","08",NA,"168","Erva ± 70cm, cálice rosado, corola alva e estames amarelo-claro. Beira de caminho, 1100m de altitude..",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"759","2021-02-11 17:19:48-03","UFPR","UPCB","67184","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Caddah, M.K.","2009","10","11","Brasil","Santa Catarina","Blumenau","Morro Spitzkopf.","-49.0661010742188","-26.9193992614746",NA,NA,"UPCB0014340","UPCB0014340","Caddah, M.K.",NA,NA,"2009","10",NA,"698","Arbusto ca. 1,0 m, inflorescência com tricomas vermelhos, pétalas brancas. Coleta em sílica..",NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"760","2021-02-11 17:19:48-03","UFPR","UPCB","44654","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Barbosa, E.","2000","10","04","Brasil","Paraná","Tijucas do Sul","Palermo","-49.1988983154297","-25.9281005859375",NA,NA,"UPCB0014602","UPCB0014602","Goldenberg, R.",NA,NA,"2001","01","01","544","Arbusto, 2m, flor alva, anteras amarelas. Mata degradada..",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"761","2021-02-11 17:19:48-03","UFPR","UPCB","28405","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Carrião, D.J.S.","1995","10","19","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,"UPCB0014303","UPCB0014303","Silva, S.M. & Kozera, C.",NA,NA,"1996","10",NA,NA,"Arbusto. Área alagada..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"762","2021-02-11 17:19:48-03","UFPR","UPCB","28404","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Carrião, D.J.S.","1995","10","10","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,"UPCB0014301","UPCB0014301","Silva, S.M. & Kozera, C.",NA,NA,"1996","10",NA,NA,"Arbusot, 40cm. Subosque alterado, floresta com araucária..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"763","2021-02-11 17:19:48-03","UFPR","UPCB","9742","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Kummrow, R.","1973","10","17","Brasil","Paraná","Curitiba","Parque Barreirinha","-49.2731018066406","-25.4277992248535",NA,NA,"UPCB0014297","UPCB0014297","Hatschbach, G.",NA,NA,"1974","04",NA,"7","Arbusto. Mata..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"764","2021-02-11 17:19:48-03","UFPR","UPCB","67091","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Reginato, M.","2010","01","04","Brasil","Rio Grande do Sul","São Francisco de Paula","Parque das 8 Cachoeiras.","-50.5835990905762","-29.4480991363525",NA,NA,"UPCB0014336","UPCB0014336","Reginato, M.",NA,NA,"2010","01","01","1076","Arbusto 2m com frutos roxos, interior da mata..",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"765","2021-02-11 17:19:48-03","UFPR","UPCB","67088","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Reginato, M.","2010","01","04","Brasil","Rio Grande do Sul","São Francisco de Paula","Parque das 8 Cachoeiras.","-50.5835990905762","-29.4480991363525",NA,NA,"UPCB0014333","UPCB0014333","Reginato, M.",NA,NA,"2010","01","01","1073","Arbusto 1m com frutos vinosos, beira da estrada..",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"766","2021-02-11 17:19:48-03","UFPR","UPCB","67087","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Reginato, M.","2010","01","04","Brasil","Rio Grande do Sul","São Francisco de Paula","Parque das 8 Cachoeiras.","-50.5835990905762","-29.4480991363525",NA,NA,"UPCB0014338","UPCB0014338","Reginato, M.",NA,NA,"2010","01","01","1072","Arbusto 1,5 m com frutos verdes, da mata..",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"767","2021-02-11 17:19:48-03","UFPR","UPCB","59675","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Meneghel, R.","2005","11","15","Brasil","Rio Grande do Sul","Farroupilha","Parque dos Pinheiros","-51.3478012084961","-29.2250003814697",NA,NA,"UPCB0014345","UPCB0014345","Goldenberg, R.","750","750","2007","01","01","88","Interior da mata.",NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA,NA,NA
"768","2021-02-11 17:19:48-03","UFPR","UPCB","63508","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Lucas, E.J.","2006","11","16","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, estrada municipal, ca. 4km da sede.","-44.9599990844727","-23.0699996948242",NA,NA,"UPCB0014321","UPCB0014321","Goldenberg, R.","1071","1071","2008","01","01","355","Arbusto 1,5m, cálice vermelho e corola alva. Floresta ombrófila densa altomontana..",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA
"769","2021-02-11 17:19:48-03","UFPR","UPCB","42770","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Moraes, P.L.R.","1995","01","19","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"UPCB0014615","UPCB0014615","Goldenberg, R.",NA,NA,"2000","01","01","1172","Arvoreta ca. 4m, frutos vinhos..",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"770","2021-02-11 17:19:48-03","UFPR","UPCB","37962","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Gatti, A.L.S.",NA,NA,NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"UPCB0014596","UPCB0014596","Goldenberg, R.",NA,NA,"1998","12",NA,"178","Arbusto com flores..",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"771","2021-02-11 17:19:48-03","UFPR","UPCB","52379","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Carmo, M.R.B.do","2003","08","15","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,"UPCB0014319","UPCB0014319","Goldenberg, R.",NA,NA,"2005","01","01","239","Arbusto 60cm, inflorescência com tricomas vermelhos, corola branca. Coletada em borda de capão..",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"772","2021-02-11 17:19:48-03","UFPR","UPCB","52380","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Carmo, M.R.B.do","2003","12","05","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,"UPCB0014346","UPCB0014346","Goldenberg, R.",NA,NA,"2005","01","01","520","Arbusto 1m, fruto imaturo vinho, maturo preto. Coletado em capão..",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"773","2021-02-11 17:19:48-03","UFPR","UPCB","93914","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Moutinho, M. R. | Baumgratz, J. F. A. | Bovini, M. | Nadruz, M.","2018","10","16","Brasil","Rio de Janeiro","Nova Friburgo","Parque Estadual dos Tres Picos. No caminho para pedra da caixa de fosforo.","-42.5311012268066","-22.2819004058838",NA,NA,"UPCB0041143","UPCB0041143","Baumgrats, J. F. A. | Moutinho, M. R.","1671","1671","2018","10",NA,"1","Ramos verdes com tricomas vinosos.",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"774","2021-02-11 17:19:48-03","UFPR","UPCB","42714","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Pasdiora, A.L.","2000","03","09","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,"UPCB0014595","UPCB0014595","Pasdiora, A.L.",NA,NA,"2000","05",NA,"76","Arbusto 1,5m, frutos roxos. Floresta ombrófila densa montana..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"775","2021-02-11 17:19:48-03","UFPR","UPCB","42713","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Kozera, C.","1999","10","20","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,"UPCB0014590","UPCB0014590","Pasdiora, A.L.",NA,NA,"2000","06",NA,"1295","Árvore ca. 2m, flores alvas. Floresta ombrófila densa montana, próximo à margem do Rio Taquaral..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"776","2021-02-11 17:19:48-03","UFPR","UPCB","42696","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Pasdiora, A.L.","2000","03","09","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,"UPCB0014603","UPCB0014603","Pasdiora, A.L.",NA,NA,"2000","04",NA,"73","Arbusto 2m, frutos roxos. Floresta ombrófila densa montana..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"777","2021-02-11 17:19:48-03","UFPR","UPCB","42677","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Pasdiora, A.L.","1999","11","03","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,"UPCB0014604","UPCB0014604","Pasdiora, A.L.",NA,NA,"2000","12",NA,"53","Arvoreta 3m, flores alvas. Floresta ombrófila densa montana..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"778","2021-02-11 17:19:48-03","UFPR","UPCB","42676","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Pasdiora, A.L.","1999","11","03","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,"UPCB0014597","UPCB0014597","Pasdiora, A.L.",NA,NA,"1999","12",NA,"51","Arbusto 1,5m, inflorescência rosada. Floresta ombrófila densa montana, Morro Facãozinho. Alt. ±850m s.n.m..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"779","2021-02-11 17:19:48-03","UFPR","UPCB","33626","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Giongo, C.","1997","10","11","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, trilha frontal","-48.834400177002","-25.476900100708",NA,NA,"UPCB0014306","UPCB0014306","Silva, S.M.",NA,NA,"1997","10",NA,"6","Arbusto com flores brancas, tricomas vinho. Beira de rio em floresta ombrófila densa montana..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"780","2021-02-11 17:19:48-03","UFPR","UPCB","72905","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Reginato, M.","2012","01","07","Brasil","Paraná","Guaratuba","Pedra Branca do Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"UPCB0014308","UPCB0014308","Reginato, M.",NA,NA,"2012","03","01","1254","Arbusto 1.5m. Frutos jovens verdes, flores com pétalas alvas, anteras amarelas. Clareira em Floresta montana..",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"781","2021-02-11 17:19:48-03","UFPR","UPCB","73062","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Soller, A.","2011","09","23","Brasil","São Paulo","Apiaí","P.E. Turístico Alto Ribeira (PETAR)","-48.8400001525879","-24.5",NA,NA,"UPCB0014344","UPCB0014344","Meyer, F.S.",NA,NA,"2011","10","06","143","Trilha do couto.",NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA
