"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","county","imagecode","yearIdentified","monthIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"1067","2019-08-25 15:50:18-03","F","FMNH-SEEDPLANTS","V0523076F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","R. B. Foster","13782","1991","11","8","South America","Bolivia",NA,NA,NA,"V0523076F","Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"13782",NA,NA
"1068","2019-09-04 19:44:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apocynaceae","Plumeria","hilariana","Plumeria hilariana","A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Holotype",NA,NA,NA
"1069","2019-07-09 09:07:33-03","F","FMNH-SEEDPLANTS","V0077399F","PreservedSpecimen","Plantae","Apocynaceae","Plumeria","hilariana","Plumeria hilariana","A. Saint-Hilaire","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0077399F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0077399F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"1070","2019-09-04 19:15:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apocynaceae","Plumeria","latifolia","Plumeria latifolia","R. K. F. Pilger","198","1899","2","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"1071","2019-09-04 18:32:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apocynaceae","Plumeria","obovata","Plumeria obovata","J. B. E. Pohl",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"1072","2019-07-09 09:07:34-03","F","FMNH-SEEDPLANTS","V0077400F","PreservedSpecimen","Plantae","Apocynaceae","Plumeria","puberula","Plumeria puberula","A. Saint-Hilaire","s.n.","1816",NA,NA,"South America","Brazil",NA,NA,NA,"V0077400F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0077400F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"1073","2019-09-04 18:32:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apocynaceae","Plumeria","velutina","Plumeria velutina",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"1074","2019-09-04 18:14:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apocynaceae","Plumeria","warmingii","Plumeria warmingii","J. E. B. Warming",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"1075","2019-09-04 17:52:19-03","F","FMNH-SEEDPLANTS","V0077644F","PreservedSpecimen","Plantae","Apocynaceae","Plumeria","warmingii","Plumeria warmingii","J. E. B. Warming","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0077644F",NA,"ad Lagoa Santa",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"J. Müller Argoviensis",NA,"V0077644F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"1076","2020-04-29 16:29:27-03","UFVJM","HDJF","4797","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Moreira, SN; Pereira, E","1966","2016","04","11","Southern America","Brasil",NA,NA,NA,"HDJF004797","Minas Gerais","Cava Sul - Anglo American","-43.427778","-18.904722","-43.427778","-18.904722","851","851","Dicotyledoneae",NA,"(Müll. Arg.) Woodson","Moreira, SN","Conceição do Mato Dentro","HDJF004797_01","2016","05",NA,NA,NA,"19",NA,NA,NA,NA,NA,NA
"1077","2020-04-29 16:29:27-03","UFVJM","HDJF","2997","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Lima, GCP; Otoni, TJO","s.n.","2014","08","15","Southern America","Brasil",NA,NA,NA,"HDJF002997","Bahia","BR 135 - Próximo à entrada do povoado de Porcos, a 7 km de Coribe","-44.486944","-13.784167","-44.486944","-13.784167",NA,NA,"Dicotyledoneae",NA,"(Müll. Arg.) Woodson","Otoni, TJO","Coribe","HDJF002997_01","2014","08",NA,NA,NA,"25",NA,NA,NA,NA,NA,NA
"1078","2020-01-27 18:24:17-03","IAC","IAC","23289","S","Plantae","Apocynaceae-1.Rauvolfioideae","Himatanthus","obovatus","Himatanthus obovatus","A. Rocha","s/nº","1976","07","07",NA,"Brasil",NA,NA,"nome popular: janaúba",NA,"Bahia",NA,"-38.7667","-11.8667","-38.7667","-11.8667",NA,NA,NA,NA,"(Müll.Arg.) Woodson","A.O. Simões","Água Fria",NA,"2012","08",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA
"1079","2020-01-27 18:24:17-03","IAC","IAC","3165","S","Plantae","Apocynaceae-1.Rauvolfioideae","Himatanthus","obovatus","Himatanthus obovatus","J. Lopes","s/nº","1938","12","04",NA,"Brasil",NA,NA,NA,NA,"São Paulo","Fazenda Campo Grande (3º excursão botânica)","-47.169767","-22.922308","-47.169767","-22.922308",NA,NA,NA,NA,"(Müll.Arg.) Woodson","A.O. Simões","Campinas",NA,"2004","11",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"1080","2020-01-27 18:24:17-03","IAC","IAC","45544","S","Plantae","Apocynaceae-1.Rauvolfioideae","Himatanthus","obovatus","Himatanthus obovatus","R. Tsuji; L.C. Bernacci & E.F. Souto","618","2004","11","18",NA,"Brasil",NA,NA,NA,NA,"Mato Grosso do Sul",NA,"-51.7342","-19.1133","-51.7342","-19.1133",NA,NA,NA,NA,"(Müll.Arg.) Woodson","R. Tsuji","Cassilândia",NA,"2004","11",NA,NA,NA,"18",NA,NA,NA,NA,NA,NA
"1081","2020-01-27 18:24:17-03","IAC","IAC","52975","S","Plantae","Apocynaceae-1.Rauvolfioideae","Himatanthus","obovatus","Himatanthus obovatus","O. Kotchetkoff-Henriques & A. Furlan (2)","80","2001","10","30",NA,"Brasil",NA,NA,"Coordenadas do material UTM 0214728- 7654286",NA,"São Paulo","reserva 95","-47.747599","-21.190583","-47.747599","-21.190583",NA,NA,NA,NA,"(Müll.Arg.) Woodson","L.C. Bernacci & O. Kotchetkoff-Henriques","Ribeirão Preto",NA,"2001","10",NA,NA,NA,"30",NA,NA,NA,NA,NA,NA
"1082","2020-07-23 11:57:22-03","CEPLAC","CEPEC","50519","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","H. S. Brito","303","1991","05","29",NA,"Brasil",NA,NA,NA,NA,"Bahia","Ao redor da Univ. Estadual.","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,NA,NA,NA,"A. J. M. Leeuwenberg","FEIRA DE SANTANA",NA,NA,NA,NA,"46325","auto",NA,NA,"30/12/1992",NA,NA,NA,NA
"1083","2020-07-23 11:57:22-03","CEPLAC","CEPEC","100263","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","T. S. N. Sena","42","1998","03","30",NA,"Brasil",NA,NA,NA,NA,"Bahia","Campus da UEFES, atrás do módulo 6.","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,NA,NA,NA,"F. Barbosa","FEIRA DE SANTANA",NA,NA,NA,NA,"46325","auto",NA,NA,"30/07/2000",NA,NA,NA,NA
"1084","2020-07-23 11:57:22-03","CEPLAC","CEPEC","98435","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","M. E. R. Junqueira","19","1999","01","29",NA,"Brasil",NA,NA,NA,NA,"Bahia","Campus da UEFS, coletada atrás do PAT do 6o. Módulo.","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,NA,NA,NA,"F. Barbosa","FEIRA DE SANTANA",NA,NA,NA,NA,"46325","auto",NA,NA,"30/07/2000",NA,NA,NA,NA
"1085","2020-07-23 11:57:22-03","CEPLAC","CEPEC","46789","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","A. M. de Carvalho","2774","1990","03","14",NA,"Brasil",NA,NA,NA,NA,"Bahia","Ca. 3Km ao S da cidade.","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,NA,NA,NA,"A. Rapini","JACOBINA",NA,NA,NA,NA,"62396","auto",NA,NA,"30/12/2005",NA,NA,NA,NA
"1086","2020-07-23 11:57:22-03","CEPLAC","CEPEC","132955","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","A. Rapini","2009","1997","08","15",NA,"Brasil",NA,NA,NA,NA,"Sergipe","feijão.","-37.2064018249512","-11.0146999359131",NA,NA,NA,NA,NA,NA,NA,"A. Rapini","SÃO CRISTOVÃO",NA,NA,NA,NA,"23587","auto",NA,NA,"30/12/2009",NA,NA,NA,NA
"1087","2020-07-23 11:57:22-03","CEPLAC","CEPEC","103375","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","L. J. Alves","262","1998","08","02",NA,"Brasil",NA,NA,NA,NA,"Bahia","A Oeste da Bahia. Assentamento Thainá.","-44.766667","-12.6","44W46'","12S36'",NA,NA,NA,NA,NA,"M. L. Guedes","SÃO DESIDÉRIO",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2001",NA,NA,NA,NA
"1088","2020-07-23 11:57:22-03","CEPLAC","CEPEC","104446","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","L. P. de Queiroz","6035","2000","02","15",NA,"Brasil",NA,NA,NA,NA,"Bahia","Ca. 43Km ao W de Sta. Maria da Vitória na estrada para Correntina.","-44.581667","-13.386667","44W34'54","13S23'12",NA,NA,NA,NA,NA,"R. F. Souza-Silva","CORRENTINA",NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2006",NA,NA,NA,NA
"1089","2020-07-23 11:57:22-03","CEPLAC","CEPEC","104639","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","M. L. Guedes","11226","2004","09","08",NA,"Brasil",NA,NA,NA,NA,"Bahia","Litoral Norte. Fazenda Sempre Vida, Rio das Pedras.","-37.6","-11.8","37W36'","11S48'",NA,NA,NA,NA,NA,"R. F. Souza-Silva","conde",NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2006",NA,NA,NA,NA
"1090","2020-07-23 11:57:22-03","CEPLAC","CEPEC","106421","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","M. L. Guedes","7363","2000","05","08",NA,"Brasil",NA,NA,NA,NA,"Bahia","Caminho para o Sítio do Conde.","-37.889444","-11.768333","37W53'22","11S46'6",NA,NA,NA,NA,NA,"R. F. Souza-Silva","esplanada",NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2006",NA,NA,NA,NA
"1091","2020-07-23 11:57:22-03","CEPLAC","CEPEC","119022","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","R. F. Souza-Silva","129","2006","01","31",NA,"Brasil",NA,NA,NA,NA,"Bahia","Estrada para Esplanada, próx. a Altamira.","-37.7","-12","37W42'","12S0'",NA,NA,NA,NA,NA,"R. F. Souza-Silva","conde",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA
"1092","2020-07-23 11:57:22-03","CEPLAC","CEPEC","119732","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","A. A. Conceição","2147","2001","07","02",NA,"Brasil",NA,NA,NA,NA,"Bahia","Estrada para pé de morro.","-42.691111","-12.025278","42W41'28","12S1'31",NA,NA,NA,NA,NA,"A. A. Conceição","BROTAS DE MACAÚBAS",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA
"1093","2020-07-23 11:57:22-03","CEPLAC","CEPEC","85540","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","M. L. Guedes","6787","2000","02","01",NA,"Brasil",NA,NA,NA,NA,"Bahia","Próximo a Serra do Brejinho. Área de tensão.","-44.91","-11.940556","44W54'36","11S56'26",NA,NA,NA,NA,NA,"M. L. Guedes","RIACHÃO DAS NEVES",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA,NA,NA,NA
"1094","2020-07-23 11:57:22-03","CEPLAC","CEPEC","90641","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","J. G. Jardim","3717","2001","04","19",NA,"Brasil",NA,NA,NA,NA,"Bahia","Rod. para Sta. Maria da Vitória, 16Km da cidade.","-44.480556","-13.718611","44W28'50","13S43'7",NA,NA,NA,NA,NA,"A. Rapini","coribe",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2005",NA,NA,NA,NA
"1095","2020-07-23 11:57:22-03","CEPLAC","CEPEC","153016","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Rapini, A.","1815",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"Goiás",NA,"-46.3182983398438","-13.3983001708984",NA,NA,NA,NA,NA,NA,NA,NA,"SÃO DOMINGOS",NA,NA,NA,NA,"73215","auto",NA,NA,NA,NA,NA,NA,NA
"1096","2020-07-23 11:57:22-03","CEPLAC","CEPEC","23337","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","A. P. de Araújo","186","1980","02","11",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Janauba",NA,"Bahia","Estr. Camacari-Praia do Forte.","-38.183333","-12.55","38W11'0","12S33'0",NA,NA,NA,NA,NA,"M. M. Plumel","CAMAÇARÍ",NA,NA,NA,"velutinus",NA,NA,NA,NA,"08/11/1988",NA,NA,NA,NA
"1097","2020-07-23 11:57:22-03","CEPLAC","CEPEC","34666","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","L. R. Noblick","2715","1983","08","27",NA,"Brasil",NA,NA,NA,NA,"Bahia","Campus da UEFS.","-38.966667","-12.25","38W58'","12S15'",NA,NA,NA,NA,NA,"M. M. Plumel","FEIRA DE SANTANA",NA,NA,NA,"velutinus",NA,NA,NA,NA,"09/11/1988",NA,NA,NA,NA
"1098","2020-07-23 11:57:22-03","CEPLAC","CEPEC","55241","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","A. M. de Carvalho","4019","1992","06","11",NA,"Brasil",NA,NA,NA,NA,"Bahia","Entre 5 a 15Km a partir da cidade, estrada p/ o aeroporto.","-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,NA,NA,NA,"A. J. M. Leeuwenberg","barreiras",NA,NA,NA,NA,"152720","auto",NA,NA,"30/12/1993",NA,NA,NA,NA
"1099","2020-07-23 11:57:22-03","CEPLAC","CEPEC","23337","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","A. P. de Araújo","186","1980","02","11",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Janauba",NA,"Bahia","Estr. Camacari-Praia do Forte.","-38.183333","-12.55","38W11'0","12S33'0",NA,NA,NA,NA,NA,"M. M. Plumel","CAMAÇARÍ",NA,NA,NA,"velutinus",NA,NA,NA,NA,"08/11/1988",NA,NA,NA,NA
"1100","2020-07-23 11:57:22-03","CEPLAC","CEPEC","34666","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","L. R. Noblick","2715","1983","08","27",NA,"Brasil",NA,NA,NA,NA,"Bahia","Campus da UEFS.","-38.966667","-12.25","38W58'","12S15'",NA,NA,NA,NA,NA,"M. M. Plumel","FEIRA DE SANTANA",NA,NA,NA,"velutinus",NA,NA,NA,NA,"09/11/1988",NA,NA,NA,NA
"1101","2019-04-02 09:30:34-03","URICER","HPBR","10421","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","TOPPA, R.",NA,"2001","03","14",NA,"Brasil",NA,NA,NA,"HPBR010421","SP","ESTAÇÃO ECOLÓGICA JATAÍ",NA,NA,NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson","TOPPA, R.","Luiz Antônio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1102","2009-11-26 13:47:51-02","INPA","INPAW","8722","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus var. obovatus","Amaral, I.L. do","1005","1983","04","27",NA,"Brasil",NA,NA,NA,NA,"Par&#225;",NA,"-55.9836","-4.27611",NA,NA,NA,NA,NA,NA,NA,"M. Plumel","Itaituba",NA,"1987","01","var. obovatus","457045","auto","01",NA,NA,NA,NA,NA,NA
"1103","2020-11-19 14:05:59-03","Unimontes","MCMG","2028","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Oliveira, M.H. | Silva, W.A. |",NA,"2009","08","16",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","APA do Rio Pandeiros-Ilha 6","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"(Müll Arg.) Woodson","Santos R.M.","Januária",NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"1104","2020-11-19 14:05:59-03","Unimontes","MCMG","327","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Aruda, D.M | Luz, G. R.","141","2008","07","03",NA,"Brasil",NA,NA,"Abóreo",NA,"Minas Gerais","APA do Rio PandeirosCatulé","-44.845833",NA,"44°50'45W","15°327'35S",NA,NA,NA,NA,"(Mull-Arg.) Woodson","Santos R.M.","Janúaria",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","2020-11-19 14:05:59-03","Unimontes","MCMG","1710","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Menino, G.C.O. | Azevedo, I.F.P. | Braga, L.L. | Bahia, T.O. | Mota,G.S. | Veloso, M.D.M. |",NA,"2009","03","21",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","APA do Rio Pandeiros-Ilha 1","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"Woodson","Santos R.M.","Januária",NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"1106","2020-11-19 14:05:59-03","Unimontes","MCMG","1591","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Mota,G.S. | Silva, W.A. | Souza, M.L. |",NA,"2009","05","11",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","APA do Rio Pandeiros-Ilha 3","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"(Mull.Arg.)Woodson","Santos R.M.","Januária",NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"1107","2020-11-19 14:05:59-03","Unimontes","MCMG","398","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","217","2008","07","13",NA,"Brasil",NA,NA,"Regeneração cNatural",NA,"Minas Gerais","APA do Rio PandeirosCatulé","-44.845833",NA,"44°50'45W","15°398'35S",NA,NA,NA,NA,"(Müll. Arg.) Woodson","Santos R.M.","Janúaria",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","2015-02-26 09:31:17-03","NHMLondon","NHM-LONDON-BOT","BM000567169","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Claussen","s.n.","1840","01","01",NA,"Brasil",NA,"NHMUK:ecatalogue:4679745",NA,NA,"Minas Gerais",NA,"-44.096503","-19.690239","-44.096503","-19.690239",NA,NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina; UNICAMP - Universidade Estadual de Campinas; Herbarium; Spina",NA,NA,"1982","11",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1109","2020-11-12 16:59:50-03","UEL","FUEL","54421","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Santos, ER; Pereira, CB","719","2006","07","05",NA,"Brasil",NA,NA,NA,NA,"Tocantins","Sub-bacia Ribeirão São João, Coord: 0815440/8852055","-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,"Tracheophyta","Gentianales","(Müll.Arg.) Woodson",NA,"Porto Nacional",NA,NA,NA,NA,"77281","auto",NA,NA,NA,NA,NA,NA,NA
"1110","2019-11-01 14:52:44-03","UnB","UB","182100","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Oliveira, DE; Melo, MS; Faria, JEQ; Carrijo, T; Hall, CF","1737","2006","09",NA,"Southern America","Brasil",NA,NA,"Cerrado sensu stricto aberto",NA,"Goiás","Serra de Jaraguá","-49.3475","-15.770833","-49.3475","-15.770833",NA,NA,"Dicotyledoneae",NA,"(Müll.Arg.) Woodson",NA,"Jaraguá ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","2019-11-01 14:52:44-03","UnB","UB","182099","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Oliveira, DE; Melo, MS; Faria, JEQ; Carrijo, T; Hall, CF","2033","2006","11",NA,"Southern America","Brasil",NA,NA,"Cerrado rupestre",NA,"Goiás","Serra de Jaraguá","-49.3225","-15.805833","-49.3225","-15.805833",NA,NA,"Dicotyledoneae",NA,"(Müll.Arg.) Woodson",NA,"Jaraguá ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","2019-11-01 14:52:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Konopczyk, RMG","IFN-5123931.4","2017","07","24","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado-MA_512. Subunidade 1. Subparcela 4. Indivíduo 12. F6-Medições na subunidade completa; Árvore 6m e DAP 10,1 cm. Látex branco, abundante, viscoso e sem odor. Base reta. Casca externa cinz","UB0128651","Maranhão",NA,"-46.260003","-5.579997","-46.260003","-5.579997",NA,NA,"Dicotyledoneae",NA,"(Müll.Arg.) Woodson","Faria, JEQ; Oliveira, ALR","Grajaú",NA,"2017","11",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA
"1113","2019-11-01 14:52:44-03","UnB","UB","110557","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Ratter, JA; Ramos, J","340","1967","08","13","Southern America","Brasil",NA,NA,"Small tree 2,3m; Growing in rather open cerrado.",NA,"Mato Grosso","7km SW of Xavantina","-52.333333","-14.733333","-52.333333","-14.733333",NA,NA,"Dicotyledoneae",NA,"(Müll.Arg.) Woodson","Spina, AP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","2019-11-01 14:52:44-03","UnB","UB","16454","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","804*","2005","06","04","Southern America","Brasil",NA,NA,"Fuso 23M.; Árvore 5m x 43cm; Bioma cerrado / área de transição.",NA,"Piauí","Usina Hidrelétrica de Boa Esperança - Divisa dos estados do Piauí e Maranhão","-43.530556","-6.832222","-43.530556","-6.832222","137","137","Dicotyledoneae",NA,"(Müll.Arg.) Woodson","Gomes, BM","Guadalupe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","2019-11-01 14:52:44-03","UnB","UB","9322","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Proença, CEB; Milhomens, LC; Carvalho, JA; Mendes, VC","2298","2000","11","27","Southern America","Brasil",NA,NA,"Arvoreta 2m. Flor branca; Cerrado sensu stricto. Solo: Solo franco-arenoso.",NA,"Minas Gerais",NA,"-46.433333","-16.083333","-46.433333","-16.083333","955","955","Dicotyledoneae",NA,"(Müll.Arg.) Woodson","Proença, CEB","Umuarama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","2019-11-01 14:52:44-03","UnB","UB","10027","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Soares-Silva, LH; Duval, FG; Miranda, J; Mendes, VC","850","2001","03","03","Southern America","Brasil",NA,NA,"Árvore 3m; Cerrado.",NA,"Minas Gerais",NA,"-46.383333","-16.75","-46.383333","-16.75","543","543","Dicotyledoneae",NA,"(Müll.Arg.) Woodson","Soares-Silva, LH","Vila Dom Bosco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","2019-11-01 14:52:44-03","UnB","UB","8160","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Lima, JCM; Simon, MF; Eiten, G","89","1999","02","07","Southern America","Brasil",NA,NA,"Arbusto. Flor branca. Fruto castanho.; Cerrado arenoso.",NA,"Tocantins","Estrada Araguaína-Filadélfia 1km de Filadélfia","-47.523889","-7.343056","-47.523889","-7.343056","288","288","Dicotyledoneae",NA,"(Müll.Arg.) Woodson","Lima, JCM","Araguaína",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
