"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"319","2019-08-27 13:32:35-03","IAP","PACA-AGP","25200","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Emrich-Rambo","F. Theissen SJ",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: In silva campestri Fenofase: folium","PACA025200",NA,"1954","08","24",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"320","2019-08-27 13:32:35-03","IAP","PACA-AGP","7387","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Emrich-Rambo","F. Theissen SJ",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: In silva campestri Fenofase: flor","PACA007387",NA,"1954","08","24",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"321","2019-08-27 13:32:35-03","IAP","PACA-AGP","58423","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","H. Velloso",NA,NA,"1949","12","02","Brasil","SC","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Habitat: In silva Fenofase: flor","PACA058423",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA
"322","2019-08-27 13:32:35-03","IAP","PACA-AGP","65410","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","L.B. Smith","Reitz & Klein","2647","1956","02","06","Brasil","SC","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"HBR 10394 Habitat: Mata","PACA065410",NA,"1956",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"18533","auto","Magnoliatae",NA,NA,NA,NA
"323","2019-08-27 13:32:35-03","IAP","PACA-AGP","104380","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Jagmin, N.",NA,"1995","06","04","Brasil","SC","Itá",NA,"-52.3231010437012","-27.290599822998",NA,NA,NA,NA,"Xiloteca nº 606&nf;Altura: 12m; Circunferência: 30cm; Fuste: 5m.","PACA104380",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"15861","auto","Magnoliatae",NA,NA,NA,NA
"324","2019-10-18 16:50:13-03","IAP","PACA-AGP","96263","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Zanotto","Zanoto, M",NA,"2004","10","13","Brasil","SC","Maravilha","Mata do Seminário.","-53.1725006103516","-26.760799407959",NA,NA,"550","550",NA,"PACA096263",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"12440","auto","Magnoliatae",NA,NA,NA,NA
"325","2019-08-27 13:32:35-03","IAP","PACA-AGP","102655","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","R. Senna","L. Cappelatti","130","2007","12","16","Brasil","RS","São Francisco de Paula","Parque Municipal da Ronda.","-50.55","-29.433333","50°33'W","29°26'S",NA,NA,"Habitat: borda de mata","PACA102655",NA,"2007","12","16",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"326","2019-08-27 13:32:35-03","IAP","PACA-AGP","104298","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Jagmin, N.",NA,"1993","10","01","Brasil","RS","São Francisco",NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 491","PACA104298",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"327","2019-08-27 13:32:35-03","IAP","PACA-AGP","108696","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","A. Sehenm","Sehnem, A.","12554","1971","10","31","Brasil","RS","Botucaraí","Candelaria",NA,NA,NA,NA,"200","200","Habitat: arbor","PACA108696",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"328","2019-08-27 13:32:35-03","IAP","PACA-AGP","118754","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Rubio, A.K.","Rubio, A.K.",NA,"2013","03","01","Brasil","RS","Novo Hamburgo","Arroio Luiz Rau","-51.139631","-29.637994","51º8'22.67W","29º38'16.78S",NA,NA,"Hábito: terrícola","PACA118754",NA,"2013","03","01",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"329","2019-08-27 13:32:35-03","IAP","PACA-AGP","97082","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Oberherr, A.D.","Oberherr, A.D.","67","2007","10","27","Brasil","RS","Sapiranga",NA,"-50.9965","-29.611333","50°59.79'W","29°36.68'S","52","52","Herbário CEMEAM No 112 Habitat: mata, solo arenoso Hábito: árvore","PACA097082",NA,"2007","10","27",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"330","2019-08-27 13:32:35-03","IAP","PACA-AGP","31255","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Emrich-Rambo","Rambo, B.",NA,"1946","01","15","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Habitat: In silva primaeva Fenofase: folium","PACA031255",NA,"1954","08","24",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA
"331","2019-08-27 13:32:35-03","IAP","PACA-AGP","60973","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Emrich-Rambo","Camargo, O. R.","1460","1957","05","18","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: In silva Fenofase: estéril","PACA060973",NA,"1957","08","19",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA
"332","2019-08-27 13:32:35-03","IAP","PACA-AGP","57744","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Emrich-Rambo","Pivetta","900","1953","10","30","Brasil","RS","Ijuí","Dr. Pestana","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"Habitat: In silva Fenofase: flor","PACA057744",NA,"1957","05","13",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"36807","auto","Magnoliatae",NA,NA,NA,NA
"333","2019-08-27 13:32:35-03","IAP","PACA-AGP","72368","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","J.A. Jarenkow","J. A. Jarenkow","940","1988","10","08","Brasil","RS","Marcelino Ramos","Mata do Sétimo Céu","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"Habitat: Em borda de mata pluvial, árvore com ca. de 12 m de altura","PACA072368",NA,"1988","10",NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"18635","auto","Magnoliatae",NA,NA,NA,NA
"334","2019-08-27 13:32:35-03","IAP","PACA-AGP","58631","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Emrich-Rambo","Camargo, O. R.","2","1956","01","14","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Habitat: In silva Fenofase: estéril","PACA058631",NA,"1957","05","06",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"37819","auto","Magnoliatae",NA,NA,NA,NA
"335","2019-08-27 13:32:35-03","IAP","PACA-AGP","59272","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Emrich-Rambo","Camargo, O. R.","86","1956","03","18","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Habitat: In silva primaeva Fenofase: estéril","PACA059272",NA,"1957","05","01",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"37819","auto","Magnoliatae",NA,NA,NA,NA
"336","2019-08-27 13:32:35-03","IAP","PACA-AGP","789","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Emrich-Rambo","Rambo, B.",NA,"1933","11","05","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: In silva campestri Fenofase: flor","PACA000789",NA,"1954","08","24",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"337","2019-08-27 13:32:35-03","IAP","PACA-AGP","44408","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Emrich-Rambo","Rambo, B.",NA,"1949","11","14","Brasil","RS","São Leopoldo","Fião","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"SEM MATERIAL Habitat: In campestribus solitaria Fenofase: flor nondum aperto","PACA044408",NA,"1954","08","24",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"338","2019-08-27 13:32:35-03","IAP","PACA-AGP","38376","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Emrich-Rambo","Rambo, B.",NA,"1948","11","29","Brasil","RS","São Leopoldo","Sapucaia do Sul","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"SEM MATERIAL Habitat: In silva campestri Fenofase: flor","PACA038376",NA,"1954","08","24",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"339","2019-08-27 13:32:35-03","IAP","PACA-AGP","58424","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Velloso",NA,NA,"1950","02","17","Brasil","SC","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"HBR 629 Habitat: In silva Fenofase: fruto","PACA058424",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA
"340","2019-08-27 13:32:35-03","IAP","PACA-AGP","64751","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","L.B. Smith","R. Klein","2287","1957","11","27","Brasil","SC","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,"Habitat: Mata","PACA064751",NA,"1958",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"21797","auto","Magnoliatae",NA,NA,NA,NA
"341","2019-08-27 13:32:35-03","IAP","PACA-AGP","84618","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","M. S. Marchioretto","Wilma Godoi","4","1974","09","14","Brasil","SP","Botucatu","Rubião Junior","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Árvore com 5m de alt. 20 cm diâmetro. Habitat: Mata secundária c/ árvores de 4 a 5 m de alt subosque c/ arbustos e árvores peq.","PACA084618",NA,"1997","05","20",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"40412","auto","Magnoliatae",NA,NA,NA,NA
"342","2020-12-20 21:18:27-03","UFV","VIC","9510","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Barreiros, H.S.","Ramalho, R.S.; Pinheiro, A.L.","2860","1983","11","01","Brasil","Minas Gerais","Viçosa","Campus UFV, perto da reitoria","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore de 8-10m de altura a 40 cm de diâmetro, casca ligeiramente fissurada clara, flores brancas e ligeiramente fissurada clara , flores brancas e ligeiramente avermelhadas nas pétalas (parte superior) , isolada no Campus da UFV.","VIC009510",NA,"1984","01","02",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"343","2020-12-20 21:18:27-03","UFV","VIC","040289","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Simão, M.R.V.C.","51","2012","04","16","Brasil","Minas Gerais","Viçosa","Estação de pesquisa treinamento e educação ambient, Floresta Estacional Semidecidual.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC040289","VIC040289 VIC040289_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"344","2020-12-20 21:18:27-03","UFV","VIC","48399","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Filardi, F.L.R.; et al.","350","2003","09","29","Brasil","Minas Gerais","Volta Grande","Recepção","-42.5388984680176","-21.7705993652344",NA,NA,NA,NA,"Flores; Árvore; Cerrado","VIC048399","VIC048399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11543","auto",NA,NA,NA,NA,NA
"345","2020-12-20 21:18:27-03","UFV","VIC","48398","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Filardi, F.L.R.; et al.","276","2003","02","27","Brasil","Minas Gerais","Volta Grande","Recepção","-48","-20","-48","-20",NA,NA,"Frutos; Árvore; Cerrado","VIC048398","VIC048398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-12-20 21:18:27-03","UFV","VIC","40982","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Duarte, T.","31","2005","10","16","Brasil","Mato Grosso","B. Melgaço","RPPN SESC Pantanal",NA,NA,NA,NA,NA,NA,"Mata seca. Cor de cálice verde, corola creme . Arbóreo , 17m.","VIC040982","VIC040982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-12-20 21:18:27-03","UFV","VIC","13396","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari, capoeira Zé Costa.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Casca externa conca-amarronzada clara, superficialmente gretada , alburno branco; casca interna branxo - amarelada; folíolos pubescentes em ambas páginas, base fo folíolo irregular, gema apical domada.","VIC013396","VIC013396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"348","2020-12-20 21:18:27-03","UFV","VIC","14226","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari, Mata Barreiro","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,"VIC014226","VIC014226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"349","2020-12-20 21:18:27-03","UFV","VIC","13928","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari, mata Edson Mendes.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,"VIC013928","VIC013928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"350","2020-12-20 21:18:27-03","UFV","VIC","14433","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Lisboa, M.L.G.; Silveira, R.G.","s.n.","1994","03",NA,"Brasil","Minas Gerais","Juiz de Fora","Mata do Morro do Redentor","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Planta com cerca de 4m de altura.","VIC014433","VIC014433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"351","2020-12-20 21:18:27-03","UFV","VIC","19348","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Silva, A.F. da","2393","2004","10","22","Brasil","Minas Gerais","Ouro Preto","APA Cachoeira das Andorinhas, Cerrado, 1230m de altitude . 20º 40' 14,8'' e 43 35' 28,20''.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Árvore de 8,0m; corola branca com ápice rosado.","VIC019348","VIC019348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"352","2020-12-20 21:18:27-03","UFV","VIC","7622","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Silva, A.F. da; et al.","326","1982","10","19","Brasil","Minas Gerais","Viçosa","Campus UFV, atrás da caldeira do alojamento masculinos.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore com cerca de 25 metros de altura, com flores em botões verde pálido, ligeiramente alaranjados, com frutos.","VIC007622","VIC007622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"353","2020-12-20 21:18:27-03","UFV","VIC","13046","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Soares, M.F.; et al.","789",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","Campus UFV, mata da biologia.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore +- 9 metros de altura, lenho creme com pontuações laranja .","VIC013046","VIC013046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"354","2020-12-20 21:18:27-03","UFV","VIC","1622","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Smtith, L.B.S.","Kuhlmamn","s.n.","1934","11","05","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC001622","VIC001622","1959",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"355","2020-12-20 21:18:27-03","UFV","VIC","2290","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Smtith, L.B.S.","Kuhlmamn","s.n.","1935","01","19","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC002290","VIC002290","1959",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"356","2020-12-20 21:18:27-03","UFV","VIC","17099","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Lopes, W.P.; et al.","s.n.","1994","08","08","Brasil","Minas Gerais","Viçosa","Jardim Botânico, Projeto JB II.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore com ca. 8m; casca externamente com fissuras horizontais e longitudinais, deiscência do ritidoma em placas retangulares. indivíduo nº 1375.","VIC017099","VIC017099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"357","2020-02-27 16:44:06-03","UFSC","CTBS","2777","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Marcon, A.","Steiner, F.",NA,"2013","10","30","Brasil","Santa Catarina","Vargem","Canteiro de Obras da UHE de São Roque","-50.806944","-27.483611","50°48'25W","27°29'01S","732","732","DAP 29 cm; Altura 13 m.",NA,NA,"2013","10","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-02-27 16:44:06-03","UFSC","CTBS","3309","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Steiner, F.","Mariot, A.",NA,"2013","10","30","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque","-50.807222","-27.493333","50°48'26''W","27°29'36''S","739","739","DAP cm; altura m",NA,NA,"2013","10","30",NA,NA,"LUSC 6197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-02-27 16:44:06-03","UFSC","CTBS","2491","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Mariot, A.","Marcon, A.",NA,"2013","10","30","Brasil","Santa Catarina","Vargem","Canteiro de Obras da UHE de São Roque","-50.9749984741211","-27.489200592041",NA,NA,NA,NA,"DAP 57,6 cm; altura 18,5 m",NA,NA,"2013","10","30",NA,NA,NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA
"360","2021-03-24 17:09:27-03","UFES","SAMES","3452","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Ribeiro,M.","Ribeiro,M.; Marcarini,L.;Coelho,R.","585","2011","08","21","Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande. Floresta alta sobre tabuleiro, Km 4.","-39.7322006225586","-18.5932998657227","-398050000.0","-182625000.0",NA,NA,"Árvore de 30m, CAP: 3m, tronco fissurado marrom escuro, casca #?#interna#?# rosada, cerne amarelo, frutos passados.","SAMES03452",NA,"2011","08","21",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"361","2021-03-24 17:09:27-03","UFES","SAMES","3453","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Verdi,M.","Verdi,M.; Hasckel,R.P.;Klemz,G.","1564","2009","03","02","Brasil","Santa Catarina","Tunápolis","Canaleta. Florística IFFSC 2512 (Arbórea).","-53.6391983032227","-26.968900680542",NA,NA,NA,NA,"Fruto: imaturo verde Tipo Veget: Ecótono Floresta Estacional Decidual/ Floresta Ombrófila mista Estádio: médio de regeneração.","SAMES03453",NA,"2009","03","02",NA,NA,NA,NA,NA,NA,NA,"10061","auto",NA,NA,NA,NA,NA
"362","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0044841","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","R. Vanni","R. Vanni; L. Ferraro y V. Maruñak","3317","1995","3","29","Argentina","Misiones",NA,"Dpto. Iguazú; Ruta 101, 8 Km E de aceso a Cataratas, prox. ayo Nandú.","-54.429419","-25.720734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-21 14:39:50-03","UFJF","CESJ","51101","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"R.M. Castro","1643","2008","05",NA,"Brasil","Mato Grosso","Nossa Sra do Livramento","Mineração Morrinho e adjacências",NA,NA,NA,NA,NA,NA,"Árvore, borda de mata, frutos imaturos pardos.","CESJ051101",NA,NA,NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-11-21 14:39:50-03","UFJF","CESJ","X-021","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"?","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nome vulgar: Cedro.Árvore grande,até 30m de altura por 1m de diâmetro.Comum em todo Brasil.","CESJ00X021",NA,NA,NA,NA,NA,NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-21 14:39:50-03","UFJF","CESJ","18334","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"?","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Fruto: cápsula septicida. Nome vulgar: cedro. Material exclusivo da carpoteca.","CESJ018334",NA,NA,NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"366","2019-11-21 14:39:50-03","UFJF","CESJ","58423","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","R.M. Castro","C.N. Silva; R.M. Castro; J.F.S. Pessôa","57","2011","08","31","Brasil","Minas Gerais","Juiz de Fora","Jardim Botânico da UFJF - Mata do Krambeck, Na trilha (em frente ao reservatório).","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore, ca. de 17m de alt., botões florais esverdeados. Na trilha (em frente ao reservatório).","CESJ058423",NA,"2011","08","31","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"367","2019-11-21 14:39:50-03","UFJF","CESJ","27841","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"G.G. Lisboa","s.n.","1994","03",NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"CESJ027841",NA,NA,NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
