"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","identifiedBy","county","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","minimumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","relationshipType","individualCount","fieldNumber","typeStatus","sex"
"385","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Telanthera","polygonoides","Telanthera polygonoides","Martius, CFP","Southern America","Brazil","Bahia","ad margines silvarum ,,Catingas dictarum pr. Caiteté aliique in prov. Bahiensi",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-02-08 12:31:33-03","UFRGS","ICN","167251","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Boldrini, II; Ferreira, PMA; Andrade, B; Pasini; E.","América do Sul","Brasil","RS","próximo ao hotel Refazenda",NA,NA,"próximo a bosque e beira de rio",NA,"1669","2010","11","10","Dicotyledon",NA,"Boldrini, II","Alegrete","A. St.-Hil.","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-02-08 12:31:33-03","UFRGS","ICN","008421","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Lindeman, JC; Irgang, BE; Valls, JFM","América do Sul","Brasil","RS","Beira do Rio Quaraí; inundada periodicamente ao lado da ponte internacional",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Solo argiloso duro.",NA,"s.n.","1971","10","14","Dicotyledon",NA,"Marchioretto, MS","Barra do Quaraí","A. St.-Hil.","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,"42332","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-02-08 12:31:33-03","UFRGS","ICN","028942","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Ferreira, AG","América do Sul","Brasil","RS","Ruinas de São Miguel",NA,NA,NA,NA,"672","1974","09","17","Dicotyledon",NA,"Marchioretto, MS","São Miguel","A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,"2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-02-08 12:31:33-03","UFRGS","ICN","030742","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Valls, JFM; Irgang, BE; M.L. Porto; et al.","América do Sul","Brasil","RS","baixada do rio Ibicuí",NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,"s.n.","1973","12","05","Dicotyledon",NA,NA,NA,"A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-02-08 12:31:33-03","UFRGS","ICN","044488","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Irgang, BE",NA,"?",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,"s.n.","1974","12","11","Dicotyledon",NA,NA,NA,"A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-02-08 12:31:33-03","UFRGS","ICN","088770","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Arzivenco, L","América do Sul","Brasil",NA,"5 km de Catuipe",NA,NA,NA,NA,"s.n.","1976","01","18","Dicotyledon",NA,"Marchioretto, MS",NA,"A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,"2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-02-08 12:31:33-03","UFRGS","ICN","033799","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Miotto, STS; et al.","América do Sul","Brasil","RS","lado da ponte para Bella Union",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; erva rasteira",NA,"428","1977","04","06","Dicotyledon",NA,NA,"Barra do Quaraí","A. St.-Hil.","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,"42332","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-02-08 12:31:33-03","UFRGS","ICN","027665","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Valls, JFM; Irgang, BE; A. Barcellos; et al.","América do Sul","Brasil","RS",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,"s.n.","1973","11","20","Dicotyledon",NA,"Marchioretto, MS","Harmonia","A. St.-Hil.","-51.4255981445312","-29.5478000640869",NA,NA,NA,NA,"6578","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-02-08 12:31:33-03","UFRGS","ICN","007544","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Lorscheitter, ML; Vianna, EC; Irgang, BE; Vasconcellos, J; Baptista, LRM","América do Sul","Brasil","RS","Bojurú",NA,NA,"No calçamento.",NA,"s.n.","1970","02","21","Dicotyledon",NA,"Marchioretto, MS","Mostardas","A. St.-Hil.","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"86098","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2021-02-08 12:31:33-03","UFRGS","ICN","030701","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Allem, A; Irgang, BE","América do Sul","Brasil","RS","Lagoa do Peixe",NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,"s.n.","1974","02","08","Dicotyledon",NA,NA,"Mostardas","A. St.-Hil.","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"86098","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-02-08 12:31:33-03","UFRGS","ICN","009813","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Irgang, BE","América do Sul","Brasil","RS",NA,NA,NA,"Manchas em solo vermelho limpo.",NA,"s.n.","1972","03","31","Dicotyledon",NA,"Marchioretto, MS","Panambi","A. St.-Hil.","-53.5017013549805","-28.2924995422363",NA,NA,NA,NA,"22393","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-02-08 12:31:33-03","UFRGS","ICN","007187","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Vianna, EC","América do Sul","Brasil","RS","Campus UFRGS",NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,"s.n.","1969","12","03","Dicotyledon",NA,"Marchioretto, MS","Porto Alegre","A. St.-Hil.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"29946","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-02-08 12:31:33-03","UFRGS","ICN","005775","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Ferreira, AG","América do Sul","Brasil","RS","Campus UFRGS",NA,NA,"Erva rastejante; caules avermelhados.",NA,"514","1969","03","18","Dicotyledon",NA,"Marchioretto, MS","Porto Alegre","A. St.-Hil.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"29946","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-02-08 12:31:33-03","UFRGS","ICN","009529","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Vasconcellos, J","América do Sul","Brasil","RS","rua La Plata",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Campina na beira da calçada.",NA,"s.n.","1972","01","02","Dicotyledon",NA,NA,"Porto Alegre","A. St.-Hil.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-02-08 12:31:33-03","UFRGS","ICN","043415","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Vasconcellos, J","América do Sul","Brasil","RS","Taim",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Rasteira.; Terreno arenoso.",NA,"s.n.","1979","01","14","Dicotyledon",NA,NA,"Rio Grande","A. St.-Hil.","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-02-08 12:31:33-03","UFRGS","ICN","027135","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Irgang, BE; Valls, JFM; et al.","América do Sul","Brasil","RS",NA,NA,NA,"Fenda de calçada.",NA,"s.n.","1973","12","04","Dicotyledon",NA,"Marchioretto, MS","Santiago","A. St.-Hil.","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,"56006","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-02-08 12:31:33-03","UFRGS","ICN","029371","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Miotto, STS","América do Sul","Brasil","RS",NA,NA,NA,"Coleção Ramos 033",NA,"s.n.","1975","04","03","Dicotyledon",NA,"Marchioretto, MS","Santiago","A. St.-Hil.","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,"56006","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-02-08 12:31:33-03","UFRGS","ICN","051762","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Irgang, BE; et al.","América do Sul","Brasil","RS","20 km antes de São Borja; RS-285",NA,NA,NA,NA,"s.n.","1982","05","02","Dicotyledon",NA,"Marchioretto, MS","São Borja","A. St.-Hil.","-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,"75549","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-02-08 12:31:33-03","UFRGS","ICN","007654","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Pott, A","América do Sul","Brasil","RS","Estação Experimental",NA,NA,"Prostada.; Frenquente.",NA,"63","1965","02","26","Dicotyledon",NA,"Marchioretto, MS","Uruguaiana","A. St.-Hil.","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"93142","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-02-08 12:31:33-03","UFRGS","ICN","032963","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoensis","Schulz, AG","América do Sul","Argentina","Chaco","Colonia Benítez",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Rastrera, tallos de 15-40 cm. de largo; Suelo múmedo, bosques, bañados. Muy abundante en la región, forma de hojas muy variable, según grado de humedad. Prefiere pleno sol.",NA,"14818","1965","03","09","Dicotyledon",NA,"Marchioretto, MS","1° de Mayo","(Morong) Pedersen",NA,NA,NA,NA,NA,"chacoensis",NA,NA,"2019","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-02-08 12:31:33-03","UFRGS","ICN","050718","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoensis","Bordas, A Schinini; E.","América do Sul","Paraguai","Chaco",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Abundante, cubriendo el suelo; flores blancas.; Em bosque abierto xerofítico. Suelo modificado.",NA,"s.n.","1979","10","04","Dicotyledon",NA,"Marchioretto, MS","Agua Dulce","(Morong) Pedersen","-60.116667","-20.233333",NA,NA,NA,"chacoensis",NA,NA,"2019","02",NA,"-60.116667","-20.233333",NA,NA,NA,NA,NA,NA,NA
"407","2021-02-08 12:31:33-03","UFRGS","ICN","046034","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides pilosa","Schinini, A; Vanni, E Cabral; R.","América do Sul","Argentina","Corrientes","Ruta 127 y Ayo. Curuzú Cuatiá",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Rastrera.; Em campos inundables.",NA,"17443","1979","02","20","Dicotyledon",NA,"Marchioretto, MS","Monte Caseros","(Moq.) Pedersen",NA,NA,NA,NA,NA,"pilosa",NA,NA,"2019","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-02-08 12:31:33-03","UFRGS","ICN","046068","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides pilosa","Schinini, A; Vanni, E Cabral; R.","América do Sul","Argentina","Corrientes","35 km SW de Santo Tomé. Ayo. Cuay Grande",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Rastrera.; Interior de selva marginal.",NA,"16730","1979","02","05","Dicotyledon",NA,"Marchioretto, MS","Santo Tomé","(Moq.) Pedersen",NA,NA,NA,NA,NA,"pilosa",NA,NA,"2019","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-02-08 12:31:33-03","UFRGS","ICN","046069","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides pilosa","Schinini, A; Vanni, E Cabral; R.","América do Sul","Argentina","Corrientes","Ruta 40 y Río Aguapey",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Rastrera. Formando césped.; em campos de indundacíon.",NA,"16833","1979","02","07","Dicotyledon",NA,NA,"Alvear","(Moq.) Pedersen",NA,NA,NA,NA,NA,"pilosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-02-08 12:31:33-03","UFRGS","ICN","046072","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides pilosa","Schinini, A; Vanni, E Cabral; R.","América do Sul","Argentina","Corrientes","6km SW de La Cruz sobre río Uruguay",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Formando césped.; em playa inundable del río.",NA,"16833","1979","02","08","Dicotyledon",NA,NA,"San Martín","(Moq.) Pedersen",NA,NA,NA,NA,NA,"pilosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-02-08 12:31:33-03","UFRGS","ICN","046201","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides pilosa","Quarín, C; González, A Schinini; J.M.","América do Sul","Argentina","Corrientes","Río Aguapey y Ruta 14",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Rastrera. Flores blancas.",NA,"2606","1974","12","07","Dicotyledon",NA,NA,"Santo Tomé","(Moq.) Pedersen",NA,NA,NA,NA,NA,"pilosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-02-08 12:31:33-03","UFRGS","ICN","059956","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides pilosa","Pedersen, TM","América do Sul","Argentina","Corrientes","RA 12: Arroyo Barranac",NA,NA,"Completely covering the ground forming a dense mat of tangled, trainling to sub-erect shoots, rooting at the nodes in contact with the ground or buried in the sand.; Sandy stream-bank, probably occasionally flooded",NA,"s.n.","1979","04","12","Dicotyledon",NA,"Marchioretto, MS","Sauce","(Moq.) Pedersen",NA,NA,NA,NA,NA,"pilosa",NA,NA,"2019","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-02-08 12:31:33-03","UFRGS","ICN","194132","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides pilosa","Pedersen, TM","América do Sul","Argentina","Corrientes","RA 12: Arroyo Barranca.",NA,NA,"Completely covering the ground, forming a dense mat of tangled, trailing to sub-erect shoots, rooting at the nodes in contact with the ground or buried in the sand.; Sandy atream-bank, probably accasionally flooded.",NA,"12446","1979","04","12","Dicotyledon",NA,"Pedersen, TM","Sauce","(Moq.) Pedersen",NA,NA,NA,NA,NA,"pilosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-03-03 22:00:02-03","FLAS","FLAS","189613","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","J. Richard Abbott",NA,"Bolivia","Santa Cruz",NA,"Preserved herbarium specimen",NA,NA,NA,"16661",NA,NA,NA,NA,NA,NA,"Ñuflo de Chavez","St. Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-02-18 17:08:17-03","FEPAGRO","BLA","14728","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","A. Bettiol",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"BLA014728",NA,NA,NA,NA,"Spermatophyta",NA,NA,"São José do Norte","A.St.-Hil.","-52.0416984558105","-32.0147018432617",NA,NA,NA,NA,"97770","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-02-18 17:08:17-03","FEPAGRO","BLA","14730","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","O. R. Camargo",NA,"Brasil","Rio Grande do Sul","Est. Exp. Pomicultura",NA,NA,"Habitat: No campo seco","BLA014730",NA,"1957","12","10","Spermatophyta",NA,"B. Rambo","Taquari","A.St.-Hil.","-51.8643989562988","-29.7996997833252",NA,"60","60",NA,"21657","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-02-18 17:08:17-03","FEPAGRO","BLA","14729","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","O. R. Camargo",NA,"Brasil","Rio Grande do Sul","Est. Exp. Pomicultura",NA,NA,"Habitat: No campo seco","BLA014729",NA,"1957","12","12","Spermatophyta",NA,"B. Rambo","Taquari","A.St.-Hil.","-51.8643989562988","-29.7996997833252",NA,"60","60",NA,"21657","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-04-08 09:31:55-03","FEPAGRO","BLA","12132","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","A. Pott",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Duplicata do ICN.Habitat: Comum em solo argiloso","BLA012132","Urug. 63","1969","02","26","Spermatophyta",NA,"M. S. Marchioretto","Uruguaiana","A.St.-Hil.","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"93142","auto","2011","12",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"419","2021-03-22 16:22:54-03","FEPAGRO","BLA","13215","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","A. Pott",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Habitat: Comum em caminhos. Pátio","BLA013215","Vac 627","1969","01","28","Spermatophyta",NA,"M. S. Marchioretto","Vacaria","A.St.-Hil.","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"63451","auto","2011","12",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"420","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","50809","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Mattos, J.",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"HAS0050809","25198","1983","11",NA,"Magnoliophyta",NA,"Marchioretto, M. S.","Tenente Portela (Derrubadas)","A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","50816","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Mattos, J.",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"HAS0050816","25198","1983","11",NA,"Magnoliophyta",NA,"Marchioretto, M. S.","Tenente Portela (Derrubadas - RS)","A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","50839","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Mattos, J.",NA,"Brasil","Rio Grande do Sul","Parque Estadual do Turvo, no Porto Guarcia",NA,NA,"No gramado, junto as churrasqueiras","HAS0050839","23053","1982","01",NA,"Magnoliophyta",NA,"Marchioretto, M. S.","Tenente Portela (Derrubadas - RS)","A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-06-26 10:18:23-03","MCN-FZBRS","HAS","14415","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Nilson, A.",NA,"Brasil","Rio Grande do Sul","Pólo Carboquímico, ponta de terra entre o Arroio do Conde e o rio Jacui",NA,NA,"Planta rasteira, com flores brancas, rara, em baixada úmida, sobre areia.","HAS0014415","100","1982","05",NA,"Magnoliophyta",NA,"Marchioretto, M. S.","Butiá","A. St.-Hil.","-51.9622001647949","-30.1196994781494",NA,NA,NA,NA,"39953","auto","2018","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","50843","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Mattos, J.",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Na beira da calçada, rastejante.","HAS0050843","23110","1982","01",NA,"Magnoliophyta",NA,"Marchioretto, M. S.","Derrubadas","A, St.-Hil.","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"18158","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-05-15 09:25:03-03","MCN-FZBRS","HAS","50820","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Irgang, B. E.",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Manchas em solo vermelho limpo (nú).","HAS0050820","s.n.","1972","03",NA,"Magnoliophyta",NA,"Marchioretto, M. S.","Panambi","A, St.-Hil.","-53.5017013549805","-28.2924995422363",NA,NA,NA,NA,"22393","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-05-15 09:25:03-03","MCN-FZBRS","HAS","50856","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Irgang, B.E.",NA,"Brasil","Rio Grande do Sul","Campus da UFRGS, atrás do Instituto de Química (Av. Paulo Gama).",NA,NA,"Rasteira, formando uma grande mancha no solo pisoteado.","HAS0050856","s.n.","1977","02",NA,"Magnoliophyta",NA,"Marchioretto, M. S.","Porto Alegre","A, St.-Hil.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"29946","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","50846","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Irgang, B.E.",NA,"Brasil","Rio Grande do Sul","Estação Ecológica do Taim, beira do canal L. Micola.",NA,NA,"Abundante, solo preto","HAS0050846","s.n.","1981","03",NA,"Magnoliophyta",NA,"Marchioretto, M. S.","Rio Grande","A, St.-Hil.","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"82892","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","50817","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Mattos, J.",NA,"Brasil","Rio Grande do Sul","Estação Experimental de Silvicultura",NA,NA,"No campo, em lugar seco.","HAS0050817","17018","1977","03",NA,"Magnoliophyta",NA,"Marchioretto, M. S.","Santa Maria","A. St.-Hil.","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"37819","auto","2018","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","51577","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Silveira, N.",NA,"Brasil","Rio Grande do Sul","na Estação Experimental de Silvicultura",NA,NA,"Na beira da estrada","HAS0051577","5686","1987","04",NA,"Magnoliophyta",NA,"Marchioretto, M. S.","Santa Maria","A, St.-Hil.","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"37819","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-06-26 10:18:23-03","MCN-FZBRS","HAS","14131","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Nilson, A.",NA,"Brasil","Rio Grande do Sul","Pólo Carboquímico, Porto do Conde",NA,NA,"amendoim-de-campo Planta rasteira, com flores brancas. Muito abundante, encontrada em campo sujo e no mato, em beira de curso d'água. Em vale, em arenito.","HAS0014131","75","1982","03",NA,"Magnoliophyta",NA,"Marchioretto, M. S.","São Jerônimo","A. St.-Hil.","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"78415","auto","2018","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-05-15 09:25:03-03","MCN-FZBRS","HAS","50818","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Silveira, N.",NA,"Brasil","Rio Grande do Sul","em Itapeva",NA,NA,"na restinga","HAS0050818","4186","1987","01",NA,"Magnoliophyta",NA,"Marchioretto, M. S.","Torres","A, St.-Hil.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"20837","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
