"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"257","2020-09-12 05:00:02-03","US","US","2251087","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Kanimia","oblongifolia","Kanimia oblongifolia","(DC.) Baker",NA,"L. Smith & R. M. Klein","11879","1957","2","26","South America","Brazil","Santa Catarina",NA,"14-15 km. campo R. Irani, Mun, Joacaba: Campo 3-15 km east of Ponte Serrada",NA,NA,NA,NA,"US01674889","US01674889_01","700","900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"258","2020-09-12 05:00:02-03","US","US","2251076","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Kanimia","oblongifolia","Kanimia oblongifolia","(DC.) Baker",NA,"L. Smith & R. M. Klein","11480","1957","2","19","South America","Brazil","Santa Catarina",NA,"Mun. Xanxere: Campo 7 km north of Abelardo Luz",NA,NA,NA,NA,"US01674890","US01674890_01","500","600",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"259","2020-09-12 05:00:02-03","US","US","2269778","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Kanimia","oblongifolia","Kanimia oblongifolia","(DC.) Baker",NA,"L. Smith & R. M. Klein","12108","1957","3","13","South America","Brazil","Santa Catarina",NA,"Mun. Mafra: Campo, 10 km northwest of Mafra on the road to Barracas (20 km)",NA,NA,NA,NA,"US01674895","US01674895_01","800","850",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"260","2020-09-12 05:00:02-03","US","US","3302733","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"O. S. Ribas & P. Ruas","508","1993","2","11","South America","Brazil","Paraná",NA,"Rio da Areia (mun. teixeira Soares)",NA,NA,NA,NA,"US01673880","US01673880_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"261","2020-09-12 05:00:02-03","US","US","2937376","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"R. Kummrow & J. G. Stutts","1784","1982","2","17","South America - Neotropics","Brazil","São Paulo",NA,"Rio Verde (mun. Itaberaba)",NA,NA,NA,NA,"US01673888","US01673888_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"262","2020-09-12 05:00:02-03","US","US","3085184","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"J. Vidal","II-261","1950","10",NA,"South America - Neotropics","Brazil","São Paulo",NA,"Município de Itapéva, Itapéva",NA,NA,NA,NA,"US01673884","US01673884_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"263","2020-09-12 05:00:02-03","US","US","3398504","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"J. A. Lombardi","3330","1999","10","22","South America","Brazil",NA,NA,"Nova LIma-MG, Retiro das Pedras","-43.9869","-20.0971",NA,NA,"US01673885","US01673885_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"264","2020-09-12 05:00:02-03","US","US","2963481","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"G. Eiten & J. M. F. Campos","3395","1961","11","30","South America - Neotropics","Brazil","São Paulo",NA,"Município de Itirapina: 3.1 km along road east from RR crossing at city of Itirapina","-47.78","-22.25",NA,NA,"US01673887","US01673887_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"265","2020-09-12 05:00:02-03","US","US","3491933","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"R. Romero & J. N. Nakajima","1449","1994","12","6","South America - Neotropics","Brazil","Minas Gerais",NA,"Próximo da guarita de Sacramento, Parna Serra da Canastra, Sacramento",NA,NA,NA,NA,"US01673891","US01673891_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"266","2020-09-12 05:00:02-03","US","US","3491945","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"J. N. Nakajima, R. Romero, A. Furlan & F. C. Garcia","475","1994","10","15","South America - Neotropics","Brazil","Minas Gerais",NA,"Morro próximo a sede administrativa, Parna Serra da Canastra, São Roque de Minas",NA,NA,NA,NA,"US01673890","US01673890_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"267","2020-09-12 05:00:02-03","US","US","3644724","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"N. Roque & A. Quaresma","3715","2012","9","22","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto Diamantina, Gouveia, Estrada para Barão do Guaicui","-43.7028","-18.3769",NA,NA,"US01673892","US01673892_01","1434",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"268","2020-09-12 05:00:02-03","US","US","2892720","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"J. B. Feliciano","26","1966","2","3","South America - Neotropics","Brazil","São Paulo",NA,"São Carlos e Descalvado, Fazenda Graciosa",NA,NA,NA,NA,"US01673893","US01673893_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"269","2020-09-12 05:00:02-03","US","US","3085198","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"J. Vidal","4","1949","10",NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Poços de Caldas",NA,NA,NA,NA,"US01673879","US01673879_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"270","2020-09-12 05:00:02-03","US","US","2931590","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"G. Hatschbach","44569","1982","2","10","South America","Brazil","Paraná",NA,"Rod. BR-116 (mun. Mandirituba)",NA,NA,NA,NA,"US01673882","US01673882_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"271","2020-09-12 05:00:02-03","US","US","2705838","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"G. Hatschbach","26453","1971","2","21","South America","Brazil","Paraná",NA,"Estr, marmeleiro-Campo Ere (mun. Marmeleiro)",NA,NA,NA,NA,"US01673881","US01673881_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"272","2020-09-12 05:00:02-03","US","US","2922560","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"R. M. King & L. E. Bishop","8535","1981","1","18","South America - Neotropics","Brazil","Minas Gerais",NA,"10 km S of Diamtina from road to 8 Km W",NA,NA,NA,NA,"US01673886","US01673886_01","1097","1219",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"273","2020-09-12 05:00:02-03","US","US","3398478","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"M. Barreto","10997","1940","11","8","South America","Brazil",NA,NA,"Campo, Estrada para Parreiras, Município Poços de Caldas",NA,NA,NA,NA,"US01673889","US01673889_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"274","2020-09-12 05:00:02-03","US","US","3085183","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"J. Vidal","s.n.","1949","7",NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"[illegible text] Serra do Curral , un local [illegible text] eco município de Below Horizonte",NA,NA,NA,NA,"US01673883","US01673883_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"275","2020-09-02 16:21:30-03","Cenargen","CEN","113196","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","I. T. F. V. Lopes","G. O. Romão","2344","2007","10","04",NA,"Brasil","MG","SAO ROQUE DE MINAS","Parque Nacional da Serra da Canastra, Garagem de Pedra, a 36 km da portaria 1.","-46.625277","-20.231944","Exsicatas","Predomínio de gramíneas. Doação Universidade de São Paulo Herbário ESA 127066","CEN00113196","CEN00113196",NA,NA,"-46.625277","-20.231944","2016","10",NA,NA,NA,NA,NA,"1",NA,NA
"276","2020-09-02 16:21:30-03","Cenargen","CEN","94221","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","C. T. Oliveira","José Rubens Pirani","6261","2011","02","17",NA,"Brasil","MG","SANTANA DO RIACHO","Serra do Cipó, APA Morro da Pedreira, Rodovia Belo Horizonte - Conceição do Mato Dentro (MG 010), km 116 atual Alto do Palácio, topo das elevações com escarpas voltadas para o vale do Córrego Palácio. Elev. ca. 1250-1300 m.","-43.533333","-19.25","Exsicatas","Campo limpo de cimeira, campo rupestre e afloramentos rochosos. Ramos eretos entouceirados, entre grandes blocos rochosos em meio a campo graminoso. Brácteas ivolucrais creme-esverdeadas. Flores intensamente aromáticas. Doação Universidade de São Paulo. Herbário SPF.","CEN00094221","CEN00094221",NA,NA,"-43.533333","-19.25","2016","05",NA,NA,NA,NA,NA,"1",NA,NA
"277","2019-12-09 17:29:25-03","UFPR","EFC","8737","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Hatschbach, G.; Ziller, S.R.","68969","1999","02","04",NA,"Brasil","Paraná","Palmeira","Rodovia BR-277, próximo do Haras Valente","-50.0064010620117","-25.4293994903564",NA,"Sub-arbusto ereto, capítulos creme. Campo limpo, seco. Beira da estrada.","EFC008737",NA,NA,NA,NA,NA,"1999","03","01","35166","auto",NA,NA,NA,NA,NA
"278","2019-12-09 17:29:25-03","UFPR","EFC","8782","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Ziller, S.R.","1726","1999","01","31",NA,"Brasil","Paraná","Ponta Grossa","Formador do rio Tibagi, cruzamento BR-376","-50.1618995666504","-25.0949993133545",NA,"Sub-arbusto em campo limpo, seco. Capítulos creme.","EFC008782",NA,NA,NA,NA,NA,"1999","03","01","46557","auto",NA,NA,NA,NA,NA
"279","2019-11-13 11:16:27-03","USP","SPF","214095","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Fernandes, AC","692","2011","02","03",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado, Borda de Cerradão.","-49.655556","-24.161389",NA,NA,"SPF00214095",NA,"762","762","-49.655556","-24.161389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-15 18:25:32-03","USP","SPF","216047","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Oliveira, CT","Loeuille, B","863","2013","07","14",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Trilha do Travessão.","-43.557972","-19.304056",NA,"Subarbusto até 80 cm, pouco ramificado. Flores alvas.; Campo limpo.","SPF00216047",NA,"1330","1330","-43.557972","-19.304056","2015","05",NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-13 11:16:27-03","USP","SPF","217081","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Anônimo","Quaresma, AS","443","2012","09","23",NA,"Brasil","Minas Gerais","Datas",NA,"-43.646111","-18.565556",NA,NA,"SPF00217081",NA,"1170","1170","-43.646111","-18.565556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-13 11:16:27-03","USP","SPF","221433","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Oliveira, CT","Pirani, JR","6261","2011","02","17",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, APA Morro da Pedreira, rodovia Belo Horizonte - Conceição do Mato Dentro (MG-010),km 116 atual. Alto do Palácio, topo das elevações com escarpas voltadas para o vale do córrego do Palácio.","-43.533333","-19.25",NA,NA,"SPF00221433",NA,"1250","1300","-43.533333","-19.25","2016","05",NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-03-15 18:25:32-03","USP","SPF","224398","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Oliveira, CT","Siniscalchi, CM","561","2014","09","04",NA,"Brasil","Minas Gerais","Datas","Morro do Coco","-43.678139","-18.430361",NA,"Arbusto ereto, ca. 40 cm alt. Folhas verde claras, brácteas esverdeadas, floras alvo-amareladas.; Campos brejosos a 3 km noroeste da cidade, próximo aos capões no fundo do vale.","SPF00224398",NA,"128","128","-43.678139","-18.430361","2018","09",NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-13 11:16:27-03","USP","SPF","217111","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Anônimo","Franco, IM","1272","2013","08","02",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Alto da jacuba, entrada pela porteira em frente à UFVJM.","-43.6002998352051","-18.2493991851807",NA,NA,"SPF00217111",NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"285","2019-11-13 11:16:27-03","USP","SPF","206547","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Oliveira, CT","Eiten, G","8094","1968","02","13",NA,"Brasil","São Paulo","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939",NA,NA,"SPF00206547",NA,NA,NA,NA,NA,"2015",NA,NA,"39297","auto",NA,NA,NA,NA,NA
"286","2014-04-04 18:26:37-03","PNFM","IRAI","5703","S","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Barbosa, E.; Felitto, G.","Silva, J.M.","8299","2012","03","19",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-49.995472","-25.240389",NA,"Xilopodífera, capítulos creme. Campo recém queimado","IRAI00005703",NA,"950","950","-49.995472","-25.240389","2012","04",NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-10-07 09:11:43-03","UEFS","HUEFS","11833","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Hatschbach, G.","56393","1992","02","19",NA,"Brasil","Paraná","Água Doce",NA,NA,NA,NA,NA,"HUEFS0011833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"288","2019-10-07 09:11:43-03","UEFS","HUEFS","192858","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Quaresma, A.S.","191","2011","06","26",NA,"Brasil","Minas Gerais","Gouveia","Estrada para Barão de Guaicuí.","-43.702778","-18.376667",NA,"Campo rupestre.","HUEFS0192858",NA,"1416","1416","43W42'10''","18S22'36''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"289","2019-10-07 09:11:43-03","UEFS","HUEFS","193089","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Quaresma, A.S.","422","2012","09","22",NA,"Brasil","Minas Gerais","Gouveia","Estrada para Barão de Guaycuí.","-43.703056","-18.376944",NA,"Campo rupestre.","HUEFS0193089",NA,"1434","1434","43W42'11''","18S22'37''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"290","2019-10-07 09:11:43-03","UEFS","HUEFS","193110","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","C.T.Oliveira","Quaresma, A.S.","443","2012","09","23",NA,"Brasil","Minas Gerais","Datas","Estrada para Costa Sena.","-43.646111","-18.565556",NA,"Cerrado.","HUEFS0193110",NA,"1170","1170","43W38'46''","18S33'56''","2015",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"291","2019-10-07 09:11:43-03","UEFS","HUEFS","227484","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Pirani, J.R.","6261","2011","02","17",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, APA Morro da Pedreira, Rodovia Belo Horizonte-Conceição do Mato Dentro (MG010), km 116 atual, Alto do Palácio, topo das elevações com escarpas voltadas par o vale do córrego Palácio.","-43.533333","-19.25",NA,"Campo limpo de cimeira, campo rupestre e afloramentos rochosos","HUEFS0227484","HUEFS0227484","1250","1300","43W32'","19S15'",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"292","2019-10-07 09:11:43-03","UEFS","HUEFS","9908","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Kummrow, R.","3228","1990","02","13",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,"HUEFS0009908",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto","Asteranae",NA,NA,NA,NA
"293","2019-10-07 09:11:43-03","UEFS","HUEFS","115978","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Silva, J.M.","4257","2005","03","03",NA,"Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaina.","-49.1150016784668","-25.2061004638672",NA,NA,"HUEFS0115978",NA,NA,NA,NA,NA,NA,NA,NA,"61623","auto","Asteranae",NA,NA,NA,NA
"294","2018-05-14 16:59:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia",NA,"RRC ID Flag","R. Romero","2875","1995","9","27","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"2875"
"295","2018-05-14 16:51:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia",NA,"RRC ID Flag","J. Nakajima","1277","1995","7","18","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"1277"
"296","2019-01-25 15:33:58-02","IAC","IAC","20156","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","H.F. Leitão Filho","H.M. Souza","s/nº","1968","10","01",NA,"Brasil","São Paulo","Indaiatuba",NA,"-47.2181","-23.0903",NA,NA,NA,NA,NA,NA,"-47.2181","-23.0903","1968","10","09",NA,NA,NA,NA,NA,NA,NA
"297","2019-01-25 15:33:58-02","IAC","IAC","24777","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","C. Aranha","C. Aranha","6014","1980","12","02",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2772","-18.9186",NA,NA,NA,NA,NA,NA,"-48.2772","-18.9186","1980","12","02",NA,NA,NA,NA,NA,NA,NA
"298","2019-01-25 15:33:58-02","IAC","IAC","8744","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","R.P. Malagarriga Heras","R.P. Malagarriga Heras","643","1945","11","19",NA,"Brasil","Minas Gerais","Cássia","Fazenda Morro Redondo","-46.9219","-20.5831",NA,NA,NA,NA,NA,NA,"-46.9219","-20.5831","1946","03","02",NA,NA,NA,NA,NA,NA,NA
"299","2019-01-25 15:38:45-02","IAC","IAC","8748","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","H.F. Leitão Filho","E. Maria","6573","1945","10","28",NA,"Brasil","Minas Gerais","São Sebastião do Paraíso","Córrego do Matadouro Velho","-46.9914","-20.9169",NA,NA,NA,NA,NA,NA,"-46.9914","-20.9169","1968","10","09",NA,NA,NA,NA,NA,NA,NA
"300","2020-11-12 16:58:23-03","UEL","FUEL","39443","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G","Silva, JM; Abe, LM","4257","2005","03","03",NA,"Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"301","2020-11-12 16:58:23-03","UEL","FUEL","6086","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, JN","Vieira, AOS","282","1988","12","05",NA,"Brasil","Paraná","Jaguariaíva","Faixa da vegetação em grota no meio do cerrado","-49.7057991027832","-24.2511005401611",NA,NA,"FUEL015733",NA,NA,NA,NA,NA,"2018","10","01","44368","auto",NA,NA,NA,NA,NA
"302","2020-11-12 16:58:23-03","UEL","FUEL","9207","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G","Kummrow, R; Cordeiro, J","3228","1990","02","13",NA,"Brasil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"303","2020-11-12 16:58:23-03","UEL","FUEL","14871","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Vieira, AOS","Martins, CG; et al.","s.n.","1995","04","08",NA,"Brasil","São Paulo","Itararé","Cerrado margem esquerda do Rio Verde","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,"2009","09",NA,"27729","auto",NA,NA,NA,NA,NA
"304","2019-11-01 14:54:17-03","UnB","UB","123086","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"King, RM","8535","1981","01","18","Southern America","Brasil","Minas Gerais",NA,"10km S of Diamantina from road to 8km W",NA,NA,NA,"Flowers all past anthesis.; Shrub.; In pasture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-01 14:54:17-03","UnB","UB","123090","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G","Hatschbach, G","44569","1982","02","10","Southern America","Brasil","Paraná ","Mandirituba","Rod. BR-116","-49.326099395752","-25.7789001464844",NA,"Capítulos alvecentes.; Ereta 0,5-0,7m.; Campo graminoso",NA,NA,NA,NA,NA,NA,"1982","03",NA,"20385","auto",NA,NA,NA,NA,NA
"306","2019-11-01 14:54:17-03","UnB","UB","123089","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G","Hatschbach, G","42785","1980","03","04","Southern America","Brasil","Paraná ","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,"Flor creme.; Ereta.; Encosta graminosa",NA,NA,NA,NA,NA,NA,"1980",NA,NA,"45291","auto",NA,NA,NA,NA,NA
