"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"1147","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Minas Gerais",NA,"in montosis siccis ad Ouro Preto et Alto do Morro Ouro Branco.",NA,NA,NA,NA,NA,NA,NA,NA,"1222","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1148","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla laxa","Cham.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Serra Capivary",NA,NA,NA,NA,NA,NA,NA,NA,"1187","Southern America",NA,NA,NA,NA,NA,"laxa",NA,NA,NA,NA,NA,NA,NA
"1149","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla laxa","Cham.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Serra Capivary",NA,NA,NA,NA,NA,NA,NA,NA,"1773","Southern America",NA,NA,NA,NA,NA,"laxa",NA,NA,NA,NA,NA,NA,NA
"1150","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla laxa","Cham.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais","São João del Rei","in locis saxosis montosis ad Serra Lenheira prope S.João prov. Minas Geraes.","-44.26","-21.14","-44.26","-21.14",NA,NA,NA,NA,"219?","Southern America",NA,NA,NA,NA,NA,"laxa",NA,NA,NA,NA,NA,NA,NA
"1151","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"641","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1152","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Guillemin, JBA",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"888bis","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1153","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21?","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1154","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7626","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1155","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro ad Campos da Bocaina",NA,NA,NA,NA,NA,NA,NA,NA,"8372","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1156","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2321","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1157","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"415","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1158","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto",NA,"-43.51","-20.29","-43.51","-20.29",NA,NA,NA,NA,"192","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1159","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"377A","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1160","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14?","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1161","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2280","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1162","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"376A","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1163","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,"prope Samambaia",NA,NA,NA,NA,NA,NA,NA,NA,"1729","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1164","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1021?","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1165","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Minas Gerais",NA,"in montosis siccis ad Ouro Preto et Alto do Morro Ouro Branco.",NA,NA,NA,NA,NA,NA,NA,NA,"4168","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1166","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto",NA,"-43.51","-20.29","-43.51","-20.29",NA,NA,NA,NA,"94","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1167","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto",NA,"-43.51","-20.29","-43.51","-20.29",NA,NA,NA,NA,"1553","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1168","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"792","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1169","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Minas Gerais",NA,"in montosis siccis ad Ouro Preto et Alto do Morro Ouro Branco.",NA,NA,NA,NA,NA,NA,NA,NA,"3603","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1170","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Minas Gerais",NA,"in montosis siccis ad Ouro Preto et Alto do Morro Ouro Branco.",NA,NA,NA,NA,NA,NA,NA,NA,"1222","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1171","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla laxa","Cham.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Serra Capivary",NA,NA,NA,NA,NA,NA,NA,NA,"1187","Southern America",NA,NA,NA,NA,NA,"laxa",NA,NA,NA,NA,NA,NA,NA
"1172","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla laxa","Cham.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Serra Capivary",NA,NA,NA,NA,NA,NA,NA,NA,"1773","Southern America",NA,NA,NA,NA,NA,"laxa",NA,NA,NA,NA,NA,NA,NA
"1173","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla laxa","Cham.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais","São João del Rei","in locis saxosis montosis ad Serra Lenheira prope S.João prov. Minas Geraes.","-44.26","-21.14","-44.26","-21.14",NA,NA,NA,NA,"219?","Southern America",NA,NA,NA,NA,NA,"laxa",NA,NA,NA,NA,NA,NA,NA
"1174","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","parvifolia","Microlicia parvifolia viscosa","Naudin",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,"viscosa",NA,NA,NA,NA,NA,NA,NA
"1175","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","pulchella","Microlicia pulchella","Cham.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Campo Pantayo.",NA,NA,NA,NA,NA,NA,NA,"P14P3N0015","5679","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","pulchella","Microlicia pulchella","Cham.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Campo Pantayo.",NA,NA,NA,NA,NA,NA,NA,"P14P3N0015","1184","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","pulchella","Microlicia pulchella","Cham.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in pascuis supra Serra de Itambé do Mato Dentro.",NA,NA,NA,NA,NA,NA,NA,"P14P3N0015","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","pulchella","Microlicia pulchella","Cham.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0015","404part.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","pulchella","Microlicia pulchella","Cham.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Campo Pantayo.",NA,NA,NA,NA,NA,NA,NA,"P14P3N0015","1770","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","pulchella","Microlicia pulchella diffusa","Cogn.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,"in petrosis ad Serra da Lapa",NA,NA,NA,NA,NA,NA,NA,NA,"1337","Southern America",NA,NA,NA,NA,NA,"diffusa",NA,NA,NA,NA,NA,NA,NA
"1181","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","pulchella","Microlicia pulchella diffusa","Cogn.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto",NA,"-43.51","-20.29","-43.51","-20.29",NA,NA,NA,NA,"1556","Southern America",NA,NA,NA,NA,NA,"diffusa",NA,NA,NA,NA,NA,NA,NA
"1182","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","pulchella","Microlicia pulchella diffusa","Cogn.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,"in petrosis ad Serra da Lapa",NA,NA,NA,NA,NA,NA,NA,NA,"1337","Southern America",NA,NA,NA,NA,NA,"diffusa",NA,NA,NA,NA,NA,NA,NA
"1183","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","pulchella","Microlicia pulchella diffusa","Cogn.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto",NA,"-43.51","-20.29","-43.51","-20.29",NA,NA,NA,NA,"1556","Southern America",NA,NA,NA,NA,NA,"diffusa",NA,NA,NA,NA,NA,NA,NA
"1184","2017-08-22 08:58:58-03","CAS","CAS-BOT","353806","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin","R. Pacifico",NA,NA,NA,"Almeda, Frank; Martins, A. B.; Fritsch, P. W.; Belinello, R.","2001","10",NA,"Brazil","Minas Gerais",NA,"Minas Gerais: Municipio of Joaquim Felicio. Road to the TV tower W of Joaquim Felicio about 5 km from town.","-44.1908302307","-17.7502784729","44°11'27W","17°45'1S","1099",NA,NA,NA,"8512","South America",NA,NA,"Shrub 3-4 dm tall with gray-green foliage. Petals magenta. Large stamens red* connective and style magenta. Small anthers and appendages yellow. lvs R.Pacifico (2017) noted in his determination: = Microlicia isophylla DC.","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1185","2017-08-10 09:42:18-03","CAS","CAS-BOT","558176","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Pacifico, R.; Rossi, C. A.; Estevam, D. L.","2016","9",NA,"Brazil","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata","-43.8676666667","-18.3090833333","43° 52' 03.6 W","18° 18' 32.7 S","1235",NA,NA,NA,"243","South America",NA,NA,"Arbusto erecto, ca. 0,5 m alt.","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1186","2016-09-27 11:55:58-03","CAS","CAS-BOT","521378","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Persoon, A.","1823","1",NA,"Brazil",NA,NA,"not specified",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","South America",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1187","2017-07-21 15:46:49-03","CAS","CAS-BOT","526707","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","R. Pacifico",NA,NA,NA,"King, Robert Merrill; Almeda, Frank","1980","1",NA,"Brazil","Minas Gerais",NA,"Serro do Cipo. 9-11 km beyond the Cipo Veraneio Hotel which is adjacent to the bridge over Rio Cipo.",NA,NA,NA,NA,"883.92","944.88",NA,NA,"8352","South America",NA,NA,"Laxly branched wiry shrub to 0.7 m tall. Petals magenta. Large anthers red, small anthers yellow. Common. Wurdack det'd as Microlicia nr M. oligantha but distinct. Pacifico noted This is typical M. doryphylla. It was synonymized with M. isophylla.","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1188","2017-06-15 10:31:10-03","CAS","CAS-BOT","553700","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Almeda, F.; Romero, R.; Robinson, O.; Robinson, D.","1998","5",NA,"Brazil","Minas Gerais",NA,"Município de Carrancas. Estrada para Pedreira do Guilherme, próximo à Pedreira","-44.65","-21.5","44° 39' W","21° 30' S",NA,NA,NA,NA,"7711","South America",NA,NA,"Subarbusto em touceira, ca. 0,4m. Corola púrpura; anteras maiores vinho, conectivo vinho com apêndice anterior amarelo, anteras menores, conectivo e apêndice anterior amarelos, filetes e estilete róseos. Material testemunho para estudos citológicos. R. Romero (5244).","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1189","2017-07-25 10:22:19-03","CAS","CAS-BOT","555871","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Romero, R.; Almeda, F.; Robinson, O.; Robinson, D.","1998","5",NA,"Brazil","Minas Gerais","Tiradentes","Estrada de terra Tiradentes-São João D'El Rey. Serra de São José.","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,NA,NA,"5257","South America",NA,NA,"Subarbusto, ca. 0,6m. Corola púrpura; anteras maiores vinho, conectivo vinho com apêndice anterior amarelo; anteras menores, conectivo e apêndice anterior amarelos, filetes e estilete róseos.","Magnoliophyta","Myrtales",NA,NA,"10355","auto","Magnoliopsida",NA,NA,NA
"1190","2017-08-17 10:53:01-03","CAS","CAS-BOT","560552","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Pacifico, R.","2017","3",NA,"Brazil","Minas Gerais","Sao Roque De Minas","Parque Nacional da Serra da Canastra. Estrada que parte do Centro de Informações para Visitantes","-46.4247777778","-20.2594444444","46° 25' 29.2 W","20° 15' 34 S","1374",NA,NA,NA,"407","South America",NA,NA,"Arbusto ca. 0,4 m alt., pétalas pink, anteras bicoloridas.","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1191","2017-09-28 11:36:54-03","CAS","CAS-BOT","565870","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Romero, R.; Almeda, F.; Robinson, O.; Robinson, D.","1998","5",NA,"Brazil","Minas Gerais",NA,"Município de Santa Bárbara. Parque Natural do Caraça, trilha para Cascatona",NA,NA,NA,NA,NA,NA,NA,NA,"5308","South America",NA,NA,"Subarbusto, ca. 0,,4m. Corola púrpura; anteras maiores vinho, conectivo vinho com apêndice anterior amarelo; anteras menores, conectivo e apêndice anterior amarelos, filetes e estilete róseos.","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1192","2017-04-25 14:30:59-03","CAS","CAS-BOT","353698","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","F. Almeda",NA,NA,NA,"Almeda, Frank; Martins, A. B.; Fritsch, P. W.; Belinello, R.","2001","10",NA,"Brazil","Minas Gerais",NA,"Minas Gerais: Distrito of Conceição do Ibitipoca. Along the road from Conceição do Ibitipoca to Santana do Garam- béu.","-43.9538879395","-21.6991634369","43°57'14W","21°41'57S","1215",NA,NA,NA,"8358","South America",NA,NA,"Subshrub 30 cm tall. Calyx lobes and hypanthium red, petals magenta* large anthers red, small anthers and appendages yellow.","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1193","2017-04-25 15:39:31-03","CAS","CAS-BOT","519672","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","F. Almeda",NA,NA,NA,"Renner, Susanne S.","1989","1",NA,"Brazil","Minas Gerais",NA,"outskirts of Barbacena.",NA,NA,NA,NA,NA,NA,NA,NA,"89","South America",NA,NA,"Shrub, 60 cm tall; 5 purple petals, 10 yellow stamens.","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1194","2017-08-10 10:30:25-03","CAS","CAS-BOT","558177","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Pacifico, R.; Rossi, C. A.; Estevam, D. L.","2016","9",NA,"Brazil","Minas Gerais","Joaquim Felicio","APA da Serra do Cabral. Próximo à fazenda do Tonhão","-44.1963611111","-17.60175","44° 11' 46.9 W","17° 36' 06.3 S","940",NA,NA,NA,"265","South America",NA,NA,"Arbusto, ca. 0,5 m alt.","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1195","2017-09-28 11:31:38-03","CAS","CAS-BOT","565871","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Almeda, F.; Romero, R.; Robinson, O.; Robinson, D.","1998","5",NA,"Brazil","Minas Gerais",NA,"Município de Tiradentes. Estrada de terra Tiradentes-São João D'El Rey. Serra de São José",NA,NA,NA,NA,NA,NA,NA,NA,"7721","South America",NA,NA,"Subarbusto, ca. 0,6m. Corola púrpura; anteras maiores vinho, conectivo vinho com apêndice anterior amarelo; anteras menores, conectivo e apêndice anterior amarelos, filetes e estilete róseos. R. Romero 5258. Material testemunho para estudos citológicos.","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1196","2016-09-27 11:48:22-03","CAS","CAS-BOT","521377","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"unspecified","1891","1",NA,"Brazil",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","South America",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1197","2016-09-27 11:38:35-03","CAS","CAS-BOT","521250","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Mello-Silva, R.; Lughadha, E. N.; Assis, M. C.","1999","2",NA,"Brazil","Minas Gerais","Sao Thome Das Letras","Pico do Gavião, contrafortes Oeste.","-44.9852981567383","-21.7222003936768",NA,NA,"1350",NA,NA,NA,"1610","South America",NA,NA,"Enorme população no campo sujo. Arbusto ca. 30 cm alt., com copa globosa. Intensa florada. Hipanto verde. Cálice vináceo. Pátalas e filetes rosa-forte. Conectivos amarelos.","Magnoliophyta","Myrtales",NA,NA,"16076","auto","Magnoliopsida",NA,NA,NA
"1198","2016-09-27 11:43:51-03","CAS","CAS-BOT","521376","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Sakane, M.","1977","5",NA,"Brazil","São Paulo","Campos Do Jordao","± 100 km ao N. de S. José dos Campos.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"561","South America",NA,NA,"Herbacea ± 40 cm. Flor lilas escura.","Magnoliophyta","Myrtales",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA
"1199","2014-12-02 13:34:25-02","CAS","CAS-BOT","398392","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","2009","3",NA,"Brazil","São Paulo",NA,"Municipio São Jose do Barreiro. Road from São Jose do Barreiro (SP-221) to the entrance of Parque Nacional Serra da Bocaina between Km 24 and Km 27.","-44.61657","-22.73318","44.61657° W","22.73318° S","1493","1509",NA,NA,"9827","South America",NA,NA,"Shrub to 3 dm tall. Petals magenta. Large anthers red with a white rostrum. Small anthers and appendages yellow. Locally common.","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
