"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"329","2020-09-12 05:00:02-03","US","US","2323493","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Reitz & Klein, --","1958","10","24","Brazil","Santa Catarina",NA,"Vargem Grande, Lauro Müller.",NA,NA,NA,NA,"350",NA,"US03069460","US03069460_01","(Marchal) Frodin",NA,NA,NA,"7468",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"330","2020-09-12 05:00:02-03","US","US","1934541","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,"S. Catarina. Morro da Bateia - Brusque.",NA,NA,NA,NA,"360",NA,"US03069472","US03069472_01","(Marchal) Frodin",NA,NA,NA,"C1927",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"331","2020-09-12 05:00:02-03","US","US","2271465","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"R. M. Klein","1957","11","27","Brazil","Santa Catarina",NA,"Sabiá, Vidal Ramos.",NA,NA,NA,NA,"750",NA,"US03069462","US03069462_01","(Marchal) Frodin",NA,NA,NA,"2283",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"332","2020-09-12 05:00:02-03","US","US","2027681","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Eq. Ecologia & Klein, R.","1949","11",NA,"Brazil","Santa Catarina",NA,"Mata da Azambuja. Sta. Cat.",NA,NA,NA,NA,NA,NA,"US03069469","US03069469_01","(Marchal) Frodin",NA,NA,NA,"69b",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"333","2020-09-12 05:00:02-03","US","US","2058790","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"G. Hatschbach","1951","9","29","Brazil","Paraná",NA,"Mun. Piraquara. Rio Taquary.",NA,NA,NA,NA,NA,NA,"US03069468","US03069468_01","(Marchal) Frodin",NA,NA,NA,"2516",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"334","2020-09-12 05:00:02-03","US","US","3660351","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Reitz & Klein, --","1957","7","18","Brazil","Santa Catarina",NA,"Sabiá, Vidal Ramos.",NA,NA,NA,NA,"750",NA,"US03069457","US03069457_01","(Marchal) Frodin",NA,NA,NA,"4552",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"335","2020-09-12 05:00:02-03","US","US","1954471","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,"S. Catarina. Spitzkopf - Brusque.",NA,NA,NA,NA,"350",NA,"US03069471","US03069471_01","(Marchal) Frodin",NA,NA,NA,"2258",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"336","2020-09-12 05:00:02-03","US","US","2323718","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Reitz & Klein, --","1959","8","21","Brazil","Santa Catarina",NA,"Morro Spitzkopf, Blumenau.",NA,NA,NA,NA,"950",NA,"US03069459","US03069459_01","(Marchal) Frodin",NA,NA,NA,"9001",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"337","2020-09-12 05:00:02-03","US","US","2321279","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"R. M. Klein","1954","8","12","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajaí.",NA,NA,NA,NA,"300",NA,"US03069467","US03069467_01","(Marchal) Frodin",NA,NA,NA,"799",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"338","2020-09-12 05:00:02-03","US","US","2323449","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Reitz & Klein, --","1958","10","16","Brazil","Santa Catarina",NA,"Alto Matador, Rio do Sul.",NA,NA,NA,NA,"800",NA,"US03069461","US03069461_01","(Marchal) Frodin",NA,NA,NA,"7287",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"339","2020-09-12 05:00:02-03","US","US","2931700","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"G. Hatschbach","1968","11","11","Brazil","Paraná",NA,"Serra Virgem Maria (mun. Bocajuva do Sul).",NA,NA,NA,NA,NA,NA,"US03069458","US03069458_01","(Marchal) Frodin",NA,NA,NA,"20261",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"340","2020-09-12 05:00:02-03","US","US","2321306","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"R. M. Klein","1955","7","12","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajaí.",NA,NA,NA,NA,"250",NA,"US03069466","US03069466_01","(Marchal) Frodin",NA,NA,NA,"1456",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"341","2020-09-12 05:00:02-03","US","US","2271551","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Reitz & Klein, --","1956","9","6","Brazil","Santa Catarina",NA,"Pilões, Palhoça.",NA,NA,NA,NA,"300",NA,"US03069465","US03069465_01","(Marchal) Frodin",NA,NA,NA,"3620",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"342","2020-09-12 05:00:02-03","US","US","2271615","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Reitz & Klein, --","1957","6","21","Brazil","Santa Catarina",NA,"Estrada Dona Francisca, Joinvile.",NA,NA,NA,NA,"650",NA,"US03069464","US03069464_01","(Marchal) Frodin",NA,NA,NA,"4399",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"343","2020-09-12 05:00:02-03","US","US","2271645","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Reitz & Klein, --","1957","7","26","Brazil","Santa Catarina",NA,"Três Barras, Garuva, S. Francisco do Sul.",NA,NA,NA,NA,"200",NA,"US03069463","US03069463_01","(Marchal) Frodin",NA,NA,NA,"4596",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"344","2020-09-12 05:00:02-03","US","US","2627956","PreservedSpecimen","Plantae","Araliaceae","Schefflera","anomala",NA,"Schefflera anomala",NA,"F. da Silva","1940","3","17","Brazil",NA,NA,"Estado da Guanabara, Caminho da Lagoinha, Horto Florestal.",NA,NA,NA,NA,NA,NA,"US03069455","US03069455_01","(Taub.) Frodin",NA,NA,NA,"81391",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"345","2020-09-12 05:00:02-03","US","US","2627957","PreservedSpecimen","Plantae","Araliaceae","Schefflera","anomala",NA,"Schefflera anomala",NA,"F. da Silva","1940","3","17","Brazil",NA,NA,"Estado da Guanabara, Caminho da Lagoinha, Horto Florestal.",NA,NA,NA,NA,NA,NA,"US03069454","US03069454_01","(Taub.) Frodin",NA,NA,NA,"81391",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"346","2020-09-02 16:20:18-03","Cenargen","CEN","107955","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","C. Urbanetz","A. C. Aguiar","2003","04","21","Brasil","SP","IPORANGA","Parque Estadual Intervales. Nucleo Bulha D'agua, trilha da Caverna do Sr. Bento.","-48.499444","-24.338333","-48.499444","-24.338333","550","550","CEN00107955","CEN00107955","(Marchal) Frodin",NA,NA,NA,"217","Com botões florais verdes. Doação do Herbário ESA - 84492",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"347","2020-09-02 16:20:18-03","Cenargen","CEN","55481","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","José Eduardo L. da S. Ribeiro","1988","06","05","Brasil","SP","UBATUBA","Estrada da Casa da Farinha.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"CEN00055481","CEN00055481","(Marchal) Frodin","2013","02",NA,"348","Árvore ramificada apenas no alto. Inflorescência cinza-parda, botões pardos, estigmas verdes. Câmara nectarífera brilhante verde. Doação do Herbarium Rioclarense - HRCB (8793). Rio Claro - São Paulo.",NA,"Exsicatas",NA,NA,NA,"34265","auto",NA,NA,NA,NA,"1",NA
"348","2020-10-15 09:53:48-03","UFPR","EFC","7631","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","Gatti, G.","Gatti, G.; Nogueira, A.C.","1997","09","26","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","EFC007631",NA,"Marchal","1997","09","01","110","Arvoreta com 5m em capoeira, sobre solo não hidromórfico, com botões florais __COMMOM_NAME__: mandioqueiro-branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-10-15 09:53:48-03","UFPR","EFC","4058","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","Hatschbach, G.",NA,"1994","03","17","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","-49.0036","-25.3887","1200","1200","EFC004058",NA,"Marchal",NA,NA,NA,NA,"Árvore 20 m, comum na floresta montana, 1200 m s.n.m.. Flores amareladas. __COMMOM_NAME__: mandiocão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-10-15 09:53:48-03","UFPR","EFC","7909","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","Gatti, G.","Gatti, G.; Kuniyoshi, Y.S.","1997","05","07","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","EFC007909",NA,"Marchal","1997","05","07","179","g __COMMOM_NAME__: mandiocão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-10-15 09:53:48-03","UFPR","EFC","7805","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","Serathiuk, R.E.","Gatti, G.; Kuniyoshi, Y.S.","1997","05","07","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","EFC007805",NA,"Marchal","2000","01","03","121","Arvoreta com 7 metros de altura, frutos imaturos verdes claros. __COMMOM_NAME__: mandioqueiro-branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-12-09 17:29:21-03","UFPR","EFC","16865","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Brotto, M.L.","Brotto, M.L.; Lozano, E.D.","2016","02","29","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.6881","-24.8558","-48.6881","-24.8558",NA,NA,"EFC016865",NA,"(Marchal) Frodin","2016","03","30","2256","Árvore com 8m de altura; frutos imaturos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-12-09 17:29:21-03","UFPR","EFC","15322","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Völtz, R.R.","Völtz, R.R.","2016","07","26","Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.293","-25.1603","-48.2930","-25.1603","350","350","EFC015322",NA,"(Marchal) Frodin","2016","11","05","1118","Árvore 15 m alt.; frutos jovens esverdeados; dossel de Floresta Ombrófila Densa Submontana, em topo de espigão de serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-13 11:15:39-03","USP","SPF","140361","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Fiaschi, P","2000","02","25","Brasil","São Paulo","Cotia","Reserva Florestal do Morro Grande","-46.916667","-23.5","-46.916667","-23.5",NA,NA,"SPF00140361","SPF00140361","(Marchal) Frodin","2002",NA,NA,"145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-03-15 18:25:04-03","USP","SPF","105961","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Rodrigues, RR","1995","02","13","Brasil","São Paulo","Sete Barras","Estrada Sete Barras a Juquiá.","-47.949","-24.353833","-47.949","-24.353833",NA,NA,"SPF00105961","SPF00105961","(Marchal) Frodin","2002","01",NA,"s.n.","Árvore 12m, fruto imaturo verde claro, folha discolor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-13 11:15:39-03","USP","SPF","117879","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Garcia, RJF","1993","04","20","Brasil","São Paulo","São Paulo","Parque Santo Dias","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,"SPF00117879","SPF00117879","(Marchal) Frodin","2002","01",NA,"391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-13 11:15:39-03","USP","SPF","117880","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Garcia, RJF","1993","09","17","Brasil","São Paulo","São Paulo","Parque Santo Dias","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,"SPF00117880","SPF00117880","(Marchal) Frodin","2002","01",NA,"413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-13 11:15:39-03","USP","SPF","117881","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Garcia, RJF","1993","11","10","Brasil","São Paulo","São Paulo","Parque Santo Dias","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,"SPF00117881","SPF00117881","(Marchal) Frodin","2002","01",NA,"434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-13 11:15:39-03","USP","SPF","133533","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Pirani, JR","1998","09","19","Brasil","São Paulo",NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu.","-46.733333","-23.987778","-46.733333","-23.987778","799","799","SPF00133533","SPF00133533","(Marchal) Frodin","2008",NA,NA,"4426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-13 11:15:39-03","USP","SPF","140615","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Moura, C","Kuhlmann, M","1956","11","09","Brasil","Rio de Janeiro",NA,"Rio do Funi. Próximo ao Estado de São Paulo.",NA,NA,NA,NA,NA,NA,"SPF00140615","SPF00140615","(Marchal) Frodin","1985",NA,NA,"4047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-13 11:15:39-03","USP","SPF","141532","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Garcia, RJF","2000","03","16","Brasil","São Paulo",NA,"Parque Estadual da Serra do Mar, Núcelo Curucutu, trilha do campo.",NA,NA,NA,NA,"750","800","SPF00141532","SPF00141532","(Marchal) Frodin","2002","01",NA,"1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-11-13 11:15:39-03","USP","SPF","143896","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Fiaschi, P","2000","11","02","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha da Barra Grande.","-48.366667","-24.283333","-48.366667","-24.283333",NA,NA,"SPF00143896","SPF00143896","(Marchal) Frodin","2002",NA,NA,"445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-13 11:15:39-03","USP","SPF","164934","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Custódio-Filho, A","1983","10","20","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950","SPF00164934","SPF00164934 SPF00164934_1","(Marchal) Frodin","2004","08",NA,"1742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-11-13 11:15:39-03","USP","SPF","144152","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Fiaschi, P","2001","01","18","Brasil","São Paulo",NA,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia. Trilha para o Salto Grande, beirando o Rio Paraibuna.",NA,NA,NA,NA,NA,NA,"SPF00144152","SPF00144152 SPF00144152_1","(Marchal) Frodin","2002",NA,NA,"540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-13 11:15:39-03","USP","SPF","145440","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Ivanauskas, NM","1995",NA,NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"SPF00145440","SPF00145440","(Marchal) Frodin","2002","01",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-11-13 11:15:39-03","USP","SPF","145570","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Fiaschi, P","2001","03","31","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.883333","-23.65","-45.883333","-23.65","900","900","SPF00145570","SPF00145570 SPF00145570_1","(Marchal) Frodin","2002",NA,NA,"725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-03-15 18:25:04-03","USP","SPF","147174","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Anônimo","Krieger, L","1952","05","05","Brasil","Minas Gerais",NA,"Serra de Ibitipoca",NA,NA,NA,NA,NA,NA,"SPF00147174","SPF00147174","(Marchal) Frodin",NA,NA,NA,"s.n.","Árvore pequena (5-6m), ramos frágeis, na mata, flores esverdeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-13 11:15:39-03","USP","SPF","168952","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Thomas, WW","2004","09","21","Brasil","Bahia","Camacan","RPPN Serra Bonita","-39.565278","-15.391389","-39.565278","-15.391389","820","820","SPF00168952","SPF00168952 SPF00168952_1","(Marchal) Frodin","2006",NA,NA,"14232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-13 11:15:39-03","USP","SPF","169395","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Fiaschi, P","2005","03","18","Brasil","Bahia","Camacan","RPPN Serra Bonita","-39.565278","-15.391667","-39.565278","-15.391667","850","850","SPF00169395","SPF00169395","(Marchal) Frodin","2006",NA,NA,"2851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-11-13 11:15:39-03","USP","SPF","174498","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Wesenberg, J","Wesenberg, J","2005","02","13","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-43.013056","-22.463611","-43.013056","-22.463611","1585","1585","SPF00174498","SPF00174498","(Marchal) Frodin","2005","04","19","558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-13 11:15:39-03","USP","SPF","175115","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Amorim, AMA","2005","07","27","Brasil","Bahia","Camacan","RPPN Serra Bonita","-39.569722","-15.381111","-39.569722","-15.381111","900","900","SPF00175115","SPF00175115 SPF00175115_1","(Marchal) Frodin","2006","06",NA,"4178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-11-13 11:15:39-03","USP","SPF","175637","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Fiaschi, P","2006","06","22","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-45.020944","-23.236694","-45.020944","-23.236694","1050","1050","SPF00175637","SPF00175637","(Marchal) Frodin","2006","06",NA,"3048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-11-13 11:15:39-03","USP","SPF","175638","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Fiaschi, P","2006","06","22","Brasil","São Paulo","Cunha","Pedra da Macela","-44.813444","-24.522917","-44.813444","-24.522917","1810","1810","SPF00175638","SPF00175638 SPF00175638_1","(Marchal) Frodin","2006","06",NA,"3080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-13 11:15:39-03","USP","SPF","182661","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Anônimo","Lobão, AQ","2007","10","25","Brasil","São Paulo","Bertioga",NA,"-46.058333","-23.805667","-46.058333","-23.805667",NA,NA,"SPF00182661","SPF00182661","(Marchal) Frodin",NA,NA,NA,"1454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-11-13 11:15:39-03","USP","SPF","189675","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Forzza, RC","2007","01","23","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata ao lado da guarita de entrada do Parque, seguindo o aceiro.","-43.883333","-21.716667","-43.883333","-21.716667","1100","1700","SPF00189675","SPF00189675","(Marchal) Frodin","2007",NA,NA,"4410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-11-13 11:15:39-03","USP","SPF","176504","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Forzza, RC","2005","01","18","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata da Gruta do Peão.","-43.866667","-21.15","-43.866667","-21.15","1600","1600","SPF00176504","SPF00176504","(Marchal) Frodin","2006",NA,NA,"3927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-13 11:15:39-03","USP","SPF","202291","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Ilegível",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00202291",NA,"(Marchal) Frodin","2012","04",NA,"107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-13 11:15:39-03","USP","SPF","203505","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Anônimo","Zipparro, VB","2008","07","24","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta","-45.033333","-23.516667","-45.033333","-23.516667",NA,NA,"SPF00203505","SPF00203505","(Marchal) Frodin",NA,NA,NA,"2459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
