"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","locality","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","infraspecificEpithet"
"289","2020-08-04 12:48:47-03","UFU","HUFU","8432","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Nakajima, J.N.; Romero, R.; Cesar, R. & Zanini, E.","905","1995","03",NA,"Brasil","Minas Gerais",NA,"Subarbusto, ca. 0,4 m. Cálice esverdeado, corola e estames brancos.; Campo sujo.","HUFU00036764","HUFU00036764","Arantes, A.A.A.","Parque Nacional da Serra da Canastra, Estrada para Sacramento. Garagem das Pedras.","20","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-05-06 12:01:09-03","UFU","HUFU","14009","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Nakajima, J.N.; Romero, R.; Furlan, A. & Farinaccio, M.A.","2251","1997","02",NA,"Brasil","Minas Gerais",NA,"Subarbusto, ca. 0,6 m. Cálice marrom, corola e estames creme.; Afloramento rochoso.","HUFU00036766","HUFU00036766","Kawasaki, M.L.","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, próximo a torre de observação.","22","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-08-04 12:48:55-03","UFU","HUFU","9585","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","2667","1995","07",NA,"Brasil","Minas Gerais",NA,"Subarbusto, ca. 0,4 m. Frutos de vermelhos negros.; Campo sujo.","HUFU00036773","HUFU00036773","Arantes, A.A.A.","Parque Nacional da Serra da Canastra, Garagem de Pedras.","19","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-05-06 12:01:09-03","UFU","HUFU","35651","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Nakajima, J.N.; Romero, R.; Hattori, E.K.O.; Santos, P.A.M.; Volpi, R.L. & Pacheco, R.A.","3781","2003","11",NA,"Brasil","Minas Gerais",NA,"Arbusto, ca. 1,5 m. Frutos imaturos verdes.; Mata de galeria.","HUFU00036768","HUFU00036768","Rosa, P.O.","Parque Nacional da Serra da Canastra, Estrada para Escada de Pedras. Vão na Fazenda José Onório.","29","Delfinópolis","-46.653333","-20.434444","841","841",NA,NA,"2008","05","-46.653333","-20.434444",NA,NA,NA,NA,NA,NA,NA
"293","2019-05-06 12:01:09-03","UFU","HUFU","7814","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Ferreira, W.M.; Fernandes, M.S.","645","1993","08",NA,"Brasil","São Paulo",NA,"Arbusto, ca. 2 m. Flores brancas perfumadas.; Campo rupestre.","HUFU00018114",NA,"Rosa, P.O.","Morro do Forno","19","Altipópolis",NA,NA,NA,NA,NA,NA,"2010","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-08-04 12:48:47-03","UFU","HUFU","6083","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Romero, R.; Nakajima, J.N. & Simão, D.","1122","1994","08",NA,"Brasil","Minas Gerais",NA,"Arbusto, ca. 0,5 m. Frutps de vermelho a vinho.","HUFU00036769","HUFU00036769","Arantes, A.A.A.","Parque Nacional da Serra da Canastra, Na base do morro.","20","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-05-06 12:01:09-03","UFU","HUFU","15518","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","4301","1997","06",NA,"Brasil","Minas Gerais",NA,"Subarbusto, ca. 0,4 m. Frutos imaturos esverdeados, maduros avermelhados.; Campo limpo associado a afloramento rochoso.","HUFU00036771","HUFU00036771","Kawasaki, M.L.","Parque Nacional da Serra da Canastra, Vale dos Cândidos, próximo ao córrego das Posses.","27","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","chapadensis","Aulomyrcia chapadensis","O.Berg",NA,"Riedel, L","s.n.",NA,NA,"Southern America","Brazil","Goiás",NA,"Oreas; HABITAT: Oreas",NA,NA,NA,"in campis editis lapidosis supra planitiem altam Chapada de S. Marcos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","thyrsiflora","Aulomyrcia thyrsiflora","O.Berg",NA,"Claussen, P","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Original herbarium: Mart.",NA,NA,NA,"in altis ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2016-04-07 09:43:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","thyrsiflora","Aulomyrcia thyrsiflora","O.Berg",NA,"Claussen, P","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Original herbarium: Mart.",NA,NA,NA,"in altis ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2016-04-07 09:43:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","thyrsiflora","Aulomyrcia thyrsiflora","O.Berg",NA,"Claussen, P","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Original herbarium: Mart.",NA,NA,NA,"in altis ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","thyrsiflora","Aulomyrcia thyrsiflora","O.Berg",NA,"Claussen, P","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Original herbarium: Mart.",NA,NA,NA,"in altis ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","thyrsiflora","Aulomyrcia thyrsiflora","O.Berg",NA,"Pohl, JBE","5761",NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Original herbarium: Mart.",NA,NA,NA,"ad Rancho de Francisco de Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2016-04-07 09:43:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","thyrsiflora","Aulomyrcia thyrsiflora","O.Berg",NA,"Pohl, JBE","5761",NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Original herbarium: Mart.",NA,NA,NA,"ad Rancho de Francisco de Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","thyrsiflora","Aulomyrcia thyrsiflora","O.Berg",NA,"Pohl, JBE","1049",NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Original herbarium: Mart.",NA,NA,NA,"ad Fazenda Bom Retiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2016-04-07 09:43:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","thyrsiflora","Aulomyrcia thyrsiflora","O.Berg",NA,"Pohl, JBE","1049",NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Original herbarium: Mart.",NA,NA,NA,"ad Fazenda Bom Retiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","thyrsiflora","Aulomyrcia thyrsiflora obtusifolia","(DC.) O.Berg",NA,"Martius, C","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"prope pagum Chapada, in parte prov. ejusdem dicta Distrito dos Diamantes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"obtusifolia"
"306","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","thyrsiflora","Aulomyrcia thyrsiflora petiolaris","O.Berg",NA,"Sellow, F","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"petiolaris"
"307","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","thyrsiflora","Aulomyrcia thyrsiflora obtusifolia","(DC.) O.Berg",NA,"Martius, C","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"prope pagum Chapada, in parte prov. ejusdem dicta Distrito dos Diamantes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"obtusifolia"
"308","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","thyrsiflora","Aulomyrcia thyrsiflora petiolaris","O.Berg",NA,"Sellow, F","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"petiolaris"
"309","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","vestita","Aulomyrcia vestita grandifolia","O.Berg",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"haud infrequens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia"
"310","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","vestita","Aulomyrcia vestita grandifolia","O.Berg",NA,"Pohl, JBE","1001",NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Oreas; HABITAT: Oreas",NA,NA,NA,"ad Rio S. Marcos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia"
"311","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","vestita","Aulomyrcia vestita parvifolia","O.Berg",NA,"Martius, C","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais",NA,"M(fr)",NA,NA,NA,"in campis editis ferruginosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parvifolia"
"312","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","vestita","Aulomyrcia vestita grandifolia","O.Berg",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"haud infrequens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia"
"313","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","vestita","Aulomyrcia vestita grandifolia","O.Berg",NA,"Pohl, JBE","1001",NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Oreas; HABITAT: Oreas",NA,NA,NA,"ad Rio S. Marcos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia"
"314","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","vestita","Aulomyrcia vestita parvifolia","O.Berg",NA,"Martius, C","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais",NA,"M(fr)",NA,NA,NA,"in campis editis ferruginosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parvifolia"
"315","2021-02-08 12:44:13-03","UFRGS","ICN","063718","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Hatschbach, G","34037","1974","02","América do Sul","Brasil","MT",NA,"Subarbusto de 35 cm de altura com flor alva.; Em campo cerrado",NA,NA,"Sobral, M","arredores","11","Itiquira","-54.1502990722656","-17.2089004516602",NA,NA,"148503","auto","1988","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-11-21 10:12:26-03","IBt","SP","154223","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Eiten, G; Eiten, LT","9747","1969","12",NA,"Brasil","Mato Grosso",NA,"Small shrubm ripe berries black.","SP032889","SP032889",NA,"255 along new road NNE of Vilaage of Xavantina, 6,5km due NNW of Rayal Society. 6,2km N along main road from turnoff to base Camp. By Sabino's house. In stand 6. 200m east of main road. Tree & scrub woodland cerrado. Burnst last dry season.","06","Barra do Garças","-51.75","-12.85","450","450",NA,NA,"1993","03","-51.75","-12.85",NA,NA,NA,NA,NA,NA,NA
"317","2019-11-21 10:12:26-03","IBt","SP","154495","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Eiten, G; Eiten, LT","8715","1968","09",NA,"Brasil","Mato Grosso",NA,"Shrub 1 1/4m tall, with single stem. Petals & filaments white, anthers cream. All specimens of this nº from one plant.","SP032884","SP032884",NA,"260km along new road NNE of village of Xavantina, at royal Society Geographic Society Base Camp. Inside low-tree & scrub cerrado woodland.","13","Barra do Garças","-51.75","-12.85","450","450",NA,NA,"1993","03","-51.75","-12.85",NA,NA,NA,NA,NA,NA,NA
"318","2019-11-21 10:12:26-03","IBt","SP","129735","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Eiten, G; Eiten, LT","8595","1968","09",NA,"Brasil","Mato Grosso",NA,"Shrub 1m tall, with 1few erect stems.","SP032888","SP032888",NA,"266km along new road NNE of Vilaage of Xavantina, 6,5km due NNW of Rayal Society. 6,2km N along main road from turnoff to base Camp. Cleared ground at junction of brookside forest with upland forest (inside edge of continuous Amazon forest). Sandy wa","06","Barra do Garças","-51.75","-12.85","450","450",NA,NA,"1993","03","-51.75","-12.85",NA,NA,NA,NA,NA,NA,NA
"319","2019-11-21 10:12:26-03","IBt","SP","296763","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Cavalcanti, TB; et al.","611","1990","08",NA,"Brasil","Distrito Federal",NA,"Subarbusto flor branca.Ocasional.",NA,NA,NA,"Fercal, APA da Cafuringa, a 38km do Cenargen. Cerrado, solo pedregoso, relevo ondulado.","09","Sobradinho",NA,NA,"910","910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-21 10:12:26-03","IBt","SP","296780","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Cavalcanti, TB; Assis, MC; Eggers, L; Pereira da Silva, G; Cordeiro, I","573","1990","08",NA,"Brasil","Distrito Federal",NA,"Subarbusto , flor branca.Ocasional.","SP032883","SP032883",NA,"Fercal, APA da Cafuringa, a 38km do Cenargen. Cerrado, solo pedregoso, relevo ondulado.","09","Sobradinho",NA,NA,"910","910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-21 10:12:26-03","IBt","SP","338306","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Killeen, TJ; Guillén, R; Roca, V","6795","1994","10",NA,"Bolívia","Santa Cruz",NA,"Subarbusto, frutos, bayas verdes.","SP032881","SP032881",NA,"Parque nacional Noel Kempff M.los Fierros 1: parcela permanente de cerrado. Campo cerrado.","14","Velasco","-60.856389","-14.547222","300","300",NA,NA,NA,NA,"-60.856389","-14.547222",NA,NA,NA,NA,NA,NA,NA
"322","2019-11-21 10:12:26-03","IBt","SP","339278","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Hashimoto, G","17346","1985","05",NA,"Brasil","Goiás",NA,"Arbusto de cerrado, 3m alt.",NA,NA,"Rosa, PO","BR 050, km 235","30","Campo Alegre de Goiás","-47.7783012390137","-17.6331005096436",NA,NA,"53964","auto","2008","05",NA,NA,NA,"28",NA,NA,NA,NA,NA
"323","2019-11-21 10:12:26-03","IBt","SP","79830","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Macedo, A","3290","1951","07",NA,"Brasil","Goiás",NA,"Subarebusto campestre, brancas aromáticas.","SP032882","SP032882",NA,NA,"09","Corumbá de Goiás","-48.8086013793945","-15.9236001968384",NA,NA,"41388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-21 10:12:26-03","IBt","SP","312094","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Hatschbach, G","43842","1981","04",NA,"Brasil","Goiás",NA,"Arbusto 1m alt., flor alva, campo cerrado.","SP032887","SP032887","Kawasaki, ML","5km O.","12","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,"85457","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-21 10:12:26-03","IBt","SP","131213","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Eiten, G; Eiten, LT","9575","1969","11",NA,"Brasil","Mato Grosso",NA,NA,"SP032890","SP032890","Jennings, L","Serra do Roncador, 6,0 km S od Córrego dos Porcos","26","Barra do Garças","-52.2566986083984","-15.8900003433228",NA,NA,"123012","auto","2008","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-21 10:12:26-03","IBt","SP","348653","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Krieger, L","2476","1956","07",NA,"Brasil","Minas Gerais",NA,"Arbusto do cerrado, flores brancas.",NA,NA,NA,"Serra do Curral.","07","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-21 10:12:26-03","IBt","SP","78119","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Heringer, EP","9480","1957","04",NA,"Brasil","Minas Gerais",NA,NA,"SP032886","SP032886","Kawasaki, ML","Perto de Paraopeba. Cerrado.","06","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,"26090","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-21 10:12:26-03","IBt","SP","262975","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Simão Bianchini, R; Bianchini, S","437","1993","07",NA,"Brasil","Minas Gerais",NA,"Subarbusto 30cm alt., frutos vermelhos.","SP032885","SP032885","Kawasaki, ML","Cerrado próximo a entrada do Parque Serra da Canastra.","26","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2014-09-23 10:58:54-03","G","G","G00301846","S","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","chapadensis","Aulomyrcia chapadensis","O. Berg","ISOTYPUS of Aulomyrcia chapadensis O. Berg","Riedel, L.","2498",NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=235484&base=img&lang=en","G00301846","G00301846","Lucas, E.",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,"2011","01","-53.08972222","-10.77305556",NA,"01",NA,NA,NA,NA,NA
"330","2014-09-23 10:58:54-03","G","G","G00222393","S","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","thyrsiflora","Aulomyrcia thyrsiflora","O. Berg","TYPUS of Aulomyrcia thyrsiflora O. Berg","Clausen, P. C. D.","90","1839",NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=213325&base=img&lang=en","G00222393","G00222393","?",NA,"00",NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA
"331","2014-09-23 10:58:54-03","G","G","G00222009","S","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","thyrsiflora","Aulomyrcia thyrsiflora var. lateriflora","O. Berg","HOLOTYPUS of Aulomyrcia thyrsiflora var. lateriflora O. Berg","Claussen, P.",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Minas Gerais",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=210675&base=img&lang=en","G00222009","G00222009","?",NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,NA,NA,NA,"var. lateriflora"
"332","2014-09-23 10:58:54-03","G","G","G00222009","S","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","thyrsiflora","Aulomyrcia thyrsiflora var. lateriflora","O. Berg","HOLOTYPUS of Aulomyrcia thyrsiflora var. lateriflora O. Berg","Claussen, P.",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Minas Gerais",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=210675&base=img&lang=en","G00222009","G00222009","?",NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,NA,NA,NA,"var. lateriflora"
