"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"433","2021-02-11 17:21:40-03","UFPR","UPCB","12871","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Ferrucci, S.","Hatschbach, G.","46677","1983","08","03",NA,"Brasil","Espírito Santo","São José do Caparaó","BLOQUEADO",NA,NA,NA,"Árvore, 5m. Mata..",NA,NA,NA,NA,"1984","01","01",NA,NA,"9999","9999",NA,NA,NA,NA,NA
"434","2015-01-23 10:40:00-02","MO","MOBOT","2991229","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","G.G. Neto","L.A.M. Silva|H.S. Brito","Silva 874","1980","6","17","South America","Brazil","Santa Catarina",NA,"Município de Santa Cruz de Cabrália. Estrada que liga S.C. de Cabrália ao Povoado de Santo André, numa extensão aprox. de 3 km. Vegetacão de Restinga. Solo arenoso. Próx. ao nivel do mar. Paralelo.","-39.01666","-16.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2018-04-25 12:21:00-03","MO","MOBOT","101041419","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","R. de O. Perdiz","André M. Amorim|et al.","Amorim 6474","2006","10","13","South America","Brazil","Bahia","Porto Seguro","Estrada que liga Eunápolis à Porto Seguro. RPPN Estação Veracruz.","-39.2022222","-16.4191667",NA,NA,NA,NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"436","2014-11-03 21:55:00-02","MO","MOBOT","3254389","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","M.S. Ferrucci","A.M. de Carvalho|Scott A. Mori|Brian M. Boom","Carvalho 612","1981","4","19","South America","Brazil","Bahia",NA,"Mpio de Ilhéus. Rodovia Ilhéus/ Canavieiras, km 33. Restinga arbóreo-arbustiva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2008-05-27 22:02:00-03","MO","MOBOT","169824","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","R.E. Gereau","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Gentry 58883","1987","9","3","South America","Brazil","São Paulo",NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 3","-46.93333","-24.25",NA,NA,NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-199",NA,"3"
"438","2008-05-27 22:02:00-03","MO","MOBOT","169863","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","R.E. Gereau","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Gentry 58893","1987","9","3","South America","Brazil","São Paulo",NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 3","-46.93333","-24.25",NA,NA,NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-199",NA,"8"
"439","2011-03-24 18:28:00-03","MO","MOBOT","2479314","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Ferrucci, M. S., //","M. Silvia Ferrucci|G.V. Somner","Ferrucci 1161","1997","7","31","South America","Brazil","Rio de Janeiro",NA,"Mangaratiba. Ilha de Marambaia, setor da Marinha, subida estrada para da Armacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2011-03-24 18:28:00-03","MO","MOBOT","2479334","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Ferrucci, M. S., //","M. Silvia Ferrucci|G.V. Somner","Ferrucci 1150","1997","7","27","South America","Brazil","Rio de Janeiro",NA,"Rio de Janeiro. Recreio dos Bandeirantes, Parque Ecológico Municipal Chico Mendes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2011-03-24 18:28:00-03","MO","MOBOT","2479353","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Ferrucci, M. S., //","M. Silvia Ferrucci|G.V. Somner","Ferrucci 1151","1997","7","27","South America","Brazil","Rio de Janeiro",NA,"Rio de Janeiro. Parque Municipal Zoobotánico Marapendi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2011-03-22 12:00:00-03","MO","MOBOT","2989443","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","T.D. Pennington","Ludwig Riedel","Riedel s.n.","1921","4",NA,"South America","Brazil","Bahia",NA,"Ahios (?).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2015-06-14 15:57:00-03","MO","MOBOT","2991509","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","P. Acevedo-Rodriguez","Scott A. Mori|John D. Mitchell|R. Voeks","Mori 16620","1984","7","7","South America","Brazil","Bahia",NA,"Município de Una. Ilhéus/Una Highway, just N of bridge on Rio Acuipé, ca. 30 km S of Ilhéus. 10m alt.",NA,NA,NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2008-05-27 22:02:00-03","MO","MOBOT","2991729","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Acevedo","Scott A. Mori","Mori 10518","1978","9","14","South America","Brazil",NA,NA,"Município de Mucuri. Área de Restinga com algumas manchas de Campos, a 7 Km a NW de Mucuri. Folha SE-24 (18-40d).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2014-11-03 21:37:00-02","MO","MOBOT","2991947","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Acevedo","Scott A. Mori|Brian M. Boom|A.M. de Carvalho","Mori 13713","1981","4","21","South America","Brazil","Bahia",NA,"Municipality of Ilhéus, on road from Olivenca to Una, 20 km S of Olivenca. Prairie-like open area bordered by mangrove swamp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2008-05-27 22:02:00-03","MO","MOBOT","2992306","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","G.V. Somner","José R. Pirani","Pirani 2895","1993",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Mun. Arraiel de Cabo, a 23Km de trovo de Cabo Frio, na Praia do Macambaba. Restinga baixa e descentínua. Área das Salinas PRING S.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2008-05-27 22:02:00-03","MO","MOBOT","2992479","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","T.D. Pennington","A. Castellanos","Castellanos 7479","1965",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Tijuca. GB, Reserva Biológica de Jacarepaguá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2012-04-13 08:47:00-03","MO","MOBOT","2992612","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","T.D. Pennington","Harold E. Strang","Strang 7473","1965","5","4","South America","Brazil","Rio de Janeiro",NA,"Tijuca. GB, Restinga de Itapeba, Estr. do Pontal, próximo ao Recreio dos Bandeirantes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"449","2013-05-07 06:03:00-03","MO","MOBOT","2992675","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","T.D. Pennington","Ynés Mexia","Mexia 4532","1930","3","29","South America","Brazil","Minas Gerais",NA,"Vicosa, Agricultural College lands. Hills above Chacha Valley; edge of cut-over woods.",NA,NA,NA,NA,NA,NA,"690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2012-04-13 08:48:00-03","MO","MOBOT","2992743","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","T.D. Pennington","Harold E. Strang","Strang 7969","1965","4","25","South America","Brazil","Rio de Janeiro",NA,"Tijuca. GB, Agulhinha de Copacabana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"451","2013-05-07 06:03:00-03","MO","MOBOT","2992875","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","T.D. Pennington","Ynés Mexia","Mexia 4442","1930","3","8","South America","Brazil","Minas Gerais",NA,"Vicosa. Agricultural College lands; Chacha Valley at top of stream bank.",NA,NA,NA,NA,NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2008-05-27 22:02:00-03","MO","MOBOT","2993112","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","T.D. Pennington","Gert G. Hatschbach","Hatschbach 46677","1983","8","3","South America","Brazil","Espírito Santo",NA,"S. José do Caparaó, arredores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2011-04-18 18:00:00-03","MO","MOBOT","2993270","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","T.D. Pennington","Pedro Acevedo-Rodríguez|Thomas L. Wendt|C. Olivera","Acevedo-Rodríguez 1460","1986","8","16","South America","Brazil","Rio de Janeiro",NA,"Mun. de Rio de Janeiro, Restinga de Grumari,.",NA,NA,NA,NA,NA,NA,"4.00000000","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2012-04-17 13:42:00-03","MO","MOBOT","2993765","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","T.D. Pennington","J.P. Lanna S.","Lanna Sobrinho 669","1964","4","23","South America","Brazil","Rio de Janeiro",NA,"GB, Tijuca, Estr. Vista Chinesa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"455","2008-05-27 22:02:00-03","MO","MOBOT","3320905","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","G.V. Somner","André M. Amorim","Amorim 2550","1998","9","14","South America","Brazil","Bahia",NA,"Mun de Porto Seguro, Parque Nacional de Monte Pascoal. Coletas realizadas nos cordões arenosos proximo a Reserva Indigena de Barra Velha. Restinga arbustiva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2011-02-04 14:42:00-02","MO","MOBOT","3452914","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pedro Acevedo-Rodríguez|Cyl Farney","Acevedo-Rodríguez 1422","1986","8","10","South America","Brazil","Rio de Janeiro",NA,"Mun. de Saquarema, em mata de restinga, 2 km da praia de Jacuné hacia Saquarema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2008-05-27 22:02:00-03","MO","MOBOT","3453369","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"C.M.B. Correia","Correia 185","1990","9","12","South America","Brazil","Rio de Janeiro",NA,"Mun. Nova Friburgo, Reserva Ecologica Municipal de Macaé de Cima, Nascente do Rio das Flores.","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-11-10 04:40:00-03","MO","MOBOT","3453377","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"H. C. de Lima","Lima 3803","1990","6","3","South America","Brazil","Rio de Janeiro",NA,"Mun. Nova Friburgo, Reserva Ecologica Municipal de Macaé de Cima, Estrada entre Hotel Säo Joäo e Sítio Fazenda Velha.","-42.5","-22.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2018-01-24 11:34:00-02","MO","MOBOT","101024810","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","R. Perdiz","Jomar G. Jardim|A.M. de Carvalho|Sérgio C. de Sant'Ana|Edgar B. dos Santos|A.Gois Neto","Jardim 239","1993","7","29","South America","Brazil","Bahia","Ilhéus","5 a 6 km SW de Olivença, na estrada que liga Olivença ao povoado do Maruim.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"1"
"460","2020-08-31 09:10:02-03","INPA","INPA","203605","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Ferrucci, MS","Hatschbach, GG","69189","1999","05","20","Southern America","Brasil","Espírito Santo","Conceiçao da Barra","Itaúnas","-39.7322006225586","-18.5932998657227",NA,NA,"INPA0203605","INPA0203605 INPA0203605_e",NA,NA,"1999",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"461","2020-08-31 09:10:02-03","INPA","INPA","124666","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Ferrucci, MS","Hatschbach, GG","46677","1983","08","03","Southern America","Brasil","Espírito Santo",NA,"São José do Caparaó, arredores",NA,NA,NA,NA,"INPA0124666","INPA0124666 INPA0124666_e",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-08-31 09:10:02-03","INPA","INPA","213014","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Vianna, FS","795","1953","08","12","Southern America","Brasil","Rio de Janeiro",NA,"Cabo frio com Arraial do Cabo, pontal beach (praia).",NA,NA,NA,NA,"INPA0213014","INPA0213014 INPA0213014_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-08-31 09:10:02-03","INPA","INPA","203612","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Somner, GV","Hatschbach, GG","68500","1998","10","13","Southern America","Brasil","Bahia","Valença","Bom Jardim","-39.0731010437012","-13.3703002929688",NA,NA,"INPA0203612","INPA0203612 INPA0203612_e",NA,NA,"1998",NA,NA,"43634","auto",NA,NA,NA,NA,NA,NA,NA
"464","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","27242",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","aff. emarginata","Cupania aff. emarginata","Cambess.","R. Perdiz/2011","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2585","2006","07","12",NA,"Brasil","Espírito Santo","Colatina","Alto Moacir, Prop.: Lalau","-40.558611","-19.339167",NA,"Arvoreta 6m, frutos verdes. Ambiente rupestre.","MBML027242",NA,"270","270",NA,NA,NA,NA,NA,"40W33'31","19S20'21",NA,NA,NA,NA,NA
"465","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","12951",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","M. S. Ferrucci/1999","G. Hatschbach; et al","69189","1999","05","20",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas","-39.708889","-18.4225",NA,"Árvore, 5m, flor creme. Restinga arbórea. EX HERB MBM","MBML012951",NA,NA,NA,NA,NA,NA,NA,NA,"39W42'32","18S25'21",NA,NA,NA,NA,NA
"466","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","13106",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"C. N. de Fraga; et al","238","1995","10","01",NA,"Brasil","Espírito Santo","São Mateus","Ilha de Guriri","-39.755833","-18.7375",NA,"Formação aberta de clusia. Folhas verdes, frutos com formas amarelas, árvore de +/- 4,0m.","MBML013106",NA,NA,NA,NA,NA,NA,NA,NA,"39W45'21","18S44'15",NA,NA,NA,NA,NA
"467","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","33006",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","L.F.S. Magnago/16-02-2007","P. F. Souza; et al","149","2006","04","30",NA,"Brasil","Espírito Santo","Vila Velha","Morada do Sol","-40.343333","-20.462222",NA,"Arvoreta 4m de alt. Fruto verde. Beira de estrada.","MBML033006",NA,NA,NA,NA,NA,NA,NA,NA,"40W20'36","20S27'44",NA,NA,NA,NA,NA
"468","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","33056",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","L.F.S. Magnago/24-07-2007","P. F. Souza; et al","232","2007","01","28",NA,"Brasil","Espírito Santo","Vila Velha","Morada do Sol","-40.343333","-20.462222",NA,"Arbusto 5m de alt. Botões albos. Borda da Rod. do Sol.","MBML033056",NA,NA,NA,NA,NA,NA,NA,NA,"40W20'36","20S27'44",NA,NA,NA,NA,NA
"469","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","33103",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","L.F.S. Magnago/16-02-2007","P. F. Souza; et al","125","2006","03","12",NA,"Brasil","Espírito Santo","Vila Velha","Morada do Sol","-40.343333","-20.462222",NA,"Arbusto 2m de alt. Botão verde. Mata.","MBML033103",NA,NA,NA,NA,NA,NA,NA,NA,"40W20'36","20S27'44",NA,NA,NA,NA,NA
"470","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","37418",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","M.S. Ferrucci/Fev.2010","C. N. de Fraga; P.H.Labiak","2192","2008","07","23",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas. Margem da Represa. Floresta Ombrófila Densa Baixo-Montana.","-40.478333","-20.274444",NA,"Árvore ca.10m. Frutos imaturos verdes.","MBML037418",NA,"170","170",NA,NA,NA,NA,NA,"40W28'42","20S16'28",NA,NA,NA,NA,NA
"471","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","41236",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","A.M. Assis/Abril-2009","A. M. Assis; M. D. S. Demuner","2029","2009","04","21",NA,"Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves. Fragmento de floresta de restinga. Acesso pela Rodovia ES-261.","-40.977222","-21.218333",NA,"Arbusto 5 m. Flores amarelas. Frutos verdes. Restinga. Formação florestal não inundável (Mata Seca).","MBML041236",NA,"8","8",NA,NA,NA,NA,NA,"40W58'38","21S13'6",NA,NA,NA,NA,NA
"472","2020-09-03 19:37:20-03","MBML","MBML-HERBARIO","43660",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"T.B. Flores; D. Folli & J.S. Ciqueria","229","2009","08","28",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga, rua de terra área de invasão a 30m do mar","-39.724167","-19.191667",NA,"Árvore com aproximadamente 2m alt., frutos amarelos","MBML043660",NA,NA,NA,NA,NA,NA,NA,NA,"39W43'27","19S11'30",NA,NA,NA,NA,NA
"473","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","44182",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","P. Fiaschi/2010","G.M. Carvalho; F.B. Matos & L. Daneu","125","2009","09","23",NA,"Brasil","Bahia","Porto Seguro","Parque Nacional do Pau-Brasil. Floresta de Tabuleiros. Borda de Floresta de Mussununga","-39.25","-16.5",NA,"Árvore ca 6m alt. Frutos imaturos verde amarelados","MBML044182",NA,"100","100",NA,NA,NA,NA,NA,"39W15'","16S30'",NA,NA,NA,NA,NA
"474","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","45292",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"A. P. Fontana; L. Kollmann & K.A. Brahim","7383","2011","10","20",NA,"Brasil","Rio de Janeiro","Macaé","Cabiúnas, Terminal Cabiúnas,área de supressão florestal.","-41.725556","-22.289444",NA,"Árvore ca 12m. Frutos com sementes de arilo laranja","MBML045292",NA,"39","39",NA,NA,NA,NA,NA,"41W43'32","22S17'22",NA,NA,NA,NA,NA
"475","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","49086",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Camb.",NA,"L. Kollmann","12935","2013","10","16",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Dores de Macabu","-41.536667","-22.009444",NA,"Árvore 6m ao sol, flores brancas","MBML049086","MBML049086","5","5",NA,NA,NA,NA,NA,"41W32'12","22S0'34",NA,NA,NA,NA,NA
"476","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","6204",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"B. Weinberg","391","1980","04",NA,NA,"Brasil","Espírito Santo","Vila Velha ?","Rodovia 060 KM15","-40.2924995422363","-20.3297004699707",NA,"Mais ou menos 5 m de altura.","MBML006204",NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA
"477","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","6205",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"B. Weinberg","390","1980","04",NA,NA,"Brasil","Espírito Santo","Vila Velha ?","Rodovia 060 KM25","-40.2924995422363","-20.3297004699707",NA,NA,"MBML006205",NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA
"478","2021-03-04 11:06:24-03","UFRB","HURB","3979","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","J.P. Pirani","Queiroz, L.P. de; et al.","2457","1990","04","23",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da Companhia Vale do Rio Doce;","-40.8","-19.983333",NA,NA,"HURB000003979",NA,"10","20","2002","04",NA,NA,NA,"40°48' W","19°59' S",NA,NA,NA,NA,NA
"479","2021-03-04 11:06:24-03","UFRB","HURB","17066","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","S.Z.Cordeiro","Lima, H.; Novaes, C.; Soares, I.",NA,"2009","05","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia;","-43.2075004577637","-22.9027996063232",NA,"HUNI 4406 / Material doado pelo Colegio Militar do Rio de Janeiro (CMRJ).","HURB000017066",NA,NA,NA,"2016","07","29","57442","auto",NA,NA,NA,NA,NA,NA,NA
"480","2017-11-24 14:12:26-02","UFLA","ESAL","15115","S","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Villela, EA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Mata Camarinha","-43.3210983276367","-19.414400100708",NA,"árvore; 11,50; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA
"481","2019-06-10 10:11:39-03","FZB-BH","BHZB","7657","S","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,NA,"Rezende, S.G.","2580","2008","08","10",NA,"Brasil","MG","Mariana","Região da mina de fábrica nova","-43.432222","-20.197222",NA,"Submontana de encosta com solo raso. Doada pela SETE Soluções Consultoria. Lat. 20° 11' 50'' S; Long. 43° 25' 56'' O; 1011m. Outro coletor: Pena, FSR. & Neves, GS.",NA,NA,"1011","1011",NA,NA,NA,NA,NA,"43W 25' 56''","20S 11' 50''",NA,NA,NA,NA,NA
"482","2019-06-10 10:11:39-03","FZB-BH","BHZB","11384","S","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,NA,"Rezende, S.G.","5149","2015","07","29",NA,"Brasil","MG","Mariana","Região do distrito de Camargos","-43.4160995483398","-20.377799987793",NA,"Com duplicata.",NA,NA,"725","725",NA,NA,NA,"33524","auto","43 ° 23' 10''","20 °15' 05''",NA,NA,NA,NA,NA
"483","2019-06-10 10:11:39-03","FZB-BH","BHZB","7164","S","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"Mendes, M.S.","Rezende, S.G et al.","2287","2007","10","09",NA,"Brasil","MG","Santa Bárbara","Região Sumidouro","-43.501667","-20.023056",NA,"Doação Sete Soluções Consultoria em Novembro de 2008. BHCB 122105. Outros coletores: Mendes, M.S. Pena, F.S.R. Neves, G.S. Lat: 20º 1' 23 S, Long: 43º 30' 6, W; Alt: 777 m.",NA,NA,"777","777",NA,NA,NA,NA,NA,"43W 30' 06","20S 01' 23",NA,NA,NA,NA,NA
