"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"150","2008-05-27 22:02:00-03","MO","MOBOT","2851670","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","W. Anderson","Ezechias P. Heringer","Heringer 6587","1981",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu, ribeirão Taboca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","2851690","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Niedenzu","Per Dusén","Dusén 10876","1910",NA,NA,"South America","Brazil","Paraná",NA,"Desvio Ribas, in campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","2851779","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","W.R. Anderson","Ezechias P. Heringer","Heringer 6776","1981",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2009-06-25 13:32:00-03","MO","MOBOT","2851791","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","W.R. Anderson","William R. Anderson","Anderson 11513","1975","2","21","South America","Brazil","Goiás",NA,"Mun. Cristalina: Ca. 7 km E of Cristalina, on Brasília-Belo Horizonte highway; sandy campo.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","2851859","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"James A. Ratter","Ratter 2885","1976",NA,NA,"South America","Brazil","Distrito Federal",NA,"Fazneda Agua Limpa (University of Basília field station), near Vargem Bonita, c. 18 km. SSW of Brasília TV tower. In campo sujo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2009-06-25 13:32:00-03","MO","MOBOT","2851881","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","W.R. Anderson","William R. Anderson","Anderson 8050","1973","4","3","South America","Brazil","Goiás",NA,"10 km by road N of Cristalina; campo limpo in sandy soil, wet in some places.",NA,NA,"1080.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","2852041","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","W.R. Anderson","Ezechias P. Heringer","Heringer 6441","1981",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu, lado esquerdo do local da futura barragen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","2852145","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","W. Anderson","Ezechias P. Heringer","Heringer 6442","1981",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu, lado esquerdo do local da futura barragen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2012-04-20 18:00:00-03","MO","MOBOT","2852185","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","W.R. Anderson","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","Heringer 6127","1981","11","2","South America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu. Campo, solo cinza cascalhento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","2852489","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","W. Anderson","Ezechias P. Heringer","Heringer 6474","1981",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomew, lado esquerdo da futura barragem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","2852513","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","W. Anderson","Ezechias P. Heringer","Heringer 6586","1981",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu, adjacências do Ribeirão Taboca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","2852605","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","W. Anderson","B.A.S. Pereira","Pereira 223","1982",NA,NA,"South America","Brazil","Distrito Federal",NA,"Lago Parenoá Norte, margem direita, próximo das ilhotas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","2852664","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","W.R. Anderson","Ezechias P. Heringer","Heringer 5776","1980",NA,NA,"South America","Brazil","Distrito Federal",NA,"Córrego Quilombo. Margem da BR-251.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","2852733","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","W.R. Anderson","Ezechias P. Heringer","Heringer 5644","1980",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-08-31 09:03:43-03","INPA","INPA","245452","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Correia, CAS","Carvalho, PS","248","2007","04","16","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Sucupira","-48.001389","-16.503889",NA,NA,NA,NA,"INPA0245452","INPA0245452 INPA0245452_e","-48.001389","-16.503889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-08-31 09:03:43-03","INPA","INPA","245508","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.",NA,"Cezare, CHG","131","2007","09","26","Southern America","Brasil","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-47.946","-16.7813","765","765",NA,NA,"INPA0245508","INPA0245508 INPA0245508_e","-47.946","-16.7813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-08-31 09:03:43-03","INPA","INPA","245771","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Proença, CEB","Proença, CEB","3579","2008","10","29","Southern America","Brasil","Distrito Federal",NA,"Memorial das Idades do Brasil. Em frente à ML11.","-47.804444","-15.78","1053","1053",NA,NA,"INPA0245771","INPA0245771 INPA0245771_e","-47.804444","-15.78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2017-11-24 14:11:18-02","UFLA","ESAL","2603","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","M. C. H. Mamede","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,NA,NA,"arbusto; 2,5; ;; cerrado",NA,NA,NA,NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2017-11-24 14:11:18-02","UFLA","ESAL","4034","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","M. Candida H. Mamede","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Rosário","-44.8711013793945","-21.3169002532959",NA,NA,NA,"arbusto; 2,0; ;; cerrado",NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2017-11-24 14:11:18-02","UFLA","ESAL","3019","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","M. C. H. Mamede","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Rosário","-44.8711013793945","-21.3169002532959",NA,NA,NA,"arbusto; 2,0; ;; cerrado",NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-10 12:24:58-03","UFG","UFG","60798","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Francener, A.","Francener, A.; Fernandes-Júnior, A.J.","1272","2013","01","20",NA,"Brasil","Goiás","Cristalina",NA,"-47.523611","-16.793611","985","985",NA,"Subarbusto, 60 cm, heliófilo. Folhas coriáceas com corola amarela.","UFG0060798","UFG0060798","-47.523611","-16.793611","2013",NA,NA,"08",NA,"08",NA,NA,NA,NA,NA
"171","2020-11-10 12:24:58-03","UFG","UFG","17896","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Proenca, C.","Proenca, C.; et al.","1318","1995","10","29",NA,"Brasil","Goiás","Cristalina","Serra dos Topázios","-47.666667","-15.75",NA,NA,NA,"Arbusto retorciso 1,3 m. Flor amarelo-avermelhado, relativamente freque. gls. das flores imaturas de cor chocolate; flores do dia secretando óleo e pétalas cuculadas.","UFG0017896","UFG0017896","-47.666667","-15.75","1995",NA,NA,"10",NA,"29",NA,NA,NA,NA,NA
"172","2020-11-10 12:24:58-03","UFG","UFG","27756","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Francener, A.","Rizzo, J.A.; et al.","12551","2004","11","21",NA,"Brasil","Goiás","Goiandira",NA,"-48.135556","-18.011944",NA,NA,NA,"Erva de 20cm de altura, subterrânea, inflorescência verde-amarelada.","UFG0027756","UFG0027756","-48.135556","-18.011944","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-12-19 11:19:29-03","UFG","UFG","42408","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Francener, A.","Delprete, P.G.; et al.","10491","2007","12","20",NA,"Brasil","Goiás","Pirenópolis","Parque Estadual da Serra dos Pireneus","-48.866111","-15.800833","1250","1250",NA,NA,"UFG0042408","UFG0042408","-48.866111","-15.800833","2010",NA,NA,"01",NA,"10",NA,NA,NA,NA,NA
"174","2020-11-10 12:24:58-03","UFG","UFG","60494","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Santos, F.M.","Santos, F.M.; et al.","669","2016","11","02",NA,"Brasil","Goiás","Luziânia",NA,"-48.267175","-16.332111",NA,NA,NA,"Arbusto. Flor amarelada. Frutos maduros, drupáceos, amarelados.","UFG0060494","UFG0060494","-48.267175","-16.332111","2016",NA,NA,"11",NA,"02",NA,NA,NA,NA,NA
"175","2020-11-10 12:24:58-03","UFG","UFG","16469","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Francener, A.","Ferreira, H.D.","2780","1995","02","04",NA,"Brasil","Goiás","Pirenópolis",NA,"-48.9592018127441","-15.852499961853",NA,NA,NA,"Cálice ferruginoso. Corola amarela. Subarbusto de 40 cm de alt.","UFG0016469","UFG0016469",NA,NA,"2009","40887","auto","03",NA,"17",NA,NA,NA,NA,NA
"176","2020-11-10 12:24:58-03","UFG","UFG","16748","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Francener, A.","Monteiro, C.H.","108","1995","02","23",NA,"Brasil","Goiás","Pirenópolis","Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Herb. +_ 40 cm, caule verde com manchas vinosas e pelos alvos, folhas verdes disc. escapo floral ferruginoso, botões florais com glândulas amarelas, cálice ferrug. corola a.","UFG0016748","UFG0016748",NA,NA,"2009","40887","auto","03",NA,"19",NA,NA,NA,NA,NA
"177","2020-11-10 12:24:58-03","UFG","UFG","6278","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Francener, A.","Rizzo, J.A.; Barbosa, A.","6178","1971","04","07",NA,"Brasil","Goiás","Pirenópolis","Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Corola amarela. 0,50 m.","UFG0006278","UFG0006278",NA,NA,"2009","40887","auto","03",NA,"19",NA,NA,NA,NA,NA
"178","2020-11-10 12:24:58-03","UFG","UFG","8695","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Francener, A.","Rizzo, J.A.","8650","1972","11","29",NA,"Brasil","Goiás","Cristalina","Serra dos Topázios","-47.6136016845703","-16.7686004638672",NA,NA,NA,"Caule decumbente. Corola amarela. 10 cm.","UFG0008695","UFG0008695",NA,NA,"2015","85457","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-04 10:29:07-03","UFRPE","HST","16380","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","A.Francener","A.M.Miranda; R. Costa et V.F. Silva","5888","2009","05","12",NA,"Brasil","Piauí","Uruçuí","Barra da volta","-44.5560989379883","-7.22944021224976",NA,NA,NA,"Árvore ca. 6 m alt.; caule marrom; folhas levemente coriáceas, discolores, abaxialmente verde-claro; flores amarelas, em senescência avermelhada.","HST016380","HST016380_v HST016380_v1",NA,NA,"2016","137737","auto","07",NA,"14",NA,NA,NA,NA,NA
"180","2020-09-12 05:00:02-03","US","US","2989252","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"E. P. Heringer, T. S. Figueiras, R. C. de Mendonça & B. A. S. Pereira","6127","1981","2","2","South America - Neotropics","Brazil","Brasília",NA,"Bacia do Rio São Bartolomeu",NA,NA,NA,NA,NA,NA,"US01874576","US01874576_01 US01874576_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"181","2020-09-12 05:00:02-03","US","US","2989254","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","6776","1981","4","13","South America - Neotropics","Brazil","Brasília",NA,"Bacia do Rio São Bartolomeu",NA,NA,NA,NA,NA,NA,"US01874574","US01874574_01 US01874574_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","2555676","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"H. S. Irwin, R. Souza & R. R. Santos","10322","1965","11","16","South America - Neotropics","Brazil",NA,NA,"ca. 10 km E of Cabeceiras (Serra do Rio Preto)","-47","-16","1000",NA,NA,NA,"US01874579","US01874579_01 US01874579_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","2577834","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"E. P. Heringer","8439/633","1961","6","20","South America - Neotropics","Brazil","Brasília",NA,"Parque Zoobotânico",NA,NA,NA,NA,NA,NA,"US01874591","US01874591_01 US01874591_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","3283937","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"J. H. Kirkbride","5749","1983","11","23","South America - Neotropics","Brazil","Brasília",NA,"Perto de DF 06, 10km S de Planaltina","-47.63","-15.73","1000",NA,NA,NA,"US01874569","US01874569_01 US01874569_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","2954172","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas","3535","1980","2","28","South America - Neotropics","Brazil","Brasília",NA,"Bacia do Rio São Bartolomeu.",NA,NA,NA,NA,NA,NA,"US01874583","US01874583_01 US01874583_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","2989257","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","6159","1981","2","10","South America - Neotropics","Brazil","Brasília",NA,"Bacia do Rio São Bartolomeu, adjacências do Ribeirão Taboca.",NA,NA,NA,NA,NA,NA,"US01874571","US01874571_01 US01874571_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","2989255","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"B. A. S. Pereira","223","1982","4","20","South America - Neotropics","Brazil",NA,NA,"Lago Paranoá Norte, margem direita, próximo das ilhotas.",NA,NA,NA,NA,NA,NA,"US01874573","US01874573_01 US01874573_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","1440200","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"-- Gardner","2496",NA,NA,NA,"South America - Neotropics","Brazil","Brasilândia de Minas",NA,NA,NA,NA,NA,NA,NA,NA,"US01874588","US01874588_01 US01874588_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","2989253","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","6078","1981","1","28","South America - Neotropics","Brazil","Brasília",NA,"Bacia do Rio São Bartolomeu.",NA,NA,NA,NA,NA,NA,"US01874575","US01874575_01 US01874575_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","2989280","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","6204","1981","2","17","South America - Neotropics","Brazil","Brasília",NA,"Bacia do Rio São Bartolomeu",NA,NA,NA,NA,NA,NA,"US01874570","US01874570_01 US01874570_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","2956185","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas","2953","1979","12","18","South America - Neotropics","Brazil","Brasília",NA,"Bacia do Rio São Bartolomeu",NA,NA,NA,NA,NA,NA,"US01874577","US01874577_01 US01874577_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","2570191","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"G. Eiten & L. T. Eiten","5421","1963","8","30","South America - Neotropics","Brazil","Benedito Leite",NA,"several km west of village of São Domingos, on road to São Raimundo das Mangabeiras","-44.68","-6.82","350","550",NA,NA,"US01874587","US01874587_01 US01874587_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","2989256","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","6442","1981","3","16","South America - Neotropics","Brazil",NA,NA,"Bacia do Rio São Bartolomeu, lado esquerdo do local da futura barragem",NA,NA,NA,NA,NA,NA,"US01874572","US01874572_01 US01874572_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","2752594","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"H. S. Irwin, R. Souza & R. R. Santos","13515","1966","3","4","South America - Neotropics","Brazil",NA,NA,"Serra dos Cristais, ca. 5 km S of Cristalina",NA,NA,"1200",NA,NA,NA,"US01874580","US01874580_01 US01874580_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","1495063","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"P. K. Dusén","10876","1910","11","29","South America - Neotropics","Brazil",NA,NA,"Desvio Ribas.",NA,NA,NA,NA,NA,NA,"US01874589","US01874589_01 US01874589_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"196","2020-09-12 05:00:02-03","US","US","2752595","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"H. S. Irwin, R. Souza & R. R. Santos","9725","1965","11","1","South America - Neotropics","Brazil","Cristalina",NA,"5 km S of Cristalina.",NA,NA,"1175",NA,NA,NA,"US01874578","US01874578_01 US01874578_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"197","2020-09-12 05:00:02-03","US","US","2889945","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"W. R. Anderson","8050","1973","4","3","South America - Neotropics","Brazil",NA,NA,"10 km by road N of Cristalina.",NA,NA,"1080",NA,NA,NA,"US01874582","US01874582_01 US01874582_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
