"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem"
"182","2021-03-16 17:56:58-03","UCS","HUCS","10549","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Smith, A.R.","1993",NA,NA,"Hatschbach, G.","1992","12","17","Brasil","Paraná","Cerro Azul","Rod. Cerro Azul p/Adrianópolis, próximo a descida para Ribeirão do Rocha","-49.261100769043","-24.823600769043","32006","Dos alforamentos de calcário","HUCS003793","auto","Pteridophyta","Polypodiales","58473",NA,NA,"HUCS003793",NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-16 17:56:58-03","UCS","HUCS","28140","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Smith, A.R.","2005",NA,NA,"Hatschbach, G.","2002","11","08","Brasil","Mato Grosso do Sul","Bonito","Rodovia Bonito - Campo dos Índios, próximo do Córrego Três Morros","-56.4818992614746","-21.1210994720459","71352","Barranco da beira do rio","HUCS003812","auto","Pteridophyta","Polypodiales","73911",NA,NA,"HUCS003812",NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-16 17:56:58-03","UCS","HUCS","21405","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Dittrich, V.A.O.","2002",NA,NA,"Silva, J.M.","2002","01","18","Brasil","Santa Catarina","Itapoá","Rodovia Guaratuba - Itapoá","-48.6161003112793","-26.1168994903564","18121","Terrícola. Floresta atlântica da planície litorânea","HUCS003799","auto","Pteridophyta","Polypodiales","3513",NA,NA,"HUCS003799 HUCS003799_01",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-08-16 08:40:49-03","UTFPR","HCF","17703","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","M.G. Caxambu","2015","10","07","M.G. Caxambu","2015","08","14","Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu, próximo às","-54.476667","-25.620333",NA,"erva ripária, ciófila, rupícola. Soros castanhos nas margens das folhas. Na ponte sobre o rio São João.",NA,NA,NA,NA,"6762",NA,NA,NA,"164","164","54°28'36 W","25°37'13,2 S",NA,NA,NA,NA
"186","2019-08-16 08:40:49-03","UTFPR","HCF","4637","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Cordeiro & E. Barboza","2007","02",NA,"A.R. Silva","2006","11","18","Brasil","PR","Piraquara","Mananciais da Serra","-48.981111","-25.497778",NA,"herbácea, semi-ciófila, terrestre, com soros nas margens das folhas.",NA,NA,NA,NA,"139",NA,NA,NA,"1021","1021","48°58'52 W","25°29'52 S",NA,NA,NA,NA
"187","2019-08-16 08:40:49-03","UTFPR","HCF","10614","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Cordeiro & G. Felitto","2012",NA,NA,"M.G. Caxambu","2012","04","28","Brasil","SP","Pariquera-Açu","Propriedade do Sr. Flávio","-47.854083","-24.804278",NA,"erva terrestre, heliófita, ca. 0,30 m. Em barranco na estrada.",NA,NA,NA,NA,"4043",NA,NA,NA,"25","25","47°51'14,7 W","24°48'15,4 S",NA,NA,NA,NA
"188","2019-08-16 08:40:49-03","UTFPR","HCF","4459","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Cordeiro & E. Barboza","2007","02",NA,"A.R. Silva","2006","10","15","Brasil","MG","Boa Esperança",NA,"-45.5657997131348","-21.0900001525879","37175","Epífita, semi-ciófila. Caule levemente piloso, soros lineares marginais.",NA,"auto",NA,NA,"76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-08-16 08:40:49-03","UTFPR","HCF","1044","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","G. Hatschbach","2004","05","27","M.G. Caxambu","2004","04","27","Brasil","PR","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133","28572","Planta herbácea, ereta, ramificada, com esporos nas margens das folhas (parte apucal).",NA,"auto",NA,NA,"426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-08-16 08:40:49-03","UTFPR","HCF","4493","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Cordeiro & E. Barboza","2007","02",NA,"H.C.L. Geraldino","2006","10","21","Brasil","PR","Corumbataí do Sul",NA,"-52.119701385498","-24.1011009216309","14231","herbácea, epífita, com soros dispostos linearmente ao longo das margens das folhas, na face abaxial.",NA,"auto",NA,NA,"467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-06-29 09:31:52-03","UFRRJ","RBR","14495","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","L.S. Sylvestre","2002",NA,NA,"F.L. Oliveira","2002","09","09","Brasil","Rio de Janeiro","Seropédica","Campus da UFRRJ, Instituto de Biologia.","-43.7075004577637","-22.7439002990723","13730",NA,"RBR00014495","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-25 12:12:36-03","UFSM","SMDB","18816","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Figueira, M; Schindler, B.","2019","05","16","Figueira, M; Schindler, B.","2019","05","16","Brasil","Rio Grande do Sul","Santa Maria","Morro do Cerrito","-53.787628","-29.700847",NA,"Rupícola (aderida a muro), abundante na borda de fragmento florestal, semi-sombreado, soros marginais marrons; Floresta Estacional Subtropical do Domínio Atlântico, ambiente com alterações antrópicas, relevo suave-ondulado","SMDB018816",NA,NA,NA,"CFSM1004",NA,NA,NA,NA,NA,"-53.787628","-29.700847",NA,NA,NA,NA
"193","2020-12-21 16:42:26-03","MBM","MBM","115070","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Pinto, G.C.P.","1987","03","19","Brazil","Bahia","Salvador","Salvador","-38.510799407959","-12.9710998535156","26018",NA,"MBM115070","auto",NA,NA,"7","Southern America",NA,"MBM115070",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:42:26-03","MBM","MBM","292860","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J.","2009",NA,NA,"Novelino, R.F.; et al.; et al.","2002","07","06","Brazil","Distrito Federal","Brasília","RECOR, Chafariz","-47.9296989440918","-15.7797002792358","70570",NA,"MBM292860","auto",NA,NA,"1547","Southern America",NA,"MBM292860",NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:42:26-03","MBM","MBM","124273","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Shing, G.H.",NA,NA,NA,"Chow, K.S.; et al.; et al.","1984","09",NA,"China",NA,NA,NA,NA,NA,NA,NA,"MBM124273",NA,NA,NA,"914","Asia-Temperate",NA,"MBM124273",NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:42:27-03","MBM","MBM","415565","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Krupek, R.A.","2017",NA,NA,"Muchinski, P.C.","2017","06","25","Brazil","Paraná","São João do Triunfo","Parque da Gruta","-50.299722","-25.69",NA,"Folhas compostas, verde escura, com pelos na raque.","MBM415565",NA,NA,NA,"s.n.","Southern America",NA,NA,"835","835","-50.299722","-25.69",NA,NA,NA,NA
"197","2020-12-21 16:42:27-03","MBM","MBM","3489","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Sehnem, A.",NA,NA,NA,"Hatschbach, G.; Haas, H.; Haas, H.","1967","08","09","Brazil","Paraná","Antonina","Antonina","-48.7118988037109","-25.4286003112793","38300",NA,"MBM003489","auto",NA,NA,"16923","Southern America",NA,"MBM003489",NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:42:27-03","MBM","MBM","348673","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Cordeiro, J.; Santos, S.A.; Santos, S.A.","2008","06","19","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793","38300","Nos caminhos da mata","MBM348673","auto",NA,NA,"2946","Southern America",NA,"MBM348673",NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:42:26-03","MBM","MBM","156143","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Smith, A.R.",NA,NA,NA,"Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","1992","12","17","Brazil","Paraná","Cerro Azul","Rodovia Cerro Azul - Adrianópolis, próximo a descida para Ribeirão do Rocha","-49.261100769043","-24.823600769043","32006",NA,"MBM156143","auto",NA,NA,"58473","Southern America",NA,"MBM156143",NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:42:26-03","MBM","MBM","225190","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Cislinski, J.",NA,NA,NA,"Cislinski, J.; et al.; et al.","1992","04","04","Brazil","Paraná","Curitiba","Cemitério do Umbará","-49.2731018066406","-25.4277992248535","25180",NA,"MBM225190","auto",NA,NA,"127","Southern America",NA,"MBM225190",NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:42:27-03","MBM","MBM","348722","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Cordeiro, J.","2008",NA,NA,"Cordeiro, J.; et al.; et al.","2008","08","05","Brazil","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535","25180","No interior do capão","MBM348722","auto",NA,NA,"2950","Southern America",NA,"MBM348722",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:42:26-03","MBM","MBM","115661","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Smith, A.R.",NA,NA,NA,"Silva, J.M.; Cordeiro, J.; Cordeiro, J.","1987","06","09","Brazil","Paraná","Morretes","Rio dos Padres","-48.834400177002","-25.476900100708","30514",NA,"MBM115661","auto",NA,NA,"318","Southern America",NA,"MBM115661",NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:42:26-03","MBM","MBM","25653","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Kramer, K.U.",NA,NA,NA,"Hatschbach, G.","1973","07","12","Brazil","Paraná","Morretes","Viaduto Morro Grande","-48.834400177002","-25.476900100708","30514",NA,"MBM025653","auto",NA,NA,"32225","Southern America",NA,"MBM025653",NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:42:26-03","MBM","MBM","234128","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A.",NA,NA,NA,"Cruz, J.M.; Cordeiro, J.; Carré, V.; Cordeiro, J.; Carré, V.","1999","02","03","Brazil","Paraná","Palmeira","Colônia Witmarsum","-50.0064010620117","-25.4293994903564","35166",NA,"MBM234128","auto",NA,NA,"71","Southern America",NA,"MBM234128",NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:42:27-03","MBM","MBM","7536","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","1967","07","03","Brazil","Rio de Janeiro","Rio de Janeiro","Parque da Tijuca","-43.2075004577637","-22.9027996063232","57442",NA,"MBM007536","auto",NA,NA,"5510","Southern America",NA,"MBM007536",NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:42:27-03","MBM","MBM","401559","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Della, A.P.","2012","11","06","Della, A.P.","2012","10","16","Brazil","Santa Catarina","Florianópolis","UFSC, Departamento de Botânica, ao lado da secretaria","-48.5491981506348","-27.596700668335","27000","Rupícola.; Local úmido.","MBM401559","auto",NA,NA,"1","Southern America",NA,"MBM401559",NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:42:26-03","MBM","MBM","129374","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Smith, A.R.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","1989","05","07","Brazil","Santa Catarina","Garuva","Rodovia Guaratuba - Itapoá, Casqueiro","-48.8549995422363","-26.0266990661621","22441",NA,"MBM129374","auto",NA,NA,"52775","Southern America",NA,"MBM129374",NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:42:26-03","MBM","MBM","267521","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Dittrich, VA de O",NA,NA,NA,"Silva, J.M.; Barboza, E.; Barboza, E.","2002","01","18","Brazil","Santa Catarina","Itapoá","Rodovia Guaratuba - Itapoá","-48.6161003112793","-26.1168994903564","18121",NA,"MBM267521","auto",NA,NA,"3513","Southern America",NA,"MBM267521",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:42:26-03","MBM","MBM","134929","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Anne Bodenghien, H.; et al.; et al.",NA,NA,NA,"Zaire",NA,NA,"Shaba Meridional",NA,NA,NA,NA,"MBM134929",NA,NA,NA,"4086","Africa",NA,"MBM134929",NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:42:26-03","MBM","MBM","141351","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Xia Qun",NA,NA,NA,"Wang, Zhong-Tao","1987","07","23","China",NA,NA,NA,NA,NA,NA,NA,"MBM141351",NA,NA,NA,"87-0153","Asia-Temperate",NA,"MBM141351",NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:42:26-03","MBM","MBM","154248","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Hansen, B.; et al.; et al.","1985","10","25","USA",NA,NA,"Florida",NA,NA,NA,NA,"MBM154248",NA,NA,NA,"10876","Northern America",NA,"MBM154248",NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:42:26-03","MBM","MBM","110895","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Kramer, K.U.",NA,NA,NA,"Pedersen, T.M.","1980","01","09","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM110895",NA,NA,NA,"12771","Southern America",NA,"MBM110895",NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:42:26-03","MBM","MBM","16776","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Kramer, K.U.",NA,NA,NA,"Krapovickas, A.; et al.; et al.","1970","06","29","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM016776",NA,NA,NA,"15807","Southern America",NA,"MBM016776",NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:42:27-03","MBM","MBM","388380","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Pereira, J.B.S.",NA,NA,NA,"Pereira, J.B.S.","2009","12","30","Brazil","Paraná","Campina Grande do Sul","Parque Estadual Pico do Paraná, abrigo 2","-48.833333","-25.25",NA,"Rupícola.; Em campo de altitude.","MBM388380",NA,NA,NA,"843","Southern America",NA,"MBM388380","1750","1750","-48.833333","-25.25",NA,NA,NA,NA
"215","2020-12-21 16:42:27-03","MBM","MBM","393313","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Gasper, A.L.","2012","06","21","Stival-Santos, A.; Legal, E.; Silveira, S.; Legal, E.; Silveira, S.","2010","03","30","Brazil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta","-49.14","-27.27",NA,"Erva terrícola.; Floresta Ombrófila Densa, Estádio Sucessional Avançado, beira de estrada.","MBM393313",NA,NA,NA,"2198","Southern America",NA,"MBM393313","639","639","-49.14","-27.27",NA,NA,NA,NA
"216","2020-12-21 16:42:27-03","MBM","MBM","422011","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Pietrobom, M.R.","2010","06","09","Pietrobom, M.R.","2007","03","09","Brazil","Amazonas","Coari","Província Petrolifera de Urucu, Floresta de terra firme, terrestre na margem do ramal, entre rochas","-65.230722","-4.884056",NA,NA,"MBM422011",NA,NA,NA,"7038","Southern America",NA,NA,NA,NA,"-65.230722","-4.884056",NA,NA,NA,NA
"217","2020-12-21 16:42:27-03","MBM","MBM","76849","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Socorro; et al.; et al.","1980","10","24","Spain",NA,NA,NA,NA,NA,NA,NA,"MBM076849",NA,NA,NA,"s.n.","Europe",NA,"MBM076849",NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:42:27-03","MBM","MBM","424974","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Engels, M.E.","2017","01","13","Engels, M.E.","2017","01","13","Brazil","Mato Grosso","Colíder","Resgate da Flora da UHE Colíder","-55.4508018493652","-10.8177995681763","78569","Erva crescendo em rachadura de muro. Planta ruderal. Pouco frequente, apenas este indivíduo observado.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","MBM424974","auto",NA,NA,"4928","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:42:27-03","MBM","MBM","58458","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Kramer, K.U.",NA,NA,NA,"Hatschbach, G.; Lourteig, A.; Lourteig, A.","1978","01","22","Brazil","Paraná","Adrianópolis","Adrianópolis, 1km acima da ponte do Rio Ribeira","-48.9911003112793","-24.6571998596191","49901",NA,"MBM058458","auto",NA,NA,"41044","Southern America",NA,"MBM058458",NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:42:26-03","MBM","MBM","259119","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Smith, A.R.",NA,NA,NA,"Silva, J.M.; Campos, A.R.; Campos, A.R.","2001","06","15","Brazil","Paraná","Antonina","Usina Hidrelétrica Parigot de Souza, cota 800","-48.7118988037109","-25.4286003112793","38300",NA,"MBM259119","auto",NA,NA,"3372","Southern America",NA,"MBM259119",NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:42:26-03","MBM","MBM","158505","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Smith, A.R.",NA,NA,NA,"Cordeiro, J.; Poliquesi, C.B.; Poliquesi, C.B.","1993","02","09","Brazil","Paraná","Bocaiúva do Sul","Estrada da Ribeira, Serra de Santana","-49.1150016784668","-25.2061004638672","61623",NA,"MBM158505","auto",NA,NA,"1013","Southern America",NA,"MBM158505",NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:42:27-03","MBM","MBM","6757","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Sehnem, A.",NA,NA,NA,"Hatschbach, G.","1968","06","26","Brazil","Paraná","Guaratuba","Rio Saí","-48.5746994018555","-25.8827991485596","41937",NA,"MBM006757","auto",NA,NA,"19446","Southern America",NA,"MBM006757",NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:42:27-03","MBM","MBM","351420","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","et al.; Souza, F.S.","2005","11","10","Souza, F.S.; et al.; et al.","2005","11","10","Brazil","Minas Gerais","Rio Preto","Cânion doFunil","-43.8278007507324","-22.0891990661621","20815","Em muro próximo a campo rupestre","MBM351420","auto",NA,NA,"82","Southern America",NA,"MBM351420",NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:42:27-03","MBM","MBM","46687","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Kramer, K.U.",NA,NA,NA,"Hatschbach, G.","1976","04","15","Brazil","Paraná","Adrianópolis","Barra Rio Pardo","-48.9911003112793","-24.6571998596191","49901",NA,"MBM046687","auto",NA,NA,"38563","Southern America",NA,"MBM046687",NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:42:26-03","MBM","MBM","240614","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Smith, A.R.",NA,NA,NA,"Motta, J.T.","1991","12","12","Brazil","Paraná","Antonina","Bairro Alto, Usina Hidrelétrica Governador Parigot de Souza","-48.7118988037109","-25.4286003112793","38300",NA,"MBM240614","auto",NA,NA,"2373","Southern America",NA,"MBM240614",NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:42:27-03","MBM","MBM","349447","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Cordeiro, J.","2008",NA,NA,"Cordeiro, J.; et al.; et al.","2008","08","05","Brazil","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535","25180","No interior do capão","MBM349447","auto",NA,NA,"2950","Southern America",NA,"MBM349447",NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:42:26-03","MBM","MBM","235966","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A.",NA,NA,NA,"Barboza, E.; Abe, L.M.; Fagundes, J.A.; Abe, L.M.; Fagundes, J.A.","1999","05","07","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637","24916",NA,"MBM235966","auto",NA,NA,"274","Southern America",NA,"MBM235966",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:42:27-03","MBM","MBM","305217","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J.","2009",NA,NA,"Kuniyoshi, Y.S.; et al.; et al.","1986","09","19","Brazil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637","24916","Terrestre, sobre sambaqui; solo calcário e areno. Abundante","MBM305217","auto",NA,NA,"5007","Southern America",NA,"MBM305217",NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:42:26-03","MBM","MBM","163633","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Smith, A.R.",NA,NA,NA,"Hatschbach, G.","1993","07","08","Brazil","Paraná","Rio Branco do Sul","Rio Branco do Sul, início da rodovia para Cerro Azul","-49.3142013549805","-25.1900005340576","37352",NA,"MBM163633","auto",NA,NA,"59452","Southern America",NA,"MBM163633",NA,NA,NA,NA,NA,NA,NA,NA
