"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"330","2012-09-28 15:22:00-03","MO","MOBOT","3020855","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Isabel Basualdo","Basualdo 001702","South America","Paraguay","Tavai Prop de la Flia Bogado.",NA,NA,NA,NA,"A. Pool","1988","10","29","Caazapá","-55.3333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"331","2012-09-28 15:28:00-03","MO","MOBOT","3020742","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Luciano Bernardi","Bernardi 18606","South America","Paraguay","Flores luteo viridelli. Estero Yukerí.",NA,NA,NA,NA,"A. Pool","1978","11","14","Itapúa","-55.8833333","-22.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"332","2012-10-17 13:21:00-03","MO","MOBOT","100533906","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"S. E. Henschen","Henschen s.n. (II 61)","South America","Brazil","Caldas.",NA,NA,NA,NA,"A. Pool","1868","2","12","Minas Gerais","-46.38333","-21.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","2561342","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","polymorpha","glabra","Rhamnus polymorpha glabra","(Reissek) Reissek ex Dusen",NA,"Henry H. Rusby","Rusby 2634","South America","Bolivia","Yungas",NA,NA,NA,NA,"Foster's catalog note file",NA,NA,NA,"La Paz","-67.96666","-16.33333","1828.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","2561347","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","polymorpha","glabra","Rhamnus polymorpha glabra","(Reissek) Reissek ex Dusen",NA,"Henry H. Rusby","Rusby 2661","South America","Bolivia",NA,NA,NA,NA,NA,"Foster's catalog note file",NA,NA,NA,"La Paz",NA,NA,"762.00000000",NA,"Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2008-05-27 22:02:00-03","MO","MOBOT","2561342","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","polymorpha","glabra","Rhamnus polymorpha glabra","(Reissek) Reissek ex Dusen",NA,"Henry H. Rusby","Rusby 2634","South America","Bolivia","Yungas",NA,NA,NA,NA,"Foster's catalog note file",NA,NA,NA,"La Paz","-67.96666","-16.33333","1828.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2008-05-27 22:02:00-03","MO","MOBOT","2561347","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","polymorpha","glabra","Rhamnus polymorpha glabra","(Reissek) Reissek ex Dusen",NA,"Henry H. Rusby","Rusby 2661","South America","Bolivia",NA,NA,NA,NA,NA,"Foster's catalog note file",NA,NA,NA,"La Paz",NA,NA,"762.00000000",NA,"Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-02-15 00:51:00-02","MO","MOBOT","101101806","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","polymorpha","Rhamnus sphaerosperma polymorpha","M.C. Johnst.",NA,"S. P. Churchill|et al.","Churchill 15854","South America","Colombia","Vereda La Linda. Alto de las flores. Bosque en proceso de tala. Bhmh-PM.",NA,NA,NA,NA,"D.C. Daly","1988","1","24","Antioquia","-75.8166667","5.5833333","2000.00000000","2120.00000000","Jardín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"338","2008-05-27 22:02:00-03","MO","MOBOT","1220387","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","polymorpha","Rhamnus sphaerosperma polymorpha","M.C. Johnst.",NA,"Francisco J. Roldán|Ramiro Fonnegra G.","Roldán 2347","South America","Colombia","Mpios de Medellín Y Guarne. Parque Ecológico Piedras Blancas. Parajes La Soledad y Piedras Blancas, quebrada Piedras Blancas.",NA,NA,NA,NA,"R. Liesner (MO)","1995","6","18","Antioquia","-75.48333","6.3","2350.00000000",NA,"Medellín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-09-03 04:36:00-03","MO","MOBOT","176034","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","polymorpha","Rhamnus sphaerosperma polymorpha","M.C. Johnst.",NA,"P.M. Jørgensen|Carmen Ulloa|Homero Vargas","Jørgensen 38","South America","Ecuador","Cerro Villonaco. Old road Loja-Pedestal-La Toma, Km 10. Shrubby vegetation, shrubs to approximately 5 m.",NA,NA,NA,NA,"R.L. Liesner (MO)","1994","4","10","Loja","-79.2538889","-4.0036111","2670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","9",NA
"340","2009-11-16 15:05:00-02","MO","MOBOT","3019427","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","polymorpha","Rhamnus sphaerosperma polymorpha","M.C. Johnst.",NA,"Nidia Cuello","Cuello A. 2441","South America","Venezuela","Mpio. Boconó. Parque Nacional Guaramacal. Vertiente norte. Bosques con predominancia de Faramea killippii, subiendo por la Laguna Negra. Parcela de estudio de vegetación No. 27 Posición UTM 19 371715 E, 1027309 N.",NA,NA,NA,NA,"N. Cuello","2002","6",NA,"Trujillo",NA,NA,"2260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2012-10-01 16:00:00-03","MO","MOBOT","3019633","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","polymorpha","Rhamnus sphaerosperma polymorpha","M.C. Johnst.",NA,"Nidia Cuello","Cuello A. 2395","South America","Venezuela","Mpio. Boconó. Parque Nacional Guaramacal. Vertiente norte. Bosques con predominancia de Faramea killippii, subiendo por la Laguna Negra. Parcela de estudio de vegetación No. 27. Posición UTM 19 371715 E, 1027309 N.",NA,NA,NA,NA,"N. Cuello","2002","6",NA,"Trujillo",NA,NA,"2260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"342","2014-09-30 17:36:00-03","MO","MOBOT","100745959","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"John James Pipoly, III|F. Monje","Pipoly 6967","South America","Colombia","Santuario de Iguaque; Cañón de Mamarramos; 12,2 km al N de Villa de Leiva por el camino hacia Arcabuco. Bosque nublado arriba de la Cabaña El Carrizal.",NA,NA,NA,NA,"O. Kosovsky","1984","4","21","Boyacá","-73.4666667","5.5333333","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"343","2008-05-27 22:02:00-03","MO","MOBOT","1285320","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 48749","South America","Paraguay","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. 2 km N of Jejuí-Mí. Forest on estero on black soil (swamp).",NA,NA,NA,NA,"Leonor Cusato (BAA)","1998","6","12","Canindeyú","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1145","4",NA
"344","2008-05-27 22:02:00-03","MO","MOBOT","1285333","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 48758","South America","Paraguay","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. 2 km N of Jejuí-Mí. Forest on estero on black soil (swamp).",NA,NA,NA,NA,"Leonor Cusato (BAA)","1998","6","12","Canindeyú","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1145","4",NA
"345","2008-05-27 22:02:00-03","MO","MOBOT","175800","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Manuel A. Giler","Giler 18","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Azuay",NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2009-08-21 06:32:00-03","MO","MOBOT","2476269","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Balduino Rambo","Rambo 31039","South America","Brazil","Villa Oliva, in araucarieto",NA,NA,NA,NA,"Lima, R.","1946","1","3","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2010-11-13 04:25:00-02","MO","MOBOT","2476290","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Roberto M. Klein","Klein 2323","South America","Brazil","Morro Spitzkopf",NA,NA,NA,NA,NA,"1959","11","20","Santa Catarina",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2012-04-20 05:09:00-03","MO","MOBOT","2519703","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Aurelio Schinini|Marita Dematteis|Guillermo Caballero M.","Schinini Cacace 31417","South America","Paraguay","Reserva Biológica Limoy, cerca del río Limoy y Embalse de la Represa Itaipú en el río Paraná",NA,NA,NA,NA,"Schinini, A., //","1996","10","15","Alto Paraná","-54.75","-24.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2009-12-23 06:59:00-02","MO","MOBOT","2519717","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Karl Fiebrig","Fiebrig 5820","South America","Paraguay","in regione fluminis Alto Paraná",NA,NA,NA,NA,"Cusato, L.",NA,NA,NA,"Alto Paraná","-54.61666","-25.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-06-28 10:42:00-03","MO","MOBOT","2519728","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Benedict (Benjamin) Balansa","Balansa 2420","South America","Paraguay",NA,NA,NA,NA,NA,NA,"1874","11",NA,"Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"351","2020-07-01 21:21:04-03","UNESP-IBILCE","SJRP","31340","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"J. Semir et al.","933.0","América do Sul","Brasil","mata da colina",NA,"Árvore de 6m, com frutos vermelhos e frutos pretos, sementes colhidas",NA,NA,NA,"1981","03","31","Minas Gerais","-46.56472222","-21.83888889",NA,NA,"Poços de Caldas",NA,NA,"Magnoliopsida","-46.56472222","-21.83888889",NA,NA,NA,NA,NA,NA,NA
"352","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","24490","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Montilha, E.",NA,"América do Sul","Brasil","faaenda água branca",NA,"Arbórea, presença de insetos;",NA,NA,NA,NA,NA,NA,"São Paulo","-50.3400001525879","-21.2800006866455",NA,NA,"Birigui","24456","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","24479","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Montilha, E.",NA,"América do Sul","Brasil","faaenda água branca",NA,"Arbustiva, flores brancas;",NA,NA,NA,NA,NA,NA,"São Paulo","-50.3400001525879","-21.2800006866455",NA,NA,"Birigui","24456","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","12370","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"R. Kummrow",NA,"América do Sul","Brasil","Rio Tibagi",NA,"Arvore de 6 m, capitulos creme. orla de capão.;",NA,NA,NA,NA,NA,NA,"Paraná","-50.1618995666504","-25.0949993133545",NA,NA,"Ponta Grossa","46557","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","25348","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"E.M. Francisco",NA,"América do Sul","Brasil","sítio do pinheiro",NA,"Arvore 4m, flores na cor creme.;",NA,NA,"J.N. Nakajima",NA,NA,NA,"Paraná","-50.2428016662598","-24.2458000183105",NA,NA,"Ventania","32424","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-03-29 10:41:39-03","UFSM","HDCF","180","S","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","Swartz",NA,"Marchiori, J. N. C.; Longhi, S. J.",NA,"América","Brasil","FLONA",NA,NA,NA,NA,"Longhi, S. J.","1981","01","15","Rio Grande do Sul","-52.184444","-28.316667",NA,NA,"Passo Fundo",NA,NA,NA,"-52.184444","-28.316667",NA,"1981","11","03",NA,NA,NA
"357","2016-08-26 09:17:30-03","UFSM","HDCF","652","S","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","Swartz",NA,"Longhi, S. J.","151","América","Brasil","Vila Palmira",NA,NA,NA,NA,"Longhi, S. J.","1979","11","08","Paraná","-50.2971992492676","-25.6833000183105",NA,NA,"São João do Triunfo","20512","auto",NA,NA,NA,NA,"1982","08","13",NA,NA,NA
"358","2016-08-26 09:17:30-03","UFSM","HDCF","79","S","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","Swartz",NA,"Longhi, S. J.","41","América","Brasil","FLONA",NA,NA,NA,NA,"Longhi, S. J.",NA,NA,NA,"Rio Grande do Sul","-52.184444","-28.316667",NA,NA,"Passo Fundo",NA,NA,NA,"-52.184444","-28.316667",NA,"1981","11","03",NA,NA,NA
"359","2019-03-29 10:41:39-03","UFSM","HDCF","66","S","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","Swartz",NA,"Marchiori, J. N. C.; Longhi, S. J.",NA,"América","Brasil","FLONA",NA,NA,NA,NA,"Longhi, S. J.","1980","11","06","Rio Grande do Sul","-52.184444","-28.316667",NA,NA,"Passo Fundo",NA,NA,NA,"-52.184444","-28.316667",NA,"1981","11","03",NA,NA,NA
"360","2019-03-29 10:41:39-03","UFSM","HDCF","1897","S","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","Swartz",NA,"Marchiori, J. N. C.; Longhi, S. J.",NA,"América","Brasil","FLONA",NA,"Tratada com Hg",NA,NA,"Marchiori, J. N. C.; Longhi, S.","1985","11","07","Rio Grande do Sul","-52.184444","-28.316667",NA,NA,"Passo Fundo",NA,NA,NA,"-52.184444","-28.316667",NA,"1985","11","07",NA,NA,NA
"361","2020-08-31 09:17:25-03","INPA","INPA","213131","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnston",NA,"Emygdio, L","882","Southern America","Brasil","Tijuca",NA,NA,"INPA0213131","INPA0213131 INPA0213131_e",NA,"1948","11","11","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2021-01-26 14:12:53-03","CPACT","ECT","2284","PreservedSpecimen","Plantae","Embryophyta",NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"R.Wasum; L.Scur | M.Sartori","3434",NA,"Brasil","Gruta do Monge em orla da mata - arvoreta. Coordenadas geográficas obtidas a partir dos dados de localidade, Gruta do Monge.",NA,NA,"ECT0002284","ECT0002284","L.L.Nunes","2006","01","18","Paraná","-49.701667","-25.759167","888","888","Lapa",NA,NA,NA,"49º42'6''W","25º45'33''S",NA,"2020","11","06",NA,NA,NA
"363","2021-01-26 14:12:53-03","CPACT","ECT","2285","PreservedSpecimen","Plantae","Embryophyta",NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"R.Wasum; G.Heiden | D.Alessandretti","3245",NA,"Brasil","Minas de Xisto - orla da mata. Coordenadas geográficas obtidas a partir dos dados de localidade, Mina de Xisto.",NA,NA,"ECT0002285","ECT0002285","L.L.Nunes","2005","11","08","Paraná","-50.4325","-25.800278","851","851","São Mateus do Sul",NA,NA,NA,"50º25'57''W","25º48'1''S",NA,"2020","11","06",NA,NA,NA
"364","2021-01-26 14:12:53-03","CPACT","ECT","2287","PreservedSpecimen","Plantae","Embryophyta",NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"R.Wasum","360",NA,"Brasil","Barra do Arroio dos Novilhos - interior da mata. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.",NA,NA,"ECT0002287","ECT0002287","L.L.Nunes","1999","12","17","Rio Grande do Sul","-50.357778","-28.879167","945","945","Jaquirana",NA,NA,NA,"50º21'28''W","28º52'45''S",NA,"2020","11","06",NA,NA,NA
"365","2021-01-26 14:12:53-03","CPACT","ECT","2286","PreservedSpecimen","Plantae","Embryophyta",NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"R.Wasum","426",NA,"Brasil","RS 235 - Interior da mata. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.",NA,NA,"ECT0002286","ECT0002286","L.L.Nunes","2000","01","24","Rio Grande do Sul","-50.580556","-29.436667","880","880","São Francisco de Paula",NA,NA,NA,"50º34'50''W","29º26'12''S",NA,"2020","11","06",NA,NA,NA
"366","2021-02-04 10:29:58-03","UFRPE","HST","14224","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","var. pubescens","Rhamnus sphaerosperma var. pubescens","(Reiss.) M.C.Johnston",NA,"M.R.C.Paiva; J.Alves et E.M.Francisco","85",NA,"Brasil","Estrada para o Município de Reserva",NA,"Árvore 2,5m alt.; frutos imaturos avermelhados e maduros arroxeado","HST014224",NA,"A.O.S.Vieira","1996","12","13","Paraná","-50.8506011962891","-24.6502990722656",NA,NA,"Reserva","43627","auto",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA
"367","2020-09-12 05:00:02-03","US","US","2445152","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"R. Reitz & R. M. Klein","11507","South America - Neotropics","Brazil",NA,NA,NA,"US01875594","US01875594_01 US01875594_02",NA,"1962","1","4","Mafra",NA,NA,"750",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"368","2020-09-12 05:00:02-03","US","US","3399824","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"A. Kegler","356","South America - Neotropics","Brazil",NA,NA,NA,"US01875574","US01875574_01 US01875574_02",NA,"1999","11","9","Uruguaiana",NA,NA,"800",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"369","2020-09-12 05:00:02-03","US","US","2649666","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"R. M. Klein","3267","South America - Neotropics","Brazil",NA,NA,NA,"US01875596","US01875596_01 US01875596_02",NA,"1962","12","5","Curitibanos",NA,NA,"900",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"370","2020-09-12 05:00:02-03","US","US","1802826","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"B. J. Pickel","5369","South America - Neotropics","Brazil",NA,NA,NA,"US01875612","US01875612_01 US01875612_02",NA,"1941","9","1","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"371","2020-09-12 05:00:02-03","US","US","2251410","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"L. Smith & R. Reitz","8574","South America - Neotropics","Brazil","West of Canoinhas on the road to Pôrto União. 16 km W of C LBS RR",NA,NA,"US01875587","US01875587_01 US01875587_02",NA,"1956","12","17","Canoinhas",NA,NA,"750",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"372","2020-09-12 05:00:02-03","US","US","1483285","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"P. K. Dusén","7059","South America - Neotropics","Brazil","Rio Negro",NA,NA,"US01875560","US01875560_01 US01875560_02",NA,"1908","11","12","Rio Negro",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"373","2020-09-12 05:00:02-03","US","US","2055077","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"B. Rambo","50073","South America - Neotropics","Brazil","Serra do Fachinal",NA,NA,"US01875567","US01875567_01 US01875567_02",NA,"1951","2","21",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"374","2020-09-12 05:00:02-03","US","US","2445142","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"R. Reitz & R. M. Klein","11920","South America - Neotropics","Brazil",NA,NA,NA,"US01875595","US01875595_01 US01875595_02",NA,"1962","1","9","Lebon Régis",NA,NA,"900",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"375","2020-09-12 05:00:02-03","US","US","1483284","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"P. K. Dusén","15621","South America - Neotropics","Brazil","Curityba.",NA,NA,"US01875564","US01875564_01 US01875564_02",NA,"1914","10","15","Curitiba",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"376","2020-09-12 05:00:02-03","US","US","2573387","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"R. Reitz & R. M. Klein","17646","South America - Neotropics","Brazil","10 km ao Oeste de Guarapuava",NA,NA,"US01875563","US01875563_01 US01875563_02",NA,"1965","12","14","Guarapuava",NA,NA,"1100",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"377","2020-09-12 05:00:02-03","US","US","2926397","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"H. S. Irwin, R. M. Harley & E. Onishi","30310","South America - Neotropics","Brazil","Ca. 35 Km E of Belo Horizonte, near BR 31",NA,NA,"US01875553","US01875553_01 US01875553_02",NA,"1971","1","14",NA,NA,NA,"1800","2000",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"378","2020-09-12 05:00:02-03","US","US","2102150","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"B. Rambe","51691","South America - Neotropics","Brazil","Passo do Socorro p. Vacaria.",NA,NA,"US01875570","US01875570_01 US01875570_02",NA,"1951","12","28",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"379","2020-09-12 05:00:02-03","US","US","2251849","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"L. Smith & Klein, R.","12061","South America - Neotropics","Brazil","8 km West of Tinguí on the road to Mafra (19 km)",NA,NA,"US01875591","US01875591_01 US01875591_02",NA,"1957","3","11","Mafra",NA,NA,"800",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
