"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","year","month","day","locality","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","sex","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"3310","2020-11-12 16:59:31-03","UEL","FUEL","36813","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Lombardi, JA","Magalhães, GM","Brasil","Minas Gerais","Buenópolis","-44.1800003051758","-17.8733005523682",NA,NA,NA,NA,"FUEL001489",NA,"4887","1949","08","28","Fazenda da Estrada de Ferro Central do Brasil",NA,"2003","11",NA,NA,NA,NA,"Tracheophyta","Fabales","42854","auto",NA,NA,NA,NA,NA,NA
"3311","2020-11-12 16:59:31-03","UEL","FUEL","32057","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Pennington, TD","Salino, A","Brasil","Minas Gerais","Jequeri","-42.6657981872559","-20.4557991027832",NA,NA,NA,NA,"FUEL001495",NA,"3486","1997","09","27","Usina de Cachoeira Escura - área de inundação, área de inundação",NA,"1998","09",NA,NA,NA,NA,"Tracheophyta","Fabales","22280","auto",NA,NA,NA,NA,NA,NA
"3312","2020-11-12 16:59:31-03","UEL","FUEL","22742","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"Mota, ALP; et al.","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"FUEL013232",NA,"1167","1992","07","07","Mata do Vasco",NA,"2014","10","06",NA,NA,NA,"Tracheophyta","Fabales","13937","auto",NA,NA,NA,NA,NA,NA
"3313","2020-11-12 16:59:31-03","UEL","FUEL","25720","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Dias, MC","M.A.L.C. da Veiga; F. de Azevedo","Brasil","Paraná","Cafeara","-51.7160987854004","-22.7924995422363",NA,NA,NA,NA,"FUEL001493",NA,"s.n.","1997","09","13","Fazenda São Pedro, distante 16m do córrego.",NA,"1999",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","11945","auto",NA,NA,NA,NA,NA,NA
"3314","2020-11-12 16:59:31-03","UEL","FUEL","39012","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Ribas, OS","Labiak, PH; Ribas, OS; Petean, MP","Brasil","Paraná","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,"300","300","FUEL001483",NA,"3301","2004","06","25","Próximo ao Parque Nacional do Iguaçu",NA,"2004",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","14258","auto",NA,NA,NA,NA,NA,NA
"3315","2020-11-12 16:59:31-03","UEL","FUEL","33332","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Dias, MC","Francisco, EM; et al.","Brasil","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"FUEL001526",NA,"s.n.","1999","10","26","Aguativa",NA,"2000",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","23842","auto",NA,NA,NA,NA,NA,NA
"3316","2020-11-12 16:59:31-03","UEL","FUEL","22317","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possete, RFS","Soares-Silva, LH; et al.","Brasil","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"FUEL001474",NA,"1987","1996","09","23","Rio Congonhas",NA,"2007","01",NA,NA,NA,NA,"Tracheophyta","Fabales","23842","auto",NA,NA,NA,NA,NA,NA
"3317","2020-11-12 16:59:31-03","UEL","FUEL","16633","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garrido, F; Martinez, E","Buttura, E","Brasil","Paraná","Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,"FUEL055881",NA,"635","1981","01","21","Sete Quedas, capoeira baixa","Coleção Ecomuseu/ITAIPU.","2016","09","12",NA,NA,NA,"Tracheophyta","Fabales","33984","auto",NA,NA,NA,NA,NA,NA
"3318","2020-11-12 16:59:31-03","UEL","FUEL","12187","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possete, RFS","Pimenta, JA; et al.","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"FUEL001524",NA,"s.n.","1990","03","23","Fazenda Doralice",NA,"2007","01",NA,NA,NA,NA,"Tracheophyta","Fabales","20625","auto",NA,NA,NA,NA,NA,NA
"3319","2020-11-12 16:59:31-03","UEL","FUEL","12188","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possete, RFS","Colli, S; et al.","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"FUEL001517",NA,"s.n.","1990","03","13","Fazenda Doralice",NA,"2007","01",NA,NA,NA,NA,"Tracheophyta","Fabales","20625","auto",NA,NA,NA,NA,NA,NA
"3320","2020-11-12 16:59:31-03","UEL","FUEL","20950","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"Cloclet, FA; Souza, LRM; Alves, J","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"FUEL001504",NA,"s.n.","1997","08","20","Fazenda Doralice",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","20625","auto",NA,NA,NA,NA,NA,NA
"3321","2020-11-12 16:59:31-03","UEL","FUEL","27779","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possete, RFS","Cavalheiro, AL; et al.","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"FUEL001518",NA,"176","2000","02","07","Fazenda Doralice",NA,"2007","01",NA,NA,NA,NA,"Tracheophyta","Fabales","20625","auto",NA,NA,NA,NA,NA,NA
"3322","2020-11-12 16:59:31-03","UEL","FUEL","30565","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Dias, MC","Fadelli, L; et al.","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"FUEL001472",NA,"100","1999","08","26","Fazenda Doralice",NA,"2000",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","20625","auto",NA,NA,NA,NA,NA,NA
"3323","2020-11-12 16:59:31-03","UEL","FUEL","30795","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possete, RFS","Pavão, OC; et al.","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"FUEL001523",NA,"s.n.","2000","02","03","Fazenda Doralice",NA,"2007","01",NA,NA,NA,NA,"Tracheophyta","Fabales","20625","auto",NA,NA,NA,NA,NA,NA
"3324","2020-11-12 16:59:31-03","UEL","FUEL","17735","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Dias, MC","Brigatto, UA; et al.","Brasil","Paraná","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"FUEL001527",NA,"s.n.","1994","10","07","Margem esquerda do Rio Tibagi, proximo a ponte",NA,"1998","06","23",NA,NA,NA,"Tracheophyta","Fabales","31827","auto",NA,NA,NA,NA,NA,NA
"3325","2020-11-12 16:59:31-03","UEL","FUEL","31069","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Dias, MC","Pavão, OC; Francisco, EM","Brasil","Paraná","Jataizinho","-50.9799995422363","-23.2541999816895",NA,NA,NA,NA,"FUEL001525",NA,"s.n.","1999","11","09","Estrada para Rancho Alegre",NA,"2000",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","16845","auto",NA,NA,NA,NA,NA,NA
"3326","2020-11-12 16:59:31-03","UEL","FUEL","20918","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Dias, MC","Souza, LRM; Francisco, EM","Brasil","Paraná","Jataizinho","-50.9799995422363","-23.2541999816895",NA,NA,NA,NA,"FUEL001503",NA,"s.n.","1997","12","12","Mata ciliar do Rio Tibagi",NA,"1998",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","16845","auto",NA,NA,NA,NA,NA,NA
"3327","2020-11-12 16:59:31-03","UEL","FUEL","17962","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Dias, MC","Papa, MS; Pinto, FGS","Brasil","Paraná","Jataizinho","-50.9799995422363","-23.2541999816895",NA,NA,NA,NA,"FUEL001512",NA,"s.n.","1995","01","11","Rio Tibagi, 2 Km da ponte sentido Londrina- Cornélio",NA,"1998",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","16845","auto",NA,NA,NA,NA,NA,NA
"3328","2020-11-12 16:59:31-03","UEL","FUEL","31712","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possete, RFS","Francisco, EM; Fadelli, L","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL001473",NA,"440","2002","02","08","Avenida Arthur Thomas, Jardim Bandeirantes",NA,"2007","01",NA,NA,NA,NA,"Tracheophyta","Fabales","63728","auto",NA,NA,NA,NA,NA,NA
"3329","2020-11-12 16:59:31-03","UEL","FUEL","30793","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Dias, MC","Francisco, EM","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL001522",NA,"178","2000","02","12","Fazenda Ceara",NA,"2000",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","63728","auto",NA,NA,NA,NA,NA,NA
"3330","2020-11-12 16:59:31-03","UEL","FUEL","5156","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garcia, FCP","J. da Cruz","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL001510",NA,"7","1987","11","23","Fazenda Floresta, Rio Tibagi",NA,"1999","08",NA,NA,NA,NA,"Tracheophyta","Fabales","63728","auto",NA,NA,NA,NA,NA,NA
"3331","2020-11-12 16:59:31-03","UEL","FUEL","5611","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garcia, FCP","Dias, MC; et al.","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL001509",NA,"s.n.","1988","06","16","Fazenda Nossa Senhora Aparecida, Distrito de Maravilha",NA,"1999","08",NA,NA,NA,NA,"Tracheophyta","Fabales","63728","auto",NA,NA,NA,NA,NA,NA
"3332","2020-11-12 16:59:31-03","UEL","FUEL","5099","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garcia, FCP","J. da Cruz","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL001508",NA,"s.n.","1987","10","26","Fazenda Nossa Senhora Aparecida, Rio Tibagi",NA,"1999","08",NA,NA,NA,NA,"Tracheophyta","Fabales","63728","auto",NA,NA,NA,NA,NA,NA
"3333","2020-11-12 16:59:31-03","UEL","FUEL","5068","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garcia, FCP","Zampieri, C; et al.","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL001506",NA,"85","1987","09","28","Fazenda São Bento/ Fazenda Remansinho, Rio Tibagi",NA,"1997","07",NA,NA,NA,NA,"Tracheophyta","Fabales","63728","auto",NA,NA,NA,NA,NA,NA
"3334","2020-11-12 16:59:31-03","UEL","FUEL","49639","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"Francisco, EM","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL013231",NA,"453","2011","10","21","Museu Histórico de Londrina",NA,"2014","10","06",NA,NA,NA,"Tracheophyta","Fabales","63728","auto",NA,NA,NA,NA,NA,NA
"3335","2020-11-12 16:59:31-03","UEL","FUEL","24920","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possete, RFS","R.C. da Silva; Brelaty, D","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL001475",NA,"s.n.","1998","08","09","Parque São Jorge, próximo ao rio Cambezinho",NA,"2007","01",NA,NA,NA,NA,"Tracheophyta","Fabales","63728","auto",NA,NA,NA,NA,NA,NA
"3336","2020-11-12 16:59:31-03","UEL","FUEL","33614","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Soares, A; Maschio, W","Brasil","Paraná","Nova Prata do Iguaçu","-53.3466987609863","-25.6324996948242",NA,NA,NA,NA,"FUEL001496",NA,"324","1999","11","17",NA,NA,"2007","01",NA,NA,NA,NA,"Tracheophyta","Fabales","17572","auto",NA,NA,NA,NA,NA,NA
"3337","2020-11-12 16:59:31-03","UEL","FUEL","26144","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Pennington, TD","Davanso, VM","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"FUEL001487",NA,"s.n.","2000","01","28",NA,NA,"2001","01","09",NA,NA,NA,"Tracheophyta","Fabales","18063","auto",NA,NA,NA,NA,NA,NA
"3338","2020-11-12 16:59:31-03","UEL","FUEL","26148","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Pennington, TD","Davanso, VM","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"FUEL001502",NA,"s.n.","1999","12","28",NA,NA,"2001","01","09",NA,NA,NA,"Tracheophyta","Fabales","18063","auto",NA,NA,NA,NA,NA,NA
"3339","2020-11-12 16:59:31-03","UEL","FUEL","26146","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Pennington, TD","Davanso, VM","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"FUEL001488",NA,"s.n.","1999","12","28",NA,NA,"2001","01","09",NA,NA,NA,"Tracheophyta","Fabales","18063","auto",NA,NA,NA,NA,NA,NA
"3340","2020-11-12 16:59:31-03","UEL","FUEL","25163","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Correa, GT; et al.","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"FUEL001492",NA,"s.n.","1999","05","25","Base do Nupelia - Rio Paraná, Rio Paraná",NA,"2007","01",NA,NA,NA,NA,"Tracheophyta","Fabales","18063","auto",NA,NA,NA,NA,NA,NA
"3341","2020-11-12 16:59:31-03","UEL","FUEL","38408","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Fadelli, L; et al.","Brasil","Paraná","Rancho Alegre","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,"FUEL001521",NA,"s.n.","2002","09","06","Fazenda Congonhas",NA,"2007","02",NA,NA,NA,NA,"Tracheophyta","Fabales","11419","auto",NA,NA,NA,NA,NA,NA
"3342","2020-11-12 16:59:31-03","UEL","FUEL","31713","PreservedSpecimen","Plantae","Leguminosae","Inga","vera",NA,"Inga vera","Willd.","Dias, MC","Fadelli, L; et al.","Brasil","Paraná","Rancho Alegre","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,"440","2002","01","22","Fazenda Congonhas-margens da represa Capivara, margens da represa Capivara",NA,"2002",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","11419","auto",NA,NA,NA,NA,NA,NA
"3343","2020-11-12 16:59:31-03","UEL","FUEL","20590","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Garrote, V","Brasil","Paraná","Ribeirão Claro","-49.7580986022949","-23.1942005157471",NA,NA,NA,NA,"FUEL001490",NA,"s.n.","1995","11","17","Estrada do Laranjal, margem esq. do rio, lado da p, margem esq. do rio, lado da ponte",NA,"2007","02",NA,NA,NA,NA,"Tracheophyta","Fabales","28076","auto",NA,NA,NA,NA,NA,NA
"3344","2020-11-12 16:59:31-03","UEL","FUEL","33335","PreservedSpecimen","Plantae","Leguminosae","Inga","vera",NA,"Inga vera","Willd.","Dias, MC","Fujita, M","Brasil","Paraná","Santa Amélia","-50.4241981506348","-23.2658004760742",NA,NA,NA,NA,"FUEL001479",NA,"s.n.","1998","09","19","Rio Laranjinha, Bairro Água da Queixada, Bairro Água da Queixada",NA,"2000",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","11713","auto",NA,NA,NA,NA,NA,NA
"3345","2020-11-12 16:59:31-03","UEL","FUEL","26147","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Davanso, VM","Brasil","Paraná","Santo Antonio da Platina","-50.0772018432617","-23.2950000762939",NA,NA,NA,NA,"FUEL001491",NA,"s.n.","1999","12","23","Rio das Cinzas",NA,"2007","02",NA,NA,NA,NA,"Tracheophyta","Fabales","24468","auto",NA,NA,NA,NA,NA,NA
"3346","2020-11-12 16:59:31-03","UEL","FUEL","18946","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Dias, MC","Soares-Silva, LH; et al.","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"FUEL001516",NA,"s.n.","1996","08","20",NA,NA,"2001",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","21990","auto",NA,NA,NA,NA,NA,NA
"3347","2020-11-12 16:59:31-03","UEL","FUEL","26355","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possete, RFS","Dias, BG; Tiago, PV","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"FUEL001519",NA,"J56","1997","09","13","Barranco rio Tibagi, Margem esquerda",NA,"2007","01",NA,NA,NA,NA,"Tracheophyta","Fabales","21990","auto",NA,NA,NA,NA,NA,NA
"3348","2020-11-12 16:59:31-03","UEL","FUEL","7642","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garcia, FCP","Colli, S; et al.","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"600","600","FUEL001507",NA,"s.n.","1989","11","20","Fazenda Monte Alegre, Estrada para Ilha Surubim",NA,"1999","08",NA,NA,NA,NA,"Tracheophyta","Fabales","35037","auto",NA,NA,NA,NA,NA,NA
"3349","2020-11-12 16:59:31-03","UEL","FUEL","25730","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possete, RFS","Rodrigues, FN; et al.","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL001478",NA,"s.n.","1997","09","13",NA,NA,"2007","01",NA,NA,NA,NA,"Tracheophyta","Fabales","56988","auto",NA,NA,NA,NA,NA,NA
"3350","2020-11-12 16:59:31-03","UEL","FUEL","25404","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Rodrigues, FN; et al.","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL001471",NA,"s.n.","1997","09","13","Beira da mata ciliar ao rio Tibagi",NA,"2007","01",NA,NA,NA,NA,"Tracheophyta","Fabales","56988","auto",NA,NA,NA,NA,NA,NA
"3351","2020-11-12 16:59:31-03","UEL","FUEL","20944","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Dias, MC","Mostasso, L; Tokairin, MT","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL001515",NA,"s.n.","1997","09","13","Cerrado",NA,"1998",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","56988","auto",NA,NA,NA,NA,NA,NA
"3352","2020-11-12 16:59:31-03","UEL","FUEL","7042","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garcia, FCP","Dias, MC; et al.","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"700","700","FUEL001511",NA,"s.n.","1989","07","02","Fazenda Alto da Figueira",NA,"1999","08",NA,NA,NA,NA,"Tracheophyta","Fabales","56988","auto",NA,NA,NA,NA,NA,NA
"3353","2020-11-12 16:59:31-03","UEL","FUEL","20296","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Dias, MC","Saridakis, DP; Grava, SAN; Dias, MC","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL001513",NA,"s.n.","1995","09","22","Margem esquerda do Rio Tibagi a 500m da ponte",NA,"1998",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","56988","auto",NA,NA,NA,NA,NA,NA
"3354","2020-11-12 16:59:31-03","UEL","FUEL","20402","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Dias, MC","Luz, BB","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL001514",NA,"s.n.","1995","09","23","Mata ciliar do Rio Tibagi, saida para Castro",NA,"1998",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","56988","auto",NA,NA,NA,NA,NA,NA
"3355","2020-11-12 16:59:31-03","UEL","FUEL","17986","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possete, RFS","Dias, MC; Cazetta, ML","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL001520",NA,"16","1995","09","23","Rio Tibagi, saída para Castro",NA,"2007","01",NA,NA,NA,NA,"Tracheophyta","Fabales","56988","auto",NA,NA,NA,NA,NA,NA
"3356","2020-11-12 16:59:31-03","UEL","FUEL","20800","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possete, RFS","Azevedo, AC","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL001482",NA,"s.n.","1994","10","09","Saída para Castro",NA,"2007","01",NA,NA,NA,NA,"Tracheophyta","Fabales","56988","auto",NA,NA,NA,NA,NA,NA
"3357","2020-11-12 16:59:31-03","UEL","FUEL","20304","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Dias, MC","Dias, MC; Orimoto, AM","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL001505",NA,"s.n.","1995","09","23","Saída para Castro, Rio Tibagi",NA,"1998","06","23",NA,NA,NA,"Tracheophyta","Fabales","56988","auto",NA,NA,NA,NA,NA,NA
"3358","2020-11-12 16:59:31-03","UEL","FUEL","53234","PreservedSpecimen","Plantae","Leguminosae","Inga","vera",NA,"Inga vera","Willd.","Miranda, AM","Silva, LR","Brasil","Pernambuco","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,"FUEL001477",NA,"438","2014","01","26","Reserva do Paiva, Loteamento Paiva, lotes C2 e 1B4 da quadra G-2.",NA,"2014","02",NA,NA,NA,NA,"Tracheophyta","Fabales","25282","auto",NA,NA,NA,NA,NA,NA
"3359","2020-11-12 16:59:31-03","UEL","FUEL","3835","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garcia, FCP","Coracin, NA","Brasil","São Paulo","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"FUEL001484",NA,"s.n.","1986","11","14","Cascata, Rodovia Castelo Branco",NA,"1999","08",NA,NA,NA,NA,"Tracheophyta","Fabales","18363","auto",NA,NA,NA,NA,NA,NA
