"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"1178","2019-11-13 11:31:36-03","USP","SPF","11705","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Hoehne, W","1947","04","01",NA,"Brasil",NA,NA,NA,"SPF00011705","s.n.","São Paulo",NA,NA,NA,"L.","Hoehne, W","Parque do Estado",NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","2019-11-13 11:31:36-03","USP","SPF","61189","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Honda, S","1986","07","17",NA,"Brasil",NA,NA,NA,"SPF00061189","780","São Paulo",NA,NA,NA,"L.","Honda, S","Viveiro Manequinho Lopes",NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1987","05",NA,NA,NA,NA,NA,NA,NA,NA
"1180","2019-11-13 11:31:36-03","USP","SPF","34513","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Bittar, M","1984","05","14",NA,"Brasil",NA,NA,NA,"SPF00034513","127","São Paulo",NA,NA,NA,"L.","Pirani, JR","Viveiro Manequinho Lopes",NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1984","06","04",NA,NA,NA,NA,NA,NA,NA
"1181","2020-03-05 14:14:14-03","UNEMAT","HPAN","4273","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Castrillon, SKI","2006","07","12","América","Brasil",NA,NA,NA,"HPAN000004273","s.n.","Mato Grosso","Magnoliidae","Sapindales",NA,"L.","Castrillon, SKI","Rio Cabaçal, Alto Cabaçal",NA,NA,NA,NA,NA,NA,NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA,NA
"1182","2020-03-05 14:14:14-03","UNEMAT","HPAN","2169","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Morais, FF; Monteiro, R","2010","08","23","América","Brasil",NA,NA,"Projeto: Análise da composição e estrutura da comunidade arbustivo - arbórea de Savana no Sudoeste de Mato Grosso - Brasil. Exsiccata doada pelo Herbarium Rioclarense (HRCB 54854).","HPAN000002169","329","Mato Grosso","Magnoliidae","Sapindales",NA,"L.",NA,"Fazenda São Domingos, BR 070, fronteira Brasil/Bolívia.",NA,"Cáceres","-58.292417","-16.368111",NA,NA,NA,NA,NA,NA,NA,"-58.292417","-16.368111",NA,NA,NA,NA,NA
"1183","2020-03-05 14:14:14-03","UNEMAT","HPAN","5819","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Carniello, MA",NA,NA,NA,"América","Brasil",NA,NA,NA,NA,"285",NA,"Magnoliidae","Sapindales",NA,"L.","Carniello, MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","11",NA,NA,NA,NA,NA,NA,NA,NA
"1184","2020-03-05 14:14:14-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Amorim, L; Amorim, JL","1996","09","20","América","Brasil",NA,NA,"Doação recebida do Herbário UFMT. Guia de Remessa nº 9 de 13/09/2010.",NA,"559","Mato Grosso","Magnoliidae","Sapindales",NA,"L.",NA,"Bairro Bosque da Saúde",NA,"Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2020-03-05 14:14:14-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Carniello, MA; Santos-Silva, R; Mello, AR","2007","10","23","América","Brasil",NA,NA,"Coleta de Floresta Estacional Semidecidual.",NA,"1557","Mato Grosso","Magnoliidae","Sapindales",NA,"L.","Mello, AR","Fazenda Santa Tereza",NA,"Figueirópolis D'Oeste","-58.7402992248535","-15.4449996948242",NA,NA,"33211","auto","2008","02",NA,NA,NA,NA,NA,NA,NA,NA
"1186","2020-03-10 21:22:34-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Carniello, MA; Santos-Silva, R; Conceição, ME; Mello, AR; Pereira, CS","2007","10","16","América","Brasil",NA,NA,"Coleta de Floresta Estacional Semidecidual.",NA,"1423","Mato Grosso","Magnoliidae","Sapindales",NA,"L.","Mello, AR","Fazenda do Mozar Quirino",NA,"Rio Branco","-58.1156005859375","-15.2407999038696",NA,NA,"18946","auto","2008","02",NA,NA,NA,NA,NA,NA,NA,NA
"1187","2020-03-10 21:22:34-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Carniello, MA; Santos-Silva, R; Conceição, ME; Mello, AR; Pereira, CS","2007","10","16","América","Brasil",NA,NA,"Coleta de Floresta Estacional Semidecidual.",NA,"1423","Mato Grosso","Magnoliidae","Sapindales",NA,"L.","Mello, AR","Fazenda do Mozar Quirino",NA,"Rio Branco","-58.1156005859375","-15.2407999038696",NA,NA,"18946","auto","2008","02",NA,NA,NA,NA,NA,NA,NA,NA
"1188","2020-03-05 14:14:14-03","UNEMAT","HPAN","3433.1","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Carniello, MA; Santos, TM","2014","08","19","América","Brasil",NA,NA,"Estudo da composição e uso das plantas presentes nas áreas próximas ás residências das propriedades estabelicidads na região de nascentes de água do Assentamento Laranjeira I, Cáceres-MT","HPAN000003433.1","5088","Mato Grosso","Magnoliidae","Sapindales",NA,"L.","Carniello, MA","Assentamento Laranjeira I, Propriedade do Sival",NA,"Cáceres","-57.534167","-16.57825","152","152",NA,NA,NA,NA,NA,"-57.534167","-16.57825",NA,NA,NA,NA,NA
"1189","2020-03-05 14:14:14-03","UNEMAT","HPAN","5823","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Carniello, MA",NA,NA,NA,"América","Brasil",NA,NA,NA,NA,"235",NA,"Magnoliidae","Sapindales",NA,"L.","Carniello, MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","05",NA,NA,NA,NA,NA,NA,NA,NA
"1190","2020-03-05 14:14:14-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Carniello, MA; Santos-Silva, R; Mello, AR","2007","10","23","América","Brasil",NA,NA,"Coleta de Floresta Estacional Semidecidual.",NA,"1557","Mato Grosso","Magnoliidae","Sapindales",NA,"L.","Mello, AR","Fazenda Santa Tereza",NA,"Figueirópolis D'Oeste","-58.7402992248535","-15.4449996948242",NA,NA,"33211","auto","2008","02",NA,NA,NA,NA,NA,NA,NA,NA
"1191","2020-03-05 14:14:14-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Carniello, MA; Santos-Silva, R; Mello, AR","2007","10","23","América","Brasil",NA,NA,"Coleta de Floresta Estacional Semidecidual.",NA,"1557","Mato Grosso","Magnoliidae","Sapindales",NA,"L.","Mello, AR","Fazenda Santa Tereza",NA,"Figueirópolis D'Oeste","-58.7402992248535","-15.4449996948242",NA,NA,"33211","auto","2008","02",NA,NA,NA,NA,NA,NA,NA,NA
"1192","2020-03-10 21:22:34-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Carniello, MA; Santos-Silva, R; Conceição, ME; Mello, AR; Pereira, CS","2007","10","16","América","Brasil",NA,NA,"Coleta de Floresta Estacional Semidecidual.",NA,"1423","Mato Grosso","Magnoliidae","Sapindales",NA,"L.","Mello, AR","Fazenda do Mozar Quirino",NA,"Rio Branco","-58.1156005859375","-15.2407999038696",NA,NA,"18946","auto","2008","02",NA,NA,NA,NA,NA,NA,NA,NA
"1193","2021-03-25 13:53:39-03","UNIVILLE","JOI","14040","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","L. Sevegnani","1998","09","08",NA,"Brasil",NA,NA,"Herbário Dr. Roberto Miguel Klein - 1385","JOI014040",NA,"Santa Catarina",NA,NA,NA,"L.","J. Cordeiro","P.M.E. - Pomerode.",NA,"Pomerode","-49.1768989562988","-26.7406005859375",NA,NA,"14075","auto","2006","01","01",NA,NA,NA,NA,NA,NA,NA
"1194","2019-10-07 09:37:13-03","UEFS","HUEFS","204770","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Queiroz, E.P.","2010","03","27",NA,"Brasil",NA,NA,"Mata ciliar, solo arenoso com cascalho.","HUEFS0204770","4423","Bahia","Angiospermae","Sapindales",NA,"L.",NA,NA,"HUEFS0204770","Santa Luz","-39.308333","-11.014167",NA,NA,NA,NA,NA,NA,NA,"39W18'30''","11S0'51''",NA,"Rosanae",NA,NA,NA
"1195","2019-10-07 09:37:13-03","UEFS","HUEFS","120480","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Mariano, K.R.S.","2007","05","20",NA,"Brasil",NA,NA,"Caatinga, substrato areno-argiloso.","HUEFS0120480","8","Bahia","Angiospermae","Sapindales",NA,"L.",NA,"Agrovale.","HUEFS0120480","Juazeiro","-41.2","-10",NA,NA,NA,NA,NA,NA,NA,"41W12'","10S0'",NA,"Rosanae",NA,NA,NA
"1196","2019-10-07 09:37:13-03","UEFS","HUEFS","177856","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Melo, E.","2011","08","18",NA,"Brasil",NA,NA,NA,"HUEFS0177856","10317","Ceará","Angiospermae","Sapindales",NA,"L.","J.G.Freitas","Distrito de Arajara.","HUEFS0177856","Missão Velha","-39.416389","-7.340833","792","792",NA,NA,NA,NA,NA,"39W24'59''","7S20'27''",NA,"Rosanae",NA,NA,NA
"1197","2019-10-07 09:37:13-03","UEFS","HUEFS","195551","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Gomes, B.M.","2011","10","23",NA,"Brasil",NA,NA,"Mata de várzea","HUEFS0195551","538","Rondônia","Angiospermae","Sapindales",NA,"L.",NA,"Ponto da balsa, à margem do rio Madeira.","HUEFS0195551","Porto Velho","-65.011944","-9.571667","89","89",NA,NA,NA,NA,NA,"65W0'43''","9S34'18''",NA,"Rosanae",NA,NA,NA
"1198","2019-10-07 09:37:13-03","UEFS","HUEFS","214257","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Guedes, M.L.","2014","08","14",NA,"Brasil",NA,NA,NA,"HUEFS0214257","22251","Ceará","Angiospermae","Sapindales",NA,"L.",NA,"Açude do Cedro.",NA,"Quixadá","-39.08","-4.977778","189","189",NA,NA,NA,NA,NA,"39W4'48''","4S58'40''",NA,"Rosanae",NA,NA,NA
"1199","2019-10-07 09:37:13-03","UEFS","HUEFS","214367","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Guedes, M.L.","2014","08","18",NA,"Brasil",NA,NA,NA,"HUEFS0214367","22365","Rio Grande do Norte","Angiospermae","Sapindales",NA,"L.",NA,"Barragem Santa Cruz.",NA,"Apodí","-17.850556","-5.798056","55","55",NA,NA,NA,NA,NA,"17W51'2''","5S47'53''",NA,"Rosanae",NA,NA,NA
"1200","2019-10-07 09:37:13-03","UEFS","HUEFS","42434","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Giulietti, A.M.","1999","12","24",NA,"Brasil",NA,NA,"Caatinga pedregosa, de encosta.","HUEFS0042434","1599","Bahia","Angiospermae","Sapindales",NA,"L.","M.S.Ferrucci","Perto de Brejo de Cima, na estrada para Cascável.","HUEFS0042434","Jussiape","-41.5","-13.433333",NA,NA,NA,NA,"2008","02",NA,"41W30'","13S26'",NA,"Rosanae",NA,NA,NA
"1201","2019-10-07 09:37:13-03","UEFS","HUEFS","239609","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Souza, E.B.","2017","06","27",NA,"Brasil",NA,NA,NA,"HUEFS0239609","4670","Ceará","Angiospermae","Sapindales",NA,"L.","E.B.Souza & F.F.Araújo","Estrada das Marrecas. Bairro das Nações. Loteamento Boa Vizinhança. Área de caatinga em contato com a vegetação ciliar do Rio Sabonete e do Rio Acaraú.","HUEFS0239609","Sobral","-40.311111","-3.688056","57","57",NA,NA,"2017","06",NA,"40W18'40''","3S41'17''",NA,"Rosanae",NA,NA,NA
"1202","2019-10-07 09:37:13-03","UEFS","HUEFS","47213","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Tressens, S.G.","1999","06","26",NA,"Argentina",NA,NA,"Selva marginal del riacho Pilagá. Borde de selva.","HUEFS0047213","6323","Formosa","Angiospermae","Sapindales",NA,"L.",NA,"Estancia Guaycolec, Pilagá S.A.","HUEFS0047213","Formosa","-25.9","-58.216667",NA,NA,NA,NA,NA,NA,NA,"25W54'","58S13'",NA,"Rosanae",NA,NA,NA
"1203","2019-10-07 09:37:13-03","UEFS","HUEFS","67569","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Araújo, F.S.","2002","09","19",NA,"Brasil",NA,NA,"Mata seca.","HUEFS0067569","1510","Ceará","Angiospermae","Sapindales",NA,"L.","M.S.Ferrucci","Serra das Almas.","HUEFS0067569 HUEFS0067569_01","Cratéus","-40.916667","-5.133333","670","670",NA,NA,"2006","12",NA,"40W55'0''","5S8'0''",NA,"Rosanae",NA,NA,NA
"1204","2019-10-07 09:37:13-03","UEFS","HUEFS","67570","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Araújo, F.S.","2002","09","19",NA,"Brasil",NA,NA,"Mata seca.","HUEFS0067570","1599","Ceará","Angiospermae","Sapindales",NA,"L.","M.S.Ferrucci","Serra das Almas.","HUEFS0067570 HUEFS0067570_01","Cratéus","-40.901389","-5.140556","600","600",NA,NA,"2006","12",NA,"40W54'5''","5S8'26''",NA,"Rosanae",NA,NA,NA
"1205","2019-10-07 09:37:13-03","UEFS","HUEFS","226497","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pimentel, L.B.","2014","07","17",NA,"Brasil",NA,NA,"Savana Estépica. Vertissolo Crômico Órtico","HUEFS0226497","132","Paraíba","Angiospermae","Sapindales",NA,"L.",NA,"Margem do Rio do Peixe, Sítio riacho do Pedregulho",NA,"Sousa","-38.228099822998","-6.7591700553894","245","245","21208","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1206","2019-10-07 09:37:13-03","UEFS","HUEFS","50448","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Catharino, E.L.M.","1984","05","10",NA,"Brasil",NA,NA,NA,"HUEFS0050448","110","São Paulo","Angiospermae","Sapindales",NA,"L.",NA,"Rua Porto.","HUEFS0050448","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1207","2019-10-07 09:37:13-03","UEFS","HUEFS","1306","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Grupo Pedra do Cavalo","1980","07",NA,NA,"Brasil",NA,NA,NA,"HUEFS0001306","334","Bahia","Angiospermae","Sapindales",NA,"L.",NA,NA,"HUEFS0001306","Cachoeira","-39.083333","-12.533333","40","120",NA,NA,NA,NA,NA,"39W5'","12S32'",NA,"Rosanae",NA,NA,NA
"1208","2019-10-07 09:37:13-03","UEFS","HUEFS","100993","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Queiroz, L.P.de","2005","09","06",NA,"Brasil",NA,NA,NA,"HUEFS0100993","10852","Bahia","Angiospermae","Sapindales",NA,"L.","M.S.Ferrucci","Praça da Prefeitura Municipal.","HUEFS0100993","Pilão Arcado","-42.516667","-9.983333","403","403",NA,NA,"2006","12",NA,"42W31'","9S59'",NA,"Rosanae",NA,NA,NA
"1209","2019-10-07 09:37:13-03","UEFS","HUEFS","159174","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Miranda, A.M.","2008","01","14",NA,"Brasil",NA,NA,"Caatinga, área antropizada.","HUEFS0159174","5601","Ceará","Angiospermae","Sapindales",NA,"L.","J.Ferraz",NA,"HUEFS0159174","Missão Velha","-39.1431007385254","-7.24972009658813",NA,NA,"28832","auto","2008","01",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1210","2019-10-07 09:37:13-03","UEFS","HUEFS","142256","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Bezerra-Loiola, I.M.","1996","07","03",NA,"Brasil",NA,NA,"Mata ciliar, rio Umbuzeiro.","HUEFS0142256","195","Ceará","Angiospermae","Sapindales",NA,"L.",NA,"Alecrim.","HUEFS0142256","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1211","2019-10-07 09:37:13-03","UEFS","HUEFS","226498","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pimentel, L.B.","2014","07","17",NA,"Brasil",NA,NA,"Savana Estépica. Luvissolo Crômico Órtico","HUEFS0226498","143","Paraíba","Angiospermae","Sapindales",NA,"L.",NA,"Comunidade olho d'água",NA,"Carrapateira","-38.3436012268066","-7.03888988494873","337","337","6152","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1212","2019-10-07 09:37:13-03","UEFS","HUEFS","38156","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Miranda, A.M.","1996","04","30",NA,"Brasil",NA,NA,NA,"HUEFS0038156","2388","Pernambuco","Angiospermae","Sapindales",NA,"L.",NA,"Estrada para Flores.","HUEFS0038156","Triunfo","-38.1016998291016","-7.83805990219116",NA,NA,"14606","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1213","2019-10-07 09:37:13-03","UEFS","HUEFS","226499","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pimentel, L.B.","2014","06","03",NA,"Brasil",NA,NA,"Savana Estépica. Luvissolo Crômico Pálico","HUEFS0226499","28","Rio Grande do Norte","Angiospermae","Sapindales",NA,"L.",NA,"Estrada que liga Major Sales a Luis Gomes",NA,"Major Sales","-38.3238983154297","-6.40610980987549","308","308","5946","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1214","2019-10-07 09:37:13-03","UEFS","HUEFS","226455","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Costa-Lima, J.L.","2014","05","21",NA,"Brasil",NA,NA,"Savana Estépica. Luvissolo Crômico Órtico","HUEFS0226455","1240","Paraíba","Angiospermae","Sapindales",NA,"L.",NA,"Estrada vicinal, a direita da rodovia PB-417, sentido Bom Jesus. Trecho 3 do Ramal IV do Eixo Norte (PB-RN).","HUEFS0226455","Bom Jesus","-38.6500015258789","-6.81699991226196","321","321","10039","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1215","2019-10-07 09:37:13-03","UEFS","HUEFS","216862","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Lima, D.P.","1975","05","17",NA,"Brasil",NA,NA,NA,"HUEFS0216862","13363","Maranhão","Angiospermae","Sapindales",NA,"L.",NA,"Fazenda Cachimbo.","HUEFS0216862","Colinas","-44.2491989135742","-6.02582979202271",NA,NA,"43082","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1216","2019-10-07 09:37:13-03","UEFS","HUEFS","21623","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Hatschbach, G.","1994","06","10",NA,"Brasil",NA,NA,"Capão com acuri (cordilheira).","HUEFS0021623","60872","Mato Grosso do Sul","Angiospermae","Sapindales",NA,"L.",NA,"Fazenda Nhumirim, Lagoa Salina do Meio","HUEFS0021623","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1217","2019-10-07 09:37:13-03","UEFS","HUEFS","81216","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Ferraz, J.","2003","07","06",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0081216","4","Pernambuco","Angiospermae","Sapindales",NA,"L.",NA,"Fazenda Rochedo, margem do riacho do Navio.","HUEFS0081216","Floresta","-38.5685997009277","-8.60111045837402",NA,NA,"87756","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1218","2019-10-07 09:37:13-03","UEFS","HUEFS","51389","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Lauro","2000","06","06",NA,"Brasil",NA,NA,NA,"HUEFS0051389","FAB143","Tocantins","Angiospermae","Sapindales",NA,"L.",NA,"I.A. Augustinópolis.","HUEFS0051389","Augustinópolis","-47.8875007629395","-5.46639013290405",NA,NA,"22260","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1219","2019-10-07 09:37:13-03","UEFS","HUEFS","226436","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Costa-Lima, J.L.","2014","09","24",NA,"Brasil",NA,NA,"Savana Estépica. Luvissolo Crômico Órtico","HUEFS0226436","1843","Paraíba","Angiospermae","Sapindales",NA,"L.",NA,"Localidade Olho D'Água, na estrada de acesso ao município de Carrapateira","HUEFS0226436","Carrapateira","-38.3436012268066","-7.03888988494873","332","332","6152","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1220","2019-10-07 09:37:13-03","UEFS","HUEFS","226438","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Oliveira, M.","2015","06","16",NA,"Brasil",NA,NA,"Água.","HUEFS0226438","6180","Pernambuco","Angiospermae","Sapindales",NA,"L.",NA,"Próximo à captação. Caatinga arbustivo-arbórea aberta.","HUEFS0226438","Cabrobó","-39.310001373291","-8.51416969299316","322","322","40602","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1221","2019-10-07 09:37:13-03","UEFS","HUEFS","176912","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Tavares, S.","1961","09","14",NA,"Brasil",NA,NA,"Solo de aluvião, arenoso.","HUEFS0176912","810","Pernambuco","Angiospermae","Sapindales",NA,"L.",NA,"Próximo a um riacho, entre o riacho Sta. Rita e o do Frade. Estrada de Igarassu para Nova Cruz, entrando à esquerda na 1ª bifurcação.","HUEFS0176912","Igarassu","-34.9063987731934","-7.83416986465454",NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1222","2020-04-30 12:06:08-03","UEFS","HUEFS","30513","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Melo, E.","1993","02",NA,NA,"Brasil",NA,NA,NA,"HUEFS0030513","864","Bahia","Angiospermae","Sapindales",NA,"L.","J.R.Pirani","Reserva do IBGE.","HUEFS0030513","Salvador","-38.510799407959","-12.9710998535156",NA,NA,"26018","auto","2012","04",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1223","2019-10-07 09:37:13-03","UEFS","HUEFS","226434","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Fontana, A.P.","2014","11","26",NA,"Brasil",NA,NA,"Savana Estépica. Vertissolo Crômico Órtico","HUEFS0226434","8867","Paraíba","Angiospermae","Sapindales",NA,"L.",NA,"Rio do Peixe","HUEFS0226434","São João do Rio do Peixe","-38.4488983154297","-6.72916984558105","243","243","22879","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1224","2019-10-07 09:37:13-03","UEFS","HUEFS","226437","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Oliveira, M.","2015","05","19",NA,"Brasil",NA,NA,"Áreas de Tensão Ecológica. Neossolo Quartzarênico Órtico","HUEFS0226437","6091","Ceará","Angiospermae","Sapindales",NA,"L.",NA,"São Miguel. Área antrópica, Caatinga arbustiva aberta. Margens do Riacho São Miguel. Solo arenoso.","HUEFS0226437","Mauriti","-38.7743988037109","-7.38917016983032","436","436","29154","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1225","2019-10-07 09:37:13-03","UEFS","HUEFS","226456","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Costa-Lima, J.L.","2014","09","10",NA,"Brasil",NA,NA,"Savana Estépica. Neossolo Litólico Eutrófico","HUEFS0226456","1722","Rio Grande do Norte","Angiospermae","Sapindales",NA,"L.",NA,"Serra de Martins, mata estacional a direira da rodovia RN 117, ca. de 400 m antes da sede sede municipal (sentido Serrinha dos Pintos-Martins), no caminho para a localidade Poção","HUEFS0226456","Martins","-37.9110984802246","-6.0877799987793","705","705","10029","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
