"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"434","2020-07-23 12:21:57-03","CEPLAC","CEPEC","35667","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,"P. Acevedo-Rodriguez","S. A. Mori","16964","1984","07","24",NA,"Brasil","Minas Gerais","JOÃO PINHEIRO","BR-040, Km 137 p/ Goiás.","-46.1725006103516","-17.7425003051758",NA,NA,NA,NA,NA,NA,"102029","auto",NA,NA,NA,NA,NA,NA,"30/12/1986",NA,NA,NA,NA
"435","2020-11-19 14:06:34-03","Unimontes","MCMG","4116","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Montes Clros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-11-19 14:06:34-03","Unimontes","MCMG","3641","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Estagiarios LEPV |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januaria","Mata ciliarPandeiros","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-11-19 14:06:34-03","Unimontes","MCMG","38","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Santos R.M.","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Sales, H. R | Aruda, D.M | Luz, G. R.","36","2008","05","11",NA,"Brasil","Minas Gerais","Janúaria","APA do Rio PandeirosBalnéario","-44.3616981506348","-15.4881000518799",NA,"Arbóreo",NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-11-19 14:06:34-03","Unimontes","MCMG","2015","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk","Santos R.M.","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Oliveira, M.H. | Silva, W.A. |",NA,"2009","08","16",NA,"Brasil","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 6","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-11-19 14:06:34-03","Unimontes","MCMG","5049","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk","Santos,R.M.","Priscila |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-11-19 14:06:34-03","Unimontes","MCMG","2155","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Azevedo,de.I.F.P | Santos,R.M",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Bonito de Minas","Pandeiros","-44.7543983459473","-15.3233003616333",NA,"Mata Ciliar",NA,NA,NA,NA,"95199","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-11-19 14:06:34-03","Unimontes","MCMG","3587","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Estagiarios LEPV |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","januaria","pandeiros mata seca","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-11-19 14:06:34-03","Unimontes","MCMG","1966","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk","Santos R.M.","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Oliveira, M.H. | Silva, W.A. |",NA,"2009","08","16",NA,"Brasil","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 005","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-11-19 14:06:34-03","Unimontes","MCMG","1753","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk","Santos R.M.","Menino, G.C.O. | Azevedo, I.F.P. | Braga, L.L. | Bahia, T.O. | Mota,G.S. | Veloso, M.D.M. |",NA,"2009","03","21",NA,"Brasil","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 1","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-11-19 14:06:34-03","Unimontes","MCMG","1829","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk","Santos R.M.","Menino, G.C.O. | Azevedo ,I,F,P. | Braga, L.L. | Mota,G.S. | Souza, S.R. |",NA,"2009","04","20",NA,"Brasil","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 2","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-11-19 14:06:34-03","Unimontes","MCMG","1431","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk","Santos, R. M.","Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Coutinho,C.A. | Dantas, I.M. | Matos,F.S. | Menino,G.C.O. | Mota,G.S . | Oliveira,M.H. | Santos,P.F. | Silva,M.A.P. | Silva,W.P. |",NA,"2009","04","09",NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda São Francisco","-44.3616981506348","-15.4881000518799",NA,"Arbóreo",NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-11-19 14:06:34-03","Unimontes","MCMG","718","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Santos, R. M.","Ávila, M. A. | Mota, N. M.",NA,"2009",NA,NA,NA,"Brasil","Minas Gerias","Januária","APA do Rio PandeirosVereda São Francisco","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-09-22 13:49:04-03","USP","SPFW","2356","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","J.R. Pirani","Ceccantini, G.C.T. Abreu, D.D.; Cardim, R.H.H.; Freire, G.Q.","2839","2006","06","25",NA,"Brasil","Minas Gerais","Matozinhos",NA,"-43.986833","-19.476833",NA,NA,NA,NA,"660","660",NA,NA,"43º59'12,6''W","19º28'36,6''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-09-22 13:49:04-03","USP","SPFW","2392","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","J.R. Pirani","Ceccantini, G.C.T. Abreu, D.D.; Cardim, R.H.H.; Freire, G.Q.","2885","2006","06","26",NA,"Brasil","Minas Gerais","Matozinhos",NA,"-44.015167","-19.477194",NA,NA,NA,NA,"725","725",NA,NA,"44º00'54,6''W","19º28'37,9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-09-22 13:49:04-03","USP","SPFW","1785","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","J.R. Pirani 2001","Pirani, J.R. Marcato, A.C.; Soffiatti, P.","4764","2001","01","21",NA,"Brasil","Goiás","Bom Jesus de Goiás",NA,"-49.656472","-18.265",NA,"Unicata. Voucher para química",NA,NA,"543","543",NA,NA,"49º39'23,3''W","18º15'54,0''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-13 16:05:05-03","UNISANTA","HUSC","10478","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Martins, S.E.; Aragaki, S.","Fujii, G.; Magenta, M.A.G.","38","2006","05",NA,NA,"Brasil","Mato Grosso","Dourados","Córrego São Domingos.",NA,NA,NA,"Mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-11-04 17:30:48-03","UEM","HUEM","22929","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","! Rosado","S.R.Zaniolo; Paraná, FF; Tortorelli, AR","319","2002","06","12",NA,"Brasil","Mato Grosso","Barão de Melgaço","RPPN SESC Pantanal","-55.9674987792969","-16.1944007873535",NA,"árvore; flores creme.","HUEM000012561","HUEM000012561",NA,NA,"145819","auto",NA,NA,"2016","12","12",NA,NA,NA,NA,NA,NA
"452","2020-11-04 17:30:48-03","UEM","HUEM","6908","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Rosado","Rodrigues, RR; Gandolfi, S","317","1994","10",NA,NA,"Brasil","Minas Gerais","Diamantina","estrada entre Diamantina e São João da Chapada.","-43.6002998352051","-18.2493991851807",NA,"arbusto; 1,20 m de altura; frutos vermelhos com endocarpo alvo.","HUEM000012562","HUEM000012562",NA,NA,"101169","auto",NA,NA,"2014","05",NA,NA,NA,NA,NA,NA,NA
"453","2020-11-12 17:03:21-03","UEL","FUEL","43797","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Tomasetto, F; Rezende, AA","153","2001","06","08",NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria, abrangendo um, Próximo à estrada","-49.516667","-19.916667",NA,NA,NA,NA,"500","500",NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-01 15:10:31-03","UnB","UB","89266","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Silva, AP","Rocha, DMS","46A","1998","08","30","Southern America","Brasil","Goiás","São Domingos","São Domingos, Parque Estadual Terra Ronca","-46.3183","-13.3983",NA,NA,NA,NA,NA,NA,NA,NA,"-46.3183","-13.3983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-01 15:10:31-03","UnB","UB","89267","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Walter, BMT","Walter, BMT","2101","1994","05","21","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,"-47.516667","-14.116667","1994","05","21",NA,NA,NA,NA,NA,NA
"456","2019-11-01 15:10:31-03","UnB","UB","151862","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Rocha, DMS","Rocha, DMS","33","1998","05","25","Southern America","Brasil","Goiás","São Domingos","Parque estadual Terra Ronca","-46.32","-13.4",NA,"Árvore 15m alt; Campo cerrado atípico",NA,NA,NA,NA,NA,NA,"-46.32","-13.4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-01 15:10:31-03","UnB","UB","165472","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Heringer, EP; Eiten, G","15194","1975","09","18","Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. On peninsula at Lake Helvécio near Casa de Tábua guest house.","-42.6","-19.766667",NA,"Tree ca. 30m tall (original tree).; Very deep light tan sandy clay. Low secondary forest with some tall tres of original evergreen broad-leaf vigin forest. Undergrowth cleared.",NA,NA,NA,NA,NA,NA,"-42.6","-19.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-11-01 15:10:31-03","UnB","UB","165476","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Heringer, EP; Eiten, G","14986","1975","09","15","Southern America","Brasil","Minas Gerais","Paraopeba","City of Paraopeba. Estação Florestal.","-44.4","-19.283333",NA,"10m tall.; Deep non-stony red latosol (originally covered with cerradão vegetation). Water table 18m deep. Wild tree in natural cerradão reserve.",NA,NA,NA,NA,NA,NA,"-44.4","-19.283333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2019-11-01 15:10:31-03","UnB","UB","89191","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Proença, CEB","Mendes, ICA","99","1992","06","07","Southern America","Brasil","Goiás","Formosa","Formosa, Fazenda Vargem Grande","-47.3344","-15.5372",NA,NA,NA,NA,NA,NA,NA,NA,"-47.3344","-15.5372","2014","05",NA,NA,NA,NA,NA,NA,NA
"460","2019-11-01 15:10:31-03","UnB","UB","165475","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Kramer, KU","Irwin, HS; Harley, RM; Smith, GL","31317","1971","03","02","Southern America","Brasil","Bahia","Barreiras","Valley of the Rio das Ondas. Ca. 10km W of Barreiras.","-44.9900016784668","-12.1527996063232",NA,"Tree ca. 8m x 10cm. Fruit dried.; Cut-over gallery forest and adjacent cerrado.",NA,NA,"500","500","152720","auto",NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-11-01 15:10:31-03","UnB","UB","89260","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Incógnito","Prance, GT","58264","1964","07","20","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","15 Km N dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-11-01 15:10:31-03","UnB","UB","122958","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Massarotto, NP","112","2008",NA,NA,"Southern America","Brasil","Goiás","Cavalcante",NA,"-47.4583015441895","-13.7974996566772",NA,"Material testemunha da tese de mestrado de Natália P. Massarotto, Depto. de Enga. Florestal, UnB",NA,NA,NA,NA,"92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-11-01 15:10:31-03","UnB","UB","15514","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Rocha, DMS","Rocha, DMS","S1P1s.n.","2000","03","22","Southern America","Brasil","Goiás","Santa Rita do Araguaia","Margem direita do Rio Babilônia, próximo à ponte","-53.2052993774414","-17.3255996704102",NA,"Código fitossociológico 34.; Mata de galeria.",NA,NA,NA,NA,"61711","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-01 15:10:31-03","UnB","UB","15508","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Rocha, DMS","Rocha, DMS","S1P1s.n.","2000","03","22","Southern America","Brasil","Goiás","Santa Rita do Araguaia","Margem direita do Rio Babilônia, próximo à ponte","-53.2052993774414","-17.3255996704102",NA,"Código fitossociológico 25.; Mata de galeria.",NA,NA,NA,NA,"61711","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-01 15:10:31-03","UnB","UB","202484","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Teixeira, AMC","Teixeira, AMC; Pinto, JRR","43","2014","07",NA,"Southern America","Brasil","Goiás","São Domingos","Parque Estadual de Terra Ronca - Transecto Florística&nf;Cerrado sentido restrito","-46.3182983398438","-13.3983001708984",NA,"Árvore, 20 cm de diâmetro, 4 m de altura",NA,NA,NA,NA,"73215","auto",NA,NA,"2014","07",NA,NA,NA,NA,NA,NA,NA
"466","2019-11-01 15:10:31-03","UnB","UB","165473","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Paula, JE","3481","1994","05","24","Southern America","Brasil","Minas Gerais","Paraopeba","EFLEX.","-44.4042015075684","-19.2744007110596",NA,"Arvoreta de 2,5m de altura, 12cm de diâmetro, folha membranácea quando adulta, fica pigmentada de vermelho na maturidade, botão floral globoso, pigmentado de vermelho.; Cerrado.",NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-11-01 15:10:31-03","UnB","UB","11198","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Mecenas, VV","Mecenas, VV; Leite, LQ; Augusto, MM","264","2001","04","26","Southern America","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina","-48.163056","-15.510833",NA,"Árvore 8m; Mata.",NA,NA,"810","810",NA,NA,"-48.163056","-15.510833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2019-11-01 15:10:31-03","UnB","UB","11260","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Mecenas, VV","Mecenas, VV; Leite, LQ; Augusto, MM","326","1997","08","12","Southern America","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina","-48.163056","-15.510833",NA,"Árvore 4,3m; Mata.",NA,NA,"810","810",NA,NA,"-48.163056","-15.510833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-01 15:10:31-03","UnB","UB","120554","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Proença, CEB","Freitas, VC","s.n.1","1994","05",NA,"Southern America","Brasil","Minas Gerais","Paracatu",NA,"-46.866667","-17.216667",NA,"Material estéril testemunha de fitossociologia. Coordenadas do Município; Habitat desconhecido",NA,NA,NA,NA,NA,NA,"-46.866667","-17.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-11-01 15:10:31-03","UnB","UB","121081","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Solórzano, A","Solórzano, A","197","2008","11",NA,"Southern America","Brasil","Minas Gerais","Paracatu","Fazenda São Miguel. Coord. exata: 17o 25#?#10,2#?##?# S, 46o 38#?#8,88#?##?# W","-46.635833","-17.419444",NA,"Coletado na parcela 1; Árvore 5m; Cerradão.",NA,NA,"560","560",NA,NA,"-46.635833","-17.419444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2019-11-01 15:10:31-03","UnB","UB","211063","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Proença, CEB","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP434","2012","10","09","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (MSFCFC)","-50.078056","-17.728333",NA,"Arbusto, 1,7m; Mata ciliar. Solo argiloso, avermelhado",NA,NA,"520","520",NA,NA,"-50.078056","-17.728333","2012",NA,NA,NA,NA,NA,NA,NA,NA
"472","2019-11-01 15:10:31-03","UnB","UB","14963","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Proença, CEB","Brito, M; Paes, NO; Matos, VL; Santos, JB","114","2003","12","18","Southern America","Brasil","Goiás","Pirenópolis","Região do Jalapão","-49.133333","-15.783333",NA,"Material testemunha da tese de doutoramento em ecologia pela UnB de Márcia Brito: Ecologia do baru (Projeto CMBBC).; Lenhosa; Transição Cerrado sentido restrito/Cerradão.",NA,NA,NA,NA,NA,NA,"-49.133333","-15.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2019-11-01 15:10:31-03","UnB","UB","186526","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Zanatta, MRV","Silva, JS","644","2011","07","08","Southern America","Brasil","Goiás","Cavalcante",NA,"-47.184222","-13.587194",NA,"Testemunho da tese de Bruno L. G. Castro (Instituto de Geociências - UnB); Arbusto. Material estéril; Transição entre cerrado rupestre e cerrado sensu stricto",NA,NA,NA,NA,NA,NA,"-47.184222","-13.587194","2011","07",NA,NA,NA,NA,NA,NA,NA
"474","2019-11-01 15:10:31-03","UnB","UB","163973","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Proença, CEB","Zanatta, MRV; Faria, JEQ; Oliveira, DR","481","2010","05","15","Southern America","Brasil","Goiás","Montes Claros de Goiás","Fazenda Vereda","-51.557222","-15.901111",NA,"Árvore. Estéril.; Mata ciliar.",NA,NA,NA,NA,NA,NA,"-51.557222","-15.901111","2010","05","15",NA,NA,NA,NA,NA,NA
"475","2019-11-01 15:10:31-03","UnB","UB","179647","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Proença, CEB","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","4266","2012","03","26","Southern America","Brasil","Goiás","Edéia","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","-50.1","-17.670833",NA,"Convênio UnB/Oxford.; Arvoreta 2,5m. Juvenil estéril. TESTEMUNHA EXTRA-ÁREA DO LEVANTAMENTO RÁPIDO; Mata mesofítica com árvores emergentes até 20m",NA,NA,"535","535",NA,NA,"-50.1","-17.670833","2012","04",NA,NA,NA,NA,NA,NA,NA
"476","2019-11-01 15:10:31-03","UnB","UB","19664","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Silva, CSP","Silva, CSP; Sr. Air, Sr. Milton, Rodrigo","24","2006","01","11","Southern America","Brasil","Goiás","Ouro Verde de Goiás","Região Borboleta. Fazenda do Sr. Air, vereador da cidade. Área de pastagem.","-49.2","-16.3",NA,"Árvore de 4 m de altura. Estado vegetativo. Indivíduo predado pela extração do casca do caule para uso medicinal. FOTO. &nf;Uso medicinal: a entrecasca é utilizada para dores na coluna. Informante: Sr. Air.",NA,NA,"938","1140",NA,NA,"-49.2","-16.3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-11-01 15:10:31-03","UnB","UB","211602","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB; Mendes, VC","MCFPAA109","2012","08","16","Southern America","Brasil","Goiás","Edéia","Rio dos Bois, Fazenda Tupi (MCFPAA)","-50.1004","-17.7861",NA,"Árvore; Mata seca próximo à mata ciliar. Latossolo pedregoso",NA,NA,"490","490",NA,NA,"-50.1004","-17.7861","2012",NA,NA,NA,NA,NA,NA,NA,NA
"478","2019-11-01 15:10:31-03","UnB","UB","211638","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Proença, CEB","Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB","MCFPAC29","2012","08","17","Southern America","Brasil","Goiás","Edéia","Fazenda Tupi (MCFPAC)","-50.1012","-17.788",NA,"Árvore, 8m; Mata seca/ciliar. Solo pedregoso, latossolo marrom escuro",NA,NA,"395","395",NA,NA,"-50.1012","-17.788","2012",NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-11-01 15:10:31-03","UnB","UB","211773","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Proença, CEB","Projeto Biodiversidade BP; Faria, JEQ; Melo, MS; Concha, C; Arcela, V; Harris, SA","MSFCBA36","2012","07","30","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (MSFCBA)","-50.0534","-17.405",NA,"Árvore, 8m; Mata seca. Solo argiloso, marrom com pequenas rochas",NA,NA,"454","454",NA,NA,"-50.0534","-17.405","2012",NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-11-01 15:10:31-03","UnB","UB","211835","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","MSFCBB28","2012","08","01","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (MSFCBB)","-50.0532","-17.4044",NA,"Árvore, 4m; Mata seca. Solo argiloso escuro, pedregoso",NA,NA,"498","498",NA,NA,"-50.0532","-17.4044","2012",NA,NA,NA,NA,NA,NA,NA,NA
