"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber","sex"
"2009","2020-09-02 16:20:12-03","Cenargen","CEN","5235","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","B. M. T. Walter","2007","02",NA,"José Francisco Montenegro Valls","4680","1979","04","25","Brasil","RS","ITAQUI","Ca. 500 m ao longo do acesso a cidade desde a BR-472.","-56.5531005859375","-29.1252994537354",NA,NA,NA,NA,"CEN00005235","CEN00005235","Arvoreta latescente. Doação do Herbário Bot. da UFRGS - Porto Alegre.",NA,NA,NA,NA,"Exsicatas","99792","auto",NA,NA,NA,NA,"1",NA,NA,NA
"2010","2020-09-02 16:20:12-03","Cenargen","CEN","37986","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","S. F. Andrade","2000",NA,NA,"E. M. Francisco - UEL",NA,"2000","04","25","Brasil","PR","ARAPONGAS","Fazenda Solanum.","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"CEN00037986","CEN00037986","Doação da Universidade Estadual de Londrina. Departamento de Biologia Animal e Vegetal. Herbário FUEL tombo nº 30310.",NA,NA,NA,NA,"Exsicatas","18630","auto",NA,NA,NA,NA,"1",NA,NA,NA
"2011","2019-12-09 17:29:18-03","UFPR","EFC","4961","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Hatschbach, G.","1995","12","01","Ziller, S.R.","1192","1995","12","11","Brasil","Paraná","Alto Paraíso","APA da Ilha Grande",NA,NA,NA,NA,NA,NA,"EFC004961",NA,"Coletada na APA da Ilha Grande, rio Paraná, em barranco às margens do rio. Arbustiva comum, flores brancas. Exsuda látex branco em abundância. Invasora de pastagens __COMMOM_NAME__: Leiterinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2020-10-15 09:53:48-03","UFPR","EFC","18780","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","VÖLTZ, R. R.; DALL AGNOL, R. T.","2019","09","21","DALL AGNOL, R. T.","1041","2019","09","21","Brasil","Paraná","Paranaguá","Ilha do Mel - Praia de Encantadas.","-48.314699","-25.569416","-48.314699","-25.569416","4","4","EFC018780",NA,"Arvoreta, 4 m; látex alvo; frutos imaturos esverdeados e rugosos. Restinga arbórea. __COMMOM_NAME__: cobrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013","2019-12-09 17:29:18-03","UFPR","EFC","8662","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Silva, S.M.","1998","12","01","Gatti, G.; Schütz-Gatti, A.L.; Silva, S.M.","298","1998","12","05","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.2977","-25.1752","-48.2977","-25.1752",NA,NA,"EFC008662",NA,"Árvore 10m, mesófila, flores com pétalas brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2019-12-09 17:29:18-03","UFPR","EFC","16996","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Caxambu, M.G.","2007","10","03","Silva, E.M.",NA,"2007","09","25","Brasil","Paraná","Goioerê","Parque Municipal Antônio Sestak","-53.0275001525879","-24.184700012207",NA,NA,NA,NA,"EFC016996",NA,"Árvore com 6 m de altura; flores alvas e látex alvo __COMMOM_NAME__: Leiteiro",NA,NA,NA,NA,NA,"22997","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2015","2019-12-09 17:29:18-03","UFPR","EFC","13469","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Völtz, R.R.","2014","11","01","Völtz, R.R.; Santos, G.H.","430","2014","11","01","Brasil","Santa Catarina","São Francisco do Sul","Praia da Enseada","-48.4984","-26.2198","-48.4984","-26.2198","10","10","EFC013469",NA,"Árvore 6m alt., latescente; flores alvas, aromáticas (verniz), abundantes; borda de vegetação degradada (macega), em encosta de morro. __COMMOM_NAME__: Sapirangui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016","2019-12-09 17:29:18-03","UFPR","EFC","7007","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.; Svolenski, A.C.","605","1996","11","17","Brasil","Paraná","Campo Largo","Caverna de Pinheirinho","-49.6366","-25.0036","-49.6366","-25.0036","510","510","EFC007007",NA,"Árvore de 4 metros de altura em beira de estrada. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017","2019-12-09 17:29:18-03","UFPR","EFC","4266","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Hatschbach, G.",NA,NA,NA,"Guapyassu, M.; Abrão, H.","287","1993","10","27","Brasil","Paraná","Maringá","Parque do Ingá","-51.9312","-23.4275","-51.9312","-23.4275",NA,NA,"EFC004266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2019-12-09 17:29:18-03","UFPR","EFC","15706","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Seki, M.S.",NA,NA,NA,"Seki, M.S.",NA,"2017","06","07","Brasil","Santa Catarina","Biguaçu","Obra Contorno Rodoviário Florianópolis","-48.702","-27.4035","-48.7020","-27.4035","62","62","EFC015706",NA,"Árvore 5 m, apenas com frutos, exemplar remanescente de mata degradada. Floresta Ombrófila Densa Submontana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","2019-12-09 17:29:18-03","UFPR","EFC","11724","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Carpanezzi, A.A.; Völtz, R.R.","2013","05","17","Völtz, R.R.; Olinisky, I.A.; Maschio, W.","212","2013","05","17","Brasil","Paraná","Adrianópolis","BR 476","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"EFC011724",NA,"Arvoreta 4m alt. junto a borda da mata; flores brancas; planta latescente. 600 m s.n.m. __COMMOM_NAME__: Leiteiro, mata pasto",NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2020","2019-12-09 17:29:18-03","UFPR","EFC","11329","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Saueressig, D.","2011","12","02","Saueressig, D.; Henke, J.M.","1657","2011","11","25","Brasil","Paraná","Curiúva","Curiúva/PR","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"EFC011329",NA,"árvore de 10 metros de altura, do estrato médio __COMMOM_NAME__: peschiera",NA,NA,NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2021","2019-12-09 17:29:18-03","UFPR","EFC","12995","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Ribeiro, C.L.","2014","07","26","Ribeiro, C.L.","85","2014","07","22","Brasil","Santa Catarina","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"EFC012995",NA,NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2022","2020-10-15 09:53:48-03","UFPR","EFC","18757","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","DALL AGNOL, R. T.","2019","01","02","DALL AGNOL, R. T.","841","2019","01","02","Brasil","Santa Catarina","Bombinhas","Morro do Macaco.","-48.49836","-27.201119","-48.49836","-27.201119","23","23","EFC018757",NA,"Árvore, 4 m; frutos imaturos esverdeados, látex alvo. __COMMOM_NAME__: cobrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","2019-12-09 17:29:18-03","UFPR","EFC","6537","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Hatschbach, G.",NA,NA,NA,"Svolenski, A.C.; Tiepolo, G.","242","1996","06","23","Brasil","Paraná","Campo Largo","Caverna de Pinheirinho","-49.6366","-25.0036","-49.6366","-25.0036","510","510","EFC006537",NA,"Frutos secos, abertos. Arvoreta, 5m. Capoeira vale rio Ribeira, 495m s.n.m. Exuda leite.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024","2020-10-15 09:53:48-03","UFPR","EFC","18750","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","DALL AGNOL, R. T.","2018","10","29","DALL AGNOL, R. T.","705","2018","10","29","Brasil","Paraná","Curitiba","Setor de Ciências Agrárias UFPR.","-49.248946","-25.411316","-49.248946","-25.411316","936","936","EFC018750",NA,"Arvoreta, 5 m; folhas brilhantes, flores perfumadas com corola alva e cálice verde. __COMMOM_NAME__: cobrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025","2019-12-09 17:29:18-03","UFPR","EFC","4855","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"Maschio, W.; Soares, A.","126","1995","12","12","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"EFC004855",NA,"__COMMOM_NAME__: Jasmim",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2026","2021-03-15 18:25:00-03","USP","SPF","138915","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Koch, I","2003","02",NA,"Melo, E","2469","1998","09","19","Brasil","São Paulo","Boituva","Rod. Castelo Branco, km 116. Orla da mata.","-47.845","-23.298333","-47.845","-23.298333","575","604","SPF00138915","SPF00138915","Árvore com ramos escandentes lignescentes, ca. 4.5 m alt. Látex branco-leitoso. Folha membranácea levemente discolor. Botões verdes. Fruto esquizocarpo verde, ruboso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2027","2021-03-15 18:25:00-03","USP","SPF","188313","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Lovato, MC","2003",NA,NA,"Lovato, MC","179","2003","04","11","Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê.","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,"SPF00188313","SPF00188313","Árvore 2 m; frutos imaturos verdes. Fragmento 02.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2028","2021-03-15 18:25:00-03","USP","SPF","147468","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Andrade, SF","2000",NA,NA,"Francisco, EM","s.n.","2000","04","25","Brasil","Paraná","Arapongas","Fazenda Solanum.","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"SPF00147468","SPF00147468","Árvore 3 m, frutos imaturos verdes.",NA,NA,NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2029","2021-03-15 18:25:00-03","USP","SPF","139068","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Paiva, MRC","1998",NA,NA,"Francisco, EM","s.n.","1998","10","02","Brasil","Paraná","Leópolis","Beira do Rio Congonhas. Mata ciliar.","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,"SPF00139068","SPF00139068","Árvore 2 m; flores brancas e botões verdes.",NA,NA,NA,NA,NA,"22638","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2030","2021-03-15 18:25:00-03","USP","SPF","167112","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Simões, AO",NA,NA,NA,"Simões, AO","1015","1999","10",NA,"Brasil","São Paulo","Campinas","Barão Geraldo, estrada da Rhodia, próximo à entrada do Condomínio Rio das Pedras.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SPF00167112","SPF00167112","Árvore, ca. de 5 m, látex branco, cálice verde, corola branca, flores fragrantes.",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2031","2021-03-15 18:25:00-03","USP","SPF","75104","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Koch, I","1998","12",NA,"Anônimo","B1195","1990","11","02","Brasil","São Paulo","Itirapina","Estrada para Uba, depois ferrocaril. Cerrado.","-47.8199996948242","-22.25",NA,NA,"750","750","SPF00075104","SPF00075104","Árvore.",NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2032","2021-03-15 18:25:00-03","USP","SPF","32651","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Koch, I","1999","12",NA,"Oliveira, MA","s.n.","1984","03",NA,"Brasil","São Paulo","São Manuel","Pratania. Fazenda São Jorge.","-48.5699996948242","-22.7299995422363",NA,NA,NA,NA,"SPF00032651","SPF00032651","Cerrado.",NA,NA,NA,NA,NA,"24793","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2033","2021-03-15 18:25:00-03","USP","SPF","149802","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Caruzo, MBR","2001","11",NA,"Caruzo, MBR","6","2001","11","01","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica. Trilha atrás dos prédios centrais. Floresta de planalto.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00149802","SPF00149802","Árvore ca. 6.0 m alt., estames alvos.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2034","2019-11-13 11:15:29-03","USP","SPF","15779","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","hilariana","Tabernaemontana hilariana","Müll.Arg.","Hoehne, W","1956","11","22","Grotta, AS","s.n.","1956","11","03","Brasil","São Paulo","Indaiatuba","Prx. Est. Helvetia. Margem da estrada de Indaiatuba.","-47.2099990844727","-23.0900001525879",NA,NA,NA,NA,"SPF00015779","SPF00015779",NA,NA,NA,NA,NA,NA,"17640","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2035","2018-10-08 09:56:48-03","UFSS","REAL","681","S","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Hiroki, J.","2016","06","24","Machado, C.M.; Junges, T.V.C.; Ribeiro, J.F.; Junges, T.V.C.; Ribeiro, J.F.","03","2015","03","20","Brasil","Paraná","Planalto","Sítio Família Ribeiro, Esquina São Paulo","-53.707778","-25.765833","-53.707778","-25.765833",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2036","2018-10-08 09:56:48-03","UFSS","REAL","698","S","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Hiroki, J.","2016","08","01","Françeschi, M.M.","01","2015","09","07","Brasil","Paraná","Santa Izabel do Oeste","Propriedade particular de Adelmo Fagundes","-53.670833","-26.243611","-53.670833","-26.243611",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2037","2020-03-05 14:12:00-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Ingrid Koch","1986","03","10","Valdecir Hipólito; Valdecir Hipólito","s.n.","1986","03","13","Brasil","Paraná","Londrina","Parque Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae","Gentianales",NA,"América",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2038","2014-04-04 18:26:09-03","PNFM","IRAI","7332","S","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Koch, I.","2010","10","10","Paro, F.E.","73","1987","03","26","Brasil","Paraná","Londrina","Mata dos Godoy","-51.243444","-23.452833","-51.243444","-23.452833","520","520","IRAI00007332",NA,"Arbórea, 3 m, com látex, frutos verdes","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2039","2014-04-04 18:26:09-03","PNFM","IRAI","2717","S","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Cordeiro, J.","2011","01","01","Kuchler, R.M.","338","2010","09","23","Brasil","Paraná","Ivaiporã","Pedreirinha",NA,NA,NA,NA,NA,NA,"IRAI00002717",NA,"Árvore, 4 m, flor alba","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2040","2014-04-04 18:26:09-03","PNFM","IRAI","7330","S","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Koch, I.","2010","10","10","Yuyama, M.M.","s.n.","1988","06","30","Brasil","Paraná","Ibiporã","Beira do Ribeirão Água das Abóboras","-51.031667","-23.255139","-51.031667","-23.255139","460","460","IRAI00007330",NA,"Árvore, 5 m, frutos verdes","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2041","2014-04-04 18:26:09-03","PNFM","IRAI","1767","S","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Cordeiro, J.","2011","01","01","Ristow, R.","401","2010","01","29","Brasil","Santa Catarina","Bombinhas","Praia do Canto Grande","-48.494389","-27.200111","-48.494389","-27.200111",NA,NA,"IRAI00001767",NA,"Árvore, 5 m, latéx branco, frutos, cultivada. CARPOTECA","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2042","2014-04-04 18:26:09-03","PNFM","IRAI","3131","S","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Ristow, R.","2013","03","13","Kuchler, R.M.","445","2010","11","02","Brasil","Paraná","Guaratuba","Trilha para o Morro","-48.566389","-25.869722","-48.566389","-25.869722",NA,NA,"IRAI00003131",NA,"Arbusto, flor alba","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2043","2014-04-04 18:26:09-03","PNFM","IRAI","4567","S","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Ristow, R.","2013","03","13","Benedet, C.","005","2011","10","02","Brasil","Santa Catarina","Palhoça","Praia de Fora","-48.631639","-27.745639","-48.631639","-27.745639","5","5","IRAI00004567",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2044","2014-04-04 18:26:09-03","PNFM","IRAI","7334","S","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Koch, I.","2010","10","10","Yoshida, A.E.","17","1997","10","30","Brasil","Paraná","Londrina","Chácara São José","-51.184917","-23.24475","-51.184917","-23.24475","515","515","IRAI00007334",NA,"Arbóreo, 8 m, flore brancas, folha simples","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2045","2014-04-04 18:26:09-03","PNFM","IRAI","3075","S","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Ristow, R.","2013","03","13","Kuchler, R.M.","461","2010","11","15","Brasil","Paraná","Guaratuba","Praia de Caieiras","-48.5635","-25.869389","-48.5635","-25.869389",NA,NA,"IRAI00003075",NA,"Árvore, flor junto ao tronco. Restinga","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2046","2020-12-02 09:06:50-03","UNITINS","HUTO","4677","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Koch, I.","2010","10","10","Silveira, M.","s.n.","1988","10","09","Brasil","Paraná","Londrina","Ao lado do terreno baldio","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUTO004677",NA,"Arvoreta com cerca de 3-4 m de altura. FLores brancas; Mata da Água Verde - brejo",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2047","2020-12-02 09:06:50-03","UNITINS","HUTO","4676","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Koch, I.","2010","10","10","Ota, A.Y.","s.n.","1987","07","21","Brasil","Paraná","Londrina","Mata do IAPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUTO004676",NA,"Árvore com cerca de 5 m de altura. Frutos verdes; Beira de estrada",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2048","2020-12-02 09:06:50-03","UNITINS","HUTO","4687","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Koch, I.","2010","10","10","Vieira, A.","01","1997","10","25","Brasil","Paraná","Bandeirantes","Mata São Francisco. Beira de estrada","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"HUTO004687",NA,"Árvore. Pétala amarela; Mata",NA,NA,NA,NA,NA,"19645","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2049","2021-03-25 13:51:27-03","UNIVILLE","JOI","7706","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"M.C. Lovato","227","2003","09","19","Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê.","-50.975556","-23.540833","50º58'32''W","23º32'27''S",NA,NA,"JOI007706","JOI007706","Fragmento 09; HABITO: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2050","2021-03-25 13:51:26-03","UNIVILLE","JOI","10089","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,"2020","09","04","A. Stival-Santos","412","2009","01","29","Brasil","Santa Catarina","Palmitos","Linha Santa Catarina.","-53.1","-27.091389","53º6'0''W","27º5'29''S","320","320","JOI010089","JOI010089","Florística IFFSC 2179 (Arbórea); HABITAT: entorno da mata; TIPO VEGETACIONAL: Floresta Estacional Decidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2051","2021-03-25 13:51:26-03","UNIVILLE","JOI","10633","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Meyer, F.S.","2011","03","06","Meyer, F.S.","923","2009","06","21","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais CEPA Rugendas - Rio Natal","-49.224167","-26.150278","49º13'27''W","26º9'1''S",NA,NA,"JOI010633","JOI010633","Frutos deiscentes com sementes negras, envoltas por uma espécie de arilo com coloração alaranjada Habito: Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052","2021-03-25 13:51:26-03","UNIVILLE","JOI","592","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","O.S. Ribas","2004","10","30","F.C.S. Vieira","83","2003","10","20","Brasil","Santa Catarina","Joinville","Jardim Sofia.","-48.8456001281738","-26.3043994903564",NA,NA,"10","10","JOI000592","JOI000592","; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA
