"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2817","2020-11-12 15:23:32-03","IBt","SP","292594","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Tamashiro, JY; Rodrigues, RR; Goldenberg, R; Ivanauskas, NM; Belinello, R; Galvão, JC","1236","1995","06","14","Brasil","São Paulo","Taquaras","Gruta das Águas Virtuosas.","-49.377806","-22.390889","-49.377806","-22.390889",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2818","2019-11-21 10:14:25-03","IBt","SP","292553","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Mello-Silva, R; Vitta, FA; Roque, N","902","1994","05","11","Brasil","São Paulo","Tapira","Rodovia 79, após a saída da cidade em direção a Juquiá, lado esquerdo. Propriedade da São José Administração e Matérias Primas.",NA,NA,NA,NA,"900","950",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2819","2019-11-21 10:14:25-03","IBt","SP","292602","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Martins, AB; et al.","31431","1994","03","21","Brasil","São Paulo","Águas da Prata","Na beira da Rod. Governador Adhemar P. Barros, ca. 1 km do centro de Águas da Prata.","-47.333333","-21.866667","-47.333333","-21.866667",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2820","2019-11-21 10:14:25-03","IBt","SP","292601","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Souza, VC; Moraes, PLR; Vitti, FX","5757","1994","04","15","Brasil","São Paulo","Pindorama","Estação Experimental do IAC. Beira de mata.","-48.924444","-21.223611","-48.924444","-21.223611",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2821","2019-11-21 10:14:25-03","IBt","SP","292701","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Mello-Silva, R; Vitta, FA; Roque, N","940","1994","05","12","Brasil","São Paulo","Tapira","Rodovia SP 79, km 174, em direção a Juquiá, lado esquerdo, em frente à entrada do Rancho Primavera.",NA,NA,NA,NA,"450","450",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2822","2019-11-21 10:14:25-03","IBt","SP","293321","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Rapini, A; Costa, CB; Kirizawa, M","67","1996","03","18","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha, 23°13'28-23°16'10 S, 45°02'53-45°05'15 W. Estrada de terra paralela ao Rio Paraibuna.","-45","-23","-45","-23","1100","1100",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2823","2019-11-21 10:14:25-03","IBt","SP","500052","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Bonin Jr, P","Oliveira, AA","2385","2015","07","17","Brasil","Paraná","Francisco Alves",NA,"-53.82","-24.12","-53.82","-24.12",NA,NA,NA,NA,NA,"2015","08","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2824","2019-11-21 10:14:25-03","IBt","SP","140507","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Callejas, R","Eiten, G; Eiten, LT","7888","1966","11","22","Brasil","Rio de Janeiro","Rio Claro","5,4 km along road south of village Lidice.","-44.25","-22.866667","-44.25","-22.866667","850","850",NA,NA,NA,"1984","01","10",NA,NA,NA,NA,NA,"hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"2825","2019-11-21 10:14:25-03","IBt","SP","300975","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.",NA,"Correa Gomes Jr, J","1984","1964","07","22","Brasil","Mato Grosso do Sul","Três Lagoas","Fazenda Beija-Flor.","-48.783333","-21.916667","-48.783333","-21.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"2826","2019-11-21 10:14:25-03","IBt","SP","278087","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Nee, M","Nee, M; Vargas-C, I","43256","1992","12","23","Bolívia","Santa Cruz","Ichilo","Floodplain of río Ichilo, downstream (N) of highway bridge.","-64.333333","-17.266667","-64.333333","-17.266667","240","240",NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,"hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"2827","2019-11-21 10:14:25-03","IBt","SP","165725","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.",NA,"Soto-E, M; Horowitz, CC","48","1974","09","17","México","Veracruz",NA,"La Estacion de Biologia de Los Tuxtlas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"2828","2019-11-21 10:14:25-03","IBt","SP","212842","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Guimarães, E","Toledo, CB; Romaniuc Neto, S; Sajo, MG; Silva Filho, NL; Scaff, MF; Barbosa, LM; Semaco, M","149","1986","10","02","Brasil","Rondônia","Jaru","Igarapé Paraíso e arredores. Ponto I. Picada aos arredores do acampamento.","-62.05","-10.1","-62.05","-10.1",NA,NA,NA,NA,NA,"1986","12","10",NA,NA,NA,NA,NA,"hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"2829","2019-11-21 10:14:25-03","IBt","SP","212346","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Burger, W","Nee, M","23905","1981","12","07","México","Veracruz","Chocamán","1 km N of Chocamán, gorge of river upstream from Chocamán-Coscomatepec highway.","-97.016667","19.033333","-97.016667","19.033333","1350","1350",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,"hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"2830","2019-11-21 10:14:25-03","IBt","SP","262654","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Callejas, R","Nee, M","39795","1990","11","08","Bolívia","Santa Cruz","Ichilo","Vic. El Cairo, 5 km SW of Buena Vista.","-63.7","-17.466667","-63.7","-17.466667","325","325",NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,"hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"2831","2019-11-21 10:14:25-03","IBt","SP","262775","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Nee, M","Nee, M","39569","1990","10","29","Bolívia","Santa Cruz","Ichilo","Parque Nacional Amboró, W side of Rio Surutu, 2 km NE of El Carmen on trail to river crossing.","-63.683333","-17.516667","-63.683333","-17.516667","320","320",NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,"hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"2832","2019-11-21 10:14:25-03","IBt","SP","262778","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Nee, M","Nee, M","39422","1990","10","21","Bolívia","Santa Cruz","Ichilo","Parque Nacional Amboró, 9 km SW of Buena Vista, 2 km SW of Rio Surutu crossing.","-63.733333","-17.5","-63.733333","-17.5","400","400",NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,"hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"2833","2019-11-21 10:14:25-03","IBt","SP","342153","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Costa, MAS","Costa, MAS; Assunção, PACL","578","1997","07","03","Brasil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Próximo à piscina, beirando o buritizal.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,NA,NA,"1997","12",NA,NA,NA,NA,NA,NA,"hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"2834","2019-11-21 10:14:25-03","IBt","SP","44435","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Yuncker, TG","Kuhlmann, M","s.n.","1940","10","23","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1960",NA,NA,NA,NA,NA,NA,NA,"hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"2835","2019-11-21 10:14:25-03","IBt","SP","56807","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Callejas, R","Fróes, RL","25093","1949","08","23","Brasil","Amazonas",NA,"Paraná do Aurauato.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984","01","10",NA,NA,NA,NA,NA,"hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"2836","2019-11-21 10:14:25-03","IBt","SP","79358","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Yuncker, TG","Maguire, B; Murça Pires, J; Maguire, CK","47034","1960","07","17","Brasil","Amapá","Oiapoque","1 km south of army post at Clevelandia.","-51.883333","3.8","-51.883333","3.8",NA,NA,NA,NA,NA,"1962","10",NA,NA,NA,NA,NA,NA,"hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"2837","2019-11-21 10:14:25-03","IBt","SP","82483","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Carvalho Silva, M","Eiten, G; Eiten, LT","5560","1963","09","16","Brasil","Tocantins","Gurupi","City of Gurupi. About 1 km west of Belém-Brasília highway, along brook on south edge of town.","-49.066667","-11.716667","-49.066667","-11.716667",NA,NA,NA,NA,NA,"2001","06",NA,NA,NA,NA,NA,NA,"hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"2838","2019-11-21 10:14:25-03","IBt","SP","210884","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum surinamense","Steyerm.","Steyermark","Liesner, R; Guariglia, M","11586","1981","04","29","Venezuela","Tachira",NA,"14 km NE of La Fundación; Caserio La Negra, permanent waterfall close to road.","-71.783333","7.833333","-71.783333","7.833333","900","900",NA,"SP011248","SP011248","1982",NA,NA,"Southern America",NA,NA,NA,NA,"surinamense",NA,NA,NA,NA,NA,NA,NA,NA
"2839","2019-11-21 10:14:25-03","IBt","SP","153982","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Callejas, R","Eiten, G; Eiten, LT; Felippe, GM","5280","1963","02","01","Brasil","Amazonas","Manaus","Reserva Florestal Ducke, About 30 km from Manaus on the Manaus-Itacoatiara road. Near main house.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,NA,"1984","01","10",NA,NA,NA,NA,NA,"hispidum",NA,"138090","auto",NA,NA,NA,NA,NA
"2840","2019-11-21 10:14:25-03","IBt","SP","358952","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Guimarães, EF","Kato, MJ","85","1997","06","18","Brasil","Amazonas","Manaus","Universidade do Amazonas.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,NA,"2004","08",NA,NA,NA,NA,NA,NA,"hispidum",NA,"138090","auto",NA,NA,NA,NA,NA
"2841","2019-11-21 10:14:25-03","IBt","SP","266700","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Carvalho Silva, M","Esteves, GL; Kameyama, C","2578","1993","05","19","Brasil","Bahia","Itacaré","Estrada para Taboquinha, 5-6 km a oeste de Itacaré.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hispidum",NA,"41230","auto",NA,NA,NA,NA,NA
"2842","2019-11-21 10:14:25-03","IBt","SP","76919","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Callejas, R","Mattos, J; Bicalho, H","10779","1962","12","15","Brasil","Espírito Santo","Linhares","A 8 km ao sul de Linhares, pela BR 35. Numa picada.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,"1984","01","06",NA,NA,NA,NA,NA,"hispidum",NA,"48094","auto",NA,NA,NA,NA,NA
"2843","2019-11-21 10:14:25-03","IBt","SP","81557","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Yuncker, TG","Smith, LB; Macedo","4830","1956","10","19","Brasil","Goiás","Silvânia","Horto Florestal","-48.6081008911133","-16.658899307251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hispidum",NA,"46044","auto",NA,NA,NA,NA,NA
"2844","2019-11-21 10:14:25-03","IBt","SP","246823","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Carvalho Silva, M","Barros, F","2157","1991","01","16","Brasil","Paraná","Quinta do Sol","Fazenda Santana.","-52.1296997070312","-23.8521995544434",NA,NA,NA,NA,NA,"SP011247","SP011247","2011","08",NA,NA,NA,NA,NA,NA,"hispidum",NA,"16558","auto",NA,NA,NA,NA,NA
"2845","2019-11-21 10:14:25-03","IBt","SP","272507","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Carvalho Silva, M","Kawall, M","298","1993","02","08","Brasil","Rio de Janeiro","Cantagalo","Em frente à pedreira Votorantin.","-42.3680992126465","-21.9811000823975",NA,NA,NA,NA,NA,NA,NA,"2011","08",NA,NA,NA,NA,NA,NA,"hispidum",NA,"33898","auto",NA,NA,NA,NA,NA
"2846","2019-11-21 10:14:25-03","IBt","SP","272484","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Carvalho Silva, M","Kawall, M","285","1993","02","06","Brasil","Rio de Janeiro","Cantagalo","Estrada Boa Sorte-Laranjais.","-42.3680992126465","-21.9811000823975",NA,NA,NA,NA,NA,NA,NA,"2011","08",NA,NA,NA,NA,NA,NA,"hispidum",NA,"33898","auto",NA,NA,NA,NA,NA
"2847","2019-11-21 10:14:25-03","IBt","SP","358950","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Guimarães, EF","Kato, MJ","83","1999","09","17","Brasil","Rio Grande do Sul","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,NA,NA,"2004","08",NA,NA,NA,NA,NA,NA,"hispidum",NA,"13851","auto",NA,NA,NA,NA,NA
"2848","2020-11-05 09:52:28-03","IBt","SP","295420","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Bernacci, LC; Moreira; Martins; Andrade, JC; Camargo, FCC; Belinello","1976","1995","09","05","Brasil","São Paulo","Adamantina","Estação Experimental do IAC.","-51.0699996948242","-21.6800003051758",NA,NA,NA,NA,NA,NA,NA,"1998","09",NA,NA,NA,NA,NA,NA,NA,NA,"31214","auto",NA,NA,NA,NA,NA
"2849","2019-11-21 10:14:25-03","IBt","SP","292442","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Esteves, GL; Rodrigues, EA; Shirasuna, RT; Catharino, ELM","2636","1994","09","27","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, Serra da Bocaina.","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA
"2850","2019-11-21 10:14:25-03","IBt","SP","290551","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Souza, VC; Sakuragui, CM; Souza, JP; Sanches, CD; Wongtschowski, M; Scalon, VR; Farah, FT","8826","1995","08","19","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada Itararé-Bom Sucesso de Itararé. Descida da serra entre a Pedreira Cobastalco e Bom Sucesso de Itararé.","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA
"2851","2019-11-21 10:14:25-03","IBt","SP","192636","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Carvalho Silva, M","Cerati, TM; Cerati, H","82","1983","07","30","Brasil","São Paulo","Cabreúva",NA,"-47.1300010681152","-23.2999992370605",NA,NA,NA,NA,NA,NA,NA,"2011","08",NA,NA,NA,NA,NA,NA,"hispidum",NA,"16877","auto",NA,NA,NA,NA,NA
"2852","2019-11-21 10:14:25-03","IBt","SP","330174","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Giulietti, AM; Barros, F; Garcia, RJF","1162","1994","08","16","Brasil","São Paulo","Caieiras","Fazenda da Companhia Melhoramentos.","-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA
"2853","2019-11-21 10:14:25-03","IBt","SP","297370","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Souza, VC; Souza, JP","9690","1995","12","20","Brasil","São Paulo","Cândido Mota","Cerca de 10 km da cidade em direção a Frutal do Campo.","-50.3800010681152","-22.7399997711182",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26360","auto",NA,NA,NA,NA,NA
"2854","2019-11-21 10:14:25-03","IBt","SP","295411","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Kinoshita, LS; Müller, C","94/167","1994","11","09","Brasil","São Paulo","Cássia dos Coqueiros",NA,"-47.1699981689453","-21.2800006866455",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13265","auto",NA,NA,NA,NA,NA
"2855","2019-11-21 10:14:25-03","IBt","SP","295410","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Kinoshita, LS; Teixeira, SP","94/169","1994","11","09","Brasil","São Paulo","Cássia dos Coqueiros",NA,"-47.1699981689453","-21.2800006866455",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13265","auto",NA,NA,NA,NA,NA
"2856","2019-11-21 10:14:25-03","IBt","SP","292560","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Baitello, JB","631","1994","03","31","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Ao longo do rio Paraibuna.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"2857","2019-11-21 10:14:25-03","IBt","SP","292559","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Baitello, JB","627","1994","03","30","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Ao longo do Rio Paraibuna.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"2858","2019-11-21 10:14:25-03","IBt","SP","292576","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Kawasaki, ML; Franco, GADC","578","1994","08","17","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Picada do Rio Bonito.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"2859","2019-11-21 10:14:25-03","IBt","SP","169337","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","Carvalho Silva, M","Wanderley, MGL","260","1981","02","11","Brasil","São Paulo","Cunha","Reserva do Florestal. Margem do rio.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"2011","08",NA,NA,NA,NA,NA,NA,"hispidum",NA,"38855","auto",NA,NA,NA,NA,NA
"2860","2019-11-21 10:14:25-03","IBt","SP","292440","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Mello-Silva, R; Vitta, FA; Roque, N","991","1994","05","14","Brasil","São Paulo","Eldorado","Estrada vicinal não pavimentada, lado dirito da rodovia SP 165 (trecho Sete Barras-Eldorado, não pavimentado), 3 km além do distrito de Quatro Vergueiro (9 km da bifurcação). Na orla da mata.","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA
"2861","2019-11-21 10:14:25-03","IBt","SP","292395","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Souza, VC; Rodrigues, RR; Arzolla, FARP; Ivanauskas, NM; Souza, JP; Scalon, VR; Farah, FT","9144","1995","09","04","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Arredores do alojamento e da Caverna do Diabo.","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA
"2862","2019-11-21 10:14:25-03","IBt","SP","198162","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Forero, E; Andrade-Lima, D; Yano, O; Fonnegra, R","8149","1980","09","21","Brasil","São Paulo","Guarulhos","Bairro das Pimentas. Sítio Kida","-46.5299987792969","-23.4599990844727",NA,NA,"600","600",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26398","auto",NA,NA,NA,NA,NA
"2863","2019-11-21 10:14:25-03","IBt","SP","292682","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Pastore, JA; Baitello, JB","609","1995","07","21","Brasil","São Paulo","Ibiúna","Parque Estadual de Jurupará, Estrada da Fazenda Tucano.","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43112","auto",NA,NA,NA,NA,NA
"2864","2019-11-21 10:14:25-03","IBt","SP","292684","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Baitello, JB; Pastore, JA","783","1995","07","28","Brasil","São Paulo","Ibiúna","Parque Estadual de Jurupará, Fazenda Tucano.","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43112","auto",NA,NA,NA,NA,NA
"2865","2019-11-21 10:14:25-03","IBt","SP","248101","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Catharino, ELM; Rossi, L; Rodrigues, EHA; Campos, MTVA","1526","1990","11","21","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Mata sobre restinga, beira da estrada após travessia do Rio Una","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arbusto ca. 1,5m alt., caule nodoso, inflorescências creme, curvas","SP011246","SP011246","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"2866","2019-11-21 10:14:25-03","IBt","SP","247901","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Gomes da Silva, SJ; et al.","167","1990","12","16","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arbusto escandente, até 2,0m alt., inflorescências creme amareladas",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"2867","2019-11-21 10:14:25-03","IBt","SP","306048","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Pereira Noronha, MR; et al.","1509","1995","08","03","Brasil","São Paulo","Ilha Solteira","Fazenda Santa Isabel (antiga Fazenda Lagoinha).","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31913","auto",NA,NA,NA,NA,NA
"2868","2019-11-21 10:14:25-03","IBt","SP","306049","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, EF","Pereira Noronha, MR; et al.","1519","1995","08","03","Brasil","São Paulo","Ilha Solteira","Fazenda SantaIsabel (antiga Fazenda Lagoinha).","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31913","auto",NA,NA,NA,NA,NA
