"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","previousCatalogNumber","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"1240","2021-02-08 12:46:06-03","UFRGS","ICN","035102","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Camillis; et alii","1977","09","24","Brasil","RS","Porto Alegre","Ilha da Pintada","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16",NA,"29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","2021-02-08 12:46:06-03","UFRGS","ICN","083026","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Longhi; et al.","1977","05","21","Brasil","RS","Porto Alegre","Ilha do Cipriano","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16",NA,"29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","2021-02-08 12:46:06-03","UFRGS","ICN","001637","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Rosa, S","1958","03","27","Brasil","RS","Porto Alegre","Lami - Boa Vista","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16","s.n.","29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","2021-02-08 12:46:06-03","UFRGS","ICN","000565","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Schultz, AR","1947","09","15","Brasil","RS","Porto Alegre","Mont Serrat","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16","565","29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","2021-02-08 12:46:06-03","UFRGS","ICN","040771","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Fleig, M","1976","09","11","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16","347","29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245","2021-02-08 12:46:06-03","UFRGS","ICN","066482","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Brack, P; Schmidt, R","1985","10","25","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16","s.n.","29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","2021-02-08 12:46:06-03","UFRGS","ICN","090247","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Waechter",NA,NA,NA,"Brasil","RS","Porto Alegre","Partenon","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS","exemplar masculino, epífito estrangulante sobre Butia capitata cultivada; árvore com 8 m de altura; inflorescências esverdeadas","2017","05","16","2487","29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","2021-02-08 12:46:06-03","UFRGS","ICN","063325","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Sanchotene, MC","1982","12","23","Brasil","RS","Porto Alegre","Reserva Biológica do Lami (SMAM)","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS","Disco verde e estames com anteras amarelo-alaranjadas.","2017","05","16","s.n.","29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248","2021-02-08 12:46:06-03","UFRGS","ICN","113231","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Sanchotene, MC","1982","11","08","Brasil","RS","Porto Alegre","Rua Banco Inglês","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16",NA,"29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249","2021-02-08 12:46:06-03","UFRGS","ICN","098337","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Záchia, RA","1991","11","28","Brasil","RS","Taquara","Santa Cristina do Pinhal, perto do sítio do Porto","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,NA,NA,"Cabral, FS","matinha, beira de estrada","2017","05","16","515","22252","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250","2021-02-08 12:46:06-03","UFRGS","ICN","130962","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Waechter, JL; Záchia, RA","2003","12","06","Brasil","RS","Tavares","Parque Nacional da Lagoa do Peixe","-51.0936012268066","-31.2872009277344",NA,NA,NA,NA,NA,NA,"Waechter, JL","Árvore na transição entre floresta arenosa e turfos; com frutos verdes e maduros, estes com coloração verde-clara; ca. 8m de altura.",NA,NA,NA,"2690","26882","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251","2021-02-08 12:46:06-03","UFRGS","ICN","084011","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Neves, PC","1989","09","21","Brasil","RS","Terra de Areia",NA,"-50.07080078125","-29.5853004455566",NA,NA,NA,NA,NA,NA,"Cabral, FS","interior de mata palustre","2017","05","16",NA,"32697","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","2021-02-08 12:46:06-03","UFRGS","ICN","042521","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Waechter, JL; Baptista, LRM","1978","08","19","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Cabral, FS","Árvore 10m altura, flores esbranquiçadas.","2017","05","16","912","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253","2021-02-08 12:46:06-03","UFRGS","ICN","003255","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Baptista, LRM","1963","05","15","Brasil","RS","Torres","Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16","s.n.","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","2021-02-08 12:46:06-03","UFRGS","ICN","041265","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Waechter, JL; Baptista, LRM","1978","04","15","Brasil","RS","Torres","Limoeiro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Cabral, FS","Árvore estrangulante; flores brancas.","2017","05","16","811","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","2021-02-08 12:46:06-03","UFRGS","ICN","003474","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Baptista, LRM","1964","03","07","Brasil","RS","Tramandaí","Emboaba, perto de Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16","s.n.","21077","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2021-02-08 12:46:06-03","UFRGS","ICN","020795","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Dárdano; Irgang, BE","1972","11","05","Brasil","SC","Araranguá","Morro dos Conventos","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,NA,NA,"Cabral, FS","árvore ca. 5 m altura; sobre paredão","2017","05","16",NA,"19353","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","2021-02-08 12:46:06-03","UFRGS","ICN","061362","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Matzenbacher, NI","1984","10","27","Brasil","SC","Porto Belo","Ilha João da Cunha","-48.5531005859375","-27.1578006744385",NA,NA,NA,NA,NA,NA,"Cabral, FS","Porte arbóreo.","2017","05","16","s.n.","13032","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","2021-03-22 16:23:57-03","FEPAGRO","BLA","1176","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","P. N. Capparelli","1946","02","21","Brasil","Santa Catarina","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,"8","8","BLA001176",NA,"B. Rambo","<ll>dwc_commonname:</ll> Mata páo",NA,NA,NA,NA,"16515","auto","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2020-08-26 10:49:50-03","MCN-FZBRS","HAS","1669","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott.) Rizzini","Menegheti, J.; Callegari, S.M.","1975","04",NA,"Brasil","Rio Grande do Sul","Viamão","Morro do Côco","-51.059896","-30.271706","-51,059896","-30,271706","91","91","HAS0001669",NA,"Girardi, A.M.","propriedade dos padres","1975",NA,NA,"43",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","2020-08-26 10:49:50-03","MCN-FZBRS","HAS","5413","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Ungaretti, I.","1977","10",NA,"Brasil","Rio Grande do Sul","Montenegro","Polo Petroquímico","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"HAS0005413",NA,NA,"área EMN5; Arroio Passo Raso; exemplar com fruto",NA,NA,NA,"756","21601","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","2020-12-01 09:01:31-03","MCN-FZBRS","HAS","41021","PreservedSpecimen","Plantae","Cecropiaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Abruzzi, M.L.","2003","01",NA,"Brasil","Rio Grande do Sul","Palmares do Sul","Fazenda Rodeio do Meio","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"HAS0041021",NA,"Senna, R.M.",NA,"2004",NA,NA,"4366","31350","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","2020-12-01 09:01:31-03","MCN-FZBRS","HAS","41285","PreservedSpecimen","Plantae","Cecropiaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Abruzzi, M.L.","2003","12",NA,"Brasil","Rio Grande do Sul","Palmares do Sul","Pontal do Anastácio","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"HAS0041285",NA,"Senna, R.M.",NA,"2004",NA,NA,"4568","31350","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","2020-08-26 10:51:01-03","MCN-FZBRS","HAS","92001","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Shott) Rizzini","Sehnem, A.","1963","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Itapoã","-51.2299995422363","-30.0331001281738",NA,NA,"10","10","HAS0092001",NA,"Senna, R.M.","Doação PACA 114446; arbor in silva","2015","10","20","8163","29946","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2020-08-26 10:51:01-03","MCN-FZBRS","HAS","10105","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Soares, Z.","1979","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro das Abertas","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0010105",NA,"Aguiar, L.; Martau, L.; Soares, Z.","árvore de grande porte; altura de 10 m; raro; disperso; flores brancas; fruto composto; no mato; encosta; solo granítico; altitude 250 m","1980","08",NA,"104","29946","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","2020-08-26 10:49:50-03","MCN-FZBRS","HAS","10021","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Aguiar, L.","1979","07",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro do Côco","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0010021",NA,"Martau, L.; Aguiar, L. ; Soares, Z.","número de coleta do coletor adicional 145; árvore; 5 m; fruto verde; beira da estrada; vale; solo granítico","1980","08",NA,"s.n.","29946","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2020-08-26 10:49:50-03","MCN-FZBRS","HAS","9562","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Martau, L.","1979","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Tapera","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0009562",NA,"Avila, M.V.","acesso pela estrada Juca Batista; número de coleta do coletor adicional 40; árvore; altura 18 m; frutos esverdeados; numerosa; encontrada no mato; relevo na encosta; solo granítico","1980","09","19","s.n.","29946","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","2020-08-26 10:49:50-03","MCN-FZBRS","HAS","12189","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott.) Rizzini","Martau, L.","1980","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Teresópolis.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0012189",NA,"Martau, L.; Aguiar, L. ; Soares, Z.","Árvore com 7 m de altura com flor amarelada, numerosa no mato na encosta, solo granito.","1980","08",NA,"463","29946","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268","2020-08-26 10:48:29-03","MCN-FZBRS","HAS","43529","PreservedSpecimen","Plantae","Cecropiaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Senna, R.M.","2005","02",NA,"Brasil","Rio Grande do Sul","Torres","Parque Estadual de Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0043529",NA,NA,"; mata; árvore; Projeto Mata Atlântica",NA,NA,NA,"760","20837","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","2020-08-26 10:49:50-03","MCN-FZBRS","HAS","27046","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott.) Rizzini","Neves, M.","1988","11",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã, Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HAS0027046",NA,"Neves, M.","Possui inflorescência verde, em beira de mata de restinga, solo arenoso. Raro e disperso. mata-pau","1989","12","07","1181","41667","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","2020-08-26 10:51:01-03","MCN-FZBRS","HAS","9138","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","schottii","Coussapoa schottii","Miq.","Rosa, Z.M.","1979","03",NA,"Brasil","Rio Grande do Sul","Gravataí","Morro Morungava","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"HAS0009138",NA,"Soares, Z.F.","acesso anterior a ponte sobre o rio Morungava a esquerda da RS 020 no sentido Gravatai - Taquara; junto a escarpa do morro; coletada a tarde",NA,NA,NA,"s.n.","25424","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","2020-08-26 10:51:01-03","MCN-FZBRS","HAS","9399","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","schottii","Coussapoa schottii","Miq.","Nunes, J.G.","1978","08",NA,"Brasil","Rio Grande do Sul","Guaíba",NA,"-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"HAS0009399",NA,"Nunes, J.G.","árvore encontrada em banhado; mata-pau",NA,NA,NA,"s.n.","28343","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","2020-08-26 10:49:50-03","MCN-FZBRS","HAS","13654","PreservedSpecimen","Plantae","Moraceae","Coussapoa","schottii","Coussapoa schottii","Miq.","Nilson, A.","1981","10",NA,"Brasil","Rio Grande do Sul","Viamão","Ilha do Junco.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HAS0013654",NA,"Nilson, A.","Árvore de 8 m de altura, de frutos verdes, pouco numerosa e agrupada entre outras figueiras, próximo às dunas.","1981","10",NA,"15","41667","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","2019-11-21 10:19:41-03","IBt","SP","138982","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Eiten, G; Clayton, WD","1965","02","19","Brasil","São Paulo","Iguape","6 Km de Iguape. North shore of island; alt. a few meters above sea level","-47.566667","-24.683333","-47.566667","-24.683333",NA,NA,NA,NA,"Carauta, JPP",NA,"1978","04","18","6214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274","2019-11-21 10:19:42-03","IBt","SP","194776","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Custodio Filho, A","1993","09","29","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"Romaniuc Neto, S",NA,"1995","03","19","1594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","2019-11-21 10:19:42-03","IBt","SP","193188","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Custodio Filho, A","1983","09","09","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"Romaniuc Neto, S",NA,"1992","03","19","1509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","2019-11-21 10:19:42-03","IBt","SP","194775","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Custodio Filho, A","1983","09","29","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"Romaniuc Neto, S",NA,"1992","03","19","1593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","2019-11-21 10:19:42-03","IBt","SP","278325","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Tamashiro, JY; et al.","1995","06","14","Brasil","São Paulo","Taquaras","Gruta das Águas Virtuosas","-49.377778","-23.390833","-49.377778","-23.390833",NA,NA,NA,NA,"Romaniuc Neto, S",NA,"1996","03",NA,"1231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","2019-11-21 10:19:42-03","IBt","SP","266654","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Pessoa, SVA; et al.","1989","08","30","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Nascente do rio das Flores","-42.5","-22.55","-42.5","-22.55",NA,NA,NA,NA,"Romaniuc Neto, S",NA,"1996","03",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","2019-11-21 10:19:42-03","IBt","SP","278326","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Árbocz, GF; et al.","1995","02","07","Brasil","São Paulo","Cananéia","Rod. Pariquera-Açu, 4Km, estrada de terra","-47.850833","-24.879444","-47.850833","-24.879444",NA,NA,NA,NA,"Romaniuc Neto, S",NA,"1996","03",NA,"32631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280","2019-11-21 10:19:42-03","IBt","SP","278327","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Sakai, L; et al.","1995","02","10","Brasil","São Paulo","Pariquera-Açu","Estação do IAC. Início da trilha","-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,"Romaniuc Neto, S",NA,"1996","03",NA,"33153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","2019-11-21 10:19:42-03","IBt","SP","278328","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Árbocz, GF; et al.","1995","02","08","Brasil","São Paulo","Barra do Turvo","BR 116, entrada para Bairro dos Barreiros","-48.466944","-24.793611","-48.466944","-24.793611",NA,NA,NA,NA,"Romaniuc Neto, S",NA,"1996","03",NA,"32652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","2019-11-21 10:19:42-03","IBt","SP","291100","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Franco, ALM; et al.","1993","11","11","Brasil","São Paulo","Ubatuba","Praia do Puruba","-44.966667","-23.35","-44.966667","-23.35",NA,NA,NA,NA,"Romaniuc Neto, S",NA,"1996","03",NA,"29976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","2019-11-21 10:19:42-03","IBt","SP","291101","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Leite, EC; et al.","1993","11","11","Brasil","São Paulo","Ubatuba","Praia de Puruba","-44.966667","-23.35","-44.966667","-23.35",NA,NA,NA,NA,"Romaniuc Neto, S",NA,"1996","03",NA,"29424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284","2019-11-21 10:19:42-03","IBt","SP","291102","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Gorenstein, MR; et al.","1994","09","09","Brasil","São Paulo","Juquiá","Ca. 10 km em direção a Tapiraí","-47.6125","-24.234722","-47.6125","-24.234722","50","50",NA,NA,"Romaniuc Neto, S",NA,"1996","03",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","2019-11-21 10:19:42-03","IBt","SP","291107","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Furlan, A; et al.","1994","04","15","Brasil","São Paulo","Ubatuba","Trilha da Almada. Km 13 da Rodovia Rio/Santos","-44.866667","-23.35","-44.866667","-23.35",NA,NA,NA,NA,"Romaniuc Neto, S",NA,"1996","03",NA,"1406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286","2019-11-21 10:19:42-03","IBt","SP","291108","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Furlan, A; et al.","1994","04","15","Brasil","São Paulo","Ubatuba","Trilha da Almada","-44.866667","-23.35","-44.866667","-23.35",NA,NA,NA,NA,"Romaniuc Neto, S",NA,"1996","03",NA,"1410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287","2019-11-21 10:19:42-03","IBt","SP","292874","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Barreto, KD; et al.","1993","11","25","Brasil","São Paulo","Ubatuba","Puruba","-44.927222","-23.348333","-44.927222","-23.348333",NA,NA,NA,NA,"Souza, VC",NA,"1994",NA,NA,"1651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288","2019-11-21 10:19:42-03","IBt","SP","292875","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Barreto, KD; et al.","1993","12","01","Brasil","São Paulo","Ubatuba","Puruba","-44.931667","-23.351389","-44.931667","-23.351389",NA,NA,NA,NA,"Souza, VC",NA,"1994",NA,NA,"1677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
