"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"288","2010-05-27 09:20:00-03","MO","MOBOT","3355709","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Mathias and Constance","A. Hollermayer","1929",NA,NA,"Chile",NA,NA,NA,NA,NA,NA,NA,"10.00000000",NA,NA,NA,"Hollermayer 1909","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2008-05-27 22:02:00-03","MO","MOBOT","3411898","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","F. González-Parini, Febrero","M. Peña-Chocarro","2003","10","27","Paraguay","Presidente Hayes",NA,"Estancia Santa Asunción (Km 200 Ruta Transchaco). (Sº' Wº' )",NA,NA,NA,NA,NA,NA,NA,NA,"Peña-Chocarro 1649","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2008-05-27 22:02:00-03","MO","MOBOT","3435396","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Foster's catalog note file","Otto Buchtien",NA,NA,NA,"Bolivia","La Paz",NA,"Near La Paz","-68.15","-16.5",NA,NA,NA,NA,NA,NA,"Buchtien 5975","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","3435406","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Foster's catalog note file","Otto Buchtien","1930","12","19","Bolivia","La Paz",NA,"Near La Paz","-68.15","-16.5",NA,NA,"3550.00000000",NA,NA,NA,"Buchtien 8428","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2008-05-27 22:02:00-03","MO","MOBOT","3442312","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Foster's catalog notefile","Otto Kuntze",NA,NA,NA,"Bolivia","Santa Cruz","Ichilo","Yapacani","-64.05","-17",NA,NA,NA,NA,NA,NA,"Kuntze s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2008-05-27 22:02:00-03","MO","MOBOT","3442314","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Foster's catalog notefile","G. Mandon","1848",NA,NA,"Bolivia","La Paz",NA,"Near La Paz","-68.15","-16.5",NA,NA,NA,NA,NA,NA,"Mandon 573","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2008-05-27 22:02:00-03","MO","MOBOT","345140","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","L. Constance (UC)","Elsa M. Zardini|A. Aguayo","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along Arroyo Minas near La Rosada.","-56.78333","-26.1",NA,NA,NA,NA,NA,NA,"Zardini 15846","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","176",NA,NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","345654","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","L. Constance (UC)","Elsa M. Zardini|R. Velázquez","1990","2","10","Paraguay","Central",NA,"Estero del Ypoá, 15 km SW of Nueva Italia, Isla Guazú. Free floating.","-57.55","-25.36666",NA,NA,NA,NA,NA,NA,"Zardini 18769","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","278",NA,NA
"296","2018-10-03 04:36:00-03","MO","MOBOT","346335","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","P.M. Jørgensen (MO)","Alwyn H. Gentry|Carmen Bonifaz B.|José Loor|Rafael Lao M.","1981","1","24","Ecuador","Los Ríos","Vinces","Jauneche Forest, Canton Vinces between Mocachi and Palenque on Estero Peñafiel.","-79.7","-1.2666667",NA,NA,"70.00000000",NA,NA,NA,"Gentry 30758","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1972",NA,NA
"297","2008-05-27 22:02:00-03","MO","MOBOT","346346","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","P.M. Jørgensen (MO)","Calaway H. Dodson","1981","10","7","Ecuador","Azuay",NA,"Chullambaba, 11 km N of Cuenca in the Cuenca valley near the river. At the country estate of Marcelo Jaramillo.","-78.9825","-2.83583",NA,NA,"2350.00000000",NA,NA,NA,"Dodson 11652","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150",NA,NA
"298","2008-05-27 22:02:00-03","MO","MOBOT","346781","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Richard Spruce","1857",NA,NA,"Ecuador","Tungurahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spruce 5873","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2008-05-27 22:02:00-03","MO","MOBOT","347498","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Mathias & Constance","Folke Fagerlind|Per-Göran Wibom",NA,NA,NA,"Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fagerlind 1323pp","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2008-05-27 22:02:00-03","MO","MOBOT","347510","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Mathias & Constance","W. Jameson",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"2850.00000000",NA,NA,NA,"Jameson 248","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2008-05-27 22:02:00-03","MO","MOBOT","347532","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Mathias & Constance","W. Jameson",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"2850.00000000",NA,NA,NA,"Jameson 889","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","347543","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Mathias & Constance","A. Rimbach",NA,NA,NA,"Ecuador","Los Ríos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rimbach 102","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2013-02-14 05:40:00-02","MO","MOBOT","347554","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Mathias & Constance","L. Sodiro",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"2850.00000000",NA,NA,NA,"Sodiro 601 80/3","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-04-07 18:07:03-03","UNESP-IBILCE","SJRP","34031","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.","Demeda, C.","Demeda, C., Gaio, J. & Gonzatti, F.","2015","11","22","Brasil","Rio Grande do Sul","Osório","Lagoa das Traíras","-50.19277778","-29.85888889","-50.19277778","-29.85888889",NA,NA,NA,NA,"206.0","America do Sul",NA,NA,"Margem noroeste.","Tracheophyta","Apiales","2015","11","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"305","2019-03-29 10:41:14-03","UFSM","HDCF","3952","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Durlo, M. A.","1988","12","12","Brasil","Rio Grande do Sul","Agudo","Banhado Valdemar","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"Próximo ao lixo da barragem",NA,NA,NA,NA,NA,"22416","auto",NA,NA,NA,NA,NA,NA,NA
"306","2015-10-22 10:02:31-02","UNIOESTE","UNOP","6878","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.F.","Temponi, L.G.","Olguin, C.F.A.; Cornelius, M.T.F.; Cornelius, M.T.F.","2011","04","14","Brasil","Paraná","Toledo","Centro de Pesquisa em Agricultura Ambiental CPAA/IAP.","-53.7430992126465","-24.7136001586914",NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,"Planta anfibia. Esteril.",NA,NA,"2011","06",NA,"31095","auto",NA,NA,NA,NA,NA,NA,NA
"307","2020-08-31 08:52:36-03","INPA","INPA","203429","S","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.","Mendoza, M","Lohmann, LG","1999","06","30","Brasil","Amazonas",NA,"Rio Solimões, margem direita. Paraná do Barroso.","-60.383333","-3.3","-60.383333","-3.3",NA,NA,"INPA0203429","INPA0203429 INPA0203429_e INPA0203429_nd INPA0203429_num","270","Southern America",NA,NA,NA,"Dicotyledon Asterids","Apiales","2013","07","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-06-15 15:28:38-03","UNESP-RC","HRCB","26770","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Silveira, M.F.","Rubim, A.","1997","08","15","Brasil","São Paulo","Itanhaém","Rio Acima","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,"s/n",NA,NA,NA,"Planta aquática enraizada com flohas emersas.",NA,NA,"2005","08","18","26998","auto",NA,NA,NA,NA,NA,NA,NA
"309","2020-06-15 15:28:38-03","UNESP-RC","HRCB","41992","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Pott, V.J.","Carniello, M.A.","2004","07","14","Brasil","Mato Grosso","Cáceres","Porto Limão","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,NA,"339",NA,NA,NA,"Herbácea. Aquática.",NA,NA,"2004","07",NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
"310","2020-06-25 16:06:03-03","FUVATES","HVAT","1977","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","J. Spellmeier","J. Spellmeier","2006","09","26","Brasil","Rio Grande do Sul","Estrela","Linha Arroio do Ouro.","-51.966389","-29.501944","51º57'59''W","29º30'7''S",NA,NA,"HVAT00001977",NA,"40",NA,NA,NA,NA,NA,NA,"2007","04","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-06-10 10:10:08-03","FZB-BH","BHZB","5003","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides",NA,"P, Fiaschi","Rezende, S.G et al.","2003","10","30","Brasil","MG","Mariana/Diogo Vasconcelos.","Margens do reservatório da UHE Fumaça/Alcan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doação Sete Soluções.Outros coletores: Brina, A.E. Anteriormente Apiaceae.",NA,NA,"2019","03","26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-03-01 11:47:03-03","UFPE","UFP","43367","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.F.","Sobral-Leite, M","Sobral-Leite, M","2006","04","30","Brasil","Pernambuco","Camaragibe",NA,"-34.9810981750488","-8.0216703414917",NA,NA,NA,NA,"UFP043367",NA,"57",NA,NA,NA,"Macrófita Aquática Anfíbia,encontrada submersa, apresentadno populações pouco numerosas nas margens mais calmas do rio.Material estéril.Início da estação nervosa chuvosa, águas barrentas e correnteza bastante forte.",NA,NA,"2006","04","30","11122","auto",NA,NA,NA,NA,NA,NA,NA
"313","2020-09-12 05:00:02-03","US","US","2894501","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"S. A. Renvoize","1978","11","24","Argentina","Corrientes",NA,"Ruta Provincial 5, E. of Corrientes.",NA,NA,NA,NA,NA,NA,"US03071260","US03071260_01","3595","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"314","2020-09-12 05:00:02-03","US","US","2557788","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"L. Smith & R. M. Klein","1964","11","15","Brazil","Santa Catarina",NA,"Mun. Irani: Dry field, boggy river margin, gallery forest, and ruderal Campo de Irani.","-51.83","-26.95",NA,NA,"700","900","US03071261","US03071261_01","13980","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"315","2020-09-12 05:00:02-03","US","US","1470516","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Bro. Claude-Joseph","1929","12",NA,"Chile",NA,NA,"Panguipulli.",NA,NA,NA,NA,NA,NA,"US03071266","US03071266_01","5402","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"316","2020-09-12 05:00:02-03","US","US","57277","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Wilkes Explor. Exped.","1838",NA,NA,"Chile","Valparaíso (V)",NA,NA,NA,NA,NA,NA,NA,NA,"US00829223",NA,"s.n.","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"317","2020-09-12 05:00:02-03","US","US","1954038","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"E. P. Killip & E. Pisano","1948","11","4","Chile","Valparaíso (V)",NA,"Hacienda El Pangal, near Limache.",NA,NA,NA,NA,"160",NA,"US03071271","US03071271_01","39761","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"318","2020-09-12 05:00:02-03","US","US","2469760","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"P. C. Hutchison & J. K. Wright","1964","1","11","Peru","Cajamarca",NA,"Andes. Pucará (on the Río Huancabamba), km. 127 east of Olmos, north of town up creek in Quebrada de las Breas to and in vicinity of waterfall, ca. 20 minutes by foot. Province of Jaen, Department of Cajamarca.",NA,NA,NA,NA,"930","1120","US03071252",NA,"3525","South America - Neotropics",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"319","2020-09-12 05:00:02-03","US","US","1343267","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"S. Venturi","1923","9","27","Argentina","Tucuman",NA,"(R.A.). Departamento Famaillá. Estanción Rio Lules.",NA,NA,NA,NA,"430",NA,"US03071234",NA,"2061","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"320","2020-09-12 05:00:02-03","US","US","3620186","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"N. Ritter, G. Crow & J. Crow","1996","8","2","Bolivia","Santa Cruz",NA,"Department of Santa Cruz. Province of Andres Ibañez.","-63.17","-17.65",NA,NA,"430",NA,"US03071222","US03071222_01","3438","South America - Neotropics",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"321","2020-09-12 05:00:02-03","US","US","2900029","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"M. Vavrek & L. de Molas","1981","3","20","Paraguay","Central",NA,"Aregua, San Lorenzo and Asuncion, el Departmento Central.",NA,NA,NA,NA,"120",NA,"US03071251",NA,"218","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"322","2020-09-12 05:00:02-03","US","US","2122670","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"T. Pederson","1951","4","1","Argentina","Buenos Aires",NA,"Miramar, Partido Gral. Alvarado.",NA,NA,NA,NA,NA,NA,"US03071257",NA,"1040","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"323","2020-09-12 05:00:02-03","US","US","1853522","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"J. Cuatrecasas","1938","9","13","Colombia","Boyacá",NA,"Cordillera Oriental. Dept. Boyacá: Planos del Toldadero.",NA,NA,NA,NA,"3950",NA,"US03071228","US03071228_01","1551","South America - Neotropics",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"324","2020-09-12 05:00:02-03","US","US","3260092","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"M. Rimachi Y.","1988","9","9","Peru","Loreto",NA,"Maynas. Dtto. Fernando Lores. Río Amazonas, Isla de Aguajal, margen de la play de Lucero Pata, en terreno arenoso.",NA,NA,NA,NA,"95",NA,"US03071247",NA,"8840","South America - Neotropics",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"325","2020-09-12 05:00:02-03","US","US","3521412","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"M. Nee & J. Wen","2006","1","24","Bolivia","Cochabamba",NA,"Depto. Cochabamba, Prov. Chapare, along old road from Cochabamba to Villa Tunari, 5.9 km from the turnoff at Aguirre from the new Cochabamba- Villa Tunari highway.","-65.7964","-17.3675",NA,NA,"3620",NA,"US03071232","US03071232_01","53924","South America - Neotropics",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"326","2020-09-12 05:00:02-03","US","US","1157080","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"O. Buchtien","1912","2","28","Bolivia","La Paz",NA,"Región: andine. Sumpfige Orte.",NA,NA,NA,NA,"3650",NA,"US03071249","US03071249_01","5575*","South America - Neotropics",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"327","2020-09-12 05:00:02-03","US","US","3101872","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"C. R. Sperling & S. King","1982","8","10","Bolivia","Pando",NA,"Department of Pando, Manuripi. Lago Bay, a black water lake formed by the Rio Arroyo just upstream from its junction with Rio Manuripi.","-68.67","-11.95",NA,NA,NA,NA,"US03071250",NA,"6555","South America - Neotropics",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"328","2020-09-12 05:00:02-03","US","US","1571960","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"E. L. Ekman","1907","10","20","Argentina","Buenos Aires",NA,"La Plata, in paludosis.",NA,NA,NA,NA,NA,NA,"US03071239",NA,"1575","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"329","2020-09-12 05:00:02-03","US","US","1065600","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"P. Jörgensen","1919","8",NA,"Argentina","Formosa",NA,"Territorio de Formosa - Rep. Argentina.",NA,NA,NA,NA,NA,NA,"US03071267",NA,"2550","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"330","2020-09-12 05:00:02-03","US","US","1157091","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"O. Buchtien","1895","11","5","Chile","Valparaíso (V)",NA,"In Sümpfen.",NA,NA,NA,NA,NA,NA,"US03071269",NA,"s.n.","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"331","2020-09-12 05:00:02-03","US","US","1057071","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"E. Hassler","1913","7",NA,"Paraguay","Central",NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,"US03071227",NA,"11823","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"332","2020-09-12 05:00:02-03","US","US","2883045","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"T. Pederson","1967","10","16","Paraguay","Misiones",NA,"Estancia La Soledad. Santiago, Dep. Misiones.",NA,NA,NA,NA,NA,NA,"US03071259","US03071259_01","8631","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"333","2020-09-12 05:00:02-03","US","US","2510780","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"T. Pederson","1962","9","24","Paraguay","Misiones",NA,"Estancia La Soledad Santiago, Dep. Misiones.",NA,NA,NA,NA,NA,NA,"US03071265",NA,"6552","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"334","2020-09-12 05:00:02-03","US","US","57275","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"M. Bang","1891",NA,NA,"Bolivia",NA,NA,"Mt. Tumari.",NA,NA,NA,NA,NA,NA,"US03071248","US03071248_01","1020","South America - Neotropics",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"335","2020-09-12 05:00:02-03","US","US","1157131","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"K. Fiebrig","1909",NA,NA,"Paraguay","Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,NA,NA,"US03071241","US03071241_01","6496","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"336","2020-09-12 05:00:02-03","US","US","1157107","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"O. Buchtien","1899","1","6","Chile",NA,NA,"Valdivia: bei Corral.",NA,NA,NA,NA,NA,NA,"US03071233",NA,"s.n.","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"337","2020-09-12 05:00:02-03","US","US","1571956","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"E. L. Ekman","1907","11","11","Argentina","Misiones",NA,"Posadas, in rivulo ad praed. La Granja.",NA,NA,NA,NA,NA,NA,"US03071238",NA,"1576","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"338","2020-09-12 05:00:02-03","US","US","2105817","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"J. A. Ewan","1944","5","1","Colombia","Cundinamarca",NA,"Fontibon, Cordillera Orientál. Department of Cundinamarca.",NA,NA,NA,NA,"2621",NA,"US03071226",NA,"15608","South America - Neotropics",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"339","2020-09-12 05:00:02-03","US","US","2249664","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"L. Smith & R. M. Klein","1956","12","4","Brazil","Santa Catarina",NA,"Mun. Lajes: bog by Rio Bandeirinhas, 23 km north of Lajes.",NA,NA,NA,NA,"800","900","US03071264","US03071264_01","8240","South America",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"340","2020-09-12 05:00:02-03","US","US","1140754","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"F. W. Pennell, E. P. Killip & T. E. Hazen","1922","7","24","Colombia","Caldas",NA,"Department of Caldas, Armenia. Cauca Valley. Roadside, west of A.",NA,NA,NA,NA,"1100","1400","US03071229",NA,"8636","South America - Neotropics",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
