"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"865","2019-07-09 13:28:38-03","F","FMNH-SEEDPLANTS","V0187832F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"S. Venturi","1927","12","22","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0187832F","V0187832F_01","Spermatophyta",NA,"5732","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"866","2019-07-09 13:28:38-03","F","FMNH-SEEDPLANTS","V0187833F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"S. Venturi","1919","11","15","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0187833F","V0187833F_01","Spermatophyta",NA,"623","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"867","2019-07-09 13:27:08-03","F","FMNH-SEEDPLANTS","V0187834F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"C. A. O'Donell & J. M. Rodríguez V.","1944","3","14","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0187834F","V0187834F_01","Spermatophyta",NA,"880","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"868","2019-07-09 13:27:08-03","F","FMNH-SEEDPLANTS","V0187835F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"A. E. Burkart","1935","12","27","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0187835F","V0187835F_01","Spermatophyta",NA,"7292","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"869","2019-07-09 13:27:08-03","F","FMNH-SEEDPLANTS","V0187836F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"C. Bruch","1926",NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0187836F","V0187836F_01","Spermatophyta",NA,"5009","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"870","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187837F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"Herb. H. Smith","1898",NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0187837F","V0187837F_01","Spermatophyta",NA,"370","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"871","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187838F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"Herb. H. Smith","1898",NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0187838F","V0187838F_01","Spermatophyta",NA,"2507","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"872","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187839F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"K. von Sneidern","1936","4","16","Colombia","Cauca",NA,"-76.8333","2.5",NA,NA,"V0187839F","V0187839F_01","Spermatophyta",NA,"604","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"873","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187840F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"Bro. Elias","1933","7",NA,"Colombia","Atlántico",NA,"-75","10.75",NA,NA,"V0187840F","V0187840F_01","Spermatophyta",NA,"1060","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"874","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187841F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"Bro. Elias","1932","7",NA,"Colombia","Atlántico",NA,"-75","10.75",NA,NA,"V0187841F","V0187841F_01","Spermatophyta",NA,"1003","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"875","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187842F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"J. Cuatrecasas","1946","11","14","Colombia","Valle del Cauca",NA,"-76.5","3.75",NA,NA,"V0187842F","V0187842F_01","Spermatophyta",NA,"22987","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"876","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187844F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"J. Cuatrecasas","1940","10","6","Colombia","Tolima",NA,"-75.25","3.75",NA,NA,"V0187844F","V0187844F_01","Spermatophyta",NA,"10485","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"877","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187845F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"J. Cuatrecasas","1939","11","10","Colombia","Vaupés",NA,"-70.75","0.25",NA,NA,"V0187845F","V0187845F_01","Spermatophyta",NA,"7627","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"878","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187846F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"J. Cuatrecasas","1938","11","3","Colombia","Casanare",NA,"-71.5","5.5",NA,NA,"V0187846F","V0187846F_01","Spermatophyta",NA,"4346","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"879","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187847F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"J. Cuatrecasas","1938","10","19","Colombia","Nariño",NA,"-78","1.5",NA,NA,"V0187847F","V0187847F_01","Spermatophyta",NA,"3941","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"880","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187848F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"S. Yepes-Agredo",NA,NA,NA,"Colombia","Valle del Cauca",NA,"-76.5","3.75",NA,NA,"V0187848F","V0187848F_01","Spermatophyta",NA,"307","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"881","2019-07-09 13:27:11-03","F","FMNH-SEEDPLANTS","V0187849F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"T. M. Pedersen","1989","3","4","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0187849F","V0187849F_01","Spermatophyta",NA,"15162","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"882","2019-07-09 13:26:32-03","F","FMNH-SEEDPLANTS","V0187850F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"D. B. Pickel","1934","3","4","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0187850F","V0187850F_01","Spermatophyta",NA,"2535","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"883","2019-07-09 13:28:52-03","F","FMNH-SEEDPLANTS","V0187851F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"R. F. Steinbach","1967","2","19","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0187851F","V0187851F_01","Spermatophyta",NA,"709","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"884","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187852F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"O. Buchtien","1912","10",NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0187852F","V0187852F_01","Spermatophyta",NA,"3802","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"885","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187853F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"O. Buchtien","1912","10",NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0187853F","V0187853F_01","Spermatophyta",NA,"638","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"886","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187854F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"B. Maguire & G. Stahel","1944","4","5","Suriname",NA,NA,"-55.625","4.1006",NA,NA,"V0187854F","V0187854F_01","Spermatophyta",NA,"22757","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"887","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187855F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"J. G. Wessels Boer","1963","4","10","Suriname",NA,NA,"-55.625","4.1006",NA,NA,"V0187855F","V0187855F_01","Spermatophyta",NA,"1200","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"888","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187856F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"Bro. Elias","1940","8",NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0187856F","V0187856F_01","Spermatophyta",NA,"262","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"889","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187857F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"O. O. Miller & J. R. Johnston","1901","7","11","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0187857F","V0187857F_01","Spermatophyta",NA,"5","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"890","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187858F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"H. F. Pittier","1929","1","3","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0187858F","V0187858F_01","Spermatophyta",NA,"13082","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"891","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187859F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"H. J. Rodriguez R.","1975","8","9","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0187859F","V0187859F_01","Spermatophyta",NA,"120","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"892","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187860F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"T. Romero B.","1973","1","28","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0187860F","V0187860F_01","Spermatophyta",NA,"202","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"893","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187861F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"J. Saer",NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0187861F","V0187861F_01","Spermatophyta",NA,"524","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"894","2019-07-09 13:27:25-03","F","FMNH-SEEDPLANTS","V0187862F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"J. A. Steyermark","1944","5","28","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0187862F","V0187862F_01","Spermatophyta",NA,"56789","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"895","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187863F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"C. Vogl",NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0187863F","V0187863F_01","Spermatophyta",NA,"332","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"896","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187864F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"C. Vogl","1940","9","28","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0187864F","V0187864F_01","Spermatophyta",NA,"462","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"897","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187865F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"L. B. Holm-Nielsen et al.","1973","3","19","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0187865F","V0187865F_01","Spermatophyta",NA,"2178","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"898","2019-07-09 13:23:36-03","F","FMNH-SEEDPLANTS","V0187866F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"M. Acosta Solis","1949","6","4","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0187866F","V0187866F_01","Spermatophyta",NA,"12766","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"899","2019-07-09 13:29:11-03","F","FMNH-SEEDPLANTS","V0195296F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,"RRC ID Flag","B. Hoffman","1993","2","10","Guyana","Essequibo",NA,NA,NA,NA,NA,"V0195296F","V0195296F_01","Spermatophyta",NA,"3654","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"3654",NA,NA
"900","2019-07-09 13:24:44-03","F","FMNH-SEEDPLANTS","V0195297F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,"RRC ID Flag","R. Fonnegra G. & et al.","1989","6","22","Colombia","Antioquia",NA,"-75.5","7",NA,NA,"V0195297F","V0195297F_01 V0195297F_02","Spermatophyta",NA,"3158","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"3158",NA,NA
"901","2019-07-09 13:23:37-03","F","FMNH-SEEDPLANTS","V0187867F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"C. Allen","1924","7","17","Colombia","Cesar",NA,"-73.9667","9",NA,NA,"V0187867F","V0187867F_01","Spermatophyta",NA,"76","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"902","2019-07-09 13:23:37-03","F","FMNH-SEEDPLANTS","V0187869F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,NA,"C. Allen","1924","8","2","Colombia","Cesar",NA,"-73.9667","9",NA,NA,"V0187869F","V0187869F_01","Spermatophyta",NA,"224","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"903","2019-09-04 18:43:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Croton","verbenifolius","Croton verbenifolius",NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,"5379","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA
"904","2019-07-09 13:27:44-03","F","FMNH-SEEDPLANTS","V0193191F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","verbenifolius","Croton verbenifolius",NA,"RRC ID Flag","G. Jönsson",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"V0193191F","V0193191F_01 V0193191F_02","Spermatophyta",NA,NA,"South America",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"1064-a",NA,NA
"905","2019-07-09 13:28:01-03","F","FMNH-SEEDPLANTS","V0193192F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","verbenifolius","Croton verbenifolius",NA,NA,"P. Dusén","1914","6","13","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0193192F","V0193192F_01","Spermatophyta",NA,"15189","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"906","2020-01-27 18:24:43-03","IAC","IAC","28767","S","Plantae","Euphorbiaceae-3.Crotonoideae","Croton","hirtus","Croton hirtus","L#?#Hér.","R.C. Sodré","R.B. Torres; L.C. Bernacci; S.M.P. Falivene & O. Camargo","1994","04","26","Brasil","São Paulo","São Roque","-47.1353","-23.5292","-47.1353","-23.5292",NA,NA,NA,NA,"116",NA,"Estação Experimental São Roque, mata secundária",NA,NA,NA,NA,"2017","03",NA,NA,"26",NA,NA,NA,NA,NA,NA,NA
"907","2020-01-27 18:24:43-03","IAC","IAC","3972","S","Plantae","Euphorbiaceae-3.Crotonoideae","Croton","hirtus","Croton hirtus","L#?#Hér.","R.C. Sodré","A.P. Viégas","1939","01","19","Brasil","São Paulo","Ribeirão Preto","-47.8103","-21.1775","-47.8103","-21.1775",NA,NA,NA,NA,"s/nº",NA,"ICA, Estação Experimental",NA,NA,NA,NA,"2017","03",NA,NA,"19",NA,NA,NA,NA,NA,NA,NA
"908","2020-01-27 18:24:43-03","IAC","IAC","6298","S","Plantae","Euphorbiaceae-3.Crotonoideae","Croton","hirtus","Croton hirtus","L#?#Hér.","M.B.R. Caruzo","J. Deslandes","1940","01","15","Brasil","Paraíba","Alagoinha","-35.545","-6.95","-35.545","-6.9500",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,"2006","02",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"909","2020-01-27 18:24:43-03","IAC","IAC","6320","S","Plantae","Euphorbiaceae-3.Crotonoideae","Croton","hirtus","Croton hirtus","L#?#Hér.","A.P.S. Gomes; J.S. Santos; M.F. Sales & A.L. Melo","J. Deslandes","1940","02","15","Brasil","Paraíba","Alagoinha","-35.5451","-6.9501","-35.5451","-6.9501",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,"2008","11",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"910","2020-07-23 12:06:00-03","CEPLAC","CEPEC","35184","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,"S. Ginzbarg","L. R. Noblick","1984","05","25","Brasil","Bahia","FEIRA DE SANTANA","-38.966667","-12.25","38W58'","12S15'",NA,NA,NA,NA,"3295",NA,"Faz. Boa Vista, perto da sede. São José.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/03/1988",NA,NA,NA,NA
"911","2020-07-23 12:06:00-03","CEPLAC","CEPEC","37084","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,"S. Ginzbarg","L. R. Noblick","1985","03","14","Brasil","Bahia","IAÇÚ","-40.116667","-12.716667","40W7'","12S43'",NA,NA,NA,NA,"3695",NA,"Morro do Gado Bravo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/03/1988",NA,NA,NA,NA
"912","2020-07-23 12:06:00-03","CEPLAC","CEPEC","62914","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,"S. Ginzbarg","L. A. Mattos-Silva","1988","03","22","Brasil","Bahia","IAÇÚ","-40.166667","-12.816667","40W10'","12S49'",NA,NA,NA,NA,"798",NA,"Km 13 BA-046 Iacu/Milagres, inicio do ramal param as Fazs. Suibra/Morros, a esq. da Rod.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA
"913","2020-07-23 12:06:00-03","CEPLAC","CEPEC","62878","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,"S. Ginzbarg","S. Ginzbarg","1988","03","23","Brasil","Bahia","iramaia","-40.666667","-13.583333","40W40'","13S35'",NA,NA,NA,NA,"852",NA,"33 a SO da Rod. Maracás/Contendas do Sincorá, 4Km após povoado Pé de Serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA
"914","2020-07-23 12:06:00-03","CEPLAC","CEPEC","113056","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,"Sem Informação","Xavier, A. B.","2005","02","23",NA,"Bahia","FORMOSA DO RIO PRETO","-45.1930999755859","-11.0482997894287","4457'","1058'",NA,NA,NA,NA,"479",NA,"Nas margens da Várzea do Anil.",NA,NA,NA,NA,NA,NA,"155006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"915","2020-07-23 12:06:00-03","CEPLAC","CEPEC","75309","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus",NA,"G. L. Webster","G. Hatschbach","1991","02","14","Brasil","Bahia","guanambi","-42.7813987731934","-14.2232999801636",NA,NA,NA,NA,NA,NA,"55118",NA,"Arredores cidade.",NA,NA,NA,NA,NA,NA,"34300","auto",NA,NA,NA,"30/12/1992",NA,NA,NA,NA
"916","2020-02-17 11:29:31-03","UEG","HUEG","2337","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","glandulosus","Croton glandulosus hirtus","(L'Her.) Müll. Arg.","Sodré, R. .C.","Ramos, P.C.M.; Ramos, M.V.V.","2003",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"HUEG002337",NA,"Dicotyledoneae",NA,"s.n.","Southern America","Região do triângulo mineiro",NA,NA,NA,"19° 00' 23,2 S&nf;48° 18' 29,3 W; Vereda","2018","05",NA,NA,"17",NA,"hirtus",NA,NA,NA,NA,NA
"917","2019-11-12 17:14:53-03","URICER","HPBR","11720","S","Plantae","Euphorbiaceae","Croton","verbenifolius","Croton verbenifolius","Mull. Arg.","RAMBO, B.","SEHNEM, A.","1951","01","10","Brasil","SC","Lages","-50.326099395752","-27.8160991668701",NA,NA,"HPBR011720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1951","01","70701","auto","10",NA,NA,NA,NA,NA,NA,NA
"918","2021-04-08 17:12:37-03","UESB","HUESB","3259","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","D.S.Carneiro-Torres","Carneiro-Torres, D.S.; F.França, DBCerqueir; A.Godinho; F.França, DBCerqueir; A.Godinho","2005","08","23","Brasil","Sergipe","Poço Redondo","-37.6775","-9.820278","-37.6775","-9.820278",NA,NA,"Dicotyledoneae",NA,"478",NA,"10 Km da cidade SE 230.","270","270",NA,"Arbusto ca. 60 com alt. Folhas membranáceas, levemente discolores. Frutos verdes.; Solo arenoso com alfloramento de quartzito.","2009","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2021-04-08 17:12:37-03","UESB","HUESB","3234","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","D.S.Carneiro-Torres","Carneiro-Torres, D.S.; F.França, DBCerqueir; A.Gordinho; F.França, DBCerqueir; A.Gordinho","2005","08","23","Brasil","Sergipe","Poço Redondo","-37.6775","-9.820278","-37.6775","-9.820278",NA,NA,"Dicotyledoneae",NA,"473",NA,"10 km da cidade SE 230","270","270",NA,"Subarbusto ca. 80cm alt. Folhas membranáceas, levemente discolores. Flores estaminadas brancas. Frutos imaturos verdes.; Solo arenoso com afloramento de quartzito.","2009","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2021-04-08 17:12:37-03","UESB","HUESB","13199","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Prata, A.P.; Oliveira, D.G.; Gomes, L.A.; Barbosa, P.; Santos, E.; Oliveira, D.G.; Gomes, L.A.; Barbosa, P.; Santos, E.","2012","08","06","Brasil","Sergipe","Porto da Folha","-37.278056","-9.917222","-37.278056","-9.917222","HUESB000013199",NA,"Dicotyledoneae",NA,"3234",NA,"Povoado Lagoa do Rancho, Estrada do lado esquerdo em direção a fazenda do Sr. Emanuel.",NA,NA,NA,"Subarbusto, 30 cm. Flores alvas. Fruto imaturos verdes. UTM: 0670055 & 8897859; Caatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2020-11-12 17:01:03-03","UEL","FUEL","42781","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, MFA","Miranda, AM","2003","06","19","Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,"OK",NA,"Tracheophyta","Malpighiales","4144",NA,"Morro do Francês, Margem da rodovia.",NA,NA,NA,NA,"2007","11",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
