"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem","sex"
"133","2021-03-21 19:34:52-03","UFC","EAC","2083","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Fernandes, A.","EAC2083","1961","06","20","Southern America","Brasil",NA,NA,"Trepadeira., flor amarela","EAC0002083","Dicotyledon",NA,"Ceará","Fortaleza","Barra do Ceará","-38.543098449707","-3.71722006797791","EAC0002083","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Fernandes, A.","1961","06","20",NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA
"134","2021-03-21 19:34:52-03","UFC","EAC","2082","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Fernandes, A.","EAC2082","1961","06","18","Southern America","Brasil",NA,NA,"Trepadeira., flor amarela","EAC0002082","Dicotyledon",NA,"Ceará","Fortaleza","Barra do Ceará","-38.543098449707","-3.71722006797791","EAC0002082","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Fernandes, A.","1961","06","18",NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA
"135","2021-03-21 19:34:52-03","UFC","EAC","2001","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Fernandes, A.","EAC2001","1960","07","06","Southern America","Brasil",NA,NA,"Trepadeira;Flores brancacentas e estandarte amarelado com estria mediana arroxeada.","EAC0002001","Dicotyledon",NA,"Ceará","Fortaleza","Barra do Ceará","-38.543098449707","-3.71722006797791","EAC0002001","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Fernandes, A.","1960","07","06",NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA
"136","2021-03-21 19:34:52-03","UFC","EAC","32158","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Castro, A.S.F.","1226","2002","07","05","Southern America","Brasil",NA,NA,"Trepadeira.; Capoeira de mata","EAC0032158","Dicotyledon",NA,"Ceará","Meruoca","Boa Vista","-40.4550018310547","-3.54167008399963","EAC0032158","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Fernandes, A.","2002","07","05",NA,NA,"14054","auto",NA,NA,NA,NA,NA,NA
"137","2021-03-21 19:34:52-03","UFC","EAC","2019","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Fernandes, A.","EAC2019","1960","07","08","Southern America","Brasil",NA,NA,"Trepadeira;&nf;Flores alvascentas com estandarte amarelado, dotado de um estria arroxeada na parte mediana.","EAC0002019","Dicotyledon",NA,"Ceará","Meruoca","Serra da Meruoca","-40.4550018310547","-3.54167008399963","EAC0002019","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Fernandes, A.","1960","07","08",NA,NA,"14054","auto",NA,NA,NA,NA,NA,NA
"138","2021-03-21 19:34:52-03","UFC","EAC","46782","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Lima, J.R.","634","2008","07","10","Southern America","Brasil",NA,NA,"Trepadeira.","EAC0046782","Dicotyledon",NA,"Ceará","Pacoti",NA,"-38.9233016967773","-4.22499990463257","EAC0046782","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"9622","auto",NA,NA,NA,NA,NA,NA
"139","2021-03-21 19:34:52-03","UFC","EAC","6151","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Castro, A.J.; Matos, F.J.A.","s.n.","1979","05","05","Southern America","Brasil",NA,NA,"Trepadeira;Flor branca com centro arroxeado.","EAC0006151","Dicotyledon",NA,"Ceará","Ubajara","Parque Nacional.","-40.9211006164551","-3.85443997383118","EAC0006151","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Fernandes, A.; Bezerra, P.","1979","05","05",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:25:43-03","MBM","MBM","258686","PreservedSpecimen","Plantae","Fabaceae","Centrosema","hastatum","Centrosema hastatum","Oliveira, J.E.","440","1941","06","14","Southern America","Brazil",NA,NA,NA,"MBM258686",NA,NA,"Minas Gerais","Tombos","Usina","-42.0228004455566","-20.9046993255615","MBM258686","Benth.",NA,NA,"Barreto, M.",NA,NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:25:43-03","MBM","MBM","248335","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","71260","2000","05","17","Southern America","Brazil",NA,NA,NA,"MBM248335",NA,NA,"Bahia","Serra do Ramalho","Rod. BR-161, km 105","-43.5966987609863","-13.5625","MBM248335","(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Vanni, R.",NA,NA,NA,NA,NA,"44657","auto",NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:25:43-03","MBM","MBM","428524","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Lozano, E.D.; Bóçon, R.; Pereira, I.; Passos, E.; Bóçon, R.; Pereira, I.; Passos, E.","4241","2018","06","12","Southern America","Brazil",NA,NA,"Trepadeira, flor alva com interior lilás, margem de rio sazonal. Prensada com álcool.; Caatinga do Cristalino.","MBM428524",NA,NA,"Ceará","Madalena","Afluente do Riacho Teotônio","-39.706111","-4.756111",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Queiroz, R.T.","2018",NA,NA,"-39.706111","-4.756111",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:25:43-03","MBM","MBM","52854","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Hatschbach, G.","12607",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM052854",NA,NA,"Paraná","Foz do Iguaçu","Parque Nacional","-54.5881004333496","-25.5478000640869","MBM052854","(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:25:43-03","MBM","MBM","7188","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Hatschbach, G.; Guimarães, O.; Guimarães, O.","19118",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM007188",NA,NA,"Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061","MBM007188","(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:25:43-03","MBM","MBM","15533","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Hatschbach, G.","24165",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM015533",NA,NA,"Paraná","Laranjeiras do Sul","Rio Iguaçu, Salto Osório","-52.4160995483398","-25.4078006744385","MBM015533","(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:25:43-03","MBM","MBM","128202","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","William Hahn","2787",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,"MBM128202",NA,NA,NA,NA,NA,NA,NA,"MBM128202","(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Schinini, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:25:43-03","MBM","MBM","15524","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Hatschbach, G.","24226",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM015524",NA,NA,"Mato Grosso","Bataguaçu","Porto XV",NA,NA,"MBM015524","(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:25:43-03","MBM","MBM","401189","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Julkoski, D.","595","2015","06","23","Southern America","Brazil",NA,NA,"Herbácea.","MBM401189",NA,NA,"Paraná","Marilena","Conglomerado: 1; subunidade: 4; subparcela: 10; indivíduo: H","-53.1","-22.68","MBM401189","(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Marinero, F.","2015","12","01","-53.1","-22.68",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:25:43-03","MBM","MBM","83059","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Pedersen, T.M.","12856",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,"MBM083059",NA,NA,NA,NA,NA,NA,NA,"MBM083059","(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Pedersen, T.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:25:43-03","MBM","MBM","150153","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","56935",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM150153",NA,NA,"Bahia","Lençóis","Lençóis, 3km N da ligação para a Rod. BR-242","-41.3899993896484","-12.563099861145","MBM150153","(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:25:43-03","MBM","MBM","296546","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","77880","2004","06","15","Southern America","Brazil",NA,NA,NA,"MBM296546",NA,NA,"Bahia","Macaúbas","Lagoa do Maurício, arredores","-42.698600769043","-13.0193996429443","MBM296546","(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"71420","auto",NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:25:43-03","MBM","MBM","280787","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","73553","2003","03","11","Southern America","Brazil",NA,NA,NA,"MBM280787",NA,NA,"Mato Grosso do Sul","Bonito","Rodovia Bonito - trevo da Rod. BR-267, km 10-15","-56.4818992614746","-21.1210994720459","MBM280787","(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Camargo, R.",NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:25:43-03","MBM","MBM","66649","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Buttura, E.","138",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM066649",NA,NA,"Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061","MBM066649","(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:25:43-03","MBM","MBM","56755","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Yoshio Tamashiro, J.; et al.; et al.","38",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM056755",NA,NA,"São Paulo","Campinas","Subdistrito de Joaquim Egídio","-47.060001373291","-22.8999996185303","MBM056755","(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Coradin, L.",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:25:43-03","MBM","MBM","52855","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Hatschbach, G.","3186",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM052855",NA,NA,"São Paulo","Ribeira","Ribeira","-49","-24.6499996185303","MBM052855","(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Burkart, A.",NA,NA,NA,NA,NA,"17907","auto",NA,NA,NA,NA,NA,NA
"156","2015-09-04 02:24:04-03","MNHN","RECOLNAT_MNHN_P","P02760389","PreservedSpecimen",NA,"Fabaceae","Centrosema","hastatum","Centrosema hastatum","Glaziou, A.",NA,NA,"4","1",NA,"Brésil","hb",NA,"Donné par Mme Simart, sa fille, en 1907. Prélevement 1 fl. pour Mlle M.P. Ledru (I.P.H., Paris). Fait par M. Malplanche en oct. 1987 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760389' target='other'> <mi>dwc_moreinfo</mi></a>","P02760389",NA,NA,NA,NA,"(Minas)",NA,NA,"P02760389_01","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14674",NA,NA,NA
"157","2015-10-22 15:41:57-02","MNHN","RECOLNAT_MNHN_P","P00708368","PreservedSpecimen",NA,"Fabaceae","Centrosema","hastatum","Centrosema hastatum","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,NA,"Colombie","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00708368' target='other'> <mi>dwc_moreinfo</mi></a>","P00708368",NA,NA,NA,NA,"Turbaco [Nov. gen. sp. : Crescit in umbrosis prope Turbaco Novo-Granatensium]",NA,NA,"P00708368_01","Benth.","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1407",NA,NA,NA
"158","2015-09-04 02:24:56-03","MNHN","RECOLNAT_MNHN_P","P00758659","PreservedSpecimen",NA,"Fabaceae","Centrosema","hastatum","Centrosema hastatum","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758659' target='other'> <mi>dwc_moreinfo</mi></a>","P00758659",NA,NA,NA,NA,"Brasil Austral",NA,NA,"P00758659_01","Benth.",NA,NA,"Bentham",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1005",NA,NA,NA
"159","2015-09-04 02:23:51-03","MNHN","RECOLNAT_MNHN_P","P02760322","PreservedSpecimen",NA,"Fabaceae","Centrosema","hastatum","Centrosema hastatum","Glaziou, A.",NA,"1884","2","17",NA,"Brésil","hb",NA,"Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760322' target='other'> <mi>dwc_moreinfo</mi></a>","P02760322",NA,NA,"Minas Gerais",NA,"Minas Geraes : Caraça dans le bois",NA,NA,"P02760322_01","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15912",NA,NA,NA
"160","2015-09-04 02:23:51-03","MNHN","RECOLNAT_MNHN_P","P02760323","PreservedSpecimen",NA,"Fabaceae","Centrosema","hastatum","Centrosema hastatum","Glaziou, A.",NA,"1884","2","17",NA,"Brésil","hb",NA,"Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760323' target='other'> <mi>dwc_moreinfo</mi></a>","P02760323",NA,NA,"Minas Gerais",NA,"Minas Geraes : Caraça dans le bois",NA,NA,"P02760323_01","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15912",NA,NA,NA
"161","2015-09-04 02:23:51-03","MNHN","RECOLNAT_MNHN_P","P02760324","PreservedSpecimen",NA,"Fabaceae","Centrosema","hastatum","Centrosema hastatum","Glaziou, A.",NA,NA,"4","1",NA,"Brésil","hb",NA,"Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760324' target='other'> <mi>dwc_moreinfo</mi></a>","P02760324",NA,NA,"Minas Gerais",NA,"(Minas)",NA,NA,"P02760324_01","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13706",NA,NA,NA
"162","2017-01-24 15:53:36-02","MNHN","RECOLNAT_MNHN_P","P02760325","PreservedSpecimen",NA,"Fabaceae","Centrosema","hastatum","Centrosema hastatum","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760325' target='other'> <mi>dwc_moreinfo</mi></a>","P02760325",NA,NA,NA,NA,"Minas",NA,NA,"P02760325_01","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10521",NA,NA,NA
"163","2015-09-04 02:23:51-03","MNHN","RECOLNAT_MNHN_P","P02760326","PreservedSpecimen",NA,"Fabaceae","Centrosema","hastatum","Centrosema hastatum","[Regnell], A.F.",NA,"1845","1","1",NA,"Brésil","hb",NA,"Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760326' target='other'> <mi>dwc_moreinfo</mi></a>","P02760326",NA,NA,NA,NA,"s.l.",NA,NA,"P02760326_01","Benth.",NA,NA,"Bentham",NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 442",NA,NA,NA
"164","2015-09-04 02:23:51-03","MNHN","RECOLNAT_MNHN_P","P02760327","PreservedSpecimen",NA,"Fabaceae","Centrosema","hastatum","Centrosema hastatum","Blanchet, J.S.",NA,NA,NA,NA,NA,"[Brésil]","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760327' target='other'> <mi>dwc_moreinfo</mi></a>","P02760327",NA,NA,NA,NA,"Bahia",NA,NA,"P02760327_01","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1566",NA,NA,NA
"165","2015-09-04 02:23:51-03","MNHN","RECOLNAT_MNHN_P","P02760328","PreservedSpecimen",NA,"Fabaceae","Centrosema","hastatum","Centrosema hastatum","Weddell, H.A.",NA,"1844","1","1",NA,"Brésil","hb",NA,"Donné par M. Claussen <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760328' target='other'> <mi>dwc_moreinfo</mi></a>","P02760328",NA,NA,"Minas Gerais",NA,"Brésil, Minas Geraes",NA,NA,"P02760328_01","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"123",NA,NA,NA
"166","2015-09-04 02:24:04-03","MNHN","RECOLNAT_MNHN_P","P02760390","PreservedSpecimen",NA,"Fabaceae","Centrosema","hastatum","Centrosema hastatum","Ratter, J.A.|Bertolda, J.|Castro, R.A.|Sentos, R.R.|Souza, R.",NA,"1968","4","12",NA,"Brazil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760390' target='other'> <mi>dwc_moreinfo</mi></a>","P02760390",NA,NA,"Mato Grosso",NA,"8km NE of the Base Camp of the Expedition. Close to the Xavantina-São Fêlix road. Mato Grosso,","-51.86667","-12.9","P02760390_01","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anglo-Brazilian Northern Mato Grosso Expedition, 1967/69/1014",NA,NA,NA
"167","2015-09-04 07:57:07-03","MNHN","RECOLNAT_MNHN_P","P03603062","PreservedSpecimen",NA,"Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Cardoso, D.|Correia, E.A.",NA,"2007","6","30",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03603062' target='other'> <mi>dwc_moreinfo</mi></a>","P03603062",NA,NA,"Bahia","Rio de Contas","Distrito de Marcolino Moura, trilha para o Ribeirão.","-41.95194","-13.61111","P03603062_01","(Humb. & Bonpl. ex Willd.) Brandegee","580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2087",NA,NA,NA
"168","2020-10-01 14:19:57-03","JBB","HEPH","11829","S","Plantae","Fabaceae","Centrosema","hastatum","Centrosema hastatum","Proença, CEB","1123","1994","04","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales","Distrito Federal","Gama","Parque do Gama Córrego Crispim","-48.196389","-16.033333",NA,"Benth.","1110","1110","Proença, CEB",NA,NA,NA,"-48.196389","-16.033333",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-11 11:35:44-03","UFMG","BHCB","47414","PreservedSpecimen","Plantae","Fabaceae","Centrosema","hastatum","Centrosema hastatum",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:35:44-03","UFMG","BHCB","946","PreservedSpecimen","Plantae","Fabaceae","Centrosema","hastatum","Centrosema hastatum",NA,"s.n.","1958",NA,NA,"Southern America","Brasil",NA,NA,"cipó",NA,"Dicotyledon",NA,"Minas Gerais","Teófilo Otoni",NA,"-41.505298614502","-17.8575000762939",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"62594","auto",NA,NA,NA,NA,NA,NA
"171","2020-12-11 11:35:44-03","UFMG","BHCB","66418","PreservedSpecimen","Plantae","Fabaceae","Centrosema","hastatum","Centrosema hastatum","Oliveira, JE","440","1941","06","14","Southern America","Brasil",NA,NA,"Trepadeira; muito frequente; Capoeira","BHCB045295","Dicotyledon",NA,"Minas Gerais","Tombos","Usina","-42.0228004455566","-20.9046993255615","BHCB045295","Benth.",NA,NA,NA,"1941",NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:35:44-03","UFMG","BHCB","66419","PreservedSpecimen","Plantae","Fabaceae","Centrosema","hastatum","Centrosema hastatum","Oliveira, JE","369","1941","05","10","Southern America","Brasil",NA,NA,"Trepadeira; pouco frequente; Entre pedras - margem do rio","BHCB045294","Dicotyledon",NA,"Minas Gerais","Tombos","Usina","-42.0228004455566","-20.9046993255615","BHCB045294","Benth.",NA,NA,NA,"1941",NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:35:44-03","UFMG","BHCB","37194","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Minas Gerais","Januária","Distrito de Fabião.","-44.3616981506348","-15.4881000518799",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:35:44-03","UFMG","BHCB","37058","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Minas Gerais","Januária","Vale do Rio Peruaçu.","-44.3616981506348","-15.4881000518799",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA
"175","2020-03-11 09:00:55-03","URCA","HCDAL","9789","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Lima, D. .V.; et al.","HCDAL10250","2013","05","17",NA,"Brasil",NA,NA,"Trepadeira; flor de cor roxa/verde; folha glabra, pecíolo alado.",NA,NA,NA,"Ceará","Araripe","Chapada do Araripe.","-39.995972","-7.227222",NA,"(Willd.) L.Riley","655","655","Loiola, M I B","2013","07","27","-39.995972","-7.227222",NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-11 17:18:57-03","UFPR","UPCB","7276","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Hatschbach, G.","19118","1968","04","23",NA,"Brasil",NA,NA,"Volúvel, flor creme, nervura vinosa. Orla da mata pluvial..",NA,NA,NA,"Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,"(Humb. & Bonpl. ex Willd.) Malme",NA,NA,"Hatschbach, G.","1968","08",NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA
