"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","eventTime"
"158","2021-03-16 17:52:27-03","UCS","HUCS","11449","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Wasum, R.A.","s.n.","1995","12","27",NA,"Brasil",NA,NA,"no campo - entre rochas",NA,NA,NA,"Angiospermae","Gentianales","(Hook. & Arn.) Woodson",NA,"Smith, S.F.","Rio Grande do Sul","-52.3018989562988","-27.8553009033203","Erebango",NA,NA,"1996","06",NA,NA,"12173","auto",NA,NA,NA,NA,NA,NA,NA
"159","2021-03-16 17:52:27-03","UCS","HUCS","11419","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Wasum, R.A.","s.n.","1995","12","27",NA,"Brasil",NA,NA,"na campo junto às rochas",NA,NA,"BR 153","Angiospermae","Gentianales","(Hook. & Arn.) Woodson",NA,"Smith, S.F.","Rio Grande do Sul","-52.426399230957","-27.9367008209229","Ipiranga do Sul",NA,NA,"1997","07",NA,NA,"9635","auto",NA,NA,NA,NA,NA,NA,NA
"160","2021-03-16 17:52:27-03","UCS","HUCS","02028","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Sehnem, A.","s.n.","1965","12","09",NA,"Brasil",NA,NA,"coleção Sehnem 8544; herba in campo",NA,NA,"Fazenda Cris. Soares","Angiospermae","Gentianales","(Hook. & Arn.) Woodson",NA,"Sehnem, A.","Rio Grande do Sul","-51.9782981872559","-31.3652992248535","São Lourenço do Sul",NA,NA,NA,NA,NA,NA,"48842","auto",NA,NA,NA,NA,NA,NA,NA
"161","2021-03-16 17:52:27-03","UCS","HUCS","11385","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Butzke, A.","s.n.","1995","11","15",NA,"Brasil",NA,NA,"Herbara 7909; beira da estrada",NA,NA,"Quatro Irmãos","Angiospermae","Gentianales","(Hook. & Arn.) Woodson",NA,"Smith, S.F.","Rio Grande do Sul","-52.2738990783691","-27.6341991424561","Erechim",NA,NA,"1996","05",NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA
"162","2021-03-16 17:52:27-03","UCS","HUCS","15017","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Kegler, A.","543","2000","01","12",NA,"Brasil",NA,NA,"em orla de capoeira",NA,NA,"Vila Oliva","Angiospermae","Gentianales","(Hook. & Arn.) Woodson",NA,"Smith, S.F.","Rio Grande do Sul","-51.1794013977051","-29.1681003570557","Caxias do Sul",NA,NA,"2000","04",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"163","2014-10-14 15:56:38-03","BS","M","M-0027977","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Riedel, L.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0027977","NOTATYPE",NA,"Magnoliophyta","Gentianales","(Hook. & Arn.) Woodson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"164","2014-10-14 15:56:38-03","BS","M","M-0027978","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Widgren, J.F.",NA,"1844","12","31",NA,"Brasil",NA,NA,NA,"M0027978","NOTATYPE","Prov. Minas Geraes.","Magnoliophyta","Gentianales","(Hook. & Arn.) Woodson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"21:00"
"165","2014-10-14 15:56:38-03","BS","M","M-0027979","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Regnell, A.F.",NA,"1861","12","31",NA,"Brasil",NA,NA,NA,"M0027979","NOTATYPE","Prov. Minas Geraes: Caldas.","Magnoliophyta","Gentianales","(Hook. & Arn.) Woodson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"21:00"
"166","2014-10-14 15:56:38-03","BS","M","M-0183726","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0183726","NOTATYPE","in campis herbidis supra saxum aren. ferruginosum var. loc. Provinciae S.Pauli, e.g. prope Mogy et Jundiahy.","Magnoliophyta","Gentianales","(Hook. & Arn.) Woodson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"167","2014-10-14 15:56:38-03","BS","M","M-0184191","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Pohl, J.B.E.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0184191","NOTATYPE","Brasilia.","Magnoliophyta","Gentianales","(Hook. & Arn.) Woodson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"168","2019-08-16 08:38:18-03","UTFPR","HCF","13261","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","M.G. Caxambu","5004","2013","11","28",NA,"Brasil",NA,NA,"erva heliófita, ca. 0,50 m. Flores vermelhas.",NA,NA,"Sítio Sete Quedas",NA,NA,"(Hook et Arn.) Woodson",NA,"M.G. Caxambu","PR","-50.257056","-24.580333","Tibagi","1042","1042","2013","12","50°15'25,4 W","24°34'49,2 S",NA,NA,"20",NA,NA,NA,NA,NA,NA
"169","2019-08-16 08:38:18-03","UTFPR","HCF","15681","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","E.D. Lozano","2402","2013","12","18",NA,"Brasil",NA,NA,"subarbusto, 50 cm, flores vermelhas, campo seco.",NA,NA,"Parque Estadual de Vila Velha",NA,NA,"(Hook et Arn.) Woodson",NA,"E.D. Lozano","PR","-50.004167","-25.247222","Ponta Grossa",NA,NA,"2013",NA,"50°00'15 W","25°14'50 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-08-16 08:38:18-03","UTFPR","HCF","15689","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","E.D. Lozano","2309","2013","12","13",NA,"Brasil",NA,NA,"herbácea, 50 cm, flores vermelhas, campo seco. Campos de Palmas.",NA,NA,"Fazenda São Pedro",NA,NA,"(Hook et Arn.) Woodson",NA,"E.D. Lozano","PR","-51.671111","-26.530556","Palmas",NA,NA,"2013",NA,"51°40'16 W","26°31'50 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-08-16 08:38:18-03","UTFPR","HCF","15832","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","E.D. Lozano","2069","2013","11","29",NA,"Brasil",NA,NA,"subarbusto, 50 cm, flores vermelhas, campo cerrado. Cerrado.",NA,NA,"Parque Estadual do Cerrado",NA,NA,"(Hook et Arn.) Woodson",NA,"E. Barboza","PR","-49.666389","-24.171667","Jaguariaíva",NA,NA,"2013",NA,"49°39'59 W","24°10'18 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-08-16 08:38:18-03","UTFPR","HCF","20920","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","J. Cordeiro","4143","2010","12","27",NA,"Brasil",NA,NA,"erva ereta, flor vermelha. Campo limpo seco.",NA,NA,"Lago",NA,NA,"(Hook et Arn.) Woodson",NA,"J.M. Silva","PR","-50.0064010620117","-25.4293994903564","Palmeira",NA,NA,"2010",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"173","2019-08-16 08:38:18-03","UTFPR","HCF","1645","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","M.G. Caxambu","709","2004","11","07",NA,"Brasil",NA,NA,"Herbácea, xilopodífera, lactescente, com folhas opostas, membranáceas, subsésseis. Flores vermelhas.",NA,NA,"Rio dos Papagaios",NA,NA,"(Hook et Arn.) Woodson",NA,"M.G. Caxambu","PR","-50.0064010620117","-25.4293994903564","Palmeira",NA,NA,"2004","12",NA,NA,"35166","auto","12",NA,NA,NA,NA,NA,NA
"174","2021-02-11 16:52:51-03","UFSM","SMDB","6313","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Záchia, R.A; Bastos-Záchia, N.R; Moraes, JM; Osório, A","033160","1997","12","19",NA,"Brasil",NA,NA,NA,"SMDB006313",NA,NA,NA,NA,"(Hook. & Arn.) Woodson","SMDB006313","Seger, GDS","Rio Grande do Sul","-51.190299987793","-28.0536003112793","Esmeralda",NA,NA,"2013","02",NA,NA,"38649","auto","21",NA,NA,NA,NA,NA,NA
"175","2020-11-20 16:47:44-03","UFSM","SMDB","1174","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Alvarez, A.F.","s.n.","1975","04","24",NA,"Brasil",NA,NA,NA,"SMDB001174",NA,"Morro Tapera",NA,NA,"(Hook. & Arn.) Woodson","SMDB001174","Alvarez, A.F.","Rio Grande do Sul","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"176","2019-11-25 12:11:27-03","UFSM","SMDB","939","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Morais, E","s.n.","1955","11","21",NA,"Brasil",NA,NA,NA,"SMDB000939",NA,NA,NA,NA,"(Hook. & Arn.) Woodson","SMDB000939","Seger, GDS","Rio Grande do Sul","-53.8069000244141","-29.6842002868652","Santa Maria",NA,NA,"2013","02",NA,NA,"37819","auto","21",NA,NA,NA,NA,NA,NA
"177","2020-11-20 16:47:44-03","UFSM","SMDB","15896","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Schaefer, J","181","2014","10","15",NA,"Brasil",NA,NA,"Espécie ameaçada de extinção","SMDB015896",NA,"distrito de Santo Antão, Morro Pedra do Lagarto",NA,NA,"(Hook. & Arn.) Woodson",NA,"Schaefer, J","Rio Grande do Sul","-53.8069000244141","-29.6842002868652","Santa Maria",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-25 12:11:27-03","UFSM","SMDB","1862","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Alvarez, A.F.","s.n.","1980","12","23",NA,"Brasil",NA,NA,NA,"SMDB001862",NA,"Hospital Veterinário da UFSM",NA,NA,"(Hook. & Arn.) Woodson","SMDB001862","Alvarez, A.F.","Rio Grande do Sul","-53.8069000244141","-29.6842002868652","Santa Maria",NA,NA,"1980","12",NA,NA,"37819","auto","23",NA,NA,NA,NA,NA,NA
"179","2019-11-25 12:11:27-03","UFSM","SMDB","9756","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Spies, M","s.n.","2004","11","06",NA,"Brasil",NA,NA,"habitat terrestre, hábito herbáceo, flores vermelhas","SMDB009756",NA,"Jardim Botânico, Campus UFSM",NA,NA,"(Hook. & Arn.) Woodson","SMDB009756","Seger, GDS","Rio Grande do Sul","-53.8069000244141","-29.6842002868652","Santa Maria",NA,NA,"2013","02",NA,NA,"37819","auto","21",NA,NA,NA,NA,NA,NA
"180","2020-11-20 16:47:44-03","UFSM","SMDB","16956","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Essi, L; Schaefer, J; Menezes, HF; Scherer, HJ; Martins, MS","853","2014","12","09",NA,"Brasil",NA,NA,"Flores vermelhas. No topo do morro. Espécie consta na Lista Estadual de Espécies ameaçadas de extinção","SMDB016956",NA,"Morro Pedra do Lagarto",NA,NA,"(Hook. & Arn.) Woodson","SMDB016956","Essi, L","Rio Grande do Sul","-53.8069000244141","-29.6842002868652","Santa Maria",NA,NA,"2014","12",NA,NA,"37819","auto","09",NA,NA,NA,NA,NA,NA
"181","2021-02-11 16:52:51-03","UFSM","SMDB","7772","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Záchia, R.A","5234","2000","12","07",NA,"Brasil",NA,NA,NA,"SMDB007772",NA,"UFSM - Jardim Botânico",NA,NA,"(Hook. & Arn.) Woodson","SMDB007772","Seger, GDS","Rio Grande do Sul","-53.8069000244141","-29.6842002868652","Santa Maria",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"182","2021-02-11 16:52:51-03","UFSM","SMDB","10379","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Záchia, R.A; Larocca, J","2220","1995","12","12",NA,"Brasil",NA,NA,"erva ereta de flor vermwelha","SMDB010379",NA,"estrada para Soledade entre a fazenda Macega Branc",NA,NA,"(Hook. & Arn.) Woodson",NA,"Seger, GDS","Rio Grande do Sul",NA,NA,"Barros Cassol",NA,NA,"2013","02",NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA
"183","2019-11-25 12:11:27-03","UFSM","SMDB","18642","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Figueira, M; Schindler, B.","370","2015","11","22",NA,"Brasil",NA,NA,"Herbácea, no topo do cerro e em campo rupestre, ocasional, latescente, pétalas vermelhas; Região com encraves dos Domínios Atlântico e Pampa, com refúgio vegetacional na porção superior do cerro, relevo plano no topo a escarpado em suas encostas, sol","SMDB018642",NA,"Cerro do Loreto",NA,NA,"(Hook. & Arn.) Woodson",NA,"Figueira, M","Rio Grande do Sul","-54.899917","-29.691611","São Vicente do Sul",NA,NA,"2015","11","-54.899917","-29.691611",NA,NA,"22",NA,NA,NA,NA,NA,NA
"184","2021-02-11 16:52:51-03","UFSM","SMDB","10374","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Záchia, R.A; Larocca, J","2277","1995","12","13",NA,"Brasil",NA,NA,"erva com flores vermelhas, no campo nativo.","SMDB010374",NA,"pero da localidadede Eucaliptos",NA,NA,"(Hook. & Arn.) Woodson",NA,"Seger, GDS","Rio Grande do Sul","-52.8497009277344","-28.7247009277344","Espumoso",NA,NA,"2013","02",NA,NA,"39479","auto","21",NA,NA,NA,NA,NA,NA
"185","2019-11-25 12:11:27-03","UFSM","SMDB","2","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Rambo, B","s.n.","1932","01","13",NA,"Brasil",NA,NA,NA,"SMDB000002",NA,NA,NA,NA,"(Hook. & Arn.) Woodson","SMDB000002","Seger, GDS","Rio Grande do Sul","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,"2013","02",NA,NA,"29946","auto","21",NA,NA,NA,NA,NA,NA
"186","2020-11-20 16:47:44-03","UFSM","SMDB","12363","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Cavalcante, F","s.n.","2009","01","23",NA,"Brasil",NA,NA,NA,"SMDB012363",NA,"na face Norte do Morro São Pedro.",NA,NA,"(Hook. & Arn.) Woodson",NA,"Seger, GDS","Rio Grande do Sul","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,"2013","06",NA,NA,"29946","auto","24",NA,NA,NA,NA,NA,NA
"187","2020-07-17 15:10:01-03","UFSM","SMDB","15879","S","Plantae","Asteraceae","Mandevilla","coccinea","Mandevilla coccinea","Schaefer, J","208","2014","11","19",NA,"Brasil",NA,NA,"Espécie ameaçada de extinção. Com látex. Material testemunho de Trabalho de Conclusão de Curso - Ciências Biológicas. Aluna: Juliana Schaefer. Orientadora: Liliana","SMDB015879",NA,"distrito de Santo Antão",NA,NA,"(Hook. & Arn.) Woodson",NA,"Schaefer, J","Rio Grande do Sul","-53.8069000244141","-29.6842002868652","Santa Maria",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"188","2019-11-25 12:11:27-03","UFSM","SMDB","16956","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Essi, L; Schäefer, J; Menezes, H de; Scherer, HJ; Martins, MS","853","2014","12","09",NA,"Brasil",NA,NA,"Flores vermelhas. No topo do morro . Espécie consta na Lista Estadual de Espécies ameaçadas de extinção","SMDB016956",NA,"Morro da pedra do Lagarto",NA,NA,"(Hook. & Arn.) Woodson","SMDB016956","Essi, L","Rio Grande do Sul","-53.8069000244141","-29.6842002868652","Santa Maria",NA,NA,"2014","12",NA,NA,"37819","auto","09",NA,NA,NA,NA,NA,NA
"189","2020-11-20 16:47:44-03","UFSM","SMDB","10423","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Santos, V","260","2006","12","18",NA,"Brasil",NA,NA,"Projeto: Composição florística do componente herbáceo do Jardim Botânico da UFSM, Rio Grande do Sul. Aluna: Vanessa Terra dos Santos. Orientadora: Thais Scotti do Canto-Dorow.","SMDB010423",NA,"UFSM, Campus Camobi, Jardim Botânico",NA,NA,"(Hook. & Arn.) Woodson",NA,"Santos, V","Rio Grande do Sul","-53.8069000244141","-29.6842002868652","Santa Maria",NA,NA,"2007","04",NA,NA,"37819","auto","11",NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:12:37-03","MBM","MBM","2437","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Hatschbach, G.","15636","1967","01","10","Southern America","Brazil",NA,NA,NA,"MBM002437",NA,"Parque Santa Maria",NA,NA,"(Hook. & Arn.) Woodson","MBM002437","Markgraf, F.","Paraná","-49.310001373291","-25.3246994018555","Almirante Tamandaré",NA,NA,NA,NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:12:37-03","MBM","MBM","179559","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Dombrowski, L.T.","6973","1977","01","10","Southern America","Brazil",NA,NA,NA,"MBM179559",NA,"São Luís do Purunã",NA,NA,"(Hook. & Arn.) Woodson","MBM179559","Dombrowski, L.T.","Paraná","-49.5283012390137","-25.4585990905762","Campo Largo",NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:12:37-03","MBM","MBM","179556","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Mattos, A.","4321","1950","11","14","Southern America","Brazil",NA,NA,NA,"MBM179556",NA,"Barigui",NA,NA,"(Hook. & Arn.) Woodson","MBM179556","Dombrowski, L.T.","Paraná","-49.2731018066406","-25.4277992248535","Curitiba",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:12:37-03","MBM","MBM","36257","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Pereira, E.; Hatschbach, G.; Hatschbach, G.","79",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM036257",NA,"Águas Santa Clara",NA,NA,"(Hook. & Arn.) Woodson","MBM036257","Hatschbach, G.","Paraná","-51.4580993652344","-25.395299911499","Guarapuava",NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:12:37-03","MBM","MBM","179552","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Motta, J.T.","2072","1990","12","08","Southern America","Brazil",NA,NA,NA,"MBM179552",NA,"Fazenda Santo Antônio",NA,NA,"(Hook. & Arn.) Woodson","MBM179552","Motta, J.T.","Paraná","-49.7057991027832","-24.2511005401611","Jaguariaíva",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:12:37-03","MBM","MBM","26835","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Hatschbach, G.","31153","1973","01","11","Southern America","Brazil",NA,NA,NA,"MBM026835",NA,"Paredão",NA,NA,"(Hook. & Arn.) Woodson","MBM026835","Hatschbach, G.","Paraná","-49.7057991027832","-24.2511005401611","Jaguariaíva",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:12:37-03","MBM","MBM","197341","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Uhlmann, A.; et al.; et al.","101","1994","11","05","Southern America","Brazil",NA,NA,NA,"MBM197341",NA,"Parque Estadual do Cerrado",NA,NA,"(Hook. & Arn.) Woodson","MBM197341","Silva, S.M.","Paraná","-49.7057991027832","-24.2511005401611","Jaguariaíva",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:12:37-03","MBM","MBM","179558","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Dombrowski, L.T.","6676","1976","11","09","Southern America","Brazil",NA,NA,NA,"MBM179558",NA,"Lapa",NA,NA,"(Hook. & Arn.) Woodson","MBM179558","Dombrowski, L.T.","Paraná","-49.7158012390137","-25.7696990966797","Lapa",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:12:37-03","MBM","MBM","64541","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Oliveira, P.I.","283","1979","12","20","Southern America","Brazil",NA,NA,NA,"MBM064541",NA,"Volta Grande",NA,NA,"(Hook. & Arn.) Woodson","MBM064541","Hatschbach, G.","Paraná","-49.7158012390137","-25.7696990966797","Lapa",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:12:37-03","MBM","MBM","10894","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Lindeman, J.; Haas, H.; Haas, H.","2958","1966","11","09","Southern America","Brazil",NA,NA,NA,"MBM010894",NA,"Laranjeiras do Sul",NA,NA,"(Hook. & Arn.) Woodson","MBM010894","Ferreira, V.F.","Paraná","-52.4160995483398","-25.4078006744385","Laranjeiras do Sul",NA,NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:12:37-03","MBM","MBM","21075","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Hatschbach, G.","28141","1971","11","03","Southern America","Brazil",NA,NA,NA,"MBM021075",NA,"Horizonte",NA,NA,"(Hook. & Arn.) Woodson","MBM021075","Hatschbach, G.","Paraná","-51.9906005859375","-26.4841995239258","Palmas",NA,NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:12:37-03","MBM","MBM","2479","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Hatschbach, G.","15404",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM002479",NA,"Santo Agostinho",NA,NA,"(Hook. & Arn.) Woodson","MBM002479","Markgraf, F.","Paraná","-51.9906005859375","-26.4841995239258","Palmas",NA,NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:12:37-03","MBM","MBM","179562","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Dombrowski, L.T.; et al.; et al.","9011","1977","10","26","Southern America","Brazil",NA,NA,NA,"MBM179562",NA,"Palmeira",NA,NA,"(Hook. & Arn.) Woodson","MBM179562","Dombrowski, L.T.","Paraná","-50.0064010620117","-25.4293994903564","Palmeira",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:12:37-03","MBM","MBM","234310","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Hatschbach, G.; Spichiger, R.; Loizeau, P.A.; Spichiger, R.; Loizeau, P.A.","68796","1998","11","17","Southern America","Brazil",NA,NA,NA,"MBM234310",NA,"Rod. BR-277, Rio dos Papagaios",NA,NA,"(Hook. & Arn.) Woodson","MBM234310","Hatschbach, G.","Paraná","-50.0064010620117","-25.4293994903564","Palmeira",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:12:37-03","MBM","MBM","113483","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Hatschbach, G.; Souza, A.; Souza, A.","50827","1986","11","28","Southern America","Brazil",NA,NA,NA,"MBM113483",NA,"Rod. BR-277. Rio Papagaios",NA,NA,"(Hook. & Arn.) Woodson","MBM113483","Hatschbach, G.","Paraná","-50.0064010620117","-25.4293994903564","Palmeira",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:12:37-03","MBM","MBM","538","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13210",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM000538",NA,"Rodovia do Café, Rio Tibagi",NA,NA,"(Hook. & Arn.) Woodson","MBM000538","Hatschbach, G.","Paraná","-50.0064010620117","-25.4293994903564","Palmeira",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:12:37-03","MBM","MBM","270235","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Tessmann, G.","2699","1947","12","08","Southern America","Brazil",NA,NA,NA,"MBM270235",NA,"Florestal",NA,NA,"(Hook. & Arn.) Woodson","MBM270235",NA,"Paraná","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
