"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"946","2019-01-25 15:37:32-02","IAC","IAC","42492","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M.G.L. Wanderley & R. Kral",NA,"Brasil","em direção à Grão-Mogol",NA,NA,NA,NA,"1988","11","02",NA,NA,NA,"Spreng.","M.L. Kawasaki","1463/75468","Minas Gerais","Cristália","-42.8622","-16.8003",NA,NA,NA,NA,NA,"-42.8622","-16.8003","1993","06","02",NA,NA,NA,NA
"947","2019-01-25 15:47:29-02","IAC","IAC","52491","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"O. Kotchetkoff-Henriques & M. Oliveira (2)",NA,"Brasil","Reserva do loteamento Jardim Flamboyant",NA,NA,NA,NA,"2001","06","04",NA,NA,NA,"Spreng.","L.C. Bernacci & O. Kotchetkoff-Henriques","751","São Paulo","Ribeirão Preto","-47.723046","-21.167399",NA,NA,NA,NA,NA,"-47.723046","-21.167399","2001","06","04",NA,NA,NA,NA
"948","2019-01-25 15:47:29-02","IAC","IAC","5549","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"A.P. Viégas & E.S. Normanha",NA,"Brasil",NA,NA,NA,NA,NA,"1940","05","08",NA,NA,NA,"Spreng.","G.H. Shimizu","s/nº","São Paulo","São Carlos","-47.8908","-22.0175",NA,NA,NA,NA,NA,"-47.8908","-22.0175","2008","02","08",NA,NA,NA,NA
"949","2019-01-25 15:47:29-02","IAC","IAC","55970","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"C.F. Nardin; J.F. Benedito &.C. Bernacci",NA,"Brasil","Fragmento O",NA,NA,"Coordenadas originais: 23º07#?#02S, 46º58#?#32W",NA,"2015","04","02",NA,NA,NA,"Spreng.","C.F. Nardin et al.","190","São Paulo","Louveira","-46.975556","-23.117222",NA,NA,NA,NA,NA,"-46.975556","-23.117222","2015","04","02",NA,NA,NA,NA
"950","2020-07-23 12:24:36-03","CEPLAC","CEPEC","101817","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M. L. Guedes",NA,"Brasil","Chapada Diamantina. Assentamento Mocambo, área de reserva.",NA,NA,NA,NA,"2001","04","30",NA,NA,NA,NA,"M. L. Guedes","8253","Bahia","ANDARAÍ","-41.233333","-12.9",NA,NA,NA,NA,NA,"41W14'","12S54'",NA,NA,NA,NA,"30/05/2001",NA,NA
"951","2020-07-23 12:24:36-03","CEPLAC","CEPEC","101970","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"B. A. Anjos",NA,"Brasil","Chapada Diamantina. Subida para o Pati.",NA,NA,NA,NA,"2003","05","10",NA,NA,NA,NA,"M. L. Guedes","61869","Bahia","ANDARAÍ","-41.346111","-12.806389",NA,NA,NA,NA,NA,"41W20'46","12S48'23",NA,NA,NA,NA,"30/05/2003",NA,NA
"952","2020-07-23 12:24:36-03","CEPLAC","CEPEC","76326","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"N. Hind",NA,"Brasil","Estrada Piata/Imbuia, a 20Km da entrada p/ Imbuia.",NA,NA,NA,NA,"1996","11","11",NA,NA,NA,NA,"F. França","4207","Bahia","PIATÃ","-41.933611","-13.094444",NA,NA,NA,NA,NA,"41W56'1","13S5'40",NA,NA,NA,NA,"30/03/1999",NA,NA
"953","2020-07-23 12:24:36-03","CEPLAC","CEPEC","78798","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"E. Saar",NA,"Brasil","Faz. Pedra Grande estrada p/ Boninal.",NA,NA,NA,NA,"1993","10","20",NA,NA,NA,NA,"F. França","5828","Bahia","MUCUGÊ","-41.563333","-13.005556",NA,NA,NA,NA,NA,"41W33'48","13S0'20",NA,NA,NA,NA,"30/03/1999",NA,NA
"954","2020-07-23 12:24:36-03","CEPLAC","CEPEC","79245","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M. L. Guedes",NA,"Brasil","Pai Inacio. Area antropizada prox. a mata.",NA,NA,NA,NA,"1995","06","28",NA,NA,NA,NA,"F. França","1971","Bahia","palmeiras","-41.474167","-12.452778",NA,NA,NA,NA,NA,"41W28'27","12S27'10",NA,NA,NA,NA,"30/03/1999",NA,NA
"955","2020-07-23 12:24:36-03","CEPLAC","CEPEC","79307","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"R. M. Harley",NA,"Brasil","Faz. Fiuza.",NA,NA,NA,NA,"1997","02","04",NA,NA,NA,NA,"F. França","5074","Bahia","RIO DE CONTAS","-41.873333","-13.459167",NA,NA,NA,NA,NA,"41W52'24","13S27'33",NA,NA,NA,NA,"30/03/1999",NA,NA
"956","2020-07-23 12:24:36-03","CEPLAC","CEPEC","79670","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"E. Saar",NA,"Brasil","Caminho p/ antiga estrada p/ Xique-Xique do Igatu.",NA,NA,NA,NA,"1981","07","17",NA,NA,NA,NA,"F. França","5605","Bahia","ANDARAÍ","-41.306944","-12.870833",NA,NA,NA,NA,NA,"41W18'25","12S52'15",NA,NA,NA,NA,"30/03/1999",NA,NA
"957","2020-07-23 12:24:36-03","CEPLAC","CEPEC","89876","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"J. G. Jardim",NA,"Brasil","Rod. Licinio de Almeida/Urandi 15,4Km, área montanhosa.",NA,NA,NA,NA,"2001","03","31",NA,NA,NA,NA,"F. França","3330","Bahia","urandi","-42.574167","-14.747222",NA,NA,NA,NA,NA,"42W34'27","14S44'50",NA,NA,NA,NA,"30/04/2004",NA,NA
"958","2020-07-23 12:24:36-03","CEPLAC","CEPEC","98857","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M. L. Guedes",NA,"Brasil","Chapada Diamantina. Assentamento Mocambo, área de reserva.",NA,NA,NA,NA,"2001","04","30",NA,NA,NA,NA,"M. L. Guedes","8253","Bahia","ANDARAÍ","-41.233333","-12.9",NA,NA,NA,NA,NA,"41W14'","12S54'",NA,NA,NA,NA,"30/05/2001",NA,NA
"959","2020-07-23 12:24:36-03","CEPLAC","CEPEC","82431","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"F. França",NA,"Brasil","Estrada entre Liv. do Brumado/Rio de Contas. 1Km do Raposo.",NA,NA,NA,NA,"1996","03","31",NA,NA,NA,NA,"F. França","2687","Bahia","livramento do brumado","-41.807222","-13.607778",NA,NA,NA,NA,NA,"41W48'26","13S36'28",NA,NA,NA,NA,"30/04/1999",NA,NA
"960","2020-07-23 12:24:36-03","CEPLAC","CEPEC","90468","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M. T. S. Stradmann",NA,"Brasil","Chapada Diamantina, Foz do rio Capivara,situado a 14Km de Lençóis.",NA,NA,NA,NA,"2000","02","20",NA,NA,NA,NA,"M. T. S. Stradmann","605","Bahia","LENÇÓIS","-41.3899993896484","-12.563099861145",NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,"30/05/2000",NA,NA
"961","2020-07-23 12:24:36-03","CEPLAC","CEPEC","131906","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"F. Marinero",NA,"Brasil",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"F. Marinero & D. S. Carvalho","251","Paraná","TIBAGÍ","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2020-07-23 12:24:36-03","CEPLAC","CEPEC","80095","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M. A. Mayworm",NA,"Brasil","5Km antes de chegar em Ouro Verde. Beira de estrada.",NA,NA,NA,NA,"1996","09","05",NA,NA,NA,NA,"F. França","28","Bahia","ABAÍRA","-41.6636009216309","-13.2496995925903",NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA
"963","2020-07-23 12:24:36-03","CEPLAC","CEPEC","4506","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"R. P. Belém",NA,"Brasil","Rod. BR-4, Km 944.",NA,NA,"<ll>dwc_commonname:</ll> Dedaleira-preta, Pau-terra",NA,"1968","06","27",NA,NA,"cordata",NA,"M. Lisboa","3755","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,"07/08/2000",NA,NA
"964","2020-11-19 14:06:36-03","Unimontes","MCMG","1298","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Coutinho,C.A. | Matos,F.S. | Menino,G.C.O. | Mota,G.S. | Nunes,Y.R.F. | Oliveira,M.H. | Santos,P.F. | Santos,R.M. | Silva,M.A.P. | Silva,W.P. |",NA,"Brasil","APA do Rio PandeirosVereda Amescla",NA,NA,"Arbóreo",NA,NA,NA,NA,NA,NA,NA,"Spreng.","Santos, R. M.",NA,"Minas Gerais","Januária","-44.3616981506348","-15.4881000518799",NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2020-09-22 13:49:08-03","USP","SPFW","8157","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Ceccantini, G.C.T. Salatino, A.",NA,"Brasil","Serra do Cipó",NA,NA,NA,NA,"2017","04","22",NA,NA,NA,"Spreng.","Ceccantini, G.C.T. 2017","4330A","Minas Gerais","Santana do Riacho","-43.600556","-19.303528",NA,"950","950",NA,NA,"43º36'02''W","19º18'12,7''S",NA,NA,NA,NA,NA,NA,NA
"966","2020-09-22 13:49:08-03","USP","SPFW","8332","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Ceccantini. G.C.T. Salatino, A.",NA,"Brasil","Serra do Cipó.",NA,NA,"Coleta de Tanínos. Claudia Furlan.",NA,"2017","04","22",NA,NA,NA,"Spreng.","Ceccantini, G.C.T.","4335A","Minas Gerais","Santana do Riacho","-43.600611","-19.288667",NA,"111","111",NA,NA,"43º36'02,2''W","19º17'19,2''S",NA,NA,NA,NA,NA,NA,NA
"967","2020-11-04 17:31:01-03","UEM","HUEM","10701","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Soares, A; Maschio, W",NA,"Brasil","Cerradão, Coletado duas quadras após IAP",NA,NA,"Árvore com cerca de 14 m. de altura; casca marrom com preto; fissuras pequicias quadradas; fruto marrom; encontrado no cerradão de solo argiloso","HUEM000013957","1998","04","30",NA,NA,NA,"Spreng.","Soares, A","235","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133","HUEM000013957",NA,NA,"28572","auto",NA,NA,"1998","04","30",NA,NA,NA,NA
"968","2020-11-04 17:31:01-03","UEM","HUEM","25854","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"J.E.A.Bertoni",NA,"Brasil","Reserva Estadual de Porto Ferreira, cerrado",NA,NA,"Árvore, 4 a 6m, flores brancas com mancha roxa no centro. Doado UEC 18643.","HUEM000013958","1981","10","06",NA,NA,NA,"Spreng.","Yamamoto, K","s.n.","São Paulo","Porto Ferreira","-47.4700012207031","-21.8500003814697","HUEM000013958",NA,NA,"13859","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2021-03-10 11:38:59-03","UNILA","EVB","3906","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Stica, P.V.; Braga, A.V.; Nadaline, J.",NA,"Brasil","Parque Estadual do Guartelá. Parque Estadual do Guartelá",NA,NA,NA,"EVB003906","2018","10","17",NA,NA,NA,"Spreng.","Stica, P.V.","12","Paraná","Tibagi","-50.265833","-24.569722",NA,NA,NA,NA,NA,"50º15'57''W","24º34'11''S",NA,NA,NA,NA,NA,NA,NA
"970","2016-08-23 11:00:29-03","NHMLondon","NHM-LONDON-BOT","BM000566677","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata","Isotype","F. Sellow",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:4979859","<a href=http://www.nhm.ac.uk/services/media-store/asset/ad7fbec444e417eb64ab661331a71292df685e3c/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1815",NA,NA,NA,NA,NA,"Spreng.",NA,"1293",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA
"971","2016-08-23 11:00:29-03","NHMLondon","NHM-LONDON-BOT","BM000566678","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata","Isotype","F. Sellow",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:4979860","<a href=http://www.nhm.ac.uk/services/media-store/asset/97e45f0325e063876179d6544ba3d9661c8ecc54/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"(Warm.) Stafl.",NA,"s.n.",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA
"972","2021-02-12 15:02:27-03","UFSCar","SPSC","2950","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M. H. A. O. Souza",NA,"Brasil","Represa do Lobo.",NA,NA,NA,NA,"1974","10","21",NA,NA,NA,"Spreng.",NA,NA,"São Paulo","Itirapina",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"973","2021-02-12 15:02:27-03","UFSCar","SPSC","2950","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M. H. A. O. Souza",NA,"Brasil","Represa do Lobo. Região perimetral",NA,NA,"8m de altura. Flor branca com manchas púrpura. 5.1.;",NA,"1974","10","21",NA,NA,NA,"Spreng.",NA,NA,"São Paulo","Itirapina",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"974","2021-02-12 15:02:27-03","UFSCar","SPSC","3104","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M. H. A. O. Souza;J.J. Soares",NA,"Brasil","Fazenda Canchim.",NA,NA,"6132;",NA,"1984","11","01",NA,NA,NA,"Spreng.",NA,NA,"São Paulo","São Carlos",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"975","2021-02-12 15:02:27-03","UFSCar","SPSC","2952","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"J.J. Soares;M. H. Sousa",NA,"Brasil","Fazenda Canchim.",NA,NA,"4,5m de altura.12cm.;Cerradão-1707",NA,"1981","04","30",NA,NA,NA,"Spreng.",NA,NA,"São Paulo","São Carlos",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"976","2021-02-12 15:02:27-03","UFSCar","SPSC","2950","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M. H. Souza",NA,"Brasil","Represa do Lobo. Região perimetral",NA,NA,"8m de altura. Flor branca com manchas púrpura. 5.1.;",NA,"1974","10","21",NA,NA,NA,"Spreng.",NA,NA,"São Paulo","Itirapina",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"977","2021-02-12 15:02:27-03","UFSCar","SPSC","2954","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"J.J. Soares;M. H. Sousa",NA,"Brasil","Fazenda Canchim.",NA,NA,"4m de altura.10cm.;Cerradão-3759",NA,"1982","11","11",NA,NA,NA,"Spreng.",NA,NA,"São Paulo","São Carlos",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"978","2021-02-12 15:02:27-03","UFSCar","SPSC","2953","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"J.J. Soares;M. H. Sousa",NA,"Brasil","Fazenda Canchim.",NA,NA,"4m de altura.10cm.;Cerradão-1760",NA,"1981","05","21",NA,NA,NA,"Spreng.",NA,NA,"São Paulo","São Carlos",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"979","2021-02-12 15:02:27-03","UFSCar","SPSC","2948","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M. H. A. O. Souza",NA,"Brasil","Represa do Lobo.",NA,NA,"6m de altura. 2.2.;",NA,"1973","11","23",NA,NA,NA,"Spreng.",NA,NA,"São Paulo","Itirapina",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"980","2021-02-12 15:02:27-03","UFSCar","SPSC","3104","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M. H. A. O. Souza;J.J. Soares",NA,"Brasil","Fazenda Canchim.",NA,NA,"3m de altura. 6132.;",NA,"1984","11","01",NA,NA,NA,"Spreng.",NA,NA,"São Paulo","São Carlos",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"981","2021-02-12 15:02:27-03","UFSCar","SPSC","2949","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M. H. A. O. Souza",NA,"Brasil","Represa do Lobo. Região perimetral",NA,NA,"8m de altura. Flor branca com manchas púrpura. 7.3.;",NA,"1974","03","15",NA,NA,NA,"Spreng.",NA,NA,"São Paulo","Itirapina",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"982","2021-02-12 15:02:27-03","UFSCar","SPSC","2951","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M. H. Souza",NA,"Brasil","Represa do Lobo. Região perimetral",NA,NA,"1.2.;",NA,"1974","11","11",NA,NA,NA,"Spreng.",NA,NA,"São Paulo","Itirapina",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"983","2020-11-12 17:02:16-03","UEL","FUEL","51455","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Faxina, C",NA,"Brasil","Córrego do Touro, transição Mata Estacional/Cerrado, mata ciliar, solo alagado, relevo plano",NA,NA,NA,"FUEL000176","2009","11","20","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.",NA,"15","Mato Grosso do Sul","Naviraí","-54.241914","-23.059747",NA,NA,NA,NA,NA,"-54.241914","-23.059747",NA,NA,NA,NA,NA,NA,NA
"984","2020-11-12 17:02:16-03","UEL","FUEL","51630","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Silva, AR; Siqueira, EL",NA,"Brasil","morro próximo ao Poço das Virgens",NA,NA,NA,"FUEL000177","2007","10","12","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.","Cordeiro, J; Barboza, E","556","Minas Gerais","Carmo do Rio Claro","-45.987333","-20.908556",NA,"851","851",NA,NA,"-45.987333","-20.908556","2010",NA,NA,NA,NA,NA,NA
"985","2020-11-12 17:02:16-03","UEL","FUEL","36826","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Soares, A; Maschio, W",NA,"Brasil",NA,NA,NA,NA,"FUEL000172","1998","04","30","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.","Soares, A","235","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,"28572","auto",NA,NA,"1998","04","30",NA,NA,NA,NA
"986","2020-11-12 17:02:16-03","UEL","FUEL","25757","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Cervi, AC; et al.",NA,"Brasil",NA,NA,NA,NA,"FUEL000131","1997","10","30","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.","Uhlmann, A","6385","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,"44368","auto",NA,NA,"1998","06",NA,NA,NA,NA,NA
"987","2020-11-12 17:02:16-03","UEL","FUEL","5356","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Silveira, M; et al.",NA,"Brasil","Estrada Reserva Indígena",NA,NA,NA,"FUEL000235","1988","03","24","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.","Müller, C","s.n.","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,"30511","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA
"988","2020-11-12 17:02:16-03","UEL","FUEL","41994","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"K.L.V.R. de Sá; et al.",NA,"Brasil","Reserva Indígena São Jerônimo",NA,NA,NA,"FUEL000173","2002","07","08","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.",NA,"555","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2020-11-12 17:02:16-03","UEL","FUEL","34539","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"K.L.V.R. de Sá; et al.",NA,"Brasil","Reserva Indígena São Jerônimo",NA,NA,NA,"FUEL000458","2003","02","13","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.","K.L.V.R. de Sá","505","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,"30511","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA
"990","2020-11-12 17:02:16-03","UEL","FUEL","33137","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"K.L.V.R. de Sá; et al.",NA,"Brasil","Reserva Indígena São Jerônimo",NA,NA,NA,"FUEL000455","2002","05","27","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.","K.L.V.R. de Sá","173","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,"30511","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA
"991","2020-11-12 17:02:16-03","UEL","FUEL","33079","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"K.L.V.R. de Sá; et al.",NA,"Brasil","Reserva Indígena São Jerônimo",NA,NA,NA,"FUEL000459","2002","04","17","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.","K.L.V.R. de Sá","110","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,"30511","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA
"992","2020-11-12 17:02:16-03","UEL","FUEL","32035","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"K.L.V.R. de Sá; et al.",NA,"Brasil","Reserva Indígena São Jerônimo",NA,NA,NA,"FUEL000460","2002","05","27","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.","K.L.V.R. de Sá","172","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,"30511","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA
"993","2020-11-12 17:02:16-03","UEL","FUEL","31685","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Negrelle, RR",NA,"Brasil","Fazenda Santa Glória",NA,NA,NA,"FUEL000171","1986","11","16","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.",NA,"s.n.","Paraná","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2020-11-12 17:02:16-03","UEL","FUEL","14224","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Carnevari, R; et al.",NA,"Brasil","Canion do Guartelá",NA,NA,NA,"FUEL000456","1994","11","04","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.","Dias, MC","s.n.","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"995","2020-11-12 17:02:16-03","UEL","FUEL","14601","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Brigatto, UA; et al.",NA,"Brasil","Canion Guartelá",NA,NA,NA,"FUEL000170","1994","10","08","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.","Yamamoto, K","40","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"996","2020-11-12 17:02:16-03","UEL","FUEL","14290","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Chiari, L; et al.",NA,"Brasil","Canyon do Guartela",NA,NA,NA,"FUEL000461","1994","10","08","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.","Dias, MC","32","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"997","2020-11-12 17:02:16-03","UEL","FUEL","20791","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Kinupp, VF",NA,"Brasil","Canyon Guartelá",NA,NA,NA,"FUEL000175","1997","02","10","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.","Yamamoto, KY","279","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"998","2020-11-12 17:02:16-03","UEL","FUEL","20143","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Francisco das Chagas e Silva; Soares-Silva, LH",NA,"Brasil","Canyon Guartelá, margem esquerda do rio, sobre roc, margem esquerda do rio, sobre rocha",NA,NA,NA,"FUEL000457","1994","11","03","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","1790","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,"1994",NA,NA,NA,NA,NA,NA
"999","2020-11-12 17:02:16-03","UEL","FUEL","7833","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Vieira, AOS; et al.",NA,"Brasil","Sítio Estrela, Vale do Rio Iapo. Saltinho",NA,NA,NA,"FUEL000236","1989","12","12","Tracheophyta","Myrtales",NA,"(Mart.) Spreng.","Dias, HC","384","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,"1","1","56988","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
