"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","previousCatalogNumber","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"248","2020-12-11 11:42:06-03","UFMG","BHCB","70556","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Assis, LCS; Ladeira, MK","72","2001","04","13","Southern America","Brasil","Minas Gerais","Barroso","Mata do Baú, Encontrada na borda da mata.","-43.9757995605469","-21.1868991851807",NA,NA,"Árvore com 3m encontrada na borda da mata. Flores brancas com anteras amarelas. Tronco pardacento, Dap 12cm. É comum no local.; Árvore com 3m. Flores brancas com anteras amarelas. Tronco pardacento, Dap 12 cm. É comun no local; Mata","BHCB025413",NA,NA,NA,"7934","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-11 11:42:06-03","UFMG","BHCB","11969","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Ferreira, CC","73","1983","08","09","Southern America","Brasil","Minas Gerais","Sabará","Mata José Vaz.","-43.8067016601562","-19.8864002227783",NA,NA,"Mata. Arbusto. Exemplar não herbarizada.; Arbusto; Mata","BHCB025418",NA,NA,NA,"18805","auto",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-11 11:42:06-03","UFMG","BHCB","76102","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Silveira, RG; Lisboa, M","s.n.","1994",NA,NA,"Southern America","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,"BHCB025414",NA,NA,NA,"36144","auto",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-12-11 11:42:06-03","UFMG","BHCB","38706","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Mantovani, W","42","1979","04","10","Southern America","Brasil","São Paulo","São Paulo","Parque do Instituto de Botânica, Trilha atrás de prédio da Fitotaxonomia.","-46.6300010681152","-23.5400009155273",NA,NA,"Arbusto, 2.0m. Flores creme. Sub-espontânea.; Arbusto, 2,0 m. Flores creme. Sub-expontanea.","BHCB025328",NA,NA,NA,"53584","auto",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-12-11 11:42:06-03","UFMG","BHCB","60161","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Stehmann, JR; Spósito, TC; Mota, RC da; Barros, A","2958","2001","05","28","Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Estrada da Ponte Queimada","-42.7322006225586","-19.7122001647949",NA,NA,"Arbusto, ca. 2,5m de altura.; Arbusto, ca. 2,5 m. de altura","BHCB025417",NA,NA,NA,"28215","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-12-11 11:42:06-03","UFMG","BHCB","121236","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Pires, FRS; Fernandes, M","20670","2005","06","14","Southern America","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,"Arbusto à beira do caminho próximo à mina de caulim, com infrutescência.; Arbusto, com infrutescência","BHCB025324",NA,NA,NA,"36144","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-12-11 11:42:06-03","UFMG","BHCB","85896","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Versieux, LM; Spósito, TC","55","2001","09","20","Southern America","Brasil","Minas Gerais","Nova Lima","RPPN Mata do Jambreiro, Próximo ao Ouro Velho Mansões.","-43.8466987609863","-19.9855995178223","850",NA,"Em floresta estacional semidecídua montana. Arbóreo, pétalas brancas.; Arbóreo, pétalas brancas.; Floresta estacional semidecídua montana","BHCB025401",NA,NA,"850","29211","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-12-11 11:42:06-03","UFMG","BHCB","42855","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Alves, TMA","7","1997","10","25","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,"Arbusto. Vegetação secundária. Obs: VOUCHER.; Arbusto; Vegetação secundária","BHCB025415",NA,NA,NA,"14750","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-12-11 11:42:06-03","UFMG","BHCB","67216","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Mota, RC da","1018","2000","10","10","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,"Planta coletada em mata semidecídua; árvore; flores brancas.","BHCB047608","BHCB047608",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-12-11 11:42:06-03","UFMG","BHCB","39018","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Salino, A","3530","1997","09","29","Southern America","Brasil","Minas Gerais","Jequeri","Usina Hidrelétrica Cachoeira da Providência","-42.6657981872559","-20.4557991027832",NA,NA,"Arbusto ca. 2.5m de altura, flores brancas com estames amarelos.; Arbusto ca. 2.5 m. de altura; flores brancas com estames amarelos","BHCB025412",NA,NA,NA,"22280","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA,NA,NA
"258","2021-02-11 17:21:50-03","UFPR","UPCB","40230","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Goldenberg, R.","477","1998","02","13",NA,"Brasil","Minas Gerais","Pimenta","Estrada Pimenta-Santo Hilário","-45.798900604248","-20.4839000701904",NA,NA,"Arbusto com ramos flexuosos, 2m, flores com pétalas brancas e estames amarelos. Floresta perturbada..",NA,NA,"Stehmann, J.R.",NA,"21095","auto",NA,NA,"2009","07","16",NA,NA,NA,NA,NA,NA
"259","2021-02-11 17:21:50-03","UFPR","UPCB","4320","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Hatschbach, G.","9255","1962","09","29",NA,"Brasil","Paraná","Paranaguá","Serra da Prata","-48.5092010498047","-25.5200004577637",NA,NA,"Arbusto, com flores alvas. Mata pluvial, base litorânea. Alt. 30m..",NA,NA,"Stehmann, J.R.",NA,"24916","auto",NA,NA,"2009","07","16",NA,NA,NA,NA,NA,NA
"260","2020-05-30 04:37:00-03","MO","MOBOT","2476513","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Ernst Üle","Üle 4306",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mentz, L. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2015-05-21 11:14:00-03","MO","MOBOT","1206220","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Gerrit Davidse","Davidse 10514","1976","2","21","South America","Brazil","São Paulo","São Paulo","Grounds of the Instituto Botânico.","-46.6166667","-23.6333333","860.00000000",NA,NA,NA,NA,"M. Nee (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1101","2"
"262","2011-03-15 06:36:00-03","MO","MOBOT","2476537","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Gloria E. Barboza|Franco E. Chiarini|Marisa Matesevach","Barboza 794","2003","7","4","South America","Brazil","São Paulo",NA,"Agua Funda, en el predio del Jardín Botánico de Sao Paulo, camino hacia el herbario",NA,NA,NA,NA,NA,NA,NA,"Barboza, G. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2013-08-23 04:12:00-03","MO","MOBOT","2964784","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Dimitri Sucre","Sucre 8600","1972",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Petrópolis, Vale Bonsucesso.",NA,NA,"720.00000000",NA,NA,NA,NA,"L.F. de Carvalho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2013-05-07 06:03:00-03","MO","MOBOT","2965105","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Ynés Mexia","Mexia 4404","1930","2","25","South America","Brazil","Minas Gerais",NA,"Viçosa Agricultural College lands. Near western boundary; cut-over woods.",NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2008-05-27 22:02:00-03","MO","MOBOT","456112","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Auguste F.M. Glaziou","Glaziou s.n.","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"266","2014-07-13 20:39:00-03","MO","MOBOT","2964647","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","C.W.H. Mosen","Mosén 4295","1876","2","1","South America","Brazil","Minas Gerais",NA,"Caldas.","-46.38333","-21.93333",NA,NA,NA,NA,NA,"Lúcia d'A. Freire de Carvalho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2014-05-02 10:11:00-03","MO","MOBOT","100704808","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Gert G. Hatschbach","Hatschbach 31386","1973","2","8","South America","Brazil","Espírito Santo","Domingos Martins","S. Miguel.","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"268","2020-08-26 16:11:55-03","UNESP-IBILCE","SJRP","30168","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Robatino, A.",NA,"2009","07","06","América do Sul","Brasil","Minas Gerais","Fortaleza de Minas","Mata do Paiol","-46.7181015014648","-20.8491992950439",NA,NA,"Árvore, flores brancas.;",NA,NA,NA,NA,"16122","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"269","2020-08-31 08:59:58-03","INPA","INPA","156197","S","Plantae","Dicotyledon Asterids","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Hatschbach, GG","52172","1988","07","15","Southern America","Brasil","Minas Gerais",NA,"Rod. BR-116, 10 km N de Teofilo Otoni. Mata degradada.",NA,NA,NA,NA,NA,"INPA0156197","INPA0156197 INPA0156197_e","Giacomin, LL",NA,NA,NA,NA,NA,"2014","05",NA,NA,NA,NA,NA,NA,NA
"270","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","29857",NA,"Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","L. Kollmann","9645","2007","04","24",NA,"Brasil","Espírito Santo","Muqui","Santa Mônica, Torres de celular da Claro","-41.289167","-20.918611",NA,NA,"Arbusto 2m no sol, inflorescência marrom.","MBML029857",NA,"L.L. Giacomin/fev.2011",NA,NA,NA,"41W17'21","20S55'7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","31913",NA,"Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","R. C. Britto; A. Margon, E. Segato e F. Hoffman","205","2007","03","09",NA,"Brasil","Espírito Santo","Anchieta","fazenda da Samarco","-40.58","-20.787778",NA,NA,"arvoreto 2m, em vegetação aberta (capoeira), flores brancas com centro amarelo.","MBML031913",NA,"L.L. Giacomin/fev.2011",NA,NA,NA,"40W34'48","20S47'16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","31914",NA,"Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","R. C. Britto; A. Margon, E. Segato e F. Hoffman","208","2007","03","09",NA,"Brasil","Espírito Santo","Anchieta","fazenda da Samarco","-40.58","-20.787778",NA,NA,"arvoreto 1.5m, em área aberta (capoeira), flores brancas.","MBML031914",NA,"L.L. Giacomin/fev.2011",NA,NA,NA,"40W34'48","20S47'16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","45151",NA,"Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","A. P. Fontana; L. Kollmann","7346","2011","10","08",NA,"Brasil","Rio de Janeiro","Macaé","Cabiúnas, Terminal Cabiúnas,área de supressão florestal.","-41.725556","-22.289444","39",NA,"Arvoreta, ca. 3m. Flores brancas.","MBML045151",NA,"A.P. Fontana/08-10-2011","39",NA,NA,"41W43'32","22S17'22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-12-28 10:31:34-03","ICAUFMG","MCCA","1340","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","FONSECA, R.S.; DOS SANTOS F.A.",NA,"2009","04","04",NA,"Brasil","Minas Gerais","Viçosa","Estação de Pesquisas, Treinamento e Educação Ambiental Mata do Paraíso.","-42.8819007873535","-20.7539005279541",NA,NA,NA,"MCCA01484","MCCA01484",NA,NA,"13937","auto","-428586111.0","-208019444.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2017-11-24 14:12:31-02","UFLA","ESAL","18187","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Carvalho, LC de","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva Florestal Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,"; ; ;",NA,NA,"Valéria E. G. Rodrigues",NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2017-11-24 14:12:31-02","UFLA","ESAL","17217","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Carvalho, WAC","158",NA,NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458","1",NA,"árvore; 4,5m; ;; floresta",NA,NA,"Oliveira Filho, A T","1","15268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2017-11-24 14:12:31-02","UFLA","ESAL","28250","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Domingos, DQ; Costa, JAJ","245",NA,NA,NA,NA,"Brasil","Minas Gerais","Piracema","Planta coletada em área particular no centro da ci","-44.4824981689453","-20.5077991485596",NA,NA,"; 4,5m; ;",NA,NA,"Domingos, DQ",NA,"20932","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2017-11-24 14:12:31-02","UFLA","ESAL","18853","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Van den Berg, E","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","rio das antas","-46.5614013671875","-21.7877998352051",NA,NA,"árvore; ; ;; Floresta",NA,NA,"Eduardo Van den Berg",NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2018-10-09 16:32:17-03","UFLA","ESAL","13366","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Silvia Regina Moreira","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da UFLA","-44.999444","-21.245278",NA,NA,"arbusto; + ou - 2,0 m; Branca;; cerrado",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2018-10-09 16:32:17-03","UFLA","ESAL","15226","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Valéira E. Gomes R.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,NA,"arbusto; 2,50; branca;",NA,NA,"D. A. C.; Valéria",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2018-10-09 16:32:17-03","UFLA","ESAL","15227","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Rodrigues, VEG","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,NA,"arbusto; 2,50; branca;",NA,NA,"D. A. C.; Valéria",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2018-10-09 16:32:17-03","UFLA","ESAL","17765","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Carvalho, WAC","396",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Reserva Maxacalis","-44.999444","-21.245278",NA,NA,"árvore; 3 m; ;; floresta",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2017-11-24 14:12:31-02","UFLA","ESAL","6673","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Siles O . Mário Gomide","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Pedões","Faz. Machado",NA,NA,NA,NA,"; ; ;",NA,NA,"Carvalhoo, V M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2017-11-24 14:12:31-02","UFLA","ESAL","19113","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","L. C. S. Assis; M. K. Ladeira","72",NA,NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,"árvore; 3,m; brancas;; floresta",NA,NA,"J.R. Stehmann",NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2017-11-24 14:12:31-02","UFLA","ESAL","18978","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Rocha, C","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,NA,"arbusto; 7, m; ;; floresta",NA,NA,"Ary",NA,"16658","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2017-11-24 14:12:31-02","UFLA","ESAL","25327","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Naves, RP","78",NA,NA,NA,NA,"Brasil","Minas Gerais","Varginha","Parque São Francisco","-45.4303016662598","-21.551399230957",NA,NA,"árvore; 7m; ;; floresta",NA,NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-06-10 10:11:42-03","FZB-BH","BHZB","2026","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"Caldeira, F.M.",NA,"1998","02","06",NA,"Brasil","MG","Belo Horizonte","Horto Florestal do Betânia","-43.937801361084","-19.9207992553711",NA,NA,"Com duplicata.Borda de <ll>dwc_commonname:</ll> Panacéia",NA,NA,"Albina, C.O.N.",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-06-10 10:11:42-03","FZB-BH","BHZB","2888","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"Ordones, J. et al.","463","2000","10","10",NA,"Brasil","MG","Catas Altas","Caraça/ Buraco da Boiada","-43.4075012207031","-20.0746994018555",NA,NA,"Mata.",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-06-10 10:11:42-03","FZB-BH","BHZB","6234","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"Echternacht, L.A. et al.","203","2004","01","25",NA,"Brasil","MG","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.6349983215332","-20.5414009094238",NA,NA,"Doação BHCB 95265. Beira de Floresta. Outros coletores: T. Dornas.",NA,NA,"J.R. Stehmann",NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-06-10 10:11:42-03","FZB-BH","BHZB","5201","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"Echternacht, L.A.","114","2005","05","18",NA,"Brasil","MG","Belo Horizonte","FZB/BH","-43.937801361084","-19.9207992553711",NA,NA,"Duplicata doada para Herbário HSTM em abril de 2016 <ll>dwc_commonname:</ll> Panacéia",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-06-10 10:11:42-03","FZB-BH","BHZB","4801","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"Echternacht, L.A.","864","2005","03","09",NA,"Brasil","MG","Belo Horizonte","FZB/BH","-43.937801361084","-19.9207992553711",NA,NA,"<ll>dwc_commonname:</ll> Panacéia",NA,NA,"L.A.Echternacht",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-06-10 10:11:42-03","FZB-BH","BHZB","7266","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"Couto, P.A.",NA,"2008","06","20",NA,"Brasil","MG","Contagem","Córrego do Banguelo / Sub-bacia do Córrego Bom Jesus / Bacia da Lagoa da Pampulha","-44.04725","-19.85725",NA,NA,"Nº 91. Outros coletores: Marques, A.R.G; Santos, E. Coord.: 19°51'26.1 S 44°02'50.1 W.Doação de duplicata para Herbário HUMC em agosto 2014.",NA,NA,"R.C.Mota",NA,NA,NA,"44W 02' 50.1","19S 51' 26.1","2008","08",NA,NA,NA,NA,NA,NA,NA
"293","2019-06-10 10:11:42-03","FZB-BH","BHZB","1652","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"Soares, M.E. & Costa, E.P.",NA,"1992","07","14",NA,"Brasil","ES",NA,"Sítio Elias Horst",NA,NA,NA,NA,"As folhas são usadas na forma de decocto (chá) ou banho para reumatismo. Entrevistado: Elias Horst. Doação: Fund. Biodiversitas nº 518. <ll>dwc_commonname:</ll> Panacéia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-06-10 10:11:42-03","FZB-BH","BHZB","1306","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"Fernandes, M.G.C. et al.","1032","1996","04","09",NA,"Brasil","MG","Belo Horizonte","Horto Florestal do Betânia","-43.937801361084","-19.9207992553711",NA,NA,"Ref.: Carvalho 1032 et al. <ll>dwc_commonname:</ll> Panacéia / Braço de preguiça",NA,NA,"João Renato Stehmann",NA,"17082","auto",NA,NA,"1997","06","26",NA,NA,NA,NA,NA,NA
"295","2021-01-26 13:58:51-03","IMA","MAC","52795","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Chagas-Mota","10885","2011","07","08",NA,"Brasil","São Paulo","São Paulo","Instituto de Botânica.","-46.633308","-23.5552",NA,NA,"Arbusto ca. 3 m de altura. Flores brancas.; Mata Atlântica.","MAC0052795",NA,"V.S.Sampaio",NA,NA,NA,"-46.633308","-23.5552","2019","10","23",NA,NA,NA,NA,NA,NA
