"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","typeStatus","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relationshipType","relatedCatalogItem","sex"
"217","2019-11-21 14:33:36-03","UFJF","CESJ","104","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","dichotoma","Ipomoea dichotoma","Choisy",NA,NA,NA,NA,"L. Krieger","CESJ104","1942","04",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"CESJ000104",NA,"Angiosperma",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-21 14:33:36-03","UFJF","CESJ","43578","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,NA,NA,NA,"C.L.Ramalho; C.S. Caires; V.C. Mendes","s.n.","2002","06","25","Brasil","Minas Gerais",NA,"Ribeirão Sonhen","-47","-15","-47","-15","CESJ043578",NA,"Angiosperma",NA,NA,NA,"América do Sul",NA,"Trepadeira, flor vermelha, fruto seco.","822","822",NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-21 14:33:36-03","UFJF","CESJ","11659","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","R.S.Bianchini","2000","02","02","L. Krieger","CESJ11659","1972","05","13","Brasil","Minas Gerais","Juiz de Fora-Goainá","Fazenda de Sant'Ana",NA,NA,NA,NA,"CESJ011659",NA,"Angiosperma",NA,NA,NA,"América do Sul",NA,"Cipó, flor alaranjada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-21 14:33:36-03","UFJF","CESJ","52965","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","M.S. Machado","2012","03","27","L. Krieger","CESJ1275-a","1948","06",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"CESJ052965",NA,"Angiosperma",NA,NA,NA,"América do Sul",NA,"Cipó. Fl. creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-21 14:33:36-03","UFJF","CESJ","50222","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","C.N. Silva","2011","08","03","F.S. Souza; S.A. Roman; F.R.G. Salimena","410","2008","04","26","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ050222",NA,"Angiosperma",NA,NA,NA,"América do Sul",NA,"Liana em inteiror de mata, flor roxa e frutos verdes.",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"222","2019-11-21 14:33:36-03","UFJF","CESJ","18758","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","R.S.Bianchini","2004","04","18","L. Roth","s.n.","1955","06","24","Brasil","Minas Gerais","Vinópolis",NA,NA,NA,NA,NA,"CESJ018758",NA,"Angiosperma",NA,NA,NA,"América do Sul",NA,"Trepadeira na capolera, flor lilás.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-21 14:33:36-03","UFJF","CESJ","8977","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","R.S.Bianchini","2004","04","18","L. Krieger","CESJ8977","1970","07","25","Brasil","Minas Gerais","Santa Rita do Jacutinga",NA,NA,NA,NA,NA,"CESJ008977",NA,"Angiosperma",NA,NA,NA,"América do Sul",NA,"Cipó, flor lilacínea, no brejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-21 14:33:36-03","UFJF","CESJ","50110","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","A.L.C. Moreira","2015","12","28","L.B.V. Matta; L. Menini Neto","108","2008","04","18","Brasil","Minas Gerais","Matias Barbosa","Área Verde","-43.3194007873535","-21.8691997528076",NA,NA,"CESJ050110",NA,"Angiosperma",NA,NA,NA,"América do Sul",NA,"Trepadeira, próximo ao curso d'água. Flores lilacíneas.",NA,NA,"10884","auto",NA,NA,NA,NA,NA,NA
"225","2021-04-07 11:42:27-03","UFMS","CGMS","51891","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,NA,NA,NA,"A. Pott","7823","1996","06","17","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Berrante, Tromba dos Macacos.","-57.7","-19.2","-57,7","-19,2","CGMS1081878",NA,NA,NA,NA,NA,NA,NA,"Flor vermelha. Angico = Anadenanthera colubrina var. cebil. Piúva = Tabebuia impetiginosa. George Staples escreveu na etiqueta de determinação 'Ipomoea hederifolia L., vel aff.' Habitat: Pastagem cultivada, em transição Caatinga/Cerr","130","130",NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-04-07 11:42:27-03","UFMS","CGMS","41611","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","G. Staples",NA,NA,NA,"A. Pott; V.J. Pott","9611","2002","04","09","Brasil","Mato Grosso do Sul","Campo Grande","Embrapa Gado de Corte.","-54.7247223","-20.4536111","-54,7247223","-20,4536111","CGMS1071599",NA,NA,NA,NA,NA,NA,NA,"Flor vermelha. Fruto castanho. Habitat: Regeneração de Cerradão com bovinos. Solo argiloso com afloramento de basalto. Relevo meia encosta suave. Habito: Erva volúvel com látex branco. Ocasional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-04-07 11:42:27-03","UFMS","CGMS","13905","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","G. Staples",NA,NA,NA,"A. Sciamarelli; C.S.C. Arruda; F.G. Kuhn","1707","2004","04","12","Brasil","Mato Grosso do Sul","Paraíso","Fazenda Mimoso.","-52.8825","-19.0755556","-52,8825","-19,0755556","CGMS1043357",NA,NA,NA,NA,NA,NA,NA,"Flor vermelha. Planta apresentando fase fenológica de floração. PlantaHeliófita; xerófita. Habitat: Borda de mata. Mata de encosta e pasto. Habito: Liana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-04-07 11:42:27-03","UFMS","CGMS","14362","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","G. Staples",NA,NA,NA,"A. Sciamarelli; F.G. Kuhn; C.S.C. Arruda","1974","2004","04","22","Brasil","Mato Grosso do Sul","Inocência",NA,"-51.9091667","-19.5725","-51,9091667","-19,5725","CGMS1043835",NA,NA,NA,NA,NA,NA,NA,"Flor vermelha. Planta apresentandoFloração e brotamento. Heliófita; mesófita. Habitat: Relevo ondulado com drenagem. Habito: Liana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-04-07 11:42:27-03","UFMS","CGMS","1219","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","G. Staples",NA,NA,NA,"Leocádia","5","1984","06","01","Brasil","Mato Grosso do Sul","Caarapó",NA,"-54.8222007751465","-22.6341991424561",NA,NA,"CGMS1018178",NA,NA,NA,NA,NA,NA,NA,"Flor vermelha. Habitat: Terrestre. Habito: Trepadeira.",NA,NA,"38411","auto",NA,NA,NA,NA,NA,NA
"230","2021-04-07 11:42:27-03","UFMS","CGMS","52992","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","G. Staples",NA,NA,NA,"A. Pott","14146","2006","04","01","Brasil","Mato Grosso do Sul","Terenos","Fazenda Modelo.","-54.8602981567383","-20.4421997070312",NA,NA,"CGMS1082958",NA,NA,NA,NA,NA,NA,NA,"Flor vermelha. Habitat: Vegetação secundária de cerradão em pastagem cultivada. Solo argiloso sob basaltos. Habito: Trepadeira. Ocasional.",NA,NA,"52758","auto",NA,NA,NA,NA,NA,NA
"231","2021-04-07 11:42:27-03","UFMS","CGMS","73427","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy",NA,NA,NA,NA,"A. Pott; V.J. Pott, A. Boock, M.R. Araujo & M. Pereira","3642","1987","10","19","Brasil","Mato Grosso do Sul","Corumbá","Inver. Divisa, Prox. Inver. Taiaman, Faz. Acurizalnabileque, Pantanal.","-57.1666667","-19.6333333","-57,1666667","-19,6333333","CGMS1106726",NA,NA,NA,NA,NA,NA,NA,"Flor arroxeada. Fruto castanho. Ponto 68 (Pouco Pastado). Paratudal = Savana Inundavel De Tabebuia Caraiba. Murundu = Monticulo De 0,5-1,0 m de altura. CPAP - 4820. Habitat: Paratudal Pouco Denso, Com Sorghastrum. Solo argiloso com","90","90",NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-04-07 11:42:27-03","UFMS","CGMS","73425","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy",NA,NA,NA,NA,"A. Pott; V.J. Pott & J. dos S.V. da Silva","7944","1998","04","05","Brasil","Mato Grosso do Sul","Miranda","Estancia Caiman, Sub-Regiao De Miranda, Pantanal.","-56.3686111","-19.8569444","-56,3686111","-19,8569444","CGMS1106724",NA,NA,NA,NA,NA,NA,NA,"Flor roxa. CPAP - 17177. Habitat: Campo Alagavel. Solo siltoso. Relevo plano. Habito: Liana. Rara.","95","95",NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-04-07 11:42:27-03","UFMS","CGMS","73426","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy",NA,NA,NA,NA,"V.J. Pott; P. R. de Souza & E. Scremin-Dias","4156","2000","03","23","Brasil","Mato Grosso do Sul","Bonito","Lagoa Das Pedras, Na Epoca Seca.","-56.55","-21.25","-56,55","-21,25","CGMS1106725",NA,NA,NA,NA,NA,NA,NA,"Flor rosa-forte. Fruto marrom. CPAP - 18750. Habitat: Plano Com Afloramento Rochoso, Mal Drenado; Ruderal. Solo calcário. Relevo plano. Habito: Liana, Rasteira, 1,5 m de altura. Ocasional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-04-07 11:42:27-03","UFMS","CGMS","7387","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","G. Staples",NA,NA,NA,"L.R.H. Bicudo; C.J. Campos; S.B. Barbosa","148","1998","10","15","Brasil","Mato Grosso do Sul","Bataguassu","Margem do Rio Pardo.","-52.4011111","-21.6733334","-52,4011111","-21,6733334","CGMS1017176",NA,NA,NA,NA,NA,NA,NA,"Cálice verde.Corola lilás e lilás mais escuro internamente. Habitat: Brejo. Habito: Volúvel.","258","258",NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-04-07 11:42:27-03","UFMS","CGMS","30950","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","G. Staples",NA,NA,NA,"T.H. Stefanello; V.S. Santos; A.C.S. Brito","219","2010","11","24","Brasil","Mato Grosso do Sul","Corumbá","Sub-região Pantanal do Paraguai, RPPN Eliezer Batista.","-57.4833333","-18.0944444","-57,4833333","-18,0944444","CGMS1060361",NA,NA,NA,NA,NA,NA,NA,"Flor rosa. Habitat: Floresta estacional semidecídua e Cerradão. Habito: Trepadeira.","95","95",NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-04-07 11:42:27-03","UFMS","CGMS","9285","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","G. Staples",NA,NA,NA,"A.C. Araújo; R.S. de Arruda",NA,"1999","08","04","Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral.","-57.0363889","-19.4352777","-57,0363889","-19,4352777","CGMS1017174",NA,NA,NA,NA,NA,NA,NA,"Flor lilás. Habitat: Borda de capão. Habito: Liana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-04-07 11:42:27-03","UFMS","CGMS","32512","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","G.S.V. Duarte; V.J. Pott","2011","03","02","G.S.V. Duarte","2","2010","07","19","Brasil","Mato Grosso do Sul","Dourados","Parque Antenor Martins. Microbacia Água Boa.","-54.8166667","-22.2291667","-54,8166667","-22,2291667","CGMS1061929",NA,NA,NA,NA,NA,NA,NA,"Flor lilás. Habitat: Cerrado. Habito: Erva.","424","424",NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-04-07 11:42:27-03","UFMS","CGMS","1245","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","G. Staples",NA,NA,NA,"S. Fernandes-Junior","68","1983","02","09","Brasil","Mato Grosso do Sul","Campo Grande","Fazenda Santa Inês, saída para Terenos, Km 358.","-54.6464004516602","-20.4428005218506",NA,NA,"CGMS1017177",NA,NA,NA,NA,NA,NA,NA,"Flor roxa. Habitat: Cerrado. Habito: Trepadeira.",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"239","2021-04-07 11:42:27-03","UFMS","CGMS","12166","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","G. Staples",NA,NA,NA,"A.C. Araújo; R.S. de Arruda","927","2000","02","17","Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0492480 UTM 7847366.","-57.6533012390137","-19.0091991424561",NA,NA,"CGMS1041562",NA,NA,NA,NA,NA,NA,NA,"Flor lilás. Fruto ausente. Habitat: Borda de capão. Heliófito. Habito: Liana.",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"240","2021-04-07 11:42:27-03","UFMS","CGMS","1213","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","G. Staples",NA,NA,NA,"M.F. Farias","9","1984","06","04","Brasil","Mato Grosso do Sul","Dourados","Cotrijui, Rodovia BR-463.","-54.8055992126465","-22.2210998535156",NA,NA,"CGMS1017180",NA,NA,NA,NA,NA,NA,NA,"Flor rosa. Habitat: Terrestre, cerrado. Habito: Trepadeira.",NA,NA,"74744","auto",NA,NA,NA,NA,NA,NA
"241","2021-04-07 11:42:27-03","UFMS","CGMS","1236","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","G. Staples",NA,NA,NA,"V.R. de Castro-Junior","3","1984","05","23","Brasil","Mato Grosso do Sul","Dourados","NECA.","-54.8055992126465","-22.2210998535156",NA,NA,"CGMS1017178",NA,NA,NA,NA,NA,NA,NA,"Flor roxa. Fruto seco capsular. Habitat: Terrestre. Habito: Erva.",NA,NA,"74744","auto",NA,NA,NA,NA,NA,NA
"242","2021-04-07 11:42:27-03","UFMS","CGMS","1214","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","G. Staples",NA,NA,NA,"J.C. Bortolin","2","1984","06","02","Brasil","Mato Grosso do Sul","Dourados","Rodovia Dourados - Itahum.","-54.8055992126465","-22.2210998535156",NA,NA,"CGMS1017179",NA,NA,NA,NA,NA,NA,NA,"Flor roxa. Fruto cápsula. Habitat: Terrestre. Habito: Trepadeira.",NA,NA,"74744","auto",NA,NA,NA,NA,NA,NA
"243","2021-04-07 11:42:27-03","UFMS","CGMS","76534","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","L.B. Smith & S.F. Smith",NA,NA,NA,"G. Hatschbach","14130","1966","03","24","Brasil","Paraná","Antonina","Cacatu.","-48.7118988037109","-25.4286003112793",NA,NA,"CGMS1109522",NA,NA,NA,NA,NA,NA,NA,"Flor lilás. Doação UPCB 6263. Habitat: Brejo. Habito: Volúvel.",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"244","2019-11-27 13:47:16-03","UFS","ASE","17943","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Delgado-Junior, GC","2013","04","10","Ferreira, EVR","149","2010","08","31","Brasil","Sergipe","Poço Verde","Fazenda Santa Maria da Lage","-38.183333","-10.708333","-38.183333","-10.708333","ASE0024450","ASE0024450","Magnoliophyta",NA,NA,NA,"Southern America",NA,"Trepadeira. folhas alternas em cardifolia, flores vermelhas.; Trepadeira. folhas alternas em cardifolia, flores vermelhas.; Caatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-27 13:47:16-03","UFS","ASE","32009","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Oliveira, EVS","2014","09","22","Oliveira, EVS","455","2014","09","12","Brasil","Sergipe","Poço Verde","Assentamento Santa Maria da Lage, Mata de reserva legal","-38.1833","-10.7083","-38.1833","-10.7083","ASE0002951","ASE0002951","Magnoliophyta",NA,NA,NA,"Southern America",NA,"Liana. Cálice verde. corola rosa. com botão floral. Folhas alternas. Na borda da mata. Indivíduo isolado.; Caatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-27 13:47:16-03","UFS","ASE","34491","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Oliveira, EVS","2015","08","11","Oliveira, EVS; Santos, JFL; Andrade, RS","550","2015","06","19","Brasil","Sergipe","Poço Verde","Área de Reserva Legal, Assentamento Sta. Maria da Lage","-38.1833","-10.7083","-38.1833","-10.7083","ASE0032776","ASE0032776","Magnoliophyta",NA,NA,NA,"Southern America",NA,"Planta escandente. Sobre arbusto na borda da mata. Folha cordiforme. Flor rosa.; Caatinga arbustiva-arbórea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-27 13:47:16-03","UFS","ASE","358","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R","2008","12","04","Fonseca, MR","ASE358","1975","09","18","Brasil","Sergipe","Pirambu",NA,"-36.855833","-10.737778","-36.855833","-10.737778","ASE0012775","ASE0012775","Magnoliophyta",NA,NA,NA,"Southern America",NA,"Trepadeira. Destrogira.; Trepadeira. Destrogira.; Tabuleiros arenosos. Solos de areias brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-27 13:47:16-03","UFS","ASE","2774","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianchini, R","2008","12","04","Carneiro, EM","667","1982","09","15","Brasil","Sergipe","Frei Paulo","Fazenda Serras Pretas","-37.3203","-10.3203","-37.3203","-10.3203","ASE0014514","ASE0014514","Magnoliophyta",NA,NA,NA,"Southern America",NA,"Trepadeira. Flores vermelhas, folhas simples e alternas.; Trepadeira. Flores vermelhas, folhas simples e alternas.; Caatinga hipoxerófila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-27 13:47:16-03","UFS","ASE","26213","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","Gomes, LA","2012","10",NA,"Gomes, LA; Déda, RM; Santos, E","750","2012","09","20","Brasil","Sergipe","Laranjeiras","Gruta do Faleiro, Vila do Faleiro.","-37.169722","-10.806389","-37.169722","-10.806389","ASE0031438","ASE0031438","Magnoliophyta",NA,NA,NA,"Southern America",NA,"Trapadeira com lacínias rosa claro e fauce roxa. UTM 0698627S8805806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-27 13:47:16-03","UFS","ASE","26214","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","Gomes, LA","2012","10",NA,"Gomes, LA; Santos, E; Freire, GS","865","2012","10","11","Brasil","Sergipe","Laranjeiras","Caverna do Tramandaí, Povoado Machado.","-37.170083","-10.817667","-37.170083","-10.817667","ASE0031439","ASE0031439","Magnoliophyta",NA,NA,NA,"Southern America",NA,"Trepadeira. Flores com fauce lilás, lacínia rosa claro e estames brancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-27 13:47:16-03","UFS","ASE","39947","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","Santana Júnior, JA","2018","07","24","Santana Júnior, JA; Neto, AMS; Santos Júnior, JL; Santos, MN; Bomfim, DF; Santos, JB","596","2018","01","10","Brasil","Sergipe","São Cristóvão","Matinha da UFS, Área alagada; forte influência antrópica; próximo à estação de tratamento da Universidade Federal de Sergipe","-37.61","-10.5537","-37.61","-10.5537","ASE0041464",NA,"Magnoliophyta",NA,NA,NA,"Southern America",NA,"Trepadeira, flor lilás; Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-05-26 14:30:28-03","UFCG","CSTR","6651","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Silva, F.G.","2016","07","04","Silva, F.G.; Coutinho, T.S. & Pereira, M.J.C.","97","2016","07","04","Brasil","Pernambuco","Igarassu","Usina São José, Mata de Piedade.","-35.013889","-7.761944","-35.013889","-7.761944",NA,NA,NA,NA,NA,NA,NA,NA,"Trepadeira de flor vermelha e estames brancos e látexleitoso.; Borda da Mata na estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-07-24 11:01:05-03","UFCG","CSTR","7335","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Tereza, B.","2019","05","22","?","s.n.",NA,NA,NA,"Brasil","Paraíba","Conceição",NA,"-38.5088996887207","-7.56222009658813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29348","auto",NA,NA,NA,NA,NA,NA
"254","2019-08-20 10:10:16-03","UNICAMP","UEC","131276","S","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,"2013",NA,NA,"Tozzi, AMGA; Flores, AS; Galvão, JC; Costa, JY; Corrêa, AM; Machado, RP; Fortuna-Perez, AP","2003-95","2003","05","06","Brazil","Minas Gerais","Monte Santo de Minas","Estrada para São Sebastião do Paraíso","-46.598056","-21.084167","-46.598056","-21.084167",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"flor, Trepadeira, cálice verde, corola vermelha, estigma alvo.","902","902",NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-14 11:29:50-03","UNICAMP","UEC","161701","S","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Vasconcelos, LV","2013","06","20","Leitão Filho, HF","73","1980","10",NA,"Brazil","Minas Gerais","Poços de Caldas",NA,"-46.564722","-21.838889","-46.564722","-21.838889","UEC039128","UEC039128","Magnoliopsida",NA,NA,NA,NA,NA,"flor, Árvore até 18m de altura; flores brancas. Nativo em mata de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-03-01 16:28:38-03","UNICAMP","UEC","27071","S","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,NA,NA,NA,"Harley, RM","19993","1977","03","25","Brazil","Bahia",NA,"13 Km of the town of Vila do Rio de Contas on the road to Marcolino Moura.","-41.75","-13.583333","-41.75","-13.583333","UEC044285","UEC044285","Magnoliopsida",NA,NA,NA,NA,NA,"Climber to 3m. Calyx green, corola with scarlet lobes and yellow within tube. Anthers and filaments very pale cream.; Caatinga with riverine vegetation and associated cultivation on sandy soil.","700","700",NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-03-01 16:28:38-03","UNICAMP","UEC","3867","S","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Austin, DF","1977",NA,NA,"Irwin, HS; Souza, R; Grear, JW; Reis dos Santos, R","15077","1966","04","20","Brazil","Goiás",NA,"Córrego Estrema, cerca de 40 Km N.E. of Formosa.",NA,NA,NA,NA,"UEC044284","UEC044284","Magnoliopsida",NA,NA,NA,NA,NA,"Twining vine to ca. 5m long. Corolla scarlet. Fruit green. Frequent.; Cerrado.","800","800",NA,NA,NA,NA,NA,NA,NA,NA
