"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","locality","coordinatePrecision","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"168","2021-03-01 16:30:34-03","UNICAMP","UEC","59339","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Lewis, GP","Buzato, S; Sazima, M","1991","08","05","Brazil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"Árvore de 5m alt. Flores vermelhas.","1993",NA,NA,"Parque Estadual Serra do Mar, Núcleo Cunha.","38855","auto","Magnoliopsida",NA,"26278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-01 16:30:34-03","UNICAMP","UEC","8287","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Davis, PH; Shepherd, GJ; Sakane, M; et al.","1976","09","09","Brazil","São Paulo","Jacupiranga","-48","-24.6900005340576",NA,NA,"50","50","UEC012445","UEC012445","Tree-lined baks of streams. 3-4m tree. Flowers scarlet. Native or naturalised. Stems spiny.","2011","11",NA,"3-5 Km E. of Jacapiranga, on road to Cananeia.","35797","auto","Magnoliopsida",NA,"D.60829",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-01 16:30:34-03","UNICAMP","UEC","92254","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Hoehne, FC","Hoehne, FC","1933","08","10","Brazil","São Paulo","Praia Grande","-46.4000015258789","-24",NA,NA,NA,NA,NA,NA,"árvore pequena.",NA,NA,NA,NA,"22363","auto","Magnoliopsida",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-08-20 10:13:33-03","UNICAMP","UEC","92301","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Hoehne, W","1938","08",NA,"Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Horto da Faculdade de Farmácia","53584","auto","Magnoliopsida",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-01 16:30:34-03","UNICAMP","UEC","181067","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Martins, MV","2010","09","08","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC042279","UEC042279","Árvore de 4,5m alt., sem folhas, flores com estandrate rosa","2010","09",NA,"Jardim Botânico de São Paulo, atras do orquidário; cultivada","53584","auto","Magnoliopsida",NA,"185",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-08-20 10:13:33-03","UNICAMP","UEC","92256","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Krukoff, BA","Hoehne, FC","1932","07",NA,"Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jardim Botânico e Parque do Estado","53584","auto","Magnoliopsida",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-01 16:30:34-03","UNICAMP","UEC","91402","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Câmara, MC; Kirizawa, M; Cruz, AMR","1977","07","20","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Pétalas vermelhas. Presença de beija-flor. Sem frutos. &nf;&nf;Área 6: planta 42A.",NA,NA,NA,"Parque Estadual das Fontes do Ipiranga, Instituto de Botãnica. jardim Botânico.","53584","auto","Magnoliopsida",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-01 16:30:34-03","UNICAMP","UEC","38026","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Rodrigues, TS","1984","10","13","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC012446","UEC012446","Árvore de 2m alt. Flores vermelhas.; Mata derrubada.","2011","11",NA,"Parque Modelo","53584","auto","Magnoliopsida",NA,"16573",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-01 16:30:34-03","UNICAMP","UEC","92253","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Krukoff, BA","Rombouts, JE","1938","08","14","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Arbusto ou árvore.","1941",NA,NA,"Instituto Agronômico de São Paulo","34265","auto","Magnoliopsida",NA,"2657",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-06 09:55:32-03","UFOP","OUPR","18948","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Lima, H.C.","Lisboa, M.A.","1973","08","05","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","05","27","Estrada RJ-BA",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-06 09:55:32-03","UFOP","OUPR","18949","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Lima, H.C.","Lisboa, M.A.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beira de estrada. Árvore. Flores vermelhas","2009","05","27","Estrada RJ-BA",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-06 09:55:32-03","UFOP","OUPR","26129","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Londe, V.; Sousa, H.C.","Londe, V.","2011","11","18","Brasil","Minas Gerais","Sabará","-43.866456","-19.839544","-43.866456","-19.839544","686","686",NA,NA,"Árvore, 4m de altura","2011","11","18","Mata recuperada atrás do Frigorifico Uberaba. Mata ciliar recuperada",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-06 09:55:32-03","UFOP","OUPR","18950","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Badini, J.","Badini, J.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"Terreno cultivado. Árvore. Flores vermelhas","1983","08","21",NA,"44599","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-06 09:55:32-03","UFOP","OUPR","18951","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Lima, H.C.","Badini, J.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"Cultivada. Árvore. Flores vermelhas","2009","05","27",NA,"44599","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-06 09:55:32-03","UFOP","OUPR","13711","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Dutra, V.F.","Dutra, V.F.","2001","08","28","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"Campo ferruginoso. Árvore. Flores vermelhas. Frutos marrom. Cultivada","2001","08","28","Parque Estadual do Itacolomi","44599","auto",NA,NA,"71",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-06 09:55:32-03","UFOP","OUPR","21286","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Lima, L.C.P.","Lima, L.C.P.","2005","06","23","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"Árvore com 6m. Corola vermelha. Espinhos presentes no tronco da árvore",NA,NA,NA,"Parque Estadual do Itacolomi","44599","auto",NA,NA,"375",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-01-17 11:25:22-02","PUCRS","MPUC","3249","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","M.A. Ries",NA,"1995","01","09","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"1995","01","01",".",NA,NA,NA,"Fabales",NA,"South America",NA,"Magnoliopsida",NA,NA,"54","1",NA,NA
"185","2020-10-14 10:01:35-03","FURB","FURB","27654","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Funez, L.A.","Funez, L.A.","2016","07","27","Brasil","Santa Catarina","Apiúna","-49.4363889","-27.0766667","-49.4363889","-27.0766667","111","111","FURB47296","FURB47296",NA,"2016","07","27","Subida, margem do Rio Itajaí-Açu, próximo ao Ativa Rafting.",NA,NA,NA,NA,"5367",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-08 08:52:08-03","FURB","FURB","38577","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Funez, L.A.","Funez, L.A.","2012","07","14","Brasil","Santa Catarina","Navegantes","-48.6425","-26.8338889","-48.6425000","-26.8338889","9","9","FURB01702","FURB01702",NA,"2012","07","25",NA,NA,NA,NA,NA,"681",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-10-14 10:01:35-03","FURB","FURB","54595","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Funez, L.A.","Funez, L.A.; Marascalchi, M.N., Kassner-Filho, A.","2017","08","21","Brasil","Santa Catarina","Blumenau","-49.1025","-26.8797223","-49.1025000","-26.8797223","42","42","FURB54595","FURB54595","Flores vermelhas Habitat: Entre rochas expostas Habito: árvore","2017","08","21","Ponte do Salto.",NA,NA,NA,NA,"6442",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-10-14 10:01:35-03","FURB","FURB","55846","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Schwirkowski, P.","Schwirkowski, P.","2017","08","26","Brasil","Santa Catarina","São Bento do Sul","-49.2766667","-26.3630556","-49.2766667","-26.3630556","150","150","FURB55846","FURB55846","Flores vermelhas Habitat: Heliófita Habito: Árvore","2017","08","26","Rio Natal. Parque das Aves. Descendo o rio sentido corupá.",NA,NA,NA,NA,"2347",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-14 10:01:35-03","FURB","FURB","3366","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Bussmann, D.B.G.; et al.","2004","11","04","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"1","1","FURB24936","FURB24936","Planta com espinhos. Habitat: Estágio Secundário; floresta Habito: terrícola;","2011","06",NA,"Ilha da Rita.","23627","auto",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-10-14 10:01:35-03","FURB","FURB","3182","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Campregher, P.","2004","06","17","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"FURB24935","FURB24935",NA,"2011","06",NA,"Ilha Guaraqueçaba.","23627","auto",NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-16 17:52:07-03","UCS","HUCS","51081","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Zan, D.","Zan, D.","2020","06","17","Brasil","Rio Grande do Sul","Feliz","-51.556111","-29.700833","-51.556111","-29.700833","285","285",NA,NA,"Mato, campo","2020","06","17",NA,NA,NA,"Angiospermae","Fabales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-06-27 10:25:03-03","UFES","VIES","21262","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Tuler, A.C.","Tuler, A.C.","2010","10","07","Brasil","Minas Gerais","Durandé","-41.7977981567383","-20.2033004760742",NA,NA,NA,NA,"VIES021262","VIES021262",NA,NA,NA,NA,"São José da Figueira.","17816","auto",NA,NA,"127",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-11-03 16:40:26-03","UFES","VIES","16105","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","T.C. Monteiro","Pereira, O.J.",NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,"VIES016105","VIES016105",NA,"2020","09","22",NA,NA,NA,NA,NA,"7719",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-11-03 16:40:26-03","UFES","VIES","9062","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","T.C. Monteiro","Pereira, O.J.; Gomes, J.M.L. & Castro, R.","2000","08","02","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES009062","VIES009062",NA,"2020","09","22",NA,"48094","auto",NA,NA,"6300",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-04-27 16:09:51-03","UFES","VIES","19870","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Pereira, O.J.","Pereira, O.J.; Deus, Y.S. de","2003","06","12","Brasil","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"VIES019870","VIES019870",NA,"2003","06","12","Parque Estadual da Fonte Grande.","15291","auto",NA,NA,"7177",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-08-16 08:39:24-03","UTFPR","HCF","26330","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","M.G. Caxambu","M.G. Caxambu","2018","08","23","Brasil","PR","Foz do Iguaçu","-54.463889","-25.629417","54°27'50 W","25°37'45,9 S","194","194",NA,NA,"arvoreta heliófita, ca. 4 m. Flores com cálice castanho-avermelhado e corola vermelha. Cultivada.","2018","09","04","Parque Nacional do Iguaçu, próximo às",NA,NA,NA,NA,"8451",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-08-16 08:39:24-03","UTFPR","HCF","5471","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","M.G. Caxambu","M.G. Caxambu","2007","06","15","Brasil","PR","Campo Mourão","-52.321972","-24.109333","52°19'19,1'' W","24°6'33,6'' S","625","625",NA,NA,"Arvoreta ca. 2,5 m de altura. Flores vermelhas. Beira da rodovia BR-487, próximo a entrada do Parque.","2007","06","26","Parque Estadual Lago Azul (PELA)",NA,NA,NA,NA,"1523",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-08-16 08:39:24-03","UTFPR","HCF","1334","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","M.G. Caxambu","L.M. Castro","2004","08","04","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,NA,"2004","08","13",NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-08-16 08:39:24-03","UTFPR","HCF","2623","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","M.G. Caxambu","H.C.L. Geraldino","2005","06","25","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"aproximadamente 3 m de altura, com acúleos. Flores vermelhas.","2005","07","19","beira da estrada entre o Parque Estadual","28572","auto",NA,NA,"53",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-08-16 08:39:24-03","UTFPR","HCF","4189","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","M.G. Caxambu","J.M. Franco","2006","07","22","Brasil","SP","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,NA,"heliófito, com altura aproximada 3 m, arvoreta, flores de coloração vermelha.","2006","08","10","Rodovia Fernão Dias, Km 47,5, Bairro do","21675","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-06-29 09:30:25-03","UFRRJ","RBR","4602","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"J. Pedro","2000","05","30","Brasil","Rio de Janeiro","Seropédica","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,"RBR00004602",NA,NA,NA,NA,NA,"Coletado no Jardim Botânico da UFRRJ, no mirante a sudweste da Rosa-dos-ventos.","13730","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-06-29 09:30:25-03","UFRRJ","RBR","8171","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"L.F.T. Menezes","2001","01","19","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00008171",NA,NA,NA,NA,NA,"Ilha da Marambaia, Praia suja.","17272","auto",NA,NA,"734",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-06-18 10:57:03-03","UFRRJ","RBR","16476","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Sidelma","2002","07","04","Brasil","Rio de Janeiro","Seropédica","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,"RBR00016476",NA,NA,NA,NA,NA,"Jardim Botânico da UFRRJ","13730","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-06-29 09:30:25-03","UFRRJ","RBR","4682","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"S.C.P. Santos","2000","07","21","Brasil","Rio de Janeiro","Seropédica","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,"RBR00004682",NA,NA,NA,NA,NA,"Jardim Botânico da UFRRJ","13730","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-06-29 09:30:25-03","UFRRJ","RBR","7298","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"L.F.T. Menezes","2004","12","11","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00007298",NA,NA,NA,NA,NA,"Restinga da Marambaia, Praia da Armação, próximo à fazenda.","17272","auto",NA,NA,"1136",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-06-29 09:30:25-03","UFRRJ","RBR","30325","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","I.M. Silva","I.M. Silva","2005","03","27","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00030325",NA,NA,"2005",NA,NA,"Planta adquirida no mercado de Madureira, bairro de Madureira.","57442","auto",NA,NA,"564",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-25 12:11:57-03","UFSM","SMDB","9436","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Dambros, VS","Dambros, VS","2003","10","31","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"SMDB009436",NA,"Projeto: Flora do Campus Urbano da UFSM: Leguminosae. Autor: Vagener S. Dambros / Orientadora: Sônia M. Eisinger",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:26:29-03","MBM","MBM","310861","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andr.",NA,"Nascimento, D.S.; Cordeiro, J.; Cordeiro, J.","2004","12","13","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM310861","MBM310861",NA,NA,NA,NA,"Jardim Botânico Municipal","25180","auto",NA,NA,"109","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:26:29-03","MBM","MBM","218226","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andr.","Silva, S.M.","Britez, R.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM218226",NA,NA,NA,NA,NA,"Ilha do Mel","24916","auto",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:26:29-03","MBM","MBM","129567","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andr.","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM129567","MBM129567",NA,NA,NA,NA,"Reserva Biológica de Sapitanduva","38300","auto",NA,NA,"52632","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:26:29-03","MBM","MBM","348684","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andr.","Snak, C.","Snak, C.; et al.; et al.","2008","11","21","Brazil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"MBM348684","MBM348684","Arbusto ca. 4m alt. Caule com acúleos. Lâmina levemente discolor, coriácea. Fruto maduro, marrom. Semente com listras","2008","11",NA,"Parque Ecológico Paulo Gorski","47841","auto",NA,NA,"211","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:26:29-03","MBM","MBM","218227","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andr.","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM218227",NA,NA,NA,NA,NA,"Morretes","30514","auto",NA,NA,"10752","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:26:29-03","MBM","MBM","218225","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andr.","Ribas, O.S.","Freitas, O.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM218225",NA,NA,NA,NA,NA,"Caiobá","24916","auto",NA,NA,"563","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:26:29-03","MBM","MBM","3022","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andr.","Burkart, A.","Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"MBM003022","MBM003022",NA,NA,NA,NA,"Pilões","31105","auto",NA,NA,"3533","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:26:29-03","MBM","MBM","264643","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andr.","Ramos, A.E.","Ramos, A.E.; et al.; et al.","1999","06","22","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"MBM264643",NA,NA,NA,NA,NA,"Arte do Riacho Fundo, Brasília",NA,NA,NA,NA,"1381","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:26:29-03","MBM","MBM","415069","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andr.","Silva, E.D.","Silva, E.D.","2006","10","12","Brazil","São Paulo","Ubatuba","-44.850556","-23.359722","-44.850556","-23.359722","1","1","MBM415069",NA,"Árvore 6 m, frutos maduros.; Floresta de Restinga.","2007","01","08","Picinguaba, Parque Estadual da Serra do Mar, Praia da Fazenda",NA,NA,NA,NA,"426","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:26:31-03","MBM","MBM","76074","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andr.","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM076074","MBM076074",NA,NA,NA,NA,"Sapitanduva","38300","auto",NA,NA,"45194","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
