"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","individualCount","fieldNumber","typeStatus","infraspecificEpithet","relatedCatalogItem"
"365","2017-09-11 17:08:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata","Sond.",NA,"Correia de Mello, J",NA,NA,NA,"?",NA,NA,"in provincia S. Paulo prope Campinas",NA,NA,NA,NA,NA,NA,NA,NA,"floret Augusto","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2017-09-11 17:08:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata","Sond.",NA,"Mosén, CWH",NA,NA,NA,"?",NA,NA,"prope Santos in ripa fluminis Buturoca",NA,NA,NA,NA,NA,NA,NA,NA,"cum floribus maximis Decembri","2912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2017-09-11 17:08:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata","Sond.",NA,"Regnell, AF",NA,NA,NA,"?",NA,NA,"in Brasiliae provincia Minas Geraës locis uliginosis prope Cidade de Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2017-09-11 17:08:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata","Sond.",NA,"Mosén, CWH",NA,NA,NA,"?",NA,NA,"prope Santos in ripa fluminis Buturoca",NA,NA,NA,NA,NA,NA,NA,NA,"cum fr. Januario","3452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2017-09-11 17:08:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata","Sond.",NA,"Regnell, AF",NA,NA,NA,"?",NA,NA,"in Brasiliae provincia Minas Geraës locis uliginosis prope Cidade de Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"II195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2017-09-11 17:08:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata","Sond.",NA,"Widgren, JF",NA,NA,NA,"?",NA,NA,"in Brasiliae provincia Minas Geraës locis uliginosis prope Cidade de Caldas",NA,NA,NA,NA,NA,NA,NA,NA,"floret Septembri","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2017-09-11 17:08:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata","Sond.",NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lignum incorruptibile, praecipue ad palos aptum, praebet","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2017-09-11 17:08:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata lanceolata","Bureau & K.Schum.",NA,"Glaziou, AFM",NA,NA,NA,"?",NA,NA,"in Brasiliae provincia Rio de Janeiro in Serra d' Estrella prope Mandiocca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lanceolata",NA
"373","2017-09-11 17:08:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata lanceolata","Bureau & K.Schum.",NA,"Glaziou, AFM",NA,NA,NA,"?",NA,NA,"in Brasiliae provincia Rio de Janeiro in Serra d' Estrella prope Mandiocca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lanceolata",NA
"374","2021-02-08 12:38:54-03","UFRGS","ICN","192283","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M. Molz, M Grins; G. Seger","Molz, M; Grings, M; Seger, G","2011","11","17","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.803611","-29.324444","-49.803611","-29.324444","15","15","ICN00001491","ICN00001491 ICN00001491_1","domáceas urceoladas e tricomas dendríticos","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-02-08 12:38:54-03","UFRGS","ICN","174022","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Mancino, LC; Verdi, M","Mancino, LC","2012","01","02","Brasil","SC","Laguna","Morro da Glória","-48.7807998657227","-28.4825000762939",NA,NA,"126","126","ICN00001492","ICN00001492","mata paludosa","s.n.","Dicotyledon",NA,"América do Sul",NA,"21199","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-02-08 12:38:56-03","UFRGS","ICN","120909","S","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","Baptista, LRM","Nunes, CC","1999","06","05","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"ICN00001805","ICN00001805",NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-02-08 12:38:56-03","UFRGS","ICN","089952","S","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","Waechter, J","Waechter, JL","1990","10","18","Brasil","RS","Torres","Colônia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00001807","ICN00001807 ICN00001807_1","Árvore, mais ou menos 7 m de altura; cálice verde e corola amarela com estrias avermelhadas na fauce; Em interior de mata brejosa","2429","Dicotyledon",NA,"América do Sul",NA,"20837","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-02-08 12:38:56-03","UFRGS","ICN","035156","S","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","Waechter, J","Waechter, JL; Baptista, LRM","1977","09","24","Brasil","RS","Torres","Três Cachoeiras","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00001804","ICN00001804 ICN00001804_1","Árvore de mais ou menos 6 m de altura; corola amarela; Solo encharcado","618","Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-02-08 12:38:56-03","UFRGS","ICN","113500","S","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","Habekost, N","?","1981","09","02","Brasil","RS","Porto Alegre","Coroador 1170","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00001801","ICN00001801",NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,"29946","auto","1981","09","02",NA,NA,NA,NA,NA,NA
"380","2021-02-08 12:38:56-03","UFRGS","ICN","045487","S","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","Waechter, J","Baptista, LRM","1979","08","18","Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00001802","ICN00001802 ICN00001802_1","Árvore pequena; corola amarela; Em beira de estrada; local úmido","s.n.","Dicotyledon",NA,"América do Sul",NA,"20837","auto","1979","08","29",NA,NA,NA,NA,NA,NA
"381","2021-02-08 12:38:56-03","UFRGS","ICN","060757","S","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","Hunt, DR","Klein, RM","1969","11","19","Brasil","SC","Florianópolis","Santo Antônio","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"ICN00001806","ICN00001806","Doação FLOR; Árvore, 12 m; flor amarela; Mata de várzea","8443","Dicotyledon",NA,"América do Sul",NA,"27000","auto","1972",NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-02-08 12:38:56-03","UFRGS","ICN","060695","S","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","Hunt, DR","Klein, RM; Bresolin, A","1969","12","17","Brasil","SC","Florianópolis","Santo Antônio","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"ICN00001803","ICN00001803","Doação FLOR; Árvore, 12 m; fruto imaturo verde; Mata de várzea","8504","Dicotyledon",NA,"América do Sul",NA,"27000","auto","1972",NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-21 10:02:11-03","IBt","SP","14887","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Almeida, RF","Schwebel, H","1913","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"2010","01","07",NA,NA,NA,NA,NA,NA
"384","2019-11-21 10:02:11-03","IBt","SP","194754","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Almeida, RF","Custodio Filho, A","1983","09","29","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950","SP058993","SP058993",NA,"1564",NA,NA,NA,NA,NA,NA,"2010","01","07",NA,NA,NA,NA,NA,NA
"385","2019-11-21 10:02:11-03","IBt","SP","78071","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Almeida, RF","Heringer, EP","1961","09","10","Brasil","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"8878",NA,NA,NA,NA,"70570","auto","2010","01","07",NA,NA,NA,NA,NA,NA
"386","2019-11-21 10:02:11-03","IBt","SP","195076","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Almeida, RF","Machado, JWB","1980","07","28","Brasil","Distrito Federal","Brasília","Universidade de Brasília. Estação Biológica, margem do Lago Paranoá.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"70570","auto","2010","01","07",NA,NA,NA,NA,NA,NA
"387","2019-11-21 10:02:11-03","IBt","SP","46382","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Almeida, RF","Heringer, EP","1941","06","05","Brasil","Minas Gerais","Coronel Pacheco","Fazenda Boa Ventura.","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,NA,NA,NA,"669",NA,NA,NA,NA,"10350","auto","2010","01","07",NA,NA,NA,NA,NA,NA
"388","2019-11-21 10:02:11-03","IBt","SP","504","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Almeida, RF","Vecchi, O","1917","08",NA,"Brasil","São Paulo","Araras","Loreto (Estação de trem)","-47.3800010681152","-22.3500003814697",NA,NA,NA,NA,"SP058999","SP058999",NA,"s.n.",NA,NA,NA,NA,"22739","auto","2009","04","08",NA,NA,NA,NA,NA,NA
"389","2019-11-21 10:02:11-03","IBt","SP","360871","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Lima, ES; Martins, SE","1999","09","16","Brasil","São Paulo","Bertioga","São Lourenço, beira da estrada Rio-Santos","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-21 10:02:11-03","IBt","SP","360870","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Rossi, L","Sampaio, PSP; Martins, SE","2000","10","24","Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, Km 211,5, Fazenda da Família Pinto","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"SP058992","SP058992",NA,"543",NA,NA,NA,NA,"37616","auto","2014","06",NA,NA,NA,NA,NA,NA,NA
"391","2019-11-21 10:02:11-03","IBt","SP","156301","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Mamede, MCH","De-Grande, DA; Lopes, EA","1978","11","08","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Margem direita do rio Cachoeirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SP058991","SP058991",NA,"167",NA,NA,NA,NA,"37574","auto","2016","04",NA,NA,NA,NA,NA,NA,NA
"392","2019-11-21 10:02:11-03","IBt","SP","246254","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Mamede, MCH","Kirizawa, M; Gomes da Silva, SJ","1990","10","17","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Próximo do rio Pereque, ao sopé do morro de captação de água doce","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"2378",NA,NA,NA,NA,"37574","auto","2016","04",NA,NA,NA,NA,NA,NA,NA
"393","2019-11-21 10:02:11-03","IBt","SP","447936","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Rapini, A","Simão Bianchini, R; Wanderley, MGL; Costa, MB; Catharino, ELM; Silva, MB; Melo, MMRF; Rapini, A; Fe","1996","09","03","Brasil","São Paulo","Embu-Guaçu",NA,"-46.810001373291","-23.8299999237061",NA,NA,NA,NA,NA,NA,NA,"1024",NA,NA,NA,NA,"15311","auto","1996","11","08",NA,NA,NA,NA,NA,NA
"394","2019-11-21 10:02:11-03","IBt","SP","447935","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Simão Bianchini, R","Catharino, ELM; Simão Bianchini, R; Wanderley, MGL; Proença, SL; Ferreira, C","1995","09","12","Brasil","São Paulo","Embu-Guaçu","Mata de várzea do rio Embú-Guaçu.","-46.810001373291","-23.8299999237061",NA,NA,NA,NA,NA,NA,NA,"2086B",NA,NA,NA,NA,"15311","auto","2013","09","09",NA,NA,NA,NA,NA,NA
"395","2019-11-21 10:02:11-03","IBt","SP","254400","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Almeida, RF","Rossi, L","1991","11","28","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP058995","SP058995 SP058995_01","Árvore ca. 7,0m alt., folhas jovens, ápice dos ramos, peciolulo e peciolo com indumento ocre a ferrugineo, fruto imaturo esverdeado, flores presentes em outubro, crescendo a beira do rio","966",NA,NA,NA,NA,"55628","auto","2013","05","24",NA,NA,NA,NA,NA,NA
"396","2019-11-21 10:02:11-03","IBt","SP","257786","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Almeida, RF","Rodrigues, EHA","1991","08","24","Brasil","São Paulo","Jaboticabal","Faz. Santa Isabel","-48.3199996948242","-21.25",NA,NA,NA,NA,NA,NA,NA,"146",NA,NA,NA,NA,"22420","auto","2009","04","08",NA,NA,NA,NA,NA,NA
"397","2019-11-21 10:02:11-03","IBt","SP","254671","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Almeida, RF","Rodrigues, EHA","1991","10","03","Brasil","São Paulo","Jaboticabal","Faz.Sta.Isabel. (estrada do tobogam, 2° ipe de descida á direita).","-48.3199996948242","-21.25",NA,NA,NA,NA,NA,NA,NA,"159",NA,NA,NA,NA,"22420","auto","2010","01","07",NA,NA,NA,NA,NA,NA
"398","2019-11-21 10:02:11-03","IBt","SP","65162","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Almeida, RF","Pires, AS",NA,NA,NA,"Brasil","São Paulo","Joanópolis","Fl. VIII/1946, folhas IV/1947","-46.2700004577637","-22.9300003051758",NA,NA,NA,NA,"SP058997","SP058997",NA,"s.n.",NA,NA,NA,NA,"22329","auto","2009","04","08",NA,NA,NA,NA,NA,NA
"399","2019-11-21 10:02:11-03","IBt","SP","65307","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Almeida, RF","Kuhlmann, M","1954","09","01","Brasil","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,NA,NA,"3035",NA,NA,NA,NA,"45913","auto","2009","04","08",NA,NA,NA,NA,NA,NA
"400","2019-11-21 10:02:11-03","IBt","SP","452","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Almeida, RF","Hoehne, FC","1917","08","27","Brasil","São Paulo","São Paulo","Butantã","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP058996","SP058996",NA,"s.n.",NA,NA,NA,NA,"53584","auto","2009","04","08",NA,NA,NA,NA,NA,NA
"401","2019-11-21 10:02:11-03","IBt","SP","31207","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Almeida, RF","Koscinsky, M","1934","12",NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP058994","SP058994",NA,"172",NA,NA,NA,NA,"53584","auto","2010","01","07",NA,NA,NA,NA,NA,NA
"402","2019-11-21 10:02:11-03","IBt","SP","285330","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Almeida, RF","Godoy, SAP; Garcia, RJF; Ferreira, GMP","1995","08","15","Brasil","São Paulo","São Paulo","Parelheiros, Cratera Colônia","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP059000","SP059000",NA,"718",NA,NA,NA,NA,"53584","auto","2010","01",NA,NA,NA,NA,NA,NA,NA
"403","2019-11-21 10:02:11-03","IBt","SP","52061","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Almeida, RF","Roth, L","1943","08","27","Brasil","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP058998","SP058998",NA,"928",NA,NA,NA,NA,"53584","auto","2009","04","08",NA,NA,NA,NA,NA,NA
