"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","sex"
"565","2019-10-07 09:20:42-03","UEFS","HUEFS","183109","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","R.C.Forzza","Matos, E.N.de","2011","06","08","Brasil","Bahia","Porto Seguro","Sitio Gameleira.","-39","-16.35","39W0'","16S21'0''",NA,NA,"Arbustiva.","HUEFS0183109","HUEFS0183109 HUEFS0183109_01","2012","05",NA,"70","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"566","2019-10-07 09:20:42-03","UEFS","HUEFS","183121","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","P.Leitman","Matos, E.N.de","2011","08","23","Brasil","Bahia","Caravelas","Massangano-Macaco.","-39.259722","-17.6725","39W15'35''","17S40'21''",NA,NA,"Campestre e moitas.","HUEFS0183121","HUEFS0183121","2012","05",NA,"375","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"567","2019-10-07 09:20:42-03","UEFS","HUEFS","183127","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.",NA,"Matos, E.N.de","2011","09","27","Brasil","Bahia","Salinas da Margarida","Estrada entre Encarnação e Salinas.","-38.776667","-12.921667","38W46'36''","12S55'18''",NA,NA,"Arbustiva.","HUEFS0183127","HUEFS0183127 HUEFS0183127_01",NA,NA,NA,"543","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"568","2019-10-07 09:20:42-03","UEFS","HUEFS","190060","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","R.C.Forzza","Carvalho, D.N.","2012","10","21","Brasil","Bahia","Conceição do Coité","Serra do Mucambo. Caatinga arbórea no topo da serra.","-39.2","-11.5","39W12'","11S30'",NA,NA,"Caatinga.","HUEFS0190060","HUEFS0190060","2013","04",NA,"130","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"569","2019-10-07 09:20:42-03","UEFS","HUEFS","240653","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.",NA,"Fernandes, M.F.",NA,NA,NA,"Brasil","Bahia","Maraú","Piracanga..","-38.998611","-14.219167","38W59'55''","14S13'9''",NA,NA,"Floresta","HUEFS0240653",NA,NA,NA,NA,"224","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"570","2019-10-07 09:20:42-03","UEFS","HUEFS","1029","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","J.V.Coffani-Nunes","Grupo Pedra do Cavalo","1980","12",NA,"Brasil","Bahia","Cachoeira",NA,"-39.083333","-12.533333","39W5'","12S32'","40","120",NA,"HUEFS0001029","HUEFS0001029","2002","07",NA,"959","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"571","2019-10-07 09:20:42-03","UEFS","HUEFS","110660","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","M.G.L.Wanderley","Queiroz, L.P.de","2006","07","14","Brasil","Bahia","Itaberaba","ARIE Serra do Orobó. Fazenda Gameleira.","-40.537222","-12.247778","40W32'14''","12S14'52''","675","800","Floresta Ombrófila.","HUEFS0110660","HUEFS0110660","2007","02",NA,"12251","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"572","2019-10-07 09:20:42-03","UEFS","HUEFS","45348","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","J.V.Coffani-Nunes","Silva, M.M.da","2000","05","06","Brasil","Bahia","Ilhéus","Olivença Olivença, Porto da Lancha (Loteamento Praia do Vila Rica).","-39.029444","-14.916111","39W1'46''","14S54'58''","50","50","Capoeira no meio da mata destruída, solo arenoso.","HUEFS0045348","HUEFS0045348 HUEFS0045348_01","2002","07",NA,"378","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"573","2019-10-07 09:20:42-03","UEFS","HUEFS","174564","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.",NA,"Coelho, A.G.","2010","05","29","Brasil","Bahia","Ituberá","Reserva da Michelin.Vila 5","-39.203889","-13.820833","39W12'14''","13S49'15''",NA,NA,NA,"HUEFS0174564","HUEFS0174564",NA,NA,NA,"30","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"574","2019-10-07 09:20:42-03","UEFS","HUEFS","4000","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.",NA,"Carvalho, A.M.de","1984","01","19","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"50","50",NA,"HUEFS0004000","HUEFS0004000",NA,NA,NA,"2024","Angiospermae","Poales","61245",NA,"auto",NA,NA,NA,NA,"Lilianae",NA,NA,NA
"575","2019-10-07 09:20:42-03","UEFS","HUEFS","3817","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.",NA,"Hage, J.L.","1981","03","04","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"50","50",NA,"HUEFS0003817","HUEFS0003817",NA,NA,NA,"519","Angiospermae","Poales","61245",NA,"auto",NA,NA,NA,NA,"Lilianae",NA,NA,NA
"576","2019-10-07 09:20:42-03","UEFS","HUEFS","106289","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera var. tenuis","L.B.Sm.","L.M.Versieux","Cardoso, D.","2006","02","24","Brasil","Bahia","Rui Barbosa","ARIE Serra do Orobó. Trilha para o alto da serra entrando no segundo desvio depois do primeiro mirante.","-40.4825","-12.309167","40W28'57''","12S18'33''","895","895","Transição cerrado-campo rupestre em solo de quartzito.","HUEFS0106289","HUEFS0106289 HUEFS0106289_01 HUEFS0106289_02 HUEFS0106289_03","2011","03",NA,"1156","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,"var. tenuis","Lilianae",NA,NA,NA
"577","2019-10-07 09:20:42-03","UEFS","HUEFS","71394","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera var. rubra","L.B.Sm.",NA,"Hatschbach, G.","1998","10","13","Brasil","Bahia","Valença","Bom Jardim","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,"HUEFS0071394","HUEFS0071394",NA,NA,NA,"68507","Angiospermae","Poales","43634",NA,"auto",NA,NA,NA,"var. rubra","Lilianae",NA,NA,NA
"578","2019-09-04 20:00:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","procera","Tillandsia procera",NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Holotype","South America",NA,NA,"Monocotyledoneae",NA,NA,NA
"579","2019-07-09 12:56:23-03","F","FMNH-SEEDPLANTS","V0416572F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"L. B. Smith","P. Dusén","1914","9","2","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,"V0416572F","V0416572F_01",NA,NA,NA,"15481","Spermatophyta",NA,NA,NA,NA,NA,"South America",NA,NA,"Monocotyledoneae",NA,NA,NA
"580","2019-07-09 12:56:23-03","F","FMNH-SEEDPLANTS","V0416573F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"L. B. Smith","A. Gehrt","1929","2","3","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,"V0416573F","V0416573F_01",NA,NA,NA,"1820","Spermatophyta",NA,NA,NA,NA,NA,"South America",NA,NA,"Monocotyledoneae",NA,NA,NA
"581","2019-07-09 12:55:32-03","F","FMNH-SEEDPLANTS","V0416574F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra",NA,"L. B. Smith","R. P. Belém","1968","5","3","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,NA,"V0416574F","V0416574F_01",NA,NA,NA,"3495","Spermatophyta",NA,NA,NA,NA,NA,"South America",NA,"rubra","Monocotyledoneae",NA,NA,NA
"582","2019-07-09 12:55:36-03","F","FMNH-SEEDPLANTS","V0416575F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera tenuis",NA,"L. B. Smith","H. S. Irwin et al.","1969","1","20","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,"V0416575F","V0416575F_01",NA,NA,NA,"22310","Spermatophyta",NA,NA,NA,NA,NA,"South America",NA,"tenuis","Monocotyledoneae",NA,NA,NA
"583","2019-07-09 12:55:32-03","F","FMNH-SEEDPLANTS","V0416574F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra",NA,"L. B. Smith","R. P. Belém","1968","5","3","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,NA,"V0416574F","V0416574F_01",NA,NA,NA,"3495","Spermatophyta",NA,NA,NA,NA,NA,"South America",NA,"rubra","Monocotyledoneae",NA,NA,NA
"584","2019-01-25 15:39:08-02","IAC","IAC","36024","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult.f.) Wittm.","T. Trindade-Lima","R.B. Torres et al.","1998","03","24","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,"Escapo floral com de 1,5m de comprimento",NA,NA,"2007","04","25","453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-07-23 12:01:04-03","CEPLAC","CEPEC","58726","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","graciliscapa","Vriesea graciliscapa",NA,"T. Fontoura","A. M. Amorim","1974","02","18","Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada Km 46 BA-001 Ilheus/Una. Coletas na Picada paralela ao Rio Maruim.","-15.15","-39.083333","15W9'","39S5'",NA,NA,NA,NA,NA,NA,NA,NA,"1369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/05/2012",NA,NA
"586","2020-07-23 12:01:04-03","CEPLAC","CEPEC","135456","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","graciliscapa","Vriesea graciliscapa",NA,"A. M. Amorim","M.M. Coelho","2012","06","07","Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos. Entrada à esquerda da primeira cachoeira.","-39.603889","-14.7025","39W36'14","14S42'9",NA,NA,"Material prensado com álcool.",NA,NA,NA,NA,NA,"759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2020-07-23 12:01:08-03","CEPLAC","CEPEC","65813","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"J. G. Jardim","L. A. Mattos-Silva","1995","03","31","Brasil","Bahia","ILHÉUS","Campus da UESC. Km 16 Rod. ILheus/Itabuna.","-39.166667","-14.8","39W10'0","14S48'0",NA,NA,"<ll>dwc_commonname:</ll> Gravatá",NA,NA,NA,NA,NA,"3093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/1995",NA,NA
"588","2020-07-23 12:01:08-03","CEPLAC","CEPEC","129964","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"A. P. Fontana","A. P. Fontana",NA,NA,NA,"Brasil","Espírito Santo","NOVA VENÉCIA",NA,"-40.4006004333496","-18.710599899292",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"5240",NA,NA,"42400",NA,"auto",NA,NA,NA,NA,NA,"6/5/2008",NA,NA
"589","2020-07-23 12:01:08-03","CEPLAC","CEPEC","114525","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"Sem Informação","Lopes, M. M. M.","2006","10","04","Brasil","Bahia","ALMADINA","Serra do Corcovado. 9,8Km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco. Topo da encosta.","-39.603333","-14.705833","39W36'12","14S42'21","650","650",NA,NA,NA,NA,NA,NA,"1132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2020-07-23 12:01:08-03","CEPLAC","CEPEC","114893","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"Sem Informação","Borges, R.A.X.","2006","12","17","Brasil","Bahia","ALMADINA","Serra do Corcovado. 13,8km ao SW de Coaraci na estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833","39W36'12","14S42'21","650","650","UNICATA.",NA,NA,NA,NA,NA,"372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-07-23 12:01:08-03","CEPLAC","CEPEC","124814","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"S. G. Rezende","S. G. Rezende","2006","11","28","Brasil","Bahia","PRADO","Fazenda Riacho das Ostras.",NA,"-17.215","39W14'75","17S12'54",NA,NA,NA,NA,NA,NA,NA,NA,"1652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA
"592","2020-07-23 12:01:08-03","CEPLAC","CEPEC","17113","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"L. B. Smith","S. A. Mori","1979","06","12","Brasil","Bahia","MARAÚ","Rod. BR-030, trecho Ubaitaba/Maraú, 45-50Km a leste de Ubaitaba.","-39.016667","-14.183333","39W1'0","14S11'0",NA,NA,NA,NA,NA,NA,NA,NA,"11959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1981",NA,NA
"593","2020-07-23 12:01:08-03","CEPLAC","CEPEC","27780","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"A. Costa","Grupo Pedra do Cavalo","1980","09","01","Brasil","Bahia","CACHOEIRA","Vale dos Rios Paraguaçu/Jacuipe. Ao NE da Barragem de Bananeiras.","-39.05","-12.533333","39W3'0","12S32'0",NA,NA,NA,NA,NA,NA,NA,NA,"786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/1992",NA,NA
"594","2020-07-23 12:01:08-03","CEPLAC","CEPEC","65597","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","1995","05","08","Brasil","Bahia","ILHÉUS","Campus da UESC.","-39.166667","-14.8","39W10'","14S48'",NA,NA,NA,NA,NA,NA,NA,NA,"3131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA
"595","2020-07-23 12:01:08-03","CEPLAC","CEPEC","66451","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"A. M. Amorim","A. M. de Carvalho","1995","09","13","Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada KM 46 BA-001 Ilheus/Una.","-39.083333","-15.15","39W5'0","15S9'0",NA,NA,NA,NA,NA,NA,NA,NA,"6117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA
"596","2020-07-23 12:01:08-03","CEPLAC","CEPEC","96273","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"L. O. F. de Sousa","W. W. Thomas","1983","11","05","Brasil","Bahia","URUÇUCA","Escola Média de Agropecuária Regional da CEPLAC (EMARC). Reserva Gregório Bondar.","-39.266667","-14.6","39W16'","14S36'",NA,NA,NA,NA,NA,NA,NA,NA,"13310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20/10/2008",NA,NA
"597","2020-07-23 12:01:08-03","CEPLAC","CEPEC","3612","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"L. B. Smith","S. G. da Vinha","1968","04","12","Brasil","Bahia","ILHÉUS","CEPEC. Km 22 Rod. Ilheus/Itabuna.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,"176",NA,NA,"61245",NA,"auto",NA,NA,NA,NA,NA,"30/12/1979",NA,NA
"598","2020-07-23 12:01:08-03","CEPLAC","CEPEC","33762","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"A. M. de Carvalho","A. M. de Carvalho","1984","01","19","Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662","0w0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,"2024",NA,NA,"61245",NA,"auto",NA,NA,NA,NA,NA,"30/12/1984",NA,NA
"599","2020-07-23 12:01:08-03","CEPLAC","CEPEC","4654","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"L. B. Smith","R. P. Belém","1968","05","03","Brasil","Bahia","MARAÚ","Margem de Igarapé.","-39.0147018432617","-14.103099822998","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,"3495",NA,NA,"47076",NA,"auto",NA,NA,NA,NA,NA,"01/06/1979",NA,NA
"600","2020-07-23 12:01:08-03","CEPLAC","CEPEC","20880","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"G. Martinelli","L. A. Mattos-Silva","1980","05","20","Brasil","Bahia","NOVA VIÇOSA","Km 19 Rod. Nova Viçosa/Posto da Mata (Br-101).","-39.371898651123","-17.8918991088867","0W0'0","0S0'0",NA,NA,"<ll>dwc_commonname:</ll> Caraguata",NA,NA,NA,NA,NA,"796",NA,NA,"70538",NA,"auto",NA,NA,NA,NA,NA,"03/12/1980",NA,NA
"601","2020-07-23 12:01:08-03","CEPLAC","CEPEC","15408","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"A. M. de Carvalho","S. A. Mori","1978","10","21","Brasil","Bahia","SANTA CRUZ CABRÁLIA","2-4Km ao W cidade, pela estrada antiga.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10920",NA,NA,"49584",NA,"auto",NA,NA,NA,NA,NA,"12/11/1979",NA,NA
"602","2020-07-23 12:01:08-03","CEPLAC","CEPEC","23830","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"T. S. dos Santos","J. L. Hage","1981","03","04","Brasil","Bahia","ILHÉUS","CEPEC, Km 22 Rod. Ilheus/Itabuna. Quadra D.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,"<ll>dwc_commonname:</ll> Gravata",NA,NA,NA,NA,NA,"519",NA,NA,"61245",NA,"auto",NA,NA,NA,NA,NA,"30/12/1981",NA,NA
"603","2020-07-23 12:01:08-03","CEPLAC","CEPEC","60525","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"A. L. Costa","A. L. Costa","1969","11","15","Brasil","Bahia","SALVADOR","Pau da Lima. Mata do Oiti.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26018",NA,"auto",NA,NA,NA,NA,NA,"30/12/1969",NA,NA
"604","2020-07-23 12:01:08-03","CEPLAC","CEPEC","10675","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"L. B. Smith","R. M. Harley","1974","03","12","Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.25","-14.25","39W15'0","14S15'0",NA,NA,NA,NA,NA,NA,NA,NA,"17040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1977",NA,NA
"605","2020-07-23 12:01:08-03","CEPLAC","CEPEC","23992","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"A. Costa","J. L. Hage","1981","05","27","Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Gravatá",NA,NA,NA,NA,NA,"753",NA,NA,"61245",NA,"auto",NA,NA,NA,NA,NA,"30/08/1992",NA,NA
"606","2020-07-23 12:01:08-03","CEPLAC","CEPEC","3635","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"L. B. Smith","S. G. da Vinha","1968","03","26","Brasil","Bahia","PORTO SEGURO","Parque Nacional de Monte Pascoal.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"161",NA,NA,"68835",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-07-23 12:01:08-03","CEPLAC","CEPEC","3465","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,"L. A. Mattos-Silva","S. G. da Vinha","1968","02","14","Brasil","Bahia","ILHÉUS","Castelo Novo, Margem da Lagoa Encantada, Faz. Ponta Grossa.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,"80",NA,NA,"61245",NA,"auto",NA,NA,NA,NA,NA,"30/12/1970",NA,NA
"608","2020-07-23 12:01:08-03","CEPLAC","CEPEC","3510","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera debilis",NA,"L. B. Smith","S. G. da Vinha","1968","02","23","Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,"126",NA,NA,"61245",NA,"auto",NA,NA,NA,"debilis",NA,"01/06/1979",NA,NA
"609","2020-07-23 12:01:08-03","CEPLAC","CEPEC","3611","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera debilis",NA,"L. B. Smith","S. G. da Vinha","1968","04","12","Brasil","Bahia","ILHÉUS","CEPEC, Km 22 Rod. Ilheus/Itabuna.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,"177",NA,NA,"61245",NA,"auto",NA,NA,NA,"debilis",NA,"30/12/1979",NA,NA
"610","2020-07-23 12:01:08-03","CEPLAC","CEPEC","119673","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera procera",NA,"G. Martinelli","G. Martinelli","1998","08","28","Brasil","Pernambuco","cabo de santo agostinho","Reserva Ecológica de Gurjaú.",NA,"-8.2425","35W2'98","8S14'33",NA,NA,NA,NA,NA,NA,NA,NA,"15103",NA,NA,NA,NA,NA,NA,NA,NA,"procera",NA,"30/12/1998",NA,NA
"611","2020-07-23 12:01:08-03","CEPLAC","CEPEC","133938","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera procera",NA,"G. Martinelli","H. M. Dias","1995","06","07","Brasil","Bahia","caravelas","Extremo Sul da Bahia. Ao S do Aeroporto, entre os Rios do Macaco e Massangano.","-39.250556","-17.684722","39W15'2","17S41'5",NA,NA,NA,NA,NA,NA,NA,NA,"212",NA,NA,NA,NA,NA,NA,NA,NA,"procera",NA,"28/02/2011",NA,NA
"612","2020-07-23 12:01:08-03","CEPLAC","CEPEC","2990","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera procera",NA,"G. Martinelli","J. P. Lanna","1967","04","16","Brasil","Bahia","PRADO","Perto de Prado.","-39.2207984924316","-17.341100692749","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,"1406",NA,NA,"53161",NA,"auto",NA,NA,NA,"procera",NA,"03/12/1980",NA,NA
"613","2020-07-23 12:01:08-03","CEPLAC","CEPEC","7260","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera procera",NA,"L. B. Smith","R. S. Pinheiro","1971","06","14","Brasil","Bahia","UNA","Fazenda São Rafael.","-39.0752983093262","-15.2932996749878","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,"1310",NA,NA,"36070",NA,"auto",NA,NA,NA,"procera",NA,"01/07/1985",NA,NA
"614","2020-07-23 12:01:08-03","CEPLAC","CEPEC","876","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera procera",NA,"G. Martinelli","R. P. Belém","1965","03","25","Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,"526",NA,NA,"61245",NA,"auto",NA,NA,NA,"procera",NA,"01/08/1967",NA,NA
