"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","locality","identifiedBy","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"797","2019-11-01 14:53:32-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Goodland, R","487","1966","07","07","Southern America","Brasil",NA,NA,"This number series probably exclusive to the McGill University Expedition (1967-1968)",NA,"Dicotyledoneae",NA,"DC.","Goiás",NA,NA,NA,NA,NA,NA,NA,"Coleman, JR",NA,NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA
"798","2019-11-01 14:53:32-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Moura, EO","IFN-125416601.1","2017","11","06","Southern America","Brasil",NA,NA,"Conglomerado BA-1254. Subunidade 1. Subparcela 10. Indivíduo 2-RN. F8; Arbusto, altura 1,5m. Base reta. Flores brancas; Cerrado stricto sensu em regeneração. Solo argiloso, marrom","UB0110034","Dicotyledoneae",NA,"DC.","Bahia","Cocos","-45.9","-14.759722",NA,NA,NA,NA,"Bringel, JBA",NA,NA,NA,"-45.9","-14.759722","2018","09","05",NA,NA,NA,NA,NA
"799","2019-11-01 14:53:32-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Munhoz, CBR; Eugênio, CUO","PP-FAL41","2009","05","20","Southern America","Brasil",NA,NA,"PP FAL= (Parcelas permanentes Fazenda Água Limpa)- CS3, UA 36; Erva; Campo sujo",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.906306","-15.930056","990","990",NA,"Fazenda Água Limpa",NA,NA,NA,NA,"-47.906306","-15.930056",NA,NA,NA,NA,NA,NA,NA,NA
"800","2020-07-29 09:03:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Faria, JEQ; Vasconcelos, TNC; Martins, AC; Norrana, K; Figueira, RH; Farinasso, HC","9584","2019","08","10","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Arbusto, ca. 1,7m. Flor branca; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.871667","-15.951389",NA,NA,NA,"Reserva Ecológica do IBGE","Bringel, JBA",NA,NA,NA,"-47.871667","-15.951389","2020","01","16",NA,NA,NA,NA,NA
"801","2019-11-01 14:53:32-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Munhoz, CBR; Eugênio, CUO; Aguiar, P; Emmert, P; Bodens, FWP","4897","2008","09","05","Southern America","Brasil",NA,NA,"Arbusto ca. 0,90m. Inflorescências; Vereda",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.847222","-15.8725",NA,NA,NA,"Jardim Botânico de Brasília (JBB). Folha: SD-23-Y-C","Fonseca, ML",NA,NA,NA,"-47.847222","-15.8725","2017","02",NA,NA,NA,NA,NA,NA
"802","2019-11-01 14:53:32-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Pacheco, RA; et al.","842","2012","07","04","Southern America","Brasil",NA,NA,"Arbusto 1,2. Brácteas involucrais verdes, corola e ramos do estilete lilás; Campo rupestre e afloramenstos rochosos",NA,"Dicotyledoneae",NA,"DC.","Goiás","Cocalzinho de Goiás","-48.881389","-15.79","1095","1095",NA,"BR-070, ca. de 13km de Cocalzinho","Pacheco, RA",NA,NA,NA,"-48.881389","-15.79","2012","07",NA,NA,NA,NA,NA,NA
"803","2019-11-01 14:53:32-03","UnB","UB","97044","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Killip, EP","8919","1981","02","12","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Calago, K","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2019-11-01 14:53:32-03","UnB","UB","201906","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Vale, GD; et al.","455","2007","04","18","Southern America","Brasil",NA,NA,"Participantes: Gabriel Damasco do Vale, João Benedito Pereira, Daniela Vasconcelos de Oliveira.&nf;Patrocinadores: EMBRAPA - CENARGEN; Subarbusto com cerca de 1,5m de altura; Borda de galeria",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília - DF. Fazenda Sucupira. Mata do açudinho perto do açude","Vale, GD","70570","auto",NA,NA,NA,"2007","06",NA,NA,NA,NA,NA,NA
"805","2019-11-01 14:53:32-03","UnB","UB","97036","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Martin, R","403","1965","07","21","Southern America","Brasil",NA,NA,"Large herb; flowers purple; Cerrado",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília National Park","MacLeish, NFF","70570","auto",NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"806","2019-11-01 14:53:32-03","UnB","UB","97031","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Sato, ES","25","1979","05","30","Southern America","Brasil",NA,NA,"Corola tubulosa violácea; Borda de capoeira",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"CAESB 4,4 km NNE do centro, próximo ao Lago Paranoá","Calago, K","70570","auto",NA,NA,NA,"2000","02","11",NA,NA,NA,NA,NA
"807","2019-11-01 14:53:32-03","UnB","UB","154030","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Arlindo","3","1976","05","05","Southern America","Brasil",NA,NA,"Arbusto, muito frequente no cerrado, de flores, ramos e folhas verde esbranquiçadas; Cerrado",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Campus UnB","Bringel, JBA","70570","auto",NA,NA,NA,"2012","08",NA,NA,NA,NA,NA,NA
"808","2019-11-01 14:53:32-03","UnB","UB","97043","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Ribeiro, DG","s.n.","1985","06","20","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Campus Universitário de Brasília - Centro Olímpico","Calago, K","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2019-11-01 14:53:32-03","UnB","UB","97058","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Sales, PSBA","22","1984","06","17","Southern America","Brasil",NA,NA,"Arbusto 1,5-1,8. Planta e inflorescência vistosas, flores roxas e folhas acinzentadas; Cerrado",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Cemitério Campo da Esperança","Calago, K","70570","auto",NA,NA,NA,"2000","02","11",NA,NA,NA,NA,NA
"810","2019-11-01 14:53:32-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Ulhoa, SC","19","1984","04","19","Southern America","Brasil",NA,NA,"Sub-arbusto com Im; folhas simples opostas; flores pequenas em capítulo roxas; Cerrado",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Centro Olímpico da Universidade de Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2019-11-01 14:53:32-03","UnB","UB","37454","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Heringer, EP","13904","1974","06","20","Southern America","Brasil",NA,NA,"Planta erecta comr amos e flores nas extremidades, flores roxas, ornamentais; Cerrado seco aberto",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Cerâmica Dom Bosco","Calago, K","70570","auto",NA,NA,NA,"2001","12","04",NA,NA,NA,NA,NA
"812","2019-11-01 14:53:32-03","UnB","UB","97033","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Grandi, TSM","11","1980","07","29","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Chapada da Contagem","Calago, K","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2019-11-01 14:53:32-03","UnB","UB","25204","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Duarte, AP","8283","1964","07","09","Southern America","Brasil",NA,NA,"Cerradão, solo veremelho",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Convênio Florestal de Brasília","MacLeish, NFF","70570","auto",NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"814","2020-10-28 10:31:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Giroldo, AB","262","2014","05","21","Southern America","Brasil",NA,NA,"Herbácea com cerca de 1,5 m de altura; Cerrado antropizado em beira de estrada; relevo plano",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Fazenda Sucupira","Walter, BMT","70570","auto",NA,NA,NA,"2014","05",NA,NA,NA,NA,NA,NA
"815","2019-11-01 14:53:32-03","UnB","UB","97052","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Taxonomy Class of Universidade de Brasília","976","1993",NA,NA,"Southern America","Brasil",NA,NA,"Flores pequenas numerosas, purpúreas, reunidas em inflorescências blobosas sobre longos pedúnculos; frutos aquênios providos de pelos longos numerosos filiformes; Subarbusto erecto, pouco ramificado, gríseo a aveludado, folhas alternas atingindo 0,3m",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Imediações do Aeroporto","Calago, K","70570","auto",NA,NA,NA,"2000","02","11",NA,NA,NA,NA,NA
"816","2019-11-01 14:53:32-03","UnB","UB","97046","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Teles, AM","173","2003","06","17","Southern America","Brasil",NA,NA,"Arbusto 2m. Flores lilás; Cerrado antropizado",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Parque Ecológico Olhos D'Água","Incógnito","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2019-11-01 14:53:32-03","UnB","UB","97042","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Boiteux, MS","s.n.","1985","05","21","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"QL 06 Lago Norte","Jorge, CL","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2019-11-01 14:53:32-03","UnB","UB","97032","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Prance, GT","58171","1964","07","15","Southern America","Brasil",NA,NA,"Herb; petals purple",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Road Brasília-Paranoá","MacLeish, NFF","70570","auto",NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"819","2019-11-01 14:53:32-03","UnB","UB","124127","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Heringer, EP","3924","1955","06","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Minas Gerais","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,"Horto Florestal de Paraopeba","MacLeish, NFF","26090","auto",NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"820","2019-11-01 14:53:32-03","UnB","UB","124125","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Mimura, I","451","1962","07","11","Southern America","Brasil",NA,NA,"Pétalas, estames e gineceu lilás.; Arbusto.; Cerrado ralo",NA,"Dicotyledoneae",NA,"DC.","São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,"Ca. 8,3km SSE em linha reta da praça principal de São José dos Campos","MacLeish, NFF","39297","auto",NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"821","2019-10-03 10:03:25-03","UFSCar","SORO","3453","PreservedSpecimen","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus",NA,NA,"1998","10","24",NA,"Brasil",NA,NA,"Subarbusto. Cerrado.",NA,NA,NA,"Bakcer","São Paulo","Sorocaba","-48.483333","-24.266667",NA,NA,NA,"Av. Independência Alt. 3500",NA,NA,NA,NA,"48°29'W","24°16'S",NA,NA,NA,NA,NA,NA,NA,NA
"822","2019-05-06 11:52:52-03","UFU","HUFU","64853","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Rodrigues, A.S.; Santos, F.F.M. & Bringel Jr, J.B.A.","103","2003","07","25",NA,"Brasil",NA,NA,"Arbusto. Flor lilás.; Campo úmido (próximo à mata de galeria), relevo montanhoso.","HUFU00044111",NA,NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"HUFU00044111","APA Cafuringa","Bringel, J.B.","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2019-05-06 11:52:51-03","UFU","HUFU","41158","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Barbosa Passos, F.; Correia, C.A.S.","8","2004","07","03",NA,"Brasil",NA,NA,"Arbusto, ca. de 1,5 m. Flor lilás, brácteas de cor creme, paleáceas. Estilete de cor lilás, projetando-se acima do tubo da corola.; Cerrado sensu stricto alterado.","HUFU00044091",NA,NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"HUFU00044091","Parque das Sucupiras, Setor sudoeste.","Barbosa-Passos, F.","70570","auto",NA,NA,NA,"2004","09","10",NA,NA,NA,NA,NA
"824","2019-05-06 11:52:52-03","UFU","HUFU","53687","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Forzza, R.C.; Monteiro, R.F.; Saavedra, M.M.; Moura, R. & Avelar, M.G.","4458","2007","07","17",NA,"Brasil",NA,NA,"Folhas glaucas e flores magenta.; Cerrado com afloramentos de quartzito.","HUFU00044117",NA,NA,"DC.","Goiás","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,"HUFU00044117","BR 040, A 7 km do trevo da entrada de Cristalina em direção a Paracatu. Beira da estrada.","Nakajima, J.N.","85457","auto",NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,NA
"825","2019-05-06 11:52:51-03","UFU","HUFU","3416","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Oliveira, P.E.A.M.","3029","1992","09","28",NA,"Brasil",NA,NA,"Arbusto pequeno. Inflorescência vermelha.; Cerrado perturbado.","HUFU00044085",NA,NA,"DC.","Goiás","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,"HUFU00044085","Rodovia BR 050, Rodovia Brasília - Uberlândia.","Nakajima, J.N.","85457","auto",NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,NA
"826","2019-05-06 11:52:51-03","UFU","HUFU","40985","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Valente, G.E.; Azevedo, A.A.","50","1995","07","15",NA,"Brasil",NA,NA,"Subarbusto, ca. 1,0 m. Capítulo roxo.","HUFU00044082",NA,NA,"DC.","Minas Gerais","Caxambu","-44.9324989318848","-21.9771995544434",NA,NA,"HUFU00044082","Morro do Caxambu, Caminho para Cristo, aproximadamente 200mts do Cristo.",NA,"11683","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2019-05-06 11:52:52-03","UFU","HUFU","64777","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Batista, J.E.; Ferreira, F.H.N. & Martins, G.A.","03","2012","05","30",NA,"Brasil",NA,NA,"Planta, ca. 80 cm alt. Inflorecência em capítulos, pétalas roxas, aroma levemente adocicado.","HUFU00044114",NA,NA,"DC.","Minas Gerais","Estrela do Sul","-47.692798614502","-18.7455997467041",NA,NA,"HUFU00044114","Fazenda Duratex Florestal",NA,"24405","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2019-05-06 11:52:52-03","UFU","HUFU","61110","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Guarçoni, E.; Sartori, M.A.","743","2004","06","11",NA,"Brasil",NA,NA,"Subarbusto. caule verde com tricomas brancos, folhas carnosas, verdes, alternas, com tricomas verdes, pétala lilás. Comum.; Cerrado, solo seco.","HUFU00044080",NA,NA,"DC.","Minas Gerais","Francisco Dumont","-44.2341995239258","-17.3150005340576",NA,NA,"HUFU00044080","Serra do Cabral, Rio Preto.","Nakajima, J.N.","45152","auto",NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,NA
"829","2019-05-06 11:52:51-03","UFU","HUFU","43034","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Paula, C.C.; Aniceto, D. & Silva, R.R.","819","2003","01","19",NA,"Brasil",NA,NA,"Subarbusto, ca. 1,5 m.; Campo graminóide.","HUFU00044095",NA,NA,"DC.","Minas Gerais","Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"HUFU00044095","Serra do Ouro Branco, Área 2.","Nakajima, J.N.","13809","auto",NA,NA,NA,"2005","03",NA,NA,NA,NA,NA,NA
"830","2019-08-08 09:59:14-03","UFU","HUFU","78150","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Buendia, L.","51","2001","06","23",NA,"Brasil",NA,NA,NA,"HUFU00076129",NA,NA,"DC.","Minas Gerais","Patrocínio","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"Nakajima, J.N.","44638","auto",NA,NA,NA,"2019","02",NA,NA,NA,NA,NA,NA
"831","2019-05-06 11:52:52-03","UFU","HUFU","8695","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Romero, R.; Nakajima, J.N.; Alcantara, M.B. & Prado Lima, C.A.","2145","1995","05","09",NA,"Brasil",NA,NA,"Arbusto ca. de 1,7 m. Brácteas vinho, corola, estames e estigma púrpureos.; Borda de cerrado.","HUFU00057471",NA,NA,"DC.","Minas Gerais","Sacramento","-47.439998626709","-19.8652992248535",NA,NA,"HUFU00057471","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","Nakajima, J.N.","69737","auto",NA,NA,NA,"1998","05",NA,NA,NA,NA,NA,NA
"832","2019-05-06 11:52:51-03","UFU","HUFU","15549","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","4534","1997","08","23",NA,"Brasil",NA,NA,"Subarbusto, ca. 1,5 m. Brácteas esverdeadas, corola e ramos do estilete lilás, anteras púrpuras.; Campo sujo.","HUFU00057475",NA,NA,"DC.","Minas Gerais","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00057475","Parque Nacional da Serra da Canastra, Estrada para Sacramento, próximo a entrada de São João Batista.","Nakajima, J.N.","57119","auto",NA,NA,NA,"1998","07",NA,NA,NA,NA,NA,NA
"833","2019-05-06 11:52:52-03","UFU","HUFU","56459","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","4426","1997","08","19",NA,"Brasil",NA,NA,"Arbusto cerca de 1,6 metros. Bráctes crems. Corola e ramos do estilete liláses. Anteras púrpuras; Campo sujo","HUFU00057477",NA,NA,"DC.","Minas Gerais","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00057477","Parque Nacional da Serra da Canastra, Estrada para São Roque de Minas, 3 Kmda Guarita de Sacramento","Nakajima, J.N.","57119","auto",NA,NA,NA,"1998","07",NA,NA,NA,NA,NA,NA
"834","2019-05-06 11:52:51-03","UFU","HUFU","39002","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Oliveira, G.C.","927","2002","06","30",NA,"Brasil",NA,NA,"Arbuato ca. de 1,20 m. Arroxeadas.; Vereda.","HUFU00044098",NA,NA,"DC.","Minas Gerais","Uberaba","-47.9319000244141","-19.7483005523682",NA,NA,"HUFU00044098","Fazenda Santa Juliana, A 300 metros da BR 050, na altura do km 50.",NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2019-05-06 11:52:51-03","UFU","HUFU","186","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Vieira, R.C.","177","1982","07","20",NA,"Brasil",NA,NA,"Subarbusto, ca. 1,3 m. Inflorescência globosa com flores púrpura. Folhas coriáceas.; Cerrado.","HUFU00044097",NA,NA,"DC.","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00044097","Bairro Jardim Umuarama","Nakajima, J.N.","58223","auto",NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,NA
"836","2020-11-27 11:33:11-03","UFU","HUFU","65521","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Pacheco, R.A.; Marques, D. & Dematteis, M.","873","2012","07","25",NA,"Brasil",NA,NA,"Arbusto cerca de 1 metro Brácteas involucrais castanho-esverdeado, corola e ramos do estilete roxos.; Cerrado","HUFU00044102",NA,NA,"DC.","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00044102","Clube Caça e pesca itororó",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2020-03-16 13:43:56-03","UFU","HUFU",NA,"S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Hemsing, P.K.B.; Dias, A.G. & Paranhos, G.M.","1225","2019","08","29",NA,"Brasil",NA,NA,"Inflorescência lilás.",NA,NA,NA,"DC.","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Projeto Bacia Rio Uberabinha",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
