"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"679","2018-02-27 14:13:07-03","F","FMNH-SEEDPLANTS","V0437252F","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides",NA,NA,NA,"1555","1984","9","7","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0437252F","V0437252F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"680","2018-02-27 14:13:07-03","F","FMNH-SEEDPLANTS","V0437253F","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides",NA,NA,"M. S. Ferrucci & G. V. Somner","1166","1997","7","31","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0437253F","V0437253F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"681","2018-02-27 14:13:07-03","F","FMNH-SEEDPLANTS","V0437254F","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides",NA,NA,"F. Palmieri",NA,"1978","8","7","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0437254F","V0437254F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"682","2018-02-27 14:13:08-03","F","FMNH-SEEDPLANTS","V0437255F","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides",NA,NA,"D. Fernandes & et al.","21","1998","8","19","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0437255F","V0437255F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"683","2019-09-05 16:19:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Iresine","portulacoides","Iresine portulacoides commersonii","Moq.",NA,"P. Commerson",NA,"1767",NA,NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"commersonii",NA,NA,"Type [status unknown]",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"684","2019-09-05 16:19:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Iresine","portulacoides","Iresine portulacoides commersonii","Moq.",NA,"P. Commerson",NA,"1767",NA,NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"commersonii",NA,NA,"Type [status unknown]",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"685","2020-07-23 11:56:36-03","CEPLAC","CEPEC","107598","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides",NA,"M. L. Guedes","D. Rigueira","64550","2003","08","08","Brasil","Bahia","CAIRÚ","Litoral Sul. Garapuá.","-39.035833","-13.4925","39W2'9","13S29'33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003"
"686","2020-07-23 11:56:36-03","CEPLAC","CEPEC","107603","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides",NA,"M. L. Guedes","M. L. Guedes","10640","1967","02","03","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Extremo Sul. Santo André.","-39","-16.233333","39W0'","16S14'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2003"
"687","2020-07-23 11:56:36-03","CEPLAC","CEPEC","124114","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides",NA,"E. P. Queiroz","E. P. Queiroz","2459","2007","09","30","Brasil","Pernambuco","cabo de santo agostinho","Engenho Camaçarí. Praia do Paiva.","-34.954167","-8.28","34W57'15","8S16'48",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2020-07-23 11:56:36-03","CEPLAC","CEPEC","41329","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides",NA,"M. L. Guedes","M. L. Guedes","1032","1986","04","09","Brasil","Bahia","itaparica","Cacha-prego.","-38.6786003112793","-12.8882999420166",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Bredinho-da-praia",NA,NA,NA,NA,NA,NA,"8126","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1986"
"689","2020-07-23 11:56:36-03","CEPLAC","CEPEC","45122","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides",NA,"O. J. Pereira","L. C. Fabris","414","1988","06","17","Brasil","Espírito Santo","guarapari","Lagoa de Carais, Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1988"
"690","2020-07-23 11:56:36-03","CEPLAC","CEPEC","43595","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides",NA,"T. M. Pedersen","G. Hatschbach","46747","1966","10","08","Brasil","Espírito Santo","LINHARES","Povoacao.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1983"
"691","2020-07-23 11:56:36-03","CEPLAC","CEPEC","139089","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides",NA,"L. R. Senna","R. Paixão","295",NA,NA,NA,"Brasil","Rio de Janeiro","ARRAIAL DO CABO",NA,"-42.0278015136719","-22.966100692749",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA,NA,NA,NA
"692","2020-07-23 11:56:36-03","CEPLAC","CEPEC","139464","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides",NA,"J. Fontella","J. Fontella","3023",NA,NA,NA,"Brasil","Rio de Janeiro","saquarema",NA,"-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA,NA,NA
"693","2020-07-23 11:56:36-03","CEPLAC","CEPEC","149725","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides",NA,NA,"Moura, E.O.","738",NA,NA,NA,"Brasil","Rio Grande do Norte","BAÍA FORMOSA",NA,"-35.0078010559082","-6.36944007873535",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"18872","auto",NA,NA,NA,NA,NA,NA,NA,NA
"694","2020-07-23 11:56:36-03","CEPLAC","CEPEC","149505","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides",NA,NA,"Moura, E.O.","689",NA,NA,NA,"Brasil","Rio Grande do Norte","Caiçara do Norte",NA,"-36.0381011962891","-5.06639003753662",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"22385","auto",NA,NA,NA,NA,NA,NA,NA,NA
"695","2020-08-11 15:54:02-03","CEPLAC","CEPEC","8804","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides",NA,"A. Furlan","T. S. dos Santos","2303","1972","06","14","Brasil","Bahia","ITACARÉ","Km 2 ao A Itacare.","-38.9967002868652","-14.2775001525879","0*0'99","99*99'99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,"03/05/1984"
"696","2020-07-23 11:56:40-03","CEPLAC","CEPEC","20941","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides",NA,"A. Furlan","L. A. Mattos-Silva","837","1980","06","16","Brasil","Bahia","PORTO SEGURO","Km 5 Rod. p/ Cabralia, BR-367.","-39.0647010803223","-16.4496994018555","0*0'0","0*0'0",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Capotiragua Pirixi",NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,"03/05/1984"
"697","2019-11-13 16:04:23-03","UNISANTA","HUSC","2051","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Sampaio, P.S.P.","Magenta, M.A.G.; Martins, S.E.","201","1999","08","26","Brasil","São Paulo","Bertioga","Praia Itaguaré","-46.138889","-23.855","-46.138889","-23.855",NA,NA,NA,NA,"erva reptante; restinga, praia",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2019-11-13 16:04:23-03","UNISANTA","HUSC","8267","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Sampaio, P.S.P.","Mirage, A.; Nakasato, M.V.","1","2004","10","17","Brasil","São Paulo","Peruíbe","Praia do Guaraú","-47.237778","-24.508611","-47.237778","-24.508611",NA,NA,NA,NA,"Erva; restinga",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"2004","10",NA,NA,NA,NA,NA
"699","2019-11-13 16:04:23-03","UNISANTA","HUSC","762","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Sampaio, P.S.P.","Souza, V.C.; Gonçalves, G.T.; Silva, S.J.G.","s.n.","1988","07","22","Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Guaraú, praia do guarauzinho, dunas posteriores","-47.237778","-24.508611","-47.237778","-24.508611",NA,NA,NA,NA,"erva com tépalas alvas e estames amarelos; dunas posteriores, restinga",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"2007","03",NA,NA,NA,NA,NA
"700","2019-11-13 16:04:23-03","UNISANTA","HUSC","763","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Sampaio, P.S.P.","Souza, V.C.; Machado, S.B.","s.n.","1985","07","25","Brasil","São Paulo","Cananéia","Ilha do Cardoso, praia do pereirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Erva com estolhos subterrâneos, corola rósea na base e branca na extremidade, estames amarelos, caule vinho.; restinga",NA,NA,NA,"Magnoliophyta",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"701","2019-11-13 16:04:23-03","UNISANTA","HUSC","11792","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","P.S.P Sampaio; G.C. Marins","L.P. Moreira; T.R. Souza","03","2017","03","24","Brasil","São Paulo","Peruíbe","Reserva de Desenvolvimento Sustentável Barra do Una.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"Ramo com 10cm de comprimento. R. da Praia do Una. Nome local: Marcela.; Mata Atlântica. ESTUDO ETNOFARMACOLÓGICO.",NA,NA,NA,"Magnoliophyta",NA,NA,"21922","auto",NA,"2017","04",NA,NA,NA,NA,NA
"702","2020-11-04 17:28:22-03","UEM","HUEM","13000","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","A.St.-Hil.","Janunzzi, AM","Janunzzi, AM","212","2006","11","07","Brasil","Santa Catarina","Florianópolis","Praia","-48.426333","-27.573417","-48.426333","-27.573417",NA,NA,"HUEM000000246","HUEM000000246","Rasteira; caule avermelhado, flores coloração creme; coletada na praia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","11",NA,NA,NA,NA,NA
"703","2019-09-06 20:07:15-03","UEM","HUEM","182","S","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.",NA,"Edna Saramin; Train; Souza; Waldovino","s.n.","1982","11","01","Brasil","Paraná","Pontal do Paraná","Pontal do Sul","-48.362533","-25.578092","-48.362533","-25.578092",NA,NA,"HUEM000000331","HUEM000000331","Flores Brancas, ramos de cor vermelha (encarnado); planta de duna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2019-09-06 20:07:15-03","UEM","HUEM","5117","S","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.",NA,"s.c.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEM000000332","HUEM000000332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2019-09-06 20:07:15-03","UEM","HUEM","738","S","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.",NA,"Édna; Kleber; Yoko; Hussen","s.n.","1983","11","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEM000000330","HUEM000000330","Planta de duna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2021-03-10 11:38:20-03","UNILA","EVB","3976","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Silva, C.B.X.; Silva, P.W.","N.A.Y.","185","1989","09","02","Brasil","Paraná","Itapanema",NA,NA,NA,NA,NA,NA,NA,"EVB003976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2021-02-12 15:01:54-03","UFSCar","SPSC","28","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.","A. Furlan","A. Furlan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983","11","12",NA,NA,NA,NA
"708","2020-11-05 13:53:41-03","UNIRIO","HUNI","3493","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","S.Z. Cordeiro","F.S.P. Silva; C.M.Patreze; O.J.Saggin Jr.","2","2014","05","16","Brasil","Rio de Janeiro","Cabo Frio","Restinga do Peró.","-41.981111","-22.838611","41º58'52''W","22º50'19''S",NA,NA,"HUNI00003493",NA,"Amostragem em transecto. Material testemunho da dissertação de mestrado (PPGBIO-UNIRIO) de F.S.P Silva. Habitat: Restinga Habito: Erva prostrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2020-11-05 13:53:41-03","UNIRIO","HUNI","2012","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","S.Z. Cordeiro","S.Z. Cordeiro; A.C.A. Defaveri; A. Sato","15","2007","06","26","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Natural Municipal de Grumari (PNM Grumari)","-43.5325","-23.049444","43º31'57''W","23º2'58''S",NA,NA,"HUNI00002012",NA,"Habito: Erva rastejante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2020-11-05 13:53:41-03","UNIRIO","HUNI","430","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","C.B. Moreira","C.P. Bove; A. Gil; R. Moura","767","2000","11","09","Brasil","Rio de Janeiro","Cabo Frio","Estrada Cabo Frio-Praia Seca, após Monte.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"HUNI00000430",NA,"Material em meio líquido e herborizado. Flores de cor creme e estames amarelos. Habitat: Canal que atravessa a estrada",NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA
"711","2020-11-05 13:53:41-03","UNIRIO","HUNI","203","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","C.B. Moreira","C.P. Bove; C.B. Moreira","463","1999","10","01","Brasil","Rio de Janeiro","Carapebus","Praia de Carapebus. Na lagoa.","-41.6610984802246","-22.1872005462646",NA,NA,NA,NA,"HUNI00000203",NA,"Material em meio líquido. Flores de cor creme com estames amarelos. Habitat: Beira de lagoa, bem próximo à praia",NA,NA,NA,NA,NA,NA,"13257","auto",NA,NA,NA,NA,NA,NA,NA,NA
"712","2020-11-12 16:58:42-03","UEL","FUEL","31722","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Hatschbach, G","Imaguire, N","14","1966","12","06","Brasil","Paraná","Curitiba","Alto da Rua XV de Novembro","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"25180","auto",NA,"2001",NA,NA,NA,NA,NA,NA
"713","2020-11-12 16:58:42-03","UEL","FUEL","10103","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Silva, SM","Britez, RM","1003","1986","10","19","Brasil","Paraná","Paranaguá","Ilha do Mel, Praia das Conchas","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"24916","auto",NA,"1986",NA,NA,NA,NA,NA,NA
"714","2020-11-12 16:58:42-03","UEL","FUEL","10176","PreservedSpecimen","Plantae","Amaranthaceae","Iresine","portulacoides","Iresine portulacoides","Mogol",NA,"Pires, LA; Carneiro, D","s.n.","1992","12","28","Brasil","Paraná","Pontal do Sul","Dunas litoranea, Praia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2019-11-01 14:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Figueira, M; Schindler, B","Figueira, M; Schindler, B","823","2018","07","23","Brasil","Pernambuco","Fernando de Noronha","próximo ao PE-IO6-K (conglomerado do Inventário Florestal Nacional)","-32.444971","-3.87192","-32.444971","-3.87192",NA,NA,"UB0129384","UB0129384","Herbácea, abundante, prostrada, até 5 cm de alt., estolonífera, hastes avermelhadas, sulcada, sobretudo sobre rochas, formando um manto denso, folhas suculentas, inflorescências cremes, tecas amarelas; Formação litorânea, com predominâ","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"2018","07","23",NA,NA,NA,NA
"716","2019-11-01 14:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Siqueira","Miranda, AM","3181","1999","04","07","Brasil","Pernambuco","Fernando de Noronha","Ilha Rasa","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,NA,NA,"Erva prostrada; caule rosado; folhas crassas; inflorescência alvacenta. Formando populações","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"8269","auto",NA,"2003",NA,NA,NA,NA,NA,NA
"717","2019-11-01 14:51:50-03","UnB","UB","198327","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Carvalho-Silva, M; Câmara, PEAS; Pereira, CG","1947","2013","11","03","Brasil","Pernambuco","Fernando de Noronha","Descida da Trilha do Abreu, após o Mirante","-32.444167","-3.8575","-32.444167","-3.8575","64","64",NA,NA,"Erva prostrada. Brácteas brancas","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2019-11-01 14:51:50-03","UnB","UB","198338","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Carvalho-Silva, M","Carvalho-Silva, M; Câmara, PEAS; Pereira, CG","1958","2013","11","05","Brasil","Pernambuco","Fernando de Noronha","Praia Conceição","-32.418333","-3.842222","-32.418333","-3.842222","23","23",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"2015","05",NA,NA,NA,NA,NA
"719","2019-11-01 14:51:50-03","UnB","UB","198339","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Carvalho-Silva, M","Carvalho-Silva, M; Câmara, PEAS; Pereira, CG","1959","2013","11","05","Brasil","Pernambuco","Fernando de Noronha","Praia Conceição","-32.418333","-3.842222","-32.418333","-3.842222","23","23",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2019-11-01 14:51:50-03","UnB","UB","198342","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Carvalho-Silva, M","Carvalho-Silva, M; Câmara, PEAS; Pereira, CG","1962","2013","11","05","Brasil","Pernambuco","Fernando de Noronha","Buraco da Raquel","-32.418333","-3.842222","-32.418333","-3.842222","23","23",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"2015","04",NA,NA,NA,NA,NA
"721","2019-11-01 14:51:50-03","UnB","UB","198345","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Carvalho-Silva, M","Carvalho-Silva, M; Câmara, PEAS; Pereira, CG","1965","2013","11","06","Brasil","Pernambuco","Fernando de Noronha","Forte São Joaquim do Sueste","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"8269","auto",NA,NA,NA,NA,NA,NA,NA,NA
"722","2019-11-01 14:51:50-03","UnB","UB","198332","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Carvalho-Silva, M","Carvalho-Silva, M; Câmara, PEAS; Pereira, CG","1952","2013","11","05","Brasil","Pernambuco","Fernando de Noronha","Praia do Leão","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"8269","auto",NA,"2015","04",NA,NA,NA,NA,NA
"723","2019-11-01 14:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Ribeiro, ARO","Ribeiro, ARO; Silva, AS; Leal, CCP","436","2017","01","09","Brasil","Rio Grande do Norte","Mossoró","Lago seco na margem do Rio Apodi-Mossoró","-37.3442001342773","-5.1875",NA,NA,NA,NA,NA,NA,"Erva estolonífera; Gleissolo","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"38979","auto",NA,"2017","02","09",NA,NA,NA,NA
"724","2019-11-01 14:51:54-03","UnB","UB","5139","PreservedSpecimen","Plantae","Amaranthaceae","Iresine","portulacoides","Iresine portulacoides","(A.St.-Hil.) Moq.","Incógnito","Gomes Júnior, JC","1185","1960","09","28","Brasil","Rio de Janeiro","Cabo Frio","Praia Brava","-42.033333","-22.916667","-42.033333","-22.916667",NA,NA,NA,NA,"Erva rasteira. Flor róseo-alvacento; .","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2019-11-01 14:51:55-03","UnB","UB","152226","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.","Josafá Carlos","Black, GA; Pires, JM; Lima, D","54-16600","1954","07","06","Brasil","Maranhão",NA,"Perizes",NA,NA,NA,NA,NA,NA,NA,NA,"Reptante, bracteas brancas","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"1980","01","04",NA,NA,NA,NA
"726","2019-11-01 14:51:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.","Siqueira, PL","Krieger, PL","15033","1977","09","03","Brasil","Espírito Santo",NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,"Em grandes formações; Inflorescências brancas, folhas um tanto carnosas; Em praia de mar","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"1982","03","16",NA,NA,NA,NA
