"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","recordNumber","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","imagecode","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","sex"
"1628","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218654F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218654F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218654F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1629","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218655F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0218655F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218655F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1630","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218656F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218656F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218656F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1631","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218657F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218657F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218657F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1632","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218658F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218658F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218658F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1633","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218659F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218659F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218659F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1634","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218660F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218660F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218660F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1635","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218661F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218661F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218661F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1636","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218662F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218662F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218662F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1637","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218663F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0218663F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218663F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1638","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218664F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0218664F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218664F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1639","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218665F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218665F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218665F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1640","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218666F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218666F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218666F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1641","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218667F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218667F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218667F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1642","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218668F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218668F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218668F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1643","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218669F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0218669F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218669F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1644","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218670F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218670F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218670F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1645","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218671F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218671F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218671F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1646","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218672F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218672F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218672F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1647","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218673F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218673F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218673F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1648","2015-03-07 08:24:34-03","F","FMNH-SEEDPLANTS","V0218675F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218675F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218675F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1649","2015-03-07 08:24:34-03","F","FMNH-SEEDPLANTS","V0218676F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218676F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218676F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1650","2015-03-07 08:24:34-03","F","FMNH-SEEDPLANTS","V0218677F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218677F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218677F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1651","2017-04-20 15:41:25-03","F","FMNH-SEEDPLANTS","V0354681F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","1965","11","18","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,"V0354681F","Spermatophyta",NA,"13146",NA,NA,NA,NA,NA,"South America",NA,NA,"V0354681F_01 V0354681F_02",NA,"Dicotyledoneae",NA,NA,NA,"13146",NA
"1652","2015-03-07 08:24:34-03","F","FMNH-SEEDPLANTS","V0218683F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","replicata","Lafoensia replicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0218683F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218683F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1653","2015-03-07 08:24:34-03","F","FMNH-SEEDPLANTS","V0218685F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","replicata","Lafoensia replicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218685F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218685F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1654","2015-03-07 08:24:34-03","F","FMNH-SEEDPLANTS","V0218691F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","replicata","Lafoensia replicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218691F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218691F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1655","2020-04-29 16:30:00-03","UFVJM","HDJF","5468","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Moreira, SN","2015","10",NA,"Moreira, SN; Pereira, E","2015","12","10","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.426902","-18.904729","-43.426902","-18.904729",NA,"HDJF005468","Dicotyledoneae",NA,"2040",NA,"841","841",NA,NA,"Southern America",NA,NA,"HDJF005468_01",NA,NA,NA,NA,NA,NA,NA
"1656","2020-04-29 16:30:00-03","UFVJM","HDJF","4796","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Moreira, SN","2016","05","19","Moreira, SN; Pereira, E","2016","04","11","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.426667","-18.904722","-43.426667","-18.904722",NA,"HDJF004796","Dicotyledoneae",NA,"1965",NA,"855","855",NA,NA,"Southern America",NA,NA,"HDJF004796_01",NA,NA,NA,NA,NA,NA,NA
"1657","2020-04-29 16:30:00-03","UFVJM","HDJF","2949","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Otoni, TJO; Mendes, JPG","2013","07","08","Gregório, LE","2013","05","14","Brasil","Minas Gerais","Diamantina","Estrada para Conselheiro Mata.","-43.844444","-18.299722","-43.844444","-18.299722",NA,"HDJF002949","Dicotyledoneae",NA,"LEG 74",NA,NA,NA,NA,NA,"Southern America",NA,NA,"HDJF002949_01",NA,NA,NA,NA,NA,NA,NA
"1658","2020-04-29 16:30:00-03","UFVJM","HDJF","6413","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Faria, JEQ","2017","04",NA,"Faria, JEQ; Pinheiro, AC","2017","04","05","Brasil","Minas Gerais","Senador Modestino Gonçalves","Fazenda Lambari Dourado, Mineração Minerfal","-43.1425","-18.061944","-43.1425","-18.061944",NA,"HDJF006413","Dicotyledoneae",NA,"7473",NA,"871","871",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659","2020-04-29 16:30:00-03","UFVJM","HDJF","1191","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Otoni, TJO; Oliveira, PA","2013","01","24","Costa, HSC","2010","07","19","Brasil","Minas Gerais","Grão Mogol","Zona Rural, Fazenda Gongo","-42.883333","-16.55","-42.883333","-16.55",NA,"HDJF001191","Dicotyledoneae",NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"HDJF001191_01",NA,NA,NA,NA,NA,NA,NA
"1660","2020-04-29 16:30:00-03","UFVJM","HDJF","1995","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Otoni, TJO","2013","07","16","Otoni, TJO; Santana, BID; Pereira, IM; Machado, ELM","2013","05","16","Brasil","Minas Gerais","Diamantina","Distrito de Mendanha, no Areião, margens do Rio Jequitinhonha, próximo ao Posto Mendanha.","-43.538889","-18.109444","-43.538889","-18.109444",NA,"HDJF001995","Dicotyledoneae",NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"HDJF001995_01",NA,NA,NA,NA,NA,NA,NA
"1661","2020-04-29 16:30:00-03","UFVJM","HDJF","6410","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Faria, JEQ","2017","04",NA,"Faria, JEQ; Pinheiro, AC","2017","04","05","Brasil","Minas Gerais","Senador Modestino Gonçalves","Fazenda Lambari Dourado, Mineração Minerfal","-43.1425","-18.061944","-43.1425","-18.061944",NA,"HDJF006410","Dicotyledoneae",NA,"7470",NA,"871","871",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662","2020-04-29 16:30:00-03","UFVJM","HDJF","1996","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Otoni, TJO","2013","07","16","Otoni, TJO; Santana, BID; Pereira, IM; Machado, ELM","2013","05","16","Brasil","Minas Gerais","Diamantina","Distrito de Mendanha, no Areião, margens do Rio Jequitinhonha, próximo ao Posto Mendanha.","-43.538889","-18.109444","-43.538889","-18.109444",NA,"HDJF001996","Dicotyledoneae",NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"HDJF001996_01",NA,NA,NA,NA,NA,NA,NA
"1663","2020-04-29 16:30:00-03","UFVJM","HDJF","1997","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Otoni, TJO","2013","07","16","Otoni, TJO; Santana, BID; Pereira, IM; Machado, ELM","2013","05","16","Brasil","Minas Gerais","Diamantina","Distrito de Mendanha, no Areião, margens do Rio Jequitinhonha, próximo ao Posto Mendanha.","-43.538889","-18.109444","-43.538889","-18.109444",NA,"HDJF001997","Dicotyledoneae",NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"HDJF001997_01",NA,NA,NA,NA,NA,NA,NA
"1664","2020-04-29 16:30:00-03","UFVJM","HDJF","1572","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Souza, JN",NA,NA,NA,"Zanatta, MRV; Souza, JN","2008","06","14","Brasil","Distrito Federal","Brasília","Reserva da Ecopousada Terraviva","-48.591667","-15.585556","-48.591667","-15.585556",NA,"HDJF001572","Dicotyledoneae",NA,"191",NA,NA,NA,NA,NA,"Southern America",NA,NA,"HDJF001572_01",NA,NA,NA,NA,NA,NA,NA
"1665","2020-04-29 16:30:00-03","UFVJM","HDJF","6059","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Machado, ELM","2018",NA,NA,"Soares, CCC; Barbalho, PPG;","2018","05","17","Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA NE1","-43","-19","-43","-19",NA,"HDJF006059","Dicotyledoneae",NA,"110",NA,"866","866",NA,NA,"Southern America",NA,NA,"HDJF006059_01",NA,NA,NA,NA,NA,NA,NA
"1666","2020-01-27 18:25:03-03","IAC","IAC","4956","S","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora","Pohl","H.F. Leitão Filho","1939","07","25","P.T. Mendes","1939","07","25","Brasil","Minas Gerais","Pirapora","Pirapora","-44.9419","-17.345","-44.9419","-17.3450","Consta do Livro de Registro como localidade de coleta, Pirapora, Bahia.",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667","2019-10-03 14:21:02-03","IAC","IAC","16665","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","s/det.","1954","03","12","s/col.","1954","02","15","Brasil","São Paulo","Campinas","Instituto Agronômico","-47.0608","-22.9056","-47.0608","-22.9056","Material não localizado no acervo. Anotado como com frutos caixa de papelão pequena 37",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668","2019-10-03 14:21:02-03","IAC","IAC","17918","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","D.M. Dedecca","1955","06","01","D.M. Dedecca & Swiercz","1955","05","24","Brasil","São Paulo","Matão","Fazendas Paulistas","-48.3658","-21.6033","-48.3658","-21.6033","Nome vulgar: dedaleiro",NA,NA,NA,"541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669","2019-01-25 15:35:15-02","IAC","IAC","19928","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","H.F. Leitão Filho","1968","05","17","H.F. Leitão Filho","1968","04","20","Brasil","São Paulo","São Paulo","Usada na Arborização Urbana","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,"388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670","2019-10-03 14:21:02-03","IAC","IAC","19940","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","H.F. Leitão Filho","1968","05","28","H.F. Leitão Filho","1968","05","28",NA,NA,NA,NA,NA,NA,NA,NA,"Não localizado no acervo! Informatização à partir do Livro de Registro nº 20",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671","2019-10-03 14:21:02-03","IAC","IAC","30134","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","L.C. Bernacci","1995","03","15","L.C. Bernacci; P.R.P. Andrade; R. Belinelo & O. Camargo","1995","03","15","Brasil","São Paulo","Monte Alegre do Sul","Estação Experimental do IAC","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,"1269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672","2019-10-03 14:21:02-03","IAC","IAC","38760","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.ST.-Hil.","R.B. Torres","2002","12","23","R.B. Torres et al.","1999","11","23","Brasil","Minas Gerais","Camanducaia","Mata dos Mota","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,"945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673","2019-10-03 14:21:02-03","IAC","IAC","39083","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.ST.-Hil.","R.B. Torres","2002","12","28","R.B. Torres; J.R. Stehmann; R.C. Mota & A. Butta","2000","02","28","Brasil","Minas Gerais","Camanducaia","Mata Montana, Fazenda do Odair","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,"1067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674","2019-10-03 14:21:02-03","IAC","IAC","39391","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","J.Y. Tamashiro","2004","04","15","J.E.A. Bertoni & A. Geremias","1999","12","06","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Terra Roxa Encaroçada, Linha 8 planta 14","-47.086761","-22.863721","-47.086761","-22.863721","Macaé (RJ)",NA,NA,NA,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675","2019-10-03 14:21:02-03","IAC","IAC","40189","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","R.B. Torres","2000","12","21","R.B. Torres; J.B. Paula & C.A. Pereira","2000","12","21","Brasil","Minas Gerais","Camanducaia","Mata do Cascalho","-46.1447","-22.7553","-46.1447","-22.7553","UTM(23)= 388115 E, 7479957 N, 1360 m.s.m.",NA,NA,NA,"1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676","2019-01-25 15:35:15-02","IAC","IAC","40970","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","L.C. Bernacci et al.","2000","11","09","L.C. Bernacci; G.A.D.C. Franco; E. Furlan & G.F. Árbocz","2000","11","09","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Mioko","-47.062946","-23.725098","-47.062946","-23.725098",NA,NA,NA,NA,"2951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677","2019-10-03 14:21:02-03","IAC","IAC","4599","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Gehrt","1942","08","24","J. Kiehl","1939","06","28","Brasil","São Paulo",NA,"Cascata",NA,NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678","2019-01-25 15:35:15-02","IAC","IAC","4641","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Gehrt","1942","08","24","O.T. Mendes","1938","11","07","Brasil","São Paulo","Pindorama","Mato de Joaquim Leonel","-48.9072","-21.1858","-48.9072","-21.1858","dedal, Mangaba brava, Mangabeira brava (Em goias, pacari, pacuri)",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679","2019-01-25 15:42:03-02","IAC","IAC","47898","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","L.C. Bernacci & O. Kotchetkoff-Henriques","2001","07","18","O. Kotchetkoff-Henriques & M. Oliveira (2)","2001","07","18","Brasil","São Paulo","Ribeirão Preto","Margem ribeirão da Onça","-47.966592","-21.32433","-47.966592","-21.324330","UTM W0192242 - S7639028 zona 23.",NA,NA,NA,"579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680","2019-01-25 15:42:03-02","IAC","IAC","51254","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","R.B. Torres","1988","06","30","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1986","10","30","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,NA,NA,"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","2019-01-25 15:42:03-02","IAC","IAC","51255","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","R.B. Torres","1988","06","10","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1986","11","10","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,NA,NA,"81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
