"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"392","2021-03-04 15:45:30-03","IF","SPSF","14826","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","O.T. Aguiar","2014","08","25","A.C.Dias","131","1992","02","10","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: Arvoreta.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"393","2021-03-04 15:45:30-03","IF","SPSF","37265","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","O.T.Aguiar","2017","04","05","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & K. Pisciota & C.O.da Silva & N.O.da Silva","6213","2006","09","04","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"133","133","COLETA: XLS: SPSFNovo; arvoreta, 4m alt, frutos vermelhos; GEOGRAFIA: Trilha da Figueira 0&nf;UTM: X=203280 Y=7321183 ZONA=23J;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"394","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia oblongata","O.Berg",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"in nemoribus",NA,NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"oblongata",NA
"395","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia opaca","O.Berg",NA,NA,NA,NA,"Gardner, G","422",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"In prov. Rio de Janeiro nemoribus primaevis",NA,NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"opaca",NA
"396","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia ovalis","O.Berg",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"in nemoribus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"ovalis",NA
"397","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia oblongata","O.Berg",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"in nemoribus",NA,NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"oblongata",NA
"398","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia opaca","O.Berg",NA,NA,NA,NA,"Gardner, G","422",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"In prov. Rio de Janeiro nemoribus primaevis",NA,NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"opaca",NA
"399","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia ovalis","O.Berg",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"in nemoribus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"ovalis",NA
"400","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Gomidesia","riedeliana","Gomidesia riedeliana","O.Berg",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad ripas rivulorum in montibus Serra d'Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-02-08 12:44:00-03","UFRGS","ICN","066139","S","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) O. Berg.","Hatschbach, G","1983","06",NA,"Hatschbach, G","46286","1983","05","10","Brasil","SP",NA,"Rodovia para Sete Barras",NA,NA,NA,NA,"7","7","Arbusto de 3 m de altura; futo nigrescente.; Mata pluvial encosta de morro",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-02-08 12:44:00-03","UFRGS","ICN","090132","S","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) O. Berg.","Sobral, M","1991",NA,NA,"Silva, JM","811","1990","03","07","Brasil","PR","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto de 3 m de altura; flores alvescentes.; Mata pluvial da planície litorânea",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"403","2021-02-08 12:44:00-03","UFRGS","ICN","084582","S","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) O. Berg.","Sobral, M","1989",NA,NA,"Falkenberg, DB","4830","1989","08","15","Brasil","SC","Blumenau","Fazenda Faxinal (Empresa Florestal RH), via Lajeado Alto (Guabiruba)","-49.0661010742188","-26.9193992614746",NA,NA,"80","80","Arbusto de 5 m de altura; fruto imaturo verde.; Interior de mata atlântica primária",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"404","2021-02-08 12:44:00-03","UFRGS","ICN","001918","S","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) O. Berg.","Legrand, CD","1958",NA,NA,"Reitz; Klein.","s.n.","1958","01","21","Brasil","SC","São Francisco do Sul","Garuva- Mina Velha","-48.6380996704102","-26.2432994842529",NA,NA,"1","1","Arvoreta de 4 m de altura; flor branca; lenho na xiloteca.; Mata",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"405","2021-02-08 12:44:00-03","UFRGS","ICN","086021","S","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) O. Berg.","Sobral, M","1986","06",NA,"Hatschbach, G","18611","1968","02","14","Brasil","PR","Paranaguá","Picadão Cambará-Col./ Limeira","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto de 3 m de altura; flor alva.; Mata pluvial, margens de rio",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"406","2021-02-08 12:44:00-03","UFRGS","ICN","043780","S","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) O. Berg.","Mattos, J","1983",NA,NA,"Waechter, JL","1094","1978","12","20","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Pequena árvore com cerca de 3 m de altura; flores (pétalas e estames) brancos.; Interior de mato",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"407","2021-02-08 12:44:06-03","UFRGS","ICN","174472","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Molz, M",NA,NA,NA,"Molz, M","s.n.","2012","07","10","Brasil","RS","Morrinhos do Sul","Pixirica. Coord: 604514/6755981","-49.923611","-29.320833","-49.923611","-29.320833","17","17","Arvoreta, 6m altura, frutos negros, ritidoma rugoso.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-02-08 12:44:06-03","UFRGS","ICN","177681","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Molz, M",NA,NA,NA,"Molz, M","s.n.","2014","05","24","Brasil","RS","Morrinhos do Sul","na beira do rio dos Negros","-49.973333","-29.379167","-49.973333","-29.379167","99","99","Datum WGS 84; arvoreta com 5 m de altura, frutos imaturos; na beira do rio",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-02-08 12:44:06-03","UFRGS","ICN","182487","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Grings, M",NA,NA,NA,"Seger, GDS; Grings, M; Bergamin, RS","1091","2009","07","10","Brasil","RS","Morrinhos do Sul","Pixirica","-49.924167","-29.32","-49.924167","-29.32","19","19","Árvore ca. de 7m; CAP >18cm frutos maturando de amarelo até vermelhos; Interior de mata de planície",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-02-08 12:44:06-03","UFRGS","ICN","191133","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Verdi, M",NA,NA,NA,"Mancino, LC","s.n.","2010","09","30","Brasil","RS","Morrinhos do Sul","Pixirica","-49.930278","-29.316944","-49.930278","-29.316944",NA,NA,"mata arenosa de baixada",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-02-08 12:44:06-03","UFRGS","ICN","171202","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner",NA,NA,NA,NA,"Molz, M","s.n.","2011","12","29","Brasil","RS","Morrinhos do Sul","Pixirica","-49.934700012207","-29.3649997711182",NA,NA,"700","700","Árvore com 5m, flores alvas, ritidoma rugoso",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA
"412","2021-02-08 12:44:06-03","UFRGS","ICN","124696","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner",NA,NA,NA,NA,"Sobral, M; Sevegnani, L","9527",NA,NA,NA,"Brasil","SC","Blumenau","Morro Santo Antônio","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"Arvoreta 6m; em beira de mata nebular; flores em botão; casca rugosa.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"413","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75207","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Molz, M.","2017","10","19","Hatschbach, G.","46066","1983","01",NA,"Brasil","Paraná","São José dos Pinhais","Rio Arraia","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Arvoreta 3 m, flor alvo, mata pluvial sombria.","HAS0075207",NA,"Magnoliophyta",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"414","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","96061","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Piovesani, W. S.",NA,NA,NA,"Piovesani, W. S.","101","2019","05",NA,"Brasil","Rio Grande do Sul","Morrinhos do Sul","Perdida","-49.973917","-29.37825","-49,973917","-29,378250",NA,NA,"Árvore de porte médio com frutos tornando-se maduros, pericarpo bastante rígido; beira de córrego, interior de FOD.","HAS0096061",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75216","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Molz, M.","2017","10","19","Waechter, J.L.","1094","1978","12",NA,"Brasil","Rio Grande do Sul","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Pequena árvore em interior de mato com cerca de 3 metros de altura; flores (pétalas e estames) brancas.","HAS0075216",NA,"Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"416","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75215","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Molz, M.","2017","10","19","Mattos, J.","7125","1959","12",NA,"Brasil","Santa Catarina","Braço do Norte","Rio do Meio","-49.165599822998","-28.2749996185303",NA,NA,NA,NA,"Árvore de 6 mestros.","HAS0075215",NA,"Magnoliophyta",NA,NA,NA,NA,"16066","auto",NA,NA,NA,NA,NA,NA
"417","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75213","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Molz, M.","2017","10","19","Mattos, J.","7086","1959","12",NA,"Brasil","Santa Catarina","Braço do Norte","Rio do Meio","-49.165599822998","-28.2749996185303",NA,NA,NA,NA,"80 cm. Na margem do rio. Sem flores. Pouco frequente.","HAS0075213",NA,"Magnoliophyta",NA,NA,NA,NA,"16066","auto",NA,NA,NA,NA,NA,NA
"418","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75211","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Molz, M.","2017","10","19","Reitz, R.","3121","1956","04",NA,"Brasil","Santa Catarina","Ibirama","Hôrto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300","300","Mata. Arbusto, altura 3 metros. Fruto verde e roxo.","HAS0075211",NA,"Magnoliophyta",NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"419","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75217","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Molz, M.","2017","10","19","Klein, R.","2018","1956","05",NA,"Brasil","Santa Catarina","Ibirama","Ribeirão do Areado","-49.5177993774414","-27.0569000244141",NA,NA,"100","100","Mata. Arbusto, altura 3 metros. Fruto verde e vermelho.","HAS0075217",NA,"Magnoliophyta",NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"420","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75214","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Molz, M.","2017","10","19","Mattos, J.","24058","1960","08",NA,"Brasil","Santa Catarina","Itajaí","P. da cidade","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"No morro entre a praia e a cidade. Numa capoeira.","HAS0075214",NA,"Magnoliophyta",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"421","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75209","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Molz, M.","2017","10","19","Mattos, J.","7056","1960","01",NA,"Brasil","Santa Catarina","São Joaquim","Morro da Igreja","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"HAS0075209",NA,"Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"422","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75210","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Molz, M.","2017","10","19","Reitz, R.","6325","1958","01",NA,"Brasil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750","750","Mata. Arvoreta, altura 5 metros. Flor branca.","HAS0075210",NA,"Magnoliophyta",NA,NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA,NA
"423","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75212","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Molz, M.","2017","10","19","Mattos, J.","24059","1960","08",NA,"Brasil","São Paulo","Mogi das Cruzes","A 2 Km de Mogi das Cruzes. Mata secundária densa.","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"2,5 m. Casca fina, marrom. Estéril.","HAS0075212",NA,"Magnoliophyta",NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"424","2021-02-11 09:24:58-03","IBt","SP","338482","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner",NA,NA,NA,NA,"Hashimoto, G","16936",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-11-21 10:11:59-03","IBt","SP","306889","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Mamede, MCH","2010","10",NA,"Rodrigues, RR; et al.","33433","1995","02","14","Brasil","São Paulo","Jacupiranga","Parque Estadual de Jacupiranga, Núcleo Cedro","-48.414722","-24.962222","-48.414722","-24.962222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-11-21 10:11:59-03","IBt","SP","288171","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Mamede, MCH","2010","10",NA,"Garcia, RJF; Ferreira, GMP; Neves, LF; Silva, DCG","544","1995","02","14","Brasil","São Paulo","São Paulo","Parelheiros, sítio à esquerda na Estrada Engº Marsilac, sentido Engº Marsilac. Borda da mata à direita da casa do sítio","-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-11-21 10:11:59-03","IBt","SP","288172","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Mamede, MCH","2010","10",NA,"Godoy, SAP; Pereira, DL; Hoch, AM","378","1995","02","14","Brasil","São Paulo","São Paulo","Parelheiros, sítio a esquerda na Estrada Eng° Marsilac, sentido Eng° Marsilac, borda da mata à esquerda da casa do Sítio","-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-12-03 09:40:45-03","IBt","SP","306797","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Mamede, MCH","2010","10",NA,"Souza, VC; Capellari Jr, L; Miyagi, PH; Ivanauskas, NM; Pereira, VF; Moncaio, E","5892","1994","04","22","Brasil","São Paulo","Iporanga","Ca. 18km da cidade, em direção a Apiaí","-48.635","-24.578056","-48.635","-24.578056","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-11-21 10:11:59-03","IBt","SP","306801","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Mamede, MCH","2010","10",NA,"Ferreira, GMP; Garcia, RJF; Pimentel, CMA","88","1996","05","02","Brasil","São Paulo","São Paulo","APA do Iguatemi (Reserva da Fazenda do Carmo). Distrito Cidade Tirandentes","-46.420833","-23.581389","-46.420833","-23.581389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-11-21 10:11:59-03","IBt","SP","306888","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Mamede, MCH","2010","10",NA,"Leitão Filho, HF; Rodrigues, RR; Rozza, A; Sposito, T; Santos, K; Vieira, AP","33520","1995","02","14","Brasil","São Paulo","Barra do Turvo","Parque Estadual de Jacupiranga, Núcleo Cedro","-48.414722","-24.962222","-48.414722","-24.962222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-21 10:11:59-03","IBt","SP","138152","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Mamede, MCH","2010","10",NA,"Hatschbach, G","19252","1968","05","28","Brasil","Paraná","Paranaguá","Rio Cambará.","-48.5092010498047","-25.5200004577637",NA,NA,"50","50",NA,"SP029589","SP029589",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"432","2019-11-21 10:11:59-03","IBt","SP","337916","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Mamede, MCH","2010","10",NA,"Silva, JM; Grant, JR; Barbosa, E","2963","1999","05","06","Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"SP029588","SP029588",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"433","2019-11-21 10:11:59-03","IBt","SP","249938","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Mamede, MCH","2010","10",NA,"Silva, JM; Poliquesi, CB","626","1989","06","30","Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"850","850",NA,"SP029587","SP029587",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"434","2019-11-21 10:11:59-03","IBt","SP","202345","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Mamede, MCH","2010","10",NA,"Cerati, TM; Kirizawa, M","182","1985","04","17","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"435","2019-11-21 10:11:59-03","IBt","SP","348044","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner",NA,NA,NA,NA,"Bernacci, LC; et al.","3003","2001","01","09","Brasil","São Paulo","Cotia","Caucaia do Alto","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA,NA
"436","2019-11-21 10:11:59-03","IBt","SP","345734","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Mamede, MCH","2010","10",NA,"Godoy, JRL","157","1999","10","12","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira, Bairro da Serra, terreno do Alemão","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"437","2019-11-21 10:11:59-03","IBt","SP","405962","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Aguiar, OT","2011","06","06","Simão Bianchini, R; Esteves, GL; Shirasuna, RT; Maya-Lastra, CA","1687","2008","05","20","Brasil","São Paulo","Mauá","Lote 1 Rodoanel Mário Covas, Trecho Sul","-46.4599990844727","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8925","auto",NA,NA,NA,NA,NA,NA
"438","2019-11-21 10:11:59-03","IBt","SP","357235","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Sobral, M","2004",NA,NA,"Nicolau, SA; Braz, JD","3006","2001","05","17","Brasil","São Paulo","Mogi das Cruzes","Biritiba Mirim, Bacia do rio Biritiba Mirim, estrada Sertãozinho-Shibata, margens do rio Biritiba Mirim","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"439","2019-11-21 10:11:59-03","IBt","SP","357252","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Sobral, M","2004",NA,NA,"Nicolau, SA; Braz, JD","3024","2001","05","18","Brasil","São Paulo","Mogi das Cruzes","Biritiba Mirim, Bacia do rio Biritiba Mirim, estrada Sertãozinho-Shibata, margens do rio Biritiba Mirim","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"440","2019-11-21 10:11:59-03","IBt","SP","357254","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Sobral, M","2004",NA,NA,"Nicolau, SA; Braz, JD","3022","2001","05","18","Brasil","São Paulo","Mogi das Cruzes","Biritiba Mirim, Bacia do rio Biritiba Mirim, estrada Sertãozinho-Shibata, margens do rio Biritiba Mirim","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"441","2019-11-21 10:11:59-03","IBt","SP","340742","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner",NA,NA,NA,NA,"Nicolau, SA; Espírito Santo, CE; Moraes, AL; Dias, JWD","1437","1997","02","10","Brasil","São Paulo","Mogi das Cruzes","Mata às margens do Rio Tietê","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
