"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"340","2008-05-27 22:02:00-03","MO","MOBOT","1268962","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 48929","1985","2","27","Brazil","Paraná",NA,"Col. Santos Andrade (mun. S. José dos Pinhais)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2013-01-28 05:13:00-02","MO","MOBOT","2193965","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Johnson, A. E.",NA,NA,NA,"Andres E. Johnson","Johnson 1083","2003","10","12","Argentina","Misiones","General Manuel Belgrano","RVS Urugua-í, camino de acceso","-54.11666","-25.96666",NA,NA,NA,NA,NA,NA,NA,"South America","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2016-11-15 05:15:00-02","MO","MOBOT","2193989","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Rivera, G. L.",NA,NA,NA,"Antonio C. Krapovickas","Krapovickas 18612","1972","9","14","Argentina","Misiones","Cainguás","Aristóbulo del Valle","-54.9","-27.13333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2018-05-17 05:28:00-03","MO","MOBOT","2247318","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Arbo, M. M., XII-",NA,NA,NA,"María E. Múlgura|F. Biganzoli|Paola Peralta|M.A. Romero","Múlgura 2274","2000","9","23","Argentina","Misiones","Oberá","Camino a Campo Ramón.","-55.05083","-27.45194",NA,NA,NA,NA,NA,NA,NA,"South America","330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2014-07-13 20:42:00-03","MO","MOBOT","1048467","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"C.W.H. Mosen","Mosén 9533","1875","8","20","Brazil","Minas Gerais",NA,"Caldas.","-46.38333","-21.93333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-03-29 10:41:16-03","UFSM","HDCF","188","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Büneker, H. M.","2013","11","05","Marchiori, J. N. C.",NA,"1979","08","15","Brasil","Paraná","Curitiba","Curitiba (cidade)","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"346","2019-03-29 10:41:16-03","UFSM","HDCF","60","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Marchiori, J. N. C.; Longhi, S.","1981","01","18","Marchiori, J. N. C.; Longhi, S. J.",NA,"1981","01","18","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,"Floresta de Araucária. Madeira coletada",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2018-09-12 14:48:03-03","UNIOESTE","UNOP","3732","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Caxambu, M.G.","2016","09","02","Caxambu, M.G.; Siqueira, E.L.; Moraes, A.D.; Siqueira, E.L.; Moraes, A.D.","7470","2016","08","25","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, cercarias da BR-277.","-53.679306","-25.0745","-53.679306","-25.0745",NA,NA,"Árvore ca. 8m, heliófita, desprovida de folhas. flores amarelas. Orla de floresta. Ocasional. - Relevo: suave-ondulado - vegetação: Floresta Estacional Semidecidual Submontana.",NA,NA,NA,"731","731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2015-10-22 10:02:37-02","UNIOESTE","UNOP","8063","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Andrade, A.R.; Vieira, G.M.; Sobjak, T.M.","2012","08",NA,"Temponi, L.G.; Andrade, A.R.; Vieira, G.M.; Sobjak, T.M.; Andrade, A.R.; Vieira, G.M.; Sobjak, T.M.","1116","2012","08","03","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea cerca de 10m. Folhas fortemente discolores. Cálice com tricomas castanhos, corola amarela.",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"349","2018-12-03 15:35:23-02","UNIOESTE","UNOP","9406","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Hentz Junior, E.J.","2018","09","14","Hentz Junior, E.J.; Rauber, C.R.; Conceição, L.H.S.M.;; Rauber, C.R.; Conceição, L.H.S.M.;","38","2018","09","14","Brasil","Paraná","Foz do Iguaçu","Esquerda da entrada do Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Árvore, aproximadamente 8 m. Folhas cartáceas, fortemente discolores. Flores amarelas.",NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA
"350","2018-09-12 14:48:03-03","UNIOESTE","UNOP","6537","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Gris, D.; Marcon, T.R.","2011","06","07","Snak, C.; Temponi, L.G.; Biavati, N.I.; Cândido Jr. J.F.; Temponi, L.G.; Biavati, N.I.; Cândido Jr. J.F.","3","2007","09","29","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,"Árvore ca. 10 m alt. Lâmina fortemente discolor, esbranquiçado na face abaxial, com tricomas amarronzados, cartácea. Cálice amarronzado, corola amarela com estrias marrom internamente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2015-10-22 10:02:37-02","UNIOESTE","UNOP","1879","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Borges, J.P.","2013","08","29","Borges, J.P.","200","2013","08","29","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Flores amarelas. Área 1, 89º indivíduo.",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"352","2020-08-31 08:58:56-03","INPA","INPA","147902","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Hatschbach, GG","48929","1985","02","27","Brasil","Paraná","San José dos Pinhaes","Col. Santos Andrade. Mata pluvial.",NA,NA,NA,NA,"INPA0147902","INPA0147902 INPA0147902_e",NA,"Dicotyledon Asterids","Lamiales","Southern America","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-01-09 21:48:22-03","UNICENTRO","HUCO","6537","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Seidel, C A Q","2014",NA,NA,"Seidel, C A Q","s.n.","2014","11","26","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Trabalho de sementes; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA
"354","2021-01-09 21:48:22-03","UNICENTRO","HUCO","4257","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Saueressig, D.","2002","08","29","Saueressig, D.","144","2002","08","29","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,"HUCO004257",NA,"Inventário, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA
"355","2021-01-09 21:48:22-03","UNICENTRO","HUCO","1293","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Diogo; Flávio; Flávio","404","2003","05","05","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001293",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"356","2021-01-09 21:48:22-03","UNICENTRO","HUCO","1025","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Medeiros, R.P.","2009","07","17","Fink, A.L.; Julkowski, E.; Julkowski, E.","s.n.","2009","07",NA,"Brasil","Paraná","Irati","Bairro Alto da Glória","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001025",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"357","2021-01-09 21:48:22-03","UNICENTRO","HUCO","0078","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Silva, S.M.",NA,NA,NA,"Souza, M.K.F.","s.n.","2000","01","19","Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,"HUCO000078",NA,"Árvore com 12 metros; Vegetação Floresta Ombrófila Mista, Ambiente de várzea; HABITAT: Vegetação Floresta Ombrófila Mista, Ambiente de várzea; DESC: Árvore com 12 metros",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"358","2021-01-09 21:48:22-03","UNICENTRO","HUCO","6544","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Seidel, C A Q","2014",NA,NA,"Seidel, C A Q","s.n.","2014","11","26","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Trabalho de sementes; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA
"359","2021-01-09 21:48:22-03","UNICENTRO","HUCO","6545","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Seidel, C A Q","2014",NA,NA,"Seidel, C A Q","s.n.","2014","11","26","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Trabalho de sementes; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA
"360","2021-01-09 21:48:22-03","UNICENTRO","HUCO","4726","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","359","2009","04","14","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,"HUCO004726",NA,"Bloco 1, Parcela 3, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA
"361","2021-01-09 21:48:22-03","UNICENTRO","HUCO","2708","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Byczkovski, F.A.","s.n.","2010","11","23","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"HUCO002708",NA,"LS10-014; Altura 3 m; DESC: Altura 3 m",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"362","2021-01-09 21:48:22-03","UNICENTRO","HUCO","1323","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Diogo",NA,NA,NA,"Diogo; Flávio; Flávio","s.n.","2003","05","05","Brasil","Paraná","Irati","Unicentro","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001323",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"363","2021-01-09 21:48:22-03","UNICENTRO","HUCO","3039","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Grespan, T.","s.n.","2010","12","10","Brasil","Paraná","Teixeira Soares",NA,"-50.4606018066406","-25.3682994842529",NA,NA,"HUCO003039",NA,"Parcela 17",NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA
"364","2021-01-09 21:48:22-03","UNICENTRO","HUCO","2960","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Grespan, T.","s.n.","2010","11","28","Brasil","Paraná","Teixeira Soares",NA,"-50.4606018066406","-25.3682994842529",NA,NA,"HUCO002960",NA,"Parcela 2",NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA
"365","2021-01-09 21:48:22-03","UNICENTRO","HUCO","5221","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Cordeiro","2008",NA,NA,"Bez- Batti, E.C.","015","2008","09","02","Brasil","Paraná","Pinhais",NA,"-49.1925010681152","-25.4447002410889",NA,NA,NA,NA,"Iraí 440; Arbórea; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"10418","auto",NA,NA,NA,NA,NA,NA,NA
"366","2021-01-09 21:48:22-03","UNICENTRO","HUCO","0707","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Medeiros, R.",NA,NA,NA,"Inoue, M.T.; et al.; et al.","40","2003","04","13","Brasil","Paraná","Castro","Hotel 100 árvores","-50.0119018554688","-24.7910995483398",NA,NA,"HUCO000707",NA,NA,NA,NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA
"367","2021-01-09 21:48:22-03","UNICENTRO","HUCO","0670","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Medeiros, R.",NA,NA,NA,"Inoue, M.T.; et al.; et al.","40","2003","04","13","Brasil","Paraná","Castro","Hotel 100 árvores","-50.0119018554688","-24.7910995483398",NA,NA,"HUCO000670",NA,NA,NA,NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA
"368","2021-01-09 21:48:22-03","UNICENTRO","HUCO","0265","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Nascimento, J.C.F.","s.n.","2003","10","23","Brasil","Paraná","Irati","Bosque São Francisco","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO000265",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"369","2021-01-09 21:48:22-03","UNICENTRO","HUCO","0328","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Edimilson; et al.; et al.","s.n.","2001","05","07","Brasil","Paraná","Irati","Riozinho","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO000328",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"370","2021-01-09 21:48:22-03","UNICENTRO","HUCO","3646","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Goslar, C.","s.n.","2011","10","10","Brasil","Paraná","Lapa",NA,"-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"371","2021-03-04 11:04:36-03","UFRB","HURB","12080","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Vazata & Hugen","2014","11",NA,"Vazata, M.; Hugen, L.E.","11","2014","11","15","Brasil","Santa Catarina","São Joaquim","Epagri, R. João Fermino Nunes, 102; Jardim Caiçara, CEP 88600-000","-49.946208","-28.289208","49º56'46,35W","28º17'21,15S","HURB000012080",NA,"<ll>dwc_commonname:</ll> Ipê amarelo",NA,NA,NA,"1363","1363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-06-15 15:29:13-03","UNESP-RC","HRCB","31701","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Pizzaia, L.N.",NA,NA,NA,"Chagas, F.","1431","1991","10","03","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 25m altura; botões florais amarronzados, flores amarelas, frutos marrons, escasso na área.",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"373","2017-11-24 14:10:14-02","UFLA","ESAL","15146","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Fontes, MAL","133",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Nacional do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"árvore; 3,0; ;; floresta",NA,NA,NA,"1","1",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"374","2018-10-09 16:31:05-03","UFLA","ESAL","19516","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Ary Teixeira de Oliveira-Filho",NA,NA,NA,"Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2017-11-24 14:10:14-02","UFLA","ESAL","16234","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Oliveira Filho, AT; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Chapada das Perdizes","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"árvore; 15.00m; ;; floresta",NA,NA,NA,"1","1",NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA
"376","2017-11-24 14:10:14-02","UFLA","ESAL","22082","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Inconfidentes",NA,"-46.3278007507324","-22.3169002532959",NA,NA,NA,NA,"árvore; 15, m; ;",NA,NA,NA,"1","1",NA,"13133","auto",NA,NA,NA,NA,NA,NA,NA
"377","2017-11-24 14:10:14-02","UFLA","ESAL","20644","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","R.M.Santos; E. Van den Berg",NA,NA,NA,"Silva, AC; Van den Berg, E","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"árvore; 14, m; ;; floresta",NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"378","2017-11-24 14:10:14-02","UFLA","ESAL","13234","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Tiradentes",NA,"-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"árvore; 6.0; ;; floresta",NA,NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA
"379","2019-11-07 11:44:01-03","FUVATES","HVAT","762","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","T. Klein","2001","06","20","T. Klein","s.n.","2001","05","29","Brasil","Rio Grande do Sul","Lajeado","Campus Univates.","-51.961389","-29.466944","-51º57'41''W","-29º28'1''S","HVAT00000762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-06-10 10:10:24-03","FZB-BH","BHZB","12063","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus",NA,NA,NA,NA,NA,"Santos, S.A.",NA,"2017","10","27","Brasil","MG","Belo Horizonte","Bairro São Luis , próximo ao Estádio Minerão","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"cultivado ( Arborização Pública) Folhas discolores. Carpoteca no.1500. <ll>dwc_commonname:</ll> Ipê da Serra, Ipê dourado",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"381","2021-02-04 10:26:39-03","UFRPE","HST","9420","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","F.S.Espirito-Santo","2011","04","27","J.Y.Tamashiro","191","1980","09","03","Brasil","Minas Gerais","Poço de Caldas",NA,NA,NA,NA,NA,"HST009420",NA,"Árvore de 7 m; flores amarelas com estrias marrons na parte interna da corola. Frutos imaturos. Nativo em mata de encosta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2014-07-30 10:40:48-03","CITSF","HXBH","012171","S","Plantae","Bignoniaceae","Tabebuia","alba (chan.) sanwith","Tabebuia alba (chan.) sanwith",NA,"L.G. Lohmann","1996","03","01","Teixeira, M.C.B. et alli",NA,"1995","08","17","Brasil","MG","Ouro Preto","Estaçao Ecológica de Tripuí","-43.5081","-20.2875",NA,NA,NA,NA,"Folha pilosa, flor amarela.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"383","2015-08-20 11:24:12-03","CPQBA","CPMA","162","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"glyn",NA,"1991","12","10","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545","47º 38' 57","22º 43' 31",NA,NA,"quadra A coleção antiga","Magnoliophyta","Lamiales",NA,NA,NA,NA,"44778","auto","Equisetopsida",NA,NA,NA,"CPQBA 1145",NA,NA
"384","2020-09-12 05:00:02-03","US","US","2403307","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"-- Reitz & Klein, --","7520","1958","10","25","Brazil","Santa Catarina",NA,"Lauro Müller.",NA,NA,NA,NA,"US03207543","US03207543_01",NA,NA,"Lamiales","South America","300",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"385","2020-09-12 05:00:02-03","US","US","2624113","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"-- Regnell","III 53",NA,NA,NA,"Brazil","Minas Gerais",NA,"Minas, Caldas.",NA,NA,NA,NA,"US03207522","US03207522_01",NA,NA,"Lamiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"386","2020-09-12 05:00:02-03","US","US","2573779","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"L. Smith & R. Reitz","12477","1964","10","13","Brazil","Santa Catarina",NA,"Mun. Ponte Serrada: upland forest, on road to Fachinal dos Gruedes.","-52.08","-26.87",NA,NA,"US03207539","US03207539_01",NA,NA,"Lamiales","South America","700","900",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"387","2020-09-12 05:00:02-03","US","US","1280811","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"P. K. Dusén","8932","1909","7","11","Brazil","Paraná",NA,"Desvio Ypiranga.",NA,NA,NA,NA,"US03207528","US03207528_01",NA,NA,"Lamiales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"388","2020-09-12 05:00:02-03","US","US","1543184","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Domingos Lemos","23560","1928","9","29","Brazil","São Paulo",NA,"Alto da Serra, S. Paulo.",NA,NA,NA,NA,"US03207521","US03207521_01",NA,NA,"Lamiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"389","2020-09-12 05:00:02-03","US","US","1985206","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"G. Hatschbach","983","1947","10","3","Brazil","Paraná",NA,"Mun. Curitiba.",NA,NA,NA,NA,"US03207527","US03207527_01",NA,NA,"Lamiales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"390","2020-09-12 05:00:02-03","US","US","2269279","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"L. Smith & R. Reitz","9097","1956","12","23","Brazil","Santa Catarina",NA,"17 km. from C. Mun. Caçador: pinheiral, west of Caçador on the road to Taquara Verde (25 km).",NA,NA,NA,NA,"US03207535","US03207535_01",NA,NA,"Lamiales","South America","900","1000",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"391","2020-09-12 05:00:02-03","US","US","2369879","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"G. Eiten & L. T. Eiten","2314","1960","9","15","Brazil","São Paulo",NA,"Município de Santo André: Alto da Serra, reserved forest area in Serra de Moji. Ca. ½ km. west of Paranapiacaba. (41 kmdue SE of center of São Paulo).",NA,NA,NA,NA,"US03207513","US03207513_01",NA,NA,"Lamiales","South America - Neotropics","810",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"392","2020-09-12 05:00:02-03","US","US","3082390","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"G. Hatschbach","48929","1985","2","27","Brazil","Paraná",NA,"Col. Santos Andrade (mun. S. José dos Pinhais).",NA,NA,NA,NA,"US03207523","US03207523_01",NA,NA,"Lamiales","South America","800",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
