"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","previousCatalogNumber","individualCount"
"964","2020-08-04 12:47:23-03","UFU","HUFU","22532","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"Arantes, A.A.A.","1021","1999","07","26",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Herbácea, ca. 0,7 m. Frutos verdes.; Mata mesófila.","HUFU00000017",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2019-05-06 11:51:34-03","UFU","HUFU","47812","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.","Braz, D.","Araújo, F.P.","s.n.","2007","04","02",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga, Área muito restrita na borda da mata de galeria.",NA,"Erva, ca. 0,5 m. Flores vermelhas.; Borda da mata de galeria.","HUFU00000027",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,"2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","2019-05-06 11:51:34-03","UFU","HUFU","72317","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees","Azevedo, I.H.F.","Marcusso, G.M.","477",NA,NA,NA,NA,"Brasil","São Paulo","Escola do Meio Ambiente",NA,"Sépalas verde, pétalas vermelhas com mácula amarelas na face adaxial.; Floresta estacional semidecídual.","HUFU00059278","HUFU00059278","Botucatu","-48.458611","-22.925556","850","850",NA,NA,NA,"2015","08","-48.458611","-22.925556","18",NA,NA,NA,NA,NA,NA
"967","2019-08-06 10:39:23-03","FMM","FMM","1","MachineObservation","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice",NA,NA,NA,"2013","06","29",NA,"Brasil","Goiás","RPPN Vale das Araras",NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Mata ciliar","FMM00001","FMM00001_v1 FMM00001_v2","Cavalcante","-47.452447","-13.825306",NA,NA,NA,NA,NA,NA,NA,"47°27'08.81W","13°49'31.10S",NA,NA,NA,NA,NA,NA,NA
"968","2020-08-20 20:39:15-03","UFSC","FLOR","29089","PreservedSpecimen","Plantae",NA,"Lamiales","Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Hatschbach, G.","Silva, J.M.; Garcia, S.","1941","1997","04","24",NA,"Brasil","Paraná","Rio Piedade.",NA,"sublenhosa, 0,7m altura, flor vermelha, parcialmente amarelada","FLOR0029089","FLOR0029089","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"32006","auto",NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2018-11-12 13:14:37-02","UFMT","UFMT","44022","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Fernandes, U.G.","Antar, G.M.","2343","2018","07","21",NA,"Brasil","Mato Grosso","Estrada São José do Rio Claro-Tapurah. Com aproximadamente 46 km de São José do Rio Claro.",NA,"Arbusto ciófilo ca. 60 cm alt. Folhas discolores com a face abaxial mais clara. Cálice verde, corola vermelha.; Mata de galeria. Solo organo-argiloso seco.",NA,NA,"Nova Mutum","-56.581778","-13.032083","283","283",NA,NA,NA,"2018","07","-56.581778","-13.032083",NA,NA,NA,NA,NA,NA,NA
"970","2018-10-03 21:33:10-03","UFMT","UFMT","43403","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Kameyama, C.","Barbosa, E.; Cordeiro, I.; Ribas, O.S.","2208","2007","06","28",NA,"Brasil","Paraná","Caminho do Poço Preto, Parque Nacional do Iguaçu. Beira do caminho na floresta.",NA,"Arbusto de 1m, flor vermelha.",NA,NA,"Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"39570","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2018-07-12 18:07:59-03","UFMT","UFMT","27958","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","tetragona","Geissomeria tetragona","Lindau","Souza, V.C.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","17131","1997","05","24",NA,"Brasil","Mato Grosso","Arredores do Lago Azul. Cerca de 42 km ENE (em linha reta) de Nobres.",NA,"BIRD /PRODEAGRO /SEPLAN- MT.; Erva, até 1,5 m alt.; corola vermelha.; Mata Estacional Semidecidual sobre terreno calcáreo.",NA,NA,"Nobres","-56.2","-14.583333",NA,NA,NA,NA,NA,"1998",NA,"-56.2","-14.583333",NA,NA,NA,NA,NA,NA,NA
"972","2018-07-20 21:34:21-03","UFMT","UFMT","27956","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","tetragona","Geissomeria tetragona","Lindau","Souza, V.C.","Árbocz, G.F.","3750","1997","04","15",NA,"Brasil","Mato Grosso","Estrada do assentamento Noroagro para a cidade de Comodoro.",NA,"BIRD/ PRODEAGRO /SEPLAN-MT.; Erva ereta de 1 m . Brácteas e flores vermelhas.; Relevo ondulado . Solo bruto. Crescendo na capoeira.",NA,NA,"Comodoro","-59.7858009338379","-13.6631002426147",NA,NA,"187708","auto",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2020-01-31 10:37:18-03","IFAM","EAFM","11151","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Kameyama, C.","Ferreira, J.A.; et al.","s.n.","2000","04","25",NA,"Brasil","Paraná","Fazenda do Bule",NA,"; DESC: Arbusto 0,70 cm; flores lanranja; beira da estrada.","EAFM000011151",NA,"Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,"18630","auto",NA,"2009","05",NA,NA,"29",NA,NA,NA,NA,NA,NA
"974","2021-03-04 15:46:52-03","IF","SPSF","41336","PreservedSpecimen","Plantae","Magnoliophyta","Tubiflorae","Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lind.) Profice","C.Kameyama","F.A.R.D.P Arzolla & G.C.R.de Paula & G.V.Menezes","1364","2005","03","08","América do Sul","Brasil","SP","P.E.Jaraguá",NA,"COLETA: Arbusto com flores.; GEOGRAFIA: Floresta Ombrófila Densa Montana;",NA,NA,"São Paulo","-46.763611","-23.451389","950","950",NA,NA,NA,"2009","11",NA,NA,"25","Magnoliopsida",NA,NA,NA,NA,NA
"975","2021-03-04 15:46:52-03","IF","SPSF","47329","PreservedSpecimen","Plantae","Magnoliophyta","Tubiflorae","Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lind.) Profice",NA,"G.D.Colletta & A.G.Aguirre & J.Teixeira","1240","2013","06","18","América do Sul","Brasil","SP","Estrada da Sipituba",NA,"COLETA: Erva, 80 cm, flores avermelhadas com lacínias alaranjadas.; GEOGRAFIA: Próximo à cachoeira da vista, Floresta Ombrófila Densa.;",NA,NA,"Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"976","2021-03-04 15:44:49-03","IF","SPSF","36098","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Geissomeria","longiflora","Geissomeria longiflora",NA,NA,"J.C.Braidotti","108","2005","03","30","América do Sul","Brasil","SP","P.E.Jacupiranga- Núcleo Caverna do Diabo",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,"Eldorado","-48.407778","-24.634722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"977","2021-03-04 15:44:49-03","IF","SPSF","44166","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"R.A.F.Lima & A.G.Aguirre","830","2008","10","24","América do Sul","Brasil","SP","Parque Estadual de Jurupará, Fazenda Tucano",NA,"COLETA: Floresta Ombrófila Densa Montana.; GEOGRAFIA: Trilha da Cachoeira do Grito;",NA,NA,"Ibiúna","-47.2200012207031","-23.6499996185303","579","650","43112","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"978","2021-03-04 15:44:49-03","IF","SPSF","04650","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Geissomeria","perbracteosa","Geissomeria perbracteosa",NA,NA,"L.Assis",NA,"1949","04","26","América do Sul","Brasil","SP","Serra da Cantereira",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: na mata&nf;;",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"979","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"ibidemque in editioribusque prope Sumidouro",NA,"Martio et Aprili",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in prov. S. Spiritus prope fluv. Iriri et praedium Tapebussu in sylvis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"In sylvis ad ostia Tocantins in terra continente, prov. Paraensis, et in insula Marajó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"Karwinski, LB de","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in sylvis montium Serra d'Estrella ad Mandioccam",NA,NA,NA,NA,"Petrópolis","-43.18","-22.51",NA,NA,NA,NA,NA,NA,NA,"-43.18","-22.51",NA,NA,NA,NA,NA,NA,NA
"983","2017-09-11 16:26:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","distans","Geissomeria distans","Nees",NA,"Schüch, G (Barão d","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","In prov. Sebastianopolitana",NA,NA,NA,NA,"Rio de Janeiro","-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA,"-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA
"984","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"Tweedie, J","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","e. gr. ad Morro Queimado, in M. Corcovado et in sylvis Macahé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","e. gr. ad Morro Queimado, in M. Corcovado et in sylvis Macahé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","e. gr. ad Morro Queimado, in M. Corcovado et in sylvis Macahé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","e. gr. ad Morro Queimado, in M. Corcovado et in sylvis Macahé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","e. gr. ad Morro Queimado, in M. Corcovado et in sylvis Macahé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"Schott, HW","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","e. gr. ad Morro Queimado, in M. Corcovado et in sylvis Macahé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Passim in sylvis M Serra do Mar per prov. Sebastianopolitanam",NA,"Junio, Augusto et Decembri florens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"Bacle, CH","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","e. gr. ad Morro Queimado, in M. Corcovado et in sylvis Macahé",NA,NA,NA,NA,"Rio de Janeiro","-43.2075","-22.9028",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"Gardner, G","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","e. gr. ad Morro Queimado, in M. Corcovado et in sylvis Macahé",NA,NA,NA,NA,"Rio de Janeiro","-43.2075","-22.9028",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees",NA,"Schott, HW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in prov. Sebastianopolitana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees",NA,"Gardner, G","4343",NA,NA,NA,"Southern America","Brazil",NA,"in prov. Goyazana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees",NA,"Gardner, G","3952",NA,NA,NA,"Southern America","Brazil",NA,"in prov. Goyazana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","2017-09-11 16:26:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees",NA,"Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","In sylvis prov. Minarum ad Praesidium S. Joannis Baptistae",NA,NA,NA,NA,"São João Batista do Glória","-46.51","-20.64",NA,NA,NA,NA,NA,NA,NA,"-46.51","-20.64",NA,NA,NA,NA,NA,NA,NA
"997","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"ad Cabo Frio cum Beloperone involucrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","2017-09-11 16:26:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","In sylvis prov. Minarum ad Praesidium S. Joannis Baptistae",NA,"Aprili et Majo",NA,NA,"São João Batista do Glória","-46.51","-20.64",NA,NA,NA,NA,NA,NA,NA,"-46.51","-20.64",NA,NA,NA,NA,NA,NA,NA
"999","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in sylvis ad Villa de S. Carlos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees",NA,"Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"prope Arrayal Anta in Serra do macacco et ad Crixas, prov. Goyazanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","2017-09-11 16:26:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees",NA,"Ackermann, ?","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","In sylvis prov. Minarum ad Praesidium S. Joannis Baptistae",NA,NA,NA,NA,"São João Batista do Glória","-46.51","-20.64",NA,NA,NA,NA,NA,NA,NA,"-46.51","-20.64",NA,NA,NA,NA,NA,NA,NA
"1002","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in prov. S. Pauli ad Faz. do Pinhal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","2021-02-08 12:31:26-03","UFRGS","ICN","181671","S","Plantae","Dicotyledon",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Kameyama, C","Barboza, E; Cordeiro, J; Ribas, OS","2208","2007","06","28","América do Sul","Brasil","PR","Parque Nacional do Iguaçu",NA,"Doação do MBM; Arbusto, 1m, flor vermelha; Beira de caminho na floresta","ICN00027966","ICN00027966","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"39570","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","2021-02-08 12:31:26-03","UFRGS","ICN","005014","S","Plantae","Dicotyledon",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Marchioretto, MS; Silva, V; Parode, MF","Ceroni, Z; Homrich, M; Vianna, E; Ferreira, A; Irgang, B","s.n.","1968","07","20","América do Sul","Brasil","PR","Parque Nacional Iguaçu",NA,"corola vermelha; interior de mato","ICN00027977","ICN00027977","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"39570","auto",NA,"2015","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","2021-02-08 12:31:26-03","UFRGS","ICN","090326","S","Plantae","Dicotyledon",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Marchioretto, MS; Silva, V; Parode, MF","Sobral, M; Crawshaw, P; von Poser, G","6183","1990","04",NA,"América do Sul","Brasil","PR","Parque Nacional Iguaçu",NA,"arbusto 1,5 m, flores vermelhas; região de mata subtropical, em interior de mata","ICN00027964","ICN00027964 ICN00027964_1","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"39570","auto",NA,"2015","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","2021-02-08 12:31:26-03","UFRGS","ICN","005134","S","Plantae","Dicotyledon",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Marchioretto, MS; Silva, V; Parode, MF","Ceroni, Z; Homrich, M; Vianna, E; Ferreira, A; Irgang, B","s.n.","1968","07","13","América do Sul","Brasil","PR","Parque Nacional Iguaçu",NA,"flores vermelhas; interior de mato","ICN00027982","ICN00027982 ICN00027982_1","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"39570","auto",NA,"2015","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","2021-02-08 12:31:26-03","UFRGS","ICN","087773","S","Plantae","Dicotyledon",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Marchioretto, MS; Silva, V; Parode, MF","Brack, P; et al.","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Parque Estadual do Turvo",NA,NA,"ICN00027965","ICN00027965","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,"14404","auto",NA,"2015","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","2021-02-08 12:31:26-03","UFRGS","ICN","053231a","S","Plantae","Dicotyledon",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Marchioretto, MS; Silva, V; Parode, MF","Brack, P; et al.","s.n.","1982","07",NA,"América do Sul","Brasil","RS","Parque Estadual do Turvo, à beira da Barra do Fábio",NA,"erva ca. 0,7 m alt., com flores vermelhas","ICN00027963","ICN00027963 ICN00027963_1","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,"14404","auto",NA,"2015","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2021-03-03 22:00:02-03","FLAS","FLAS","188680","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens",NA,NA,"J. Richard Abbott","16599",NA,NA,NA,NA,"Bolivia","Santa Cruz",NA,"Preserved herbarium specimen",NA,NA,NA,"Ñuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","2021-03-03 22:00:02-03","FLAS","FLAS","188682","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Geissomeria","tetragona","Geissomeria tetragona","Lindau",NA,"J. Richard Abbott","16801",NA,NA,NA,NA,"Bolivia","Santa Cruz",NA,"Preserved herbarium specimen",NA,NA,NA,"Velasco Province",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2019-10-04 16:05:59-03","MCN-FZBRS","HAS","50496","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Silva, V.","Mattos, J.","23388","1982","05",NA,NA,"Brasil","Rio Grande do Sul","Estação Experimental",NA,"Na mata. Erva com flores vermelhas.","HAS0050496",NA,"Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"28094","auto",NA,"2015","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
