"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","typeStatus"
"372","2020-11-12 17:00:16-03","UEL","FUEL","46900","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Pavão, OC","3","2000","09","14",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) Lindau","Silva, MG","Paraná","Assaí","Faz. São Francisco, pastagem","-50.8414001464844","-23.3733005523682",NA,NA,NA,"2010","09","27","20909","auto",NA,NA,NA,NA,NA,NA
"373","2020-11-12 17:00:16-03","UEL","FUEL","46899","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Ferreira, JA","s.n.","1999","08","13",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) Lindau","Silva, MG","Paraná","Assaí","Sitio Moma, borda da mata","-50.8414001464844","-23.3733005523682",NA,NA,NA,"2010","09","27","20909","auto",NA,NA,NA,NA,NA,NA
"374","2020-09-30 10:50:25-03","UnB","UB","32769","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Gomes Júnior, JC","1979","1964","06",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Nees) Lindau.",NA,"Mato Grosso do Sul","Três Lagoas","Três Lagoas","-51.716667","-20.8",NA,NA,NA,NA,NA,NA,NA,NA,"-51.716667","-20.8",NA,NA,NA,NA
"375","2020-09-30 10:50:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Villarroel, D; Parada, AG; Inturiaz, YI; Miranda, V","3520","2014","07","27","Southern America","Bolivia",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Nees) Lindau.","Villarroel, D","Santa Cruz","Prov. Germán Busch","Cerro Mutún. Zona de Bosque Chiquitano Seco, crece en áreas de la falda del cerro, suelos profundos y algo arcillosos.","-57.92","-19.154944",NA,"170","170",NA,NA,NA,NA,NA,"-57.92","-19.154944",NA,NA,NA,NA
"376","2019-10-03 10:03:20-03","UFSCar","SORO","1555","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,"927","2001","08","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","U.G. Fernandes","Mato Grosso do Sul",NA,"Dourados - N. Alvorada BR 163",NA,NA,NA,NA,NA,"2018","11","01",NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-05-06 11:51:41-03","UFU","HUFU","65806","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Ribas, O.S.; Silva, J.M.","7340","2006","06","30",NA,"Brasil",NA,NA,"Herbácea, flor lilás.; Floresta estacional semidecidual","HUFU00000213",NA,NA,"(Nees) Lindau","Kameyama, C.","Paraná","Fênix","Fazenda Corumbataí, Margem do Rio Corumbataí.","-51.9791984558105","-23.9160995483398",NA,NA,NA,"2009",NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA
"378","2018-02-26 18:31:23-03","UFMT","UFMT","35714","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Dubs, B.; Kramer.","1036","1989","09","24",NA,"Brasil",NA,NA,"Subshrub, 60cm high, common in groundcover. Corolla salver shaped, pale blue violet; style dark purplish.; groundcover in ilha plot semideciduous forest.",NA,NA,NA,"(Nees) Lindau","Wasshausen, D.C.","Mato Grosso do Sul",NA,"Fazenda Barranco, Pantanal do Rio Negro.","-56.166667","-19.5",NA,NA,NA,"1990",NA,NA,NA,NA,"-56.166667","-19.5",NA,NA,NA,NA
"379","2018-02-26 18:31:23-03","UFMT","UFMT","24585","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Costa, S.C.","185","2001","05","27",NA,"Brasil",NA,NA,"herbácea,flor lilás.; Borda do campo. Solo arenoso.",NA,NA,NA,"(Nees) Lindau",NA,"Mato Grosso","Poconé","Pantanal de Poconé.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"380","2018-02-26 18:31:23-03","UFMT","UFMT","41068","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Rebellato, L.","220","2007","05",NA,NA,"Brasil",NA,NA,"Pastagem exótica.",NA,NA,NA,"(Nees) Lindau",NA,"Mato Grosso","Poconé","Pantanal de Poconé, Faz.N.S.Aparecida.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"381","2018-08-09 21:10:39-03","UFMT","UFMT","35713","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Hatschbach, G.; Guimarães, O.","21936","1969","07","17",NA,"Brasil",NA,NA,"Flor lilás.; Da matinha à beira do pantanal.",NA,NA,NA,"(Nees) Lindau","Wasshausen, D.C.","Mato Grosso do Sul","Aquidauana","Fazenda Santa Cruz.","-55.7872009277344","-20.4710998535156",NA,NA,NA,"1992",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA
"382","2017-09-11 16:26:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Pentstemonacanthus","modestus","Pentstemonacanthus modestus","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"nomine Justiciae modestae Obs. n. 1605",NA,NA,NA,"Nees",NA,"Minas Gerais","Brasília de Minas","In sylvis aestu aphyllis s. Catingas ad Contendas, prov. Minarum","-45.016384","-21.90157",NA,NA,NA,NA,NA,NA,NA,NA,"-45.016384","-21.90157",NA,NA,NA,NA
"383","2017-09-11 17:06:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Siphonacanthus","erythropus","Siphonacanthus erythropus","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Nees",NA,NA,NA,"In limitibus paludum ad S. Laurentium et in vicina Alacriportus, prov. Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-02-08 12:31:30-03","UFRGS","ICN","048489","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Arzivenco, L","s.n.","1976","10","27","América do Sul","Brasil",NA,NA,NA,"ICN00028455","Dicotyledon",NA,"(Nees) Lindau","Marchioretto, MS; Silva, V; Parode, MF","RS","Iraí","Balneário","-53.2505989074707","-27.1935997009277","ICN00028455",NA,NA,"2014","08",NA,"18820","auto",NA,NA,NA,NA,NA,NA
"385","2021-02-08 12:31:30-03","UFRGS","ICN","086299","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Brack, P; et al.","FPET1414","1983",NA,NA,"América do Sul","Brasil",NA,NA,"erva, flores azuladas; em beira de mata","ICN00028454","Dicotyledon",NA,"(Nees) Lindau","Marchioretto, MS; Silva, V; Parode, MF","RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459","ICN00028454",NA,NA,"2014","08",NA,"14404","auto",NA,NA,NA,NA,NA,NA
"386","2021-02-08 12:31:30-03","UFRGS","ICN","051620","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Brack, P; et al.","s.n.","1982","03",NA,"América do Sul","Brasil",NA,NA,"erva, ca. 0,3 m de altura","ICN00028453","Dicotyledon",NA,"(Nees) Lindau","Marchioretto, MS; Silva, V; Parode, MF","RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459","ICN00028453",NA,NA,"2014","08",NA,"14404","auto",NA,NA,NA,NA,NA,NA
"387","2020-10-19 12:17:31-03","UNESP-IS","HISA","5445","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Noronha,M.R.P","1407","1995","08","07",NA,"Brasil",NA,NA,"Mata relativamente bem preservada. Erva com porções prostadas e eretas com até ca. 0,5m alt., flores azul-arroxeadas",NA,"Magnoliophyta","Lamiales","(Nees) Lindau","Cavalcante, A.S","São Paulo","Andradina","Reserva Biológica da Estação Experimental de Zootecnia de Andradina","-51.378889","-20.895833",NA,NA,NA,"2019","02","14",NA,NA,"51w22' 44","20s 53' 45","Magnoliopsida",NA,NA,NA
"388","2020-10-19 12:17:31-03","UNESP-IS","HISA","5404","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Noronha,M.R.P","1365","1995","08","05",NA,"Brasil",NA,NA,"Mata degradada pelo gado com muito angico, algumas perobas. Erva com 40cm.alt., flor lilás-arroxeada.",NA,"Magnoliophyta","Lamiales","(Nees) Lindau","Sawakuchi, S.Y.","São Paulo","Ilha Solteira","Fazenda São José","-51.3400001525879","-20.4300003051758",NA,NA,NA,"2020","10","19","31913","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"389","2020-09-10 10:17:49-03","IBt","SP","314451","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Correa Gomes Jr, J","1979","1964","06","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,"Mato Grosso do Sul","Três Lagoas",NA,"-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA
"390","2021-01-21 15:28:44-03","IBt","SP","488572","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Kawakita, K","1354","2010","08","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,"Paraná","São Pedro do Paraná",NA,"-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA,NA
"391","2021-01-21 15:28:44-03","IBt","SP","488573","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Souza, MC","2129","2009","09","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,"Paraná","São Pedro do Paraná",NA,"-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA,NA
"392","2020-08-27 12:19:16-03","IBt","SP","306167","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Pereira Noronha, MR","1407","1995","08","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,"São Paulo","Andradina",NA,"-51.3699989318848","-20.8899993896484",NA,NA,NA,NA,NA,NA,"31224","auto",NA,NA,NA,NA,NA,NA
"393","2020-08-27 12:19:16-03","IBt","SP","306166","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Pereira Noronha, MR","1365","1995","08","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,"São Paulo","Ilha Solteira",NA,"-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,NA,NA,"31913","auto",NA,NA,NA,NA,NA,NA
"394","2020-08-27 12:19:16-03","IBt","SP","306165","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Pereira Noronha, MR","1492","1995","08","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,"São Paulo","Pereira Barreto",NA,"-51.0999984741211","-20.6299991607666",NA,NA,NA,NA,NA,NA,"36734","auto",NA,NA,NA,NA,NA,NA
