"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"479","2020-11-19 14:06:17-03","Unimontes","MCMG","6247","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Paixão, F. A.; Resck, D. V. S.","2018","10","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Vogel","Paixão, F. A.; Resck, D. V. S.",NA,"Minas Gerais","Barra Longa","-43.0410995483398","-20.2828006744385",NA,"Barra Longa",NA,NA,"16960","auto",NA,NA,NA,"W43° 01' 02.8","S20° 16' 48.4",NA,NA,NA,NA,NA,NA
"480","2020-11-19 14:06:17-03","Unimontes","MCMG","6467","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Paixão, F. A.; Resck, D. V. S.","2018","11","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Vogel","Paixão, F. A.; Resck, D. V. S.",NA,"Minas Gerais","Bom Jesus do Galho","-42.3161010742188","-19.8288993835449",NA,"Bom Jesus do Galho",NA,NA,"39343","auto",NA,NA,NA,"W42° 29' 50.4","S19° 40' 23.8",NA,NA,NA,NA,NA,NA
"481","2020-11-19 14:06:17-03","Unimontes","MCMG","375","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Sales, H. R | Aruda, D.M | Luz, G. R,Tolentino,G.","2008","07","30",NA,"Brasil",NA,NA,"Abóreo",NA,NA,NA,NA,"Raddi","Santos R.M.","166","Minas Gerais","APA do Rio PandeirosPântano","-44.3616981506348","-15.4881000518799",NA,"Janúaria",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-11-19 14:06:17-03","Unimontes","MCMG","2384","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Braga, L.L | Coutinho, C.A. | Fonseca, J.M.L. | Lima, L.P.D. | Mota, G.S. | Oliveira, M.H. | Santos, C.S. | Silva, W.A.","2010","03","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi","Santos, R.M.",NA,"Minas Gerais","APA do Rio Pandeiros Refugio de vida silvestreagropop","-44.3616981506348","-15.4881000518799",NA,"Janúaria",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-11-19 14:06:17-03","Unimontes","MCMG","1956","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Oliveira, M.H. | Silva, W.A. |","2009","08","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi","Santos R.M.",NA,"Minas Gerais","APA do Rio Pandeiros-Ilha 005","-44.3616981506348","-15.4881000518799",NA,"Januária",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-11-19 14:06:17-03","Unimontes","MCMG","2063","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Oliveira, M.H. | Silva, W.A. |","2009","08","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Vogel","Santos R.M.",NA,"Minas Gerais","APA do Rio Pandeiros-Ilha 6","-44.3616981506348","-15.4881000518799",NA,"Januária",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-11-19 14:06:17-03","Unimontes","MCMG","6508","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Paixão, F. A.; Resck, D. V. S.","2018","11","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Vogel","Paixão, F. A.; Resck, D. V. S.",NA,"Minas Gerais","Sobrália","-42.0983009338379","-19.2346992492676",NA,"Sobrália",NA,NA,"16011","auto",NA,NA,NA,"W42° 12' 27.7","S19° 08' 49.1",NA,NA,NA,NA,NA,NA
"486","2020-09-22 13:48:50-03","USP","SPFW","1507","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","Brazilian Forest Service","1950","03",NA,NA,"Brasil",NA,NA,"Citado em Angyalossy- Alfonso, V. ;Miller, R. 2002. IAWA Journal, Vol 23 (4), 2002: 359-390",NA,NA,NA,"flaemingii","Raddi",NA,"2827","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-09-22 13:48:50-03","USP","SPFW","4923","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Swartzia","flaemingii","Swartzia flaemingii","Sem coletor",NA,NA,NA,NA,"Brasil",NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,"Raddi","Serviço Florestal","s.n.","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-09-22 13:48:50-03","USP","SPFW","1506","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Swartzia","flaemingii","Swartzia flaemingii psilonema","Pires",NA,NA,NA,NA,"Brasil",NA,NA,"Citado em Angyalossy- Alfonso, V. ;Miller, R. 2002. IAWA Journal, Vol 23 (4), 2002: 359-390",NA,NA,NA,"psilonema","Raddi",NA,"3574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-09-22 13:48:50-03","USP","SPFW","1507","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","Brazilian Forest Service","1950","03",NA,NA,"Brasil",NA,NA,"Citado em Angyalossy- Alfonso, V. ;Miller, R. 2002. IAWA Journal, Vol 23 (4), 2002: 359-390",NA,NA,NA,"flaemingii","Raddi",NA,"2827","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2021-04-08 17:12:48-03","UESB","HUESB","4301","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Mattos-Silva, L.A.; S.C. de Santana, JL da Paix; et al.; S.C. de Santana, JL da Paix; et al.","2001","07","24",NA,"Brasil",NA,NA,"Fotos da copa, do ramo e da flor. Troca de material.; Árvore, 10 m x 25 cm. Flores com sépalas verdes e grossas e uma única pétala de cor branca a quase translúicida. Estames brancos. Flor aberta e em botões em alcool 70 %.","HUESB000004301","Dicotyledoneae",NA,NA,"Raddi",NA,"4356","Bahia","Estrada que liga Itacaré a Maraú, Km 4. Restiga arbórea, transição para campo de Restinga. Solo arenoso.","-39.1","-14.245",NA,"Maraú",NA,NA,NA,NA,NA,NA,NA,"-39.1","-14.245",NA,NA,NA,NA,NA,NA
"491","2021-04-08 17:12:48-03","UESB","HUESB","12036","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","A.C.T, Almeida Ch; Oliveira, M.N.; Silva, G.S.; Oliveira, M.N.; Silva, G.S.","2015","10","30",NA,"Brasil",NA,NA,"Árvore Ca de 11m de alt. Folhas simples, alternas, gemas axilares. Flor em botão, verde. Ind. Fito 4211 Oliveira, M.N. Parc. 3&nf;; Floresta Estacional Semi Decidual","HUESB000012036","Dicotyledoneae",NA,NA,"Raddi",NA,"18","Bahia","Fazenda Mesquita","-39.6836013793945","-13.7781000137329",NA,"Itamari",NA,NA,"14620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2015-02-26 09:29:41-03","NHMLondon","NHM-LONDON-BOT","BM000952056","S","Plantae","Leguminosae","Swartzia","flaemingii","Swartzia flaemingii","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1840","01","01",NA,"Brasil",NA,"NHMUK:ecatalogue:2476296",NA,NA,NA,NA,NA,"(Harms) R.S.Cowan","Torke,B.M.","3117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isolectotype","2007","01",NA,NA,"01",NA,NA,NA,NA,NA
"493","2019-11-01 15:01:07-03","UnB","UB","128462","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Pinto, GCP","1981","03","23","Southern America","Brasil",NA,NA,"Árvore.; Mata de cipó",NA,"Dicotyledoneae",NA,NA,"Raddi","Lima, HC","157","Bahia",NA,"-43.883333","-12.25",NA,"Cristópolis",NA,NA,NA,NA,NA,NA,NA,"-43.883333","-12.25",NA,NA,NA,NA,NA,NA
"494","2019-11-01 15:01:07-03","UnB","UB","128461","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Pereira, BAS","1991","03","12","Southern America","Brasil",NA,NA,"Flores com pétalas brancas.; Arbusto 2m.",NA,"Dicotyledoneae",NA,NA,"Raddi",NA,"1581","Bahia","Rodovia Barreiras/Ibotirama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-11-01 15:01:07-03","UnB","UB","4430","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Ratter, JA; Oliveira, NR; Pais, NO; Bridgewater, S","1994","11","12","Southern America","Brasil",NA,NA,"Cortiça desprendendo em finas escamas; frutos com arilos carnosos grandes amarelo manga, vendidos em mercados rurais.; Árvore 8m x 20cm; Em floresta mesofítica.",NA,"Dicotyledoneae",NA,NA,"Raddi","Ratter, JA","7433","Goiás","18 Km de Alto Paraíso de Goiás na estrada para Nova Roma","-47.4","-14.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.4","-14.033333",NA,NA,NA,NA,NA,NA
"496","2019-11-01 15:01:07-03","UnB","UB","9130","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Ratter, JA; Bridgewater, S; Fonsêca Filho, J","1999","08","12","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,NA,"Raddi","Ratter, JA","8213","Rondônia","Near Alta Floresta do Oeste","-61.466667","-11.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-61.466667","-11.933333",NA,NA,NA,NA,NA,NA
"497","2019-11-01 15:01:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Gomes, MS","2017","06","29","Southern America","Brasil",NA,NA,"Conglomerado PI_268. Subunidade 3. Subparcela 1. Indivíduo 3.&nf;F8 - Avaliação da regeneração natural","UB0128176","Dicotyledoneae",NA,NA,"Raddi","Proença, CEB","IFN-268953.1","Piauí",NA,"-44.100119","-7.38","UB0128176","Landri Sales",NA,NA,NA,NA,NA,"2017","09","-44.100119","-7.38","05",NA,NA,NA,NA,NA
"498","2019-11-01 15:01:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Marinho, MAO","2018","08","31","Southern America","Brasil",NA,NA,"Conglomerado MA-407. Subunidade 2. Subparcela 1. indivíduo 3. F8; Arbusto; altura em m: 1,40; base reta; Pastagem, solo areno-argiloso",NA,"Dicotyledoneae",NA,NA,"Raddi","Neto, NEO","IFN-40712312.1","Maranhão","Simboca","-44.820009","-4.860022",NA,"Esperantinópolis","185","185",NA,NA,NA,"2018","10","-44.820009","-4.860022","24",NA,NA,NA,NA,NA
"499","2019-11-01 15:01:07-03","UnB","UB","128460","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Santos, TS","1990","05","23","Southern America","Brasil",NA,NA,"Látex vermelho.; Árvore 10m.; Mata de restinga",NA,"Dicotyledoneae",NA,NA,"Raddi",NA,"4547","Bahia","Km 60 a 62 na estrada de Ubaitaba para Campinhos","-39.0147018432617","-14.103099822998",NA,"Maraú",NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-11-01 15:01:07-03","UnB","UB","128463","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","Anderson, WR","1972","03","07","Southern America","Brasil",NA,NA,"Petal white.; Shrub 1-2m.; Brushy cerrado",NA,"Dicotyledoneae",NA,"flaemingii","Raddi",NA,"36758","Bahia","Ca. 100km WSW of Barreiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-11-01 15:01:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","Moura, EO","2017","12","12","Southern America","Brasil",NA,NA,"Conglomerado BA-193. Subunidade 2. Subparcela 1. Indivíduo 3-RN. F8; Arbusto, altura 1,5m; Caatinga arbórea . Solo pedregoso","UB0127439","Dicotyledoneae",NA,"psilonema","(Harms) Cowan","Lima, HC","IFN-19317022.1","Bahia",NA,"-43.739722","-10.259722","UB0127439","Pilão Arcado",NA,NA,NA,NA,NA,"2018","05","-43.739722","-10.259722",NA,NA,NA,NA,NA,NA
"502","2019-11-01 15:01:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","Moraes, TM","2018","01","24","Southern America","Brasil",NA,NA,"Conglomerado BA-546. Subunidade 4. Subparcela 10. Indivíduo 6. F6; Árvore, altura 9,0m, DAP 27,8cm. Casca de cor externa creme, cor interna avermelhada, fina, áspera, sem odor; Relevo pleno, solo argiloso. Outras fisionomias com predom","UB0127610","Dicotyledoneae",NA,"psilonema","(Harms) Cowan","Lima, HC","IFN-54613004.10","Bahia",NA,"-43.74","-11.699722","UB0127610","Wanderley",NA,NA,NA,NA,NA,"2018","05","-43.74","-11.699722",NA,NA,NA,NA,NA,NA
"503","2019-11-01 15:01:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","Moraes, TM","2017","12","10","Southern America","Brasil",NA,NA,"Conglomerado BA-354. Subunidade 1. Subparcela 3. Indivíduo 20. F6; Árvore. DAP:15,6cm. 10m de altura. Base reta. Casca cinza, grossa e reticulada, internamente branca; Solo pedregoso, relevo plano. Floresta típica avançada","UB0127367","Dicotyledoneae",NA,"psilonema","(Harms) Cowan","Lima, HC","IFN-3549051.3","Bahia",NA,"-44.640017","-10.979967","UB0127367","Santa Rita de Cássia",NA,NA,NA,NA,NA,"2018","05","-44.640017","-10.979967",NA,NA,NA,NA,NA,NA
"504","2019-11-01 15:01:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","Araújo, JF","2017","12","09","Southern America","Brasil",NA,NA,"Conglomerado BA-353. Subunidade 1. Subparcela 6. Indivíduo 10. F6; Árvore, altura 8,0m, DAP 10,3cm. Base reta. Casca de cor externa cinza, cor interna vermelha, grossa, laminada, sem odor; Mata seca semidecídua, pouca presença de serra","UB0127607","Dicotyledoneae",NA,"psilonema","(Harms) Cowan","Lima, HC","IFN-3539151.6","Bahia",NA,"-44.82","-10.98","UB0127607","Formosa do Rio Preto",NA,NA,NA,NA,NA,"2018","05","-44.82","-10.98",NA,NA,NA,NA,NA,NA
"505","2019-11-01 15:01:07-03","UnB","UB","128459","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Paula, JE","1992","04","09","Southern America","Brasil",NA,NA,"Flor amarelada.; Árvore 7m.; Cerrado",NA,"Dicotyledoneae",NA,NA,"Raddi",NA,"3390","Maranhão",NA,"-42.5466995239258","-3.51555991172791",NA,"Santa Quitéria do Maranhão",NA,NA,"98145","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-11-01 15:01:07-03","UnB","UB","128463","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","Anderson, WR","1972","03","07","Southern America","Brasil",NA,NA,"Petal white.; Shrub 1-2m.; Brushy cerrado",NA,"Dicotyledoneae",NA,"flaemingii","Raddi",NA,"36758","Bahia","Ca. 100km WSW of Barreiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2021-03-04 15:43:27-03","IF","SPSF","36402","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","J.A.Pastore & C.Moura","2002","07","19","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: trilha da caixa d'água, mata de encosta&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,NA,"1362","SP","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,"São Vicente",NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"508","2021-03-04 15:43:27-03","IF","SPSF","36403","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","J.A.Pastore & C.Moura","2003","09","05","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo&nf;Arvoreta 2m; GEOGRAFIA: trilha da pedreira, mata de topo de morro&nf;;",NA,"Magnoliophyta","Fabales",NA,"Raddi","G.A.D.C. Franco","1363","SP","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,"São Vicente",NA,NA,"25482","auto",NA,"2006","04",NA,NA,"27","Magnoliopsida",NA,NA,NA,NA
"509","2021-03-04 15:43:27-03","IF","SPSF","25698","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemmingii","Swartzia flaemmingii var. flemmingii","S.Aragaki","1992","03","12","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;",NA,"Magnoliophyta","Fabales","var. flemmingii",NA,NA,"14","SP","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"Iguape",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"510","2021-03-04 15:43:27-03","IF","SPSF","36401","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","J.A.Pastore & C.Moura","2001","01","19","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: mata de encosta&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,NA,"1361","SP","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,"São Vicente",NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"511","2021-03-04 15:43:27-03","IF","SPSF","16507","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemmingii","Swartzia flaemmingii var. flemmingii","A.Furlan","1988","04","09","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales","var. flemmingii",NA,NA,"425","SP","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"512","2020-10-26 09:32:18-03","UNEMAT","NX-FANEROGAMAS","1271","PreservedSpecimen","Plantae","Fabaceae","Swartzia","cf. flaemingii","Swartzia cf. flaemingii","Ratter J.A. , Bridgewater.; Fonsêca Filho J.; Dias T.","1999","08","12",NA,"Brasil",NA,NA,"In remains of mesophilous forest by roadside. Coppice regeneration consisting of a goup of 7 trunks. Bark smooth, olive-green with pattern of tiny white lenticels. Many seeds per fruit. Aril looks like chicken fat and is a narrow crescent along the adge o",NA,NA,NA,NA,"Raddi.","Pinto R.B.","R8213","Rondônia",NA,"-61.47","-11.93",NA,"Alta Floresta do Oeste",NA,NA,NA,NA,NA,"2014","02","-61.47","-11.93",NA,NA,NA,NA,NA,NA
"513","2020-10-26 09:32:18-03","UNEMAT","NX-FANEROGAMAS","1272","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Lima E.S., Silva E.F.","2001","08","02",NA,"Brasil",NA,NA,"Arilo do fruto imaturo alaranjado. Pedúnculo e pedicelos cor de rosa.[HABITAT=Mata Seca de Encosta.]",NA,NA,NA,NA,"Raddi.","Pinto R.B.","ES557","Mato Grosso","Parque Estadual da Serra Azul.","-52.244722222","-15.849944444",NA,"Barra do Garças",NA,NA,NA,NA,NA,"2014","02","-52.244722222","-15.849944444",NA,NA,NA,NA,NA,NA
"514","2021-02-08 12:42:28-03","UFRGS","ICN","084521","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Sobral, M; et. al","1988","08",NA,"América do Sul","Brasil",NA,NA,"arvoreta 3-5m, flores caulinares, cor creme; em mata litorânea","ICN00025821","Dicotyledon",NA,NA,"Raddi","Santos, TS","6029","BA","Fazenda Ventania","-39.5339012145996","-15.9507999420166","ICN00025821 ICN00025821_1","Itapebi",NA,NA,"43726","auto",NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2018-12-04 20:28:49-02","UNIR","RON","e1445","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","DRL","1996","11","04","Southern America","Brasil",NA,NA,NA,"RON000e1445","Angiosperma","Fabales",NA,"Raddi","Rosa, NA","s.n.0411-s","Rondônia","BR 421.","-63.6122016906738","-10.5968999862671","RON000e1445","Campo Novo de Rondônia",NA,NA,"77748","auto",NA,"1996","11",NA,NA,"14",NA,NA,NA,NA,NA
"516","2018-12-04 20:28:49-02","UNIR","RON","e2784","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Pereira, HS","1996","12","21","Southern America","Brasil",NA,NA,NA,"RON000e2784","Angiosperma","Fabales",NA,"Raddi","Rosa, NA","0482112-0","Rondônia",NA,"-60.8866996765137","-12.9618997573853","RON000e2784","Corumbiara",NA,NA,"65985","auto",NA,"1997","03",NA,NA,"12",NA,NA,NA,NA,NA
"517","2018-12-04 20:28:49-02","UNIR","RON","e2892","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","Pereira, HS","1996","10","31","Southern America","Brasil",NA,NA,"regeneração","RON000e2892","Angiosperma","Fabales","psilonema","(Harms) R.S. Cowan","Rosa, NA","0933110-0","Rondônia",NA,"-63.8286018371582","-10.2117004394531","RON000e2892","Buritis",NA,NA,"68161","auto",NA,"1996","12",NA,NA,"23",NA,NA,NA,NA,NA
"518","2018-12-04 20:28:49-02","UNIR","RON","4096","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","Pereira, HS","1996","10","31","Southern America","Brasil",NA,NA,NA,"RON00004096","Angiosperma","Fabales","psilonema","(Harms) R.S. Cowan","Rosa, NA","0473110-0","Rondônia",NA,"-63.8286018371582","-10.2117004394531","RON00004096","Buritis",NA,NA,"68161","auto",NA,"1996","12",NA,NA,"23",NA,NA,NA,NA,NA
"519","2019-11-21 10:06:46-03","IBt","SP","396943","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Lima, HC; Ribeiro, RD; Filardi, FR; Maioli, V","2007","02","14",NA,"Brasil",NA,NA,NA,"SP027915",NA,NA,NA,"Raddi",NA,"6513","Sergipe","Fazenda São Miguel, ponto 276, fragmento de mata em área de Canavial","-41.526389","-22.074167","SP027915","Quissamã",NA,NA,NA,NA,NA,NA,NA,"-41.526389","-22.074167",NA,NA,NA,NA,NA,NA
"520","2019-11-21 10:06:46-03","IBt","SP","309783","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Martins, A; et al.","1993","11","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi","Borges, M","30125","São Paulo","Praia de Puruba","-44.966667","-23.35",NA,"Ubatuba",NA,NA,NA,NA,NA,"2006","11","-44.966667","-23.35",NA,NA,NA,NA,NA,NA
"521","2019-11-21 10:06:46-03","IBt","SP","309784","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Scudeller, V; Cavalcante, DC","1994","08","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi","Garcia, FCP","294","São Paulo","Trilha e estrada da Almada","-44.866667","-23.35",NA,"Ubatuba",NA,NA,NA,NA,NA,NA,NA,"-44.866667","-23.35",NA,NA,NA,NA,NA,NA
"522","2019-11-21 10:06:46-03","IBt","SP","309786","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Scudeller, V; Cavalcante, DC","1994","08","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi","Garcia, FCP","315","São Paulo","Trilha e estrada da Almada","-44.866667","-23.35",NA,"Ubatuba",NA,NA,NA,NA,NA,NA,NA,"-44.866667","-23.35",NA,NA,NA,NA,NA,NA
"523","2019-11-21 10:06:46-03","IBt","SP","309789","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1994","04","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi","Garcia, FCP","1422","São Paulo","Trilha da Almada, km 13 da rodovia Rio/Santos","-44.866667","-23.35",NA,"Ubatuba",NA,NA,NA,NA,NA,"1994",NA,"-44.866667","-23.35",NA,NA,NA,NA,NA,NA
"524","2019-11-21 10:06:46-03","IBt","SP","37221","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Silva, P","1935","10","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi","Hoehne, FC","5072","Bahia",NA,NA,NA,NA,"Água Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-11-21 10:06:46-03","IBt","SP","8469","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","Blanchet, JS",NA,NA,NA,NA,"Brasil",NA,NA,NA,"SP000927",NA,NA,"psilonema","(Harms) R.S.Cowan","Cowan, RS","3117","Bahia",NA,NA,NA,"SP000927",NA,NA,NA,NA,NA,"Isolectotype","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-03-12 10:23:53-03","IBt","SP","329594","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Fávero, OA; Born, GCC","1992",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi","Rossi, L","s.n.","São Paulo","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"Iguape",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
