"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"368","2020-09-02 16:38:47-03","Cenargen","CEN","79657","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Roger D. Reeves","2932","2005","02","01",NA,"Brasil","Exsicatas",NA,"Plateau S of summit: 743m. 14°27.204' S, 48°26.606' W; at summit 760m.14°27.180'S, 48°26.583 W. Ascended ultramafic hill from southern end, collected plants from about halfway up (2887-2894), then from a plateau (above the 'Jesus Saude' sign formed from painted rocks) (2895-2901), then from the summit (2902-2909), then from a circut on N and NE sides within 20 m altitude of summit (2910-2929) and finally a few extras on the way down to the start (2930-2935). Delicate herb with almost leafless stems, and intense indigo-blue small flowerhead.FLORA DE SOLOS SERPENTINOS DO ESTADO DE GOIÁS.","CEN00079657",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.",NA,"GO","NIQUELANDIA","Southernmost ultramafic hill of Tocantins Complex, approx. 3 Km N of centre of Niquelandia; locations: halfway up hill from southern approach: 709 m, 14°27.275'S, 48°26.675'W;","-48.4597015380859","-14.4738998413086",NA,NA,"CEN00079657","74171","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"369","2019-11-13 11:30:02-03","USP","SPF","142445","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Proença, C","2116","1999","11","30",NA,"Brasil",NA,NA,NA,"SPF00142445",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Calió, MF","Distrito Federal","Gama","Parque Ecológico do Gama","-48.05","-16.033333",NA,NA,NA,NA,NA,"2011","05",NA,"-48.05","-16.033333",NA,NA,NA,NA,NA,NA
"370","2019-11-13 11:30:02-03","USP","SPF","156500","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Pirani, JR","4665","2000","03","25",NA,"Brasil",NA,NA,NA,"SPF00156500",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Calió, MF","Minas Gerais","Lassance","Serra do Cabral","-44.316667","-17.733333","1000","1000",NA,NA,NA,"2004","09",NA,"-44.316667","-17.733333",NA,NA,NA,NA,NA,NA
"371","2019-11-13 11:30:02-03","USP","SPF","161731","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Mello-Silva, R","2255","2003","12","01",NA,"Brasil",NA,NA,NA,"SPF00161731",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Calió, MF","Goiás","Alto Paraíso de Goiás",NA,"-47.627222","-14.166111","1141","1141",NA,NA,NA,"2011","05",NA,"-47.627222","-14.166111",NA,NA,NA,NA,NA,NA
"372","2019-11-13 11:30:02-03","USP","SPF","185028","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP","10646","1965","10","12",NA,"Brasil",NA,NA,NA,"SPF00185028",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride, JH","Distrito Federal","Gama","Parque Ecológico do Gama",NA,NA,NA,NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-11-13 11:30:02-03","USP","SPF","196027","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Paula-Souza, J","8861","2007","10","04",NA,"Brasil",NA,NA,NA,"SPF00196027",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Calió, MF","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-48.287778","-14.271389",NA,NA,NA,NA,NA,"2012","07",NA,"-48.287778","-14.271389",NA,NA,NA,NA,NA,NA
"374","2019-11-13 11:30:02-03","USP","SPF","97400","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Sakuragui, CM","CFCR15251","1994","03","20",NA,"Brasil",NA,NA,NA,"SPF00097400",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Calió, MF","Minas Gerais","Augusto de Lima","Serra do Cabral","-44.328056","-18.011111","1000","1000",NA,NA,NA,"2011","05",NA,"-44.328056","-18.011111",NA,NA,NA,NA,NA,NA
"375","2019-11-13 11:30:02-03","USP","SPF","48555","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Pirani, JR","1640","1987","02","05",NA,"Brasil",NA,NA,NA,"SPF00048555",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Campos, MTVA","Distrito Federal",NA,"Chapada da Contagem","-47.95","-15.516667",NA,NA,NA,NA,NA,"1991",NA,NA,"-47.95","-15.516667",NA,NA,NA,NA,NA,NA
"376","2019-11-13 11:30:02-03","USP","SPF","70807","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Oldenburger, FHF","1991","1975","12","04",NA,"Brasil",NA,NA,NA,"SPF00070807",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Calió, MF","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-13 11:30:02-03","USP","SPF","87571","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Martens, LA","36","1989","01","10",NA,"Brasil",NA,NA,NA,"SPF00087571",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Anônimo","Minas Gerais","Brumadinho","Serra da Calçada","-44.216667","-20.133333","1400","1400",NA,NA,NA,NA,NA,NA,"-44.216667","-20.133333",NA,NA,NA,NA,NA,NA
"378","2019-11-13 11:30:02-03","USP","SPF","92736","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Giulietti, AM","CFCR13769","1994","01","16",NA,"Brasil",NA,NA,NA,"SPF00092736",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Calió, MF","Minas Gerais","Ouro Branco","Serra do Ouro Branco","-43.640278","-20.51","1225","1225",NA,NA,NA,"2011","05",NA,"-43.640278","-20.51",NA,NA,NA,NA,NA,NA
"379","2019-11-13 11:30:02-03","USP","SPF","49263","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Harley, RM","24162","1987","02","13",NA,"Brasil",NA,NA,NA,"SPF00049263",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Campos, MTVA","Bahia","Piatã",NA,"-41.7728004455566","-13.1519002914429","1150","1150",NA,"41184","auto","1992","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-13 11:30:02-03","USP","SPF","185029","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Belém, RP","1923","1965","12","10",NA,"Brasil",NA,NA,NA,"SPF00185029",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Delprete, PG","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-11-13 11:30:02-03","USP","SPF","70808","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Oldenburger, FHF","1804","1975","11","13",NA,"Brasil",NA,NA,NA,"SPF00070808",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Paiva, MRC","Distrito Federal","Brasília","Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","1998","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-13 11:30:02-03","USP","SPF","63254","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Mamede, MCH","43","1987","11","20",NA,"Brasil",NA,NA,NA,"SPF00063254",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Campos, MTVA","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242",NA,NA,NA,"44724","auto","1992","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-13 11:30:02-03","USP","SPF","19130","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Hatschbach, G","38156","1976","01","28",NA,"Brasil",NA,NA,NA,"SPF00019130",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride, JH","Goiás","Morrinhos",NA,"-49.0993995666504","-17.7311000823975",NA,NA,NA,"45214","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-13 11:30:02-03","USP","SPF","72340","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Simão-Bianchini, R","180","1989","12","18",NA,"Brasil",NA,NA,NA,"SPF00072340",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Campos, MTVA","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-13 11:30:02-03","USP","SPF","11737","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides stenophylla","Hoehne, W","s.n.","1945","11","26",NA,"Brasil",NA,NA,NA,"SPF00011737",NA,NA,"Müll.Arg.","Hoehne, W","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"stenophylla",NA,NA,NA,NA
"386","2019-11-13 11:30:02-03","USP","SPF","11737","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides stenophylla","Hoehne, W","s.n.","1945","11","26",NA,"Brasil",NA,NA,NA,"SPF00011737",NA,NA,"Müll.Arg.","Hoehne, W","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"stenophylla",NA,NA,NA,NA
"387","2019-10-07 09:14:18-03","UEFS","HUEFS","21592","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Kirkbride, J.H.","5540","1984","04","24",NA,"Brasil",NA,NA,"Nos murundus dentro de um campo de murundu.","HUEFS0021592","Angiospermae","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","J.A.Oliveira","Goiás","Alto Paraíso","Chapada dos Veadeiros, 2 km W do Alto Paraíso ao Córrego Almécegos.","-47.516667","-14.15","1160","1160","HUEFS0021592",NA,NA,"2016","11",NA,"47W31'","14S9'","Asteranae",NA,NA,NA,NA,NA
"388","2019-10-07 09:14:18-03","UEFS","HUEFS","135755","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Sousa, G.","700","2007","04","25",NA,"Brasil",NA,NA,"Complexo floristico vegetacional.","HUEFS0135755","Angiospermae","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","D.Zappi","Piauí","Caracol","PARNA Serra das confusões-Andorinhas l.","-43.3300018310547","-9.27861022949219",NA,NA,"HUEFS0135755","21070","auto","2008","08",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"389","2019-10-07 09:14:18-03","UEFS","HUEFS","90902","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Ferreira, F.M.","179","2002","06","23",NA,"Brasil",NA,NA,NA,"HUEFS0090902","Angiospermae","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","J.A.Oliveira","Minas Gerais","Baependi","Toca dos Urubus.","-44.8899993896484","-21.9589004516602",NA,NA,"HUEFS0090902","29865","auto","2016","11",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"390","2019-10-07 09:14:18-03","UEFS","HUEFS","213333","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Martinelli, G.","18125","2013","02","22",NA,"Brasil",NA,NA,"Caatinga com afloramentos rochosos.","HUEFS0213333","Angiospermae","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Piauí","Caracol","Parque Nacional da Serra das Confusões. Afloramento rochoso na localidade de Moquem, próximo da Gruta do Enoque.","-43.5575","-9.136389","500","500","HUEFS0213333",NA,NA,NA,NA,NA,"43W33'27''","9S8'11''","Asteranae",NA,NA,NA,NA,NA
"391","2019-10-07 09:14:18-03","UEFS","HUEFS","64597","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Gomes, B.M.","196","2001","01","12",NA,"Brasil",NA,NA,"Cerrado aberto.","HUEFS0064597","Angiospermae","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Distrito Federal","Gama","Parque Recreativo do Gama e Reserva Ecológica do Gama.","-48.05","-16.05","850","850","HUEFS0064597",NA,NA,NA,NA,NA,"48W3'0''","16S3'0''","Asteranae",NA,NA,NA,NA,NA
"392","2019-10-07 09:14:18-03","UEFS","HUEFS","156393","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Queiroz, L.P.de","14376","2009","04","29",NA,"Brasil",NA,NA,"Campo cerrado.","HUEFS0156393","Angiospermae","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","J.A.Oliveira","Distrito Federal","Brasília","Parque Nacional de Brasília.","-47.975278","-15.6825",NA,NA,"HUEFS0156393",NA,NA,"2016","11",NA,"47W58'31''","15S40'57''","Asteranae",NA,NA,NA,NA,NA
"393","2019-10-07 09:14:18-03","UEFS","HUEFS","184701","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Pastore, J.F.B.","3925","2012","02","09",NA,"Brasil",NA,NA,NA,"HUEFS0184701","Angiospermae","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","J.A.Oliveira","Minas Gerais","Delfinópolis","Canastra - Serra da Babilônia. MG-438 Entre Ibiraci e Delfinópolis",NA,"-20.266667",NA,NA,"HUEFS0184701",NA,NA,"2016","11",NA,NA,"20S16'","Asteranae",NA,NA,NA,NA,NA
"394","2019-10-07 09:14:18-03","UEFS","HUEFS","191903","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Salles, A.H.","3890","2005","11","29",NA,"Brasil",NA,NA,NA,"HUEFS0191903","Angiospermae","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","J.A.Oliveira","Minas Gerais","Belo Horizonte","Região da Serra da Moeda. Campo sujo.","-43.937801361084","-19.9207992553711",NA,NA,"HUEFS0191903","17082","auto","2016","11",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"395","2015-03-17 13:47:13-03","F","FMNH-SEEDPLANTS","V0207835F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207835F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207835F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"396","2015-03-17 13:47:13-03","F","FMNH-SEEDPLANTS","V0207836F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207836F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207836F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"397","2015-03-17 13:47:13-03","F","FMNH-SEEDPLANTS","V0207837F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207837F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207837F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"398","2015-03-17 13:47:13-03","F","FMNH-SEEDPLANTS","V0207838F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207838F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207838F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"399","2015-03-17 13:47:13-03","F","FMNH-SEEDPLANTS","V0207839F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207839F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207839F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"400","2015-03-17 13:47:13-03","F","FMNH-SEEDPLANTS","V0207840F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207840F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207840F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"401","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207841F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207841F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207841F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"402","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207842F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207842F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207842F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"403","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207843F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207843F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207843F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"404","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207844F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207844F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207844F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"405","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207845F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207845F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207845F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"406","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207846F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207846F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207846F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"407","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207847F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207847F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207847F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"408","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207848F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207848F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207848F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"409","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207849F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207849F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207849F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"410","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207850F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207850F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207850F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"411","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207851F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207851F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207851F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"412","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207852F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207852F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207852F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"413","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207853F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207853F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207853F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"414","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207854F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207854F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207854F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"415","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207855F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207855F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207855F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"416","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207856F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207856F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207856F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"417","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207857F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207857F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207857F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"418","2015-03-17 13:47:14-03","F","FMNH-SEEDPLANTS","V0207858F","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0207858F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0207858F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
