"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","individualCount","typeStatus","relatedCatalogItem"
"449","2020-07-23 12:14:44-03","CEPLAC","CEPEC","2103","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"R. P. Belém","2579","1966","07",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Sem informação.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"G. P. Lewis","15",NA,NA,"49584","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"04/10/1990"
"450","2020-07-23 12:14:44-03","CEPLAC","CEPEC","48639","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"J. M. Silva","751","1989","12",NA,"Brasil","Paraná","MORRETES","Estr. Craciosa, prox. Rio Mae Catira.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"G. Hatschbach","12",NA,NA,"30514","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,"30/12/1990"
"451","2020-07-23 12:14:44-03","CEPLAC","CEPEC","145062","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"D. S. Farias","110",NA,NA,NA,"Brasil","Rio de Janeiro","silva jardim",NA,"-42.3917007446289","-22.6508007049561",NA,"<ll>dwc_commonname:</ll>",NA,NA,"D. S. Farias",NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-07-23 12:14:44-03","CEPLAC","CEPEC","122222","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"H. C. de Lima","243","1994","01",NA,"Brasil","Rio de Janeiro","silva jardim","Reserva Biológica de Poço das Antas. Pasto antes da porteira de entrada da Reserva.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"H. C. de Lima","26",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2013-02-07 10:18:40-02","UMC","HUMC","4290","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"Queli Cavalcanti",NA,"2007","04","Southern America","Brazil","São Paulo","São Carlos","Campos da UFSCar","-47.89","-22.01",NA,NA,NA,NA,NA,"14",NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2021-02-12 15:02:10-03","UFSCar","SPSC","7726","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","A.C.A. Neri",NA,"2005","08",NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"08",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-11-12 16:59:40-03","UEL","FUEL","30827","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G; et al.","69799","1999","12",NA,"Brasil","Paraná","Dr. Ulysses","Rio Turvo",NA,NA,NA,NA,NA,NA,"Hatschbach, G","02",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-11-12 16:59:40-03","UEL","FUEL","31321","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G; et al.","69799","1999","12",NA,"Brasil","Paraná","Dr. Ulysses","Rio Turvo",NA,NA,NA,NA,NA,NA,"Hatschbach, G","02",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-11-12 16:59:40-03","UEL","FUEL","69","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G","18251","1968","01",NA,"Brasil","Paraná","Guaratuba","Serra de Araraguara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Tamashiro, JY","04","100","100","41937","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-11-12 16:59:40-03","UEL","FUEL","9227","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Silva, JM; Hatschbach, G","751","1989","12",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa, Prox. ao rio Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Tamashiro, JY","12",NA,NA,"30514","auto","1985","11",NA,NA,NA,NA,NA,NA,NA,NA
"459","2020-11-12 16:59:40-03","UEL","FUEL","23045","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Pickel, B","s.n.","1945","04",NA,"Brasil","São Paulo","Mogi das Cruzes","Fazenda Parateí","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"Tamashiro, JY","24",NA,NA,"28666","auto","1998","02",NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-11-12 16:59:40-03","UEL","FUEL","39607","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Leitão Filho, HF; Martins, FR","6848","1978","01",NA,"Brasil","São Paulo","Ubatuba","Floresta atlântica","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"25",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-11-01 15:00:34-03","UnB","UB","140442","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Heringer, EP","2785","1952","02","Southern America","Brasil",NA,NA,"Coletada ao lado da residência do Sr. Reitor da U.R.",NA,NA,NA,"Árvore antiga que foi reservada da floresta primitiva comum na região. Florece em Fevereiro",NA,NA,"Ribeiro, PG","25",NA,NA,NA,NA,"2013","05","07",NA,NA,NA,NA,NA,NA,NA
"462","2019-11-01 15:00:34-03","UnB","UB","140443","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Heringer, EP","2905","1953","01","Southern America","Brasil",NA,NA,"Inst. Ecol. e Exp. Agri.",NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-11-01 15:00:34-03","UnB","UB","140468","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Gomes, V","2797","1969","02","Southern America","Brasil","Minas Gerais",NA,"Coletada em Teixeiras, perto de Juiz de Fora",NA,NA,NA,"Árvore 15m.",NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-01 15:00:34-03","UnB","UB","140492","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Belém, RP","3251","1967","02","Southern America","Brasil","Bahia","Belmonte",NA,"-38.8828010559082","-15.8631000518799",NA,"Flores amarelas.; Árvore 15m.; Mata costeira",NA,NA,"Ribeiro, PG","01",NA,NA,"71281","auto","2013","05","07",NA,NA,NA,NA,NA,NA,NA
"465","2019-11-01 15:00:34-03","UnB","UB","140441","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Incógnito","2579","1952","01","Southern America","Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental","-43.2655982971191","-21.5877990722656",NA,"Árvore.",NA,NA,NA,"28",NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-11-01 15:00:34-03","UnB","UB","190313","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Braga, JMA; Loureiro, MB","4154","1997","06","Southern America","Brasil","Rio de Janeiro","Duque de Caxias","Distrito de Xerém, Refinaria Duque de Caxias (REDUC), proximidades da Barragem Saracuruna","-43.3116989135742","-22.7856006622314",NA,"Árvore 15m. Folíolos membranáceos. Frutos imaturos verdes",NA,NA,"Braga, JMA","19",NA,NA,"34388","auto","1997","06","19",NA,NA,NA,NA,NA,NA,NA
"467","2019-11-01 15:00:34-03","UnB","UB","140439","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Belém, RP","3251","1967","02","Southern America","Brasil","Bahia","Belmonte",NA,"-38.8828010559082","-15.8631000518799",NA,"Flores amarelas.; Árvore 15m.; Mata costeira",NA,NA,"Ribeiro, PG","01",NA,NA,"71281","auto","2011","05","09",NA,NA,NA,NA,NA,NA,NA
"468","2019-11-01 15:00:34-03","UnB","UB","140440","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Belém, RP","2579","1966","07","Southern America","Brasil","Bahia","Santa Cruz Cabrália",NA,"-39.0247001647949","-16.2780990600586",NA,"Frutos verdes.; Árvore 10m.; Mata costeira",NA,NA,"Ribeiro, PG","15",NA,NA,"49584","auto","2013","05","07",NA,NA,NA,NA,NA,NA,NA
"469","2019-11-01 15:00:34-03","UnB","UB","140494","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Pinheiro, R","84","1966","03","Southern America","Brasil","Bahia","Ubatã",NA,"-39.5228004455566","-14.2138996124268",NA,"Flores brancas.; Árvore 11m.",NA,NA,"Ribeiro, PG","10",NA,NA,"37956","auto","2013","05","07",NA,NA,NA,NA,NA,NA,NA
"470","2019-11-01 15:00:34-03","UnB","UB","190314","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Reitz, PR","5843","1954","05","Southern America","Brasil","Santa Catarina","Brusque","S. Luzia","-48.9174995422363","-27.0981006622314",NA,"Árvore armada 6m; Capoeira",NA,NA,"Burkart, A","02",NA,NA,"19684","auto","1961",NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2020-08-20 14:56:11-03","UFSC","FLOR","24063","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Roderjan, C.V.; Kuniyoshi, Y.S.","484","1985","12",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa.","-48.834400177002","-25.476900100708",NA,"árvore freqüente, flor creme","FLOR0024063",NA,NA,"30",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-08-20 20:38:52-03","UFSC","FLOR","22113","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Silva, J.M.; Hatschbach, G.","751","1989","12",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa, próx. ao rio Mãe Catira.","-48.834400177002","-25.476900100708",NA,"árvore, flor creme odorífera, 10m altura","FLOR0022113",NA,"Hatschbach, G.","12","10","10","30514","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-08-20 20:38:52-03","UFSC","FLOR","36895","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Silva, J.M.; Poliquesi, C.B. & Ferreira, L.A.","2714","1998","12",NA,"Brasil","Paraná","Morretes","Serra da Prata, início da trillha para a Torre da Prata.","-48.834400177002","-25.476900100708",NA,"árvore, flor alva, odorífera, 15m altura","FLOR0036895",NA,"Hatschbach, G.","15",NA,NA,"30514","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-08-20 14:56:11-03","UFSC","FLOR","6456","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata aculeata","Burkart","Klein, R.M.","7097","1967","01",NA,"Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"árvore, flor branca, 20m altura. Holotypus Piptadenia paniculata var. aculeata.","FLOR0006456",NA,"Burkart, A.","17","200","200","27000","auto",NA,NA,NA,NA,NA,NA,"aculeata",NA,"Holotypus",NA
"475","2020-08-20 14:56:11-03","UFSC","FLOR","6452","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Klein, R.M.","7251","1967","02",NA,"Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"arvoreta, flor branca, 6m altura","FLOR0006452",NA,NA,"17","50","50","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2020-08-20 14:56:11-03","UFSC","FLOR","6173","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Sohn, S.; Campos, J.M.","11","1981","02",NA,"Brasil","Santa Catarina","Rio do Sul","Aprox. 16 km de Rio do Sul em direção a Trombudo Central.","-49.6431007385254","-27.2141990661621",NA,"tortuoso, folhas verdes, pequenas, fruto preto tipo vagem. Tronco tortuoso, cheio de galhos tortuosos; folhas verdes, pequenas; tronco com mamicas","FLOR0006173",NA,"Garcia, F.C.P.","11",NA,NA,"15163","auto","2003","02","25",NA,NA,NA,NA,NA,NA,NA
"477","2020-08-20 14:56:11-03","UFSC","FLOR","6456","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata aculeata","Burkart","Klein, R.M.","7097","1967","01",NA,"Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"árvore, flor branca, 20m altura. Holotypus Piptadenia paniculata var. aculeata.","FLOR0006456",NA,"Burkart, A.","17","200","200","27000","auto",NA,NA,NA,NA,NA,NA,"aculeata",NA,"Holotypus",NA
"478","2020-08-20 20:38:52-03","UFSC","FLOR","743","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Pityrocarpa","paniculata","Pityrocarpa paniculata","(Benth.) Brenan","Klein, R.M.","910","1954","10",NA,"Brasil","Santa Catarina","Itajaí","Luiz Alves.","-48.6618995666504","-26.9078006744385",NA,"árvore, flor branca, 10m altura. Sin.: Piptadenia paniculata Bentam.","FLOR0000743",NA,"Burkart, A.","14","50","50","27253","auto","1961",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2021-03-04 15:43:23-03","IF","SPSF","14977","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"G. Hatschbach","56111","1991","07","América do Sul","Brasil","PR","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"04",NA,NA,"37295","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"480","2021-03-04 15:43:23-03","IF","SPSF","28698","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"F.O. Souza","59","2000","06","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",NA,NA,NA,"18",NA,NA,"30093","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"481","2021-03-04 15:43:23-03","IF","SPSF","26432","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"J.A.Pastore","854","1999","03","América do Sul","Brasil","SP","Ilhabela","P.E.Serra do Mar","-45.3499984741211","-23.7700004577637",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"31",NA,NA,"23719","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"482","2021-03-04 15:43:23-03","IF","SPSF","26871","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"O.T. Aguiar & J.B.Baitello","655","2000","05","América do Sul","Brasil","SP","Ilhabela","regiao do Scopel","-45.3499984741211","-23.7700004577637",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"24",NA,NA,"23719","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"483","2021-03-04 15:43:23-03","IF","SPSF","02093","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"D.Bento Pickel",NA,"1945","04","América do Sul","Brasil","SP","Mogi das Cruzes","Fazenda Paratei","-46.1883010864258","-23.5228004455566",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"24",NA,NA,"28666","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"484","2021-03-04 15:43:23-03","IF","SPSF","37944","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","R.T.Polisel & N.M.Ivanauskas & F.M.Souza & V.S.Santos","242","2005","12","América do Sul","Brasil","SP","Embú","Itatuba","-46.8875","-23.642778",NA,"COLETA: Arvoreta de 4m. Área de floresta alterada, com espinho no tronco.; GEOGRAFIA: Langendoc.;",NA,NA,"G.A.D.C. Franco","14",NA,NA,NA,NA,"2006","01","23",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"485","2021-03-04 15:43:23-03","IF","SPSF","40643","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","R.T. Polisel","655","2008","02","América do Sul","Brasil","SP","Juquitiba","Estrada da Palestina","-47.090278","-23.975556",NA,"COLETA: Árvore 12m, botões florais creme.; GEOGRAFIA: BR-116, km.330, vizinho ao sítio dos Padres.;",NA,NA,"G.A.D.C. Franco","03","700","700",NA,NA,"2008","04","05",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"486","2021-03-04 15:43:23-03","IF","SPSF","49967","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","M.L.Brotto & J.T.Motta & J.M.Silva & J.Vaz","261","2013","12","América do Sul","Brasil","PR","Cerro Azul","Ribeirao do Rocha","-49.131389","-24.715278",NA,"COLETA: Árvore de 8m; flores alvas. Floresta Ombrófila Densa.;",NA,NA,"M.L.Brotto","11","261","261",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"487","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Riedel, L","s.n.",NA,NA,"Southern America","Brazil",NA,NA,"ad Mardiocca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Schott, HW","s.n.",NA,NA,"Southern America","Brazil",NA,NA,"Serra da Tingua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Sello, HL","s.n.",NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in campis provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2017-09-11 17:10:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Peckolt, T","s.n.",NA,NA,"Southern America","Brazil",NA,NA,"Serra da Tingua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2021-02-08 12:42:15-03","UFRGS","ICN","179374","S","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Brotto, ML; et al.","1527","2013","12","América do Sul","Brasil","PR","Cerro Azul","Ribeirão do Rocha","-49.131389","-24.715278",NA,"Doação Herbário MBM; Árvore de 8 m, flores alvas; Floresta Ombrófila Densa","ICN00018691","ICN00018691 ICN00018691_1","Brotto, ML","11","261","261",NA,NA,NA,NA,NA,"-49.131389","-24.715278",NA,NA,NA,NA,NA
"492","2021-02-04 09:01:44-03","IBt","SP","24546","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Kuhlmann, JG","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-11-12 15:23:31-03","IBt","SP","310134","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Tamashiro, JY; Ivanauskas, NM; Souza, JP; Miyagi, PH; Belinello, R; Fernandes, GD","801","1995","04",NA,"Brasil","São Paulo","Joanópolis","Estrada para bairro Azevedo","-46.189722","-22.895833",NA,NA,NA,NA,NA,"11","1280","1280",NA,NA,NA,NA,NA,"-46.189722","-22.895833",NA,NA,NA,NA,NA
"494","2019-11-21 10:06:21-03","IBt","SP","514869","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, MEL; et al.","1970","2009","04",NA,"Brasil","São Paulo","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade","-46.284167","-23.769722",NA,NA,NA,NA,"Cordeiro, I","29","964","964",NA,NA,"2009","06",NA,"-46.284167","-23.769722",NA,NA,NA,NA,NA
"495","2019-11-21 10:06:21-03","IBt","SP","54282","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Krieger, L","1093","1945","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"SP025383","SP025383","Tamashiro, JY",NA,NA,NA,NA,NA,"1978","08","09",NA,NA,NA,NA,NA,NA,NA
"496","2019-11-21 10:06:21-03","IBt","SP","396749","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Nascimento, DS; Cordeiro, J","88","2004","12",NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"13",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-11-21 10:06:21-03","IBt","SP","345199","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G; Goldenberg, R; Barbosa, E","69799","1999","12",NA,"Brasil","Paraná","Doutor Ulysses","Rio Turvo","-49.4197006225586","-24.5680999755859",NA,NA,"SP025384","SP025384","Hatschbach, G","02",NA,NA,"32237","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-11-21 10:06:21-03","IBt","SP","45178","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G","1650","1949","12",NA,"Brasil","Paraná","Morretes","Porto de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Tamashiro, JY","02",NA,NA,"30514","auto","1985","06",NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-11-21 10:06:21-03","IBt","SP","338406","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Silva, JM; Poliquesi, CB; Ferreira, LA","2714","1998","12",NA,"Brasil","Paraná","Morretes","Serra da Prata, ínicio da trilha para a Torre da Prata","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Hatschbach, G","15",NA,NA,"30514","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-10-22 10:13:07-03","IBt","SP","384203","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Reis, RCC","89","1994","05",NA,"Brasil","Rio de Janeiro","Parati","Estrada que corre pelo lado esquerdo do Rio Mares, 40 m.s.m","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"Morim de Lima, MP","10",NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-10-22 10:13:07-03","IBt","SP","369096","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Garcia, FCP","654","1993","01",NA,"Brasil","Rio de Janeiro","Parati","Trilha do Corisco","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"Cordeiro, I","26",NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-11-21 10:06:21-03","IBt","SP","488994","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Nascimento, LS; et al.","s.n.","2014","04",NA,"Brasil","Rio de Janeiro","Sapucaia",NA,"-42.9143981933594","-21.9950008392334",NA,NA,NA,NA,"Morim, MP","23",NA,NA,"27567","auto","2014","09","15",NA,NA,NA,NA,NA,NA,NA
"503","2019-11-21 10:06:21-03","IBt","SP","366771","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, HC; Spolidoro, MLCV; Chada, SS; Silva, TF; Cunha, CF","5719","2000","11",NA,"Brasil","Rio de Janeiro","Valença","Parque Estadual da Serra da Concórdia, Distr. Barão de Juparanã, Serra da Concórdia, área de remanescente florestal da Embrapa - Gado de leite, curral Santa Mariana, picada da brauna","-43.7002983093262","-22.2455997467041",NA,NA,NA,NA,NA,"16",NA,NA,"47830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
