"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","typeStatus","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"305","2021-02-08 12:44:28-03","UFRGS","ICN","166595","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Schneider, AA","Schneider, AA","1775","2011","02","08","Brasil","RS","Soledade","-52.7525","-28.736667","-52.7525","-28.736667",NA,NA,"Dicotyledon",NA,NA,NA,"América do Sul","para Ibirapuitã",NA,"Erva, flor roxa.; Em campo nativo.","533","533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-02-08 12:44:28-03","UFRGS","ICN","158809","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Trevisan, R","Freitas, E","613","2008","11","21","Brasil","RS","São Francisco de Assis","-55.051111","-29.616944","-55.051111","-29.616944",NA,NA,"Dicotyledon",NA,NA,NA,"América do Sul","Gruta São Tomé",NA,"Flores roxas; herbácea; Campo seco de solo arenoso e pedregoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-02-08 12:44:28-03","UFRGS","ICN","160919","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Dettke, GA","Dettke, GA","130","2008","11","28","Brasil","RS","Guaíba","-51.386111","-30.180833","-51.386111","-30.180833",NA,NA,"Dicotyledon",NA,NA,NA,"América do Sul","Fazenda São Maximiano 30°10'51''S 51°23'10''W",NA,"com flores; hemiparasita em campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-02-08 12:44:28-03","UFRGS","ICN","190039","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Silva Filho, PJS","Silva Filho, PJS","700","2009","04","02","Brasil","RS","Viamão","-51.023056","-30.066389","-51.023056","-30.066389",NA,NA,"Dicotyledon",NA,NA,NA,"América do Sul","Bairro Tarumã região de entorno do Lago Tarumã.",NA,"Flores roxo-azuladas.; Campo seco","61","61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-08 12:44:28-03","UFRGS","ICN","155327","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Lima, LF","Lima, LF","210","2006","11","12","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,"América do Sul","Fazenda São Maximiano BR 116 Km 308",NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-08 12:44:28-03","UFRGS","ICN","151485","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Lima, LF","260","2005","12","17","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,"América do Sul","Fazenda São Maximiano BR 116 Km 308",NA,"Banhado; campo rochoso. Em campo rochoso (topo de morro).",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-02-08 12:44:28-03","UFRGS","ICN","118220","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Jarenkow, JA","Jarenkow, JA","1472","1989","12","03","Brasil","RS","Morro Redondo","-52.6319007873535","-31.5883007049561",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,"América do Sul","Santo Amor",NA,"Erva em campo alto, flores violáceas.",NA,NA,"19299","auto",NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-02-08 12:44:28-03","UFRGS","ICN","120310","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Sobral, M","Sobral, M; et al.","7693",NA,NA,NA,"Brasil","RS","Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,"América do Sul","margem do Rio Quaraí-Mirim",NA,"Vegetação de campanha (savana). Erva 0,3-0,5m, em campo pedregoso; flores brancas.",NA,NA,"74636","auto",NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-02-08 12:44:28-03","UFRGS","ICN","127256","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Pinheiro, M","Pinheiro, M","465","2002","11","13","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,"América do Sul","Parque Estadual de Itapuã, morro do Araçá",NA,"campo rupestre",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-08-26 10:50:20-03","MCN-FZBRS","HAS","10901","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Bueno, O.","Bueno, O.","2128","1979","10",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.178068","-30.051692","-51,178068","-30,051692","HAS0010901",NA,"Magnoliophyta",NA,NA,NA,NA,"Jardim Botânico",NA,"erva; flor lilás; pouco numerosa; dispersa; campo sujo","53","53",NA,NA,"1982","04",NA,NA,NA,NA,NA,NA
"315","2020-08-26 10:50:53-03","MCN-FZBRS","HAS","11344","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Bueno, O.","Bueno, O.","2186","1980","03",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.178068","-30.051692","-51,178068","-30,051692","HAS0011344",NA,"Magnoliophyta",NA,NA,NA,NA,"Jardim Botânico",NA,"erva; 25 cm; flor lilás roxa; pouco numerosa; dispersa; campo sujo","53","53",NA,NA,"1982","04",NA,NA,NA,NA,NA,NA
"316","2020-08-26 10:50:53-03","MCN-FZBRS","HAS","12526","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Bueno, O.","Bueno, O.","2771","1980","10",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.178068","-30.051692","-51,178068","-30,051692","HAS0012526",NA,"Magnoliophyta",NA,NA,NA,NA,"Jardim Botânico.",NA,"Erva ereta com 30 cm de altura e flor roxa-azulada e com o tubo claro, pouco numerosa, dispersa em campo sujo e em solo argiloso. Coletada no lado norte.","53","53",NA,NA,"1980","10",NA,NA,NA,NA,NA,NA
"317","2020-08-26 10:50:20-03","MCN-FZBRS","HAS","1991","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth.","Rosso, R.","Lindeman, J.C.; Irgang, B.E.; Valls, J.F.M.","s.n.","1971","10",NA,"Brasil","Rio Grande do Sul","17 Km de São Gabriel",NA,NA,NA,NA,"HAS0001991",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"corola púrpura 5P 4/10; ICN 8333; campo com mata úmida",NA,NA,NA,NA,"1985","01",NA,NA,NA,NA,NA,NA
"318","2020-08-26 10:50:20-03","MCN-FZBRS","HAS","96294","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth.","Molz, M.","Molz, M.","s.n.","2019","02",NA,"Brasil","Rio Grande do Sul","Canoas","-51.153916","-29.908758","-51,1539160","-29,9087580","HAS0096294",NA,"Magnoliophyta",NA,NA,NA,NA,"Em remanescente de campo alterado no bairro Mal. Rondon",NA,"Erva ereta; flores lilases",NA,NA,NA,NA,"2019","02","20",NA,NA,NA,NA,NA
"319","2020-08-26 10:50:53-03","MCN-FZBRS","HAS","19600","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Venuto, J.E.","46","1984","01",NA,"Brasil","Rio Grande do Sul","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,"HAS0019600",NA,"Magnoliophyta",NA,NA,NA,NA,"BR-290, km 63.",NA,"Flores lilás com base arroxeada, em beira de estrada, no campo.",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-08-26 10:50:53-03","MCN-FZBRS","HAS","11593","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Bueno, O.","Bueno, O.","2388","1980","04",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"HAS0011593",NA,"Magnoliophyta",NA,NA,NA,NA,"Campo Novo, Morro da Tapera, entrada pelas pedreiras",NA,"erva; rara com flor roxa. Em campo não mexido, no topo, em solo graniro.",NA,NA,"29946","auto","1980","12",NA,NA,NA,NA,NA,NA
"321","2020-08-26 10:50:20-03","MCN-FZBRS","HAS","10107","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Aguiar, L.; Martau, L.; Soares, Z.","Soares, Z.","106","1979","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"HAS0010107",NA,"Magnoliophyta",NA,NA,NA,NA,"Morro das Abertas",NA,"erva; pouco numerosa; dispersa; flor lilás; 20 cm de altura; campo limpo; solo granítico; altitude 250 m",NA,NA,"29946","auto","1980","08",NA,NA,NA,NA,NA,NA
"322","2020-08-26 10:50:53-03","MCN-FZBRS","HAS","11380","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Martau, L.; Aguiar, L. ; Soares, Z.","Bueno, O.","2273","1980","03",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"HAS0011380",NA,"Magnoliophyta",NA,NA,NA,NA,"Morro das Abertas",NA,"erva; flor roxa; pouco numerosa; dispersa; campo não mexido; relevo na encosta; solo granito; lado oeste do morro",NA,NA,"29946","auto","1980","08",NA,NA,NA,NA,NA,NA
"323","2020-08-26 10:50:20-03","MCN-FZBRS","HAS","8302","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","H.B.K.","Aguiar, L.","Martau, L.","s.n.","1978","06",NA,"Brasil","Rio Grande do Sul","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"HAS0008302",NA,"Magnoliophyta",NA,NA,NA,NA,"Morro de Paula",NA,"habitat campo sujo; erva com flor lilás",NA,NA,"10287","auto","1979",NA,NA,NA,NA,NA,NA,NA
"324","2020-08-26 10:50:20-03","MCN-FZBRS","HAS","10370","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Aguiar, L.; Martau, L.; Soares, Z.","Bueno, O.","s.n.","1979","10",NA,"Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"HAS0010370",NA,"Magnoliophyta",NA,NA,NA,NA,"Morro da Pedreira",NA,"parada; topo do morro; erva rasteira; altura e diâmetro da planta 30 cm; flor branca; altitude 200 m; rara; campo sujo; solo granito; morro com afloramentos rochosos",NA,NA,"41667","auto","1980","08",NA,NA,NA,NA,NA,NA
"325","2020-11-05 09:52:28-03","IBt","SP","356552","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Arbo, MM","8513","1999","11","25","Argentina","Corrientes","Santo Tome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-04-15 17:20:35-03","IBt","SP","249676","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Venuto, JE","46","1984","01","30","Brasil","Rio Grande do Sul","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-21 10:13:57-03","IBt","SP","440826","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Hirao, YV","Shirasuna, RT","2083","2009","02","02","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul",NA,NA,NA,NA,"53584","auto","2009","12","11",NA,NA,NA,NA,NA
