"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"233","2021-03-01 16:28:51-03","UNICAMP","UEC","188939","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","2015","02","12","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.995278","-24.067222","-47.995278","-24.067222","800","800","UEC119383","UEC119383","304","Árvore, 25 m de altura e 31,8 cm de DAP; Floresta Ombrófila Densa",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-03-01 16:28:51-03","UNICAMP","UEC","22445","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Tamashiro, JY","1982","01",NA,"Shepherd, GJ","1980","11","17","Brazil","Minas Gerais",NA,"Campo de Santa Rosália.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC044043","UEC044043","424","Árvore de 10m. Frutos imaturos verdes e rosados. Borda da mata.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-01 16:28:51-03","UNICAMP","UEC","186029","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Tamashiro, JY","2009",NA,NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM - Núcleo Santa Virgínia - Parcela K","-45.068056","-23.325278","-45.068056","-23.325278","1090","1093","UEC109364","UEC109364","739","Árvore, ca. 2m, material vegetativo. Projeto Biota Gradiente Funcional: Parcela K, indivíduo K0818; Floresta Ombrófila Densa Montana",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-01 16:28:51-03","UNICAMP","UEC","25601","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Tamashiro, JY","1982",NA,NA,"Tamashiro, JY; et al.","1981","10","26","Brazil","Minas Gerais","Santa Rosália",NA,"-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC044050","UEC044050","1256","Árvore de 6m, flores creme esverdeado.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-03-01 16:28:51-03","UNICAMP","UEC","4027","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Pirani, JR","1982",NA,NA,"Tamashiro, JY; et al.","1977","05","01","Brazil","Minas Gerais",NA,"Parque Nacional de Itatiaia, Brejo do Lapa.",NA,NA,NA,NA,NA,NA,"UEC044047","UEC044047","33","Árvore de 5m, com frutos.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-01 16:28:51-03","UNICAMP","UEC","48407","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Zickel, CS","1995","07",NA,"Leitão Filho, HF; Leitão, PF","1984","12","10","Brazil","Minas Gerais",NA,"Morro do Cristo.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC044039","UEC044039","2206","Árvore até 8m, em frutos, comum em lugar brejoso.; Mata residual.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-01 16:28:51-03","UNICAMP","UEC","51645","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Zickel, CS","1995","07",NA,"Salis, SM","1989","11","28","Brazil","São Paulo",NA,"Distrito de Bertioga.",NA,NA,NA,NA,NA,NA,"UEC044044","UEC044044","288","Arbóreo, 2.5m - flor de cor amarelada, pouco frequente.; Restinga arbórea na Estrada Rio-Santos.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-01 16:28:51-03","UNICAMP","UEC","71853","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Tamashiro, JY","1982",NA,NA,"Tamashiro, JY; et al.","1981","10","26","Brazil","Minas Gerais","Santa Rosália",NA,"-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC096930","UEC096930","1256","Árvore de 6m, flores creme esverdeado.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-01 16:28:51-03","UNICAMP","UEC","63655","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Zickel, CS","1997","08",NA,"Chaves, EB","1987","11","14","Brazil","Minas Gerais","Itabirito","Serra de Itabirito. Km14, Rodovia BH-Ouro Preto.","-43.8","-20.233333","-43.8","-20.233333","1300","1300","UEC044048","UEC044048","11450","Arbóreo. Flores brancas.; Cerrado.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-01 16:28:51-03","UNICAMP","UEC","89340","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Silva, SM","1995","03",NA,"Athayde, SF; Carrião, DJS; Mendonça, JO","1995","02","26","Brazil","Paraná","Guaraqueçaba","Morro do Quitumbé ou do Costão.","-48.333333","-25.283333","-48.333333","-25.283333",NA,NA,"UEC044040","UEC044040","277","Árvore de 2,2m.; Composição florística e estrutura fitossiciológica em diferentes estágios sucessionais da Floresta Ombrófila Densa Atlântica Submontana.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-01 16:28:51-03","UNICAMP","UEC","92614","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Ferretti, AR; Vanini, A; Nave, AG; Peneireiro, FM; Rodrigues, RR; Souza, VC",NA,NA,NA,"Brazil","São Paulo","Cunha","Estação Experimental da Serra do Mar - Núcleo Cunha - Morro da Marlene - Trilha em direção ao campo de altitude.","-45.033611","-23.212222","-45.033611","-23.212222",NA,NA,"UEC044046","UEC044046","145","Árvore de 6m; casca fina, fissurada.; Floresta Ombrófila Densa, Floresta secundária.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-01 16:28:51-03","UNICAMP","UEC","120229","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Meireles, LD","2002","03",NA,"Meireles, LD; Belinello, R","2001","06","28","Brazil","Minas Gerais","Camanducaia","Monte Verde.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC087144","UEC087144","320","Árvore, 5m, frutos amarelos.; Afloramento da Pedra do Selado.",NA,NA,NA,"Magnoliopsida",NA,"22140","auto",NA,NA,NA,NA,NA,NA
"245","2021-03-01 16:28:51-03","UNICAMP","UEC","124465","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Meireles, LD","2002","07",NA,"Meireles, LD; Belinello, R","2001","12","11","Brazil","Minas Gerais","Camanducaia","Monte Verde - Serra da Mantiqueira.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC087143","UEC087143","760","Árvore, 5m, flores creme.; Floresta Ombrófila Densa Alto-Montana.",NA,NA,NA,"Magnoliopsida",NA,"22140","auto",NA,NA,NA,NA,NA,NA
"246","2021-03-01 16:28:51-03","UNICAMP","UEC","124416","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Zickel, CS","2002",NA,NA,"Meireles, LD; Belinello, R","2001","10","31","Brazil","Minas Gerais","Camanducaia","Monte Verde - Serra da Mantiqueira.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC087139","UEC087139","720","Árvore, 7m, flores cremes.; Floresta Ombrófila Densa Alto-Montana.",NA,NA,NA,"Magnoliopsida",NA,"22140","auto",NA,NA,NA,NA,NA,NA
"247","2021-03-01 16:28:51-03","UNICAMP","UEC","158866","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Yamamoto, LF",NA,NA,NA,"Yamamoto, LF","2002","09","05","Brazil","Minas Gerais","Extrema","Serra do Lopo, Estrada da Serra do Lopo. Borda da estrada.","-46.3182983398438","-22.854700088501",NA,NA,"1600","1600","UEC013534","UEC013534","644","10m. Botão creme, fruto jovem creme esverdeado.",NA,NA,NA,"Magnoliopsida",NA,"15223","auto",NA,NA,NA,NA,NA,NA
"248","2021-03-01 16:28:51-03","UNICAMP","UEC","75922","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Hatschbach, G","1994",NA,NA,"Kummrow, R; Silva, JM; Cordeiro, J","1994","01","21","Brazil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,"1300","1300","UEC044054","UEC044054","3394","Arvoreta de flor creme. Orla da mata da encosta de morro.",NA,NA,NA,"Magnoliopsida",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"249","2021-03-01 16:28:51-03","UNICAMP","UEC","4021","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Hatschbach, G","1978","09",NA,"Hatschbach, G","1976","11","18","Brazil","Paraná","Jaguariaíva","Serrinha.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"UEC044051","UEC044051","39228","Arvoreta 4m, flor alva. Matinha dos peraus.",NA,NA,NA,"Magnoliopsida",NA,"44368","auto",NA,NA,NA,NA,NA,NA
"250","2021-03-01 16:28:51-03","UNICAMP","UEC","51671","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Silva, SM",NA,NA,NA,"Souza, WS; Silva, SM","1987","02","06","Brazil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica, na estinga próxima ao Morro da Baleia.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UEC044053","UEC044053","1223","Arvoreta de 2m com frutos em desenvolvimento, na estinga próxima ao Morro da Baleia.",NA,NA,NA,"Magnoliopsida",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"251","2021-03-01 16:28:51-03","UNICAMP","UEC","4024","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Hatschbach, G","1977",NA,NA,"Hatschbach, G","1967","11","24","Brazil","Paraná","Paranaguá","Taboleiro do Guarani.","-48.5092010498047","-25.5200004577637",NA,NA,"5","10","UEC044057","UEC044057","17957","Árvore 12m, tronco base 30cm diâmetro, flor alaranjada.; Mata pluvial, planície litoranea.",NA,NA,NA,"Magnoliopsida",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"252","2021-03-01 16:28:51-03","UNICAMP","UEC","55885","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Kurtz, BC","1989","07",NA,"Kurtz, BC; et al.","1989","08","08","Brazil","Rio de Janeiro","Nova Friburgo","Dist. de Macaé de Cima, prox. das nascentes do Rio das Flores.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"UEC044042","UEC044042","76","Árvore c/ 9m de altura; casca lisa; folhas verdes discolores; frutos verdes-alvacentos.; Floresta Pluvial Montana. Programa Mata Atlântica, parcela 1, área A, microparcela 9c, ind 1741.",NA,NA,NA,"Magnoliopsida",NA,"33190","auto",NA,NA,NA,NA,NA,NA
"253","2021-03-01 16:28:51-03","UNICAMP","UEC","55887","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Kurtz, BC","1988",NA,NA,"Lima, HC; Kurtz, BC; Araújo, IA","1988","07","18","Brazil","Rio de Janeiro","Nova Friburgo","Dist. de Macaé de Cima. prox. das Nascentes do Rio das Flores.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"UEC044037","UEC044037","s.n.","Árvore c/ 9m de altura; fuste c/ 2m; DAP 14cm; estéril.; Programa Mata Atlântica, parcela 1, ind. 1741.",NA,NA,NA,"Magnoliopsida",NA,"33190","auto",NA,NA,NA,NA,NA,NA
"254","2021-03-01 16:28:51-03","UNICAMP","UEC","55886","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Araújo, IA; Correia, CMB; Jacques, EL; Gomes, IC","1989","10","26","Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, caminho p/ a casa do João Luiz, após o portão.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"UEC044041","UEC044041","98","Árvore, +/- 8m de altura; folhas discolores verdes; botões c/ calice verde e corola branca.",NA,NA,NA,"Magnoliopsida",NA,"33190","auto",NA,NA,NA,NA,NA,NA
"255","2021-03-01 16:28:51-03","UNICAMP","UEC","57951","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Queiroz, LP","1991","09",NA,"Salino, A","1991","09","14","Brazil","São Paulo","Atibaia","Parque Municipal da Grota Funda, Pico da Pedra Grande.","-46.5499992370605","-23.1100006103516",NA,NA,"1500","1500","UEC044052","UEC044052","1094","Arvoreta, com 3-4m de altura, em local aberto. Muito visitada por abelhas e coleopteros, flores brancas com perfume doce.",NA,NA,NA,"Magnoliopsida",NA,"21675","auto",NA,NA,NA,NA,NA,NA
"256","2021-03-01 16:28:51-03","UNICAMP","UEC","53046","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Zickel, CS","1995","07",NA,"Esposito, MC","1989","11","28","Brazil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"UEC044060","UEC044060","22081","Arbusto, 1.5m de altura, flores brancas.; Mata de restinga.",NA,NA,NA,"Magnoliopsida",NA,"37616","auto",NA,NA,NA,NA,NA,NA
"257","2021-03-01 16:28:51-03","UNICAMP","UEC","56286","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Zickel, CS","1995","07",NA,"Kotchetkoff-Henriques, O","1989","11","28","Brazil","São Paulo","Boracéia",NA,"-48.7700004577637","-22.1900005340576",NA,NA,NA,NA,"UEC044059","UEC044059","22334","Arbusto, 1,5m. Flores brancas.; Mata de restinga.",NA,NA,NA,"Magnoliopsida",NA,"10241","auto",NA,NA,NA,NA,NA,NA
"258","2021-03-01 16:28:51-03","UNICAMP","UEC","133560","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Urbanetz, C","2004","02",NA,"Urbanetz, C","2004","02","11","Brazil","São Paulo","Cananéia","Fazenda Folha Larga.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC044066","UEC044066","361","Arvoreta de 6m.",NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"259","2021-03-01 16:28:51-03","UNICAMP","UEC","133505","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Urbanetz, C","2004","02",NA,"Urbanetz, C","2004","02","11","Brazil","São Paulo","Cananéia","Fazenda Folha Larga.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC044049","UEC044049","361","Arvoreta de 6m.",NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"260","2021-03-01 16:28:51-03","UNICAMP","UEC","4023","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Pirani, JR","1982","05","28","Vital, DM","1977","01","11","Brazil","São Paulo","Cananéia","Ilha do cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC033693","UEC033693","6713","Arbusto com ca. 3m altura, flores brancas.",NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"261","2021-03-01 16:28:51-03","UNICAMP","UEC","40064","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Zickel, CS","1995","07",NA,"Leitão Filho, HF; Tamashiro, JY","1985","12","03","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC044058","UEC044058","17979","Árvore até 7m, flores brancas.; Mata de restinga.",NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"262","2021-03-01 16:28:51-03","UNICAMP","UEC","4025","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Pirani, JR","1982",NA,NA,"Prance, GT; Shepherd, GJ; Benson, WW","1978","02","02","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Perto da Cananeia. Alt. + ou - 0m.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC033694","UEC033694","6943","Arvore de 12m x 25 cm de diametro, flores creme.; Mistura de restinga e mata.",NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"263","2021-03-01 16:28:51-03","UNICAMP","UEC","107716","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Barros, F","2005","01",NA,"Sampaio, D; Maltez, HM; Silva, C; Almeida, A; Silva, MMR","1999","01","06","Brazil","São Paulo","Iguape","Estação Ecológica de Chauás, Trilha de acesso pelo sítio do Sr. João Caçador, no Km 78 da Rodovia Pariquera-Iguape.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"UEC044056","UEC044056","66","Árvore de 4m. Botões cremes. Flores com estames alvos.; Floresta Ombrófila Densa. Floresta apresentando fortes sinais de perturbação antrópica em área alagada.",NA,NA,NA,"Magnoliopsida",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"264","2021-03-01 16:28:51-03","UNICAMP","UEC","135480","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Zickel, CS","1995","07",NA,"Passos, FC","1989","11","28","Brazil","São Paulo","Santos","Boracéia.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"UEC044055","UEC044055","22559","Arbustivo-arbóreo com inflorescências de flores amarelas.",NA,NA,NA,"Magnoliopsida",NA,"26836","auto",NA,NA,NA,NA,NA,NA
"265","2019-11-05 16:47:16-03","UFOP","OUPR","3423","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Damazio, L.B.",NA,NA,NA,"Damazio, L.B.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-05 16:47:16-03","UFOP","OUPR","3422","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Badini, J.","1972",NA,NA,"Badini, J.",NA,NA,NA,"Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,"s.n.","Arbusto. Flores brancas. Beira de estrada",NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA
"267","2019-11-06 10:13:52-03","UFOP","OUPR","3314","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Badini, J.","1937",NA,NA,"Badini, J.","1937",NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.","Arbusto. Flor pallida. Campo; Arbusto.",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"268","2019-11-06 10:13:52-03","UFOP","OUPR","3412","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Badini, J.","1935",NA,NA,"Badini, J.","1935",NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.","Arbusto. Flor palida. Terreno humido",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"269","2019-11-05 16:47:16-03","UFOP","OUPR","3415","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Badini, J.","1940","10",NA,"Badini, J.","1940","10",NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.","Arbusto. Flor pallida. Beira de estrada",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"270","2019-11-05 16:47:16-03","UFOP","OUPR","3420","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Badini, J.","1938",NA,NA,"Badini, J.","1938",NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.","Arbusto. Flor pallida. Campos",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"271","2019-11-05 16:47:16-03","UFOP","OUPR","3419","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Damazio, L.B.","1904",NA,NA,"Damazio, L.B.","1904",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Alto do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"272","2019-11-05 16:47:16-03","UFOP","OUPR","3417","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Badini, J.","1935",NA,NA,"Badini, J.","1935",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Cabloco","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.","Subarbusto. Flor palida. terreno humido",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"273","2019-11-06 10:13:52-03","UFOP","OUPR","3431","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Badini, J.","1976","04","25","Badini, J.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.","Árvore. Entre rochas. Flores pálidas; Árvore. Entre rochas. Flores pálidas",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"274","2019-11-05 16:47:16-03","UFOP","OUPR","3418","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Badini, J.","1973","10","07","Badini, J.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Chapada","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.","Árvore. Beira de córrego. Flores brancas",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"275","2019-11-05 16:47:16-03","UFOP","OUPR","3421","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Badini, J.","1947","11","09","Pereira, P.J.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Morro da Queimada","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.","Arbusto. Flores brancas",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"276","2019-11-05 16:47:16-03","UFOP","OUPR","3416","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Badini, J.","1935",NA,NA,"Badini, J.","1935",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Sala de Jantar","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.","Subarbusto. Flor palida. terreno humido",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"277","2019-11-05 16:47:16-03","UFOP","OUPR","3424","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Lisboa, M.A.","1972","01","04","s.col.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Taquaral","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
