"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","sex"
"1259","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Mosén, CWH",NA,NA,NA,"Brazil",NA,NA,"in campo arido alta Serra de Caracol",NA,NA,NA,NA,NA,"4334","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil",NA,NA,"in Chapoada de Paranán",NA,NA,NA,NA,NA,"s.n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provinciae Minas Geraes campis elatis ad Serra de S. Antonio",NA,NA,NA,NA,NA,"s.n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"in Serra de Capivary prope Serra S. Antonio",NA,NA,NA,NA,NA,"1610","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Mosén, CWH",NA,NA,NA,"Brazil",NA,NA,"prope Caldas in campo arido ad amnem Rio Verdinho",NA,NA,NA,NA,NA,"4334","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2017-09-11 17:08:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Goiás",NA,"Habitat typus in provinia Brasiliae Goyaz",NA,NA,NA,NA,NA,"3387","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","2017-09-11 17:08:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Goiás",NA,"typus in provincia Brasiliae Goyaz",NA,NA,NA,NA,NA,"4286","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil",NA,NA,"ad Lagoa Santa in campis frequens",NA,NA,NA,NA,NA,"s.n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Goiás",NA,"Habitat typus in provinia Brasiliae Goyaz",NA,NA,NA,NA,NA,"2890","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268","2017-09-11 17:08:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"C.;",NA,NA,NA,"Brazil",NA,NA,"in Serra de Capivary prope Serra S. Antonio",NA,NA,NA,NA,NA,"724","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Bahia",NA,"i Chapada Diamantina",NA,NA,NA,NA,NA,"1121","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil",NA,NA,"in campis editis, in Chapada de Paranán",NA,NA,NA,"floret Augusto et Septembre",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Moura, JT de",NA,NA,NA,"Brazil","São Paulo",NA,"in provincia S. Paulo ad Cachambú",NA,NA,NA,NA,NA,"381","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës campis elatis ad Serra de S. Antonio",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Schwacke, CAW",NA,NA,NA,"Brazil",NA,NA,"prope Sa. Luzia de Sabará",NA,NA,NA,NA,NA,"9384","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","ad Lagoa Santa in campis frequens","-43.8897","-19.6272","12338","floret Junio ad Novembrem","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Mosén, CWH",NA,NA,NA,"Brazil","Minas Gerais","Caldas","prope Caldas in campo arido alto Serra de Caracol","-46.3861","-21.9236","25710",NA,"auto","4334ex p.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum glabra","DC.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"?",NA,NA,"loco haud accuratius addicto",NA,NA,NA,NA,NA,"16267",NA,NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA
"1277","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum glabra","DC.",NA,NA,NA,NA,"Candolle, AP",NA,NA,NA,"Brazil","Mato Grosso",NA,"in provincia Mato Grosso",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA
"1278","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum glabra","DC.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Minas Gerais",NA,"prope Padrocinia Oliveira provinciae Minas Geraës",NA,NA,NA,NA,NA,"6009","Southern America",NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA
"1279","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum glabra","DC.",NA,NA,NA,NA,"Candolle, AP de",NA,NA,NA,"Brazil","Mato Grosso",NA,"in provincia Mato Grosso",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA
"1280","2017-09-11 16:26:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum glabra","DC.",NA,NA,NA,NA,"Lund, PW",NA,NA,NA,"Brazil","Minas Gerais","Curvelo","in provincia Minas Geraes ad Curvelho","-44.43","-18.76",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"glabra",NA,"-44.43","-18.76",NA,NA,NA,NA
"1281","2017-09-11 16:26:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum glabra","DC.",NA,NA,NA,NA,"Mello, JC de",NA,NA,NA,"Brazil","São Paulo","Mogi","provincia S. Paulo inter Campinas et Mogy Mirim in marginibus viae prope Rio dos Couros , rarissine",NA,NA,NA,NA,NA,"35","Southern America",NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA
"1282","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum glabra","DC.",NA,NA,NA,NA,"Correia de Mello, J",NA,NA,NA,"Brazil","São Paulo",NA,"in provincia S. Paulo inter Campinas et Mogy Mirim in marginibus viae prope Rio dos Couros, rarissime",NA,NA,NA,NA,NA,"35","Southern America",NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA
"1283","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum glabra","DC.",NA,NA,NA,NA,"Lund, PW",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës ad Curvelho",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA
"1284","2017-09-11 16:26:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum latifolia","DC.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provinciae Minas Geraes campis",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1285","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum latifolia","DC.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës campis",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1286","2017-09-11 16:26:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum latifolia","DC.",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","prope Lagoa Santa in campis praecipue argillosis steriloribus frequens","-43.89","-19.63",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"latifolia",NA,"-43.89","-19.63",NA,NA,NA,NA
"1287","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum latifolia","DC.",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","prope Lagoa Santa in campis praecipue argillosis sterilioribus frequens","-43.8897","-19.6272","12338","floret Septembri ad Novembri ad Novembrem","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1288","2017-09-11 16:26:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum petiolata","Bureau",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","in provincia Minas Geraes ad Lagoa Santa","-43.89","-19.63",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"petiolata",NA,"-43.89","-19.63",NA,NA,NA,NA
"1289","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum petiolata","Bureau",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","in provincia Minas Geraës ad Lagoa Santa","-43.8897","-19.6272","12338",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,"petiolata",NA,NA,NA,NA,NA,NA,NA
"1290","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum pubera","DC.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës",NA,NA,NA,NA,NA,"770ex p.","Southern America",NA,NA,NA,NA,NA,NA,"pubera",NA,NA,NA,NA,NA,NA,NA
"1291","2017-09-11 16:26:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum pubera","DC.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraes",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"pubera",NA,NA,NA,NA,NA,NA,NA
"1292","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum pubera","DC.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"pubera",NA,NA,NA,NA,NA,NA,NA
"1293","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum pubera","DC.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Mato Grosso","Cuiabá","in provincia Mato Grosso prope Cuyabá locis siccis","-56.0967","-15.5961","74875",NA,"auto","1134","Southern America",NA,NA,NA,NA,NA,NA,"pubera",NA,NA,NA,NA,NA,NA,NA
"1294","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum puberula","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"?",NA,NA,"In prov. Goyaz loco haud accuratius addicto",NA,NA,NA,NA,NA,"21844",NA,NA,NA,NA,NA,NA,NA,"puberula",NA,NA,NA,NA,NA,NA,NA
"1295","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum verticillata","Bureau",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës campis",NA,NA,NA,"floret Julio ad Octobrem",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"verticillata",NA,NA,NA,NA,NA,NA,NA
"1296","2017-09-11 16:26:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum verticillata","Bureau",NA,NA,NA,NA,"Schwacke, CAW",NA,NA,NA,"Brazil","Mato Grosso","Cuiabá","Cuiabá, in provincia Mato Grosso ad Cuyabá","-56.083333","-15.583333",NA,NA,NA,"4537","Southern America",NA,NA,NA,NA,NA,NA,"verticillata",NA,"-56.083333","-15.583333",NA,NA,NA,NA
"1297","2017-09-11 16:26:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum verticillata","Bureau",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provinciae Minas Geraes campis",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"verticillata",NA,NA,NA,NA,NA,NA,NA
"1298","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum verticillata","Bureau",NA,NA,NA,NA,"Schwacke, A",NA,NA,NA,"Brazil","Mato Grosso","Cuiabá","in provincia Mato Grosso ad Cuyabá","-56.0967","-15.5961","74875",NA,"auto","4537","Southern America",NA,NA,NA,NA,NA,NA,"verticillata",NA,NA,NA,NA,NA,NA,NA
"1299","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum glabra","DC.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"?",NA,NA,"loco haud accuratius addicto",NA,NA,NA,NA,NA,"16267",NA,NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA
"1300","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum glabra","DC.",NA,NA,NA,NA,"Candolle, AP",NA,NA,NA,"Brazil","Mato Grosso",NA,"in provincia Mato Grosso",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA
"1301","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum glabra","DC.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Minas Gerais",NA,"prope Padrocinia Oliveira provinciae Minas Geraës",NA,NA,NA,NA,NA,"6009","Southern America",NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA
"1302","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum glabra","DC.",NA,NA,NA,NA,"Candolle, AP de",NA,NA,NA,"Brazil","Mato Grosso",NA,"in provincia Mato Grosso",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA
"1303","2017-09-11 16:26:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum glabra","DC.",NA,NA,NA,NA,"Lund, PW",NA,NA,NA,"Brazil","Minas Gerais","Curvelo","in provincia Minas Geraes ad Curvelho","-44.43","-18.76",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"glabra",NA,"-44.43","-18.76",NA,NA,NA,NA
"1304","2017-09-11 16:26:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum glabra","DC.",NA,NA,NA,NA,"Mello, JC de",NA,NA,NA,"Brazil","São Paulo","Mogi","provincia S. Paulo inter Campinas et Mogy Mirim in marginibus viae prope Rio dos Couros , rarissine",NA,NA,NA,NA,NA,"35","Southern America",NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA
"1305","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum glabra","DC.",NA,NA,NA,NA,"Correia de Mello, J",NA,NA,NA,"Brazil","São Paulo",NA,"in provincia S. Paulo inter Campinas et Mogy Mirim in marginibus viae prope Rio dos Couros, rarissime",NA,NA,NA,NA,NA,"35","Southern America",NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA
"1306","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum glabra","DC.",NA,NA,NA,NA,"Lund, PW",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës ad Curvelho",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA
"1307","2017-09-11 16:26:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum latifolia","DC.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provinciae Minas Geraes campis",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1308","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum latifolia","DC.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës campis",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1309","2017-09-11 16:26:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum latifolia","DC.",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","prope Lagoa Santa in campis praecipue argillosis steriloribus frequens","-43.89","-19.63",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"latifolia",NA,"-43.89","-19.63",NA,NA,NA,NA
"1310","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum latifolia","DC.",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","prope Lagoa Santa in campis praecipue argillosis sterilioribus frequens","-43.8897","-19.6272","12338","floret Septembri ad Novembri ad Novembrem","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1311","2017-09-11 16:26:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum petiolata","Bureau",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","in provincia Minas Geraes ad Lagoa Santa","-43.89","-19.63",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"petiolata",NA,"-43.89","-19.63",NA,NA,NA,NA
"1312","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum petiolata","Bureau",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","in provincia Minas Geraës ad Lagoa Santa","-43.8897","-19.6272","12338",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,"petiolata",NA,NA,NA,NA,NA,NA,NA
"1313","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum pubera","DC.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës",NA,NA,NA,NA,NA,"770ex p.","Southern America",NA,NA,NA,NA,NA,NA,"pubera",NA,NA,NA,NA,NA,NA,NA
"1314","2017-09-11 16:26:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum pubera","DC.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraes",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"pubera",NA,NA,NA,NA,NA,NA,NA
"1315","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum pubera","DC.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"pubera",NA,NA,NA,NA,NA,NA,NA
