"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"247","2020-10-01 14:22:12-03","JBB","HEPH","19534","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Milhomens, LC; Oliveira, MS","203","2003","09","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Mart.","Milhomens, LC","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor","-47.897778","-15.926389",NA,NA,NA,"-47.897778","-15.926389","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-10-01 14:22:12-03","JBB","HEPH","36265","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Rosa, PO; Soares, ACA","2548","2019","11","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Mart.","Rosa, PO","Goiás","Alto Paraíso de Goiás","Fazenda Oréades, Região da Chapada dos Veadeiros - Trilha Ecohistórica (Catras)","-47.901389","-14.224722",NA,"678","678","-47.901389","-14.224722","2020","03",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-10-01 14:22:12-03","JBB","HEPH","7350","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Mendonça, RC; et al.","1291","1989","03","05","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Mart.","Walter, BMT","Minas Gerais","Paracatu","Fazenda Acangau","-47.1","-17.2",NA,NA,NA,"-47.1","-17.2","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-10-01 14:22:12-03","JBB","HEPH","11472","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Boaventura, M","199","1995","09","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Mart.","Amaral-Júnior, A","Distrito Federal","Brasília","Estação Ecológica do Jardim Botanico de Brasília,","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2001","03","15","70570","auto",NA,NA,NA,NA,NA
"251","2020-10-01 14:22:12-03","JBB","HEPH","19633","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Milhomens, LC; Oliveira, MS","269","2003","10","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Mart.","Milhomens, LC","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília estrada para o Poção","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2003",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"252","2020-10-01 14:22:12-03","JBB","HEPH","29500","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Paiva, VF; Oliveira, MS; Soares, ACA; Jesus, FPR de","885","2013","09","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Mart.","Oliveira, MS","Distrito Federal","Brasília","Granja do Ipê","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2013","09","26","70570","auto",NA,NA,NA,NA,NA
"253","2020-10-01 14:22:12-03","JBB","HEPH","7158","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Salles, AEH","1712","1990","09","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Mart.","Salles, AEH","Distrito Federal","Brasília","Vertente do Rio Verde","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2001",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"254","2020-10-01 14:22:12-03","JBB","HEPH","6491","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Salles, AEH","1158","1989","09","03","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Mart.","Salles, AEH","Minas Gerais","Paracatu","80km de Paracatu - MG, Reserva da Campo","-46.874698638916","-17.2222003936768",NA,NA,NA,NA,NA,"1989",NA,NA,"72344","auto",NA,NA,NA,NA,NA
"255","2020-10-01 14:22:12-03","JBB","HEPH","6514","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Salles, AEH","1183","1989","09","05","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Mart.","Salles, AEH","Minas Gerais","Paracatu","80km de Paracatu -MG, Reserva da Campo","-46.874698638916","-17.2222003936768",NA,NA,NA,NA,NA,"1989",NA,NA,"72344","auto",NA,NA,NA,NA,NA
"256","2020-10-01 14:22:12-03","JBB","HEPH","10322","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Nóbrega, MGG; Lima, IV","71","1994","05","25","Southern America","Brasil",NA,NA,"Cap.13cm a 30cm do solo.2-9-B. Esteril.",NA,"Dicotyledon","Malpighiales","Mart.","Nóbrega, MGG","Tocantins","Palmas","Serra do Lajeado Fazenda do Sr. Lourival; Córrego Muntum.","-48.3602981567383","-10.2128000259399",NA,NA,NA,NA,NA,"1994",NA,NA,"62375","auto",NA,NA,NA,NA,NA
"257","2020-12-11 11:35:10-03","UFMG","BHCB","184488","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Mota, RC da; Vasconcelos, MF de","3872","2016","08","26","Southern America","Brasil",NA,NA,"Projeto desenvolvido pelo Instituto Prístino!; Arbusto; flores branco-esverdeadas.; Coletada em Cerrado Rupestre Ferruginoso","BHCB038892","Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Riacho dos Machados","Morro Grande","-42.782222","-16.117222",NA,"1010","1010","-42.782222","-16.117222","2016","08","26",NA,NA,NA,NA,NA,NA,NA
"258","2020-12-11 11:35:10-03","UFMG","BHCB","48732","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-12-11 11:35:10-03","UFMG","BHCB","49883","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-11 11:35:10-03","UFMG","BHCB","172137","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Guarçoni, EAE; Scatigna, AV","2018","2012","12","04","Southern America","Brasil",NA,NA,"Arvoreta ca. 0,5m. Frutos verdes, amarelos e vermelhos.; Campo rupestre","BHCB016881","Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Buenópolis","Parque Estadual da Serra do Cabral., Estrada para a fazenda vitória.","-45.779167","-18.089722",NA,NA,NA,"-45.779167","-18.089722","2012","12",NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-11 11:35:10-03","UFMG","BHCB","12610","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Schmeda, G; et al.","1074","1987","11","24","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-11 11:35:10-03","UFMG","BHCB","143525","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Souza, DT","943","2009","10","16","Southern America","Brasil",NA,NA,"Árvore de 1,5m, frutos imaturos verdes; Formações vegetacionais campestres (campo rupestre, campo sujo e campo limpo), savânicas (cerrado sentido restrito) e florestais (mata de galeria e floresta)","BHCB022890","Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Ouro Preto","Miguel Burnier, Áreas adjacentes à vila","-43.782778","-20.430278",NA,NA,NA,"-43.782778","-20.430278","2015","03","17",NA,NA,NA,NA,NA,NA,NA
"263","2020-12-11 11:35:10-03","UFMG","BHCB","169000","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Sobral, M","15120","2012","11","19","Southern America","Brasil",NA,NA,"Arbusto 1,5 m de altura; frutos imaturos.; Em campo. Mata de galeria junto à estrada.","BHCB013338","Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Nazareno","BR-265","-44.527222","-21.253611",NA,NA,NA,"-44.527222","-21.253611","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-11 11:35:10-03","UFMG","BHCB","169710","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Amorim, EH; Mendes, S; Nakajima, JN; Arruda, R","100","2002","06","27","Southern America","Brasil",NA,NA,"Arbóreo, cerca de 1 m. Cálice verde, corola branca, estames amarelos e frutos verdes.; Cerrado rupestre.","BHCB014196","Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Perdizes","EPDA Galheiro, Céu do Cavalo, próximo à torre de observação.","-47.149722","-19.233333",NA,"927","927","-47.149722","-19.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-11 11:35:10-03","UFMG","BHCB","178692","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Paiva, JAM; Tomich, S; Nascimento, L","691","2015","08","21","Southern America","Brasil",NA,NA,"Prensado em álcool; Arvoreta; ca. 1,0m alt; inflorescência amarela.; Campo Cerrado",NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Itabirito","RPPN Cata Branca","-43.848611","-20.228611",NA,NA,NA,"-43.848611","-20.228611","2015","11",NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-11 11:35:10-03","UFMG","BHCB","181278","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Siriani-Oliveira, S","130","2012","10","06","Southern America","Brasil",NA,NA,NA,"BHCB036339","Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Jaboticatubas","Parque Nacional da Serra do Cipó, Trilha alta","-43.616806","-19.349167",NA,NA,NA,"-43.616806","-19.349167","2012","10","18",NA,NA,NA,NA,NA,NA,NA
"267","2020-12-11 11:35:10-03","UFMG","BHCB","184136","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Sousa, NL; Souza, JAM; Avelar, R","507","2016","12","06","Southern America","Brasil",NA,NA,"Arbustivo, 0,45m alt. Terrestre. Flores brancas. Frutos maduro vermelho, imaturo verde e laranja. Folha coriácea.; Campo Sujo. Solo pedregoso, argiloso - cerrado em encosta.",NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Itabirito","RPPN Córrego Seco","-43.875278","-20.3",NA,"1179","1179","-43.875278","-20.3","2016","12","15",NA,NA,NA,NA,NA,NA,NA
"268","2020-12-11 11:35:10-03","UFMG","BHCB","144791","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Carmo, FF","5073","2010","03","17","Southern America","Brasil",NA,NA,"Coletado em fendas. Afloramento gnaisse.","BHCB035573","Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Moeda","Serra da Moeda, GR3","-44.604939","-20.475925",NA,"1260","1260","-44.604939","-20.475925","2011","05","05",NA,NA,NA,NA,NA,NA,NA
"269","2020-12-11 11:35:11-03","UFMG","BHCB","75484","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Viana, PL","747","2002","08","16","Southern America","Brasil",NA,NA,"Sub-arbóreo. Flores amarelas",NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Brumadinho","Retiro das Pedras","-43.983611",NA,NA,NA,NA,"-43.983611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-12-11 11:35:10-03","UFMG","BHCB","36754","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-12-11 11:35:10-03","UFMG","BHCB","48416","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-12-11 11:35:11-03","UFMG","BHCB","62601","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Barreto, HLM","10416",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"273","2020-12-11 11:35:11-03","UFMG","BHCB","68424","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Soares, SM","365","2001","01","06","Southern America","Brasil",NA,NA,"Arbustiva/ Flor amarela",NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Brasilândia de Minas",NA,"-46.0093994140625","-17.0097007751465",NA,NA,NA,NA,NA,NA,NA,NA,"51681","auto",NA,NA,NA,NA,NA
"274","2020-12-11 11:35:10-03","UFMG","BHCB","22235","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Lombardi, JA; Toledo, FRN","s.n.","1993","08","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"275","2020-12-11 11:35:10-03","UFMG","BHCB","22235","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Lombardi, JA; Toledo, FRN","s.n.","1993","08","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"276","2020-12-11 11:35:10-03","UFMG","BHCB","3175","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gontijo, TA","s.n.","1989","11","09","Southern America","Brasil",NA,NA,"Cerrado;arbusto;",NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Paraopeba",NA,"-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA
"277","2020-12-11 11:35:10-03","UFMG","BHCB","25477","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"278","2020-12-11 11:35:10-03","UFMG","BHCB","25477","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"279","2020-12-11 11:35:10-03","UFMG","BHCB","25407","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"280","2020-12-11 11:35:10-03","UFMG","BHCB","25407","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"281","2020-12-11 11:35:10-03","UFMG","BHCB","19008","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gontijo, TA","s.n.","1986","09","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Sete Lagoas",NA,"-44.2467002868652","-19.465799331665",NA,NA,NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA
"282","2020-12-11 11:35:10-03","UFMG","BHCB","19008","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gontijo, TA","s.n.","1986","09","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Sete Lagoas",NA,"-44.2467002868652","-19.465799331665",NA,NA,NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA
"283","2020-12-11 11:35:10-03","UFMG","BHCB","36709","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Matozinhos","APA Carste de Lagoa Santa","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA
"284","2020-12-11 11:35:10-03","UFMG","BHCB","4619","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Grandi, TSM; et al.","1153","1982","08","22","Southern America","Brasil",NA,NA,"Campo;sub-arbusto;",NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Nova Lima","Morro do Chapéu","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA
"285","2020-12-11 11:35:11-03","UFMG","BHCB","5712","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Grandi, TSM; et al.","1153","1982","08","22","Southern America","Brasil",NA,NA,"Campo;sub-arbusto;",NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Nova Lima","Morro do Chapéu","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA
"286","2020-12-11 11:35:10-03","UFMG","BHCB","25312","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"287","2020-12-11 11:35:10-03","UFMG","BHCB","25312","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"288","2020-12-11 11:35:11-03","UFMG","BHCB","569","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Rennó, LR","s.n.","1954",NA,NA,"Southern America","Brasil",NA,NA,"Erva; Campo cerrado","BHCB022847","Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Belo Horizonte","Represa da Pampulha., Margem da represa","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"2015","03","17","17082","auto",NA,NA,NA,NA,NA
"289","2020-12-11 11:35:10-03","UFMG","BHCB","2217","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Grandi, TSM","414","1980","10","02","Southern America","Brasil",NA,NA,"cerrado;arbustivo;flores cremes;",NA,"Dicotyledon",NA,"Mart.",NA,"Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"290","2020-12-11 11:35:11-03","UFMG","BHCB","64722","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Silva, AF; Alves, TMA; Souza, CP","159","2001","06","09","Southern America","Brasil",NA,NA,"VOUCHER.",NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Jaboticatubas","São José de Almeida.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA
"291","2020-12-11 11:35:10-03","UFMG","BHCB","11532","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Carvalho, QO","s.n.","1987","10","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Itabirito","Serra de Itabirito.","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"292","2020-12-11 11:35:10-03","UFMG","BHCB","24587","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Tiradentes","Serra São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA
"293","2020-12-11 11:35:10-03","UFMG","BHCB","24587","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Tiradentes","Serra São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA
"294","2021-02-12 12:24:48-03","UFMA","MAR","979","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Ilse S. Gottsberger","18","1972","06","29",NA,"Brasil",NA,NA,"Cerrado vegetation, xeromorphic tree and scrub woodland form on gentle slope.",NA,NA,NA,"Mart.","A. Amaral Jr.","São Paulo","Botucatu",NA,"-48.440278","-22.880556",NA,NA,NA,"48º26'25W","22º52'50S","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-02-12 12:24:48-03","UFMA","MAR","980","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Ilse S. Gottsberger","225","1972","10","19",NA,"Brasil",NA,NA,"Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope.",NA,NA,NA,"Mart.","A. Amaral Jr.","São Paulo","Botucatu",NA,"-48.440278","-22.880556",NA,NA,NA,"48º26'25W","22º52'50S","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-02-12 12:24:48-03","UFMA","MAR","999","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Ilse S. Gottsberger","65","1971","09","30",NA,"Brasil",NA,NA,"Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope.",NA,NA,NA,"Mart.","A. Amaral Jr.","São Paulo","Botucatu",NA,"-48.440278","-22.880556",NA,NA,NA,"48º26'25W","22º52'50S","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-11 17:18:49-03","UFPR","UPCB","26280","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Barros, M.","981","1985","06","02",NA,"Brasil",NA,NA,"Arvoreta, 1,5m, flor branca, suave perfume, ocasional. Campo de Cerrado com murundum.",NA,NA,NA,"Mart.",NA,"Distrito Federal","Olho D'Agua da Onça","Fazenda Água Limpa -FAL, Campo Experimental da UNB","-48.9","-15.95",NA,"15","1110","-48.9","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
