"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"148","2020-04-27 16:09:44-03","UFES","VIES","12635","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","Salvador, J do LG","Salvador, J do LG; Machado, C.; Silva, J.A. & Silva, D.V.","1998","06","18","Brasil","Mato Grosso do Sul","Anaurilândia","Eixo da Barragem.","-52.7178001403809","-22.1875",NA,NA,NA,NA,NA,"VIES012635","VIES012635","9",NA,NA,NA,NA,NA,"52338","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"149","2020-04-27 16:09:44-03","UFES","VIES","3268","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Pereira, O.J.; Gomes, J.M.L.; Fabris, L.C. & Thomaz, L.D.","1988","12","30","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"VIES003268","VIES003268","1919",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-08-16 08:39:20-03","UTFPR","HCF","26610","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","D. Nunes","T.M. Damasco","2017","11","03","Brasil","PR","Guaratuba","estrada do Cabaraquara sentido Salto do","-48.342778","-25.501944","48°20'34 W","25°30'07 S","37","37","árvore 6-7 metros. Folhas imparipinadas. Floração roxa e rosa.",NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","11",NA,NA,NA,NA,NA
"151","2019-08-16 08:39:20-03","UTFPR","HCF","5809","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"I. Cordeiro","1992","11","20","Brasil","MS","Bataguaçu","Várzea aluvionar do Rio Paraná","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,"Árvore ca. 1 m de altura. Flores róseas.",NA,NA,"990",NA,NA,NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-08-16 08:39:20-03","UTFPR","HCF","13512","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","G. Hatschbach","C.V. Roderjan","1983","08","25","Brasil","PR","Paranaguá","Banestado, lote 4","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"árvore 6 m, comum na planície arenosa.",NA,NA,"280",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-08-16 08:39:20-03","UTFPR","HCF","13511","S","Plantae","Fabaceae","Andira","cf. anthelmia","Andira cf. anthelmia","(Vell.) Benth.",NA,"G. Gatti","1996","11","08","Brasil","PR","Paranaguá","Floresta Estadual do Palmito","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"árvore 6 m, flores lilás.",NA,NA,"57",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-06-29 09:30:16-03","UFRRJ","RBR","44835","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","N.M. Corrêa","N.M. Corrêa; L.N. Martins","2017","08","27","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. Pastagem ao lado da estrada para a casa de Pesquisa da REGUA.","-42.746667","-22.425278","42º44'48''W","22º25'31''S","95","95",NA,"RBR00044835",NA,"194",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","11",NA,NA,NA,NA,NA
"155","2020-06-29 09:30:16-03","UFRRJ","RBR","103","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","H.C. Lima","L. Brito","1916",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00000103",NA,"s.n.",NA,NA,NA,NA,NA,"57442","auto",NA,NA,"1988",NA,NA,NA,NA,NA,NA
"156","2020-06-29 09:30:16-03","UFRRJ","RBR","16265","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"S.M. Solto",NA,NA,NA,"Brasil","Rio de Janeiro","Cantagalo","Fazenda Bravet, Latitude: 21° 57#?# 11.9' Longitude: 42° 23#?# 44.1'","-42.3680992126465","-21.9811000823975",NA,NA,NA,NA,NA,"RBR00016265",NA,"336",NA,NA,NA,NA,NA,"33898","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-06-29 09:30:16-03","UFRRJ","RBR","8122","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"R. Fracre","1997","12","17","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Estrada da Senzala.Fr","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00008122",NA,"s.n.",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-06-18 10:56:48-03","UFRRJ","RBR","15858","S","Plantae","Fabaceae","Andira","anthelminthica","Andira anthelminthica","Benth.",NA,NA,NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"RBR00015858",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2013-04-01 09:14:52-03","IPT","BCTW","6867","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Santos","Litoral","-46.33","-23.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"26836","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"160","2013-04-01 09:14:52-03","IPT","BCTW","6311","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.","IPT",NA,NA,NA,NA,"Brasil","São Paulo","Juquiá",NA,"-47.63","-24.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"32505","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"161","2013-04-01 09:14:52-03","IPT","BCTW","7032","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"162","2013-04-01 09:14:52-03","IPT","BCTW","1308","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"163","2013-04-01 09:14:52-03","IPT","BCTW","7578","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Horto Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"164","2013-04-01 09:14:52-03","IPT","BCTW","13498","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.",NA,NA,NA,NA,NA,"Bolívia","Cochabamba","Chapare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"165","2013-04-01 09:14:52-03","IPT","BCTW","8606","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amostra retirada de uma canoa em São Sebastião",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"166","2013-04-01 09:14:52-03","IPT","BCTW","6278","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.","IPT",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"167","2013-04-01 09:14:52-03","IPT","BCTW","3469","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"168","2013-04-01 09:14:52-03","IPT","BCTW","6283","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.","IPT",NA,NA,NA,NA,"Brasil","São Paulo","Juquiá",NA,"-47.63","-24.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"32505","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"169","2013-04-01 09:14:52-03","IPT","BCTW","1553","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba",NA,"-45.07","-23.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"34265","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"170","2013-04-01 09:14:52-03","IPT","BCTW","3743","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Monte Alegre do Sul","Estação Experimental de Ibiti","-46.68","-22.68",NA,NA,NA,NA,"Amostra não identificada (comentário escrito na ficha)",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"11114","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"171","2013-04-01 09:14:52-03","IPT","BCTW","1310","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Caraguatatuba","Fazenda Rio Claro","-45.41","-23.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"30093","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"172","2013-04-01 09:14:52-03","IPT","BCTW","7068","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Rodovia BR-101, Curitiba/Joinville, à 85km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"173","2013-04-01 09:14:52-03","IPT","BCTW","14920","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Parque Estadual Carlos Botelho (PECB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"174","2013-04-01 09:14:52-03","IPT","BCTW","5429","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.","IPT",NA,NA,NA,NA,"Brasil","São Paulo","Monte Alegre do Sul","Estação Experimental de Ibití","-46.68","-22.68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"11114","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"175","2013-04-01 09:14:52-03","IPT","BCTW","1309","S","Plantae",NA,"Andira","anthelmia","Andira anthelmia","(Vell. Conc.) Macbr.",NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)","-46.63","-23.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"176","2020-12-21 16:25:19-03","MBM","MBM","119005","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Lima, H.C.","Lima, H.C. de; et al.; et al.",NA,NA,NA,"Brazil","Rio de Janeiro","Bom Jesus de Itabapoana","Estrada para Calheiros, Cachoeira da Fumaça",NA,NA,NA,NA,NA,NA,"Árvore 15m alt. flores rose-vináceas, frutos castanho-nigrescentes muito apreciados por morcegos. Muito frequente nas margens do riacho","MBM119005","MBM119005","1765","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"2009","06","16",NA,NA,NA,NA
"177","2020-12-21 16:25:19-03","MBM","MBM","388020","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Uhlmann, A.","Uhlmann, A.","2010","08","09","Brazil","Rio de Janeiro","Itaboraí","COMPERJ","-42.797036","-22.656958","-42.797036","-22.656958","10","10","Árvore de 6m com frutos verdes.; Floresta Ombrófila Densa de Terras Baixas.","MBM388020","MBM388020","364","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:25:19-03","MBM","MBM","429291","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Lozano, E.D.","Lozano, E.D.; Daniel, V.A.; Daniel, V.A.","2017","10","13","Brazil","Bahia","Vereda","Área de Restauração Natural da Fibria","-39.688194","-17.255778","-39.688194","-17.255778",NA,NA,"Arvoreta, 6 m, flores róseas, labelo com faixa central alva, em mata ciliar. Prensada com álcool.; Floresta Estacional Semidecidual.","MBM429291",NA,"3919","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:25:19-03","MBM","MBM","150551","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Santos, T.S. dos","Santana, S.C. de; et al.; et al.",NA,NA,NA,"Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"MBM150551","MBM150551","164","Southern America",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:25:19-03","MBM","MBM","81553","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Lima, H.C.","Hage, J.L.; et al.; et al.",NA,NA,NA,"Brazil","Bahia","Ilhéus","Área do CEPEC, km 22 da rod. Ilhéus/Itabuna (BR 415)","-39.0494003295898","-14.7889003753662",NA,NA,"50","50","Árvore, 10m x 30cm de altura. Flores arroxeadas e flores em botões. Região de mata higrófila sul baiana","MBM081553","MBM081553","1335","Southern America",NA,NA,NA,NA,"61245","auto",NA,NA,"2009","06","16",NA,NA,NA,NA
"181","2020-12-21 16:25:19-03","MBM","MBM","147629","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Lima, H.C. de","Pinheiro, R.S.",NA,NA,NA,"Brazil","Bahia","Ilhéus","Centro de Pesquisas do Cacau","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"MBM147629","MBM147629","332","Southern America",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:25:19-03","MBM","MBM","147630","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Lima, H.C. de","Santos, T.S. dos",NA,NA,NA,"Brazil","Bahia","Itajuípe","Rodovia Banco Central - Itajuipa","-39.375","-14.6780996322632",NA,NA,NA,NA,NA,"MBM147630","MBM147630","2182","Southern America",NA,NA,NA,NA,"21442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:25:19-03","MBM","MBM","156083","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Pennington, R.T.","Hatschbach, G.; Cervi, A.C.; Silva, J.M.; Cervi, A.C.; Silva, J.M.",NA,NA,NA,"Brazil","Espírito Santo","Linhares","Lagoa Juparaná","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"MBM156083","MBM156083","58028","Southern America",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:25:19-03","MBM","MBM","199216","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Lima, H.C.","Lopes, M.A.; et al.; et al.",NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,"MBM199216","MBM199216","850","Southern America",NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:25:19-03","MBM","MBM","390311","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Bonaldi, R.A.","Bonaldi, R.A.","2013","11","02","Brazil","Paraná","Paranaguá","Floresta do Palmito","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de 6 m de altura.; Floresta Ombrófila Densa das Terras Baixas.","MBM390311","MBM390311","785","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:25:19-03","MBM","MBM","405193","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.",NA,"Ribeiro, R.D.; Fernandez, D.; Fernandez, D.","2003","12","17","Brazil","Rio de Janeiro","Cabo Frio","Reserva Biológica do Mico Leão Dourado, Distrito de Tamoios, estrada principal","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"Árvore ramificada, com tronco fissurado de cor cinza escuro, 9 m de altura. Folhas concolores, frutos verdes, drupóide. Estípulas ombriculares acumenadas, coriáceas com 1-1,8 cm.; Mata seca de restinga arbórea, sob solo arenoso.","MBM405193","MBM405193","87","Southern America",NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:25:20-03","MBM","MBM","131432","PreservedSpecimen","Plantae","Fabaceae","Andira","stipulacea","Andira stipulacea","Benth.","Santos, T.S. dos","Santos, T.S. dos",NA,NA,NA,"Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"MBM131432","MBM131432","4432","Southern America",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:25:20-03","MBM","MBM","94677","PreservedSpecimen","Plantae","Fabaceae","Andira","stipulacea","Andira stipulacea","Benth.",NA,"Pinheiro, R.S.",NA,NA,NA,"Brazil","Bahia","Una","Fazenda São Fafael","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"Nome Vulgar: Angelim","MBM094677","MBM094677","250","Southern America",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-08-28 16:22:08-03","UESC","UESC","21502","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Larissa Rocha","Rocha-Santos, L.","2010","06",NA,"Brasil","Bahia","Ituberá",NA,"-39.228889","-16.840278","39W13'44''","16S50'25''",NA,NA,"Trecho bem conservado e outros estágios médios de regeneração.; Árvore de 32cm de DAP e 12m de altura. Presente em área de floresta em estágio médio de regeneração.; (N° T4, 105m, A1)","UESC0021502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","08",NA,NA,NA,NA,NA
"190","2019-08-15 09:02:56-03","UESC","UESC","445","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(vellozo) Macbride",NA,"L.A.Mattos Silva","1995","08","16","Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8","39W10'0''","14S48'0''","40","40","Área de cacaual sob cabruca, próximo à Torre da Reitoria.; Árvore, 10 m altura x 15 cm de diâmetro.; Presença de mais de 3 árvores de pequeno porte próximas a esta, junto a solo inundável. Coletas de sementes para o Projeto Horto.","UESC0000445",NA,"3208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-08-15 09:02:56-03","UESC","UESC","4228","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vellozo) Beer",NA,"L.A.Mattos Silva","2000","04","17","Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8","39W10'0''","14S48'0''","40","40","Solo argiloso. Coletas no cacaual, próximo à cerca da àrea da Reserva.; Árvore aproximadamente 10 m de altura x 40 cm de diâmetro.","UESC0004228",NA,"4071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2015-09-04 02:40:18-03","MNHN","RECOLNAT_MNHN_P","P02926761","PreservedSpecimen",NA,"Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Saint-Hilaire","1816","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926761' target='other'> <mi>dwc_moreinfo</mi></a>","P02926761","P02926761_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2015-09-04 02:40:18-03","MNHN","RECOLNAT_MNHN_P","P02926762","PreservedSpecimen",NA,"Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926762' target='other'> <mi>dwc_moreinfo</mi></a>","P02926762","P02926762_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2015-09-04 02:40:18-03","MNHN","RECOLNAT_MNHN_P","P02926763","PreservedSpecimen",NA,"Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Saint-Hilaire","1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926763' target='other'> <mi>dwc_moreinfo</mi></a>","P02926763","P02926763_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2015-09-04 02:40:18-03","MNHN","RECOLNAT_MNHN_P","P02926764","PreservedSpecimen",NA,"Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Saint-Hilaire, A.","1816","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926764' target='other'> <mi>dwc_moreinfo</mi></a>","P02926764","P02926764_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"355",NA
"196","2015-09-04 02:40:18-03","MNHN","RECOLNAT_MNHN_P","P02926765","PreservedSpecimen",NA,"Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Saint-Hilaire, A.","1816","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926765' target='other'> <mi>dwc_moreinfo</mi></a>","P02926765","P02926765_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"355",NA
"197","2015-09-04 02:40:41-03","MNHN","RECOLNAT_MNHN_P","P02926766","PreservedSpecimen",NA,"Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Regnell",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926766' target='other'> <mi>dwc_moreinfo</mi></a>","P02926766","P02926766_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2015-09-04 02:40:41-03","MNHN","RECOLNAT_MNHN_P","P02926769","PreservedSpecimen",NA,"Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Salzmann",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926769' target='other'> <mi>dwc_moreinfo</mi></a>","P02926769","P02926769_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2015-09-04 02:40:41-03","MNHN","RECOLNAT_MNHN_P","P02926770","PreservedSpecimen",NA,"Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Glaziou",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926770' target='other'> <mi>dwc_moreinfo</mi></a>","P02926770","P02926770_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10547",NA
"200","2015-09-04 02:40:41-03","MNHN","RECOLNAT_MNHN_P","P02926771","PreservedSpecimen",NA,"Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Salzmann","1830","1","1","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926771' target='other'> <mi>dwc_moreinfo</mi></a>","P02926771","P02926771_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2015-09-04 02:40:41-03","MNHN","RECOLNAT_MNHN_P","P02926772","PreservedSpecimen",NA,"Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Regnell","1826","1","1","Brasil",NA,NA,"Caldas .",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926772' target='other'> <mi>dwc_moreinfo</mi></a>","P02926772","P02926772_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
