"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"2524","2021-03-04 15:45:23-03","IF","SPSF","09456","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","O.T.Aguiar","M.J.Robim","317","1985","10","01","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"2018","08","17","COLETA: Árvore. Flores brancas, levemente perfumadas.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","21048","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2525","2021-03-04 15:45:23-03","IF","SPSF","11646","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,NA,"M.J.Robim & J.P.M. Carvalho",NA,"1987","11","24","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 10m alt, flores amareladas, tronco com esfoliação. Matérial encontrado na mata latifoliada alta-próximo a trilha do cigano.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","21048","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2526","2021-03-04 15:45:23-03","IF","SPSF","14764","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,NA,"M.J.Robim","738","1991","11","07","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore ca 20m alt, botões e flores brancas, perfumadas.; GEOGRAFIA: Região do bebedouro, mata latifoliada.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","21048","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2527","2021-03-04 15:45:23-03","IF","SPSF","13334","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","O.T. Aguiar","O.T. Aguiar","348","1989","11","22","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"1994","09","03","COLETA: XLS: SPSFAntigo&nf;Arvoreta de 3 a 4m de altura, avulsa, área de pasto.; GEOGRAFIA: Na subida para a trilha do Topo;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","38855","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2528","2021-03-04 15:45:23-03","IF","SPSF","25308","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,"M.L.Kavasaki","L.Rossi","1024","1991","12","17","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta ca. 2m alt,ramo prostrado em direção ao rio, brácteas e cálice verde claro, pétalas e filetes alvos, anteras róseas, estilete alvo na base tornando-se verde em direção ao ápice.; GEOGRAFIA: Mata de planície;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2529","2021-03-04 15:45:23-03","IF","SPSF","45646","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","G.M.Barroso","R.B.Torres & N.Figueiredo & A.R.de Oliveira","23","1986","09","10","Brasil","SP","Itaberá","Estação Ecológica","-49.1300010681152","-23.8600006103516",NA,NA,"624","624",NA,NA,NA,NA,NA,"COLETA: Mata Secundária&nf;Árvore 7m altura, esfoliante; flores brancas e frutos lisos.&nf;Nome popular: jabiroba&nf;Observado abelhas visitando as flores.; GEOGRAFIA: Mata Secundária.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","29370","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2530","2021-03-04 15:45:23-03","IF","SPSF","13158","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,"Osny T. Aguiar","O.T. Aguiar","326","1989","09","24","Brasil","SP","Jundiaí","Base Ecológica da Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,"1994","08","24","COLETA: XLS: SPSFAntigo&nf;Arvoreta com aproximadamente 2m.; GEOGRAFIA: Região da hermida.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","17840","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2531","2021-03-04 15:45:23-03","IF","SPSF","25431","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,NA,"E.P.Dickfeldt","413","1998","09","18","Brasil","SP","Porto Ferreira","proximo parque estadual","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 5m alt,frutos roxos.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","13859","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2532","2021-03-04 15:45:23-03","IF","SPSF","33389","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,"F.A.R.D.P. Arzolla","F.A.R.D.P.Arzolla","600","2004","09","06","Brasil","SP","Sao Bento do Sapucai","pedra do Bauzinho","-45.7299995422363","-22.6800003051758",NA,NA,"1700","1700",NA,NA,"2004","09","08","COLETA: XLS: SPSFAntigo; Árvore 4m alt, flores brancas e botões florais.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","18089","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2533","2021-03-04 15:45:23-03","IF","SPSF","32880","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,NA,"F.A.R.D.P.Arzolla","392","2004","01","10","Brasil","SP","São Bento do Sapucaí",NA,"-45.7299995422363","-22.6800003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","18089","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2534","2021-03-04 15:45:23-03","IF","SPSF","46865","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","M.Sobral","P.L.R.Moraes","1286","1996","10","04","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"2013","01","30","COLETA: 3m de altura, flores brancas.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","27904","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2535","2021-03-04 15:45:23-03","IF","SPSF","02329","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,"J.Mattos","O.Souza",NA,"1945","10","20","Brasil","SP","São Paulo","Bairro Tremembé","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Cerejeira Brasileira.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2536","2021-03-04 15:45:23-03","IF","SPSF","35072","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,"Chiea","A.S.Pires & M.Kuhlmann","2302","1950","02","02","Brasil","SP","São Paulo","Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1989","09","30","COLETA: XLS: SPSFNovo;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2537","2021-03-04 15:45:23-03","IF","SPSF","01197","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,"J.Mattos","D.Bento Pickel",NA,"1943","09","14","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2538","2021-03-04 15:45:23-03","IF","SPSF","11638","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,NA,"O.T. Aguiar","228","1987","11","08","Brasil","SP","São Paulo","parque do Carmo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore, 8m alt, tronco com casca lisa, descasmando semelhante a goibeira.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2539","2021-03-04 15:45:23-03","IF","SPSF","50445","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","R.J.F.Garcia","S.Honda et al.","1172","2012","09","13","Brasil","SP","São Paulo","Parque Tizo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2012","11","10","COLETA: Árvore 5 m, 10 cm DAP, casca esverdeada, flores brancas, botões esverdeados.; GEOGRAFIA: Parque Jequitibá, Borda de Mata, Fragmento B, Avenida São Paulo;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2540","2021-03-04 15:45:28-03","IF","SPSF","33282","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","laevigata","Marlierea laevigata",NA,"M.Sobral","G. Hatschbach","67358","1997","11","21","Brasil","MG","Presidente Kubitschek","campo rupestre","-43.562198638916","-18.6144008636475",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Pequena árvore, frutos nigrescentes, campo rupestre, mata de galeria; GEOGRAFIA: Campo rupestre, mata de galeria;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","13347","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2541","2021-03-04 15:45:28-03","IF","SPSF","12688","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","laevigata","Marlierea laevigata",NA,NA,"O.T. Aguiar","292","1988","12","14","Brasil","SP","Cubatão","Piloes, P.E.Serra do Mar","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","15123","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2542","2021-03-04 15:45:28-03","IF","SPSF","20891","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","laevigata","Marlierea laevigata",NA,NA,"V.C.Souza","3268","1993","04","21","Brasil","SP","Itararé","campo rupestre","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","27729","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2543","2021-03-04 15:45:28-03","IF","SPSF","20892","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","laevigata","Marlierea laevigata",NA,"M.L.Kawasaki","V.C.Souza & C.A.M.Scaramuzza","3236","1993","04","21","Brasil","SP","Itararé","E.E.Instituto Florestal","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Campo Rupestre&nf;Arbuysto 50cm altura; frutos negros;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","27729","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2544","2021-03-04 15:45:28-03","IF","SPSF","20881","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","laevigata","Marlierea laevigata",NA,NA,"V.C.Souza","4766","1993","11","27","Brasil","SP","Itararé","fazenda Santa Andréia","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo&nf;;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","27729","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2545","2021-03-04 15:45:28-03","IF","SPSF","16428","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","laevigata","Marlierea laevigata",NA,"G.M.Barroso","A.Furlan","596","1988","11","06","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"1992","11","13","COLETA: XLS: SPSFAntigo&nf;Árvore 8m altura; botões creme-esverdeados;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","34265","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2546","2021-03-04 15:45:28-03","IF","SPSF","20898","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","laevigata","Marlierea laevigata",NA,"M.L.Kawasaki","V.C.Souza & C.A.M.Scaramuzza & M.T.Shimabukuro","3518","1993","05","19","Brasil","SP","Itararé","Fazenda Santa Maria do Espinho","-49.285833","-24.266667",NA,NA,NA,NA,NA,NA,"1994","07","27","COLETA: XLS: SPSFAntigo&nf;Arbusto 1,5m altura; frujtos imaturos vermelhos e maduros negros.; GEOGRAFIA: campo&nf;;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2547","2021-03-04 15:45:28-03","IF","SPSF","36815","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","laevigata","Marlierea laevigata",NA,NA,"G. Hatschbach & M.Hatschbach & J.M.Silva","71477","2000","10","20","Brasil","ES","Venda Nova do Imigante","Alto Bananeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: encosta de morro&nf;;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2548","2021-03-04 15:45:28-03","IF","SPSF","39486","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","laevigata","Marlierea laevigata","(DC.) Kiaersk.","M.Sobral","G.Hatschbach & M.Hatschbach & J.M.Silva","71477","2000","10","20","Brasil","ES","Venda Nova do Imigante","Alto Bananeiras",NA,NA,NA,NA,"900","1000",NA,NA,"2005","12","30","COLETA: Árvore com 20m, flor alva.; GEOGRAFIA: Floresta atlântica, encosta do morro.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2549","2021-03-04 15:45:28-03","IF","SPSF","12629","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","laevigata","Marlierea laevigata",NA,"O.T. Aguiar","R.Esteves","1","1988","11","29","Brasil","SP","Cubatão","Parque Estadual da Serra do Mar, Núcleo Pilões","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,"1994","08","27","COLETA: XLS: SPSFAntigo&nf;Arvoreta com botões florais;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","15123","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2550","2021-03-04 15:45:28-03","IF","SPSF","14715","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","laevigata","Marlierea laevigata",NA,"O.T.Aguiar","O.T. Aguiar","430","1991","12","04","Brasil","SP","Santos","Distrito de Bertioga","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,"1994","08","26","COLETA: XLS: SPSFAntigo&nf;Arvoreta com flrores; GEOGRAFIA: Praia de Boraceia&nf;;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","26836","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2551","2021-03-04 15:45:28-03","IF","SPSF","26967","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","laevigata","Marlierea laevigata",NA,NA,"S.L.R.Castro & E.C.Romera","49","1996","06","21","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","34265","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2552","2021-03-04 15:45:28-03","IF","SPSF","16426","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","laevigata","Marlierea laevigata",NA,NA,"A.Furlan","639","1988","11","07","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","34265","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2553","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugeniopsis","clausseniana","Eugeniopsis clausseniana rufa","O.Berg",NA,"?","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Original herbarium: Sonder (fl)","Southern America",NA,NA,NA,NA,NA,NA,NA,"rufa",NA,NA,NA,NA,NA,NA
"2554","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugeniopsis","clausseniana","Eugeniopsis clausseniana rufa","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W (fl),B (fr)","Southern America",NA,NA,NA,NA,NA,NA,NA,"rufa",NA,NA,NA,NA,NA,NA
"2555","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugeniopsis","clausseniana","Eugeniopsis clausseniana glabrata","O.Berg",NA,"Gardner, G","4661",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OXF ISOTYPE; Oreas; HABITAT: Oreas","Southern America",NA,NA,NA,NA,NA,NA,NA,"glabrata",NA,NA,NA,NA,NA,NA
"2556","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugeniopsis","clausseniana","Eugeniopsis clausseniana rufa","O.Berg",NA,"Claussen, P","1534 or 534?",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fl Aug-Apr, W (fl), B (fr)","Southern America",NA,NA,NA,NA,NA,NA,NA,"rufa",NA,NA,NA,NA,NA,NA
"2557","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugeniopsis","clausseniana","Eugeniopsis clausseniana glabrata","O.Berg",NA,"Gardner, G","4661",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OXF ISOTYPE; Oreas; HABITAT: Oreas","Southern America",NA,NA,NA,NA,NA,NA,NA,"glabrata",NA,NA,NA,NA,NA,NA
"2558","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugeniopsis","clausseniana","Eugeniopsis clausseniana rufa","O.Berg",NA,"?","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Original herbarium: Sonder (fl)","Southern America",NA,NA,NA,NA,NA,NA,NA,"rufa",NA,NA,NA,NA,NA,NA
"2559","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugeniopsis","clausseniana","Eugeniopsis clausseniana rufa","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W (fl),B (fr)","Southern America",NA,NA,NA,NA,NA,NA,NA,"rufa",NA,NA,NA,NA,NA,NA
"2560","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugeniopsis","clausseniana","Eugeniopsis clausseniana rufa","O.Berg",NA,"Claussen, P","1534 or 534?",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fl Aug-Apr, W (fl), B (fr)","Southern America",NA,NA,NA,NA,NA,NA,NA,"rufa",NA,NA,NA,NA,NA,NA
"2561","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugeniopsis","gardneriana","Eugeniopsis gardneriana","O.Berg",NA,"Gardner, G","4649",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OXF ISOTYPE; Oreas; HABITAT: Oreas","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2562","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugeniopsis","laevigata","Eugeniopsis laevigata","(DC.) O.Berg",NA,"Martius, C","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in desertis ad flumen S. Francisci, Bahia ou Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Original herbarium: Mart.; Hamadryas; HABITAT: Hamadryas","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2563","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugeniopsis","ovata","Eugeniopsis ovata","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Itambe",NA,NA,NA,NA,NA,NA,NA,"P14P1N0003",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2564","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","calycinus","Phyllocalyx calycinus","(Cambess.) O.Berg",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Brazil","Goiás",NA,"in campis prope praediolum vulgo Sitio de Gregorio Nunes, in parte australi prov., Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Original herbarium: Camb.; Oreas; HABITAT: Oreas","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2565","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","calystegius","Phyllocalyx calystegius","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B(fr); Oreas; HABITAT: Oreas","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2566","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","calystegius","Phyllocalyx calystegius","O.Berg",NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in campis siccis petrosis prope S. Luzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2567","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","cerasiflorus","Phyllocalyx cerasiflorus","O.Berg",NA,"Vellozo, JMC","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2568","2016-04-07 09:43:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","cerasiflorus","Phyllocalyx cerasiflorus","O.Berg",NA,"Vellozo, JMC","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2569","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","cerasiflorus","Phyllocalyx cerasiflorus","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2570","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","formosus","Phyllocalyx formosus","(Cambess.) O.Berg",NA,"Laruotte","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in pascuis prope Pe do Morro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Original herbarium: Camb.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2571","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","formosus","Phyllocalyx formosus","(Cambess.) O.Berg",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad rupes in monte Serra de Curumatahy in parte prov. dictam Sertam, Mama de Cachorro incolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Original herbarium: Camb.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
