"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"334","2015-02-26 09:31:20-03","NHMLondon","NHM-LONDON-BOT","BM000827956","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Anon.","S.N.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NHMUK:ecatalogue:4970576",NA
"335","2015-02-26 09:31:20-03","NHMLondon","NHM-LONDON-BOT","BM000827957","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Blanchet","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NHMUK:ecatalogue:4970566",NA
"336","2015-02-26 09:31:20-03","NHMLondon","NHM-LONDON-BOT","BM000827959","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Blanchet","1175",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NHMUK:ecatalogue:4970568",NA
"337","2015-02-26 09:31:20-03","NHMLondon","NHM-LONDON-BOT","BM000827960","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Blanchet","53",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NHMUK:ecatalogue:4970569",NA
"338","2015-02-26 09:31:20-03","NHMLondon","NHM-LONDON-BOT","BM000827961","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Glocker","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NHMUK:ecatalogue:4970570",NA
"339","2019-11-01 15:09:49-03","UnB","UB","156109","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Carvalho, AM; Plowman, TC","1453","1983","02","03","Southern America","Brasil","Bahia","Maraú","Estrada Ubaitaba/Ponta do Mutá. Entroncamento que liga a estrada à Maraú.","-39.0147018432617","-14.103099822998",NA,NA,NA,"Cipó. Folhas discolores, com face inferior alvacenta. Flores cremes.; Mata úmida, perturbada.",NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA
"340","2019-11-01 15:09:49-03","UnB","UB","156108","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Harley, RM; et al.","18637","1977","02","13","Southern America","Brasil","Bahia",NA,"15-20km from Andaraí, along the road to Itaeté wich branches east off the road to Mucugé.","-41.2","-12.85","500","600",NA,"Woody climber to 3m. Leaves rather thin, bright green, slightly rugose, grey-green beneath. Sepals pale green. Fruit pinkish-red.; Secondary very dense mixed forest by small strem, on lateritic soils.",NA,NA,NA,"-41.2","-12.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-01 15:09:49-03","UnB","UB","181278","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Fonseca, ML","Fonseca, ML; Oliveira, FCA; Silva Filho, AP; Barros, BS","6313","2010","03","18","Southern America","Brasil","Tocantins","Lagoa da Confusão","Bacia do Araguaia. Sub-bacia do rio Javaés. (A-3, área 1, pto 8).","-49.905278","-10.841667","184","184",NA,"Arbusto heliófito 1,5 m. altura; flores brancas; frutos maduros cor preta.; Solo argilhoso escuro, encharcado; relevo plano; savana parque alterada (cerrado inundável), paratudal ou caribal.",NA,NA,NA,"-49.905278","-10.841667","2010","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-01 15:09:49-03","UnB","UB","156105","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Gusmão, EF","66","1980","03","30","Southern America","Brasil","Bahia","Itanagra",NA,"-38.0416984558105","-12.2630996704102",NA,NA,NA,"Volúvel de flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,"20708","auto",NA,NA,NA,NA,NA,NA
"343","2019-11-01 15:09:49-03","UnB","UB","156107","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Harley, RM; et al.","22045","1980","05","14","Southern America","Brasil","Bahia","Maraú","Ca. 5km SE of Maraú near junction with road to Campinho.","-39.0147018432617","-14.103099822998",NA,"450",NA,"Climbing subshrub to 1.5m with straggly stems. Leaves mid-green above, whitsh-grey beneath. Sepals pale green, spreading in fruit. Corolla white. Fruit with pale green, spreading calyx lobes and bright blood red ovary.; Mixed restinga vegetation and",NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA
"344","2019-11-01 15:09:49-03","UnB","UB","156106","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Kirkbride Junior, JH","Mori, SA; Silva, LAM; Santos, TS","11436","1979","02","06","Southern America","Brasil","Bahia","Maraú","Estrada que liga Ponta do Muta (Porto de Campinhos) a Maraú, a 28km do Porto.","-39.0147018432617","-14.103099822998",NA,NA,NA,"Cipó. Corola branca.",NA,NA,NA,NA,NA,"1981",NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA
"345","2021-04-05 12:37:43-03","UNIVASF","HVASF","7387","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","M.R. Barbosa","A.P. Fontana","6371","2010","01","26","América do Sul","Brasil","Bahia","Jacobina","Itaitú, Serra do Sincorá, cachoeira Véu de Noiva","-40.502861","-11.332305","631","631",NA,"Trepadeira. Flores brancas.","HVASF007387",NA,NA,"-40.502861","-11.332305","2011","05","30",NA,NA,NA,NA,NA,NA,NA,"U"
"346","2021-04-05 12:37:43-03","UNIVASF","HVASF","10359","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","E. Pessoa","E. Pessoa","53","2009","01","28","América do Sul","Brasil","Pernambuco","Igarassu","Mata Atlântica. Usina São José, borda da mata. Mata de Santa Helena.","-34.960027","-7.817488","130","130",NA,"Arvoreta. Flores brancas.","HVASF010359",NA,NA,"-34.960027","-7.817488","2011","02","17",NA,NA,NA,NA,NA,NA,NA,"U"
"347","2019-11-21 10:18:39-03","IBt","SP","295379","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Jung Mendaçolli, SL","Leitão Filho, HF; Rodrigues, RR; Alves, LF; Penha, AS; Rezende, AA","34463","1996","01","30",NA,"Brasil","São Paulo","Ubatuba","Estrada para a Casa da Farinha","-44.852789","-23.3525",NA,NA,NA,NA,NA,NA,NA,"-44.852789","-23.3525","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-21 10:18:39-03","IBt","SP","301175","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Jung Mendaçolli, SL","Kim, AC; et al.","30013","1993","11","09",NA,"Brasil","São Paulo","Ubatuba","Estrada para a Casa da Farinha","-44.816667","-23.333333",NA,NA,NA,NA,NA,NA,NA,"-44.816667","-23.333333","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-21 10:18:39-03","IBt","SP","358700","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","França, F","Miranda, EB; et al.","390","2000","04","16",NA,"Brasil","Bahia","Entre Rios","Estrada para Imbé, ca. 1 km da Linha Verde","-37.895","-12.281389","70","70",NA,NA,NA,NA,NA,"-37.895","-12.281389","2000","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-21 10:18:39-03","IBt","SP","202456","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Jung Mendaçolli, SL","Staviski, MNR; Esteves, GL","502","1983","03","21",NA,"Brasil","Alagoas","Messias",NA,"-35.8417015075684","-9.38333034515381",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","08","20","13570","auto",NA,NA,NA,NA,NA,NA
"351","2019-11-21 10:18:39-03","IBt","SP","19799","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Mamede, MCH","Pickel, B","s.n.","1925","07","09",NA,"Brasil","Pernambuco","Olinda",NA,"-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","12",NA,"7110","auto",NA,NA,NA,NA,NA,NA
"352","2021-03-11 09:39:33-03","IBt","SP","41859","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Hoehne, FC; Gehrt","s.n.","1919","12","08",NA,"Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"353","2021-02-25 09:38:57-03","IBt","SP","199725","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Jung Mendaçolli, SL","Jouvin, PP","458","1979","04","17",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"354","2019-11-21 10:18:39-03","IBt","SP","301167","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Jung Mendaçolli, SL","Koschnitzke, C; et al.","29783","1993","11","09",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"355","2019-11-21 10:18:39-03","IBt","SP","48147","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Jung Mendaçolli, SL","Kuhlmann, M","s.n.","1960","12",NA,NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","11","21","34265","auto",NA,NA,NA,NA,NA,NA
"356","2019-11-21 10:18:39-03","IBt","SP","301174","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Jung Mendaçolli, SL","Leitão Filho, HF; et al.","34468","1996","02","06",NA,"Brasil","São Paulo","Ubatuba","Ilha Anchieta, trilha da Praia do Sul","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"357","2019-11-21 10:18:39-03","IBt","SP","301172","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Jung Mendaçolli, SL","Assis, MA; et al.","395","1994","08","29",NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba, estrada da Casa da Farinha","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"358","2011-06-08 14:30:03-03","GH","HU-HERB","GH 00312803","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Chamisso & D. F. K. Schlechtendal","S. A. Khan (UBT)","George Gardner","1697","1839",NA,NA,"South America","Brazil","Ceará",NA,"Brasilia tropica",NA,NA,NA,NA,"Sheet,Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1697",NA,NA,NA,NA
"359","2011-06-08 14:30:52-03","GH","HU-HERB","GH 00312804","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Chamisso & D. F. K. Schlechtendal","S. A. Khan (UBT)","George Gardner","1697","1839",NA,NA,"South America","Brazil","Ceará",NA,"Brasilia tropica",NA,NA,NA,NA,"Sheet,Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1697",NA,NA,NA,NA
"360","2014-09-23 10:59:35-03","G","G","G00010523","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","?","Salzmann, P.",NA,"1831",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010523",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2014-09-23 10:59:35-03","G","G","G00010534","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Khan, S. A.","Sello, F.","328",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00010534",NA,"PHOTOTYPUS of Sabicea grisea Cham. & Schltdl.","-53.08972222","-10.77305556","2007","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"362","2014-09-23 10:59:35-03","G","G","G00010536","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. ceara","Sabicea grisea var. ceara","M. S. Khan & al.","Khan, S. A.","Gardner, G.","1697","1840",NA,"00","AMERIQUE DU SUD","Brazil","Ceará",NA,NA,"-39.32527778","-5.40277778",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010536",NA,"ISOTYPUS of Sabicea grisea var. ceara M. S. Khan & al.","-39.32527778","-5.40277778","2007","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"363","2014-09-23 10:59:35-03","G","G","G00010538","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. ceara","Sabicea grisea var. ceara","M. S. Khan & al.","Khan, S. A.","Gardner, G.","1697","1840",NA,"00","AMERIQUE DU SUD","Brazil","Ceará",NA,NA,"-39.32527778","-5.40277778",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010538",NA,"ISOTYPUS of Sabicea grisea var. ceara M. S. Khan & al.","-39.32527778","-5.40277778","2007","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"364","2014-09-23 10:59:35-03","G","G","G00436713","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. ceara","Sabicea grisea var. ceara","M. S. Khan & al.","Khan, S. A.","Gardner, G.","1697","1840",NA,"00","AMERIQUE DU SUD","Brazil","Ceará",NA,NA,"-39.32527778","-5.40277778",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00436713",NA,"ISOTYPUS of Sabicea grisea var. ceara M. S. Khan & al.","-39.32527778","-5.40277778","2007","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"365","2014-09-23 10:59:35-03","G","G","G00010484","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. ceara","Sabicea grisea var. ceara","M. S. Khan & al.","Khan, S. A.","Ducke, A.","2002","1909","04","22","AMERIQUE DU SUD","Brazil","Ceará",NA,NA,"-39.32527778","-5.40277778",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010484",NA,NA,"-39.32527778","-5.40277778","2007","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"366","2014-09-23 10:59:35-03","G","G","G00010517","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Blanchet, J. S.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Bahia","Jacobina",NA,"-40.5116667","-11.1811111",NA,NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: No picture available on the institution's web site","G00010517",NA,NA,"-40.5116667","-11.1811111","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"367","2014-09-23 10:59:35-03","G","G","G00010519","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Gaudichaud-Beaupré, C.","630","1833",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010519",NA,NA,"-42.9125","-22.48222222","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"368","2014-09-23 10:59:35-03","G","G","G00010521","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Lhotsky, J.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010521",NA,NA,"-41.99722222","-12.18305556","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"369","2014-09-23 10:59:35-03","G","G","G00010524","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Blanchet, J. S.","1175",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010524",NA,NA,"-41.99722222","-12.18305556","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"370","2014-09-23 10:59:35-03","G","G","G00010526","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Raddi, G.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00010526",NA,NA,"-53.08972222","-10.77305556","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"371","2014-09-23 10:59:35-03","G","G","G00010528","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Blanchet, J. S.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00010528",NA,NA,"-53.08972222","-10.77305556","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"372","2014-09-23 10:59:35-03","G","G","G00010529","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Weddell, H. A.","295",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010529",NA,NA,"-42.9125","-22.48222222","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"373","2014-09-23 10:59:35-03","G","G","G00010531","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Casaretto, G.","2245",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010531",NA,NA,"-41.99722222","-12.18305556","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"374","2014-09-23 10:59:35-03","G","G","G00010533","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Blanchet, J. S.",NA,"1842",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010533",NA,NA,"-41.99722222","-12.18305556","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"375","2014-09-23 10:59:35-03","G","G","G00010537","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Blanchet, J. S.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010537",NA,NA,"-41.99722222","-12.18305556","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"376","2014-09-23 10:59:35-03","G","G","G00010601","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Schenk, H.","4279","1887","06","26","AMERIQUE DU SUD","Brazil","Pernambuco",NA,NA,"-38.08638889","-8.48638889",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010601",NA,"PHOTOTYPUS of Sabicea grisea Cham. & Schltdl.","-38.08638889","-8.48638889","2007","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"377","2014-09-23 10:59:35-03","G","G","G00010516","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Guillemin, J. B. A.","129","1838",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010516",NA,NA,"-42.9125","-22.48222222","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"378","2014-09-23 10:59:35-03","G","G","G00010518","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Blanchet, J. S.",NA,"1851",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010518",NA,NA,"-41.99722222","-12.18305556","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"379","2014-09-23 10:59:35-03","G","G","G00010520","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Gaudichaud-Beaupré, C.","630","1833",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00010520",NA,NA,"-53.08972222","-10.77305556","2005","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"380","2014-09-23 10:59:35-03","G","G","G00010522","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Lhotsky, J.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010522",NA,NA,"-41.99722222","-12.18305556","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"381","2014-09-23 10:59:35-03","G","G","G00010525","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Blanchet, J. S.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00010525",NA,NA,"-53.08972222","-10.77305556","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"382","2014-09-23 10:59:35-03","G","G","G00010530","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Blanchet, J. S.","85","1831",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010530",NA,NA,"-41.99722222","-12.18305556","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"383","2014-09-23 10:59:35-03","G","G","G00010532","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea","var. grisea","Sabicea grisea var. grisea","Cham. & Schltdl.","Khan, S. A.","Weddell, H. A.","295",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00010532",NA,NA,"-42.9125","-22.48222222","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
