"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"630","2019-05-06 11:53:24-03","UFU","HUFU","41634","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Nakajima, J.N.","Estevan, D.A.; et al.","559","2005","02","11",NA,"Brasil","Paraná","Fazenda Santa Inês",NA,"Erva, pétalas brancas.; Campo pertubado.","HUFU00046647",NA,NA,"Ventania","-50.2428016662598","-24.2458000183105","HUFU00046647","32424","auto",NA,"2005",NA,NA,"05",NA,NA,NA,NA,NA
"631","2019-05-06 11:53:24-03","UFU","HUFU","26455","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Nakajima, J.N.","Salimena, F.R.G.; Nobre, P.H.","953","2001","11","16",NA,"Brasil","Minas Gerais","Estrada para Moreiras",NA,"Erva, flores do raio alvas e flores do disco amarelas.","HUFU00046651",NA,NA,"Conceição do Ibitipoca",NA,NA,"HUFU00046651",NA,NA,NA,"2003",NA,NA,"05",NA,NA,NA,NA,NA
"632","2019-05-06 11:53:24-03","UFU","HUFU","12215","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Nakajima, J.N.","Castro, N.M.","435","1994","12","12",NA,"Brasil","Minas Gerais","Serra do cipó, Estrada Lagoa Santa - Conceição do Mato Dentro. Km 125.",NA,"Herbácea, capítulos brancos.","HUFU00046649",NA,NA,NA,NA,NA,"HUFU00046649",NA,NA,NA,"1998",NA,NA,"07",NA,NA,NA,NA,NA
"633","2019-05-06 11:53:24-03","UFU","HUFU","24876","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Heiden, G.","Romero, R.; Nakajima, J.N.","5939","2001","03","23",NA,"Brasil","Minas Gerais","Lavras Novas",NA,"Herbácea, ca. 0,3 m. Brácteas involucrais esverdeadas, corola das flores do raio brancas e flores do disco amarelas.; Campo de altitude.","HUFU00041978","1406","1406","Ouro Preto","-43.521389","-20.468333","HUFU00041978",NA,NA,NA,"2016","-43.521389","-20.468333","05","10",NA,NA,NA,NA
"634","2019-05-06 11:53:24-03","UFU","HUFU","25060","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Heiden, G.","Romero, R.; Nakajima, J.N.","5906","2001","03","21",NA,"Brasil","Minas Gerais","Estrada Betim - Esmeralda, Cerca de 10 km do trevo.",NA,"Erva, ca. 0,3 m. Brácteas involucrais esverdeadas, flores do raio alvas, flores do disco creme.; Campo cerrado, solo laterítico.","HUFU00041972",NA,NA,NA,NA,NA,"HUFU00041972",NA,NA,NA,"2016",NA,NA,"05","10",NA,NA,NA,NA
"635","2019-05-06 11:53:24-03","UFU","HUFU","68396","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Teles, A.M.","Delfini, C.; Romão, G.O. & Rigon, J.","101","2012","05","05",NA,"Brasil","Minas Gerais","Serra de Ouro Branco, Entrada para a Serra no entroncamento com a estrada Ouro Branco - Ouro Preto.",NA,"Erva, ca. 30-40 cm alt.; capítulos brancos.; Campo rupestre antropizado, com predromínio de Gramíneas.","HUFU00046640","1400","1400","Ouro Branco","-44.066111","-20.849722","HUFU00046640",NA,NA,NA,"2015","-44.066111","-20.849722","03",NA,NA,NA,NA,NA
"636","2019-05-06 11:53:24-03","UFU","HUFU","70793","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Nakajima, J.N.","Souza, L.A.; colaboradores","156","2013","05","15",NA,"Brasil","Paraná","Parque Estadual de Vila Velha",NA,"Herbácea, inflorescência de coloração branca.","HUFU00046636",NA,NA,"Ponto Grossa","-49.996667","-25.241111","HUFU00046636",NA,NA,NA,"2015","-49.996667","-25.241111","08",NA,NA,NA,NA,NA
"637","2019-05-06 11:53:24-03","UFU","HUFU","51823","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Heiden, G.","Abreu, M.E.","31","1999","11","09",NA,"Brasil","Minas Gerais","Morro do Pilar. Conceição do Mato Dentro",NA,NA,"HUFU00041977",NA,NA,"Santana do Riacho","-43.501667","-19.2225","HUFU00041977",NA,NA,NA,"2016","-43.501667","-19.2225","05","10",NA,NA,NA,NA
"638","2019-05-06 11:53:24-03","UFU","HUFU","64737","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Heiden, G.","Faria, J.E.Q.; Câmara, P.E.A.S.; Costa, D.P. & Martins, D.S.","1422","2011","07","27",NA,"Brasil","Minas Gerais","Alto do Palácio, campo das Vellozia gigantes.",NA,"Subarbusto ca. 0,15 m alt., flores creme.; Campo rupestre.","HUFU00041979","1246","1246",NA,"-43.51","-19.246944","HUFU00041979",NA,NA,NA,"2016","-43.51","-19.246944","05","10",NA,NA,NA,NA
"639","2019-05-06 11:53:24-03","UFU","HUFU","65731","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.",NA,"Cordeiro, J.; Barbosa, E. & Lozano, E.D.","3012","2009","04","07",NA,"Brasil","Paraná","Serra Quiriri",NA,"Erva. Capítulos alvacento.; Campo de Altitude.","HUFU00046637",NA,NA,"Campo Alegre",NA,NA,"HUFU00046637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-05-06 11:53:24-03","UFU","HUFU","69203","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Heiden, G.","Marques, D.; Contro, F.L.","527","2014","12","17",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Estrada para o Alto do Palácio p#?#roximo ao km 115.",NA,"Erva, ca. 0,1 m. Brácteas involucrais verdes, flores do raio e do disco brancas.; Campo rupestre.","HUFU00041975",NA,NA,"Santana do Riacho","-43.556389","-19.266667","HUFU00041975",NA,NA,NA,"2016","-43.556389","-19.266667","05","10",NA,NA,NA,NA
"641","2019-05-06 11:53:24-03","UFU","HUFU","69210","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Heiden, G.","Marques, D.; Contro, F.L.","534","2014","12","17",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Estrada para o Alto do Palácio p#?#roximo ao km 115.",NA,"Erva, ca. 0,15 m. Flores do raio e do disco brancas, e anteras creme.; Campo rupestre.","HUFU00041974",NA,NA,"Santana do Riacho","-43.5425","-19.268889","HUFU00041974",NA,NA,NA,"2016","-43.5425","-19.268889","05","10",NA,NA,NA,NA
"642","2020-11-27 11:33:12-03","UFU","HUFU","70879","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Meyer, P.B.","Rezende, S.G.; Justo, A.G.","4575","2014","07","02",NA,"Brasil","Minas Gerais","Miguel Burnier, Mina da Gerdau.",NA,"Herbáceo.; Cerrado, cerrado sentido restrito.","HUFU00046644",NA,NA,"Ouro Preto","-43.801944","-20.44","HUFU00046644",NA,NA,NA,NA,"-43.801944","-20.44",NA,NA,NA,NA,NA,NA
"643","2019-05-06 11:53:24-03","UFU","HUFU","73530","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Nakajima, J.N.","Tinti, B.V.; et al.","509","2008","02","02",NA,"Brasil","Minas Gerais","Próximo a Trilha do Terreirão, acima do vale Encantado.",NA,"Herbácea, 20 cm. Folhas alternas, inflorescência em capítulo, brácteas brancas.; Local de campo aberto dominado por gramíneas.","HUFU00071145","2056","2056","Alto do Caparaó","-41.834444","-20.412222","HUFU00071145",NA,NA,NA,"2017","-41.834444","-20.412222","04",NA,NA,NA,NA,NA
"644","2021-01-25 11:52:34-03","UFU","HUFU","79709","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Nakajima, J.N.","Costa, M.T.R.","877","2017","04","06",NA,"Brasil","Minas Gerais","Serra do Lenheiro, Trilha alternativa de acesso às torres de transmissão.",NA,"Erva, ca. 0,7 m. Flores amarelas, brácteas da inflorescência brancas.; Campo rupestre.","HUFU00077681","1080","1080","São João del-Rei","-44.500556","-21.270278",NA,NA,NA,NA,"2020","-44.500556","-21.270278","11",NA,NA,NA,NA,NA
"645","2021-01-25 11:52:34-03","UFU","HUFU","79745","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Nakajima, J.N.","Costa, M.T.R.","1300","2017","12","12",NA,"Brasil","Minas Gerais","Serra do Lenheiro, Trilha para o arreial, parte central da serra, e entorno.",NA,"Erva, ca. 0,15 m. Flor amarela, brácteas brancas.; Campo rupestre.","HUFU00077696","1143","1143","São João del-Rei","-44.5025","-21.223889",NA,NA,NA,NA,"2020","-44.5025","-21.223889","11",NA,NA,NA,NA,NA
"646","2019-05-06 11:53:24-03","UFU","HUFU","33210","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Nakajima, J.N.","Krieger, L.","20971","1985","11","15",NA,"Brasil","Minas Gerais",NA,NA,"Erva. Flores liguladas, creme, as centrais amarelas.; No campo entre pedras.","HUFU00046639",NA,NA,"Juíz de Fora","-43.3502998352051","-21.7642002105713","HUFU00046639","36144","auto",NA,"2003",NA,NA,"07",NA,NA,NA,NA,NA
"647","2019-05-06 11:53:24-03","UFU","HUFU","26456","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Nakajima, J.N.","Araújo, F.S.; Assis, L.C.S.","80","2001","06","26",NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipioca, Arredores do Parque Ibitipoca, estrada para o destrito de Moreiras. Setor Oeste.",NA,"Erva com xilopódio, folhas pilosas, flores liguladas brancas e do disco amarelas.; Transição de campo rupestre para o cerrado.","HUFU00046638",NA,NA,"Lima Duarte","-43.793098449707","-21.8425006866455","HUFU00046638","30417","auto",NA,"2003",NA,NA,"05",NA,NA,NA,NA,NA
"648","2019-05-06 11:53:24-03","UFU","HUFU","67682","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Nakajima, J.N.","Ordones, J.; et al.","2071","2012","11","26",NA,"Brasil","Minas Gerais","Brumas do Espinhaço e Ermo do Gerais, Levantamento florítico do RPPN Brumas do Espinhaço e Ermo dos Geriais. Brumas.",NA,"Herbáceo. Flores brancas.; Cerrado. Campo cerrado.","HUFU00046646",NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","HUFU00046646","26557","auto",NA,"2013",NA,NA,"02",NA,NA,NA,NA,NA
"649","2019-05-06 11:53:24-03","UFU","HUFU","25796","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Krieger, P.L.","Krieger, P.L.","7018","1969","10","19",NA,"Brasil","Minas Gerais",NA,NA,"Flores brancas.; No campo.","HUFU00046648",NA,NA,"São João del Rei","-44.2616996765137","-21.1355991363525","HUFU00046648","39093","auto",NA,"1969",NA,NA,"10","19",NA,NA,NA,NA
"650","2020-08-20 20:38:09-03","UFSC","FLOR","59738","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Funez, L.A.","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","3994","2014","11","04",NA,"Brasil","Santa Catarina","Campos do Quiriri.",NA,"erva, flor branca","FLOR0059738",NA,NA,"Campo Alegre","-48.953333","-26.036667","FLOR0059738",NA,NA,NA,"2014","48º57'12''W","26º2'12''S",NA,NA,NA,NA,NA,NA
"651","2020-08-20 14:55:09-03","UFSC","FLOR","54896","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Barboza, E.","Barboza, E.; Cordeiro, J.; Silva, J.M. & Motta, J.T.","4021","2013","10","30",NA,"Brasil","Santa Catarina","Campos do Quiriri.",NA,"erva de 30cm, capítulos alvos","FLOR0054896","1350","1350","Garuva","-48.979167","-26.032222",NA,NA,NA,NA,"2013","48º58'45''W","26º1'56''S","12","03",NA,NA,NA,NA
"652","2020-08-20 20:38:09-03","UFSC","FLOR","27075","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Hatschbach, G.","Poliquesi, C.B.; Cordeiro, J.","587","1996","10","07",NA,"Brasil","Paraná","Serra São Luiz do Purunã.",NA,"flor capítulo com lígulas alvas","FLOR0027075",NA,NA,"Balsa Nova","-49.6356010437012","-25.5839004516602",NA,"27346","auto",NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-08-20 20:38:09-03","UFSC","FLOR","19794","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Hatschbach, G.","Silva, J.M.; Hatschbach, G.","509","1988","03","24",NA,"Brasil","Paraná","Rio dos Papagaios.",NA,"flor lígulas alvas, capítulo amarelo","FLOR0019794",NA,NA,"Palmeira","-50.0064010620117","-25.4293994903564",NA,"35166","auto",NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA
"654","2020-08-20 20:38:09-03","UFSC","FLOR","27074","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Hatschbach, G.","Ribas, O.S.; Barbosa, E. & Pereira, L.B.S.","1594","1996","11","07",NA,"Brasil","Paraná","Rod. BR-277, Rio Pequeno.",NA,"herbáceo, flor capítulos alvacentos","FLOR0027074",NA,NA,"São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,"45291","auto",NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"655","2018-10-03 21:33:12-03","UFMT","UFMT","38527","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Cordeiro, I.; Barboza, E.","Caxambu, M.G.","1091","2006","04","02",NA,"Brasil","Paraná","Rio dos Papagaios",NA,"Amostra retirada para Atlas Polínico; herbácea, heliófita, ereta, com flores brancas, sobre rochas, próximas ao rio",NA,NA,NA,"Palmeira","-50.0064010620117","-25.4293994903564",NA,"35166","auto",NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-03-04 15:42:34-03","IF","SPSF","14849","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa",NA,NA,"S.Xavier & A.D.Pereira","255","1991","11","25","América do Sul","Brasil","SP","Morro do Elefante",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2021-03-04 15:42:34-03","IF","SPSF","37769","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","((DC.) O.Hoffm.)","N.Roque","R.T.Polisel & N.M.Ivanauskas & M.C.Assis & R.P.L.Santos","311","2007","08","23","América do Sul","Brasil","SP","P.E.C.J.",NA,"COLETA: Erva de 20 cm. Capítulos brancos, flores ligulares de pétalas brancas.; GEOGRAFIA: Floresta Ombrófila Mista.&nf;Área de reflorestamento introduzido em 1958, submetida a queimada acidental em julho de 2001.;",NA,"1501","1501","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,"21048","auto","Magnoliopsida","2016",NA,NA,"07","04",NA,NA,NA,NA
"658","2021-03-04 15:42:34-03","IF","SPSF","08640","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa",NA,"H.F.Leitão Filho","J.R.Guillaumon",NA,"1975","10","01","América do Sul","Brasil","SP","Sao José dos Alpes",NA,"COLETA: XLS: SPSFAntigo&nf;Herbácea de flores brancas;",NA,NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,"21048","auto","Magnoliopsida","1988",NA,NA,"05","09",NA,NA,NA,NA
"659","2021-03-04 15:42:34-03","IF","SPSF","01280","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa",NA,NA,"D.Bento Pickel",NA,NA,NA,NA,"América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2021-03-04 15:42:34-03","IF","SPSF","47480","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","((O.Hoffm.)) (Remy)",NA,"T.E.Barreto","20","2013","02","15","América do Sul","Brasil","SP","PEMCJ/PECJ",NA,"COLETA: Erva (30cm), flores amarelas brancas.; GEOGRAFIA: Campo de altitude;",NA,NA,NA,"Campos do Jordão","-45.766667","-23.35",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2021-03-04 15:42:34-03","IF","SPSF","51370","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","((DC.) O.Hoffm.)","G. Heiden","A. Maruyama & L. Cicco","307","2016","02","23","América do Sul","Brasil","SP",NA,NA,"COLETA: Erva ca. 15cm de altura com capítulos de coloração creme.; GEOGRAFIA: Campo de altitude;",NA,"1450","1450","Campos do Jordão","-45.546111","-22.671667",NA,NA,NA,"Magnoliopsida","2016",NA,NA,"02","23",NA,NA,NA,NA
"662","2021-03-04 15:42:34-03","IF","SPSF","11564","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa",NA,NA,"M.J.Robim","494","1987","10","20","América do Sul","Brasil","SP","P.E. de Campos do Jordão",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2021-03-04 15:42:34-03","IF","SPSF","30395","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","((DC.) O.Hoffm.)","J.B.Baitello","J.B.Baitello","1173","2002","09","26","América do Sul","Brasil","SP","P.E.Juqueri",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo apos queimada&nf;;",NA,NA,NA,"Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,"12135","auto","Magnoliopsida","2003",NA,NA,"01","20",NA,NA,NA,NA
"664","2021-03-04 15:42:34-03","IF","SPSF","30413","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","((DC.) O.Hoffm.)",NA,"J.B.Baitello","1191","2002","09","26","América do Sul","Brasil","SP","P.E.Juqueri",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo apos queimada&nf;;",NA,NA,NA,"Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,"12135","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2021-03-04 15:42:34-03","IF","SPSF","30750","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","((DC.) O.Hoffm.)","J.B.Baitello","J.B.Baitello","1335","2002","12","26","América do Sul","Brasil","SP","P.E.Juqueri",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo&nf;;",NA,NA,NA,"Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,"12135","auto","Magnoliopsida","2003",NA,NA,"01","20",NA,NA,NA,NA
"666","2021-03-04 15:42:34-03","IF","SPSF","31700","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","((DC.) O.Hoffm.)",NA,"J.B.Baitello & F.S.Peres","1539","2003","04","24","América do Sul","Brasil","SP","P.E.Juqueri",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo&nf;;",NA,NA,NA,"Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,"12135","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2021-02-08 12:36:30-03","UFRGS","ICN","021312","S","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.","Barreto, M","Magalhães, M","1034",NA,NA,NA,"América do Sul","Brasil","MG","S. de Lavras Novas",NA,NA,NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2021-02-08 12:36:30-03","UFRGS","ICN","141835","S","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.","Nakajima, JN","Estevan, DA; et al.","559","2005","02","11","América do Sul","Brasil","RS","Fazenda Santa Inês",NA,"Doação FUEL (37230).; Erva, pétalas brancas.; Campo perturbado.",NA,NA,NA,"Ventania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2021-02-08 12:36:30-03","UFRGS","ICN","181828","S","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.","Barboza, E","Barboza, E; Cordeiro, J; Silva, JM; Motta, JT","4021","2013","10","30","América do Sul","Brasil","SC","Campos do Quiriri",NA,"Doação do MBM; Erva, 30cm, capítulos alvos; Refúgio Vegetacional Altomontano (campo de altitude)",NA,"1350","1350","Garuva","-48.979167","-26.032222",NA,NA,NA,NA,"2013","-48.979167","-26.032222","12","03",NA,NA,NA,NA
"670","2021-02-08 12:36:30-03","UFRGS","ICN","192445","S","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.","Heiden, G","Heiden, G; Loeuille, BFP; Silva-Luz, CL","1713","2011","09","17","América do Sul","Brasil","SP","Parque Estadual do Juquery, próximo à área do quiosque na trilha para o morro do Ovo da Pata",NA,"Doação SPF; Subarbusto xilopodífero, hábito herbáceo. Capítulos com flores do raio alvas e flores do disco amarelas; Campo cerrado, floração esparsa em áreas não-queimadas (2 meses após passagem do fogo)",NA,"817","817","Franco da Rocha","-46.698333","-23.339722",NA,NA,NA,NA,"2011","-46.698333","-23.339722","09","17",NA,NA,NA,NA
"671","2021-02-08 12:36:30-03","UFRGS","ICN","147420","S","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.","Heiden, G","Lima, LF","s.n.","2007","01","11","América do Sul","Brasil","PR","Parque Estadual do Cerrado",NA,"Cerrado",NA,NA,NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,"44368","auto",NA,"2016",NA,NA,"06","16",NA,NA,NA,NA
"672","2014-09-23 11:01:06-03","G","G-DC","G00457677","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O. Hoffm.","?","Vauthier, A.-C.","315","1833",NA,"00","AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00457677",NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,"SYNTYPUS of Haplopappus scaposus DC.",NA,NA,NA
"673","2019-11-21 10:00:45-03","IBt","SP","17576","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Teles, AM","Hoehne, FC; Gehrt","s.n.","1926","04","25",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Turvo",NA,NA,NA,NA,NA,NA,"2005",NA,NA,"06",NA,NA,NA,NA,NA
