"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","infraspecificEpithet","individualCount","fieldNumber","sex"
"1367","2021-03-01 16:37:40-03","UNICAMP","UEC","167786","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Weiser, VL","2004","05","27","Weiser, VL; Oliveira, IG; Rios, CG","2004","05","27","Brazil","São Paulo","Bauru","Jardim Botânico Municipal de Bauru, Linha de Transmissão Divisa JBMB e Perímetro Rural.&nf;Cerrado.","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"UEC040179","UEC040179","Árvore ca. 7,5 m alt; DAP = 0,9 cm. Folhas simples, alternas e glabras. Botões verdes claros. Frutos imaturos verdes.","505",NA,NA,NA,NA,"Magnoliopsida",NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA
"1368","2019-08-20 10:22:34-03","UNICAMP","UEC","118649","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Martins, FR",NA,NA,NA,"Gomes, BZ","2000","07","17","Brazil","São Paulo","Brotas","Horto Santa Fé A Formação estudada: cer","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,NA,"fruto, Frutos maduros verde-claro","5",NA,NA,NA,NA,"Magnoliopsida",NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA
"1369","2019-08-20 10:22:34-03","UNICAMP","UEC","151071","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Bigio, NC","2017","11",NA,"Torres, RB; Figueiredo, N","1988","04","05","Brazil","São Paulo","Buri","Estação Experimental do Instituto Florestal. Mata","-48.5900001525879","-23.7900009155273",NA,NA,NA,NA,"UEC154387","UEC154387","Árvore 9 m. Mata secundária. Botões florais verdes. Fruto comestível pelos pássaros. Jacu.","443",NA,NA,NA,NA,"Magnoliopsida",NA,"28249","auto",NA,NA,NA,NA,NA,NA,NA
"1370","2021-03-01 16:37:40-03","UNICAMP","UEC","199353","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Bigio, NC","2017","11",NA,"Souza, VC; Souza, JP; Scalon, VR; Astorino, A","1996","01","27","Brazil","São Paulo","Buri","Estrada para Aracaçu","-48.5900001525879","-23.7900009155273",NA,NA,NA,NA,"UEC159253",NA,"Árvore ate 14m alt.; botões creme, frutos castanhos.","10699",NA,NA,NA,NA,"Magnoliopsida",NA,"28249","auto",NA,NA,NA,NA,NA,NA,NA
"1371","2021-03-01 16:37:40-03","UNICAMP","UEC","71699","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Bigio, NC","2017","11",NA,"Magenta, MAG; Proença, SL; Simão-Bianchini, R; Wanderley, MDGL; Kiyama, CY","1995","04","18","Brazil","São Paulo","Cabreúva",NA,"-47.1300010681152","-23.2999992370605",NA,NA,NA,NA,"UEC159250",NA,"Árvore ca. 4,0-5,0m alt.. Botões e flores amarelos.; Orla de mata.","15",NA,NA,NA,NA,"Magnoliopsida",NA,"16877","auto",NA,NA,NA,NA,NA,NA,NA
"1372","2020-11-11 16:43:53-03","UNICAMP","UEC","12350","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cordeiro, I","1984","06",NA,"Tozzi, AMGA; Yamamoto, K","1978","02","19","Brazil","São Paulo","Campinas","Bosque São José","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC159083","UEC159083","fruto, Árvore de 5 m de altura, frutos verdes","9142",NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"1373","2019-08-20 10:22:37-03","UNICAMP","UEC","43414","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Bigio, NC","2017","11",NA,"Taroda, N; Yamamoto, K; Gouvêa, LSK","1986","04","30","Brazil","São Paulo","Campinas","Distrito de Cabras, Mata próxima ao Observatório Capricórnio","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC159261","UEC159261","flor, Árvore até 5 m flores masculinas","18578",NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"1374","2019-08-20 10:22:37-03","UNICAMP","UEC","43420","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Bigio, NC","2017","11",NA,"Taroda, N; Yamamoto, K; Gouvêa, LSK","1986","04","30","Brazil","São Paulo","Campinas","Distrito de Cabras, Mata próxima ao Observatório Capricórnio","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC159239",NA,"flor, Árvore até 5 m. Flores femininas","18577",NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"1375","2021-03-01 16:37:40-03","UNICAMP","UEC","144808","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"Ikemoto, E","2005","09","27","Brazil","São Paulo","Campinas","Entorno da lagoa principal","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC159064","UEC159064","Árvore de 6m.","05/104",NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"1376","2019-08-20 10:22:37-03","UNICAMP","UEC","66655","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,"2017","11",NA,"Leitão Filho, HF","1968","03","04","Brazil","São Paulo","Campinas","Fazenda Santa Elisa; capoeira próxima a","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC159048","UEC159048","ori, Árvore; 4 m, folhagem verde-intenso. Floresce em janeiro-fevereiro.","317",NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"1377","2019-08-20 10:22:37-03","UNICAMP","UEC","4933","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Pena, EM",NA,NA,NA,"Leitão Filho, HF","1977","03","20","Brazil","São Paulo","Campinas","Fazenda Sta. Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC159060","UEC159060","flor, Flores creme. Árvore até 6 m. Nativo em mata","4643",NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"1378","2019-08-20 10:22:37-03","UNICAMP","UEC","31082","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Pena, EM","1988","03",NA,"Martins, FR; Tamashiro, JY","1982","03","19","Brazil","São Paulo","Campinas","Mata da Sta Genebra (Campus Unicamp)","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"flor, Árvore 10 m, flores masculinas amarelas","13436",NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"1379","2019-08-20 10:22:34-03","UNICAMP","UEC","126543","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cielo-Filho, R",NA,NA,NA,"Cielo-Filho, R","2000","04","14","Brazil","São Paulo","Campinas","Praça João Lech Junior (Bosque dos Alemã","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"flor, Ávore de aproximadamente 9 m de altura, flores amarelas","153",NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"1380","2019-08-20 10:22:34-03","UNICAMP","UEC","126548","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cielo-Filho, R",NA,NA,NA,"Cielo-Filho, R","2000","03","23","Brazil","São Paulo","Campinas","Praça João Lech Junior (Bosque dos Alemã","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC159215","UEC159215","flor, Árvore de aproximadamente 11 m de altura, flores em botão","120",NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"1381","2019-08-20 10:22:34-03","UNICAMP","UEC","112134","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cordeiro, I","1984","09",NA,"Pirani, JR; Yano, O","1984","09","20","Brazil","São Paulo","Cananéia","Ilha Comprida mata de restinga","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC159082","UEC159082","flor, Árvore 4,5 m alt, flores amarelas, ovário verde com etígma amarelados. Frutos imaturos esverdeados.","539",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1382","2019-08-20 10:22:34-03","UNICAMP","UEC","112098","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cordeiro, I","1988","04",NA,"Kirizawa, M","1987","12","08","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC159212","UEC159212","flor, Morro do Jacareú, parte baixa com mata de encosta. Árvore ca. 13 alt. flores amarelas.","1975",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1383","2020-02-18 09:35:33-03","UNICAMP","UEC","112100","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cordeiro, I",NA,NA,NA,"Romaniuc; Sugiyama, M; Chiea, SAC","1986","03","18","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"ori, Árvore 5 m alt, flores amarelas, ovário verde, estígma amarelo, botões verdes.","416",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1384","2019-08-20 10:22:34-03","UNICAMP","UEC","112137","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cordeiro, I","1989","10",NA,"Jung-Mendaçolli, SL; Lopes, EA",NA,NA,NA,"Brazil","São Paulo","Cananéia","Ilha do Cardoso, estrada da captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC159211","UEC159211","flor, Ávore caída, ca 10 m alt, frutos verdes. Transição restinga-mata.Látex branco","537",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1385","2019-08-20 10:22:34-03","UNICAMP","UEC","112136","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cordeiro, I","1990","05",NA,"Barros, F","1989","09","26","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Estrada para a captação de água doce","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC159080","UEC159080","fruto, Arvoreta, ca 3 m alt., crescendo na restinga de mirtáceas, frutos verdes.","1735",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1386","2019-08-20 10:22:34-03","UNICAMP","UEC","112102","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"Barros, F","1988","04","07","Brazil","São Paulo","Cananéia","Ilha do Cardoso, estrada para Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Árvore ca. 15 m alt, crescendo na faixa de transição mata-restinga. Envoltório floral amarelo","1498",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1387","2019-08-20 10:22:34-03","UNICAMP","UEC","112111","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cordeiro, I","1988","12",NA,"Barros, F","1988","04","07","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Estrada para captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC159224","UEC159224","ori, Arvoreta ca. 5 m alt., crescendo na faixa de transição mata-restinga. Envoltório floral amarelo.","1499",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1388","2019-08-20 10:22:34-03","UNICAMP","UEC","112139","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cordeiro, I","1990","05",NA,"Barros, F","1990","05","07","Brazil","São Paulo","Cananéia","Ilha do Cardoso, estrada para o Morro da Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC159223","UEC159223","flor, Árvore ca. 10 m alt, crescendo na mata de restinga. Frutos imaturos verdes, inflorescências amarela. N.V.: tabocúva. Madeira de boa qualidade utilizada na confecção de remos","1819",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1389","2019-08-20 10:22:34-03","UNICAMP","UEC","112138","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cordeiro, I","1992","07",NA,"Barros, F","1990","09","13","Brazil","São Paulo","Cananéia","Ilha do Cardoso, estrada para turbina","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC159219","UEC159219","flor, Árvore da região de transição entre a mata de restinga e a floresta de planície","1931",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1390","2019-08-20 10:22:34-03","UNICAMP","UEC","112140","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cordeiro, I","1989","10",NA,"Barros, F","1983","06","09","Brazil","São Paulo","Cananéia","Ilha do Cardoso, margens do rio Sítio Grande","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"ori, Árvore ca. 15 m alt., frutos imaturos verdes. Caule aromático quando cortados","840",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1391","2019-08-20 10:22:34-03","UNICAMP","UEC","129408","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Sugiyama, M",NA,NA,NA,"Passos, LC","1999","05","22","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Mata de Restinga.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Árvore 7 m, frutos cápsulas maduras secas, semente preta com apêndice vermelho.","s.n.",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1392","2019-08-20 10:22:34-03","UNICAMP","UEC","112112","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cordeiro, I","1989","10",NA,"Melo, MMRF; Toledo, CB; Barros, F","1985","03","07","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Praia de Ipanema","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC159210","UEC159210","flor, Árvore ca. 8 m alt. Madeira usada na fabricação de remo. N.V.:tabucuva.","559",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1393","2019-08-20 10:22:34-03","UNICAMP","UEC","112101","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Mantovani, W",NA,NA,NA,"Barros, F","1984","03","22","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Praia de Ipanema","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"flor, Árvore ca. 10 m alt., frutos imaturos verdes, crescendo em mata de restinga","1023",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1394","2019-08-20 10:22:34-03","UNICAMP","UEC","112099","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"Barros, F; Martuscelli, P","1989","10",NA,"Brazil","São Paulo","Cananéia","Ilha do Cardoso, proximidades da bases do CEPARNIC.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC159216","UEC159216","flor, Árvore ca. 10 m alt, flores amareladas","1237",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1395","2019-08-20 10:22:34-03","UNICAMP","UEC","112097","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cordeiro, I","1989","10",NA,"Grande, DA; Lopes, EA","1979","02","05","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Trilha de acesso à captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Árvore de + ou - 4 m de altura. Flores amarelas, pedunculadas, saindo do vértice das folhas, cálice espatáceo","215",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1396","2019-08-20 10:22:34-03","UNICAMP","UEC","112113","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cordeiro, I",NA,NA,NA,"Mamede, MCH; Andreata, RHP","1988","10","18","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Alto Morro Jacaréu","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC159206","UEC159206","fruto, Árvore ca 7 m alt. frutos verdes","99",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1397","2019-08-20 10:22:37-03","UNICAMP","UEC","85821","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"Cordeiro, I","1994","05","18","Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, mata pluvial montana, arredores da Caverna do Diabo,todo do Morro. vegetação arbustiva. Plantas com ramos tortuosos, solo raso, formado sobre rocha escarpadas","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,"ori, Planta com ramos tortuosos, solo raso, formado sobre rochas escarpadas. Arbusto, cerca de 1 m de altura, crescendo no topo do morro, frutos jovens verdes.","1447",NA,NA,NA,NA,"Magnoliopsida",NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"1398","2019-08-20 10:22:34-03","UNICAMP","UEC","106605","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Bigio, NC","2017","11",NA,"Souza, VC; Souza, JP; Rodrigues, RR; Scalon, VR; Ivanauskas, NM; Arzolla, FARDP","1995","09","04","Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para o mirante mais alto. Mata Atlântica com transição para campo de altitude.","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"UEC004186","UEC004186","ori, Arbusto, ca 4m alt; frutos imaturos verdes. Campo de altitude.","9067",NA,NA,NA,NA,"Magnoliopsida",NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"1399","2019-08-20 10:22:34-03","UNICAMP","UEC","107710","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Hayashi, AH","1999","02",NA,"Kozera, C; Vanini, A; Hayashi, AH; Lima, CBK","1999","01","10","Brazil","São Paulo","Iguape","Estação Ecológica de Chauás. Floresta Om, Trilha de Capuava do Mumuna. Floresta de Restinga Alta, com exploração de palmito e madeira","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"UEC159072","UEC159072","ori, Árvore de 4 m","828",NA,NA,NA,NA,"Magnoliopsida",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"1400","2019-08-20 10:22:34-03","UNICAMP","UEC","107711","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Oliveira, A","1999","01",NA,"Sampaio, D; Maltez, HM; Silva, C; Almeida, A","1999","01","06","Brazil","São Paulo","Iguape","Estação Ecológica de Chauás, Trilha de a, Floresta Ombrófila Densa. Floresta apresentando fortes sinais de perturbação antrópica.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"UEC159073","UEC159073","flor, Árvore de 5 m. Botões esverdeados","82",NA,NA,NA,NA,"Magnoliopsida",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"1401","2019-08-20 10:22:34-03","UNICAMP","UEC",NA,"S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,"1987","04",NA,"Dias, MC","1986","03","08","Brazil","São Paulo","Iporanga","Beira de estrada","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,NA,"flor, Árvore, 7,0 m, ovário apocárpico com 4 carpídios, bráctea amarela","s.n.",NA,NA,NA,NA,"Magnoliopsida",NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"1402","2019-08-20 10:22:34-03","UNICAMP","UEC","112142","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cordeiro, I",NA,NA,NA,"Barros, F","1993","02","10","Brazil","São Paulo","Itirapina","Cerrado do Valério","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,"flor, Árvore do cerradão, ca 5 m alt. Brácteas da inflorescências, amareladas","2616",NA,NA,NA,NA,"Magnoliopsida",NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA
"1403","2019-08-20 10:22:34-03","UNICAMP","UEC","112141","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Cordeiro, I","1998","03",NA,"Barros, F","1993","02","13","Brazil","São Paulo","Itirapina","Estrada de Ubá","-47.8199996948242","-22.25",NA,NA,NA,NA,"UEC159227","UEC159227","flor, Árvore da mata ca. 10 m alt., botões florais ferrugíneos","2675",NA,NA,NA,NA,"Magnoliopsida",NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA
"1404","2019-08-20 10:22:37-03","UNICAMP","UEC","38405","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Bigio, NC","2011","08",NA,"Martins, FR","1985","02","12","Brazil","São Paulo","Itirapina","Fazenda Programa","-47.8199996948242","-22.25",NA,NA,NA,NA,"UEC008041","UEC008041","flor, Arvoreta 8m, flores amarelas, mata ripária","16863",NA,NA,NA,NA,"Magnoliopsida",NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA
"1405","2021-03-01 16:37:40-03","UNICAMP","UEC","63668","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Bigio, NC","2017","11",NA,"Stranghetti, A","1992","12","12","Brazil","São Paulo","Itirapina","Horto Florestal.","-47.8199996948242","-22.25",NA,NA,NA,NA,"UEC159254","UEC159254","Árvore, com frutos.","27243",NA,NA,NA,NA,"Magnoliopsida",NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA
"1406","2020-02-10 17:56:30-03","UNICAMP","UEC","76872","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Jung-Mendaçolli, SL","1995","04",NA,"Jung-Mendaçolli, SL; Andrade, PRP; Maglio, FP; Castro, IF","1995","04","05","Brazil","São Paulo","Jundiaí","Estação Experimental do IAC, floresta me","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,"ori, Árvore ca. 5 m alt.,botões jovens, algumas flores maduras amareladas","1388",NA,NA,NA,NA,"Magnoliopsida",NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"1407","2019-08-20 10:22:34-03","UNICAMP","UEC","130217","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Pastore, JFB","2000","07",NA,"Arzolla, FARDP","2000","07","01","Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira, região d","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"UEC159075","UEC159075","fruto, Árvore, 28m altura, frutos imaturos verdes","163",NA,NA,NA,NA,"Magnoliopsida",NA,"15840","auto",NA,NA,NA,NA,NA,NA,NA
"1408","2019-08-20 10:22:37-03","UNICAMP","UEC","48598","S","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"Bernacci, LC; Franceschinelli, EV; Meira Neto, JAA","1988","04","12","Brazil","São Paulo","Mogi Guaçu","Cerrado","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,"ori, Árvore 13 m alt. Flores amarelas. Ocorre em formação mais densa","20208",NA,NA,NA,NA,"Magnoliopsida",NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA
