"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","typeStatus","sex"
"260","2019-03-29 10:41:16-03","UFSM","HDCF","1805","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","03","05","Marchiori, J. N. C.; Longhi, S. J.",NA,"1985","08","06","Brasil","Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,NA,NA,"América","Barra do Quaraí",NA,"Epifíta em Prosopis nigra","93142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-03-08 14:15:14-03","UNIOESTE","UNOP","9955","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Silva, D.R. da","2018","08","25","Rocha Filho, J.A.; Dama, V.J.; Pereira, J.P.; Moura, A.P.; Dama, V.J.; Pereira, J.P.; Moura, A.P.","797","2018","08","13","Brasil","Paraná","Capanema","-53.634917","-25.531667","-53.634917","-25.531667","254","254",NA,NA,NA,NA,NA,"Futuro reservatório da UHE Baixo Iguaçu, Córrego Estrela.",NA,"Epífita. Flor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2015-10-22 10:02:41-02","UNIOESTE","UNOP","8111","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Santana, C.B.; Benitez, A.P.W.",NA,NA,NA,"Temponi, L.G.; Santana, C.B.; Benitez, A.P.W.; Santana, C.B.; Benitez, A.P.W.","1141","2012","08","06","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Ecológico Paulo Gorski",NA,"Epífita. Caules verdes, com espinhos alvos nos ramos jovens. Estéril.","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-03-08 14:15:14-03","UNIOESTE","UNOP","9953","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Silva, D.R. da","2018","08","09","Rocha Filho, J.A.; Tcatch, B.G.; Piva, J.; Machado, C.; Tcatch, B.G.; Piva, J.; Machado, C.","795","2018","08","09","Brasil","Paraná","Capitão Leônidas Marques","-53.644083","-25.496014","-53.644083","-25.496014","260","260",NA,NA,NA,NA,NA,"Futuro reservatório da UHE Baixo Iguaçu, lado direito do Rio Monteiro.",NA,"Erva epífita. Flor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2017-05-22 15:13:19-03","UNIOESTE","UNOP","8187","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Neves, R.C.P.",NA,NA,NA,"Neves, R.C.P.","65","2008","08","03","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Ecológico Tarquínio Joslin dos Santos",NA,"24,5819","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-03-08 14:15:14-03","UNIOESTE","UNOP","9795","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Silva, D.R. da","2018","08","13","Silva, D.R. da; Dama, V.J.; Pereira, J.P.; Moura, A.P.; Dama, V.J.; Pereira, J.P.; Moura, A.P.","437","2018","08","13","Brasil","Paraná","Capanema","-53.636417","-25.532736","-53.636417","-25.532736","264","264",NA,NA,NA,NA,NA,"Futuro reservatório da UHE Baixo Iguaçu, Córrego Estrela.",NA,"Epífita. Flor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2015-10-22 10:02:41-02","UNIOESTE","UNOP","8110","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Santana, C.B.; Benitez, A.P.W.",NA,NA,NA,"Temponi, L.G.; Santana, C.B.; Benitez, A.P.W.; Santana, C.B.; Benitez, A.P.W.","1143","2012","08","06","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Ecológico Paulo Gorski",NA,"Epífita. Caules verdes, com espinhos alvos nos ramos jovens. Estéril.","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2015-10-22 10:02:41-02","UNIOESTE","UNOP","8129","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Boff, L.","2012","09",NA,"Boff, L.; Fragoso, R.O.; Silva, J.P.B.; Simão, P.C.; Tiscoski, T.L.; Fragoso, R.O.; Silva, J.P.B.; Simão, P.C.; Tiscoski, T.L.","35","2012","08","21","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Ecológico Paulo Gorski",NA,"Epífita. Caule longo, Flor branca com manchas amarelas.","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2017-05-22 15:13:19-03","UNIOESTE","UNOP","8186","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Neves, R.C.P.",NA,NA,NA,"Neves, R.C.P.","15","2008","03","04","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Ecológico Tarquínio Joslin dos Santos",NA,"24,5819","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2017-05-22 15:13:19-03","UNIOESTE","UNOP","8188","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Neves, R.C.P.",NA,NA,NA,"Neves, R.C.P.","59","2008","07","09","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Ecológico Tarquínio Joslin dos Santos",NA,"24,5819","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","44749",NA,"Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lemaire) Barthlott","F. Marchett/2008",NA,NA,NA,"F. Marchett","677","2008","08","26","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","MBML044749","MBML044749",NA,NA,NA,"São Virgílio da 6ª Légua",NA,"Epífita. Em orla da mata. Com flores amareladas","49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-06-15 15:29:44-03","UNESP-RC","HRCB","56209","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Lombardi, J.A.","2011","10",NA,"Lombardi","8685","2011","10","11","Brasil","Paraná","Céu Azul","-53.822222","-25.13225","53º49'20.0W","25º07'56,1S","661","661",NA,NA,NA,NA,NA,"Parque Nacional do Iguaçu",NA,"Epífita carnosa pendente, flores brancas, frutos imaturos verdes, maduros vermelhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-07 11:44:07-03","FUVATES","HVAT","1717","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","J. Bruxel","2002","09","16","J. Bruxel","s.n.","2002","09","16","Brasil","Rio Grande do Sul","Forquetinha","-52.094167","-29.380833","-52º5'39''W","-29º22'51''S",NA,NA,"HVAT00001717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-07 11:44:07-03","FUVATES","HVAT","1639","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","J. Bruxel","2004","09","02","E. Freitas","s.n.","2004","08","14","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.131111","-29.550278","-55º7'52''W","-29º33'1''S",NA,NA,"HVAT00001639",NA,NA,NA,NA,"Fazenda Joaquim Paz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-07 11:44:07-03","FUVATES","HVAT","1700","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","J. Bruxel","2002","12","12","J. Bruxel","s.n.","2002","11","30","Brasil","Rio Grande do Sul","Ilópolis","-52.124167","-28.926667","-52º7'27''W","-28º55'36''S",NA,NA,"HVAT00001700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-07 11:44:07-03","FUVATES","HVAT","1699","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","J. Bruxel","2002","11","19","J. Bruxel","s.n.","2002","12","09","Brasil","Rio Grande do Sul","Santa Clara do Sul","-52.0875","-29.469167","-52º5'15''W","-29º28'9''S",NA,NA,"HVAT00001699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-07 11:44:07-03","FUVATES","HVAT","699","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","E. Freitas; E. Muskopf","2001","01","26","E. Freitas; E. Musskopf; J. Bruxel","s.n.","2001","01","04","Brasil","Rio Grande do Sul","São José do Herval","-52.295","-29.044167","-52º17'42''W","-29º2'39''S",NA,NA,"HVAT00000699",NA,NA,NA,NA,"PCH - Salto Forqueta.",NA,"Após herborização alterna-se a textura de seus artículos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-09-12 05:00:02-03","US","US","1590491","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"S. Venturi","465","1919","9","10","Argentina","Tucumán",NA,NA,NA,NA,NA,"300","300",NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"278","2020-09-12 05:00:02-03","US","US","1590503","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"S. Venturi","3458","1921","10","19","Argentina","Tucumán",NA,NA,NA,NA,NA,"800","800",NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"279","2020-09-12 05:00:02-03","US","US","764836","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"J. A. Shafer","139","1917","3","18","Paraguay","Asunción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"280","2020-09-12 05:00:02-03","US","US","764772","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"J. A. Shafer","76","1917","1","29","Argentina","Jujuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"281","2020-09-12 05:00:02-03","US","US","3047628","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"A. Castellanos","4","1921","11",NA,"Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"282","2020-09-12 05:00:02-03","US","US","2830825","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"P. C. Hutchison","1931","1957",NA,NA,"Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"1600","1600",NA,NA,NA,"Caryophyllales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"283","2020-09-12 05:00:02-03","US","US","3047623","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"J. A. Shafer","143","1917",NA,NA,"Paraguay","Itapúa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"284","2020-09-12 05:00:02-03","US","US","1904907","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"H. H. Bartlett","20260","1943","5","28","Argentina","Salta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"285","2020-09-12 05:00:02-03","US","US","764761","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"J. A. Shafer","65","1917","1","26","Argentina","Jujuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"286","2020-09-12 05:00:02-03","US","US","764788","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"J. A. Shafer","92","1917","2","9","Argentina","Catamarca / Tucumán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"287","2020-09-12 05:00:02-03","US","US","764745","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"J. A. Shafer","46","1917","1","11","Argentina","Salta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"288","2020-09-12 05:00:02-03","US","US","603235","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"C. Aignassi","s.n.","1901","11","30","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"289","2020-09-12 05:00:02-03","US","US","1440842","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"S. Venturi","5432","1892","10","15","Argentina","Jujuy",NA,NA,NA,NA,NA,"750","750",NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"290","2020-09-12 05:00:02-03","US","US","1065829","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"P. Jorgensen","3183","1899",NA,NA,"Argentina","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"291","2020-09-12 05:00:02-03","US","US","762819","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"C. L. Spegazzini","(20910 Rose)",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"292","2020-09-12 05:00:02-03","US","US","41109","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"E. Palmer","s.n.","1853",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"293","2020-09-12 05:00:02-03","US","US","2830821","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"Collector unknown","s.n.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"294","2020-09-12 05:00:02-03","US","US","764844","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"J. A. Shafer","147","1917","3","21","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"295","2020-09-12 05:00:02-03","US","US","764840","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"J. A. Shafer","143","1917","3","19","Paraguay","Itapúa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"296","2020-09-12 05:00:02-03","US","US","2894568","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"S. A. Renvoize","3465","1978","11","14","Argentina","Jujuy",NA,NA,NA,NA,NA,"500","500",NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"297","2020-09-12 05:00:02-03","US","US","3313014","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Smith, S. F., (US), NMNH",NA,NA,NA,"A. Butzke","10721","1993","9","6","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"780","780","US00526294","US00526294_01",NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"298","2020-09-12 05:00:02-03","US","US","3125558","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"M. Rossato","3354","1987","10","24","Brazil",NA,NA,NA,NA,NA,NA,"750","750","US00061035","US00061035_01",NA,"Caryophyllales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"299","2020-09-12 05:00:02-03","US","US","2251373","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"L. B. Smith & R. M. Klein","8289","1956","12","5","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"850","950","US00180618","US00180618_01",NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"300","2020-09-12 05:00:02-03","US","US","762681","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"Collector unknown","20621",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US00180637","US00180637_01",NA,"Caryophyllales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"301","2020-09-12 05:00:02-03","US","US","2743578","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"L. B. Smith & R. Reitz","12455","1964","10","13","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"700","900","US00048400","US00048400_01",NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"302","2020-09-12 05:00:02-03","US","US","1954584","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"R. Reitz","2815","1948","12","28","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"1000","1000","US00048404","US00048404_01",NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"303","2020-09-12 05:00:02-03","US","US","764751","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"J. A. Shafer","52","1917","1","15","Argentina","Salta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"304","2020-09-12 05:00:02-03","US","US","764760","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"J. A. Shafer","64","1917","1","24","Argentina","Jujuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"305","2020-09-12 05:00:02-03","US","US","764730","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"J. A. Shafer","32","1917","1","1","Argentina","Tucumán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"306","2020-09-12 05:00:02-03","US","US","603296","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"P. G. Lorentz","1964","1878","10",NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"307","2020-09-12 05:00:02-03","US","US","1931582","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"F. Rojas","11980","1944","12","17","Argentina","Tucumán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"308","2020-09-12 05:00:02-03","US","US","764831","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"J. A. Shafer","134","1917","3","17","Paraguay","Itapúa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"309","2020-09-12 05:00:02-03","US","US","3047624","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"C. L. Spegazzini","(20912 Rose)",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"310","2020-09-12 05:00:02-03","US","US","2893407","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"F. Boedeker","5151","1951","7","9","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"311","2020-09-12 05:00:02-03","US","US","2743575","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"L. B. Smith & R. Reitz","12874","1964","10","23","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"900","1000","US00048399","US00048399_01",NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"312","2020-09-12 05:00:02-03","US","US","2743576","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"L. B. Smith & R. Reitz","12960","1964","10","26","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"700","800","US00048398","US00048398_01",NA,"Caryophyllales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
