"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","county","locality","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"366","2019-11-01 14:58:14-03","UnB","UB","140750","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213086",NA,NA,NA,"Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-01 14:58:14-03","UnB","UB","140751","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213027R",NA,NA,NA,"Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-01 14:58:14-03","UnB","UB","140752","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213016B","1970","03","02","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-01 14:58:14-03","UnB","UB","140753","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213096",NA,NA,NA,"Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-11-01 14:58:14-03","UnB","UB","140754","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213099",NA,NA,NA,"Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-01 14:58:14-03","UnB","UB","140755","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213078",NA,NA,NA,"Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-11-01 14:58:14-03","UnB","UB","140756","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213026-1","1971","02","16","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-11-01 14:58:14-03","UnB","UB","140757","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213050A",NA,NA,NA,"Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-01 14:58:14-03","UnB","UB","140758","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213013R","1971","02","04","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-11-01 14:58:14-03","UnB","UB","140759","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213062A","1971","03","04","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-11-01 14:58:14-03","UnB","UB","140760","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213093-1",NA,NA,NA,"Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-01 14:58:14-03","UnB","UB","140761","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213069R","1971","03","11","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-01 14:58:14-03","UnB","UB","140792","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Irwin, HS","22279","1969","01","19","Southern America","Brasil",NA,NA,"Corolla yellow-orange.; Wiry-stemmed herb 1m.; Rocky cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"Minas Gerais",NA,"Ca. 33km SW of Diamantina, near Gouveia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-11-01 14:58:14-03","UnB","UB","198688","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Amaral, AG; Mello, TRB; Munhoz, CBR; Sales, SC","2998","2013","04","26","Southern America","Brasil",NA,NA,"Subarbusto. 120cm. Flor botão, aberta, murcha. Sépala verde, pétalas amarelas com raias vermelhas.; Cerrado ralo. Solo arenoso.",NA,"Dicotyledoneae",NA,"Benth.",NA,"Goiás","São Domingos","Parque Estadual de Terra Ronca. 500W. Florística.","-46.17378","-13.37277","Amaral, AG",NA,NA,NA,"2013","-46.17378","-13.37277","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-01 14:58:14-03","UnB","UB","40318","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Philcox, D","3378","1967","12","05","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.",NA,"Mato Grosso",NA,"Km 254 da estrada Xavantina - Cachimbo",NA,NA,"Lima, LCP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-11-01 14:58:15-03","UnB","UB","40323","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Irwin, HS","24440","1969","03","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.",NA,NA,NA,NA,NA,NA,"Lima, LCP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-01 14:58:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Antunes, LLC; Oliveira, CC; Schliewe, MA","1918","2016","04","06","Southern America","Brasil",NA,NA,"Subarbusto ereto, ca. 1m altura, flor amarela; Serra do Cabral, em campo úmido",NA,"Dicotyledoneae",NA,"Benth.",NA,"Minas Gerais","Joaquim Felício","BR-135, estrada Joaquim Felício-Várzea Palma","-44.261389","-17.6975","Antunes, LLC","1130","1130",NA,"2016","-44.261389","-17.6975","04","06",NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-01 14:58:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Antunes, LLC; Oliveira, CC; Schliewe, MA","1917","2016","04","06","Southern America","Brasil",NA,NA,"Subarbusto ereto, ca. 1m altura, flor amarela; Serra do Cabral, em campo úmido",NA,"Dicotyledoneae",NA,"Benth.",NA,"Minas Gerais","Joaquim Felício","BR-135, estrada Joaquim Felício-Várzea Palma","-44.261389","-17.6975","Antunes, LLC","1130","1130",NA,"2016","-44.261389","-17.6975","04","06",NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-01 14:58:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Antunes, LLC; Oliveira, CC; Schliewe, MA","1919","2016","04","06","Southern America","Brasil",NA,NA,"Subarbusto ereto, ca. 1m altura, flor amarela; Serra do Cabral, em campo úmido",NA,"Dicotyledoneae",NA,"Benth.",NA,"Minas Gerais","Joaquim Felício","BR-135, estrada Joaquim Felício-Várzea Palma","-44.261389","-17.6975","Antunes, LLC","1130","1130",NA,"2016","-44.261389","-17.6975","04","06",NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-01 14:58:13-03","UnB","UB","108749","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Proença, CEB; Munhoz, CBR; Mendes, MRA","3303","2007","07","23","Southern America","Brasil",NA,NA,"Frutos imaturos verdes.; Subarbusto. Fruto marrom.; Campo úmido cercado por campo cerrado, sem afloramento rochoso visível.",NA,"Dicotyledoneae",NA,"Benth.",NA,"Piauí","Piracuruca","Parque Nacional de Sete Cidades","-41.700278","-4.131389","Proença, CEB",NA,NA,NA,NA,"-41.700278","-4.131389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-01 14:58:14-03","UnB","UB","186132","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Mendes, MRA; Annunziata, BB","591","2009","07","25","Southern America","Brasil",NA,NA,"Flores lilás.; Subarbusto.; Campo limpo úmido.",NA,"Dicotyledoneae",NA,"Benth.",NA,"Piauí","Piracuruca","Parque Nacional de Sete Cidades, caminho para as linhas 9,10 e 11 do levantamento fitossociológico.","-41.7092018127441","-3.92806005477905","Antunes, LLC",NA,NA,NA,"2016",NA,NA,"11","23","41625","auto",NA,NA,NA,NA,NA,NA
"387","2019-10-03 10:03:37-03","UFSCar","SORO","6110","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Souza, V.C.; Souza, J.P.","9568","1995","07","19",NA,"Brasil",NA,NA,"Erva, até 50 cm alt.; folhas acinzentadas; estandarte creme com linhas vinho externamente; alas e carenas creme.",NA,NA,NA,"Benth.",NA,"São Paulo","Águas de Santa Bárbara","Ca. 10 Km da cidade em direção a Lençóis, próximo à entrada da Fazenda Água do Bugre.Cerrado.","-49.238899230957","-22.8805999755859","L.C.P. Lima",NA,NA,NA,"2009",NA,NA,"05",NA,"18363","auto",NA,NA,NA,NA,NA,NA
"388","2019-05-06 11:55:47-03","UFU","HUFU","32002","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Mendes, S.; Araújo, G.M.; Arruda, R. & Amorim, E.H.","627","2003","04","11",NA,"Brasil",NA,NA,"Subarbusto ca. de 1 m. Frutos verdes.; Cerrado.","HUFU00007137",NA,NA,"Benth.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Macega.","-47.2928009033203","-19.3528003692627","Hattori, E.K.O.",NA,NA,"HUFU00007137","2004",NA,NA,"12",NA,"45889","auto",NA,NA,NA,NA,NA,NA
"389","2019-05-06 11:55:47-03","UFU","HUFU","31638","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Mendes, S.; Amorim, E.H. & Barbosa, A.A.A.","530","2003","03","06",NA,"Brasil",NA,NA,"Subarbusto. Flores amarelas a alaranjadas.; Cerrado.","HUFU00007136",NA,NA,"Benth.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Gerônimo.","-47.2928009033203","-19.3528003692627","Hattori, E.K.O.",NA,NA,"HUFU00007136","2004",NA,NA,"12",NA,"45889","auto",NA,NA,NA,NA,NA,NA
"390","2019-05-06 11:55:47-03","UFU","HUFU","36959","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Amorim, E.H.; Hattori, E.K.O. & Barbosa, J.M.","951","2004","05","01",NA,"Brasil",NA,NA,"Herbácea, 0,5 m. Frutos verdes.","HUFU00007135",NA,NA,"Benth.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, Península","-47.2928009033203","-19.3528003692627","Hattori, E.K.O.",NA,NA,"HUFU00007135","2004",NA,NA,"12",NA,"45889","auto",NA,NA,NA,NA,NA,NA
"391","2019-09-09 10:56:34-03","UFMT","UFMT","5845","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Guarim Neto, G.; Dias Ferreira, L.A.; Silva, N.E.","1345","1987","11","28",NA,"Brasil",NA,NA,"Subarbusto 4m de altura, bastante flexuosa, flores amarelas.",NA,NA,NA,"Benth.",NA,"Mato Grosso","Rondonópolis","Estrada Rondonópolis-Campo Grande","-54.6356010437012","-16.4708003997803","Antunes, L.L.C.",NA,NA,NA,"2016",NA,NA,"04","26","69781","auto",NA,NA,NA,NA,NA,NA
"392","2017-09-11 17:09:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Martius, CFP","s.n",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Piauí",NA,"In campis agrestibus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2017-09-11 17:09:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gardner, G","2097",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Piauí",NA,"In rupestribus prope Oeiras prov. Piauhiensis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2017-09-11 17:09:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes uliginosa","Gardner, G","5997",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Maranhão",NA,"In uliginosis prope Maranhao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uliginosa",NA,NA,NA,NA
"395","2017-09-11 17:09:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes uliginosa","Gardner, G","5997",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Maranhão",NA,"In uliginosis prope Maranhao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uliginosa",NA,NA,NA,NA
"396","2020-12-15 09:18:18-03","UEPA","MFS","001451","PreservedSpecimen","Plantae","Fabaceae-Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Falcão da Silva, M","90",NA,NA,NA,NA,"Brasil",NA,NA,"Subarbusto, ca 1m de alt.Flor amarela, estrias vináceas.Fruto marrom, verde quando imaturo.Pouco freqüente.","MFS001451",NA,NA,"Benth.",NA,"Pará","Bragança","Restinga da Vila Bonifácio (paleodunas).","-46.783433","-1.062353",NA,NA,NA,"MFS001451 MFS001451_e",NA,"-46.783433","-1.062353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-12-15 09:18:18-03","UEPA","MFS","001742","PreservedSpecimen","Plantae","Fabaceae-Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Gurgel, ESC","825",NA,NA,NA,NA,"Brasil",NA,NA,"Erva, flores com cálice verde; corola amarelo. Frutos secos, imaturos verdes; maduros castanhos.","MFS001742",NA,NA,"Benth.",NA,"Pará","Maracanã","Ilha de Algodoal, praia da Princesa.","-47.45135","-0.772725",NA,NA,NA,"MFS001742 MFS001742_e",NA,"-47.45135","-0.772725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-12-15 09:18:18-03","UEPA","MFS","001454","PreservedSpecimen","Plantae","Fabaceae-Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Falcão da Silva, M","134",NA,NA,NA,NA,"Brasil",NA,NA,"Subarbusto, ca. 1m de alt.flor amarela.Fruto marrom. Freqüente.","MFS001454",NA,NA,"Benth.",NA,"Pará","Maracanã","Ilha de Algodoal.Praia da Princesa.restinga (campo entre Dunas).","-47.45135","-0.772725",NA,NA,NA,"MFS001454 MFS001454_e",NA,"-47.45135","-0.772725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-12-15 09:18:18-03","UEPA","MFS","001445","PreservedSpecimen","Plantae","Fabaceae-Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Falcão da Silva, M","78",NA,NA,NA,NA,"Brasil",NA,NA,"Erva, ca. 0,80m alt.Flor laranja e amarela.Fruto marrom, verde quando imaturo.Freqüente.","MFS001445",NA,NA,"Benth.",NA,"Pará","Marapanim","Restinga do Crispim (brejo herbáceo).","-47.697683","-0.710467",NA,NA,NA,"MFS001445 MFS001445_e",NA,"-47.697683","-0.710467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-12-15 09:18:18-03","UEPA","MFS","001436","PreservedSpecimen","Plantae","Fabaceae-Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Falcão da Silva, M","52",NA,NA,NA,NA,"Brasil",NA,NA,"Erva, ca. 1,20m de alt.Flor amarela.Fruto marrom escuro, verde quando imaturo.Pouco freqüente.","MFS001436",NA,NA,"Benth.",NA,"Pará","Maracanã","Ilha de Algodoal,Praia da Princesa, Restinga (paleodunas, proximo ao mangue)","-47.45135","-0.772725","Falcão da Silva, M",NA,NA,"MFS001436 MFS001436_e",NA,"-47.45135","-0.772725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-12-15 09:18:18-03","UEPA","MFS","005701","PreservedSpecimen","Plantae","Fabaceae-Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Falcão da Silva, M","509","2014","09","18",NA,"Brasil",NA,NA,"Arbusto de 1, 20 m de altura. Ramos verdes, canaliculados, glabrescentes. Folhas multifolioladas, folíolos pequenos e oblongos. Inflorescência terminal, pedunculada, flores amarelas com manchas vináceas, cálice verde. Fruto articulado,","MFS005701",NA,NA,"Benth.",NA,"Pará","Salvaterra","Praia do Salazar; Ilha do Marajó, Moita.","-48.519714","-0.790019","Silva, CAS da",NA,NA,"MFS005701 MFS005701_e",NA,"-48.519714","-0.790019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-12-15 09:18:18-03","UEPA","MFS","001440","PreservedSpecimen","Plantae","Fabaceae-Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Falcão da Silva, M","85",NA,NA,NA,NA,"Brasil",NA,NA,"Subarbusto, ca. 1m de alt. Flor amarela.Fruto marrom, verde quando imaturo.Freqüente; Erva reptante.Flor amarela.Fruto verde.Frequente.","MFS001440",NA,NA,"Benth.",NA,"Pará","Bragança","Restinga da Vila Bonifácio (campo temporariamente alagado).","-46.783433","-1.062353",NA,NA,NA,"MFS001440 MFS001440_e",NA,"-46.783433","-1.062353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-12-15 09:18:18-03","UEPA","MFS","003035","PreservedSpecimen","Plantae","Fabaceae-Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Lucas, F.C.A.","867",NA,NA,NA,NA,"Brasil",NA,NA,"Erva de subarbusto de 1,20 de altura com flor amarela e fruto marron.","MFS003035",NA,NA,"Benth.",NA,"Pará","Marapanim","Restinga do Crispim.","-47.697683","-0.710467","Silva, CAS da",NA,NA,"MFS003035 MFS003035_e",NA,"-47.697683","-0.710467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-12-15 09:18:18-03","UEPA","MFS","002136","PreservedSpecimen","Plantae","Fabaceae-Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Lucas, F.C.A.","489",NA,NA,NA,NA,"Brasil",NA,NA,"Erva de 20 a 25 cm de altura. Frutos maduros. Campo de Dunas.","MFS002136",NA,NA,"Benth.",NA,"Pará","Maracanã","Algodoal, Praia da Princesa","-47.57455","-0.588736","Silva, WL",NA,NA,"MFS002136 MFS002136_e","2012","-47.57455","-0.588736","10","16",NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-12-15 09:18:18-03","UEPA","MFS","001464","PreservedSpecimen","Plantae","Fabaceae-Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Falcão da Silva, M","182",NA,NA,NA,NA,"Brasil",NA,NA,"Trepadeira, ca. 0,80m de alt.Flor amarela.Fruto marrom, verde imaturo.Freqüente.","MFS001464",NA,NA,"Benth.",NA,"Pará","Maracanã","Ilha de Algodoal.Pria da Princesa.Restinga (campo entre Dunas)","-47.45135","-0.772725",NA,NA,NA,"MFS001464 MFS001464_e",NA,"-47.45135","-0.772725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-04-05 12:33:25-03","UNIVASF","HVASF","6950","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Marcondes Oliveira","4700","2010","01","27","América do Sul","Brasil",NA,NA,"Subarbusto ± 50cm alt. Caule esverdeados, glabros. Flores amareladas. Frutos esverdeados. Freqüênte.","HVASF006950",NA,NA,"Benth.",NA,"Bahia","Sento Sé","Alta do tabuleiro, antena de monitoramento",NA,NA,"C.M. Siniscalchi","1030","1030",NA,"2016","9999.000000","9999.000000","08","26",NA,NA,NA,NA,NA,NA,NA,"U"
"407","2021-04-05 12:33:25-03","UNIVASF","HVASF","4739","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Marcondes Oliveira","4190","2009","05","26","América do Sul","Brasil",NA,NA,"Subarbusto. Flores amarelas. Frutos esverdeados. Freqüente.","HVASF004739",NA,NA,"Benth.",NA,"Bahia","Gentio do Ouro","caminho para Itajubaquara, Área ecotonal Cerrado","-42.673138","-11.3115","R.T. Queiroz","932","932",NA,"2019","-42.673138","-11.311500","01","24",NA,NA,NA,NA,NA,NA,NA,"U"
"408","2021-04-05 12:33:25-03","UNIVASF","HVASF","21890","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","D.S. Fernandes","128","2013","12","18","América do Sul","Brasil",NA,NA,"Erva ca. de 70 cm alt., flores amarelas, frutos imaturos verdes.","HVASF021890",NA,NA,"Benth.",NA,"Bahia","Sento Sé","Área proposta do Parque Nacional Boqueirão da Onça, Cachoeira do Povoado Alegre, conhecida como Cachoeira do Zé Leite",NA,NA,"C.M. Siniscalchi","986","986",NA,"2016","9999.000000","9999.000000","08","26",NA,NA,NA,NA,NA,NA,NA,"U"
"409","2021-04-05 12:33:25-03","UNIVASF","HVASF","4327","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","J.R. Maciel","1223","2009","05","26","América do Sul","Brasil",NA,NA,"Arbusto ca. 1m alt. Flores amarelas. Frutos verdes.","HVASF004327",NA,NA,"Benth.",NA,"Bahia","Gentio do Ouro","Encrave de cerrado na margem da estrada para Gentio do Ouro. Área de cerrado.","-42.738805","-11.129222","R.T. Queiroz","405","405",NA,"2019","-42.738805","-11.129222","01","24",NA,NA,NA,NA,NA,NA,NA,"U"
"410","2021-04-05 12:33:25-03","UNIVASF","HVASF","7438","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","J.G. Carvalho-Sobrinho","2574","2010","01","27","América do Sul","Brasil",NA,NA,"Subarbusto ereto com ca. de 1m de alt. Pétalas amarelas. Frutos imaturos verdes.","HVASF007438",NA,NA,"Benth.",NA,"Bahia","Sento Sé","Saindo do povoado Rodaleiro para cima da serra",NA,NA,"L.P. Queiroz","917","917",NA,"2016","9999.000000","9999.000000","04","20",NA,NA,NA,NA,NA,NA,NA,"U"
"411","2019-11-21 10:04:45-03","IBt","SP","216707","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Bicudo, LRH; et al.","442","1986","02","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"São Paulo","Botucatu","Margem da rodovia municipal, estrada do Roberto que liga Vitoriana ao Rio Bonito Campo e Náutica a ca. 5km de Vitoriana, Fazenda gold Farm","-48.297222","-22.8","Fernandes, A; Nunes, E",NA,NA,NA,"1997","-48.297222","-22.8","07","01",NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-11-19 09:29:00-03","IBt","SP","314032","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Harley, RM; et al.","50671","1992","01","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bahia","Piatã","Estrada Piatã-Abaíra, 4km após Piatã","-41.783333","-13.15","Queiroz, LP","1200","1300",NA,"1996","-41.783333","-13.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
