"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"2930","2021-03-04 15:46:02-03","IF","SPSF","32719","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"R.M.R.Duarte","2002","12","07","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","34265","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2931","2021-03-04 15:46:02-03","IF","SPSF","33357","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"J.R.Guillaumon","2004","01","25","Brasil","SP","Vinhedo","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: rua Pompeia, borda da mata&nf;;",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","9595","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2932","2021-03-04 15:46:02-03","IF","SPSF","29034","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,"J.A.Pastore","J.R.Guillaumon","2001","12","25","Brasil","SP","Vinhedo","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata natural&nf;;",NA,NA,"2001","12","26",NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","9595","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2933","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Burchell, WJ","1827","09","14","Brazil","Minas Gerais",NA,"Verava Legitima to Rio das Velhas","-47.916667","-19.083333","-47.916667","-19.083333",NA,NA,NA,NA,"P06P6N0108",NA,NA,NA,"5807","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2934","2017-09-11 16:28:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Claussen, P",NA,NA,NA,"Brazil",NA,NA,"prope Parahybuna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2935","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra amazonica","K.Schum.",NA,"Poeppig, EF",NA,NA,NA,"Brazil",NA,NA,"ad flumen Amazonum prope Ega",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2920","Southern America",NA,NA,NA,NA,NA,NA,"amazonica",NA,NA,NA,NA,NA,NA
"2936","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Balansa, B",NA,NA,NA,"Paraguay",NA,NA,"in silvaticis prope Assumpcion Paraguariae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1760ex p.","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2937","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Balansa, B",NA,NA,NA,"Paraguay",NA,NA,"in silvis prope Assumpcion Paraguariae",NA,NA,NA,NA,NA,NA,"fl. Decbr.",NA,NA,NA,NA,NA,"1760","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2938","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Allemão, FF",NA,NA,NA,"?",NA,NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2939","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Luschnath, B",NA,NA,NA,"Brazil",NA,NA,"in monte Telegraphenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2940","2017-09-11 16:28:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Döllinger, F",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","in provincia Rio de Janeiro","-43.21","-22.9","-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2941","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Riedel, L",NA,NA,NA,"Brazil",NA,NA,"prope Mandiocca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"197","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2942","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Vauthier, AC",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"234","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2943","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,"in prov. Bahia ad Jacobine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3295","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2944","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1210","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2945","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4015","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2946","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Riedel, L",NA,NA,NA,"Brazil",NA,NA,"prope Mandiocca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"370","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2947","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Martius, CFP",NA,NA,NA,"Brazil",NA,NA,"in monte Telegraphenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb. Fl. Br995ex","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2948","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,"in prov. Bahia ad Jacobine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3724","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2949","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13942","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2950","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Weddell, HA",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2951","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Sello, HL",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2952","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Guillemin, JBA",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"839","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2953","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12770","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2954","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Gardner, G",NA,NA,NA,"Brazil","Piauí",NA,"in provincia Piauhy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2195","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2955","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Lund, PW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2956","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Martius, CFP",NA,NA,NA,"Brazil",NA,NA,"prope Igreja Velha et in sepibus et silvis caedius ad Villa Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Obs.1940","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2957","2017-09-11 16:28:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Schüch, G (Barão d",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","in provincia Rio de Janeiro","-43.21","-22.9","-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2958","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Mikan, JC",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2959","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8736","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2960","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"710","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2961","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Martius, CFP",NA,NA,NA,"Brazil",NA,NA,"in monte Telegraphenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb. Fl. Br110","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2962","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","K.Schum.",NA,"Schomburgk, MR",NA,NA,NA,"Guyana",NA,NA,"in Guiana Anglica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"813","Southern America",NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2963","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5301","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2964","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Helmreichen",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2965","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Claussen, P",NA,NA,NA,"Brazil",NA,NA,"ad Agosto pertio de Parana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"333","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2966","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Raben, FC",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"830","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2967","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"?",NA,NA,NA,"Venezuela",NA,NA,"Praeterea in ditione Novo-Granatensi et in republica Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2968","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Pohl, JBE",NA,NA,NA,"?",NA,NA,"in silvis ad fluvium eundem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2969","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Wied-Neuwied, MAP Prince",NA,NA,NA,"?",NA,NA,"prope Tambu Valla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2970","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Spruce, R",NA,NA,NA,"?",NA,NA,"prope Tarapoto in Peruvia orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4943",NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2971","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,"in provincia Bahia ad Serra d' Açurua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2833","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2972","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Lorentz, PG; Hieronymus, GHEW",NA,NA,NA,"Argentina","Jujuy",NA,"ad S. Lourenzo provincia Jujui in civitate Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2973","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Widgren, JF",NA,NA,NA,"Brazil",NA,NA,"prope Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2974","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,"prope Igreja Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3275","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2975","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in Serra dos Orgâos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"196","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2976","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Mosén, CWH",NA,NA,NA,"Brazil","São Paulo",NA,"in provincia S. Paulo prope Campinas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2977","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb. Fl. Br995","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2978","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Mosén, CWH",NA,NA,NA,"Brazil",NA,NA,"in adscensu montis Serra de Caracol locis siccis",NA,NA,NA,NA,NA,NA,"fl. Januario",NA,NA,NA,NA,NA,"4168","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2979","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Martius, CFP et Vel",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","prope Lagoa Santa","-43.89","-19.63","-43.89","-19.63",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2980","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2981","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais",NA,"prope Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2982","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Burchell, WJ","1827","08","02","Brazil","São Paulo","Campinas","IBB/Campinas, SP, Rio Capivari to town of Campinas or S. Carlos","-47.083333","-22.883333","-47.083333","-22.883333",NA,NA,NA,NA,NA,NA,NA,NA,"4943","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2983","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Blanchet, JS",NA,NA,NA,"Brazil",NA,NA,"ad Sertâo do Rio S. Francisco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2838","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2984","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Martius, CFP",NA,NA,NA,"Brazil",NA,NA,"ad Porto Feliz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2985","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Schott, HW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro prope capitalem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5505","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2986","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Schott, HW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro prope capitalem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3771","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"2987","2017-09-11 17:13:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra pubescens","(Pohl) K.Schum.",NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais",NA,"prope Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
