"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus"
"1013","2020-07-23 12:13:14-03","CEPLAC","CEPEC","131773","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,"R. Goldenberg",NA,NA,NA,"G. Weiss","68",NA,NA,NA,"Brasil","Paraná","jaguariaiva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1014","2020-07-23 12:13:14-03","CEPLAC","CEPEC","145274","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,"R. Goldenberg",NA,NA,NA,"V. Marcilio","45","2009","09","25","Brasil","Paraná","jaguariaiva","parque Estadual do Cerrado.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,"30/12/2014",NA,NA,NA,NA,NA,NA
"1015","2020-07-23 12:13:14-03","CEPLAC","CEPEC","115231","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,"S. A. C. Chiea",NA,NA,NA,"J. Mattos","11963","1964","11","09","Brasil","Santa Catarina","matos costa","Perto de Matos Costa.","-51.1483001708984","-26.4731006622314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17656","auto",NA,"28/02/1984",NA,NA,NA,NA,NA,NA
"1016","2020-07-23 12:13:14-03","CEPLAC","CEPEC","115233","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,"F. C. Hoehne",NA,NA,NA,"F. C. Hoehne",NA,"1931","08","19","Brasil","São Paulo","SÃO PAULO","Parque do Estado e Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1017","2020-07-23 12:13:14-03","CEPLAC","CEPEC","145004","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,"M. K. Caddah",NA,NA,NA,"M. K. Caddah","659",NA,NA,NA,"Brasil","Paraná","piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1018","2020-03-18 16:38:11-03","URICER","HPBR","1606","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. & Naud.ex Naud.","JOHN, J.","1987","02","08","WASUM, R.",NA,"1986","11","08","Brasil","RS","Cambará do Sul","PEDRA DO SEGREDO","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"HPBR001606",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,"1",NA,NA,NA,NA
"1019","2020-09-22 13:48:54-03","USP","SPFW","1057","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil.;Naud.exNaud.","J.J. Wurdack 1963",NA,NA,NA,"Reitz ;Klein","16289","1963","09","14","Brasil","Santa Catarina","Lajes",NA,"-50.326099395752","-27.8160991668701",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1020","2020-11-04 17:29:46-03","UEM","HUEM","33147","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","R.Gonçales","2017","09",NA,"R.Gonçales; Souza, LA","99","2017","09","15","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha.","-49.59598","-25.14277","-49.59598","-25.14277","935","935","Arbustiva, cerca de 1,5m. Botões de coloração esverdeada; sépalas avermelhadas; pétalas e anteras brancas.","HUEM000015399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2020-11-04 17:29:46-03","UEM","HUEM","32855","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","R.Gonçales","2016","09",NA,"R.Gonçales; Souza, LA","81","2016","09","02","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha.","-49.59","-25.14","-49.59","-25.14",NA,NA,"Subarbusto.","HUEM000015392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","2020-11-04 17:29:46-03","UEM","HUEM","33151","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","R.Goldenberg","2018",NA,NA,"R.Gonçales; Souza, LA","95","2017","09","14","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá.","-50.15235","-24.33498","-50.15235","-24.33498",NA,NA,"Arbustiva, cerca de 2m. Flores com pétalas brancas.","HUEM000015411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","2020-11-04 17:29:46-03","UEM","HUEM","2266","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"L.A. Thomé","118","1988","08","27","Brasil",NA,NA,"Beira de capão.",NA,NA,NA,NA,NA,NA,"Arvoreta.","HUEM000007210","HUEM000007210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2020-11-04 17:29:46-03","UEM","HUEM","24941","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Meyer, F.S.","2017","08",NA,"R.Gonçales; Souza, LA","18","2015","05","02","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, 250m para baixo dos a","-50.25","-24.55","-50.25","-24.55",NA,NA,"Subarbusto, de 60cm a 1 m de altura; face abaxial bem amarelada.","HUEM000014800","HUEM000014800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","2020-11-04 17:29:46-03","UEM","HUEM","24955","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Meyer, F.S.","2017","08",NA,"R.Gonçales; Souza, LA","43","2015","06","03","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá,, 30m da entrada do descanso, na cerca de arame farpado","-50.25","-24.566667","-50.25","-24.566667",NA,NA,"Subarbusto; cera nas folhas jovens.","HUEM000014795","HUEM000014795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2020-11-04 17:29:46-03","UEM","HUEM","24965","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Meyer, F.S.","2017","08",NA,"R.Gonçales; Souza, LA","53","2015","06","03","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá,, 250 metros para baixo dos alojamento","-50.25","-24.55","-50.25","-24.55",NA,NA,"Subarbusto, cerca de 80cm de comprimento; face abaxial das folhas bem amarelada, cera nas folhas mais jovens; botões florais amarelos.","HUEM000014793","HUEM000014793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","2020-11-04 17:29:46-03","UEM","HUEM","32868","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","R.Gonçales","2016","09",NA,"R.Gonçales; Souza, LA","62","2016","09","01","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá.","-50.15","-24.33","-50.15","-24.33",NA,NA,"Subarbusto.","HUEM000015424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","2020-11-04 17:29:46-03","UEM","HUEM","32856","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","R.Gonçales","2016","09",NA,"R.Gonçales; Souza, LA","64","2016","09","01","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá.","-50.15","-24.33","-50.15","-24.33",NA,NA,"Subarbusto.","HUEM000015406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","2020-11-04 17:29:46-03","UEM","HUEM","34644","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"R.Gonçales; Souza, LA","104","2018","10","23","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá.","-50.255917","-24.561778","-50.255917","-24.561778",NA,NA,"Subarbustiva. Frutos de coloração vermelho intenso com pelos amarelados.","HUEM000019005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","2020-11-04 17:29:46-03","UEM","HUEM","34645","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"R.Gonçales; Souza, LA","103","2018","10","23","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá.","-50.256528","-24.562194","-50.256528","-24.562194","970","970","Subarbustiva. Frutos de coloração vermelho intenso com pelos amarelados.","HUEM000019006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2020-11-04 17:29:46-03","UEM","HUEM","32850","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","R.Gonçales","2016","09",NA,"R.Gonçales; Souza, LA","67","2016","09","01","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá.","-50.15","-24.33","-50.15","-24.33",NA,NA,"Subarbusto. Flores de coloração branca.","HUEM000015404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","2020-11-04 17:29:46-03","UEM","HUEM","11105","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Hatschbach, G",NA,NA,NA,"Antônio","38","1978","12","15","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"HUEM000007212","HUEM000007212",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1033","2020-11-04 17:29:46-03","UEM","HUEM","25835","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"M.R.B. do Carmo","280","2003","09","24","Brasil","Paraná","Ponta Grossa","Furnas Gêmeas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arbusto, campo, corola brancacenta. Doado HUPG 14494.","HUEM000007211","HUEM000007211",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1034","2020-11-04 17:29:46-03","UEM","HUEM","2925","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Cervi, AC","1993","12",NA,"R.S. Moro; et al.","666","1992","11","19","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, Riacho do pedregulho.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Arbusto; aproximadamente 1,5 m de altura; com frutos; frequente.; Cerrado degradado.","HUEM000007209","HUEM000007209",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1035","2020-11-04 17:29:46-03","UEM","HUEM","11517","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Souza, VC","1995","09",NA,"Souza, VC; C.M. Sakuragui; J.P. Souza; C.D.Sanches; M.Wongtschowski; V.R.Scalon; F.T.Farah","8856","1995","08","18","Brasil","São Paulo","Itararé","Fazenda Ibiti - RIPASA, Campo rupestre","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Arbusto; ca. 2m alt.; flores creme; prensado em álcool 70º.","HUEM000007208","HUEM000007208",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1036","2020-11-04 17:29:46-03","UEM","HUEM","7175","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Goldenberg, R","1998","01","01","Souza, VC; Oliveira, AA; Sano, PT","1008","1990","01","07","Brasil","São Paulo","São Paulo","Bairro Colônia, Terreno alagado, transição mata-banhado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto ca. 2m alt; frutos imaturos verdes e maduros pretos.","HUEM000007213","HUEM000007213",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1037","2021-03-10 11:38:45-03","UNILA","EVB","3871","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Gonçales, R.; Souza, L.A.","98","2017","09","15","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha. Parque Estadual de Vila Velha","-49.999444","-25.2375","49º59'58''W","25º14'15''S",NA,NA,"Botões de coloração marrom esverdeada, pétalas brancas, face adaxial bege escuro.","EVB003871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2021-03-10 11:38:45-03","UNILA","EVB","555","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Romero, R.","2018","09","27","Rosina, A.","58","2012","09","21","Brasil","Santa Catarina","São Sebastião do Sul","Serra do Espigão.","-51.757778","-26.577778","51º45'28''W","26º34'40''S","1132","1132",NA,"EVB000555","EVB000555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2021-03-10 11:38:45-03","UNILA","EVB","3881","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Gonçales, R.; Souza, L.A.","104","2018","10","23","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá. Parque Estadual do Guartelá","-50.255833","-24.561667","50º15'21''W","24º33'42''S",NA,NA,"Frutos de colaração vermelho intenso com pêlos amarelados.","EVB003881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2021-03-10 11:38:45-03","UNILA","EVB","3870","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Gonçales, R.","2017","09","16","Gonçales, R.; Souza, L.A.","99","2017","09","15","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha. Parque Estadual de Vila Velha","-50","-25.241111","50º0'W","25º14'28''S",NA,NA,"Botões de coloração esverdeada, sépalas avermelhadas, pétalas e anteras brancas.","EVB003870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2021-03-10 11:38:45-03","UNILA","EVB","1418","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Romero, R.","2018","09","27","Oliveira, S.","12","2016","09","30","Brasil","Paraná","Foz do Iguaçu","Refúgio Biológico Bela Vista. Refúgio Biológico Bela Vista","-54.582222","-25.441389","54º34'56''W","25º26'29''S",NA,NA,NA,"EVB001418","EVB001418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","2021-03-10 11:38:45-03","UNILA","EVB","3880","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Gonçales, R.; Souza, L.A.","103","2018","10","23","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá. Parque Estadual do Guartelá","-50.256667","-24.562222","50º15'24''W","24º33'44''S",NA,NA,"Frutos de colaração vermelho intenso com pêlos amarelados.","EVB003880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","2021-03-10 11:38:45-03","UNILA","EVB","574","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Vendruscolo, G.",NA,NA,NA,"Rosina, A.","2","2012","06","07","Brasil","Santa Catarina","São Sebastião do Sul","Serra do Espigão.","-51.757778","-26.577778","51º45'28''W","26º34'40''S","1132","1132",NA,"EVB000574","EVB000574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","2021-03-10 11:38:45-03","UNILA","EVB","1199","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Romero, R.",NA,NA,NA,"Frazen, V.","70","1991","10","30","Brasil","Paraná","Foz do Iguaçu","RBV #?# Península Limeira. Refúgio Biológico Bela Vista","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"EVB001199","EVB001199",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1045","2020-11-12 17:01:41-03","UEL","FUEL","42737","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","A.A. de Oliveira","2010","12","02","Korte, A; Kniess, A","4824","2010","10","27","Brasil","Santa Catarina","Major Vieira","Rio da Serra, interior do fragmento","-50.4","-26.64","-50.4","-26.64","1009","1009","Florística IFFSC 847 (Arvoreta).","FUEL008576",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2020-11-12 17:01:41-03","UEL","FUEL","45070","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Sobral, M","2008","04","01","Godoy, MB; Verdi, M; Dreveck, S","43","2007","11","26","Brasil","Santa Catarina","Itaiópolis","Distrito de Itaió","-49.858333","-26.459444","-49.858333","-26.459444","932","932","IFFSC 946/L/Regeneração 03. Latitude 61.3802 S. Longitude 70.72914 W.","FUEL008581",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2020-11-12 17:01:41-03","UEL","FUEL","46611","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Rossetto, EFS","2010","09",NA,"Rossetto, EFS; Francisco, EM; Katu, T","36","2009","09","11","Brasil","Paraná","Ponta Grossa","em limite de capão de floresta de araucária encravada em campo natural","-50.0375","-25.044722","-50.0375","-25.044722",NA,NA,"UTM 0597091 e 7229743.","FUEL008569",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2020-11-12 17:01:41-03","UEL","FUEL","46735","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Wasum, RA","2009","09",NA,"Wasum, RA","4531","2009","09","26","Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Salto, no interior da mata","-50.6725","-29.313056","-50.6725","-29.313056","800","800",NA,"FUEL008570",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","2020-11-12 17:01:41-03","UEL","FUEL","49130","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","A.A. de Oliveira","2010","11","24","Verdi, M; Caglioni, E; Martins, EM","5331","2010","08","14","Brasil","Santa Catarina","Taió","Fazenda Tarumã","-50.129444","-26.999444","-50.129444","-26.999444","808","808",NA,"FUEL008582",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","2020-11-12 17:01:41-03","UEL","FUEL","50826","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Goldenberg, R","2008","09","01","Verdi, M; Dreveck, S; Godoy, MB","54","2007","11","26","Brasil","Santa Catarina","Itaiópolis","Distrito de Itaió","-49.858417","-26.459556","-49.858417","-26.459556","932","932","Florística IFFSC 946.","FUEL008577",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2020-11-12 17:01:41-03","UEL","FUEL","51642","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Caxambu, MG","2012","11","27","Caxambu, MG; et al.","4380","2012","11","09","Brasil","Paraná","Guarapuava","Serra da Esperança, antiga estrada para Prudentópolis","-51.256028","-25.37325","-51.256028","-25.37325","1236","1236",NA,"FUEL008585",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","2020-11-12 17:01:41-03","UEL","FUEL","54326","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Meyer, FS","2015","11","12","Valduga, E","539","2014","11","28","Brasil","Rio Grande do Sul","Osório","próximo à Lagoa das Traíras","-50.186944","-29.868889","-50.186944","-29.868889","6","6",NA,"FUEL008586",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","2020-11-12 17:01:41-03","UEL","FUEL","49818","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Martins, E","2009","10","30","Martins, E; Lopes, GL; Zarzevski, G; Jarema, L; Rosseto, VM","50","2009","10","08","Brasil","Paraná","Irati","Itapará","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"FUEL008568",NA,"Tracheophyta","Myrtales",NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1054","2020-11-12 17:01:41-03","UEL","FUEL","31725","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Hatschbach, G",NA,NA,NA,"Imaguire, N","2474","1970","09","23","Brasil","Paraná","Piraquara","Fazenda Experimental de Agronomia, orla do capão","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"FUEL008572",NA,"Tracheophyta","Myrtales",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1055","2019-10-16 14:13:46-03","UEL","FUEL","31521","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Moro, RS","1994",NA,NA,"Moro, RS; Takeda, IJM","242","1992","08","14","Brasil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"FUEL008584",NA,"Tracheophyta","Myrtales",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1056","2020-11-12 17:01:41-03","UEL","FUEL","28011","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Hatschbach, G","1992",NA,NA,"Ribas, OS; Brunner, O","381","1991","09","05","Brasil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"FUEL008573",NA,"Tracheophyta","Myrtales",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1057","2020-11-12 17:01:41-03","UEL","FUEL","22902","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Goldenberg, R","2001","02",NA,"Paiva, MRC; Alves, J; Francisco, EM","s.n.","1997","08","26","Brasil","Paraná","Reserva","Distrito Anta Gorda","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,"FUEL008578",NA,"Tracheophyta","Myrtales",NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1058","2020-11-12 17:01:41-03","UEL","FUEL","28843","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Goldenberg, R","2001","02",NA,"Ferreira, JA; et al.","s.n.","1998","11","10","Brasil","Paraná","Reserva","no meio do pasto","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,"FUEL008579",NA,"Tracheophyta","Myrtales",NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1059","2020-11-12 17:01:41-03","UEL","FUEL","28940","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Goldenberg, R","2001","02",NA,"Yasamoto, Y; Breton, MC","s.n.","1997","09","13","Brasil","Paraná","Tibagi","Canyon Guartelá, 20m beira do rio","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"FUEL008580",NA,"Tracheophyta","Myrtales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1060","2020-11-12 17:01:41-03","UEL","FUEL","23529","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Goldenberg, R","2001","02",NA,"Moro, RS; et al.","666","1992","11","19","Brasil","Paraná","Tibagi","Canyon Guartelá, Riacho do Pedregulho","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"FUEL008575",NA,"Tracheophyta","Myrtales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1061","2020-11-12 17:01:41-03","UEL","FUEL","23881","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Goldenberg, R","1999","07","02","Francisco, EM; et al.","s.n.","1998","10","23","Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,"FUEL008583",NA,"Tracheophyta","Myrtales",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1062","2020-11-12 17:01:41-03","UEL","FUEL","16456","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Rambo, B",NA,NA,NA,"Sehnem, A","s.n.","1949","09","21","Brasil","Rio Grande do Sul","Montenegro","Linha Campestre","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,"FUEL008587",NA,"Tracheophyta","Myrtales",NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1063","2019-10-16 14:13:46-03","UEL","FUEL","48425","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Goldenberg, R","2009","01","01","Wasum, RA","3867A","2006","08","04","Brasil","Rio Grande do Sul","Quevedos","Usina, na margem da mata","-54.0717010498047","-29.3525009155273",NA,NA,"200","200",NA,"FUEL018703",NA,"Tracheophyta","Myrtales",NA,NA,"28027","auto",NA,NA,NA,NA,NA,NA,NA,NA
