"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet"
"203","2020-10-14 10:03:23-03","FURB","FURB","9659","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","2008","04","27","Dreveck, S.; Verdi, M. & Godoy, M.B.","135","2008","01","15","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"Coleta Extra IFFSC.","FURB32315","FURB32315",NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"204","2020-10-14 10:03:23-03","FURB","FURB","46999","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Cordeiro, J","2014","08","20","Schwirkowski, P.",NA,"2013","12","24","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho, estrada, indo para Campo Alegre.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"Herbácea IFFSC 845 /O/2 Habitat: Floresta Ombrófila Mista;arvoreta Habito: Maduro/negro","FURB32305","FURB32305",NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"205","2020-10-14 10:03:23-03","FURB","FURB","7436","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","2009","07","17","Sevegnani, L.",NA,"2008","04","05","Brasil","Santa Catarina","São Francisco do Sul","Restinga.","-48.6380996704102","-26.2432994842529",NA,NA,"300","300",NA,"FURB02467","FURB02467",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"206","2021-03-16 17:53:53-03","UCS","HUCS","40500","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Grizzon, M.","2013","06","24","Grizzon, M.","207","2013","05","03","Brasil","Rio Grande do Sul","Caxias do Sul","Dalanhos - Fazenda Pedro Hoffmann","-50.929417","-28.968361","-50.929417","-28.968361","838","838","arvoreta com 4,5m de altura, caule rugoso; no interior de fragmento de mata",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-16 17:53:53-03","UCS","HUCS","14163","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Smith, S.F.","2000","03","02","Kegler, A.","318","1999","10","27","Brasil","Rio Grande do Sul","Caxias do Sul","Agudo - Criúva","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","na orla da mata",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"208","2021-03-16 17:53:53-03","UCS","HUCS","4927","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Smith, S.F.","1989","01",NA,"Wasum, R.A.","s.n.","1988","11","18","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech - Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,"700","700","arbusto com frutos",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"209","2021-03-16 17:53:53-03","UCS","HUCS","3833","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral. M.","1984",NA,NA,"Hatschbach, G.","43494","1980","12","14","Brasil","Paraná","Palmas","arredores","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"arvoreta, frutos vermelhos e nigrescentes; Capão",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA
"210","2021-03-16 17:53:53-03","UCS","HUCS","25541","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.","2005","08",NA,"Wasum, R.A.","2339a","2005","01","08","Brasil","Rio Grande do Sul","Bom Jesus","Arroio do Fundo Cilho","-50.4166984558105","-28.6678009033203",NA,NA,"1050","1050","interior da mata",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"211","2021-03-16 17:53:53-03","UCS","HUCS","13789","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Legrand, D.","1969",NA,NA,"Hatschbach, G.","19022","1968","04","14","Brasil","Paraná","São José dos Pinhais","Colônia Roseira","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"árvore, 8m, flor alva, tronco 20cm de diâmetro.; capão",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"212","2021-03-16 17:53:53-03","UCS","HUCS","17983","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral. M.","1999",NA,NA,"Silva, J.M.","1641","1996","02","05","Brasil","Paraná","Curitiba","Conjunto Marumbi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, 8m, flor alva.; capão com Araucária",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"213","2021-03-16 17:53:53-03","UCS","HUCS","16304","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Smith, S.F.","2001","07",NA,"Kegler, A.","356","1999","11","09","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","na mata ciliar",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"214","2021-03-16 17:53:53-03","UCS","HUCS","16922","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.","2003","03",NA,"Wasum, R.A.","659a","2000","09","20","Brasil","Rio Grande do Sul","Jaquirana","Fazenda Boa Vista","-50.3577995300293","-28.8847007751465",NA,NA,"900","900","interior da mata",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"31282","auto",NA,NA,NA,NA,NA,NA
"215","2021-03-16 17:53:53-03","UCS","HUCS","47931","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Ribeiro, C.L.","2019","02","01","Seger, G.D.S.","304","2006","10","13","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional (FLONA-SFP). Morro dos cavalos","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"ICN 175695; Borda de mata nativa com campo nativo. Árvore caída com 12 m, frutos verdes e caule descamante",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"216","2021-03-16 17:53:53-03","UCS","HUCS","48290","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.","1991",NA,NA,"Jarenkow, J.A.","s.n.","1981","07","23","Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Doação Herbário ICN-051065",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"217","2021-03-16 17:53:53-03","UCS","HUCS","9039","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Grizzon, M.","2012","11","17","Cappelari, L.","s.n.","1993","04","07","Brasil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","arbusto; em beira do caminho",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"218","2021-03-16 17:53:53-03","UCS","HUCS","12288","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral. M.","1996",NA,NA,"Ribas, O.S.","1175","1996","02","10","Brasil","Santa Catarina","Lajes","Rod. BR-282, entre km 203-208, Macacos","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"árvore, 7m, flor alva.; Mata de galeria",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"219","2021-03-16 17:53:53-03","UCS","HUCS","26453","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral. M.","2005",NA,NA,"Silva, J.M.","3905","2003","11","18","Brasil","Paraná","Curitiba","Uberaba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, 6m, fruto imaturo; Bosque com Araucária",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"220","2021-03-16 17:53:53-03","UCS","HUCS","18794","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Smith, S.F.","2002","04",NA,"Kegler, A.","1315","2002","02","10","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","na mata ciliar",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"221","2021-03-16 17:53:53-03","UCS","HUCS","14978","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Smith, S.F.","2000","05",NA,"Kegler, A.","586","2000","02","01","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","em capão ciliar",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"222","2014-10-14 15:56:58-03","BS","M","M-0171076","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in Minis.",NA,NA,NA,NA,NA,NA,NA,"M0171076",NA,"Magnoliophyta","Myrtales",NA,NA,"HOLOTYPE",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"223","2021-02-12 18:12:20-03","UFES","VIES","22270","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Grizzon, M.","2012","09","17","Cappelari. L.; et al.","s.n.","1993","04","07","Brasil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico.","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,"VIES022270","VIES022270",NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"224","2019-08-16 08:40:15-03","UTFPR","HCF","8417","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","J. Cordeiro & E. Barboza","2011",NA,NA,"M.G. Caxambu","2883","2009","11","13","Brasil","PR","Turvo","arredores","-51.525806","-25.039528","51°31'32,9 W","25°02'22,3 S","1007","1007","arvoreta ca. 3 m, heliófita. Frutos ao longo dos ramos, imaturos verdes e maduros negros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-08-16 08:40:15-03","UTFPR","HCF","8375","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","J. Cordeiro","2013",NA,NA,"M.G. Caxambu","2845","2009","10","18","Brasil","PR","Turvo","arredores","-51.525694","-25.039528","51°31'32,5 W","25°02'22,3 S","1029","1029","arvoreta ca. 3,5 m. Frutos imaturos verdes ao longo dos ramos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-08-16 08:40:15-03","UTFPR","HCF","23904","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","E. Barboza","2017","03","31","J.M. Silva","9678","2016","12","12","Brasil","PR","Pitanga","PCH Itaguaçu, rio Pitanga","-51.523056","-24.698333","51°31'23 W","24°41'54 S","550","550","árvore com 4 m de altura; flores alvas e frutos imaturos. Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-08-16 08:40:15-03","UTFPR","HCF","18693","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","M. Sobral","2015",NA,NA,"M.E. Engels","1628","2013","09","22","Brasil","PR","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"arbórea, ca. 4 m. Caule castanho. Folhas e frutos verdes. Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA
"228","2019-08-16 08:40:15-03","UTFPR","HCF","2168","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","M. Sobral","1999",NA,NA,"J.M. Silva","1641","1996","02","05","Brasil","PR","Curitiba","Conjunto Marumbi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, 8m, flor alva. Capão com araucária.",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"229","2019-08-16 08:40:15-03","UTFPR","HCF","15734","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","M. Sobral","2015",NA,NA,"J.M. Silva","3905","2013","11","18","Brasil","PR","Curitiba","Uberaba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"árvore, 6 m, fruto imaturo. Bosque com araucária.",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"230","2013-04-01 09:17:18-03","IPT","BCTW","19908","S","Plantae",NA,"Eugenia","pluriflora","Eugenia pluriflora","DC.","Instituto Plantarum",NA,NA,NA,"Lorenzi, H.","8",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"231","2020-12-21 16:36:37-03","MBM","MBM","228053","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","osoriana","Eugenia osoriana","Mattos & D.Legrand",NA,NA,NA,NA,"Dombrowski, L.T.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","1381","1966","01",NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore.; Bosque.","MBM228053","MBM228053",NA,NA,"Southern America",NA,"HOLOTYPE","25180","auto",NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:36:37-03","MBM","MBM","53810","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","osoriana","Eugenia osoriana","Mattos & D.Legrand","Mattos, J.; Legrand, D.","1975",NA,NA,"Hatschbach, G.","897","1948","03",NA,"Brazil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,"930","930","Arbusto 2,50m; Arbusto 2,50m.","MBM053810","MBM053810",NA,NA,"Southern America",NA,"PARATYPE","12577","auto",NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:36:38-03","MBM","MBM","297297","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Mazine, F.F.; et al.; et al.","961","2003","11",NA,"Brazil","Paraná","Cerro Azul","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"= 289146","MBM297297","MBM297297",NA,NA,"Southern America",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:36:38-03","MBM","MBM","235020","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Dombrowski, L.T.","4658","1973","03","28","Brazil","Paraná","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM235020","MBM235020",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:36:39-03","MBM","MBM","59920","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Hatschbach, G.","40305","1977","12","19","Brazil","Paraná","Curitiba","Centro Cívico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM059920","MBM059920",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:36:38-03","MBM","MBM","297298","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Mazine, F.F.; et al.; et al.","1013","2003","11","10","Brazil","Paraná","Curitiba","Uberaba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM297298","MBM297298",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:36:38-03","MBM","MBM","322524","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Soares-Silva, L.H.","2004","02",NA,"Cavalheiro, A.L.; et al.; et al.","157","1999","11","24","Brazil","Paraná","Curiúva","Fazenda São José","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Árvore 10m, CAP 47 cm; Projeção 4x4; frutos maduros verdes avermelhados. Borda da mata. Matriz do Viveiro","MBM322524","MBM322524",NA,NA,"Southern America",NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:36:38-03","MBM","MBM","19","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Hatschbach, G.","12749","1965","09","11","Brazil","Paraná","Paranaguá","Caiobá, Morro do Boi","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM000019",NA,NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:36:38-03","MBM","MBM","230732","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Soares-Silva, L.H.",NA,NA,NA,"Medri, C.; et al.; et al.","585","1998","03","28","Brazil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"MBM230732","MBM230732",NA,NA,"Southern America",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:36:39-03","MBM","MBM","6319","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Legrand, D.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","6057","1958","01","09","Brazil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"MBM006319","MBM006319",NA,NA,"Southern America",NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:36:38-03","MBM","MBM","230351","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Mattos, J.; et al.; et al.","10227","1962","06","20","Brazil","Minas Gerais","Baependi","Ca. 10km O de São Tomé das Letras","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,NA,"MBM230351","MBM230351",NA,NA,"Southern America",NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:36:38-03","MBM","MBM","227916","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Kawasaki, M.L.",NA,NA,NA,"Salino, A.","3921","1998","02","03","Brazil","Minas Gerais","Raul Soares","Granada","-42.4524993896484","-20.101900100708",NA,NA,NA,NA,NA,"MBM227916","MBM227916",NA,NA,"Southern America",NA,NA,"33728","auto",NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:36:38-03","MBM","MBM","395580","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.","2015",NA,NA,"Engels, M.E.","1628","2013","09","22","Brazil","Paraná","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"Arbórea, ca. 4 m. Caule castanho. Folhas e frutos verdes.; Floresta Ombrófila Mista.","MBM395580","MBM395580",NA,NA,"Southern America",NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:36:38-03","MBM","MBM","10543","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Lindeman, J.",NA,NA,NA,"Lindeman, J.; et al.; et al.","1137","1966","05","01","Brazil","Paraná","Clevelândia","Fazenda Brandalize","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,NA,"MBM010543","MBM010543",NA,NA,"Southern America",NA,NA,"30860","auto",NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:36:38-03","MBM","MBM","228971","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Dombrowski, L.T.","2976","1970","02",NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM228971","MBM228971",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:36:38-03","MBM","MBM","190198","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Silva, J.M.","1641","1996","02","05","Brazil","Paraná","Curitiba","Conjunto Marumbi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM190198","MBM190198",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"247","2020-12-21 16:36:38-03","MBM","MBM","290138","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Silva, J.M.","305","2003","11","18","Brazil","Paraná","Curitiba","Uberaba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM290138","MBM290138",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"248","2020-12-21 16:36:38-03","MBM","MBM","183489","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Kawasaki, M.L.",NA,NA,NA,"Silva, J.M.; Poliquesi, C.B.; Santos, E.P.; Poliquesi, C.B.; Santos, E.P.","1521","1995","09","15","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM183489","MBM183489",NA,NA,"Southern America",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:36:38-03","MBM","MBM","2397","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Legrand, D.",NA,NA,NA,"Hatschbach, G.","15033","1966","10","20","Brazil","Paraná","Palmas","Rio Chopim","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,"MBM002397","MBM002397",NA,NA,"Southern America",NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA
"250","2020-12-21 16:36:38-03","MBM","MBM","228031","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Kawasaki, M.L.",NA,NA,NA,"Imaguire, N.","2289",NA,NA,NA,"Brazil","Paraná","Piraquara","Fazenda da Escola de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM228031","MBM228031",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"251","2020-12-21 16:36:38-03","MBM","MBM","47360","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Legrand, D.",NA,NA,NA,"Hatschbach, G.","11123","1964","03","18","Brazil","Paraná","Quitandinha","Pangaré","-49.4977989196777","-25.8724994659424",NA,NA,NA,NA,NA,"MBM047360","MBM047360",NA,NA,"Southern America",NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA
"252","2020-12-21 16:36:38-03","MBM","MBM","189054","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","1175","1996","02","10","Brazil","Santa Catarina","Lages","Rod. BR-282, enre km 203-208, Macacos","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"MBM189054","MBM189054",NA,NA,"Southern America",NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"253","2020-12-21 16:36:39-03","MBM","MBM","95931","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Legrand, D.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","10102","1972","02","23","Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM095931","MBM095931",NA,NA,"Southern America",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
