"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"186","2019-08-27 13:34:05-03","IAP","PACA-AGP","53588","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina var. amethystina","J. C. Mikan","A. C. Cervi","1983","03","02","Rambo, B.","1953","01","10","Brasil","PR","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,"PACA053588",NA,NA,"Habitat: In silva Fenofase: estéril","Magnoliophyta","Violales","47841","auto",NA,NA,NA,NA,NA,NA,"var. amethystina",NA,"Magnoliatae",NA,NA,NA,NA,NA
"187","2019-08-27 13:34:05-03","IAP","PACA-AGP","36842","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina var. amethystina","J. C. Mikan","A. C. Cervi","1983","03","02","Hatschbach, G.","1947","03","06","Brasil","PR","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"PACA036842",NA,NA,"Habitat: In silvula scandens Fenofase: flor","Magnoliophyta","Violales","12577","auto","681",NA,NA,NA,NA,NA,"var. amethystina",NA,"Magnoliatae",NA,NA,NA,NA,NA
"188","2019-08-27 13:34:05-03","IAP","PACA-AGP","43829","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina var. amethystina","J. C. Mikan","A.C. Cervi","1983","03","02","Rambo, B.","1949","10","07","Brasil","RS","Pareci",NA,NA,NA,NA,"PACA043829",NA,NA,"Habitat: In silva campestri scandens Fenofase: flor","Magnoliophyta","Violales",NA,NA,NA,NA,NA,NA,NA,NA,"var. amethystina",NA,"Magnoliatae",NA,NA,NA,NA,NA
"189","2019-08-27 13:34:05-03","IAP","PACA-AGP","49108","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina var. amethystina","J. C. Mikan","A.C. Cervi","1983","03","02","Rambo, B.","1950","11","13","Brasil","RS","Butterberg",NA,NA,NA,NA,"PACA049108",NA,NA,"Habitat: in dumetosis scandens Fenofase: flor e fruto submaturo","Magnoliophyta","Violales",NA,NA,NA,NA,NA,NA,NA,NA,"var. amethystina",NA,"Magnoliatae",NA,NA,NA,NA,NA
"190","2019-08-27 13:34:05-03","IAP","PACA-AGP","53613","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina var. amethystina","J. C. Mikan","A. C. Cervi","1983","03","02","Rambo, B.","1953","01","11","Brasil","PR","Salto Iguaçu",NA,NA,NA,NA,"PACA053613",NA,NA,"Habitat: Ad flumen in dumetosis Fenofase: estéril","Magnoliophyta","Violales",NA,NA,NA,NA,NA,NA,NA,NA,"var. amethystina",NA,"Magnoliatae",NA,NA,NA,NA,NA
"191","2019-08-27 13:34:05-03","IAP","PACA-AGP","32047","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina var. amethystina","J. C. Mikan","a.C.Cervi","1983","03","02","Reitz, R.","1944","10","08","Brasil","SC","Sombrio","-49.61669921875","-29.113899230957",NA,NA,"PACA032047",NA,NA,"Habitat: In dumetosis scandens Fenofase: flor","Magnoliophyta","Violales","16515","auto","764",NA,NA,NA,NA,NA,"var. amethystina",NA,"Magnoliatae",NA,NA,NA,NA,NA
"192","2019-08-27 13:34:06-03","IAP","PACA-AGP","42965","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","violacea","Passiflora violacea","Vell.","Emrich-Rambo","1954","09","06","Rambo, B.","1949","09","17","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA042965",NA,"Pareci","Sem Material Habitat: In silva campestri scandens Fenofase: flor","Magnoliophyta","Violales","21601","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"193","2019-08-27 13:34:06-03","IAP","PACA-AGP","47903","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","violacea","Passiflora violacea","Vell.","A. Sehnem",NA,NA,NA,"Sehnem, A.","1947","10","05","Brasil","RS","Kappesber",NA,NA,NA,NA,"PACA047903",NA,NA,"Habitat: In dumetosis scandens Fenofase: flor","Magnoliophyta","Violales",NA,NA,"2958",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"194","2019-08-27 13:34:06-03","IAP","PACA-AGP","114142","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","violacea","Passiflora violacea","Vell.","A. Sehnem",NA,NA,NA,"Sehnem, A.","1949","10","19","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA114142",NA,"Linha Bonita.","Habitat: sarmentum ad orlam silvae","Magnoliophyta","Violales","21601","auto","3929",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"195","2020-12-20 21:18:48-03","UFV","VIC","49252","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Saporetti, A W J",NA,NA,NA,"Saporetti, A W J","2006","03",NA,"Brasil","Bahia","Caravelas","-39","-17","-39","-17","VIC049252","VIC049252","Muçununga arborizada aberta","Liana, cálice e corola avermelhados, estames com manchas rosa claro, azul escuro e azul claro; frutos verdes; Espodossolo",NA,NA,NA,NA,"67",NA,NA,NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 14:41:16-03","UFJF","CESJ","70814","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L. Menini Neto; S.G. Furtado; P. Sangla","2017","06","01","P. Sanglard; S.G. Furtado; L. Menini Neto; K. Antunes; L.N. Gonçalves; L.P. Carvalho; C.M. A","2017","06","01","Brasil","Minas Gerais","Marmelópolis","-45.235278","-22.845833","-45.235278","-22.845833","CESJ070814",NA,"Pico dos Marins, Mata nebular na trilha do Pico dos Marins","Trepadeira, borda de mata, folhas discolores, sépalas externamente verdes, internamente roxas azuladas, pétalas roxas azuladas, corona roxa azulada","Angiosperma",NA,NA,NA,"2","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 14:41:16-03","UFJF","CESJ","67269","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","A.M. Moraes","2015","02","26","A.M. Moraes; L.P. Gurgel","2015","02","26","Brasil","Minas Gerais","Miradouro","-42.506528","-20.851111","-42.506528","-20.851111","CESJ067269",NA,"Parque Estadual da Serra do Brigadeiro, Serra do Tabuleiro","Trepadeira trilobada, com glandulas no peciolo. Botões verde claro","Angiosperma",NA,NA,NA,"351","América do Sul",NA,NA,"1235","1235",NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-07-02 18:55:46-03","UFJF","CESJ","8536","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","A.C. Cervi","1990","03","25","L. Krieger","1970","05","12","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"CESJ008536",NA,"Parque Estadual do Ibitipoca, NULL","No campo. Escandente, flor roxa.","Angiosperma",NA,NA,NA,"CESJ8536","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 14:41:16-03","UFJF","CESJ","67253","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","A.M. Moraes","2014","10","16","A.M. Moraes","2014","10","16","Brasil","Minas Gerais","Fervedouro","-42.794311","-21.237306","-42.794311","-21.237306","CESJ067253",NA,"Parque Estadual da Serra do Brigadeiro","Trepadeira, trilobada, com glandulas no peciolo. Botão verde.","Angiosperma",NA,NA,NA,"298","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 14:41:16-03","UFJF","CESJ","67254","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","A.M. Moraes","2014","11","01","A.M. Moraes; R.F. Tiburtino","2014","11","01","Brasil","MInas Gerais","Araponga","-42.753703","-21.102239","-42.753703","-21.102239","CESJ067254",NA,"Parque Estadual da Serra do Brigadeiro","Trepadeira, trilobada, com glandulas no peciolo. Botão verde.","Angiosperma",NA,NA,NA,"301","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-07-02 18:55:46-03","UFJF","CESJ","20273","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","M.Milward","2001","11","27","L. Krieger; M.Salino","1984","10","10","Brasil","Minas Gerais","Barbacena","-43.7736015319824","-21.2257995605469",NA,NA,"CESJ020273",NA,"NULL","Cipó em beira de estrada. Trilhas de cor verde azulado. Maracujá-do-mato.","Angiosperma",NA,"27982","auto","CESJ20273","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 14:41:16-03","UFJF","CESJ","56060","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","A.C. Mezzonato","2010","05",NA,"F.S. Souza; J.H.C. Ribeiro; C.O.Rezende","2010","04","09","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,"CESJ056060",NA,"Serra do Relógio, RPPN Alto da Boa Vista","Liana na borda de mata. flores roxas.","Angiosperma",NA,"11991","auto","913","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-01-28 19:41:52-03","UFJF","CESJ","2211","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","M.Milward","2001","11","27","L. Roth","1953","02","10","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ002211",NA,NA,"Trepadeira na beira da mata, flores violáceas.","Angiosperma",NA,"36144","auto","CESJ2211","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-07-02 18:55:46-03","UFJF","CESJ","66035","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","M.A. Milward-de-Azevedo","2015","01","16","A.M. Moraes; M.A. Milward-de-Azevedo; N.B.G. Fernandes; H. Nunes; D.R. Gonzaga","2015","01","16","Brasil","Minas Gerais","Araponga","-42.451333","-20.660806","-42.451333","-20.660806","CESJ066035",NA,"Área de Proteção Ambiental de Araponga, Inicio da trilha do Pico do Boné. Há 200 metros do PESB","Trepadeira glabra. Folhas membranaceas. Glandulas no peciolo. Botao verde. Trilha com vegetação em estagio de regeneração inicial.","Angiosperma",NA,NA,NA,"331","América do Sul",NA,NA,"1150","1150",NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 14:41:16-03","UFJF","CESJ","66052","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","M.A.Milward-de-Azevedo","2015","01","14","A.M. Moraes; M.A. Milward-de-Azevedo","2015","01","14","Brasil","Minas Gerais","Araponga","-42.415306","-20.640861","-42.415306","-20.640861","CESJ066052",NA,"Parque Estadual Serra do Brigadeiro, Fazenda Brigadeiro. Trilha Lage do Ouro","Trepadeira. Folhas trilobadas glabras. Duas a 4 glandulas no peciolo. Botões verdes.","Angiosperma",NA,NA,NA,"321","América do Sul",NA,NA,"1355","1355",NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-07-02 18:55:46-03","UFJF","CESJ","34017","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","M.Milward","2001","11","27","A.S.M. Valente; N.C.Vitarelli; V.R. Scalon","2001","05","12","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ034017",NA,"Morro do Imperador, NULL","Liana, beira da trilha. Frutos imaturos verdes.","Angiosperma",NA,"36144","auto","s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-07-02 18:55:46-03","UFJF","CESJ","37188","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","D.S. Pifano","2002","07",NA,"D.S. Pifano; R.M. Castro","2002","04","19","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ037188",NA,"Morro do Imperador, NULL","Liana no interior da mata, em local de meia luz. Frutos imaturos verdes.","Angiosperma",NA,"36144","auto","351","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-07-02 18:55:46-03","UFJF","CESJ","45881","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","A.C. Mezzonato","2008","10","13","F.M.F. Viana; M.A. Clemente; L.B.Freitas; A.J. Fernandes Júnior","2005","04","03","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ045881",NA,"Parque da Lajinha, NULL","Liana com gavinha. Fruto imaturo verde. Presença de nectário na face abaxial da margem dos sinos e no pecíolo das folhas. Borda de mata.","Angiosperma",NA,"36144","auto","25","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-07-02 18:55:46-03","UFJF","CESJ","24635","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","M.Milward","2001","11","27","M.C. Brügger","1991","03","23","Brasil","Minas Gerais","Olaria","-43.937198638916","-21.8607997894287",NA,NA,"CESJ024635",NA,"São Francisco do Prata, Serra das Flores","planta trepadeira dos arbustos na borda das matas e capoeiras. Flores azuladas. Não foram observados frutos.","Angiosperma",NA,"15222","auto","s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-21 14:41:16-03","UFJF","CESJ","62021","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","A.C. Cervi","2010",NA,NA,"A.C. Cervi; J. Cordeiro; J.M. Silva","2010","06","03","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"CESJ062021",NA,"Parque Nacional do Itatiaia, Estrada para o PIco das Agulhas Negras.","Trepadeira de flores azuis.","Angiosperma",NA,"19648","auto","9564","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-21 14:41:16-03","UFJF","CESJ","54282","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","A.C. Mezzonato","2008","12","02","A.C. Mezzonato; et al.","2008","12","02","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"CESJ054282",NA,"Parque Nacional do Itatiaia, Matinha, próxima ao Brejo da Lapa.","Folhas discolores. Flor lilás. Filamentos da corona com bases roxas e ápices amarelos. Androginóforo vináceo. Brácteas verdes. Coletado durante a disciplina Taxonomia de Campo.","Angiosperma",NA,"19648","auto","27","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-07-02 18:55:46-03","UFJF","CESJ","43402","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.C.Bernacci","2008","02","26","C. Urbanetz; et al.","2003","04","16","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,"CESJ043402",NA,"Parque Estadual Internales, trilha da Cacheira das Pedrinhas, com início na Estr. de São Pedro, até a Cachoeira do Rio Carmo. 24º18'27 S, 48º21'88 W. Alt. 790m.","Floresta Ombrófila Denas Montana, com extrativismo seletivo. Trepadeira, flores arroxeadas.","Angiosperma",NA,"25028","auto","s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-07-02 18:55:46-03","UFJF","CESJ","23291","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina","J.C.Mikan","A.C. Cervi","1989","10","23","L. Krieger; et al.","1988","12","17","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"CESJ023291","CESJ023291","Parque Nacional do Caparaó, Vale Verde","Em roça abandonada. Cipó escandente, lilacíneo. Corona branca e lilacínea.","Angiosperma",NA,NA,NA,"CESJ23291","América do Sul",NA,NA,NA,NA,"amethystina",NA,NA,NA,NA,NA,NA,NA
"214","2020-07-02 18:55:46-03","UFJF","CESJ","11934","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina bolosii","Cervi","L.C.Bernacci","2008","02","26","L. Krieger","1972","11","08","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ011934",NA,"Campus da UFJF, NULL","Rastejante, em mata suja. Flores roxas, folhas mais claras na região dorsal.","Angiosperma",NA,"36144","auto","CESJ11934","América do Sul",NA,NA,NA,NA,"bolosii",NA,NA,NA,NA,NA,NA,NA
"215","2020-07-02 18:55:46-03","UFJF","CESJ","16877","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","M.Milward","2001","11","27","L. Krieger; M.Salino; A. Pavam","1980","01","31","Brasil","Minas Gerais","Antônio Carlos","-43.7467002868652","-21.3180999755859",NA,NA,"CESJ016877",NA,"NULL","Cipó na mata, flores roxas. Maracujá do mato.","Angiosperma",NA,"30131","auto","CESJ16877","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-07-02 18:55:46-03","UFJF","CESJ","24759","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","M.Milward","2001","11","27","M.C. Brügger; et al.","1991","04","13","Brasil","Minas Gerais","Bom Jardim de Minas","-44.1911010742188","-21.9472007751465",NA,NA,"CESJ024759",NA,"Serra do Cruz","Planta herbácea, trepadeira, em mata rala de encosta e nas bordas das matas de galeria. Flores azul-arroxeadas.","Angiosperma",NA,"20996","auto","s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-07-02 18:55:46-03","UFJF","CESJ","33571","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","M.Milward","2001","11","27","R.M. Castro; L.F.Fazza; V.R. Almeida; L.S. Fernandes; R.C. Forzza","2001","05","27","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,"CESJ033571",NA,"Reserva Biológica da Represa do Grama, NULL","Erva escandente no interioree da mata. Cálice verde externamente e roxo internamente. Corola roxa. Estaminódios com a base roxa, centro alvo e ápice azulado. Estaminódios mais internos roxos. Ovário creme, estilete verde pintalgado de roxo, estigma verde","Angiosperma",NA,"11991","auto","411","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-21 14:41:16-03","UFJF","CESJ","55357","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","A.C. Mezzonato","2010","05",NA,"F.S. Souza; J.H.C. Ribeiro","2010","01","09","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,"CESJ055357",NA,"Serra do Relógio, RPPN Alto da Boa Vista","Liana na borda de mata. Botões verdes.","Angiosperma",NA,"11991","auto","828","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-21 14:41:16-03","UFJF","CESJ","67255","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","A.M. Moraes","2014","11","10","A.M. Moraes","2014","11","10","Brasil","Minas Gerais","Espera Feliz","-41.9071998596191","-20.6502990722656",NA,NA,"CESJ067255",NA,"Beira de estrada, córrego do Bom Fim.","Trepadeira, trilobada, com fruto verde.","Angiosperma",NA,"21988","auto","366","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-21 14:41:16-03","UFJF","CESJ","61199","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L. Menini Neto",NA,NA,NA,"D.R. Gonzaga; L.L. Justino; M.R. Magalhães","2012","12","08","Brasil","Minas Gerais","Monte Verde de Cima",NA,NA,NA,NA,"CESJ061199",NA,"Serra Negra, Estrada para cachoeira Arco-íris","Herbácea, trepadeira de flores","Angiosperma",NA,NA,NA,"118","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-21 14:41:16-03","UFJF","CESJ","66001","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","A.M. Moraes","2014","08","21","A.M. Moraes","2014","08","21","Brasil","Minas Gerais","Araponga","-42.488306","-20.723139","-42.488306","-20.723139","CESJ066001",NA,"Parque Estadual Serra do Brigadeiro, Na sede do Parque, de frente ao prédio da administração. Em área alagada.","Floresta Ombrofila Densa. Liana. Petalas brancas, filamentos da corona roxos. Sepalas esverdeadas. Gavinha, várias glandulas no peciolo e estipulas foliaceas.","Angiosperma",NA,NA,NA,"286","América do Sul",NA,NA,"1220","1220",NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-07-02 18:55:46-03","UFJF","CESJ","56100","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","A.C. Mezzonato","2008","07","18","A.C. Mezzonato; L. Menini Neto","2008","07","18","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ056100",NA,"Campus da UFJF, ICB, próximo a escada do ICH.","Folhas e estípulas discolores. Flor, sépala verde claro externamente e internamente lilás; pétalas liláses; duas primeiras fileiras de filamentos com a base vinácea, porção mediana alva e porção apical lilás estriada de roxo e demais fileiras vináceas.","Angiosperma",NA,"36144","auto","1","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-07-02 18:55:46-03","UFJF","CESJ","54754","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","A.C. Mezzonato","2010","04","05","A.O. Soares; A.D.Souza; E.A. Feliciano; F.A.R.Freitas; W.F.Pereira","2003","04","25","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ054754",NA,"Campus da UFJF, Mata da Faculdade de Educação Física.","Liana.","Angiosperma",NA,"36144","auto","s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-07-02 18:55:46-03","UFJF","CESJ","11583","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina bolosii","Cervi","A.C. Cervi","1990","03","25","L.Souza","1972","03","28","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ011583",NA,"Campus da UFJF, NULL","Na beira da mata, rastejante, flores roxas.","Angiosperma",NA,"36144","auto","s.n.","América do Sul",NA,NA,NA,NA,"bolosii",NA,NA,NA,NA,NA,NA,NA
