"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"422","2009-09-03 15:54:00-03","MO","MOBOT","3146038","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Elbert L. Little|Robert G. Dixon","1965","9","14","Ecuador","Esmeraldas",NA,"Río Hoja Blanca con Río Haulpi. (Muestra 25).",NA,NA,NA,NA,"75.00000000",NA,NA,NA,NA,"Little 21059",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-05-05 08:59:00-03","MO","MOBOT","3146206","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Al Gentry",NA,NA,NA,"Émile Hassler",NA,"8",NA,"Paraguay","Central",NA,"In regione lacus Ypacaray.","-57.35","-25.33",NA,NA,NA,NA,NA,NA,NA,"Hassler 12353",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"424","2008-05-27 22:02:00-03","MO","MOBOT","3146220","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Al Gentry",NA,NA,NA,"Émile Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 5198",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2009-08-25 17:37:00-03","MO","MOBOT","3146227","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Alwyn Gentry",NA,NA,NA,"Luciano Bernardi","1978","11","17","Paraguay","Misiones",NA,"Isla Alta, Tebicuary Mí, Paraguarí.",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,"Bernardi 18684",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","3146318","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","J. Fernández Casas",NA,NA,NA,"Nélida Soria","1988","12","15","Paraguay","Guairá",NA,"San Pedro.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,"Soria Rey 002942",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2012-04-26 13:31:00-03","MO","MOBOT","3146422","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"D.A. Folli","1981","11","4","Brazil","Espírito Santo",NA,"Reserva Florestal da CVRD, Linhares. Est. Gavea, ant. X-2, km. 6. 413, lado esquerdo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Folli 339/81",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"428","2009-08-24 12:06:00-03","MO","MOBOT","3146494","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","J. Fernández Casas",NA,NA,NA,"Itaipú Binacional","1979","6","7","Paraguay","Alto Paraná",NA,"Pto. Kurupa'y ty. Bosque alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Itaipú Binacional 382",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2008-05-27 22:02:00-03","MO","MOBOT","3146548","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Al Gentry",NA,NA,NA,"Boris A. Krukoff","1931","9",NA,"Brazil","Pará",NA,"Upper Cupary River, plateau between the Xingu and Tapajos Rivers. In high forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krukoff 1140",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2010-03-01 19:04:00-03","MO","MOBOT","3146615","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","J. Fdez. Casas",NA,NA,NA,"F. Javier Fernández Casas|J. Molero","1980",NA,NA,"Paraguay","Alto Paraná",NA,"Puerto Presidente Stroessner, km 12, en bosque alto y denso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fernández Casas 4256",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2008-05-27 22:02:00-03","MO","MOBOT","3146616","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Al Gentry",NA,NA,NA,"Per Dusén","1914",NA,NA,"Brazil","Paraná",NA,"Tacarehy', in silva primaeva. reg. lit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 16156",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2011-03-16 09:08:00-03","MO","MOBOT","3146639","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","G. Mohecha",NA,NA,NA,"Pilar Franco|J. Orlando Rangel|Antoine M. Cleef|Sonia Salamanca","1983",NA,NA,"Colombia","Chocó","Novita","Vereda Curundó, margen izquierda del río Ingará.","-76.45","4.95",NA,NA,"720.00000000",NA,NA,NA,NA,"Franco Rosselli 1212",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2008-05-27 22:02:00-03","MO","MOBOT","3146723","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Al Gentry",NA,NA,NA,"Albert C. Smith","1938","3","31","Guyana","North West",NA,"Northwestern slopes of Kanuku Mountains, in drainage of Moku-moku Creek (Takutu tributary); dense forest",NA,NA,NA,NA,"150.00000000","400.00000000",NA,NA,NA,"Smith 3408",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2008-05-27 22:02:00-03","MO","MOBOT","3146763","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","1982","12","9","Brazil","Paraná",NA,"Nova Santa Rosa (mun. Toledo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 45824",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2017-02-03 05:18:00-02","MO","MOBOT","3146830","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","D. Cárdenas",NA,NA,NA,"Dairon Cárdenas L.","1988","3","27","Colombia","Chocó","Riosucio","Zona de Urabá. Región de Cerros del Cuchillo. Camino de Cidon a Florisanto. Bosque primario perturbado. bmh-T.",NA,NA,NA,NA,"20.00000000","500.00000000",NA,NA,NA,"Cárdenas López 1525",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2008-05-27 22:02:00-03","MO","MOBOT","3146882","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Calaway H. Dodson","1974","3","6","Ecuador","Los Ríos","Quevedo","Rio Palenque Biological Statoin. Km 56 Quevedo-Santo Domingo.",NA,NA,NA,NA,"150.00000000","220.00000000",NA,NA,NA,"Dodson 5431",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2008-05-27 22:02:00-03","MO","MOBOT","3146883","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Calaway H. Dodson","1974","3","6","Ecuador","Los Ríos","Quevedo","Rio Palenque Biological Station. Km 56 Quevedo-Santo Domingo.","-79.36666","-0.58333",NA,NA,"150.00000000","220.00000000",NA,NA,NA,"Dodson 5431",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2017-02-03 05:18:00-02","MO","MOBOT","3146910","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Cárdenas",NA,NA,NA,"Dairon Cárdenas L.","1988","4","15","Colombia","Chocó","Riosucio","Zona de Urabá. Cerros del Cuchillo. Camino de Cidon a la Eugenia. Bosque primario perturbado. bmh-T.","-76.84995","7.458176",NA,NA,"20.00000000","540.00000000",NA,NA,NA,"Cárdenas López 1650",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2017-02-03 05:18:00-02","MO","MOBOT","3146978","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","A. Cogollo",NA,NA,NA,"Dairon Cárdenas L.","1988","2","17","Colombia","Chocó","Riosucio","Zona de Urabá. Cerros del Cuchillo. Sector camino de Florisanto a la Cumbre. Bosque primario perturbado. bmh-T.","-76.8722223","7.4816667",NA,NA,"50.00000000","500.00000000",NA,NA,NA,"Cárdenas López 1364",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2008-05-27 22:02:00-03","MO","MOBOT","3147018","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Alwyn Gentry",NA,NA,NA,"Milton G. da Silva","1978","11","13","Brazil","Pará",NA,"Itaituba km. 63 da estrada Itaituba, Jacarecanga, parque Nacional do Tapajós (I.B.D.F.) reserva Biolog. Picada para a cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva 3702",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2008-05-27 22:02:00-03","MO","MOBOT","3147098","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Al Gentry",NA,NA,NA,"Per Dusén","1911",NA,NA,"Brazil","Paraná",NA,"Alexandra, in silva jirim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 11999",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2014-01-15 15:09:00-02","MO","MOBOT","3147339","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","A. Schinini",NA,NA,NA,"Maria M. Arbo|Aurelio Schinini|Isabel Basualdo","1987","9","10","Paraguay","Caazapá",NA,"Distr. Yuty. 15 Km S de Capitindy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbo 2786",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"443","2014-07-30 05:50:00-03","MO","MOBOT","3147374","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","F.A. Stafleu",NA,NA,NA,"Bureau v.h. Boschwezen","1925",NA,NA,"Suriname",NA,NA,"Hab. Brownsberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bureau v.h. Boschwezen 6463",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2008-05-27 22:02:00-03","MO","MOBOT","3147484","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","V. Badillo",NA,NA,NA,"Scott A. Mori","1985","1","3","Brazil","Amapá",NA,"Município de Macapá, vicinity of Serra do Navio, 8 km NNW of village of Serra do Navio on road to Água Branca. Non-inundated moist forest.","-52.06666","1.05",NA,NA,NA,NA,NA,NA,NA,"Mori 17660",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2009-07-24 16:01:00-03","MO","MOBOT","3147889","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Badillo, V.M.",NA,NA,NA,"C.A. Cid Ferreira","1985","10","13","Brazil",NA,NA,"Mun. Sta. Terezinha, MT. BR 158, Rod. para Vila Rica, a 21 km S da Cidade de Sta. Terezinha, Serra da Cobrinha. Mata de encosta de serra, solo areno pedregoso.","-50.85","-10.18333",NA,NA,NA,NA,NA,NA,NA,"Cid Ferreira 6419",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2015-06-30 14:33:00-03","MO","MOBOT","3148172","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","J. Fernández Casas",NA,NA,NA,"Aurelio Schinini|Ricardo O. Vanni","1988","2","4","Argentina","Misiones",NA,"Ea. La Soledad, 3 Km S de Santiago.","-56.7666667","-27.1666667",NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 26135",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"447","2009-09-03 15:56:00-03","MO","MOBOT","3165166","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","W. Palacios",NA,NA,NA,"Elbert L. Little|Gonzalo Campuzano","1975","8","4","Ecuador",NA,NA,"Shushifindi. Bosque muy húmedo tropical.",NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,"Little 41",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2010-01-29 12:59:00-02","MO","MOBOT","3494250","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"E. Martínez","1999","10",NA,"Bolivia","Cochabamba","Carrasco","El localidad de Entre Ríos. Camino a la comunidad de Sindicato Alto Linares.","-64.5","-17.25",NA,NA,NA,NA,NA,NA,NA,"Martínez 60",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"449","2008-05-27 22:02:00-03","MO","MOBOT","801703","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","J. Fernandez Casas (MA)",NA,NA,NA,"Elsa M. Zardini","1988","6","16","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest within inner valley.","-57.15","-25.9",NA,NA,"500.00000000",NA,NA,NA,NA,"Zardini 4849",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"88-28","1",NA
"450","2013-02-13 05:33:00-02","MO","MOBOT","936997","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Mario Saldias P.|Bonifacio Mostacedo C.|Luzmila Arroyo P.","1992","8","19","Bolivia","Santa Cruz","Nuflo de Chavez","Reserva de Vida Silvestre, Ríos Blanco y Negro; Laguna Pajaral, casi 3 km al E del campamento a orilla de la laguna. Bosque subhúmedo, en altura, con sotobosque dominado por Erythrochiton brasiliensis.","-63.51666","-14.93333",NA,NA,"400.00000000",NA,NA,NA,NA,"Saldias Paz 2427",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2013-02-13 05:33:00-02","MO","MOBOT","939000","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Antony Jardim|Mario Saldias P.|René Guillén V.|Ramos|Jensen|Surubí","1994","3","27","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Cerca Cerro Pelao. Bosque alto con Spondias, Amburana, Hymenaea, Moronobea, Erisma, Qualea, Apuleia. Suelos latosol.","-61.4925","-14.60583",NA,NA,"220.00000000",NA,NA,NA,NA,"Jardim 478",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2008-05-27 22:02:00-03","MO","MOBOT","940380","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","P. M. Jørgensen (MO)",NA,NA,NA,"Antony Jardim|E. Gutiérrez|R.C. Quevedo","1993","11","7","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Los Fierros. Bosque alto con Vochysia, Qualea, Erisma, Apuleia, Pseudolmedia, Brosimum. Substrato duricosta ferruginosa y latosol.","-61.15666","-14.63527",NA,NA,"200.00000000",NA,NA,NA,NA,"Jardim 28",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2010-11-23 05:59:00-02","MO","MOBOT","3145974","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","J.C. Lindeman",NA,NA,NA,"Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Andre Chanderbali|Usha Raghoenandan|V. James","1994","2","1","Guyana","Rupununi",NA,"Rupununi Distr., Kanuku Mts., Crabwood Cr., Camp 2. Forest, on brown loamy sand.","-59.1","3.11666",NA,NA,"260.00000000",NA,NA,NA,NA,"Jansen-Jacobs 3500",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","1323439","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","DeWalt",NA,NA,NA,"Sarah DeWalt|Valentín García|Alcides Serato","1995","4","17","Bolivia","La Paz","Abel Iturralde","Comunidad de Buena Vista. Parcela permanente de 1 ha. de estudio etnobotanico. 3 Km. al NE de la comunidad. Bosque húmedo de llanura.","-67.55","-14.36666",NA,NA,"180.00000000",NA,NA,NA,NA,"DeWalt 172",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2008-05-27 22:02:00-03","MO","MOBOT","1597972","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"David N. Smith|et al.","1989","4","7","Bolivia","Beni","Cercado","Km 38 carretera Yucumo a Rurrenabaque, terreno del Colegio Tecnico Agropecuario en río Colorado","-67.08333","-14.83333",NA,NA,"220.00000000",NA,NA,NA,NA,"Smith 12903",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2008-05-27 22:02:00-03","MO","MOBOT","283038","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"David N. Smith|G. Quintana|Valentín García","1989","4","7","Bolivia","Beni","Gral. Ballivian","Km 38 carretera Yucumo a Rurrenabaque, terreno del Colegio Tecnico Agropecuario en Río Colorado. Bosque primario, no inundable con pocos sitios húmedos. Especimenes preservados en alcohol.","-67.08333","-14.83333",NA,NA,"220.00000000",NA,NA,NA,NA,"Smith 12903",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","4",NA
"457","2012-12-05 11:14:00-02","MO","MOBOT","100548500","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","J.P. Ticona (LPB)",NA,NA,NA,"J. P. Ticona|et al.","1997","10","7","Bolivia","Beni","Gral. Ballivian","San Borja, comunidad de Tacuaral del Matos.","-66.525","-14.0177778",NA,NA,"200.00000000",NA,NA,NA,NA,"Ticona 68",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"458","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","29582","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,NA,"Rezende, A.A.",NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore, latescente, 7 m, fruto maduro alaranjado.;",NA,NA,NA,"Tracheophyta","Brassicales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"459","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","30581","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,NA,"Stranghetti, V. & Ranga, N.T. & Rezende, A.A.",NA,NA,NA,"Brasil","São Paulo","Matão","Faz. Cambuhy","-48.537222","-21.620556","-48.537222","-21.620556",NA,NA,"Árvore, 20m, frutos verdes imaturos.;",NA,NA,NA,"Tracheophyta","Brassicales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"460","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","26564","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,NA,"F. Tomasetto",NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore latescente com 7m, fruto maduro cor laranja, interior da mata;",NA,NA,NA,"Tracheophyta","Brassicales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"461","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","34279","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Soares-Silva, J.P.; Sampaio, D.","2019","11","08","Soares-Silva, J.P.","2019","11","05","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore de 15 metros, borda de mata, látex creme, frutos imaturos verdes.",NA,NA,"255.0","Tracheophyta","Brassicales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"462","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","27381","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","E. Kühn",NA,NA,NA,"M. Kuhlmann",NA,NA,NA,"Brasil","São Paulo","Amparo - Monte Alegre","Faz. Stª Isabel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Brassicales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"463","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","10016","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore, 10 m, caule com espinhos, lactescente, folhas brilhantes, flor.;",NA,NA,NA,"Tracheophyta","Brassicales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"464","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","26560","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,NA,"F. Tomasetto",NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,"Tracheophyta","Brassicales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"465","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","10044","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore, 8 m, caule com espinhos, lactescente, folhas brilhantes, fruto imaturo.;",NA,NA,NA,"Tracheophyta","Brassicales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"466","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","12352","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","G. Hatschbach",NA,NA,NA,"G. Hatschbach",NA,NA,NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Árvore 8 m, tronco 70 cm, flopres esverdeadas.;",NA,NA,NA,"Tracheophyta","Brassicales","América do Sul",NA,"39570","auto","Magnoliopsida",NA,NA,NA,NA,NA
"467","2016-09-05 16:02:15-03","UFSM","HDCF","3038","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Dubl.) DC.","Marchiori, J. N. C.","1986","11","12","Marchiori, J. N. C.","1986","11","12","Brasil","Rio Grande do Sul","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,NA,"658",NA,NA,"América",NA,"14404","auto",NA,NA,NA,NA,NA,NA
"468","2018-09-12 14:48:06-03","UNIOESTE","UNOP","9299","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Rocha Filho, J.A.","2018","01","23","Rocha Filho, J.A.; Piva, J.; Machado, C.; Piva, J.; Machado, C.","2018","01","23","Brasil","Paraná","Capanema","Futura área do reservatório da UHE Baixo Iguaçu, estrada à margem esquerda do Rio Iguaçu.","-53.642653","-25.523278","-53.642653","-25.523278","261","261","Árvore 5 m de altura. Tronco e ramos com acúleos. Folhas discolores, cartáceas, glabras. Frutos carnosos,amarelos. Exsudato branco liberado das folhas e dos frutos.",NA,NA,"553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-12-04 10:55:45-03","UNIOESTE","UNOP","10442","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Toscan, M.A.G.; Lima, L.C.P.; Rauber, C.R.","2019","10","07","Conceição, L.H.S.M.; Zanetti, M.C.; Tizoni, V.; Rabelo, K.Z.; Wink, J.G.; Zanetti, M.C.; Tizoni, V.; Rabelo, K.Z.; Wink, J.G.","2019","10","07","Brasil","Paraná","Foz do Iguaçu","Parque Nacional doIguaçu, trilha Macuco Safari","-54.445472","-25.647944","-54.445472","-25.647944",NA,NA,"Árvore, cerca de 12 m, folhas discolores com a face adaxial lustrosa, membranáceas, flores verdes com anteras alvas.",NA,NA,"149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2018-12-03 15:35:23-02","UNIOESTE","UNOP","5637","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Cordeiro, J.; Barbosa, E.","2010",NA,NA,"Temponi, L.G.; Poliquesi, C.B.; Fragoso, R.D.; Poliquesi, C.B.; Fragoso, R.D.","2009","10","10","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha do Poço Preto.","-54.446083","-25.62175","-54.446083","-25.62175",NA,NA,"Árvore, 8m, botões esverdeados. Floresta estacional semidecídual.",NA,NA,"657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
