"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"278","2020-09-02 16:36:06-03","Cenargen","CEN","3786","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","J. F. M. Valls","2016","01",NA,"José Francisco Montenegro Valls","1972","11","05","Brasil","RS","VIAMAO","Cantagalo, Chácara do Dr. Pascoal Adrio Crocco.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Doção do Herb. Depto. Bot. da U.F.R.G.S.- Porto Alegre. ICN nº 23121","CEN00003786","CEN00003786",NA,NA,"2293",NA,"Exsicatas","41667","auto",NA,NA,NA,NA,"1"
"279","2020-09-02 16:36:06-03","Cenargen","CEN","3818","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","J. F. M. Valls","2016","01",NA,"José Francisco Montenegro Valls","1973","07","01","Brasil","RS","VIAMAO","Cantagalo. Chácara do Dr. Pascoal Adrio Crocco.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Em declive de morro granítico. Solo muito raso e erodido. Doação - Herbário Depto. Bot. da U.F.R.G.S. (Nº ICN 23453) - Porto Alegre.","CEN00003818","CEN00003818",NA,NA,"2532",NA,"Exsicatas","41667","auto",NA,NA,NA,NA,"1"
"280","2020-09-02 16:36:06-03","Cenargen","CEN","3787","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","J. F. M. Valls","2016","01",NA,"José Francisco Montenegro Valls","1972","11","05","Brasil","RS","VIAMAO","Cantagalo, Chácara do Dr. Pascoal Aldrio Crocco.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Campo pouco denso. Doção do Herb. Depto. Bot. da U.F.R.G.S.- Porto Alegre. ICN 23131","CEN00003787","CEN00003787",NA,NA,"2302",NA,"Exsicatas","41667","auto",NA,NA,NA,NA,"1"
"281","2019-12-09 17:30:40-03","UFPR","EFC","10399","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Kozera, C.","2007","03","01","Kozera, C.; Kersten, R.","2005","06","03","Brasil","Paraná","Balsa Nova","Ponte dos Arcos","-49.8071","-25.5527","-49.8071","-25.5527","830","830","Herbácea cespitosa, em área de campo com afloramentos de arenito.","EFC010399",NA,NA,NA,"2207",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-13 11:28:39-03","USP","SPF","84437","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Parodi, LR","1946","07",NA,"Rachid, M","1944","12","07","Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,"SPF00084437","SPF00084437",NA,NA,"10",NA,NA,"24621","auto",NA,NA,NA,NA,NA
"283","2019-11-13 11:28:39-03","USP","SPF","84436","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Parodi, LR","1946","07",NA,"Rachid, M","1944","12","07","Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,"SPF00084436","SPF00084436",NA,NA,"10",NA,NA,"24621","auto",NA,NA,NA,NA,NA
"284","2019-11-13 11:28:38-03","USP","SPF","84434","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Hell, KG",NA,NA,NA,"Semir, J","1968","01","04","Brasil","São Paulo","São Paulo","Butantã.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00084434","SPF00084434",NA,NA,"s.n.",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"285","2019-11-13 11:28:39-03","USP","SPF","84435","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Anônimo",NA,NA,NA,"Hell, KG","1968","04",NA,"Brasil","São Paulo","São Paulo","Butantã.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00084435","SPF00084435",NA,NA,"s.n.",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"286","2019-11-13 11:28:40-03","USP","SPF","84440","PreservedSpecimen","Plantae","Poaceae","Aristida","leptochaeta","Aristida leptochaeta","Hack.","Parodi, LR",NA,NA,NA,"Joly, AB","1949","11","29","Brasil","São Paulo","São Paulo","Butantã. Campos.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00084440","SPF00084440",NA,NA,"897",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"287","2020-09-10 20:02:41-03","UNEMAT","HPAN","178","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Schessl, M","2002","05","18","Schessl, M; Abdo, MSA; Castrillon, SKI","2002","03","04","Brasil","Mato Grosso","Cáceres","Bacia hidrológica do alto rio Paraguai., Curso do rio Sepotuba cerca de 45 km ao norte da cidade de Cáceres. Margem da mata de galeria, parte superior de banco de rio arenítico. Floresta de galeria com dominância de Actinocladum em vegetação rasteira e á","-57.708333","-15.505278","-57.708333","-15.505278",NA,NA,NA,NA,NA,"Magnoliidae","Poales","5776","América",NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-06-13 10:09:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis",NA,"J. W. Horn",NA,NA,NA,"I. M. Sánchez Vega","1988","3","18","Peru","Cajamarca","Cajamarca","al SO de Magdalena, sobre el camino al caserio El Guayabo",NA,NA,NA,NA,"1350",NA,NA,NA,NA,"Spermatophyta",NA,"4670","South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"289","2019-06-13 10:10:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis",NA,"J. W. Horn",NA,NA,NA,"I. M. Sánchez Vega","1993","7","23","Peru","Cajamarca","Chota","Paccha, 3 km abajo de Paccha, ruta a Chota",NA,NA,NA,NA,"1950",NA,NA,NA,NA,"Spermatophyta",NA,"6591","South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"290","2019-06-13 10:11:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis",NA,"J. W. Horn",NA,NA,NA,"I. M. Sánchez Vega","1988","6","23","Peru","Cajamarca","Chota","a 5 km de Cochabamba, sobre la ruta a Cutervo",NA,NA,NA,NA,"1850",NA,NA,NA,NA,"Spermatophyta",NA,"4848","South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"291","2019-06-13 10:09:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis",NA,"J. W. Horn",NA,NA,NA,"I. M. Sánchez Vega","1988","6","22","Peru","Cajamarca","Chota","desvío a Chancay Baños a 5 km del desvío de la carretera Chota-Cochabamba",NA,NA,NA,NA,"2400",NA,NA,NA,NA,"Spermatophyta",NA,"4835","South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"292","2019-06-13 10:09:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis",NA,"J. W. Horn",NA,NA,NA,"I. M. Sánchez Vega","1988","6","22","Peru","Cajamarca","Chota","A 1/2 km de Lajas, entre Lajas y el desvío a Chancay Baños",NA,NA,NA,NA,"2100",NA,NA,NA,NA,"Spermatophyta",NA,"4828","South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"293","2019-06-13 10:09:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis",NA,"J. W. Horn",NA,NA,NA,"I. M. Sánchez Vega","1988","4","16","Peru","Cajamarca","Cajamarca","Huambocancha,al oeste de la carretera a Hualgayoc",NA,NA,NA,NA,"2800",NA,NA,NA,NA,"Spermatophyta",NA,"4700","South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"294","2020-04-07 16:32:07-03","IAC","IAC","19390","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","s/det.","1967","10","20","s/col.","1967","10","20",NA,NA,"Paraguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-04-07 16:32:07-03","IAC","IAC","19391","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","s/det.","1967","10","20","s/col.","1967","10","20",NA,NA,"Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-04-07 16:32:10-03","IAC","IAC","23212","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Rosengurtt-Gurvich","1972","01","16","B. Rosengurtt-Gurvich","1972","01","16","Uruguai","Canelones","Canelones","Faculdade de Agronomia de Montevideo","-56.2833","-34.5333","-56.2833","-34.5333",NA,NA,NA,NA,NA,NA,NA,"11290",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-04-07 16:32:10-03","IAC","IAC","25964","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.S. Ferrucci","1986","01","30","M.M. Arbo & M.S. Ferrucci","1978","11","30","Argentina","Corrientes","Concepción",NA,"-57.9","-28.4167","-57.9000","-28.4167",NA,NA,NA,NA,NA,NA,NA,"2205",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-01 15:15:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Villarroel, D","2015",NA,NA,"Villarroel, D; Martinez, MT; Alemán, L","2013","12","01","Bolivia","Santa Cruz","Prov. Andrés Ibáñez","Monumento Natural Espejillos. Zona de Alto Espejo","-63.451667","-17.912778","-63.451667","-17.912778","880","880","Pasto, inflorescencia madura de color algo dorado; Cerrado ralo, con arboles dispersos sobre suelos pedregosos","UB0030476",NA,"Monocotyledonae",NA,"3792","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-08-20 14:59:29-03","UFSC","FLOR","43305","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Trevisan, R.",NA,NA,NA,"Ardissone, R.E.; Trevisan, R. & Silva-Filho, P.J.","2011","12","15","Brasil","Rio Grande do Sul","Rosário do Sul",NA,"-54.780278","-30.236111","54º46'49''W","30º14'10''S",NA,NA,"Em desenvolvimento pleno.","FLOR0043305",NA,NA,"Poales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-08-20 14:59:29-03","UFSC","FLOR","51529","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Nuernberg, A.","2012","12","07","Nuernberg, A.","2012","12","07","Brasil","Santa Catarina","Florianópolis","PAERVE - Parque Estadual do Rio Vermelho, Ilha de Santa Catarina, Beira da estrada, perto da polícia ambiental.","-48.428889","-27.526944","48º25'44''W","27º31'37''S","15","15","herbáceo, fruto maduro marrom e imaturo verde","FLOR0051529",NA,NA,"Poales","888",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-08-20 14:59:29-03","UFSC","FLOR","59171","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Michelena, E.","2015","11","18","Michelena, E.; Della, A.P. & Fernandes, C.A.","2015","07","31","Brasil","Santa Catarina","Florianópolis","Lagoa Pequena, Campeche. Ilha de Santa Catarina.","-48.478056","-27.654167","48º28'41''W","27º39'15''S","6","6","Erva com 60cm de altura","FLOR0059171",NA,NA,"Poales","76",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-08-20 20:41:18-03","UFSC","FLOR","18254","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Severo, B.","1978",NA,NA,"Swallen, J.R.","1978","05","12","Brasil","Rio Grande do Sul","Camaquã","Fazenda da Aguada, perto da Lagoa dos Patos.","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,NA,"FLOR0018254",NA,NA,"Poales","9281",NA,NA,"49429","auto",NA,NA,NA,NA,NA
"303","2020-08-20 14:59:29-03","UFSC","FLOR","63793","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, H.M.","2009","09","24","Guglieri, A.; Caporal, F.J.M.; Lima, L.F.; Matzenbacher, N.I.","2006","03","12","Brasil","Rio Grande do Sul","Guaíba","Cerro Branco, Fazenda São Maximiano, Morro São Maximiano.","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Erva","FLOR0063793","FLOR0063793",NA,"Poales","1023",NA,NA,"28343","auto",NA,NA,NA,NA,NA
"304","2020-08-20 20:41:18-03","UFSC","FLOR","8023","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Smith, L.B.","1981",NA,NA,"Klein, R.M.; Pastore, U.","1980","11","26","Brasil","Rio Grande do Sul","São Gabriel","próximo ao Banhado de Inhatuim.","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,NA,"FLOR0008023",NA,NA,"Poales","11996",NA,NA,"56206","auto",NA,NA,NA,NA,NA
"305","2020-08-20 20:41:18-03","UFSC","FLOR","22705","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Falkenberg, D.B.","1992",NA,NA,"Falkenberg, D.B.; Baptista, I.E.; et alii","1992","11","15","Brasil","Santa Catarina","Florianópolis","Dunas da Praia da Joaquina, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","capim, 0,5m altura","FLOR0022705",NA,NA,"Poales","5960",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"306","2020-08-20 20:41:18-03","UFSC","FLOR","20935","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Falkenberg, D.B.","1991",NA,NA,"Falkenberg, D.B.","1991","01","15","Brasil","Santa Catarina","Florianópolis","Entre Praia da Joaquina e Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"3","3",NA,"FLOR0020935",NA,NA,"Poales","5421",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"307","2020-08-20 20:41:18-03","UFSC","FLOR","1887","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Smith, L.B.","1980",NA,NA,"Klein, R.M.; Bresolin, A.","1966","01","17","Brasil","Santa Catarina","Florianópolis","Jurerê, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"FLOR0001887",NA,NA,"Poales","6562",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"308","2020-08-20 20:41:18-03","UFSC","FLOR","1886","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Smith, L.B.","1980",NA,NA,"Klein, R.M.; Bresolin, A.","1966","01","18","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"FLOR0001886",NA,NA,"Poales","6567",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"309","2020-08-20 20:41:18-03","UFSC","FLOR","35514","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Zanin, A.; Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","2004","08","30","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"herbácea, 0,3m altura","FLOR0035514",NA,NA,"Poales","633",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"310","2020-08-20 14:59:29-03","UFSC","FLOR","40088","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, H.M.","2011","09",NA,"Zanin, A.; Ramos, J.P.F.","2011","03","01","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Data de coleta consta apenas o mês (o sistema obriga a inserir a data completa).","FLOR0040088",NA,NA,"Poales","1637",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"311","2020-08-20 20:41:18-03","UFSC","FLOR","26296","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Souza, M.L.","1986",NA,NA,"Souza, M.L.; Zanin, A. & Leite, C.L.","1984","11","30","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"erva","FLOR0026296",NA,NA,"Poales","507",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"312","2020-08-20 20:41:18-03","UFSC","FLOR","26295","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Souza, M.L.","1986",NA,NA,"Silva Filho, F.A. da; Leite, C.L.","1984","12","14","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"FLOR0026295",NA,NA,"Poales","271",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"313","2020-08-20 20:41:18-03","UFSC","FLOR","26294","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Souza, M.L.","1986",NA,NA,"Silva Filho, F.A. da; Souza, M.L. & Zanin, A.","1984","11","16","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"FLOR0026294",NA,NA,"Poales","199",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"314","2020-08-20 20:41:18-03","UFSC","FLOR","23851","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Falkenberg, D.B.","1994",NA,NA,"Falkenberg, D.B.; Silva Filho, F.A. da","1994","04","12","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10",NA,"FLOR0023851",NA,NA,"Poales","6647",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"315","2020-08-20 20:41:18-03","UFSC","FLOR","4712","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Smith, L.B.","1980",NA,NA,"Bresolin, A.","1971","02","17","Brasil","Santa Catarina","Garopaba","Siriú.","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,NA,"FLOR0004712",NA,NA,"Poales","146",NA,NA,"11115","auto",NA,NA,NA,NA,NA
"316","2021-02-08 12:52:33-03","UFRGS","ICN","134469","S","Plantae","Poaceae","Aristida","cf. circinalis","Aristida cf. circinalis","Lindm.","Longhi-Wagner, HM",NA,NA,NA,"Longhi-Wagner, HM","2004","02","11","Brasil","RS","Itapeva",NA,NA,NA,NA,NA,NA,NA,"Dunas secundárias, no balneário",NA,NA,"Monocotyledon",NA,"9099","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-02-08 12:52:33-03","UFRGS","ICN","164447","S","Plantae","Poaceae","Aristida","cf. circinalis","Aristida cf. circinalis","Lindm.","Lerina, R",NA,NA,NA,"Longhi-Wagner, HM; Lerina, R","2007","03","27","Brasil","RS","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Folhas longas, planas e flácidas. 80 -90 cm altura.",NA,NA,"Monocotyledon",NA,"10246","América do Sul",NA,"41667","auto",NA,NA,NA,NA,NA
"318","2021-02-08 12:52:34-03","UFRGS","ICN","164448","S","Plantae","Poaceae","Aristida","cf. circinalis","Aristida cf. circinalis","Lindm.","Lerina, R",NA,NA,NA,"Longhi-Wagner, HM; Lerina, R","2007","03","27","Brasil","RS","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Esparso, em flor.",NA,NA,"Monocotyledon",NA,"10275","América do Sul",NA,"41667","auto",NA,NA,NA,NA,NA
"319","2021-02-08 12:52:34-03","UFRGS","ICN","163993","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","P. J. S. Silva Filho, II Bo",NA,NA,NA,"Silva Filho, PJS","2009","10","10","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã","-51.023056","-30.066389","-51.023056","-30.066389","61","61","Campo seco",NA,NA,"Monocotyledon",NA,"292","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-02-08 12:52:34-03","UFRGS","ICN","186000","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Hagelund, K","1962","10","20","Brasil","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"539","América do Sul",NA,"23862","auto",NA,NA,NA,NA,NA
"321","2021-02-08 12:52:34-03","UFRGS","ICN","138191","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Boldrini, II",NA,NA,NA,"Boldrini, II","1991","10","26","Brasil","RS","Jaguari","estrada para Nova Esperança do Sul","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"965","América do Sul",NA,"27649","auto",NA,NA,NA,NA,NA
"322","2021-02-08 12:52:34-03","UFRGS","ICN","149398","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Ferreira, PMA",NA,NA,NA,"Cruz, F","2004","01","15","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"323","2021-02-08 12:52:34-03","UFRGS","ICN","192789","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Valls, JM; Moraes, COC; Freitas, JMO; Longhi-Wagner, HM","1986","03","15","Brasil","RS","Uruguaiana",NA,"-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"9779","América do Sul",NA,"93142","auto",NA,NA,NA,NA,NA
"324","2021-02-08 12:52:34-03","UFRGS","ICN","068811","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, HM",NA,NA,NA,"Sendulski, T","1966","11","27","Brasil","SP","São Paulo","10km. W of center of city of São Paulo, in grounds of the Cidade Universitária","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"412","América do Sul",NA,"53584","auto",NA,NA,NA,NA,NA
"325","2021-02-08 12:52:34-03","UFRGS","ICN","106479","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, HM","1995","05",NA,"Pedersen, TM","1970","04","18","Argentina","Corrientes","Empedrado",NA,NA,NA,NA,NA,NA,NA,"Terreno irregular, rala cobertura de gramíneas, arbustos em locais mais altos, solo argiloso, com fina camada de areia",NA,NA,"Monocotyledon",NA,"9677","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-02-08 12:52:34-03","UFRGS","ICN","106484","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, HM","1995","05",NA,"Krapovickas, A; Harley, RM; Cristóbal, CL; Schinini, A","1994","10","26","Paraguai","Amambay",NA,"25Km S de Bella Vista",NA,NA,NA,NA,NA,NA,"Doação do Herbário CTES; Cerrado perturbado, solo arenoso",NA,NA,"Monocotyledon",NA,"46074","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-02-08 12:52:34-03","UFRGS","ICN","113560","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Fenucci, MS",NA,NA,NA,"Schinini, A","1996","02","15","Argentina","Corrientes",NA,"Capital. Riachuelo",NA,NA,NA,NA,NA,NA,"Crece a lo largo de la via ferres, entre piedras sueltas y arena. En matas; hojas flexuosas.",NA,NA,"Monocotyledon",NA,"30425","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-02-08 12:52:34-03","UFRGS","ICN","148004","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Lerina, R","2005","12","15","Brasil","RS","Viamão","Parque Estadual de Itapuã Trilha da Pedra da Visão. Lat. 30°21'47 8 S Long. 51°01'42 5 W","-51.028333","-30.363056","-51.028333","-30.363056",NA,NA,"Em campo seco com afloramento rochoso.",NA,NA,"Monocotyledon",NA,"3","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-02-08 12:52:34-03","UFRGS","ICN","148009","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Lerina, R","2005","12","15","Brasil","RS","Viamão","Parque Estadual de Itapuã Trilha da Pedra da Visão. Lat. 30°22'06 6 S Long. 51°01'51 3 W","-51.030833","-30.368333","-51.030833","-30.368333",NA,NA,"Beira da trilha.",NA,NA,"Monocotyledon",NA,"8","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-02-08 12:52:34-03","UFRGS","ICN","190901","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, HM",NA,NA,NA,"Windisch, PG","2010","01","02","Brasil","RS","Pedras Altas",NA,"-53.6","-31.766667","-53.6","-31.766667","368","368","Afloramento rochoso",NA,NA,"Monocotyledon",NA,"10854","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-02-08 12:52:34-03","UFRGS","ICN","194144","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Marchi, MM","2012","03","03","Marchi, MM; Mujica, J","2011","03","24","Brasil","RS","Tapes",NA,"-51.359722","-30.522778","-51.359722","-30.522778","40","40","Planta perene,cespitosa,ereta.Folhas basais flexuosas.Inflorescência laxa e graciosa.Abundante no local,a pleno sol.; Campo nativo ,ecossistema de butiazal.área 1 de monitoramento.",NA,NA,"Monocotyledon",NA,"2871","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-02-08 12:52:34-03","UFRGS","ICN","156294","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Freitas, E",NA,NA,NA,"Freitas, E","2007","10","29","Brasil","RS","Alegrete","Cerro do Tigre Fazenda Cerro do Tigre","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"Apresenta estruturas maiores do que o normal da espécie.; Campo seco com arenização.",NA,NA,"Monocotyledon",NA,"93","América do Sul",NA,"89305","auto",NA,NA,NA,NA,NA
